
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:08:52.880 --> 00:08:54.240]   You don't get a huge bang for your buck.
[00:08:54.240 --> 00:08:55.400]   Obviously, you did better than cash.
[00:08:55.400 --> 00:08:58.320]   So that's kind of where we are.
[00:08:58.320 --> 00:09:01.480]   So the big question now is, okay, what is the next phase?
[00:09:01.480 --> 00:09:04.800]   Obviously, we're in an aggressive rate rise right now.
[00:09:04.800 --> 00:09:06.320]   I honestly don't know what's gonna happen next.
[00:09:06.320 --> 00:09:07.880]   We could see rates go back to 2%.
[00:09:07.880 --> 00:09:09.280]   That wouldn't surprise me in a recession.
[00:09:09.280 --> 00:09:10.440]   We could see rates go a little higher
[00:09:10.440 --> 00:09:13.360]   if the economy remains strong and inflation remains strong.
[00:09:13.360 --> 00:09:14.960]   We could see range-bound rates for a while.
[00:09:14.960 --> 00:09:15.800]   I don't know.
[00:09:15.800 --> 00:09:18.560]   That's kind of a cop-out answer, obviously.
[00:09:18.560 --> 00:09:21.280]   But the truth is, no one really can guess these things.
[00:09:21.280 --> 00:09:23.200]   So, John, put up my next chart.
[00:09:23.200 --> 00:09:26.000]   Torsten Slak at Apollo produced this chart.
[00:09:26.000 --> 00:09:28.800]   This is just looking at, going back to the early 2000s,
[00:09:28.800 --> 00:09:31.080]   the survey of professional forecasters.
[00:09:31.080 --> 00:09:33.600]   And the little dots on that graph
[00:09:33.600 --> 00:09:36.800]   show what they predict interest rates will do.
[00:09:36.800 --> 00:09:39.240]   The bold green line shows what they actually do.
[00:09:39.240 --> 00:09:41.680]   Obviously, they're always off.
[00:09:41.680 --> 00:09:43.720]   It's impossible to predict rates.
[00:09:43.720 --> 00:09:44.560]   Duncan, this feels a little more
[00:09:44.560 --> 00:09:46.840]   like the survey of amateur forecasters.
[00:09:46.840 --> 00:09:47.680]   Am I right?
[00:09:47.680 --> 00:09:51.440]   Anyway, so I think-- - Shots fired.
[00:09:51.440 --> 00:09:53.760]   - Well, listen, I can't do it either.
[00:09:53.760 --> 00:09:54.800]   That's the point.
[00:09:54.800 --> 00:09:59.800]   So I think my main takeaway is you don't choose your bonds
[00:09:59.800 --> 00:10:02.480]   based on your predictions of the path of interest rates,
[00:10:02.480 --> 00:10:03.760]   'cause that's hard to do.
[00:10:03.760 --> 00:10:06.040]   And even if you nail that macro forecast,
[00:10:06.040 --> 00:10:08.840]   I don't know, the markets might not react
[00:10:08.840 --> 00:10:10.080]   as much as you want them to.
[00:10:10.080 --> 00:10:13.560]   So I think it really comes down to understanding
[00:10:13.560 --> 00:10:16.600]   the risk and reward trade-off for the bonds.
[00:10:16.600 --> 00:10:18.280]   Now, if you're trying to make your decisions
[00:10:18.280 --> 00:10:20.040]   based on the macro economy, you might say,
[00:10:20.040 --> 00:10:21.120]   "I think a recession's coming,
[00:10:21.120 --> 00:10:23.360]   "so I'm gonna put on as much duration as I can
[00:10:23.360 --> 00:10:25.040]   "and get that bang for my buck."
[00:10:25.040 --> 00:10:29.080]   Personally, I like to take risk where I'm being paid for it.
[00:10:29.080 --> 00:10:31.320]   If we're talking about volatility and ups and downs,
[00:10:31.320 --> 00:10:32.960]   and for me, that's the stock market.
[00:10:32.960 --> 00:10:34.360]   So I think it's not worth it
[00:10:34.360 --> 00:10:36.400]   if you're gonna have this more stable anchor part
[00:10:36.400 --> 00:10:38.220]   of your portfolio be bonds.
[00:10:38.220 --> 00:10:40.280]   I don't see the need to try to take that risk,
[00:10:40.280 --> 00:10:43.160]   especially when you're being paid 5% right now,
[00:10:43.160 --> 00:10:47.320]   and you basically completely take volatility off the table
[00:10:47.320 --> 00:10:49.320]   in short-term T-bills.
[00:10:49.320 --> 00:10:52.600]   So that's kind of the way I like to look at it.
[00:10:52.600 --> 00:10:55.320]   Even in normal times, if such a thing exists,
[00:10:55.320 --> 00:10:57.080]   I'm not a big fan of taking out a lot of duration,
[00:10:57.080 --> 00:10:59.520]   'cause again, I think the fixed income part of your portfolio
[00:10:59.520 --> 00:11:01.560]   is meant for more stability.
[00:11:01.560 --> 00:11:03.880]   Now, if long-term rates got up to 5%, 6%, 7%,
[00:11:03.880 --> 00:11:06.720]   now we can talk, but I just think you have to figure out
[00:11:06.720 --> 00:11:07.860]   how much volatility you can handle
[00:11:07.860 --> 00:11:09.780]   and the kind of risks you're trying to protect yourself from
[00:11:09.780 --> 00:11:12.660]   before picking which bonds to choose from.
[00:11:12.660 --> 00:11:14.700]   But understand that volatility profile,
[00:11:14.700 --> 00:11:15.780]   especially when you take duration,
[00:11:15.780 --> 00:11:18.260]   it sort of works in both directions.
[00:11:18.260 --> 00:11:20.180]   - Now, I'm not trying to derail the whole show
[00:11:20.180 --> 00:11:22.140]   because I know we could talk all day about this topic,
[00:11:22.140 --> 00:11:25.740]   but where do I-bonds fall in all of this now?
[00:11:25.740 --> 00:11:28.140]   I haven't heard anyone ask about those in a while.
[00:11:28.140 --> 00:11:29.740]   - True, I-bonds are pretty good, too.
[00:11:29.740 --> 00:11:32.340]   You're taking the interest rate risk off the table,
[00:11:32.340 --> 00:11:35.740]   and the rate is basically set every six months
[00:11:35.740 --> 00:11:36.700]   based on the inflation rate.
[00:11:36.700 --> 00:11:39.340]   So actually, I guess inflation remaining a little stronger
[00:11:39.340 --> 00:11:41.720]   is probably good for people with the I-bond thing
[00:11:41.720 --> 00:11:43.760]   when that rolls over.
[00:11:43.760 --> 00:11:46.380]   So yeah, no, I-bonds are a pretty good deal still.
[00:11:46.380 --> 00:11:48.060]   - Have you noticed that those questions
[00:11:48.060 --> 00:11:49.260]   have dropped significantly?
[00:11:49.260 --> 00:11:50.860]   We were getting a ton of them.
[00:11:50.860 --> 00:11:52.160]   - Yes, and I think, honestly,
[00:11:52.160 --> 00:11:54.900]   that's because the rates dropped from 9% to 6%,
[00:11:54.900 --> 00:11:56.300]   and now you're getting five in a T-bill.
[00:11:56.300 --> 00:11:58.060]   And remember how much of a pain in the butt they are
[00:11:58.060 --> 00:12:00.220]   for people to open accounts and you can only do $10,000?
[00:12:00.220 --> 00:12:01.940]   - Shout out, Treasury Direct.
[00:12:01.940 --> 00:12:04.620]   - So that made sense when T-bill rates were at two
[00:12:04.620 --> 00:12:05.980]   and I-bonds were at nine.
[00:12:05.980 --> 00:12:07.540]   Now we're talking six versus five,
[00:12:07.540 --> 00:12:10.120]   and maybe it doesn't make as much sense.
[00:12:10.120 --> 00:12:12.380]   - Yeah, I think that's true.
[00:12:12.380 --> 00:12:13.660]   - All right, let's do another one.
[00:12:13.660 --> 00:12:15.940]   - All right, up next, we have a question from Sam.
[00:12:15.940 --> 00:12:17.780]   There for a while, we were basically an I-bond show,
[00:12:17.780 --> 00:12:19.340]   honestly, you know?
[00:12:19.340 --> 00:12:20.500]   - That's true.
[00:12:20.500 --> 00:12:22.140]   - All right, so Sam writes,
[00:12:22.140 --> 00:12:24.500]   "My wife and I are interested in purchasing farmland
[00:12:24.500 --> 00:12:26.200]   "to help diversify our portfolio.
[00:12:26.200 --> 00:12:28.000]   "A 40-acre piece owned by an uncle
[00:12:28.000 --> 00:12:29.760]   "is being offered to us below market value
[00:12:29.760 --> 00:12:31.180]   "to keep it in the family.
[00:12:31.180 --> 00:12:32.460]   "We would buy and hold the land,
[00:12:32.460 --> 00:12:33.920]   "rent it out to a local farmer,
[00:12:33.920 --> 00:12:36.360]   "and have little to do with the farming operation.
[00:12:36.360 --> 00:12:38.680]   "Aside from diversification and rental income,
[00:12:38.680 --> 00:12:41.740]   "does farmland ownership have any tax advantages?"
[00:12:41.740 --> 00:12:43.060]   To me, part of the benefit would be
[00:12:43.060 --> 00:12:45.540]   until I get to be involved in the farming,
[00:12:45.540 --> 00:12:46.520]   you know what I mean?
[00:12:46.520 --> 00:12:47.620]   - I've mentioned before on this show,
[00:12:47.620 --> 00:12:48.780]   I have an uncle who owns a farm,
[00:12:48.780 --> 00:12:51.340]   and when I was young, he would bring my brother and I
[00:12:51.340 --> 00:12:52.180]   and some of our cousins out,
[00:12:52.180 --> 00:12:53.780]   and we worked the farm for a week.
[00:12:53.780 --> 00:12:54.900]   And I think at the end of it,
[00:12:54.900 --> 00:12:56.900]   they would take us go-karting or something and pizza.
[00:12:56.900 --> 00:12:58.660]   - Did you wear overalls?
[00:12:58.660 --> 00:12:59.860]   - I wish I had some overalls.
[00:12:59.860 --> 00:13:01.420]   It's hard, I will say that.
[00:13:01.420 --> 00:13:03.220]   If my uncle put his farm up for sale,
[00:13:03.220 --> 00:13:05.020]   I would not be the first one to hop on it.
[00:13:05.020 --> 00:13:06.500]   It's hard work.
[00:13:06.500 --> 00:13:08.020]   So I'm reading Brad DeLonge's book,
[00:13:08.020 --> 00:13:09.100]   "Slouching Towards Utopia,"
[00:13:09.100 --> 00:13:11.020]   and his stat that caught my eye,
[00:13:11.020 --> 00:13:11.860]   I was reading this last night,
