
[00:00:00.000 --> 00:00:06.440]   I'm Cal Newport and this is deep questions episode 205
[00:10:36.200 --> 00:10:43.340]   That is how I wrote how to win a college my senior year 90 minutes first thing in the morning. Everyone was still asleep. I
[00:10:43.340 --> 00:10:50.380]   Remember the Wheeler apartments for Dartmouth people. I was in a Wheeler apartments with a couple buddies of mine
[00:10:50.380 --> 00:10:53.340]   How it tipped to John?
[00:10:53.860 --> 00:10:59.660]   Who else was in that apartment Lee maybe hat tip to Lee? I don't quite remember everyone who was there, but I had a
[00:10:59.660 --> 00:11:06.220]   Room with a radiator that would spit hot water into the air because this was very old heating technology
[00:11:06.220 --> 00:11:08.220]   And there was one of those old-fashioned
[00:11:08.220 --> 00:11:10.840]   Overpolished varnish
[00:11:10.840 --> 00:11:16.600]   Indestructible college desks in the room. I would get up go to the desk and I would write 90 minutes weekday mornings
[00:11:16.600 --> 00:11:18.840]   Repeat the book was written
[00:11:18.840 --> 00:11:22.140]   All right, Dan. So I used your question as an excuse to go broader
[00:11:22.920 --> 00:11:27.520]   To some of my more general thoughts about getting through college
[00:11:27.520 --> 00:11:31.840]   All right, we got next question here from Sam
[00:11:31.840 --> 00:11:37.880]   Sam who doesn't seem too happy with me says isn't it a bit too selfish and myopic
[00:11:37.880 --> 00:11:45.760]   To make it so difficult for others to reach you and make them work with you on your terms while disregarding
[00:11:45.760 --> 00:11:48.880]   others needs
[00:11:49.520 --> 00:11:53.440]   Sam I don't have time to answer your question right now. What I need you to do is
[00:11:53.440 --> 00:11:59.880]   Engrave it if you could I'm talking about four by two by one inch pine
[00:11:59.880 --> 00:12:03.680]   Preferably engrave it in that and I want you to mail it to me
[00:12:03.680 --> 00:12:06.460]   And if you can mail it to me needs to get here on a Wednesday
[00:12:06.460 --> 00:12:13.380]   Then maybe I will answer your request. The answer though is going to come three to six months later. It will be
[00:12:13.380 --> 00:12:15.960]   Via perrier-kitchen. I
[00:12:15.960 --> 00:12:18.320]   Just mix those up
[00:12:18.400 --> 00:12:20.400]   Carrier pigeon I said perrier-kitchen
[00:12:20.400 --> 00:12:28.840]   When Jesse's not here I get a little punchy. All right, Sam, I'm being facetious there. Your question has two interpretations
[00:12:28.840 --> 00:12:36.920]   So, I don't know if you're talking about it being selfish myopic to be hard to reach as let's say public facing media figure
[00:12:36.920 --> 00:12:42.480]   So thinking about the way people reach me as an author a podcaster, etc
[00:12:42.480 --> 00:12:46.160]   Or are you referring to some of the rules and things I talk about in books like?
[00:12:46.160 --> 00:12:52.320]   Deep work and a world without email about being more careful about communication protocols. It's just an individual
[00:12:52.320 --> 00:12:57.080]   Someone who's more careful about how do they communicate with their colleagues or their friends, etc
[00:12:57.080 --> 00:13:02.160]   To prevent their life being constant context shifts and distractions. So these are two different areas
[00:13:02.160 --> 00:13:08.360]   You could be referring to being hard to reach as a media figure or as an individual both are interesting
[00:13:09.560 --> 00:13:15.920]   So let's cover both. Let's start with media figure. I am hard to reach as a media figure. I'm not on
[00:13:15.920 --> 00:13:21.280]   Social media so you can't throw messages my way. I don't have general-purpose
[00:13:21.280 --> 00:13:24.040]   email addresses
[00:13:24.040 --> 00:13:28.720]   There's particular addresses for particular things with rules about what you should expect or not
[00:13:28.720 --> 00:13:36.120]   Expect a lot of requests go straight to publicist or agents, etc. So I am kind of purposely hard to reach
[00:13:37.680 --> 00:13:39.680]   Now my motivation for why that's reasonable
[00:13:39.680 --> 00:13:46.400]   Really came from author Neil Stevenson's famous essay why I am a bad
[00:13:46.400 --> 00:13:50.320]   Correspondent now Sam if you will indulge me. I
[00:13:50.320 --> 00:13:53.160]   Want to read some excerpts?
[00:13:53.160 --> 00:13:58.880]   I'm gonna read some excerpts from this essay and then give you my my personal take on how I put this
[00:13:58.880 --> 00:14:04.440]   Into action in my own life. So here's what Neil says and I'm skipping things. So these are just parts of his essay
[00:14:06.280 --> 00:14:13.140]   Writers who do not make themselves totally available to everyone all the time are frequently tagged with the recluse label
[00:14:13.140 --> 00:14:19.540]   Well, I do not consider myself a recluse. I have found it necessary to place some limits on my direct interactions with
[00:14:19.540 --> 00:14:21.720]   individual readers
[00:14:21.720 --> 00:14:27.540]   These limits most often come into play when people send me letters or email and also when I am invited to speak publicly
[00:14:27.540 --> 00:14:32.680]   This document is a sort of form letter explaining why I am the way I am
[00:14:33.000 --> 00:14:36.020]   like dot dot dot Stevenson goes on later to say
[00:14:36.020 --> 00:14:41.660]   Writing novels is hard and requires vast unbroken slabs of time
[00:14:41.660 --> 00:14:45.200]   For quiet hours is a resource that I can put to good use
[00:14:45.200 --> 00:14:52.820]   Two slabs of time each two hours long might add up to the same four hours, but are not nearly as productive as an unbroken
[00:14:52.820 --> 00:14:54.560]   for
[00:14:54.560 --> 00:14:56.560]   men, sir Stevenson
[00:14:56.560 --> 00:15:01.080]   If I know that I'm going to be interrupted I can't concentrate and if I suspect that I might be interrupted
[00:15:01.080 --> 00:15:03.040]   I can't do anything at all
[00:15:03.040 --> 00:15:04.200]   likewise
[00:15:04.200 --> 00:15:10.500]   Several consecutive days with four hour time slabs in them gives me a stretch of time in which I can write a decent book chapter
[00:15:10.500 --> 00:15:14.760]   But the same number of hours spread across a few weeks with interruptions in between are nearly
[00:15:14.760 --> 00:15:20.360]   Useless the productivity equation is a nonlinear one. In other words
[00:15:20.360 --> 00:15:22.920]   This accounts for why I'm a bad
[00:15:22.920 --> 00:15:28.040]   Correspondent and why I very rarely accept speaking engagements if I organize my life in such a way that I get
[00:15:28.320 --> 00:15:31.800]   Lots of long consecutive uninterrupted time chunks. I can write novels
[00:15:31.800 --> 00:15:36.400]   But as those chunks get separated and fragmented my productivity as a novelist drops
[00:15:36.400 --> 00:15:44.880]   Spectacularly what replaces it instead of a novel that will be around for a long time and that will with luck be read by many
[00:15:44.880 --> 00:15:51.960]   People there's a bunch of email messages that I have sent out to individual persons and a few speeches given at various conferences
[00:15:51.960 --> 00:15:57.200]   All right. I mean I read that early on and my career as a writer is very influential
[00:15:57.200 --> 00:15:59.200]   You could definitely see ideas from that
[00:15:59.200 --> 00:16:03.580]   Showing up or being echoed in deep work. I quote this essay in deep work
[00:16:03.580 --> 00:16:08.100]   These ideas have also come up in my subsequent writing about distraction as well
[00:16:08.100 --> 00:16:16.400]   Stevenson I think is making the right point for public facing figures. The productivity equation is
[00:16:16.400 --> 00:16:19.240]   nonlinear
[00:16:19.240 --> 00:16:25.080]   if I can just have time to think and write write my books write my articles and
[00:16:26.200 --> 00:16:31.680]   Talk to you folks here through the podcast microphone. I can reach lots of people
[00:16:31.680 --> 00:16:36.160]   I can do my best work if I instead am easier to reach I can talk to a lot of individual people
[00:16:36.160 --> 00:16:42.880]   That leaves me with a history of individual back-and-forth conversations as Stevenson goes on to say of mediocre value
[00:16:42.880 --> 00:16:48.000]   Reaching many fewer people than being able to actually put work out into the larger public sphere
[00:16:48.000 --> 00:16:52.920]   So I agree with Neil with that now. I remember vividly when I had to make this transition. I
[00:16:52.920 --> 00:16:55.480]   Was a graduate student at MIT
[00:16:56.080 --> 00:16:58.080]   I had written three books
[00:16:58.080 --> 00:17:04.080]   Aimed at students. I was running the study hacks blog and newsletter, which at the time was very student focused. I
[00:17:04.080 --> 00:17:07.300]   Had really enjoyed during my time at MIT
[00:17:07.300 --> 00:17:11.480]   Having an open email address where students would send me
[00:17:11.480 --> 00:17:16.560]   questions about what I was writing about and I would answer the students questions and I really felt like it was
[00:17:16.560 --> 00:17:24.960]   Almost a philanthropic investment of my time. I could help dozens of real students with real issues and it was very satisfying
[00:17:24.960 --> 00:17:25.960]   and
[00:17:25.960 --> 00:17:30.680]   There was a selfish component to it as well because I would learn from these questions
[00:17:30.680 --> 00:17:34.640]   What was really affecting people what was really going on?
[00:17:34.640 --> 00:17:38.840]   It was my intelligence networking to the life of students and it would evolve what I wrote about
[00:17:38.840 --> 00:17:41.440]   if you go back and look at my first books and
[00:17:41.440 --> 00:17:45.740]   Very early study hacks post you'll see they're very tactical
[00:17:45.740 --> 00:17:48.520]   How do you study? How do you manage your time?
[00:17:48.520 --> 00:17:54.440]   My whole focus shifted to be much more emphasizing of stress student stress and overload and burnout
[00:17:54.440 --> 00:17:56.440]   Where did that shift come from?
[00:17:56.440 --> 00:18:05.620]   Hundreds of these emails just hearing. Oh, what is really affecting people what these elite schools? It's not just that there's time management system
[00:18:05.620 --> 00:18:11.680]   Needs a tune-up. They're overwhelmed. They're stressed. They don't know why they're there. So it was very important to me
[00:18:11.680 --> 00:18:14.640]   the problem is dozens became hundreds and
[00:18:14.640 --> 00:18:17.080]   They're long messages
[00:18:17.080 --> 00:18:24.040]   I mean people are pouring out their life story and their issues and their caveats and their parents and what's happening with their
[00:18:24.200 --> 00:18:29.920]   Boyfriends or girlfriends? I mean these long life stories and I ran out of time and I and I
[00:18:29.920 --> 00:18:33.040]   Remember thinking I can't do this halfway
[00:18:33.040 --> 00:18:37.800]   I can't answer a few people's questions and let the let rest just go by
[00:18:37.800 --> 00:18:41.080]   Because they were putting so much effort into these questions
[00:18:41.080 --> 00:18:42.920]   I couldn't get to him and it made me feel bad
[00:18:42.920 --> 00:18:48.840]   I remember that vividly feeling bad and at some point realizing my audience is too big for this one-on-one interaction
[00:18:48.840 --> 00:18:50.920]   it's taking up all of my time a
[00:18:51.640 --> 00:18:57.600]   Well crafted article can get to thousands a well-crafted email helps one person and at some point
[00:18:57.600 --> 00:19:00.080]   I don't know the exact year but somewhere in this
[00:19:00.080 --> 00:19:03.040]   Graduate student period I had to change
[00:19:03.040 --> 00:19:07.440]   and I had to change my contact page get rid of the general-use email address and
[00:19:07.440 --> 00:19:13.400]   No longer be accessible for just over the transom questions and it was traumatic. I thought that was difficult
[00:19:13.400 --> 00:19:15.960]   I remember having a hard having a hard time with that
[00:19:17.040 --> 00:19:21.000]   Maybe did a series around that point called college chronicles where I helped four or five
[00:19:21.000 --> 00:19:26.000]   Individual students and I popped and I wrote about it on the blog just that I was so used to helping
[00:19:26.000 --> 00:19:30.000]   Individuals and I wanted to still do it. So I figured if I helped people publicly
[00:19:30.000 --> 00:19:34.520]   Maybe their lessons would help other people and it was an interesting time. There's a difficult time
[00:19:34.520 --> 00:19:38.760]   So the decision to go Neil Stevenson and become a bad correspondent, it's not easy
[00:19:38.760 --> 00:19:41.440]   public facing figures often
[00:19:41.440 --> 00:19:43.920]   Have a hard time like I did with it
[00:19:43.920 --> 00:19:48.400]   It really is necessary though once your audience and reach grows past a certain place
[00:19:48.400 --> 00:19:51.080]   All right. So if you're in that situation
[00:19:51.080 --> 00:19:56.360]   The only thing I would recommend is just be very clear about your expectations if readers know I
[00:19:56.360 --> 00:20:01.160]   Can't just reach and get a question answered. But here's a here's a address where I can
[00:20:01.160 --> 00:20:07.440]   Send you something interesting that you'll probably see but you probably won't respond if I have a media request. Here's the person I talked to
[00:20:08.360 --> 00:20:16.320]   Clarity Trump's accessibility 95% of the time people get upset when they expect some sort of interaction that they don't end up
[00:20:16.320 --> 00:20:18.360]   Getting all right. Now, what about?
[00:20:18.360 --> 00:20:20.720]   individual limits on communication
[00:20:20.720 --> 00:20:24.040]   Not being accessible all the time by text
[00:20:24.040 --> 00:20:29.000]   Not being good about answering emails right away for your work colleagues
[00:20:29.000 --> 00:20:31.720]   This is a another
[00:20:32.280 --> 00:20:39.260]   Area in which Sam could be referring to when he talks about being myopic and selfish by making people communicate on your terms
[00:20:39.260 --> 00:20:44.100]   All right, when it comes to the individual level scales be it for your work colleagues or family
[00:20:44.100 --> 00:20:51.920]   Honestly my advice here and I articulate this more clearly in a world without email a book world without email
[00:20:51.920 --> 00:20:54.680]   Shut up about it
[00:20:54.680 --> 00:20:56.320]   Do it
[00:20:56.320 --> 00:20:59.180]   Think through communication. Don't just be accessible all the time
[00:20:59.800 --> 00:21:05.840]   Don't constantly be on text on email have other protocols have other other approaches to how you manage this communication
[00:21:05.840 --> 00:21:07.840]   But don't tell everyone about it
[00:21:07.840 --> 00:21:11.960]   Don't tell everyone about it. This is the the Tim Ferriss autoresponder issue
[00:21:11.960 --> 00:21:18.200]   Tim had this great idea in 2007. Don't check email all the time novel at the time
[00:21:18.200 --> 00:21:23.760]   But then he added this very engineering type addition, which logically made all the sense in the world
[00:21:23.760 --> 00:21:29.360]   You should have an autoresponder that announces this intention to whoever writes you you write someone
[00:21:29.680 --> 00:21:34.720]   Like Tim at the time you get an autoresponder and it said something like his suggested autoresponder to serve you better
[00:21:34.720 --> 00:21:41.200]   I'm only checking email at twice a day at 11 and 3 if you need me in between there call my number
[00:21:41.200 --> 00:21:45.160]   To an engineer's mind that makes complete sense
[00:21:45.160 --> 00:21:50.320]   So why not explain to people so they know oh, I won't hear back from Tim till 3
[00:21:50.320 --> 00:21:57.920]   The audience at South by Southwest 2007 who heard him give that example thought it made complete sense. They're a bunch of engineers
[00:21:57.920 --> 00:22:02.600]   Here's the problem in the real world when you get that autoresponder you say that guy is
[00:22:02.600 --> 00:22:07.640]   Annoying and you can't even really put your finger on it, but it's violating some sort of dyadic
[00:22:07.640 --> 00:22:11.140]   tribal paleolithic evolved communication standard
[00:22:11.140 --> 00:22:14.520]   But it just annoyed people and it turned out it's better just check your email twice a day
[00:22:14.520 --> 00:22:16.400]   You don't have to make a thing about it
[00:22:16.400 --> 00:22:18.400]   Yet tell someone what you're doing
[00:22:18.400 --> 00:22:22.200]   You're giving a location for friction to be generated
[00:22:22.200 --> 00:22:27.800]   Well, why are you doing that twice a day? I don't know about twice a day. What if I need that's not good
[00:22:27.800 --> 00:22:30.700]   That's not gonna fly. What if I need you at noon? I don't like this at all
[00:22:30.700 --> 00:22:35.660]   Don't announce what you're doing at the individual scale. It just gives the sites for friction to generate just do it
[00:22:35.660 --> 00:22:39.700]   Apologize if you need to same thing with your family and text messaging
[00:22:39.700 --> 00:22:42.440]   I don't think you should be responding to text messages all day
[00:22:42.440 --> 00:22:48.120]   You have to have set times you do that. You need to accompany that with office hours. Don't call them office hours
[00:22:48.120 --> 00:22:53.260]   You're you're your family will think you're a weirdo or a fink but you know say hey, by the way
[00:22:53.260 --> 00:22:57.120]   I'm always available at 5 to 6 when I'm commuting home
[00:22:57.120 --> 00:23:01.960]   So like just you can always call me then I'll see what's going on or I always have my phone open on
[00:23:01.960 --> 00:23:04.720]   You know lunch at 12, whatever like they have set times
[00:23:04.720 --> 00:23:09.640]   They know or when I'm coming back, I drop the kids off at the bus stop. So that's very consistent and
[00:23:09.640 --> 00:23:13.780]   So from 8 to 8 20, I'm walking back. Just call me then
[00:23:13.780 --> 00:23:16.960]   So you have these implicit office hours and in our explicit
[00:23:16.960 --> 00:23:22.800]   Office hours and implicit times you check and then just do that and like people might complain some I couldn't hear from you
[00:23:22.800 --> 00:23:25.140]   But you're like, I'm sorry. I just saw this now. What are they gonna say?
[00:23:25.720 --> 00:23:29.700]   Unacceptable, you should have saw this earlier. They don't care. They saw. Okay, great. Here's my question
[00:23:29.700 --> 00:23:36.480]   So on the individual scale you do not announce what you're up to you just do it and apologize if you have to
[00:23:36.480 --> 00:23:40.720]   You know this happened with my a contractor is working with recently
[00:23:40.720 --> 00:23:44.880]   The emails were coming, you know
[00:23:44.880 --> 00:23:49.560]   I don't I check emails once a day at most in summer and so that we kept getting in situations where
[00:23:49.560 --> 00:23:51.880]   Maybe she would send an email at 4 p.m
[00:23:51.880 --> 00:23:54.440]   And I'd already checked email for that day
[00:23:54.600 --> 00:23:59.080]   Maybe at 3 and then the next day at 11 a.m. She sent another email. Hey, did you get this?
[00:23:59.080 --> 00:24:03.200]   What's going on? And I hadn't checked email yet that day because I write in the morning and you know what?
[00:24:03.200 --> 00:24:08.740]   I finally just apologized. I sent a letter like, you know, my summer schedule as a professor is I'm usually checking things once a day
[00:24:08.740 --> 00:24:14.860]   So don't expect more than it could be 24 hours right just depending on when I do the check
