
[00:00:00.000 --> 00:00:04.000]   (music)
[00:07:56.000 --> 00:08:03.000]   And then he rested in the sovereignty of God. Not my will, but yours be done.
[00:08:03.000 --> 00:08:09.000]   He surrendered to God, and the last thing he did, it's not mentioned there, but it is in Hebrews 12.
[00:08:09.000 --> 00:08:17.000]   For the joy that was set before him, he endured the cross, despising the shame and sat down at the right hand of God.
[00:08:17.000 --> 00:08:26.000]   I do not know where the line is crossed as you move into an emotional downer where it becomes sin.
[00:08:26.000 --> 00:08:32.000]   But it does eventually, and it does where you quit fighting. You just surrender.
[00:08:32.000 --> 00:08:38.000]   You don't do what Jesus did. You just say, well, that's the way I'm wired, or I've got that kind of personality,
[00:08:38.000 --> 00:08:43.000]   or nobody knows the trouble I've seen. And so you just surrender.
[00:08:43.000 --> 00:08:59.000]   And I would say the evidence that your hardship is not a sin is because of the strategies you have undertaken to fight it.
[00:08:59.000 --> 00:09:02.000]   If you were there in Nashville, thanks for joining us.
[00:09:02.000 --> 00:09:05.000]   If you were not there, you can hear all five of our recordings.
[00:09:05.000 --> 00:09:14.000]   They're all online as of right now. They include APJ episode 1861 on the 30th anniversary of Pastor John's bestselling book,
[00:09:14.000 --> 00:09:22.000]   Let the Nations Be Glad, and APJ 1877 on what makes for a good musical worship experience,
[00:09:22.000 --> 00:09:28.000]   and then APJ 1882, our first episode of 2023, on John Piper's favorite things,
[00:09:28.000 --> 00:09:34.000]   and APJ 1885 on getting the Sunday morning worship vibe right.
[00:09:34.000 --> 00:09:40.000]   And now finally, this episode, APJ 1887 on what to do when despondency hits.
[00:09:40.000 --> 00:09:43.000]   You can find those episodes at AskPastorJohn.com.
[00:09:43.000 --> 00:09:51.000]   Well, Monday we talk about quitting, quitting jobs, quitting ministry, quitting pastoring, quitting.
[00:09:51.000 --> 00:09:58.000]   When should I quit? And maybe as important, what should I be doing today as I think about quitting tomorrow?
[00:09:58.000 --> 00:10:01.000]   That's up on the other side of the weekend. I'm your host, Tony Reinke.
[00:10:01.000 --> 00:10:04.000]   We'll see you back here on Monday. Thanks for listening.
[00:10:04.000 --> 00:10:07.000]   [Music]
[00:10:07.000 --> 00:10:10.000]   [Music]
[00:10:10.000 --> 00:10:12.060]   you

