
[00:00:00.000 --> 00:00:03.280]   [silence]
[00:02:19.840 --> 00:02:22.640]   that if anything goes wrong, it's repaired, et cetera.
[00:02:22.640 --> 00:02:26.560]   Alcohol as a mutagen, I haven't used that word yet,
[00:02:26.560 --> 00:02:30.000]   but a substance that can mutate DNA
[00:02:30.000 --> 00:02:32.040]   through alterations in DNA methylation
[00:02:32.040 --> 00:02:34.220]   and these checkpoints in the cell cycle.
[00:02:34.220 --> 00:02:38.240]   Alcohol as a mutagen is one of the worst things
[00:02:38.240 --> 00:02:40.720]   that a developing embryo can be exposed to.
[00:02:40.720 --> 00:02:43.800]   And again, because it's water-soluble and fat-soluble,
[00:02:43.800 --> 00:02:45.640]   ingestion of alcohol when people are pregnant
[00:02:45.640 --> 00:02:47.980]   passes right to the fetus.
[00:02:47.980 --> 00:02:50.480]   Now, I realize that a number of people out there
[00:02:50.480 --> 00:02:51.800]   might be thinking, "Oh, goodness, you know,
[00:02:51.800 --> 00:02:54.020]   "I didn't realize I was pregnant
[00:02:54.020 --> 00:02:55.780]   "until a certain stage of pregnancy,
[00:02:55.780 --> 00:02:59.000]   "and before I realized I was ingesting alcohol."
[00:02:59.000 --> 00:03:02.840]   Obviously, one can't undo what's been done,
[00:03:02.840 --> 00:03:06.120]   but I want to also emphasize that fetal alcohol syndrome,
[00:03:06.120 --> 00:03:08.480]   while yes, there's a full-blown syndrome
[00:03:08.480 --> 00:03:11.000]   that manifests as changes in the craniofacial development
[00:03:11.000 --> 00:03:12.880]   that are very obvious, and you can look these up.
[00:03:12.880 --> 00:03:14.000]   You've probably seen these before,
[00:03:14.000 --> 00:03:15.640]   or the pictures before, rather.
[00:03:15.640 --> 00:03:17.600]   It has to do with eye spacing, forehead size,
[00:03:17.600 --> 00:03:20.640]   a number of other features of the craniofacial development,
[00:03:20.640 --> 00:03:22.520]   and of course, stuff's going on in the brain too.
[00:03:22.520 --> 00:03:24.320]   It's along a continuum.
[00:03:24.320 --> 00:03:27.780]   So it is possible that some of the changes that occur
[00:03:27.780 --> 00:03:31.620]   are more minor, and thankfully, the young brain,
[00:03:31.620 --> 00:03:33.440]   in particular the early postnatal brain,
[00:03:33.440 --> 00:03:34.540]   is incredibly plastic.
[00:03:34.540 --> 00:03:35.720]   There are things that can be done
[00:03:35.720 --> 00:03:37.720]   in order to help recover neural circuits
[00:03:37.720 --> 00:03:40.720]   that didn't develop well, et cetera.
[00:03:40.720 --> 00:03:45.120]   But even though it's somewhat obvious, or should be obvious,
[00:03:45.120 --> 00:03:47.520]   I really want to make clear that there's zero evidence
[00:03:47.520 --> 00:03:49.240]   whatsoever that certain forms of alcohol
[00:03:49.240 --> 00:03:51.400]   are safer for pregnant women to ingest than others.
[00:03:51.400 --> 00:03:52.540]   Absolutely wrong.
[00:03:52.540 --> 00:03:53.840]   No one who's pregnant
[00:03:53.840 --> 00:03:56.900]   should be ingesting alcohol whatsoever.
[00:03:56.900 --> 00:03:59.160]   And certainly, if people feel like
[00:03:59.160 --> 00:04:01.220]   they can't avoid alcohol while pregnant,
[00:04:01.220 --> 00:04:03.000]   they really need to work with somebody
[00:04:03.000 --> 00:04:04.840]   to make sure that it just absolutely doesn't happen
[00:04:04.840 --> 00:04:07.740]   because it is so detrimental to the developing fetus.
[00:04:07.740 --> 00:04:10.320]   [upbeat music]
[00:04:11.160 --> 00:04:13.740]   [upbeat music]
[00:04:13.740 --> 00:04:15.480]   (upbeat music)

