
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:05:42.000 --> 00:05:50.000]   I mean, it's amazing to me that in Luke 16, 14, Jesus says, "The Pharisees were lovers of money."
[00:05:50.000 --> 00:05:54.000]   I mean, they claim to believe the whole Old Testament that God is more valuable than anything.
[00:05:54.000 --> 00:05:57.000]   We should love Him with all our heart and soul and mind and strength.
[00:05:57.000 --> 00:06:02.000]   But Jesus just slips in, "They were hypocrites because they were really lovers of money."
[00:06:02.000 --> 00:06:16.000]   So my conclusion is sincere belief in what the Bible says about God and Christ and the way of salvation, sincere belief, that is true, will lead to salvation.
[00:06:16.000 --> 00:06:24.000]   Because what the Bible says is, "Whoever calls upon the name of the Lord will be saved."
[00:06:24.000 --> 00:06:31.000]   And you believe that, and you do it, and you will find it to be true.
[00:06:31.000 --> 00:06:33.000]   It will be true of you.
[00:06:33.000 --> 00:06:38.000]   If you call upon the name of the Lord, you will be saved.
[00:06:38.000 --> 00:06:41.000]   Yes, excellent. Thank you, Pastor John, for that encouraging word.
[00:06:41.000 --> 00:06:46.000]   Serious questions like this one from Josh arrive in our podcast mailbox every day.
[00:06:46.000 --> 00:06:52.000]   And it's truly a joy to address those questions as we produce and distribute the Ask Pastor John podcast free of charge for you.
[00:06:52.000 --> 00:06:58.000]   If you found this to be a helpful resource for your Christian growth, we encourage you to consider telling others about the podcast.
[00:06:58.000 --> 00:07:05.000]   And of course, we're grateful for any financial gift to Desiring God that will help us continue to make this free outreach ministry to others possible,
[00:07:05.000 --> 00:07:12.000]   as we seek to bring God's word to bear on the most common and crucial concerns of our lives, like assurance and eternal security.
[00:07:12.000 --> 00:07:16.000]   Financial gifts can always be given online at DesiringGod.org.
[00:07:16.000 --> 00:07:18.000]   Look for the button that says "Donate" on the top of the homepage.
[00:07:18.000 --> 00:07:22.000]   It's the gifts of listeners like you that financially support the ministry.
[00:07:22.000 --> 00:07:24.000]   So thank you for making this podcast possible.
[00:07:24.000 --> 00:07:26.000]   We'll return tomorrow.
[00:07:26.000 --> 00:07:27.000]   Until then, I'm your host, Tony Reinke.
[00:07:27.000 --> 00:07:30.000]   Thank you for listening and thank you for partnering with Desiring God.
[00:07:30.000 --> 00:07:32.000]   [End]
[00:07:32.000 --> 00:07:34.000]   Desiring God.org
[00:07:34.000 --> 00:07:36.000]   DesiringGod.org
[00:07:36.000 --> 00:07:46.000]   [BLANK_AUDIO]

