
[00:00:00.000 --> 00:00:05.840]   [Music]
[00:03:28.720 --> 00:03:31.280]   It doesn't matter if it's baptism. It doesn't matter what your parents did.
[00:03:31.280 --> 00:03:38.560]   Salvation is real. It's real. It's real. It's the work of God in a human heart.
[00:03:38.560 --> 00:03:46.880]   And there are effects from it. And one of the effects is when the lion comes, you fight.
[00:03:46.880 --> 00:03:51.360]   There's a promise in this passage which is just staggering.
[00:03:51.360 --> 00:03:59.120]   It's in this passage. It's also way back in chapter 1. In chapter 1, verse 5, it says that Christians are kept,
[00:03:59.120 --> 00:04:12.800]   precious word, kept by the power of God through faith for a salvation ready to be revealed in the last time.
[00:04:12.800 --> 00:04:19.760]   Through faith. Through resisting the devil firm in your faith.
[00:04:19.760 --> 00:04:22.880]   If you say, "I'm kept. I'm kept by the power of God."
[00:04:22.880 --> 00:04:27.280]   And you don't resist him firm in your faith, you're contradicting God.
[00:04:27.280 --> 00:04:34.000]   God says, "I'm going to keep you. I'm going to keep you by my power through your faith against the devil."
[00:04:34.000 --> 00:04:37.200]   And you say, "I'll take that, but I won't believe."
[00:04:37.200 --> 00:04:48.880]   It's like I go into a king's hall, this great king in some enchanted empire, and he takes the ring off his finger.
[00:04:48.880 --> 00:05:00.240]   And he puts the ring on my finger and he says, "Sir John, as long as you wear this ring, you will be invincible."
[00:05:00.240 --> 00:05:06.160]   I say, "I'll be invincible?" "You will be invincible." I write that down. "I will be invincible."
[00:05:06.160 --> 00:05:11.120]   And I walk out, I take the ring off and I sell it, pocket the money, and I say, "I'm invincible!"
[00:05:11.120 --> 00:05:15.760]   He said, I got it written here, "You will be invincible."
[00:05:15.760 --> 00:05:19.840]   There's something wrong with that. It's something wrong with hearing God say,
[00:05:19.840 --> 00:05:26.960]   "You are kept by my power through faith for a salvation ready to be revealed."
[00:05:26.960 --> 00:05:36.240]   And then say, "I'm kept by his power. And if Satan comes, I don't need to fight by faith because I'm safe."
[00:05:36.240 --> 00:05:39.200]   It's like taking off your ring.
[00:05:39.200 --> 00:05:47.120]   Now God will not let the elect, born of God, called, take off their ring.
[00:05:47.120 --> 00:05:51.920]   The evidence that you are a child of God is that you keep the ring on.
[00:05:51.920 --> 00:05:58.320]   The badge, the badge of the children of God is battle.
[00:05:58.320 --> 00:06:04.480]   The badge of the children of God is battle against sin and the devil, not perfection.
[00:06:04.480 --> 00:06:07.280]   That badge, that crown, that comes later.
[00:06:07.280 --> 00:06:13.520]   But the fight, I will fight. I will not lay down my shield.
[00:06:13.520 --> 00:06:16.080]   I will not take off my ring. I will not rip off my badge.
[00:06:16.080 --> 00:06:23.760]   I'm a believer and he will keep me safe through faith that he himself works in me.
[00:06:23.760 --> 00:06:27.840]   That is a classic Piper clip on the theme of perseverance through means.
[00:06:27.840 --> 00:06:33.440]   And it's a clip that comes from his 1994 sermon titled, "The Dominion Belongs to the God of All Grace."
[00:06:33.440 --> 00:06:36.560]   A sermon on 1 Peter 5, 8 to 14.
[00:06:36.560 --> 00:06:41.440]   The entire audio can be found online at DesiringGod.org free of charge right now.
[00:06:41.440 --> 00:06:44.640]   It was sent in to us by Brian Hughes in Houston, Texas.
[00:06:44.640 --> 00:06:46.000]   Thank you, Brian, for this clip.
[00:06:46.000 --> 00:06:52.320]   And if you have a clip to send in to us like Brian did, email us at AskPastorJohn@DesiringGod.org.
[00:06:52.320 --> 00:06:57.520]   And put the word sermon clip somewhere in the subject line and send the message in to me
[00:06:57.520 --> 00:07:03.280]   with the name of the sermon and the timestamp of when and where the clip occurs in the audio recording.
[00:07:03.280 --> 00:07:08.960]   And I am, I'm not sure what's coming up tomorrow, but I suspect many of you will be back tomorrow to find out.
[00:07:08.960 --> 00:07:14.400]   In any case, thanks for your commitment to this podcast and for making it a part of your daily routine.
[00:07:14.400 --> 00:07:16.640]   I'm your host, Tony Ranke. I'll see you tomorrow.
[00:07:16.800 --> 00:07:17.380]   [END]
[00:07:18.340 --> 00:07:18.420]   you
[00:07:18.420 --> 00:07:47.380]   [END]

