
[00:00:00.000 --> 00:00:06.080]   Welcome back everyone.
[00:02:07.320 --> 00:02:09.400]   When I talked about BERT,
[00:02:09.400 --> 00:02:11.440]   I listed out some known limitations.
[00:02:11.440 --> 00:02:13.040]   There were four of them.
[00:02:13.040 --> 00:02:16.280]   I gave credit to Roberta for addressing the first one,
[00:02:16.280 --> 00:02:18.600]   which was around design decisions.
[00:02:18.600 --> 00:02:22.640]   I gave credit to Elektra for addressing items 2 and 3,
[00:02:22.640 --> 00:02:26.120]   where 2 was about the artificial nature of the mask token,
[00:02:26.120 --> 00:02:31.360]   and 3 was about the inefficiency of MLM training in the BERT context.
[00:02:31.360 --> 00:02:33.760]   I haven't yet touched on the fourth item.
[00:02:33.760 --> 00:02:35.440]   The fourth item is from Yang et al,
[00:02:35.440 --> 00:02:37.280]   which is the ExcelNet paper.
[00:02:37.280 --> 00:02:39.880]   ExcelNet indeed addresses this concern.
[00:02:39.880 --> 00:02:44.200]   The concern is just that BERT assumes the predicted tokens are independent of
[00:02:44.200 --> 00:02:46.760]   each other given the unmasked tokens,
[00:02:46.760 --> 00:02:49.200]   which is oversimplified as high-order,
[00:02:49.200 --> 00:02:52.880]   long-range dependency is prevalent in natural language.
[00:02:52.880 --> 00:02:59.000]   The guiding idea behind ExcelNet is that in having an autoregressive language modeling loss,
[00:02:59.000 --> 00:03:02.760]   we bring in some of the conditional probabilities that help us
[00:03:02.760 --> 00:03:07.280]   overcome this artificial statistical nature of the MLM objective.
[00:03:07.280 --> 00:03:11.520]   But remember, the interesting aspect of ExcelNet is that we still have
[00:03:11.520 --> 00:03:14.720]   bidirectional context and this comes from sampling
[00:03:14.720 --> 00:03:18.240]   all of those permutation orders of the input string.
[00:03:18.240 --> 00:03:21.160]   Really interesting to think about and also
[00:03:21.160 --> 00:03:25.440]   a lovely insight about the nature of BERT itself.
[00:03:25.440 --> 00:03:30.920]   I didn't get to discuss pre-training data really at all in this series,
[00:03:30.920 --> 00:03:36.280]   and I feel guilty about that because I think we can now see that pre-training data is
[00:03:36.280 --> 00:03:38.880]   an incredibly important ingredient in
[00:03:38.880 --> 00:03:42.000]   shaping the behaviors of these large language models.
[00:03:42.000 --> 00:03:45.840]   I have listed out here some core pre-training resources,
[00:03:45.840 --> 00:03:48.440]   OpenBook Corpus, the Pile,
[00:03:48.440 --> 00:03:51.840]   Big Science Data, Wikipedia, and Reddit.
[00:03:51.840 --> 00:03:54.520]   I have listed these here not really to
[00:03:54.520 --> 00:03:57.680]   encourage you to go off and train your own large language model,
[00:03:57.680 --> 00:04:02.360]   but rather to think about auditing these datasets as a way of more deeply
[00:04:02.360 --> 00:04:06.040]   understanding the artifacts that we do have and coming to
[00:04:06.040 --> 00:04:08.840]   an understanding of where they're likely to be successful
[00:04:08.840 --> 00:04:11.720]   and where they might be actually very problematic.
[00:04:11.720 --> 00:04:16.480]   A lot of that is going to trace to the nature of the input data.
[00:04:16.480 --> 00:04:19.080]   Then finally, let's look ahead to the future,
[00:04:19.080 --> 00:04:22.920]   some current trends to the best of my estimation.
[00:04:22.920 --> 00:04:27.160]   This is likely the situation we're in and what we're going to see going forward.
[00:04:27.160 --> 00:04:31.720]   First, it seems like autoregressive architectures have taken over.
[00:04:31.720 --> 00:04:34.000]   That's the rise of GPT.
[00:04:34.000 --> 00:04:40.200]   But this may be simply because the field is so focused on generation right now.
[00:04:40.200 --> 00:04:45.840]   I would still maintain that if you simply want to represent examples for the sake of
[00:04:45.840 --> 00:04:47.800]   having a sentence embedding or
[00:04:47.800 --> 00:04:51.080]   understanding how different representations compare to each other,
[00:04:51.080 --> 00:04:53.880]   it seems to me that bi-directional models like BERT
[00:04:53.880 --> 00:04:57.800]   might still have the edge over models like GPT.
[00:04:57.800 --> 00:05:00.520]   Sequence-to-sequence models are still
[00:05:00.520 --> 00:05:03.520]   a dominant choice for tasks that have that structure.
[00:05:03.520 --> 00:05:05.800]   It seems like they might have an edge in terms of
[00:05:05.800 --> 00:05:10.280]   an architectural bias that helps them understand the tasks themselves.
[00:05:10.280 --> 00:05:15.960]   Although item 1 here is important as we get these really large pure language models,
[00:05:15.960 --> 00:05:20.320]   we might find ourselves moving more toward autoregressive formulations
[00:05:20.320 --> 00:05:23.360]   even of tasks that have a sequence-to-sequence structure.
[00:05:23.360 --> 00:05:26.180]   We shall see. Then finally,
[00:05:26.180 --> 00:05:28.960]   and maybe this is the most interesting point of all,
[00:05:28.960 --> 00:05:33.540]   people are still obsessed with scaling up to ever larger language models.
[00:05:33.540 --> 00:05:38.120]   But happily, we are seeing a counter-movement towards smaller models.
[00:05:38.120 --> 00:05:41.400]   I've put smaller in quotes here because we're still talking about
[00:05:41.400 --> 00:05:45.040]   artifacts that have on the order of 10 billion parameters,
[00:05:45.040 --> 00:05:50.240]   but that is substantially smaller than these really massive language models.
[00:05:50.240 --> 00:05:53.640]   There are a lot of incentives that are going to
[00:05:53.640 --> 00:05:56.760]   encourage these smaller models to become very good.
[00:05:56.760 --> 00:05:58.880]   We can deploy them in more places,
[00:05:58.880 --> 00:06:00.760]   we can train them more efficiently,
[00:06:00.760 --> 00:06:02.320]   we can train more of them,
[00:06:02.320 --> 00:06:07.280]   and we might have more control of them in the end for the things that we want to do.
[00:06:07.280 --> 00:06:08.760]   All the incentives are there.
[00:06:08.760 --> 00:06:13.260]   This is a moment of intense innovation and a lot of change in this space.
[00:06:13.260 --> 00:06:17.840]   I have no idea what these small models are going to be able to do a year from now,
[00:06:17.840 --> 00:06:22.360]   but I would exhort all of you to think about how you might participate in
[00:06:22.360 --> 00:06:26.680]   this exciting moment and help us reach the point where relatively small and
[00:06:26.680 --> 00:06:33.080]   inefficient models are nonetheless incredibly performant and useful to us.
[00:06:33.080 --> 00:06:43.080]   [BLANK_AUDIO]

