
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:04:44.820 --> 00:04:50.100]   this philosophical mumbo jumbo about how new everything is
[00:04:50.100 --> 00:04:52.260]   because we're going beyond the doctrines
[00:04:52.260 --> 00:04:54.620]   and beyond the propositions.
[00:04:54.620 --> 00:04:56.460]   Thank you, I don't know where you're going,
[00:04:56.460 --> 00:05:00.020]   but I'm staying right here with verses nine and 10
[00:05:00.020 --> 00:05:01.500]   of 1 Thessalonians.
[00:05:01.500 --> 00:05:04.900]   - Amen, and for more on this,
[00:05:04.900 --> 00:05:06.500]   see Piper's article titled,
[00:05:06.500 --> 00:05:09.020]   "10 Lessons from a Hospital Bed,"
[00:05:09.020 --> 00:05:14.020]   published at DesiringGod.org on April 8th, 2014.
[00:05:14.020 --> 00:05:17.140]   This clip was pulled from Piper's 2006 sermon,
[00:05:17.140 --> 00:05:20.380]   "How God's Word Produces Our Work."
[00:05:20.380 --> 00:05:22.700]   It was a clip sent in by podcast listener,
[00:05:22.700 --> 00:05:25.700]   Ricky Sanchez from Toronto, Canada.
[00:05:25.700 --> 00:05:27.860]   Of course, Piper's cancer was treatable.
[00:05:27.860 --> 00:05:29.760]   Tomorrow, we address a heartbreaking email
[00:05:29.760 --> 00:05:32.340]   from a teenager with terminal cancer
[00:05:32.340 --> 00:05:35.020]   who wants to know, "When is it okay to pray
[00:05:35.020 --> 00:05:36.740]   "that God would take us home?"
[00:05:37.860 --> 00:05:40.260]   I'm your host Tony Reinhke, and I'll see you tomorrow.
[00:05:40.340 --> 00:05:42.500]   (silence)
[00:05:42.500 --> 00:05:44.660]   (silence)
[00:05:44.660 --> 00:05:54.660]   [BLANK_AUDIO]

