
[00:00:00.000 --> 00:00:02.240]   (upbeat music)
[00:03:49.240 --> 00:03:52.960]   and like what the original conception was when it began?
[00:03:52.960 --> 00:03:53.800]   - Yeah, sure.
[00:03:53.800 --> 00:03:55.040]   Well, the original conception,
[00:03:55.040 --> 00:03:56.760]   so the company was called Continuum Analytics.
[00:03:56.760 --> 00:03:59.560]   I started that with my co-founder, Travis Oliphant,
[00:03:59.560 --> 00:04:01.040]   who is the creator of NumPy
[00:04:01.040 --> 00:04:03.000]   and one of the co-founders of SciPy.
[00:04:03.000 --> 00:04:08.000]   And we put the company together to promote the use of Python
[00:04:08.000 --> 00:04:10.760]   and to advance the state of the art for Python
[00:04:10.760 --> 00:04:14.440]   for a broader set of data analysis needs.
[00:04:14.440 --> 00:04:17.080]   So that was the original vision.
[00:04:17.080 --> 00:04:18.920]   And at that time, this was 2012,
[00:04:18.920 --> 00:04:20.680]   we formed the company.
[00:04:20.680 --> 00:04:25.680]   Wes McKinney had just really started pushing pandas
[00:04:25.680 --> 00:04:29.080]   as a data frame library.
[00:04:29.080 --> 00:04:30.920]   The Jupyter notebook was relatively new at the time.
[00:04:30.920 --> 00:04:33.000]   It was still called the IPython notebook.
[00:04:33.000 --> 00:04:38.640]   And the world was sort of awash in Hadoop big data craze.
[00:04:38.640 --> 00:04:42.120]   And what we could see was that once people
[00:04:42.120 --> 00:04:43.600]   threw all their data Hadoop,
[00:04:43.600 --> 00:04:46.520]   they wanted to do bigger analyses.
[00:04:46.520 --> 00:04:49.600]   They wanted to do broader, more cross kind of cross data set,
[00:04:49.600 --> 00:04:52.160]   cross schema sort of analyses.
[00:04:52.160 --> 00:04:53.480]   And they would need tools like Python.
[00:04:53.480 --> 00:04:55.120]   SQL wasn't gonna do it for them.
[00:04:55.120 --> 00:04:58.320]   And so we were putting this stuff together.
[00:04:58.320 --> 00:05:01.720]   We were trying to find alternative MapReduce frameworks
[00:05:01.720 --> 00:05:05.120]   that were nicer to Python than Hadoop.
[00:05:05.120 --> 00:05:06.560]   And the rest of kind of the Java,
[00:05:06.560 --> 00:05:09.440]   the Apache Java JVM big data stack, if you will,
[00:05:09.440 --> 00:05:13.400]   the JVM world does not play with the Python C++
[00:05:13.400 --> 00:05:14.560]   native world very well.
[00:05:14.560 --> 00:05:17.480]   So any case, as we're looking at doing all this stuff,
[00:05:17.480 --> 00:05:22.160]   it became clear to me that if people couldn't install SciPy
[00:05:22.160 --> 00:05:24.480]   and Matplotlib and IPython,
[00:05:24.480 --> 00:05:26.000]   they were not gonna be able to install
[00:05:26.000 --> 00:05:28.920]   any new fangled compiler tools we built
[00:05:28.920 --> 00:05:30.520]   or any new fangled MapReduce framework.
[00:05:30.520 --> 00:05:32.160]   It was just gonna be completely off the table.
[00:05:32.160 --> 00:05:34.000]   So we started by saying, well, you know what?
[00:05:34.000 --> 00:05:37.240]   We should probably produce a special collection of packages,
[00:05:37.240 --> 00:05:39.880]   a distribution of Python that helps people get started,
[00:05:39.880 --> 00:05:41.800]   that includes all of the basic things they need,
[00:05:41.800 --> 00:05:43.480]   that works on Mac, Windows, Linux.
[00:05:44.400 --> 00:05:45.840]   And so that was the basic idea.
[00:05:45.840 --> 00:05:47.120]   So we built Anaconda.
[00:05:47.120 --> 00:05:49.080]   I came up with the name 'cause it's Python for big data.
[00:05:49.080 --> 00:05:50.960]   So it's a big snake kind of.
[00:05:50.960 --> 00:05:52.600]   Although of course I don't like snakes that much.
[00:05:52.600 --> 00:05:55.040]   And Python is of course named after Monty Python,
[00:05:55.040 --> 00:05:56.640]   but whatever, we'll ignore that.
[00:05:56.640 --> 00:05:58.280]   So that's where the name Anaconda came from
[00:05:58.280 --> 00:05:59.560]   for that product.
[00:05:59.560 --> 00:06:04.080]   And then that just took off like quite well.
[00:06:04.080 --> 00:06:06.160]   And so we eventually renamed the company Continuum
[00:06:06.160 --> 00:06:08.360]   to Anaconda because we'd be at conferences
[00:06:08.360 --> 00:06:10.080]   and they'd say, where are you from?
[00:06:10.080 --> 00:06:11.320]   Or like, what company are you with?
[00:06:11.320 --> 00:06:12.840]   And we say, we're with Continuum.
[00:06:12.840 --> 00:06:13.960]   And say, okay, yeah, that's nice.
[00:06:13.960 --> 00:06:16.560]   And we say, well, we make this thing called Anaconda.
[00:06:16.560 --> 00:06:18.640]   And they say, oh, we use Anaconda, we love Anaconda.
[00:06:18.640 --> 00:06:20.320]   And so we're like, after that happens,
[00:06:20.320 --> 00:06:21.520]   like the thousands of time,
[00:06:21.520 --> 00:06:23.200]   you sort of figure out you should,
[00:06:23.200 --> 00:06:24.400]   the world's telling you something.
[00:06:24.400 --> 00:06:28.080]   So anyway, but anyway, that's the journey.
[00:06:28.080 --> 00:06:29.480]   And since then we've continued to push
[00:06:29.480 --> 00:06:32.280]   like new open source tools and things like that
[00:06:32.280 --> 00:06:34.840]   in the Python kind of data stack.
[00:06:34.840 --> 00:06:38.040]   - It's incredible the impact that I think you've had
[00:06:38.040 --> 00:06:40.920]   and certainly NumPy and SciPy
[00:06:40.920 --> 00:06:44.160]   in terms of just making Python a popular product.
[00:06:44.160 --> 00:06:47.040]   Do you ever regret choosing Python for this?
[00:06:47.040 --> 00:06:48.480]   Has that been a good choice for you?
[00:06:48.480 --> 00:06:50.920]   - Oh, no, no, that was completely intentional.
[00:06:50.920 --> 00:06:54.000]   I mean, a thing that people should understand, I think,
[00:06:54.000 --> 00:06:57.120]   especially as more software engineers move into ML,
[00:06:57.120 --> 00:06:58.720]   become ML engineers, right?
[00:06:58.720 --> 00:07:00.720]   For them, language is just a choice.
[00:07:00.720 --> 00:07:03.200]   It's like, well, I'm a C++ coder now
[00:07:03.200 --> 00:07:05.680]   and I learned some Go and now I'm doing Python.
[00:07:05.680 --> 00:07:06.520]   It's like, whatever, right?
[00:07:06.520 --> 00:07:08.640]   And Python's got some warts and it's got some good things.
[00:07:08.640 --> 00:07:12.440]   But the thing to recognize is that Travis and I,
[00:07:12.440 --> 00:07:13.560]   when we started this,
[00:07:13.560 --> 00:07:15.760]   the reason why we wanted to push Python
[00:07:15.760 --> 00:07:19.000]   was because of the democratization and the access,
[00:07:19.000 --> 00:07:20.520]   the accessibility of it.
[00:07:20.520 --> 00:07:21.520]   When you're a software developer,
[00:07:21.520 --> 00:07:22.920]   you learn new languages all the time
[00:07:22.920 --> 00:07:24.240]   'cause that's part of your gig.
[00:07:24.240 --> 00:07:25.480]   If you're not a software developer,
[00:07:25.480 --> 00:07:26.680]   if you're a subject matter expert
[00:07:26.680 --> 00:07:28.280]   or a domain expert in some other field,
[00:07:28.280 --> 00:07:29.560]   let's say you're a geneticist
[00:07:29.560 --> 00:07:32.080]   or let's say you're a policymaker or whoever, right?
[00:07:32.080 --> 00:07:33.800]   You're an astrophysicist.
[00:07:33.800 --> 00:07:36.200]   Learning a new software programming language is hard.
[00:07:36.200 --> 00:07:38.000]   You're not really a coder anyway.
[00:07:38.000 --> 00:07:41.920]   You had to learn some Fortran or C++ or MATLAB in grad school
[00:07:41.920 --> 00:07:45.000]   but otherwise, you're not doing this on a weekend
[00:07:45.000 --> 00:07:46.360]   just because you love it, right?
[00:07:46.360 --> 00:07:48.280]   So if you learn a language,
[00:07:48.280 --> 00:07:50.120]   this is gonna stick with you for a while
[00:07:50.120 --> 00:07:52.760]   and if we, as people who make languages
[00:07:52.760 --> 00:07:53.680]   or who make software tools,
[00:07:53.680 --> 00:07:56.400]   if we can find a language that people like to use
[00:07:56.400 --> 00:07:57.760]   and is powerful for them
[00:07:57.760 --> 00:08:00.000]   and that multiple different kinds of people can use,
[00:08:00.000 --> 00:08:01.600]   that's incredibly powerful.
[00:08:01.600 --> 00:08:02.960]   So one of the things about Python
[00:08:02.960 --> 00:08:04.840]   is that the creator of Python, Guido,
[00:08:06.600 --> 00:08:09.080]   before Python, he was working on a project
[00:08:09.080 --> 00:08:11.040]   called Computer Programming for Everyone
[00:08:11.040 --> 00:08:12.960]   and so some of the ideas that went to Python
[00:08:12.960 --> 00:08:15.680]   came from that precursor language called ABC
[00:08:15.680 --> 00:08:18.400]   and that readability counts
[00:08:18.400 --> 00:08:21.120]   and that kind of executable pseudocode thing,
[00:08:21.120 --> 00:08:23.080]   the same things that make Python hard to optimize, right?
[00:08:23.080 --> 00:08:24.520]   They make it cost a nation
[00:08:24.520 --> 00:08:27.280]   for statically typed language aficionados.
[00:08:27.280 --> 00:08:29.280]   Those things also make it incredibly accessible
[00:08:29.280 --> 00:08:30.440]   to lots of people
[00:08:30.440 --> 00:08:32.840]   and when we make these kinds of advanced tools
[00:08:32.840 --> 00:08:34.880]   available and accessible to lots of people,
[00:08:34.880 --> 00:08:38.480]   what we do is we grow the universe of possible innovations.
[00:08:38.480 --> 00:08:41.280]   So for me, it's very intentional that we chose Python.
[00:08:41.280 --> 00:08:44.720]   There's a thousand new languages you could create
[00:08:44.720 --> 00:08:45.680]   that are better than Python
[00:08:45.680 --> 00:08:47.000]   in all these different dimensions
[00:08:47.000 --> 00:08:47.840]   but at the end of the day,
[00:08:47.840 --> 00:08:50.040]   Python is kind of the language everyone uses, right?
[00:08:50.040 --> 00:08:53.000]   It is valuable that everyone uses that same language
[00:08:53.000 --> 00:08:56.000]   so I have a very, very strong opinion
[00:08:56.000 --> 00:08:59.080]   about the fact that we should continue promoting its use
[00:08:59.080 --> 00:09:00.000]   and growing its use
[00:09:00.000 --> 00:09:01.480]   even as I fundamentally believe
[00:09:01.480 --> 00:09:03.680]   there must be a better language out there, right?
[00:09:03.680 --> 00:09:05.160]   I think that's the successor to it.
[00:09:05.160 --> 00:09:07.600]   I have some ideas about that as well.
[00:09:07.600 --> 00:09:08.440]   - Oh, interesting.
[00:09:08.440 --> 00:09:09.280]   I'd love to hear about that
[00:09:09.280 --> 00:09:12.440]   because we were talking with one of the Fast.ai founders,
[00:09:12.440 --> 00:09:16.240]   Jeremy Howard, and he's written so much Python code
[00:09:16.240 --> 00:09:18.480]   and he was really emphatic
[00:09:18.480 --> 00:09:21.320]   when I was talking to him on this same podcast
[00:09:21.320 --> 00:09:24.400]   about Python can't possibly be the future
[00:09:24.400 --> 00:09:26.640]   of scientific computing and I was kind of surprised.
[00:09:26.640 --> 00:09:29.600]   I would say my perspective is definitely a non-expert
[00:09:29.600 --> 00:09:31.960]   but I really enjoy programming in Python
[00:09:31.960 --> 00:09:33.400]   and maybe it's hard for me to really see
[00:09:33.400 --> 00:09:34.280]   how things could be better
[00:09:34.280 --> 00:09:37.440]   or maybe I don't have to kind of worry about performance
[00:09:37.440 --> 00:09:41.080]   as much as other people but what would your take be?
[00:09:41.080 --> 00:09:43.560]   Is there any kind of language with less adoption
[00:09:43.560 --> 00:09:45.160]   that you think is really intriguing
[00:09:45.160 --> 00:09:47.320]   and could kind of replace Python
[00:09:47.320 --> 00:09:49.080]   or are there tweaks to Python that you'd like to see?
[00:09:49.080 --> 00:09:50.520]   How do you think about that?
[00:09:50.520 --> 00:09:55.560]   - So yes and no.
[00:09:55.560 --> 00:09:58.640]   So there are languages out there that do interesting things
[00:10:00.000 --> 00:10:03.320]   that are things that Python can't quite do
[00:10:03.320 --> 00:10:05.320]   or that Python may never be able to do.
[00:10:05.320 --> 00:10:08.520]   So one of the fastest database systems out there
[00:10:08.520 --> 00:10:11.440]   is a thing called KDB and the language in it, K,
[00:10:11.440 --> 00:10:14.240]   you're not gonna find any,
[00:10:14.240 --> 00:10:17.840]   I mean, it comes from like the APL roots
[00:10:17.840 --> 00:10:20.000]   which are the precursors to like the Fortran stuff
[00:10:20.000 --> 00:10:22.760]   and then MATLAB and NumPy and all these things.
[00:10:22.760 --> 00:10:27.120]   So in any kind of ALGOL and modular derived
[00:10:27.120 --> 00:10:29.160]   kind of imperative programming language,
[00:10:29.160 --> 00:10:30.320]   you're not gonna meet the kinds
[00:10:30.320 --> 00:10:35.040]   of raw numerical performance that like K and KDB can achieve
[00:10:35.040 --> 00:10:38.640]   and the creator of K and KDB has a new thing
[00:10:38.640 --> 00:10:39.920]   that he's building called Shakti
[00:10:39.920 --> 00:10:43.400]   which is even more interesting.
[00:10:43.400 --> 00:10:45.440]   So there's that kind of lineage of things, right?
[00:10:45.440 --> 00:10:48.680]   There's sort of like the most out there amazing bits
[00:10:48.680 --> 00:10:52.080]   of Lisp plus like Fortran and you get something like that
[00:10:52.080 --> 00:10:54.600]   and Python is not there but Python has a lot
[00:10:54.600 --> 00:10:56.160]   of the good parts of the ideas there
[00:10:56.160 --> 00:11:00.840]   and expresses them in a infix imperative language.
[00:11:00.840 --> 00:11:01.800]   Then there's things like Julia
[00:11:01.800 --> 00:11:02.640]   that do whole program optimization.
[00:11:02.640 --> 00:11:03.480]   - Wait, sorry, sorry.
[00:11:03.480 --> 00:11:04.640]   Let me make sure I understood what you said
[00:11:04.640 --> 00:11:06.720]   about K and other ones like it.
[00:11:06.720 --> 00:11:08.040]   What's the advantage of that?
[00:11:08.040 --> 00:11:09.880]   They have the potential to be faster?
[00:11:09.880 --> 00:11:12.680]   - It's more than just faster.
[00:11:12.680 --> 00:11:17.680]   It's a fast and correct and performant representation
[00:11:17.680 --> 00:11:21.400]   of your idea but you have to sort of warp your brain
[00:11:21.400 --> 00:11:23.880]   a little bit to thinking in that way.
[00:11:23.880 --> 00:11:26.600]   So Ken Iverson, the creator of APL
[00:11:26.600 --> 00:11:29.400]   which is kind of the root of all of this stuff,
[00:11:29.400 --> 00:11:34.200]   he had this idea that notation is a tool of thought.
[00:11:34.200 --> 00:11:35.880]   So if you really want to help people think better
[00:11:35.880 --> 00:11:38.360]   and faster and more correct all at the same time,
[00:11:38.360 --> 00:11:39.760]   you need better notations.
[00:11:39.760 --> 00:11:42.600]   And so if you ever go and look at a bit of K,
[00:11:42.600 --> 00:11:45.960]   it looks different, let's just put it that way,
[00:11:45.960 --> 00:11:49.400]   than what you are mostly used to in like a Python
[00:11:49.400 --> 00:11:52.160]   or even a C++ or C or Java world.
[00:11:52.160 --> 00:11:55.360]   It's completely different, comes from a different brain space.
[00:11:55.360 --> 00:11:58.800]   And so yeah.
[00:11:58.800 --> 00:11:59.640]   - Interesting.
[00:11:59.640 --> 00:12:00.480]   - But there's something like that.
[00:12:00.480 --> 00:12:01.320]   - Can you say a little more, like is that just because
[00:12:01.320 --> 00:12:03.640]   it's sort of following different conventions
[00:12:03.640 --> 00:12:06.400]   or is there something to this perspective?
[00:12:06.400 --> 00:12:08.840]   'Cause I feel like every so often, not in many years,
[00:12:08.840 --> 00:12:11.760]   but in grad school I used to occasionally run across Fortran
[00:12:11.760 --> 00:12:13.880]   and it would just be like, okay, I'm stopping here.
[00:12:13.880 --> 00:12:15.560]   Like I'm not gonna go any deeper.
[00:12:15.560 --> 00:12:17.320]   This just feels impenetrable to me.
[00:12:17.320 --> 00:12:20.520]   But is that my fault or is that like,
[00:12:21.640 --> 00:12:23.200]   - Yeah, is there something there that's like better
[00:12:23.200 --> 00:12:25.960]   about it, I guess, in the notation?
[00:12:25.960 --> 00:12:29.120]   - Well, better is a big word.
[00:12:29.120 --> 00:12:32.200]   So I'll back up and say like,
[00:12:32.200 --> 00:12:36.040]   the difference between something like K or fourth
[00:12:36.040 --> 00:12:41.040]   or J, kind of like J, K, fourth, APL versus ALGOL
[00:12:41.040 --> 00:12:46.200]   or like Pascal C, kind of this lineage
[00:12:46.200 --> 00:12:50.160]   of fairly imperative procedural languages.
[00:12:50.160 --> 00:12:52.080]   At the end of the day, we are programming.
[00:12:52.080 --> 00:12:56.160]   When we write a program, we're sort of meeting,
[00:12:56.160 --> 00:12:59.560]   we're making a balance of three things, right?
[00:12:59.560 --> 00:13:01.200]   There's the expression itself,
[00:13:01.200 --> 00:13:02.760]   like what it is we're trying to express.
[00:13:02.760 --> 00:13:06.520]   Like, there's the data, the representation of the data
[00:13:06.520 --> 00:13:08.280]   and then there's like some compute system
[00:13:08.280 --> 00:13:10.240]   that's able to compute on that data.
[00:13:10.240 --> 00:13:13.760]   And so I call this kind of the iron triangle of programming
[00:13:13.760 --> 00:13:15.680]   is that you've got expressions and expressivity
[00:13:15.680 --> 00:13:17.920]   or expressiveness, you have data schemas,
[00:13:17.920 --> 00:13:19.960]   data correctness, things like that.
[00:13:19.960 --> 00:13:22.400]   And then you've got the compute, which is runtime,
[00:13:22.400 --> 00:13:24.800]   again, correctness, runtime characteristics.
[00:13:24.800 --> 00:13:28.040]   And every programming system sits somewhere
[00:13:28.040 --> 00:13:30.800]   in the middle of this like ternary chart, right?
[00:13:30.800 --> 00:13:32.720]   And usually you trade off.
[00:13:32.720 --> 00:13:35.760]   What happens is usually collapse one axis onto the other
[00:13:35.760 --> 00:13:37.480]   and you have a linear trade off.
[00:13:37.480 --> 00:13:40.920]   And most of the post-Nicholas Wirth kind of era
[00:13:40.920 --> 00:13:44.080]   of like looking at, okay, you've got data,
[00:13:44.080 --> 00:13:45.760]   you've got a virtual machine
[00:13:45.760 --> 00:13:47.400]   and you're gonna basically load data in
[00:13:47.400 --> 00:13:49.360]   and do things to it with functions
[00:13:49.360 --> 00:13:51.080]   that proceed like this.
[00:13:51.080 --> 00:13:53.280]   That's a very, that model is sort of
[00:13:53.280 --> 00:13:56.320]   everyone has in their heads as a programming system, right?
[00:13:56.320 --> 00:13:59.160]   When you look at something like Forth or like K,
[00:13:59.160 --> 00:14:00.520]   you actually come from a different perspective.
[00:14:00.520 --> 00:14:02.080]   So Forth, I'll throw that in there
[00:14:02.080 --> 00:14:03.080]   because even when you do have
[00:14:03.080 --> 00:14:05.040]   an explicit data representation in mind,
[00:14:05.040 --> 00:14:06.480]   when you write programs in Forth
[00:14:06.480 --> 00:14:08.160]   or if you ever had an HP calculator,
[00:14:08.160 --> 00:14:09.480]   reverse Polish notation,
[00:14:09.480 --> 00:14:11.080]   it's probably the closest that most people
[00:14:11.080 --> 00:14:12.240]   will ever get to Forth.
[00:14:12.240 --> 00:14:15.520]   You're explicitly manipulating stacks,
[00:14:15.520 --> 00:14:17.120]   you're explicitly manipulating these things
[00:14:17.120 --> 00:14:20.240]   and you're writing tiny programs that can do a lot.
[00:14:20.240 --> 00:14:21.360]   It's amazing, right?
[00:14:21.360 --> 00:14:22.600]   And that's what an explicit stack
[00:14:22.600 --> 00:14:24.480]   and explicit these kinds of things.
[00:14:24.480 --> 00:14:27.640]   When you go to something like Lisp or like K,
[00:14:27.640 --> 00:14:30.040]   you're writing these conceptual things,
[00:14:30.040 --> 00:14:31.720]   these expressions.
[00:14:31.720 --> 00:14:33.960]   Well, in the case of Lisp, it's a conceptual algorithm.
[00:14:33.960 --> 00:14:36.640]   In the case of K, it's also an algorithm,
[00:14:36.640 --> 00:14:38.600]   but it's an algorithm on parallel data,
[00:14:38.600 --> 00:14:41.480]   parallelizable data structures on arrays and on vectors.
[00:14:41.480 --> 00:14:43.200]   And then you can,
[00:14:43.200 --> 00:14:46.440]   a part of your first class thing that you can do
[00:14:46.440 --> 00:14:49.280]   is you can change the structure of those data structures.
[00:14:49.280 --> 00:14:50.680]   You can do fold operators,
[00:14:50.680 --> 00:14:51.840]   you can apply in these ways,
[00:14:51.840 --> 00:14:54.320]   you can broadcast and collapse and project.
[00:14:54.320 --> 00:14:56.520]   And all of those are first class little things
[00:14:56.520 --> 00:14:58.320]   you can do in line as you're trying
[00:14:58.320 --> 00:14:59.480]   to express something else.
[00:14:59.480 --> 00:15:02.000]   So you end up with a line of K that's this long
[00:15:02.000 --> 00:15:05.640]   that would take you this, a page of Java to do.
[00:15:05.640 --> 00:15:08.720]   And by the way, the genius of the K system
[00:15:08.720 --> 00:15:11.400]   is that the underlying machine that interprets that,
[00:15:11.400 --> 00:15:13.920]   the compiler and then the interpreter system
[00:15:13.920 --> 00:15:16.840]   is incredibly mathematically elegant
[00:15:16.840 --> 00:15:18.600]   because there's actually fundamental algebra
[00:15:18.600 --> 00:15:20.440]   that you can sit in the heart of this stuff
[00:15:20.440 --> 00:15:23.280]   that you can then, basically K will load into,
[00:15:23.280 --> 00:15:26.840]   I think the claim is that it loads into L1, Icache.
[00:15:26.840 --> 00:15:31.560]   And so your program just streams to the CPU like a mofo,
[00:15:31.560 --> 00:15:34.240]   like you're never even hitting L2, right?
[00:15:34.240 --> 00:15:36.160]   So that's kind of an amazing thing.
[00:15:36.160 --> 00:15:37.720]   And so I think when you turn around
[00:15:37.720 --> 00:15:39.080]   and you look at something like Python,
[00:15:39.080 --> 00:15:41.800]   which is like not that optimized at all,
[00:15:41.800 --> 00:15:44.080]   it's like the C-based virtual machine.
[00:15:44.080 --> 00:15:45.920]   But when we do NumPy things,
[00:15:45.920 --> 00:15:48.360]   you're expressing some of those same ideas, right?
[00:15:48.360 --> 00:15:49.200]   So, yeah.
[00:15:49.200 --> 00:15:50.640]   - Yeah, I was gonna say this reminds me
[00:15:50.640 --> 00:15:52.880]   of my experience with NumPy where,
[00:15:52.880 --> 00:15:55.360]   I keep kind of making it tighter and tighter
[00:15:55.360 --> 00:15:57.920]   and shorter and shorter and more and more elegant,
[00:15:57.920 --> 00:15:59.160]   but then when I need to debug it,
[00:15:59.160 --> 00:16:00.880]   I feel like I often end up just unpacking
[00:16:00.880 --> 00:16:01.720]   the whole thing again.
[00:16:01.720 --> 00:16:03.640]   And I don't know if that's like me being stupid,
[00:16:03.640 --> 00:16:04.640]   but that's definitely my process.
[00:16:04.640 --> 00:16:06.440]   - Well, it depends on what you're debugging though, right?
