
[00:00:00.000 --> 00:00:19.740]   I'm gonna jump right into it I'm gonna be talking about voice AI's interruption problem then after
[00:25:28.460 --> 00:25:35.420]   uh the agent who should be responding in the in the following period so how the back channel is handled
[00:25:35.420 --> 00:25:45.100]   should be kind of important in this field so um my question was or the question was about not when
[00:25:45.100 --> 00:25:50.860]   the not the case where the ai is interrupting the human but the case where the human is accidentally
[00:25:50.860 --> 00:25:56.620]   interrupting the ai um and i didn't really cover that in my talk i was mostly focusing on the ai
[00:25:56.620 --> 00:26:04.940]   interrupting the human um we don't have our approach is simple like we're just using like the solero
[00:26:04.940 --> 00:26:11.260]   or the the normal vad approach of like if the person is speaking for more than x milliseconds assume
[00:26:11.260 --> 00:26:15.260]   it's not a back channel and that they're actually trying to interrupt the voice ai but one of the things
[00:26:15.260 --> 00:26:20.220]   we want to build is another machine learning model that can like recognize the difference between
[00:26:20.220 --> 00:26:28.220]   whether or not some back channel or someone trying to uh interrupt the the voice ai one quick note on
[00:26:28.220 --> 00:26:34.460]   the full duplex models uh the meta ai one can natively back channel because it's like learned from the raw
[00:26:34.460 --> 00:26:42.220]   audio data so when you're talking to it it'll go uh-huh which is just so neat um and uh yeah it's just a
[00:26:42.220 --> 00:26:49.660]   it's a tough problem the back channeling thing awesome um yeah if you have more questions you
[00:26:49.660 --> 00:27:02.140]   can find tom uh please give another warm uh applause for tom thank you all

