
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:05:27.640 --> 00:05:29.840]   - So basically, if your AI sees a prompt
[00:05:29.840 --> 00:05:31.200]   that it's already seen before,
[00:05:31.200 --> 00:05:33.000]   OpenAI will give you a discount.
[00:05:33.000 --> 00:05:34.240]   - Huh.
[00:05:34.240 --> 00:05:36.520]   Like a frequent buyer program for AI.
[00:05:36.520 --> 00:05:37.800]   - Kind of, yeah.
[00:05:37.800 --> 00:05:39.920]   It's good that they're trying to make it more affordable.
[00:05:39.920 --> 00:05:42.560]   And they're also doing something called model distillation.
[00:05:42.560 --> 00:05:44.440]   - Okay, now you're just using big words
[00:05:44.440 --> 00:05:45.280]   to sound smart.
[00:05:45.280 --> 00:05:46.400]   What's that?
[00:05:46.400 --> 00:05:49.040]   - Think of it like a recipe, right?
[00:05:49.040 --> 00:05:50.600]   You can take a really complex recipe
[00:05:50.600 --> 00:05:52.240]   and break it down to the essential parts.
[00:05:52.240 --> 00:05:54.800]   - Make it simpler, but it still tastes the same.
[00:05:54.800 --> 00:05:55.640]   - Yeah.
[00:05:55.640 --> 00:05:56.920]   And that's what model distillation is.
[00:05:56.920 --> 00:05:59.200]   You take a big, powerful AI model
[00:05:59.200 --> 00:06:01.480]   and create a smaller, more efficient version.
[00:06:01.480 --> 00:06:04.760]   - So it's like lighter weight, but still just as capable.
[00:06:04.760 --> 00:06:05.600]   - Exactly.
[00:06:05.600 --> 00:06:07.560]   And that means more people can actually use
[00:06:07.560 --> 00:06:09.320]   these powerful tools.
[00:06:09.320 --> 00:06:12.400]   They don't need like a supercomputer to run them.
[00:06:12.400 --> 00:06:14.120]   - So they're making AI more accessible.
[00:06:14.120 --> 00:06:14.960]   That's great.
[00:06:14.960 --> 00:06:15.800]   - It is.
[00:06:15.800 --> 00:06:17.680]   And speaking of powerful tools,
[00:06:17.680 --> 00:06:19.880]   they also talked about their new O1 model.
[00:06:19.880 --> 00:06:21.200]   That's the one they've been hyping up.
[00:06:21.200 --> 00:06:23.520]   The one that's supposed to be this big leap forward.
[00:06:23.520 --> 00:06:24.680]   - Yeah, O1.
[00:06:24.680 --> 00:06:26.080]   It sounds pretty futuristic.
[00:06:26.080 --> 00:06:27.240]   Like from what I read,
[00:06:27.240 --> 00:06:30.080]   it's not just a bigger, better language model.
[00:06:30.080 --> 00:06:31.200]   - Right, it's a different porch.
[00:06:31.200 --> 00:06:33.680]   - They're saying it can like actually reason, right?
[00:06:33.680 --> 00:06:34.960]   Think differently.
[00:06:34.960 --> 00:06:36.160]   - It's trained differently.
[00:06:36.160 --> 00:06:38.400]   They used reinforcement learning with O1.
[00:06:38.400 --> 00:06:40.240]   - So it's not just finding patterns
[00:06:40.240 --> 00:06:41.760]   in the data it's seen before.
[00:06:41.760 --> 00:06:42.680]   - Not just that.
[00:06:42.680 --> 00:06:45.360]   It can actually learn from its mistakes,
[00:06:45.360 --> 00:06:47.960]   get better at solving problems.
[00:06:47.960 --> 00:06:49.040]   - So give me an example.
[00:06:49.040 --> 00:06:52.800]   What can O1 do that say GPT-4 can't?
[00:06:52.800 --> 00:06:55.400]   - Well, OpenAI showed it doing some pretty impressive stuff
[00:06:55.400 --> 00:06:57.640]   with math, like advanced math.
[00:06:57.640 --> 00:06:58.480]   - Yeah.
[00:06:58.480 --> 00:06:59.920]   - And coding too, complex coding.
[00:06:59.920 --> 00:07:02.280]   Things that even GPT-4 struggled with.
[00:07:02.280 --> 00:07:04.520]   - So you're saying if I needed to like write a screenplay,
[00:07:04.520 --> 00:07:05.720]   I'd stick with GPT-4.
[00:07:05.720 --> 00:07:08.400]   But if I wanted to solve some crazy physics problem,
[00:07:08.400 --> 00:07:09.880]   O1 is what I'd use.
[00:07:09.880 --> 00:07:11.440]   - Something like that, yeah.
[00:07:11.440 --> 00:07:13.360]   Although there is a trade-off.
[00:07:13.360 --> 00:07:15.640]   O1 takes a lot more power to run.
[00:07:15.640 --> 00:07:19.400]   And it takes longer to get those impressive results.
[00:07:19.400 --> 00:07:20.840]   - Hmm, makes sense.
[00:07:20.840 --> 00:07:23.280]   More power, more time, higher quality.
[00:07:23.280 --> 00:07:24.120]   - Exactly.
[00:07:24.120 --> 00:07:25.720]   - It sounds like it's still in development though, right?
[00:07:25.720 --> 00:07:27.720]   Is there anything else they're planning to add to it?
[00:07:27.720 --> 00:07:28.800]   - Oh yeah.
[00:07:28.800 --> 00:07:30.720]   They mentioned system prompts,
[00:07:30.720 --> 00:07:35.240]   which will let developers like set some ground rules
[00:07:35.240 --> 00:07:36.640]   for how it behaves.
[00:07:36.640 --> 00:07:38.840]   And they're working on adding structured outputs
[00:07:38.840 --> 00:07:40.040]   and function calling.
[00:07:40.040 --> 00:07:41.560]   - Wait, structured outputs.
[00:07:41.560 --> 00:07:42.840]   Didn't we just talk about that?
[00:07:42.840 --> 00:07:43.680]   - We did.
[00:07:43.680 --> 00:07:46.400]   That's the thing where the AI's output
[00:07:46.400 --> 00:07:49.440]   is formatted in a way that's easy to use, like JSON.
[00:07:49.440 --> 00:07:50.360]   - Right, right.
[00:07:50.360 --> 00:07:51.960]   So you don't have to spend all day
[00:07:51.960 --> 00:07:53.520]   trying to make sense of what it gives you.
[00:07:53.520 --> 00:07:55.320]   It's good that they're thinking about that stuff.
[00:07:55.320 --> 00:07:57.880]   - It's about making these tools usable.
[00:07:57.880 --> 00:07:59.280]   And speaking of that,
[00:07:59.280 --> 00:08:01.880]   Dev Day finished up with this really interesting talk.
[00:08:01.880 --> 00:08:04.760]   Sam Altman, the CEO of OpenAI,
[00:08:04.760 --> 00:08:07.280]   and Kevin Weil, their new chief product officer.
[00:08:08.520 --> 00:08:11.080]   They talked about like the big picture for AI.
[00:08:11.080 --> 00:08:12.280]   - Yeah, they did, didn't they?
[00:08:12.280 --> 00:08:14.000]   Anything interesting come up?
[00:08:14.000 --> 00:08:15.800]   - Well, Altman talked about moving past
[00:08:15.800 --> 00:08:19.600]   this whole AGI term, artificial general intelligence.
[00:08:19.600 --> 00:08:20.440]   - I can see why.
[00:08:20.440 --> 00:08:22.200]   It's kind of a loaded term, isn't it?
[00:08:22.200 --> 00:08:24.440]   - He thinks it's become a bit of a buzzword
[00:08:24.440 --> 00:08:26.400]   and people don't really understand what it means.
[00:08:26.400 --> 00:08:27.400]   - So are they saying
[00:08:27.400 --> 00:08:30.240]   they're not trying to build AGI anymore?
[00:08:30.240 --> 00:08:31.560]   - It's more like they're saying
[00:08:31.560 --> 00:08:34.760]   they're focused on just making AI better,
[00:08:34.760 --> 00:08:36.160]   constantly improving it,
[00:08:36.160 --> 00:08:37.960]   not worrying about putting it in a box.
[00:08:37.960 --> 00:08:38.800]   - That makes sense.
[00:08:38.800 --> 00:08:39.680]   Keep pushing the limits.
[00:08:39.680 --> 00:08:40.640]   - Exactly.
[00:08:40.640 --> 00:08:43.200]   But they were also very clear about doing it responsibly.
[00:08:43.200 --> 00:08:45.000]   They talked a lot about safety and ethics.
[00:08:45.000 --> 00:08:46.280]   - Yeah, that's important.
[00:08:46.280 --> 00:08:48.360]   - They said they were gonna be very careful
[00:08:48.360 --> 00:08:50.120]   about how they release new features.
[00:08:50.120 --> 00:08:53.160]   - Good, because this stuff is powerful.
[00:08:53.160 --> 00:08:54.000]   - It is.
[00:08:54.000 --> 00:08:56.160]   It was a lot to take in, this whole Dev Day event,
[00:08:56.160 --> 00:08:59.160]   new tools, big changes at OpenAI,
[00:08:59.160 --> 00:09:01.320]   and these big questions about the future of AI.
[00:09:01.320 --> 00:09:02.160]   - It was.
[00:09:02.160 --> 00:09:03.840]   But hopefully this deep dive
[00:09:03.840 --> 00:09:05.440]   helped make sense of some of it.
[00:09:05.440 --> 00:09:07.240]   At least that's what we try to do here.
[00:09:07.240 --> 00:09:08.080]   - Absolutely.
[00:09:08.080 --> 00:09:09.760]   - Thanks for taking the deep dive with us.
[00:09:09.760 --> 00:09:12.280]   - The biggest demo of the new real-time API
[00:09:12.280 --> 00:09:14.600]   involved function calling with voice mode
[00:09:14.600 --> 00:09:16.560]   and buying chocolate-covered strawberries
[00:09:16.560 --> 00:09:20.080]   from our friendly local OpenAI developer experience engineer
[00:09:20.080 --> 00:09:23.080]   and strawberry shop owner, Ilan Biggio.
[00:09:23.080 --> 00:09:25.280]   We'll first play you the audio of his demo
[00:09:25.280 --> 00:09:27.360]   and then go into a little interview with him.
[00:09:27.360 --> 00:09:28.520]   - Fantastic.
[00:09:28.520 --> 00:09:30.240]   Could you place a call
[00:09:30.240 --> 00:09:33.280]   and see if you could get us 400 strawberries
[00:09:33.280 --> 00:09:34.640]   delivered to the venue?
[00:09:34.640 --> 00:09:37.160]   So please keep that under $1,500.
[00:09:37.160 --> 00:09:39.840]   - I'm on it.
[00:09:39.840 --> 00:09:42.200]   We'll get those strawberries delivered for you.
[00:09:42.200 --> 00:09:46.440]   (phone ringing)
[00:09:46.440 --> 00:09:49.560]   - Hello.
[00:09:49.560 --> 00:09:52.200]   - Hi there.
[00:09:52.200 --> 00:09:53.040]   Is this Ilan?
[00:09:53.040 --> 00:09:54.680]   I'm Roman's AI assistant.
[00:09:54.680 --> 00:09:55.880]   How was about it?
[00:09:55.880 --> 00:09:56.960]   Fantastic.
[00:09:56.960 --> 00:09:59.480]   Could you tell me what flavors of strawberry dips
[00:09:59.480 --> 00:10:00.560]   you have available?
[00:10:00.560 --> 00:10:02.600]   - Yeah, we have chocolate, vanilla,
[00:10:02.600 --> 00:10:03.920]   and we have peanut butter.
[00:10:04.920 --> 00:10:06.400]   - Great.
[00:10:06.400 --> 00:10:10.520]   How much would 400 chocolate-covered strawberries cost?
[00:10:10.520 --> 00:10:11.360]   - 400?
[00:10:11.360 --> 00:10:12.560]   Are you sure you want 400?
[00:10:12.560 --> 00:10:15.240]   - Yes.
[00:10:15.240 --> 00:10:17.680]   400 chocolate-covered strawberries, please.
[00:10:17.680 --> 00:10:19.080]   How much would that be?
[00:10:19.080 --> 00:10:24.080]   - I think that'll be around like $1,415 with 92 cents.
[00:10:24.080 --> 00:10:28.040]   - Awesome.
[00:10:28.040 --> 00:10:29.280]   Let's go ahead and place the order
[00:10:29.280 --> 00:10:31.640]   for 400 chocolate-covered strawberries.
[00:10:31.640 --> 00:10:33.560]   - Great.
[00:10:33.560 --> 00:10:36.120]   When can we get it delivered?
[00:10:36.120 --> 00:10:38.120]   - Please deliver them to the Gateway Pavilion
[00:10:38.120 --> 00:10:40.800]   in Fort Mason, and I'll be paying in cash.
[00:10:40.800 --> 00:10:43.800]   (audience laughing)
[00:10:43.800 --> 00:10:45.720]   - Okay, sweet.
[00:10:45.720 --> 00:10:48.120]   So just to confirm, you want 400 chocolate-covered
[00:10:48.120 --> 00:10:49.960]   strawberries to the Gateway Pavilion?
[00:10:49.960 --> 00:10:54.040]   - Yes, that's perfect.
[00:10:54.040 --> 00:10:55.840]   And when can we expect delivery?
[00:10:55.840 --> 00:10:58.280]   - Well, you guys are right nearby,
[00:10:58.280 --> 00:11:00.920]   so it'll be like, I don't know, 37 seconds?
[00:11:00.920 --> 00:11:03.360]   (audience laughing)
[00:11:03.360 --> 00:11:04.880]   - That's incredibly fast.
[00:11:04.880 --> 00:11:07.720]   (audience laughing)
[00:11:07.720 --> 00:11:08.560]   - Cool.
[00:11:08.560 --> 00:11:09.400]   You too?
[00:11:09.400 --> 00:11:10.240]   - Sure.
[00:11:10.240 --> 00:11:11.640]   (audience applauding)
[00:11:11.640 --> 00:11:12.480]   - Hi, Ilan.
[00:11:12.480 --> 00:11:13.880]   Welcome to Lanespace.
[00:11:13.880 --> 00:11:14.720]   - Thank you.
[00:11:14.720 --> 00:11:15.560]   - Just saw your amazing demos,
[00:11:15.560 --> 00:11:17.040]   had your amazing strawberries.
[00:11:17.040 --> 00:11:19.680]   You are dressed up like exactly like a strawberry salesman.
[00:11:19.680 --> 00:11:21.520]   - Gotta have a little.
[00:11:21.520 --> 00:11:23.160]   - What was the building on demo like?
[00:11:23.160 --> 00:11:24.360]   What was the story behind the demo?
[00:11:24.360 --> 00:11:25.200]   - It was really interesting.
[00:11:25.200 --> 00:11:27.600]   This is actually something I had been thinking about
[00:11:27.600 --> 00:11:29.640]   for months before the launch.
[00:11:29.640 --> 00:11:33.640]   Like having a AI that can make phone calls
[00:11:33.640 --> 00:11:35.880]   is something like I've personally wanted for a long time.
[00:11:35.880 --> 00:11:37.640]   And so as soon as we launched internally,
[00:11:37.640 --> 00:11:39.800]   like I started hacking on it.
[00:11:39.800 --> 00:11:41.720]   And then that sort of just made it into like
[00:11:41.720 --> 00:11:42.840]   an internal demo.
[00:11:42.840 --> 00:11:44.400]   And then people found it really interesting.
[00:11:44.400 --> 00:11:46.560]   And then we thought how cool would it be to have this
[00:11:46.560 --> 00:11:49.560]   like on stage as one of the demos.
[00:11:49.560 --> 00:11:50.600]   - Yeah.
[00:11:50.600 --> 00:11:54.000]   Would you call out any technical issues building?
[00:11:54.000 --> 00:11:56.080]   Like you were basically one of the first people ever
[00:11:56.080 --> 00:11:58.360]   to build with the voice mode API.
[00:11:58.360 --> 00:12:00.040]   Would you call any issues like integrating it
[00:12:00.040 --> 00:12:00.880]   with Twilio like that?
[00:12:00.880 --> 00:12:02.120]   Like you did with function calling,
[00:12:02.120 --> 00:12:04.440]   with like a form filling elements.
[00:12:04.440 --> 00:12:08.160]   I noticed that you had like intents of things to fulfill.
[00:12:08.160 --> 00:12:11.920]   And then when there was still missing info,
[00:12:11.920 --> 00:12:16.280]   the voice would prompt you role-playing the store guy.
[00:12:16.280 --> 00:12:17.120]   - Yeah, yeah.
[00:12:17.120 --> 00:12:19.920]   So I think technically there's like the whole,
[00:12:19.920 --> 00:12:21.960]   just working with audio and streams
[00:12:21.960 --> 00:12:23.440]   is a whole different piece.
[00:12:23.440 --> 00:12:28.040]   Like even separate from like AI and this like new capabilities
[00:12:28.040 --> 00:12:29.400]   it's just tough.
[00:12:29.400 --> 00:12:30.560]   Yeah, when you have a prompt,
[00:12:30.560 --> 00:12:32.240]   conversationally it'll just follow like the,
[00:12:32.240 --> 00:12:34.160]   it was set up like kind of step-by-step
[00:12:34.160 --> 00:12:36.320]   to like ask the right questions
[00:12:36.320 --> 00:12:40.760]   based on like what the request was, right?
[00:12:40.760 --> 00:12:43.880]   The function calling itself is sort of tangential to that.
[00:12:43.880 --> 00:12:45.880]   Like you have to prompt it to call the functions
[00:12:45.880 --> 00:12:47.720]   but then handling it isn't too much different
[00:12:47.720 --> 00:12:50.200]   from like what you would do with assistant streaming
[00:12:50.200 --> 00:12:52.120]   or like chat completion streaming.
[00:12:52.120 --> 00:12:54.040]   I think like the API feels very similar
[00:12:54.040 --> 00:12:56.560]   just like if everything in the API was streaming,
[00:12:56.560 --> 00:12:58.160]   it actually feels quite familiar to that.
[00:12:58.160 --> 00:13:00.760]   - And then function calling wise,
[00:13:00.760 --> 00:13:02.600]   I mean, does it work the same?
[00:13:02.600 --> 00:13:03.440]   I don't know.
[00:13:03.440 --> 00:13:04.560]   Like I saw a lot of logs.
[00:13:04.560 --> 00:13:07.120]   You guys showed like in the playground a lot of logs.
[00:13:07.120 --> 00:13:08.040]   What is in there?
[00:13:08.040 --> 00:13:09.240]   What should people know?
[00:13:09.240 --> 00:13:12.200]   - Yeah, I mean, it is like the events
[00:13:12.200 --> 00:13:15.000]   may have different names than the streaming events
[00:13:15.000 --> 00:13:16.200]   that we have in chat completions
[00:13:16.200 --> 00:13:18.040]   but they represent very similar things.
[00:13:18.040 --> 00:13:20.400]   It's things like, you know, function call started,
[00:13:20.400 --> 00:13:21.680]   argument started.
[00:13:21.680 --> 00:13:23.720]   It's like, here's like argument deltas
[00:13:23.720 --> 00:13:25.400]   and then like function call done.
[00:13:26.280 --> 00:13:29.320]   Conveniently, we send one with like has the full function
[00:13:29.320 --> 00:13:30.640]   and then I just use that.
[00:13:30.640 --> 00:13:31.480]   - Nice.
[00:13:31.480 --> 00:13:32.600]   - Yeah.
[00:13:32.600 --> 00:13:35.920]   - And then like what restrictions
[00:13:35.920 --> 00:13:37.120]   should people be aware of?
[00:13:37.120 --> 00:13:40.200]   Like, you know, I think before we recorded,
[00:13:40.200 --> 00:13:42.560]   we discussed a little bit about the sensitivities
[00:13:42.560 --> 00:13:45.680]   around basically calling random store owners
[00:13:45.680 --> 00:13:47.840]   and putting like an AI on them.
[00:13:47.840 --> 00:13:48.680]   - Yeah, so there's,
[00:13:48.680 --> 00:13:51.280]   I think there's recent regulation on that
[00:13:51.280 --> 00:13:52.960]   which is why we wanna be like very,
[00:13:52.960 --> 00:13:55.400]   I guess aware of, you know,
[00:13:55.400 --> 00:13:57.480]   you can't just call anybody with AI, right?
[00:13:57.480 --> 00:13:58.720]   That's like just robocalling.
[00:13:58.720 --> 00:14:00.120]   You wouldn't want someone just calling you with AI.
[00:14:00.120 --> 00:14:00.960]   - Yeah, yeah.
[00:14:00.960 --> 00:14:02.360]   So like, I'm a developer.
[00:14:02.360 --> 00:14:04.080]   I'm about to do this on random people.
[00:14:04.080 --> 00:14:04.920]   - Yeah.
[00:14:04.920 --> 00:14:07.080]   - What laws am I about to break?
[00:14:07.080 --> 00:14:10.960]   - I forget what the governing body is
[00:14:10.960 --> 00:14:13.880]   but you should, I think,
[00:14:13.880 --> 00:14:15.720]   having consent of the person you're about to call,
[00:14:15.720 --> 00:14:17.440]   it always works, right?
[00:14:17.440 --> 00:14:18.920]   I, as the strawberry owner,
[00:14:18.920 --> 00:14:21.200]   have consented to like getting called with AI.
[00:14:21.200 --> 00:14:25.120]   I think past that, you wanna be careful.
[00:14:25.120 --> 00:14:27.720]   Definitely individuals are more sensitive than businesses.
[00:14:27.720 --> 00:14:29.960]   I think businesses, you have a little bit more leeway.
[00:14:29.960 --> 00:14:30.800]   Also they're like,
[00:14:30.800 --> 00:14:32.160]   businesses I think have an incentive
[00:14:32.160 --> 00:14:34.600]   to want to receive AI phone calls,
