
[00:00:00.000 --> 00:00:05.360]   For a while, I've been fascinated by how our gut microbiome can have such a visible impact on our
[00:02:57.560 --> 00:03:02.600]   get digested. And of course, we chew it up in our mouth and then it travels down the esophagus.
[00:03:02.600 --> 00:03:07.280]   Food hits the stomach. It gets churned up into something called chyme. And again,
[00:03:07.280 --> 00:03:12.460]   more enzymes, gastrin, lots of different enzymes, hydrochloric acid. After the stomach,
[00:03:12.460 --> 00:03:17.340]   it goes into the small intestine. And then we get to the large intestine, sometimes called the colon.
[00:03:17.340 --> 00:03:23.260]   And one of the interesting things is that even though it's one continuous tube from your mouth
[00:03:23.260 --> 00:03:28.120]   to your anus, all the different parts work completely differently. They have different
[00:03:28.120 --> 00:03:33.260]   lining, different epithelium. So for example, in the esophagus, you have a squamous lining,
[00:03:33.400 --> 00:03:37.320]   which is very sensitive to acid because there's not supposed to be acid in your esophagus.
[00:03:37.320 --> 00:03:43.040]   In the stomach, you have a columnar lining, which is resistant to acid. Different parts release
[00:03:43.040 --> 00:03:47.900]   different enzymes. Different parts can churn up food differently. So it's very specialized,
[00:03:47.900 --> 00:03:49.220]   even though it's all connected.
[00:03:49.220 --> 00:03:56.000]   So what are some of the kind of main roles this entire gut system plays in maintaining our health?
[00:03:56.380 --> 00:04:02.740]   I'm sort of embarrassed to say that I had been a gastroenterologist about 15 years before I figured
[00:04:02.740 --> 00:04:09.240]   out this one simple, incredible thing. And that is that when something is in your GI tract,
[00:04:09.240 --> 00:04:15.600]   it's not actually in your body. It's in this hollow tube that goes from your mouth to your anus and
[00:04:15.600 --> 00:04:21.740]   bisects your body. And so one of the main functions of the GI tract beyond digesting and absorbing the food,
[00:04:21.740 --> 00:04:26.600]   it's to keep things that get into our body through our mouth. So that could be pollen, it could be
[00:04:26.600 --> 00:04:33.580]   poison, it's bacteria, it's viruses, to keep those things in this hollow tube running the whole length
[00:04:33.580 --> 00:04:39.880]   of our body and to prevent them from getting absorbed through the gut lining into our body where they can
[00:04:39.880 --> 00:04:44.700]   get through our bloodstream to different organs. The lining is not just this passive thing. It's only
[00:04:44.700 --> 00:04:49.460]   one cell thick, but it's very active. And so it kind of knows what it should let through,
[00:04:49.460 --> 00:04:55.240]   what it shouldn't. The gut bacteria help with that. So that's one of the first things. It's a defense
[00:04:55.240 --> 00:04:59.860]   to prevent things from getting into the rest of our body. And then, of course, digestion, right? So
[00:04:59.860 --> 00:05:06.220]   the food gets churned up, enzymes get released, different macro and micronutrients get passed
[00:05:06.220 --> 00:05:10.920]   through the gut lining into the bloodstream where they feed all your other organs, your brain and your
[00:05:10.920 --> 00:05:15.700]   lungs and your immune system, et cetera. We also have stomach acid, which isn't just essential for
[00:05:15.700 --> 00:05:22.880]   digestion. Stomach acid literally kills pathogens. So there was a study that was done in 2021 and it
[00:05:22.880 --> 00:05:27.460]   showed that people who are blocking stomach acid with these potent drugs called proton pump
[00:05:27.460 --> 00:05:35.300]   inhibitors, those people had a two to four fold increased risk of getting sick with COVID when they
[00:05:35.300 --> 00:05:41.380]   were exposed to the virus. Because normally when you have intact stomach acid, you swallow SARS-CoV-2,
[00:05:41.440 --> 00:05:46.740]   you can breathe it in, but you can also swallow it. And then that stomach acid unravels a viral protein
[00:05:46.740 --> 00:05:52.940]   and inactivates it. And it does it for all kinds of different viruses. It can protect you from poliovirus
[00:05:52.940 --> 00:05:59.300]   and from different bacteria. And when I say protect, I mean lower incidence compared to not like I'm
[00:05:59.300 --> 00:06:05.340]   bulletproof. I have stomach acid. Viruses can't make me sick. So that's just a huge difference right
[00:06:05.340 --> 00:06:10.740]   there. But that wasn't really news, Chris, because we knew from decades ago from cruise ship outbreaks
[00:06:10.740 --> 00:06:17.160]   of norovirus and things like that, we could always predict who would get sick. And sure, older people,
[00:06:17.160 --> 00:06:23.340]   babies, but people who don't have stomach acid, people who are taking that Nexium and, you know,
[00:06:23.340 --> 00:06:27.860]   their Prevacid and thinking, this is fantastic. I can eat a cheeseburger at 10 o'clock and I don't have
[00:06:27.860 --> 00:06:36.300]   reflux. And yeah, that's true. But unfortunately, the flip side is that it makes you more vulnerable
[00:06:36.300 --> 00:06:40.320]   to pathogens, to bacteria, to viruses, to foodborne illnesses.
[00:06:40.320 --> 00:06:45.780]   And so that's a little bit of the negative of an unhealthy gut. What are some of the positives of
[00:06:45.780 --> 00:06:48.620]   a really healthy gut that can impact your life or your health?
[00:06:48.800 --> 00:06:55.160]   I think the gut immune connection is one of the most important. And because we are seeing such an
[00:06:55.160 --> 00:07:00.260]   epidemic of autoimmune disease, we are seeing that one in four Americans have an autoimmune disease.
[00:07:00.260 --> 00:07:05.700]   So things that affect our skin, like psoriasis and eczema, things that affect our gut, like Crohn's and
[00:07:05.700 --> 00:07:11.160]   ulcerative colitis and celiac disease, rheumatoid arthritis, lupus, which can affect the joints and the
[00:07:11.160 --> 00:07:17.260]   kidneys and the skin, MS. And it turns out that our gut health is really at the heart of that,
[00:07:17.360 --> 00:07:24.220]   of that explosion of autoimmune disease. And the story of how we figured that out really comes from
[00:07:24.220 --> 00:07:31.380]   something called the hygiene hypothesis. And if we go back a little bit to the 1950s in the United
[00:07:31.380 --> 00:07:37.720]   Kingdom, they were starting to see this explosion of autoimmune disease. So they had this epidemiologist
[00:07:37.720 --> 00:07:43.420]   from the London School of Tropical Medicine and Hygiene, Dr. David Straughan, and they asked him to do a
[00:07:43.420 --> 00:07:48.600]   study to figure out why they were seeing so much, they call it hay fever, but essentially asthma and
[00:07:48.600 --> 00:07:57.020]   eczema. And he did a 21-year study. He looked at 18,000 kids from birth to age 21. The first discovery
[00:07:57.020 --> 00:08:03.600]   was that kids who lived in large households with extended family, cousins, lots of other kids who
[00:08:03.600 --> 00:08:08.580]   were getting sick all the time, like your cousin sneezed on you and now you're sick or, you know,
[00:08:08.580 --> 00:08:14.620]   somebody gave you a virus. Those kids, they had much lower rates of autoimmune disease when they
[00:08:14.620 --> 00:08:19.360]   grew up. The immune system was being trained by these frequent illnesses. So that was the first
[00:08:19.360 --> 00:08:26.100]   surprising thing. The second surprising thing was that kids who were more affluent, who lived in houses
[00:08:26.100 --> 00:08:30.760]   with better access to showers and things like that, who were cleaner essentially, who were bathing all the
[00:08:30.760 --> 00:08:36.620]   time, those kids had much higher rates of autoimmune diseases as adults. So what the hygiene hypothesis
[00:08:36.620 --> 00:08:42.780]   told us, and it took us till the 1980s to figure this out from his study, is that exposure to childhood
[00:08:42.780 --> 00:08:48.280]   germs is important for creating a balanced immune response later on. That's not going to freak out
[00:08:48.280 --> 00:08:55.560]   and develop an autoimmune disease. And number two, that being super cleaned, being super sanitized
[00:08:55.560 --> 00:09:02.340]   is not good. It can also create a problem with the immune system. And the really interesting thing is
[00:09:02.340 --> 00:09:06.980]   that if we look at a map of the world today, we see high rates of autoimmune disease in the more
[00:09:06.980 --> 00:09:13.420]   developed countries like the U.S. and Canada and Western Europe and Australia. And we see really low
[00:09:13.420 --> 00:09:20.120]   rates in sub-Saharan Africa and India and Southeast Asia. But as countries become more industrialized,
[00:09:20.120 --> 00:09:26.680]   as they get super clean and also eat more processed food, more medicines, etc., you start to see the rates
[00:09:26.680 --> 00:09:31.920]   of autoimmune disease rising. So we're seeing, for example, increasing rates of autoimmune diseases in
[00:09:31.920 --> 00:09:38.480]   India, in parts of the Middle East. And that it's due to a lot of things, but part of it, a huge part
[00:09:38.480 --> 00:09:45.000]   of it is this sort of super sanitation and people getting very clean and also sort of cleansing their
[00:09:45.000 --> 00:09:50.560]   bodies with all these personal care products and cleansing their homes with things that are removing a lot of the
[00:09:50.560 --> 00:09:51.240]   healthy microbes.
[00:09:51.240 --> 00:09:57.060]   Okay, so I have a thousand questions, but I want to take a quick pause because we have two young kids at
[00:09:57.060 --> 00:10:02.920]   home. And I would say, you know, culturally in the States with young kids, it's like sanitize their hands
[00:10:02.920 --> 00:10:08.920]   all the time. They're always touching gross stuff. Just the other day, my daughter, you know, was in the
[00:10:08.920 --> 00:10:13.360]   bathroom dancing and fell on the floor and then just started rolling around in a public bathroom on the
[00:10:13.360 --> 00:10:19.600]   floor. You know, very rarely does it seem like kids are using public, even public water fountains.
[00:10:19.600 --> 00:10:24.380]   They're all bringing water bottles. You know, where's the balance, right? I assume that if
[00:10:24.380 --> 00:10:27.960]   someone's rolling around on the floor of the bathroom, they should probably wash their hands,
[00:10:27.960 --> 00:10:32.640]   but maybe you don't need to sanitize their hands 15 times a day. And maybe they don't need to shower,
[00:10:32.640 --> 00:10:36.320]   you know, once or twice every single day. How do you strike that balance?
[00:10:36.320 --> 00:10:42.920]   Yeah, it's such an important balance. Generally now, I see these kids with a hand sanitizer hanging off
[00:10:42.920 --> 00:10:47.960]   their backpack and I'm like, oh no. First of all, there are things in some of these hand sanitizers,
[00:10:48.240 --> 00:10:52.380]   triclosan and other things that are endocrine disrupting chemicals. So I'd much rather take my
[00:10:52.380 --> 00:11:00.180]   chances with dirt than with triclosan for my kid, number one. And if you look at how young babies are,
[00:11:00.180 --> 00:11:05.040]   they put everything in their mouth. That is an instinct. That's not, oh, they're misbehaving or
[00:11:05.040 --> 00:11:09.980]   they didn't get the memo. They do that because that is how they're interacting with their environment.
[00:11:10.440 --> 00:11:15.200]   They are putting things in their mouth to get microbes into their body. And that's an important
[00:11:15.200 --> 00:11:20.380]   part of childhood. But what do we do? We take it away and we sanitize it and we put chemicals all
[00:11:20.380 --> 00:11:26.980]   over it. And we're like, now you can touch it. So getting dirty is not only good, it's essential.
[00:11:26.980 --> 00:11:32.460]   And there's a great book out there called Last Child in the Woods, Nature Deficit Disorder. I think
[00:11:32.460 --> 00:11:36.600]   it's by Richard Louvy. And, you know, we're all sort of focused on the screens and the kids are on
[00:11:36.600 --> 00:11:41.380]   computers too much of the time. And that's all true. But the bigger issue is they're not outside
[00:11:41.380 --> 00:11:47.800]   getting dirty, interacting with nature. Because after our initial journey through the birth canal,
[00:11:47.800 --> 00:11:52.920]   those of us who are lucky enough to be born vaginally, that's when we get colonized with a
[00:11:52.920 --> 00:11:58.200]   mother's good bacteria. And that forms the beginnings of our foundational microbiome.
[00:11:58.200 --> 00:12:05.620]   So after that, we then need to get those microbes from nature, from food, ideally that's grown in dirt,
[00:12:05.620 --> 00:12:11.600]   and from getting dirty ourselves, from, you know, being out there with grass and trees and all of
[00:12:11.600 --> 00:12:18.100]   it. And we see that kids who are born in the hospital via C-section, who don't get the benefit
[00:12:18.100 --> 00:12:24.780]   of coming through the birth canal, they are colonized with hospital-acquired staff instead of the mother's
[00:12:24.780 --> 00:12:31.240]   healthy bifidobacterium lactobacillus. And interestingly, Chris, for years after birth, they have higher rates
[00:12:31.240 --> 00:12:37.760]   of allergies, of asthma, of autoimmune disease, and of obesity. And if you add a kid who was born
[00:12:37.760 --> 00:12:42.780]   by C-section and then not nursed formula, you see all of those really go up.
[00:12:42.780 --> 00:12:49.060]   This episode is brought to you by Quince. Father's Day is tough because my dad has good taste but seems
[00:12:49.060 --> 00:12:54.800]   to have everything. So after finding and loving Quince myself, it's where I'm also doing my Father's Day
[00:12:54.800 --> 00:13:00.600]   shopping this year. Everything is elevated and effortless. Quince has all the pieces dads actually
[00:13:00.600 --> 00:13:06.620]   want to wear. I know because I'm a dad and I love them. My favorites are the Mongolian cashmere sweaters,
[00:13:06.620 --> 00:13:12.240]   but they also have amazing dress shirts, polos, linen pants, shorts, and so much more. And since
[00:13:12.240 --> 00:13:18.340]   you all love a deal, the best part about Quince is that everything is priced 50 to 80% less than what
[00:13:18.340 --> 00:13:24.100]   you'd find at similar brands. They do it by working directly with top artisans and cut out the middlemen
[00:13:24.100 --> 00:13:30.360]   so you get luxury pieces without the crazy markups. And Quince only works with factories that use safe,
[00:13:30.360 --> 00:13:36.400]   ethical, and responsible manufacturing practices and premium fabrics and finishes. So for the dad who
[00:13:36.400 --> 00:13:42.060]   deserves better than basic, Quince has you covered. Go to chrishutchins.com slash quince for free shipping
[00:13:42.060 --> 00:13:49.660]   on your order and 365 day returns. That's chrishutchins.com slash q-u-i-n-c-e to get free shipping
[00:13:49.660 --> 00:13:57.060]   and 365 day returns. chrishutchins.com slash quince. This episode is brought to you by Delete Me. And if
[00:13:57.060 --> 00:14:01.780]   you prefer not to have your identity stolen or have your phone number, home address, or email showing up
[00:14:01.780 --> 00:14:06.480]   all over the internet, you really need to check out Delete Me this year. Unfortunately, there's hundreds
[00:14:06.480 --> 00:14:11.860]   of data brokers online that are constantly sharing and selling your personal info and keeping track of
[00:14:11.860 --> 00:14:17.060]   all of them is like playing whack-a-mole. But fortunately, if you go to them one by one, you can get them to
[00:14:17.060 --> 00:14:23.160]   remove your data. However, that process can take hours and hours to do yourself. I know I tried it
[00:14:23.160 --> 00:14:27.980]   two years ago. And after spending more than 10 hours and not even getting close to finishing,
[00:14:27.980 --> 00:14:33.620]   I gave up and started using Delete Me and I haven't looked back. Since then, I've signed up my entire
[00:14:33.620 --> 00:14:38.640]   family because Delete Me will not just find and remove your personal info from hundreds of data broker
[00:14:38.640 --> 00:14:44.620]   websites. They'll continuously scan for new data that shows up, which sadly happens all the time,
[00:14:44.620 --> 00:14:50.960]   and get that removed as well. On average, they find and remove over 2000 pieces of personal info for a
[00:14:50.960 --> 00:14:56.320]   customer in their first two years. And to date, they've done over 100 million data removals for
[00:14:56.320 --> 00:15:02.040]   customers. So if you want your personal information removed from the web, go to chrishutchins.com slash
[00:15:02.040 --> 00:15:08.640]   delete me and get 20% off a plan for you or your entire family. Again, that's chrishutchins.com slash
[00:15:08.640 --> 00:15:10.920]   delete me or click the link in the description.
[00:15:10.920 --> 00:15:18.420]   Okay. So I'm still thinking I've got these two kids and I'm going to ask one more follow up. So on
[00:15:18.420 --> 00:15:24.080]   one hand, you're touching dog poop. You're in the bathroom. Got to wash your hands. On the other hand,
[00:15:24.080 --> 00:15:28.800]   like you're playing in the dirt. Don't wash your hands. How do you feel about the middle ground? You
[00:15:28.800 --> 00:15:35.380]   know, riding public buses, you know, wiping down the seats and the tray tables on an airplane. Like
[00:15:35.380 --> 00:15:41.680]   where are the kind of public places like the, you know, the railing on the subway? How do you feel about
[00:15:41.680 --> 00:15:42.920]   those? Are those good germs?
[00:15:42.920 --> 00:15:49.120]   Those are fine. They're fine. I mean, I don't know that I can make a strong case that the germs on the
[00:15:49.120 --> 00:15:53.520]   railing on the subway are good for your child. But here's the thing. Your kids have a healthy immune
[00:15:53.520 --> 00:15:57.960]   system. I'm assuming that they don't have an immune deficiency syndrome or anything like that. And
[00:15:57.960 --> 00:16:03.320]   it's training the same way that we want our kids to learn grit and resilience socially.
[00:16:03.320 --> 00:16:10.060]   It's important for them physically also. So when I see the parents hand sanitizer on the tray and all
[00:16:10.060 --> 00:16:14.400]   of that, that, I mean, I don't know what's going on with that kid. That kid could have a very serious
[00:16:14.400 --> 00:16:20.200]   immune deficiency syndrome or some other reason, but most of the time it's a terrible idea.
[00:16:20.400 --> 00:16:27.340]   It's a terrible idea because the kid is not catching Ebola from the tray. And what we have,
[00:16:27.340 --> 00:16:35.500]   what we clearly know now is that being too clean is worse than being dirty by far, by far. So the
[00:16:35.500 --> 00:16:41.800]   bathing too, like your kids, um, you know, let them get dirty. It's great. Like a dog is a lot of work.
[00:16:41.800 --> 00:16:45.920]   So I'm not advocating for a dog if you don't have one, but there's studies that show that households
[00:16:45.920 --> 00:16:51.580]   with children who have dogs, the kids end up on fewer antibiotics. They have fewer autoimmune diseases
[00:16:51.580 --> 00:16:55.320]   because a dog is bringing some dirt and some outdoors into your house.
[00:16:55.320 --> 00:17:01.340]   So to circle back to the gut, we talked about a lot of the benefits of a healthy gut. How does someone
[00:17:01.340 --> 00:17:03.000]   even know if they have a healthy gut?
[00:17:03.000 --> 00:17:10.500]   There are some really important feedback loops in the body and the gut has a lot of them. So for example,
[00:17:10.500 --> 00:17:16.880]   I talked about reflux earlier on, if you are having heartburn, it is not because you're overproducing
[00:17:16.880 --> 00:17:21.520]   acid. That doesn't happen. Overproduction of acid is a very rare disorder called Zollinger-Ellison
[00:17:21.520 --> 00:17:27.540]   syndrome that occurs in about one in a million people, which means that maybe 380 people in the US have
[00:17:27.540 --> 00:17:32.780]   overproduction of acid for the other, you know, many millions who have heartburn. It's because they're
[00:17:32.780 --> 00:17:37.820]   having inappropriate opening of that lower esophageal sphincter. Why is it opening inappropriately?
[00:17:37.820 --> 00:17:44.260]   Eating too late at night, eating too much food, too much caffeine, too much alcohol. So overfilling
[00:17:44.260 --> 00:17:50.960]   the stomach causes a valve to pop open and things like caffeine and alcohol, nicotine also can make
[00:17:50.960 --> 00:17:55.940]   that valve open. But what do we do? We go out and we take these acid blockers instead of paying
[00:17:55.940 --> 00:18:02.100]   attention to that. When you have reflux, it's not because your body is not working. Your body is giving
[00:18:02.100 --> 00:18:07.040]   you really important feedback and saying, hey, that eight o'clock meal that you're having every night
[00:18:07.040 --> 00:18:12.560]   and then you're lying on the couch, not a great idea. Or that extra cup of coffee or the second
[00:18:12.560 --> 00:18:18.260]   glass of wine or whatever it is. So that's an important part of feedback higher up. Constipation
[00:18:18.260 --> 00:18:24.160]   is also really important feedback. Constipation on its own isn't a disease, it's a symptom. And it's a
[00:18:24.160 --> 00:18:31.180]   symptom that either you're not putting in the right output to get the desired output, you're not hydrating
[00:18:31.180 --> 00:18:35.800]   enough. So things are kind of getting stuck along the way. Maybe you're taking a medication that's
[00:18:35.800 --> 00:18:41.480]   slowing down your gut motility. Maybe your gut microbiome is off. Maybe you need more core
[00:18:41.480 --> 00:18:47.480]   ab strength to really help push things along. Often it is a medicine cabinet. And so when somebody comes
[00:18:47.480 --> 00:18:52.200]   to see me with something like bloating and constipation, which are really common GI symptoms,
[00:18:52.200 --> 00:19:00.300]   irregularity, the first place I go is a medicine cabinet. Because, for example, a lot of vitamins can cause
[00:19:00.300 --> 00:19:05.560]   gut distress. They can slow down gut motility. Anything containing iron in it is going to slow
[00:19:05.560 --> 00:19:11.660]   down. Your gut motility can make you constipated. Calcium-containing supplements, et cetera, can also
[00:19:11.660 --> 00:19:17.380]   do that. Prescription medications, pain medications, of course, can slow down the gut. But even medications
[00:19:17.380 --> 00:19:22.100]   you might not think about, like antidepressants, anti-anxiety medications, those often cause bloating
[00:19:22.100 --> 00:19:27.640]   and constipation. There are medications that people are on for high blood pressure that do it. So the list is
[00:19:27.640 --> 00:19:33.580]   really long. And we're just talking about causing constipation. If we look at now messing up the gut
[00:19:33.580 --> 00:19:39.400]   microbiome, there was a study that was published in the journal Nature, and they looked at 41 different
[00:19:39.400 --> 00:19:45.300]   medications, and they found that half of them were causing problems in the gut microbiome, including
[00:19:45.300 --> 00:19:50.860]   things like laxatives that, you know, you think, okay, I have a slow gut. I'm going to take a laxative. You
[00:19:50.860 --> 00:19:56.340]   don't think the laxative is actually messing up your microbiome. Artificial sweeteners, anti-anxiety
[00:19:56.340 --> 00:20:01.760]   drugs like Prozac. So the list is really long. So the medicine cabinet is one of the first places I go.
[00:20:01.760 --> 00:20:07.900]   And then you have to think about, okay, hormonally, is there something going on? Is my thyroid underactive?
[00:20:07.900 --> 00:20:12.460]   And that's why my gut motility is slow. So it's always a good idea. Check your thyroid function.
[00:20:12.460 --> 00:20:18.060]   If you are suddenly finding you're more constipated, things are slowed down. So could it be something
[00:20:18.060 --> 00:20:24.260]   hormonal like that? Could you be in perimenopause? Probably not you, Chris, but I certainly could.
[00:20:24.260 --> 00:20:30.700]   So, you know, is there a change in your internal hormonal milieu that's causing your gut to behave
[00:20:30.700 --> 00:20:36.540]   differently? So is it something hormonal? Is it something physiological? Do you have a mass,
[00:20:36.540 --> 00:20:40.820]   a tumor or something that's pressing on your gut? Or it could be something more benign, like a uterine
[00:20:40.820 --> 00:20:46.420]   fibroid. So really important to play medical detective. I'm not saying don't go to the doctor and don't take a
[00:20:46.420 --> 00:20:52.880]   drug, but figure out what's causing it rather than I'm just going to take this, this thing. And my
[00:20:52.880 --> 00:21:01.160]   second book, no, my third book is called, uh, the bloat cure 101 things. And each one is a page and
[00:21:01.160 --> 00:21:06.120]   it's a disease. So a is like air aphasia, air swallowing that could be causing it, you know,
[00:21:06.120 --> 00:21:11.440]   and it goes through all these different causes from food intolerances to hormonal things,
[00:21:11.440 --> 00:21:16.760]   to anatomical things, voluptuous venous colon being one of mine. Women have a twistier colon,
[00:21:16.760 --> 00:21:22.260]   but it's so important for people to literally like roll up their sleeves and be medical detective
[00:21:22.260 --> 00:21:28.420]   because unfortunately, Chris, the reality is that the medical community just does not have the time
[00:21:28.420 --> 00:21:34.460]   for that. That is not the way we are oriented to practice medicine in 2025. It's like, okay,
[00:21:34.460 --> 00:21:39.160]   this is wrong here. Take this. It's not like, okay, let's talk about how much water you're drinking,
[00:21:39.320 --> 00:21:43.020]   how much fiber you're having in your diet. Are you moving your body? Are you taking an iron
[00:21:43.020 --> 00:21:48.160]   supplement that's slowing you down? So my goal is I want to put the tools in people's hands. So,
[00:21:48.160 --> 00:21:54.580]   you know, read the bloat cure if you're bloated and in those 101 pages, hopefully you'll find what's
[00:21:54.580 --> 00:21:59.280]   bloating you or my first book gut bliss, which sort of explains all these different things going on in
[00:21:59.280 --> 00:22:05.780]   the GI tract. And so again, very clear. I'm not saying don't go see a doctor, but I think it's so
[00:22:05.780 --> 00:22:11.840]   important for people to understand how their GI tract works. What are the things that are basically
[00:22:11.840 --> 00:22:16.040]   making it behave badly, go wrong, and how can they fix it?
[00:22:16.040 --> 00:22:19.720]   Let's say you don't have any of that. Like you're not bloating right now. You're not constipated.
[00:22:19.720 --> 00:22:26.620]   Everything seems to be working. Is there still opportunity to improve your gut? And is there a
[00:22:26.620 --> 00:22:31.620]   way to diagnose whether you're like, you know, on the brink of things going wrong or you're really,
[00:22:31.620 --> 00:22:36.820]   you know, you're, you're an A plus. I do also want to mention in addition to GI symptoms. So
[00:22:36.820 --> 00:22:42.240]   the reflux, the burping, the bloating, the constipation, loose stool, um, irregular bowels,
[00:22:42.240 --> 00:22:46.960]   it's also your immune system. Cause we talked about that close connection. And when I mentioned that,
[00:22:46.960 --> 00:22:53.020]   you know, the gut lining is only one cell thick, you have all the trillions of microbes on one side
[00:22:53.020 --> 00:22:57.480]   of the gut. And then you have the immune system on the other, you have all those cells that are
[00:22:57.480 --> 00:23:02.160]   releasing the cytokines, et cetera, on the other, and they're in constant communication. So when we
[00:23:02.160 --> 00:23:07.820]   see that the gut microbiome, for example, is disrupted, because let's say you took a massive
[00:23:07.820 --> 00:23:11.980]   course of antibiotics and you've wiped out a lot of your gut bacteria, or you've been eating a crummy
[00:23:11.980 --> 00:23:16.400]   diet for years with not enough fiber and too much processed food, and your microbiome is a bit off.
[00:23:16.400 --> 00:23:21.500]   That is potentially going to affect your immune system. Maybe it's an autoimmune disease.
[00:23:21.980 --> 00:23:28.020]   Maybe it is, you're getting sick frequently, you're having lots of coughs and colds. And so that's an
[00:23:28.020 --> 00:23:33.400]   important clue also, that something could be up with the gut. And it doesn't mean not everybody who
[00:23:33.400 --> 00:23:39.920]   has an autoimmune disease has an unhealthy gut, but autoimmune diseases are often born in the gut.
[00:23:39.920 --> 00:23:46.220]   Frequently, there's a genetic predisposition, but there is some kind of trigger, and the trigger is
[00:23:46.220 --> 00:23:51.160]   often happening in the gut. So that's an important consideration too. If you, or if you have a kid who's
[00:23:51.160 --> 00:23:57.600]   sick all the time to think about what's going on in the gut, I really don't advocate for a lot of gut
[00:23:57.600 --> 00:24:05.300]   testing because it's kind of like whole genome testing. So in the 35 years or 40 years since we've
[00:24:05.300 --> 00:24:10.540]   been able to sequence the entire human genome, an incredible project, the Human Genome Project,
[00:24:10.540 --> 00:24:18.280]   that took multiple institutions globally, billions of dollars, were able to sequence the entire human
[00:24:18.280 --> 00:24:23.260]   genome. And how many genetic diseases do you think we've been able to cure since we've been able to
[00:24:23.260 --> 00:24:24.520]   sequence the entire human genome?
[00:24:24.720 --> 00:24:28.880]   I'm going to at least assume one, but I feel like your answer is going to be zero.
[00:24:28.880 --> 00:24:35.600]   It's a big donut because the genes are just a part of it. So it's the same thing. And just to sort of
[00:24:35.600 --> 00:24:41.260]   define the microbiome a little bit for people who may be a little less familiar, we're talking about all
