
[00:00:00.000 --> 00:00:05.200]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:12:05.100 --> 00:12:12.100]   And now make a tremendously wise investment and go to radicalpersonalfinance.com/creditcardcourse.
[00:12:12.100 --> 00:12:13.100]   Sign up for my course.
[00:12:13.100 --> 00:12:18.100]   Use the coupon code creditcard10 if you're doing that prior to October 15, 2018.
[00:12:18.100 --> 00:12:25.100]   Use that coupon code creditcard10 to save $10, which brings the total cost of the course down to $29.
[00:12:25.100 --> 00:12:30.100]   I'm telling you, one of the best things you could do with 29 bucks today.
[00:12:30.100 --> 00:12:31.100]   Go for it.
[00:12:31.100 --> 00:12:34.100]   Thank you very much.
[00:12:34.100 --> 00:12:40.100]   Are you ready to make your next pro basketball, football, hockey, concert, or live event unforgettable?
[00:12:40.100 --> 00:12:42.100]   Let Sweet Hop take your game to the next level.
[00:12:42.100 --> 00:12:49.100]   Sweet Hop is an online marketplace curating the best premium tickets at stadiums, arenas, and amphitheaters nationwide.
[00:12:49.100 --> 00:12:54.100]   Sweet Hop's online marketplace makes it easy to browse and book the best seats.
[00:12:54.100 --> 00:13:01.100]   With no hidden fees and a 100% purchase guarantee, you can feel confident when you book your premium LA tickets with Sweet Hop.
[00:13:01.100 --> 00:13:04.100]   Visit suitehop.com today.
[00:13:04.100 --> 00:13:09.600]   Call 1-800-939-8515 or email recurring@redcross.com today.

