
[00:00:00.160 --> 00:00:02.320]   - Welcome to Huberman Lab Essentials,
[00:02:07.540 --> 00:02:23.040]   What this means is no matter how much cholesterol you're eating or you produce, whether or not it's low or it's high, if you are stressed, more of that cholesterol is going to be devoted toward creating cortisol, which is indeed a stress hormone.
[00:02:23.040 --> 00:02:28.820]   However, the word stress shouldn't stress you out because you need cortisol.
[00:02:28.820 --> 00:02:29.980]   Cortisol is vital.
[00:02:29.980 --> 00:02:32.460]   You don't want your cortisol levels to be too low.
[00:02:32.460 --> 00:02:37.320]   It's very important for immune system function, for memory, for not getting depressed.
[00:02:37.320 --> 00:02:46.220]   You just don't want your cortisol levels to be too high and you don't want them to be elevated even to normal levels at the wrong time of day.
[00:02:46.220 --> 00:02:51.240]   Epinephrine or adrenaline has also been demonized a bit.
[00:02:51.240 --> 00:02:55.860]   We think of it as this stress hormone, this thing that makes us anxious, fight or flight.
[00:02:55.860 --> 00:03:12.020]   The fact of the matter is that epinephrine is your best friend when it comes to your immunity, when it comes to protecting you from infection, and epinephrine, adrenaline, is your best friend when it comes to remembering things and learning and activating neuroplasticity.
[00:03:12.020 --> 00:03:13.980]   We're going to talk about that as well.
[00:03:13.980 --> 00:03:24.540]   Once again, it's a question of how much and how long and the specific timing of release of cortisol and epinephrine as opposed to cortisol and adrenaline being good or bad.
[00:03:24.540 --> 00:03:26.800]   They're terrific when they're regulated.
[00:03:26.800 --> 00:03:31.640]   They are terrible when they're misregulated and we will give you lots of tools to regulate them better.
[00:03:31.640 --> 00:03:36.260]   cortisol biology 101 in less than two minutes.
[00:03:36.260 --> 00:03:40.260]   Your brain makes what we call releasing hormones.
[00:03:40.260 --> 00:03:44.260]   And in this case, there's corticotropin releasing hormones, CRH, is made by neurons in your brain.
[00:03:44.260 --> 00:03:54.640]   It causes the pituitary, this gland that sits about an inch in front of the roof of your mouth and the base of your brain, to release ACTH.
[00:03:54.640 --> 00:04:06.960]   ACTH then goes and causes your adrenals, which sit above your kidneys and your lower back to release cortisol, a so-called stress hormone.
[00:04:06.960 --> 00:04:13.660]   But I would like you to think about cortisol, not as a stress hormone, but as a hormone of energy.
[00:04:13.660 --> 00:04:24.620]   It produces a situation in the brain and body whereby you want to move and whereby you don't want to rest and whereby you don't want to
[00:04:24.620 --> 00:04:45.540]   eat at least at first epinephrine or adrenaline 101 in less than two minutes, when you sense a stressor with your mind or your body senses a stressor, excuse me, from a wound or something of that sort, a signal is sent to neurons that are in the middle of your body.
[00:04:45.540 --> 00:04:48.980]   They're called the sympathetic chain ganglia, the name doesn't necessarily matter.
[00:04:48.980 --> 00:04:51.260]   They release norepinephrine very quickly.
[00:04:51.440 --> 00:04:57.300]   It's almost like a sprinkler system that just hoses your body with epinephrine.
[00:04:57.300 --> 00:05:00.140]   That will increase heart rate, will increase breathing rate.
[00:05:00.140 --> 00:05:06.340]   It will also increase the size of vessels and arteries that are giving blood flow to your vital organs.
[00:05:06.340 --> 00:05:19.360]   You also release adrenaline from your adrenals, again, riding atop your kidneys, and you release it from an area of your brain called locus ceruleus, and that creates alertness in your brain.
[00:05:19.360 --> 00:05:26.160]   Okay, so we have cortisol, and we have epinephrine, and their net effect is to increase energy.
[00:05:26.160 --> 00:05:32.220]   So the first tool is to make sure that your highest levels of cortisol are first thing in the morning when you wake up.
[00:05:32.220 --> 00:05:37.360]   One way or another, every 24 hours, you will get an increase in cortisol.
[00:05:37.580 --> 00:05:44.760]   It's to stimulate movement from being asleep, presumably horizontal, to getting up and starting to move about your day.
[00:05:44.760 --> 00:05:57.200]   The best way to stimulate that increase in cortisol at the appropriate time is that very soon after waking, within 30 minutes or so after waking, get outside, view some sunlight.
[00:05:57.200 --> 00:06:00.880]   Even if it's overcast, get outside, view some sunlight, no sunglasses.
[00:06:01.560 --> 00:06:09.300]   So you do that because in the early part of the day, you have the opportunity to time that cortisol release to the early part of the day.
[00:06:09.300 --> 00:06:11.200]   It will improve your focus.
[00:06:11.200 --> 00:06:16.080]   It will improve your energy levels, and it will improve your learning throughout the day.
[00:06:16.440 --> 00:06:17.400]   So here's how it works.
[00:06:17.400 --> 00:06:25.920]   On a sunny day, so no cloud cover, provided that the sun is not yet overhead, it's somewhere low in the sky.
[00:06:25.920 --> 00:06:29.860]   It could have just crossed the horizon, or if you wake up a little bit later, it could be somewhat low in the sky.
[00:06:31.240 --> 00:06:36.060]   So basically, the intensity of light, the brightness, is somewhere around 100,000 lux.
[00:06:36.060 --> 00:06:38.160]   Lux is just a measurement of brightness.
[00:06:38.160 --> 00:06:41.760]   On a cloudy day, it's about 10,000 lux.
[00:06:41.760 --> 00:06:44.000]   Okay, so tenfold reduction.
[00:06:44.000 --> 00:06:50.900]   But bright artificial light, very bright artificial light, is somewhere around 1,000 lux.
[00:06:50.900 --> 00:06:57.680]   And ordinary room light is somewhere around 100 to 200 lux.
[00:06:57.980 --> 00:07:01.620]   So even if you have a very bright bulb sitting right next to you, that's not going to do the job.
[00:07:01.620 --> 00:07:03.120]   Your phone will not do the job.
[00:07:03.120 --> 00:07:04.240]   Not early in the day.
[00:07:04.240 --> 00:07:08.960]   To get the cortisol released at the appropriate time, you need to get outside.
[00:07:08.960 --> 00:07:12.060]   So let's just set a couple general parameters.
[00:07:12.060 --> 00:07:17.600]   If it's bright outside and no cloud cover, get outside for 10 minutes.
[00:07:17.600 --> 00:07:22.560]   If it's a cloudy day, dense overcast, you're probably going to need about 30 minutes.
[00:07:22.560 --> 00:07:27.400]   If it's light cloud, broken cloud cover, it's probably going to be somewhere between 10 and 20 minutes.
[00:07:27.700 --> 00:07:33.740]   This is why it's vital to get this light on a regular basis, to get that cortisol released early in the day.
[00:07:33.740 --> 00:07:36.600]   That sets you up for optimal levels of energy.
[00:07:36.600 --> 00:07:39.500]   Now, throughout the day, you're going to experience different things.
[00:07:39.500 --> 00:07:43.680]   Most of you are not spending your entire day trying to optimize your health.
[00:07:43.680 --> 00:07:48.540]   You know, some of you might be, but most of you have jobs and you have families and you have commitments.
[00:07:48.540 --> 00:07:52.060]   Life enters the picture and provides you stressors.
[00:07:52.280 --> 00:07:56.520]   Those will cause increases in cortisol and epinephrine.
[00:07:56.520 --> 00:08:01.940]   The key is these blips in cortisol and epinephrine need to be brief.
[00:08:01.940 --> 00:08:12.480]   You can't have them so often or lasting so long that you are in a state of chronic cortisol elevation or chronic epinephrine elevation.
[00:08:12.600 --> 00:08:22.240]   This system of stress was designed to increase your alertness and mobilize you towards things, get you frustrated, and provide the opportunity to change behavior.
[00:08:22.240 --> 00:08:30.220]   And the reason it works is that cortisol, when it's released into the bloodstream, it actually can bind to receptors in the brain.
[00:08:30.560 --> 00:08:38.980]   It can bind receptors in the amygdala, fear centers, and threat detection centers, but also areas of the brain that are involved in learning and memory and neuroplasticity.
[00:08:38.980 --> 00:08:50.560]   And this is why I say that neuroplasticity, the brain's ability to change itself in response to experience, is first stimulated by attention and focus, and often a low-level state of agitation.
[00:08:51.560 --> 00:08:58.740]   So understand that, and you won't be quite so troubled about the little stress increases that you experience throughout the day.
[00:08:58.740 --> 00:09:07.120]   Now, there are ways to leverage stress, epinephrine and cortisol, in ways that serve you and to do it in a deliberate way.
[00:09:07.120 --> 00:09:17.880]   There are also ways to do that that increase your level of stress threshold, meaning they make it less likely that epinephrine and cortisol will be released.
[00:09:18.240 --> 00:09:22.580]   So I want to talk about the science of those practices, because I get asked about these practices a lot.
[00:09:22.580 --> 00:09:26.100]   Things like Wim Hof breathing, which is also called Tumo breathing.
[00:09:26.100 --> 00:09:29.460]   Things like ice baths, things like high-intensity interval training.
[00:09:29.460 --> 00:09:32.980]   All of those things have utility.
[00:09:32.980 --> 00:09:37.640]   The question is how you use them and how often you use them.
[00:09:37.640 --> 00:09:45.180]   Those tools, just like stress from a life event, can either enhance your immunity or deplete it.
[00:09:45.660 --> 00:09:55.200]   That's right, those same practices of ice baths, Tumo breathing, high-intensity interval training, or training of any kind, can deplete your immune system or it can improve them.
[00:09:55.200 --> 00:09:59.260]   Excuse me, they can improve it, meaning they can improve your immune system.
[00:09:59.260 --> 00:10:03.440]   The key is how often you use them and when.
[00:10:03.440 --> 00:10:22.440]   And so I want to review that now in light of the scientific literature, because in doing that, you can build practices into your daily or maybe every other day routine that can really help buffer you against unhealthy levels of cortisol and epinephrine, meaning cortisol increases that are much too great or that last much too long.
[00:10:22.440 --> 00:10:26.600]   Epinephrine increases that are much too great or that last much too long.
[00:10:26.600 --> 00:10:33.480]   Let's say somebody tells you something very troubling, or you look at your phone and you see a text message that's really upsetting to you.
[00:10:33.480 --> 00:10:39.920]   That will cause an immediate increase in epinephrine, adrenaline, in your brain and body.
[00:10:39.920 --> 00:10:44.000]   And chances are it's going to increase your levels of cortisol as well.
[00:10:44.000 --> 00:10:47.660]   Let's say you get into an ice bath or a cold shower.
[00:10:47.880 --> 00:10:52.880]   That will cause an equivalent increase in epinephrine and cortisol.
[00:10:52.880 --> 00:10:55.680]   Let's say you go out for high intensity interval training.
[00:10:55.680 --> 00:10:57.280]   You decide you're going to run some sprints.
[00:10:57.280 --> 00:11:03.100]   You can do some repeats or you're going to do some weightlifting in the gym, or you decide that you want to do some hot yoga.
[00:11:03.100 --> 00:11:06.380]   You're going to increase your epinephrine and cortisol levels.
[00:11:06.380 --> 00:11:07.200]   And guess what?
[00:11:07.200 --> 00:11:09.640]   They increase your levels of energy and alertness.
[00:11:09.640 --> 00:11:24.660]   So if you're somebody who struggles with energy and alertness, it can be beneficial, provided you get clearance from your doctor, to have some sort of protocol built into your day where you deliberately increase your levels of epinephrine and your levels of cortisol.
[00:11:24.660 --> 00:11:36.060]   So it's really important to understand that the body doesn't distinguish between a troubling text message, ice, tumour breathing, or high intensity interval training, or any other kind of exercise.
[00:11:36.060 --> 00:11:37.380]   It's all stress.
[00:11:37.380 --> 00:11:47.220]   Cognitively reframing that and telling yourself, I like this, I enjoy it, is not going to change the way that that molecule impacts your body and brain.
[00:11:47.220 --> 00:11:53.600]   I sort of chuckle because people would love to tell you that all you have to do is say, oh, this is good for me.
[00:11:53.600 --> 00:12:06.040]   No, what it does to tell yourself that it's good for you or that you enjoy it is that it liberates other molecules like dopamine and serotonin that help buffer the epinephrine response.
[00:12:06.500 --> 00:12:13.660]   Now, the way that it does that, I've talked about previous episode, but I'll just mention that dopamine is the precursor to epinephrine.
[00:12:13.660 --> 00:12:16.060]   Epinephrine is made from dopamine.
[00:12:16.060 --> 00:12:27.820]   And that's why if you tell yourself you're enjoying something, and because dopamine is so subjective, that you can, in some ways, as long as you're not completely lying to yourself, you can get more epinephrine.
[00:12:27.820 --> 00:12:35.600]   You get more mileage or more ability to push through something, and you can sort of reframe it, but it's not really cognitive reframing.
[00:12:35.600 --> 00:12:40.900]   The cognitive part is the trigger, but it's a chemical substance that's actually occurring there.
[00:12:41.220 --> 00:12:49.160]   It's dopamine giving you more epinephrine, a bigger amplitude epinephrine release, and it gives you some sense of control.
[00:12:49.160 --> 00:13:00.020]   So here's a protocol that anyone can use if you want to increase levels of energy, if you suffer from low energy during the daytime, or whenever it is that you'd like to be alert.
[00:13:01.020 --> 00:13:24.580]   Pick a practice that you can do fairly consistently, maybe every day, but maybe every third day or every fourth day, maybe it's an ice bath or a cold bath, maybe it's a cold shower, maybe it's the cyclic inhale-exhale breathing protocol I described, if that wasn't clear, and people always ask for a demo, I'm not going to do the whole thing right now, but I'm willing to do a few rounds of this, or a few cycles, I should say.
[00:13:24.580 --> 00:13:35.060]   Okay, so it's inhale, I would do that more deeply, more like, you do that 25, 30 times repeatedly, you will start to feel warm.
[00:13:35.060 --> 00:13:39.640]   People in the yoga community, they say you're generating heat, you're not generating heat, releasing adrenaline.
[00:13:39.640 --> 00:13:52.020]   Inhale, exhale, inhale, exhale, 25 or 30 times, you will feel agitated and stressed, that's because you're releasing adrenaline in your body, and that's because you're releasing norepinephrine in your brain, and you'll be more alert.
[00:13:52.020 --> 00:14:00.080]   So if all these protocols, all these activities are just equivalent, they're just stress, then how do we make them good for us?
[00:14:00.080 --> 00:14:02.020]   How do we actually benefit from them?
[00:14:02.020 --> 00:14:17.940]   Now, of course, the cold itself can have some health-promoting effects, it can increase brown fat, thermogenesis, and metabolism, high-intensity interval training, or other forms of exercise, of course, has cardiovascular effects that can be good for us, as does weight training, etc.
[00:14:17.940 --> 00:14:27.460]   But what we're talking about here are ways to increase energy, and to teach our brain and body, to teach ourselves how to regulate the stress response.
[00:14:28.100 --> 00:14:42.420]   So in addition to the benefits of the actual practices, what we're talking about is building a system so that when you experience increases in epinephrine and cortisol from life events, you're able to better buffer those.
[00:14:42.420 --> 00:14:50.360]   And we're also talking about ways that you can increase energy overall, because that's what today's episode is all about, energy and the immune system.
[00:14:50.800 --> 00:15:02.080]   There's a biological mechanism, there's a biological mechanism that's very important if you want to do those things, increase energy and your immune system on demand, learn to buffer stress on demand in real time.
[00:15:02.640 --> 00:15:17.440]   And it means taking these protocols, these practices, whether or not it's cold water or ice bath or exercise or any of those, and making one small but very powerful adjustment in how you perform them.
[00:15:17.440 --> 00:15:25.380]   But in order to make that adjustment, I can't just tell you the adjustment, I have to tell you the mechanism so that you know if you're doing it correctly or not.
[00:15:25.380 --> 00:15:34.660]   This is really a case where if you can understand a little bit of mechanism, you will be far better off than just adopting protocols.
[00:15:34.660 --> 00:15:38.620]   Cortisol, as I mentioned, is released from the adrenals.
[00:15:38.620 --> 00:15:41.800]   It can have action both in the body and in the brain.
[00:15:41.800 --> 00:15:45.480]   Cortisol can cross the blood brain barrier, epinephrine cannot.
[00:15:45.480 --> 00:15:53.940]   That's one of the reasons why it's released both from the adrenals in your body and released from this brainstem area, the locus coeruleus in your brain.
[00:15:54.520 --> 00:16:05.300]   That's a powerful thing because what it means is that the body can enter states of readiness and alertness while the mind remains calm.
[00:16:05.300 --> 00:16:10.880]   So I'm presuming at this point that you're getting your morning light, it's a time your cortisol increase.
[00:16:10.880 --> 00:16:20.220]   I'm presuming that you want more energy or that you want to increase your immune system's function and its ability to combat infections of various kinds.
[00:16:20.820 --> 00:16:27.240]   Now, the simplest way to describe how to do that would be in the context of cold water or a breathing protocol.
[00:16:27.240 --> 00:16:29.020]   Let's presume cold water.
[00:16:29.020 --> 00:16:31.140]   So let's say you decide you're going to take a cold shower.
[00:16:31.540 --> 00:16:35.400]   You get into the cold shower and if it's cold enough, that will be stressful.
[00:16:35.400 --> 00:16:37.980]   You will experience an increase in epinephrine.
[00:16:37.980 --> 00:16:40.060]   It will increase your alertness.
[00:16:40.060 --> 00:16:49.820]   Now, you're using this as a practice, as a tool to build, you could call it resilience, but the ability to stay calm in the mind while being stressed in the body.
[00:16:49.820 --> 00:16:51.080]   Epinephrine is in the body.
[00:16:51.320 --> 00:16:54.940]   And you do that by subjectively trying to calm yourself.
[00:16:54.940 --> 00:17:05.420]   Now, you can do that by telling yourself it's good for you, by emphasizing your exhales, anything that you can do to try and stay calm despite the fact that you are in a heightened state of alertness.
[00:17:05.420 --> 00:17:06.840]   You could do this with exercise.
[00:17:06.840 --> 00:17:08.000]   You could do this with music.
[00:17:08.000 --> 00:17:15.380]   Pretty much anything that will give you a really heightened state of alertness offers you the opportunity to try and stay calm in the mind.
[00:17:15.380 --> 00:17:27.320]   What you're trying to do at a mechanistic level is to have adrenaline released from the adrenals, but not have adrenaline epinephrine released from the brainstem to the same degree.
[00:17:27.320 --> 00:17:29.500]   So you're not just trying to buffer this.
[00:17:29.500 --> 00:17:30.800]   You're not trying to say, oh, this is good for me.
[00:17:30.800 --> 00:17:31.360]   This is good for me.
[00:17:31.360 --> 00:17:32.320]   I'm going to grind this out.
[00:17:32.320 --> 00:17:33.620]   You're not trying to grind it out.
[00:17:33.620 --> 00:17:38.640]   You're trying to move through this calmly while maintaining alertness.
[00:17:38.640 --> 00:17:45.860]   In the immediate period following that practice, your system, your entire brain and body are different.
[00:17:45.860 --> 00:17:54.640]   Your body is actually primed to resist infection when you have high levels of epinephrine in it for short periods of time.
[00:17:54.640 --> 00:18:11.160]   So the scientific study that explored how increasing adrenaline in the body can improve immune resistance is grounded in a well-known phenomenon that increases in stress actually protect you against infection in the short term.
[00:18:11.160 --> 00:18:19.380]   So I want to look at the classic data first, describe what was done, and then I want to talk about the more recent study, which is immediately actionable.
[00:18:19.380 --> 00:18:27.340]   There are a classic set of studies that are really based mainly on the work of somebody named Bruce McEwen, who is at the Rockefeller University in New York.
[00:18:27.340 --> 00:18:40.500]   I'm not going to go through all the details of the study, but essentially what they were doing was exposing subjects to some sort of infection, either bacterial or viral infection, and inducing stress.
[00:18:40.500 --> 00:18:41.900]   Sounds like a double whammy, right?
[00:18:41.940 --> 00:18:54.580]   You'd think that maybe getting a little electric shock or cold water exposure or something to increase your levels of stress and adrenaline would just make the effects of the infection worse, but no, quite the opposite.
[00:18:54.580 --> 00:19:05.200]   Brief bouts of stress, which now you should be thinking about in terms of cortisol and epinephrine release, were actually able to increase immune system function.
[00:19:05.900 --> 00:19:16.500]   The duration here is really important because if stress stayed too high for too long, then yes, indeed, stress can hinder the immune response.
[00:19:16.500 --> 00:19:23.300]   But for a period of about one to four days, it actually can protect you by way of increasing the immune response.
[00:19:23.300 --> 00:19:30.620]   There's a human study that I definitely want to point out to you because it was published more recently than the McEwen work.
[00:19:30.740 --> 00:19:34.440]   The title of the paper is Voluntary Activation of the Sympathetic Nervous System.
[00:19:34.440 --> 00:19:37.380]   That's the system that causes fight or flight and a.k.a. stress.
[00:19:37.380 --> 00:19:47.180]   This is Cox, K-O-X et al, P-N-A-S, Proceedings of the National Academy of Sciences, 2014, and they incorporate the ever-famous Wim Hof breathing.
[00:19:47.180 --> 00:19:48.060]   Here's what they did.
[00:19:48.060 --> 00:19:58.900]   They injected people with E. coli, and they had groups that either did the sorts of breathing I've been describing,
[00:19:59.380 --> 00:20:05.940]   that increase adrenaline release, although I should say, I don't think you need that breathing to get adrenaline release.
[00:20:05.940 --> 00:20:07.200]   You could do it with cold exposure.
[00:20:07.200 --> 00:20:10.680]   You could do it with other things, high-intensity interval training as well.
[00:20:10.680 --> 00:20:20.800]   And what they found was that the response to the E. coli was quite different in the people that had a protocol,
[00:20:20.800 --> 00:20:23.360]   in this case, breathing, to increase adrenaline.
[00:20:23.880 --> 00:20:32.800]   So this is a remarkable study because what they found was that the fever, the vomiting, all the negative effects of E. coli,
[00:20:32.800 --> 00:20:40.480]   many of them, and in some cases all of them, were greatly attenuated by way of engaging the adrenaline system.
[00:20:40.480 --> 00:20:47.040]   The point is you can control your immune system by finding a way that you can increase adrenaline.
[00:20:47.400 --> 00:20:52.360]   And this runs counter to what we always hear, which is don't get too stressed or you will get sick.
[00:20:52.360 --> 00:20:54.800]   Learn to control adrenaline.
[00:20:54.800 --> 00:20:56.660]   Turn it on and turn it off.
[00:20:56.660 --> 00:20:58.240]   Learn to control cortisol.
[00:20:58.240 --> 00:20:59.900]   Turn it on with light in the morning.
[00:20:59.900 --> 00:21:01.180]   Try and turn it off.
[00:21:01.180 --> 00:21:05.100]   And then when it spikes because of life events, learn to turn it off.
[00:21:05.960 --> 00:21:14.060]   Learning to turn on and off adrenaline, aka epinephrine, and learning to turn on and off cortisol
[00:21:14.060 --> 00:21:19.540]   affords you the ability to turn on energy and focus and your immune system.
[00:21:19.540 --> 00:21:22.180]   That's the most important point from today's podcast.
[00:21:22.180 --> 00:21:26.520]   And understanding that it doesn't matter what protocol you use.
[00:21:26.520 --> 00:21:29.700]   Maybe it's a cup of coffee and running up a hill five or six times.
[00:21:29.700 --> 00:21:32.900]   That will improve your immune system function if you get adrenaline in your system.
[00:21:33.280 --> 00:21:35.600]   You can use an ice bath, you can use a cold bath.
[00:21:35.600 --> 00:21:37.120]   It really doesn't matter.
[00:21:37.120 --> 00:21:43.480]   So up until now, we've been talking about increasing energy and increasing the immune system by way
[00:21:43.480 --> 00:21:50.000]   of cortisol and epinephrine, but I'd be totally remiss if I didn't cover how cortisol and epinephrine,
[00:21:50.000 --> 00:21:57.420]   if chronically elevated or if elevated too high, can have a lot of detrimental effects.
[00:21:57.420 --> 00:22:02.140]   Your immune system over time will get battered and you won't be able to fight infection off as well.
[00:22:02.640 --> 00:22:08.540]   You can start laying down the sort of classic pattern of cortisol-induced body fat.
[00:22:08.540 --> 00:22:15.080]   Why do we seek high fat and or high sugar foods when we are stressed for a while?
[00:22:15.080 --> 00:22:16.100]   Why would that be?
[00:22:16.100 --> 00:22:22.880]   And the reason is that the so-called glucocorticoids, of which cortisol is a glucocorticoid,
[00:22:22.880 --> 00:22:30.020]   it's caused, as we've mentioned before, by releasing hormones from the brain and ACTH from the pituitary, etc.
[00:22:30.500 --> 00:22:38.260]   But normally, high levels of glucocorticoid shut off the releasing hormones in the brain and in the pituitary.
[00:22:38.260 --> 00:22:41.880]   They shut down in a so-called negative feedback loop.
[00:22:41.880 --> 00:22:48.160]   Chronic stress, however, stress that lasts more than four to seven days,
[00:22:48.400 --> 00:23:03.100]   causes changes in the feedback loop between the adrenals and the brain and the pituitary such that now the brain and the pituitary respond to high levels of glucocorticoids, cortisol, by releasing more of them.
[00:23:03.160 --> 00:23:10.720]   And that's bad. It's a cascade of stress equals more stress equals more stress.
[00:23:10.720 --> 00:23:13.920]   So this is why it's very important to learn to turn off the stress response.
[00:23:13.920 --> 00:23:21.420]   So there's one study that Dahlman and her colleagues did where they stimulated chronic stress by increasing corticosterone, cortisol.
[00:23:21.420 --> 00:23:28.180]   And they found that subjects would increase their consumption of sugar and fat.
[00:23:28.180 --> 00:23:29.720]   In fact, they would even eat lard.
[00:23:29.720 --> 00:23:32.280]   And that led to all sorts of things like type 2 diabetes,
[00:23:32.280 --> 00:23:37.360]   that led to dysfunction in the adrenal output, etc.
[00:23:37.360 --> 00:23:41.620]   And so the real key is to learn to shut off the stress response.
[00:23:41.620 --> 00:23:45.180]   And you should watch yourself next time you experience stress.
[00:23:45.180 --> 00:23:48.780]   If it's a short-term bout of stress, typically it blocks hunger.
[00:23:48.780 --> 00:23:56.020]   If it's a longer bout of stress, typically it triggers hunger in particular for these so-called comfort foods, sugary and fatty foods.
[00:23:56.020 --> 00:24:01.560]   Other bad effects of stress is that, yes, indeed, stress can make you go gray.
[00:24:02.420 --> 00:24:08.060]   Pigmentation of hair, just like pigmentation of skin, is controlled by melanocytes.
[00:24:08.060 --> 00:24:13.860]   Well, it turns out that activation of the so-called sympathetic nervous system,
[00:24:13.860 --> 00:24:21.060]   which is really just another name for the system that liberates adrenaline from the adrenals and epinephrine in the brain,
[00:24:21.060 --> 00:24:26.080]   drives depletion of melanocytes in hair stem cells.
[00:24:26.080 --> 00:24:30.460]   So indeed, there's a rate of aging that we will undergo based on our genetics,
[00:24:30.460 --> 00:24:32.980]   but stress will make us go gray.
[00:24:32.980 --> 00:24:35.980]   How do I know the difference between chronic and acute stress?
[00:24:35.980 --> 00:24:39.000]   And how do I keep chronic stress at bay?
[00:24:39.000 --> 00:24:49.320]   Once again, getting your light and your feeding and your exercise and your sleep on a consistent schedule
[00:24:49.320 --> 00:24:53.400]   or consistent-ish is going to be the most powerful thing you can do
[00:24:53.400 --> 00:24:59.320]   in order to buffer yourself against negative effects on mental health and physical health for that matter.
[00:24:59.320 --> 00:25:04.140]   There are things that one can take, supplements, prescription drugs, et cetera.
[00:25:04.140 --> 00:25:08.800]   All supplements, of course, have to be checked out for their safety margins for you
[00:25:08.800 --> 00:25:10.420]   because it's going to differ from person to person.
[00:25:10.420 --> 00:25:14.040]   You're responsible for making sure they're safe for you if you decide to use them.
[00:25:14.040 --> 00:25:17.540]   One of the most common ones is ashwagandha.
[00:25:17.540 --> 00:25:22.140]   It has a very strong effect on cortisol itself.
[00:25:22.140 --> 00:25:23.200]   How strong?
[00:25:23.200 --> 00:25:32.380]   The decrease in cortisol node in humans is 14.5 to 27.9% reduction in otherwise healthy but stressed humans.
[00:25:32.560 --> 00:25:40.240]   The other compound that I think deserves attention is apigenin, A-P-I-G-E-N-I-N, apigenin,
[00:25:40.240 --> 00:25:44.220]   which is what's found in chamomile.
[00:25:44.220 --> 00:25:47.020]   I take it before bedtime, 50 milligrams.
[00:25:47.020 --> 00:25:56.160]   The major source of action is to calm the nervous system, and it does that primarily by adjusting things like GABA and chloride channels,
[00:25:56.160 --> 00:25:58.680]   but also has a mild effect in reducing cortisol.
[00:25:58.800 --> 00:26:09.460]   So ashwagandha and apigenin together sort of I would consider the most potent commercial compounds that are in supplement non-prescription form
[00:26:09.460 --> 00:26:17.980]   that one could use if they were interested in reducing chronic stress, especially late in the day by way of reducing cortisol late in the day.
[00:26:17.980 --> 00:26:22.320]   So you're probably getting the impression that cortisol and epinephrine are a bit of a double-edged sword.
[00:26:22.320 --> 00:26:25.100]   You want them elevated, but not for too long or too much.
[00:26:25.540 --> 00:26:33.780]   You don't want them up for days and days and days, but you do want to have a practice in order to increase them in the short term.
