
[00:00:00.000 --> 00:00:10.260]   Hello, everyone. Welcome to another episode of the official, unofficial Grace Point podcast.
[00:04:00.420 --> 00:04:06.340]   ministry? And there's a certain story, uh, that you're supposed to have of like strong impression
[00:04:06.340 --> 00:04:10.740]   or, or something like that. And I never heard a voice or there, there was nothing like that. Uh,
[00:04:10.740 --> 00:04:16.180]   what it was, was I kind of looked around and, um, I was the leader, you know, like somebody's got to
[00:04:16.180 --> 00:04:22.340]   lead this thing. We're, we're, we're a poor, my first salary was $200 a month. We're a poor church.
[00:04:22.340 --> 00:04:26.100]   So everybody was bivocational. Cause if you're in collegiate ministry, that's what you're going to do.
[00:04:26.100 --> 00:04:33.780]   Yeah. Yeah. So you had a, you had a friend who said something to you, I think that kind of triggered
[00:04:33.780 --> 00:04:38.820]   the thought, right? The thing about, Oh yes. I had a really good friend who is a pastor in New York
[00:04:38.820 --> 00:04:46.180]   right now. Uh, Danny Lee. And, uh, Danny said to me one day, and he was an engineer, uh, but he would,
[00:04:46.180 --> 00:04:55.380]   he would say these like provocative things to me. Uh, and, um, he said, Hey, um, if you became a pastor
[00:04:55.380 --> 00:04:59.940]   and I became a pastor and all of our friends became pastors, cause we're all like lay ministers,
[00:04:59.940 --> 00:05:05.220]   right? Kind of loving on younger brothers, uh, best as we could with our day jobs. He said,
[00:05:05.220 --> 00:05:11.620]   that still wouldn't be enough pastors. I said, I said, yeah, you're right. Uh, and I think the world
[00:05:11.620 --> 00:05:14.820]   that we were looking at, it's, it's not like America. It's certainly not the world. What we're
[00:05:14.820 --> 00:05:20.500]   looking at is this growing group of English speaking, American born second generation.
[00:05:20.500 --> 00:05:26.980]   And at that point it was Koreans. And we looked around and none of us, and by us, I mean, English
[00:05:26.980 --> 00:05:32.340]   speaking, uh, older ones, and we were rare. Like most of my friends were way more comfortable in
[00:05:32.340 --> 00:05:36.660]   Korean. So Danny and I were, we're sort of the rare breeds. And he said, if all of us became pastors,
[00:05:36.660 --> 00:05:42.260]   that wouldn't be enough. Meaning there, there, there's so many of these, um, Korean, you know, kids
[00:05:42.260 --> 00:05:46.980]   that we can, kids, younger brothers. And so I said, no, that wouldn't be enough. And he said,
[00:05:46.980 --> 00:05:52.100]   okay, then why aren't we doing it? And my only answer was the salary, man.
[00:05:52.100 --> 00:05:59.780]   Hey, I worked hard for this job, went to law school, you know? Um, so that really convicted me.
[00:06:00.260 --> 00:06:04.820]   Um, so it was 93. I became, uh, a full time. And when did he go full time?
[00:06:04.820 --> 00:06:06.980]   He went full time.
[00:06:06.980 --> 00:06:08.980]   Years later, he held up.
[00:06:08.980 --> 00:06:10.740]   He said that and then he like,
[00:06:10.740 --> 00:06:11.700]   Like a good friend, he made you two.
[00:06:11.700 --> 00:06:12.660]   It was interesting.
[00:06:12.660 --> 00:06:17.860]   I don't know. Maybe I was an older brother that he looked up to because then he quit his, uh,
[00:06:17.860 --> 00:06:20.820]   engineering job, became a lawyer. He became a way better lawyer than I was.
[00:06:20.820 --> 00:06:24.820]   It was actually a litigator. Yeah, he was an engineer. He was an unhappy engineer.
[00:06:24.820 --> 00:06:30.260]   Uh, anyway, so I went to law school, uh, and then, and then he went to, um, and then he became full
[00:06:30.260 --> 00:06:35.060]   time. So I think he became, uh, he went into full time ministry, maybe 10 years after me, probably.
[00:06:35.060 --> 00:06:44.020]   I don't know. I forgot the timing. Um, so, so, um, make a long story short, 93, I find myself going full
[00:06:44.020 --> 00:06:50.340]   time and in charge of the college ministry at Berkeley. And then in 1994, what's the question?
[00:06:50.340 --> 00:06:51.860]   How did I become the pastor?
[00:06:51.860 --> 00:06:52.660]   How did you become the pastor?
[00:06:52.660 --> 00:06:57.220]   Even going full time, like there's that story with Kelly, like what she said to you in the car.
[00:06:57.220 --> 00:07:06.020]   Yeah. You know, my wife Kelly, she is the, um, she, she's, um, she's a PK, uh, not a typical PK,
[00:07:06.020 --> 00:07:11.540]   she was really goody two shoes PK. A lot of PK is like, you know, they, yeah,
[00:07:11.540 --> 00:07:18.260]   but a lot of PK is like they sin, like they invented it, you know? Um, so, but, um, her thing,
[00:07:18.260 --> 00:07:23.380]   and I think my thing, and probably a lot of us who grew up, um, financially struggling in the immigrant,
[00:07:23.380 --> 00:07:29.380]   uh, era, um, you know, our whole thing was, uh, just getting a foothold in America that we saw our
[00:07:29.380 --> 00:07:35.060]   parents work so hard for. And so her thing was, God, I'll, I'll serve you whatever, but not, not,
[00:07:35.060 --> 00:07:42.660]   not a pastor's wife. So, so we're visiting our friend, uh, who was living, uh, on campus at
[00:07:42.660 --> 00:07:47.140]   Golden Gate Baptist Seminary. And I still remember the little section of the, of the road between, uh,
[00:07:47.140 --> 00:07:52.420]   one-on-one and between 80 and one-on-one where she said in a, in a grudging way, Hey, if you want
[00:07:52.420 --> 00:07:57.700]   to go into full-time ministry, I'm okay with it. Uh, that, that was, but she initiated because I was
[00:07:57.700 --> 00:08:02.100]   struggling with it. I was thinking about it. It was such a relief when she said that it became very
[00:08:02.100 --> 00:08:08.980]   clear. Yeah. Yeah. Wow. So, uh, back to your question. So I was leading the ministry at Berkeley,
[00:08:08.980 --> 00:08:14.500]   the college. Uh, we had another bro, a friend of mine leading the, what we now call praxis,
[00:08:14.500 --> 00:08:20.180]   the post-college back then were a lot more college heavy. And then anybody who graduated college,
[00:08:20.180 --> 00:08:25.700]   they would get, they would become college staff or they would go and become praxis. And because it was
[00:08:25.700 --> 00:08:32.180]   led by someone else and the relationship was with us, then it was, um, it, I think a lot of people
[00:08:32.180 --> 00:08:37.060]   felt that as a rejection, like you didn't make the cut, you know? And so that was unhappy for them.
[00:08:37.060 --> 00:08:42.100]   It was definitely unhappy for my friend who's leading this ministry. And people come and say,
[00:08:42.100 --> 00:08:45.780]   you know, please pray for me. I'm bitter that I couldn't make it on college team. And he's like,
[00:08:45.780 --> 00:08:53.940]   what, what am I? Uh, he, he eventually went on to plant a church in San Jose and LA, uh, leaving,
[00:08:53.940 --> 00:09:00.420]   uh, the whole Berkeley church to me. Uh, and then, um, I guess, uh, the Berkeley-
[00:09:00.420 --> 00:09:06.020]   So that time you were leading the English college, the praxis and Korean? Was the Korean still around?
[00:09:06.020 --> 00:09:10.900]   Yeah. Well, that's a whole nother story. So although, although we're a Korean speaking Korean
[00:09:10.900 --> 00:09:15.620]   church, there was another Korean congregation that had started in the mid nineties, not mid nineties,
[00:09:15.620 --> 00:09:20.100]   mid, mid eighties. And that was reaching out to, so it's sort of like our international ministry,
[00:09:20.100 --> 00:09:24.340]   right? They were, they're reaching out to Korean graduate students. And so as we became more English,
[00:09:24.340 --> 00:09:30.420]   they became the more, more Korean. So then the Korean side of it continued, uh, and, and that was led by
[00:09:30.420 --> 00:09:35.300]   someone else. So we were kind of maybe two congregations in parallel. Um, unlike a lot of
[00:09:35.300 --> 00:09:41.060]   immigrant church situations, the English side became more dominant and more financially. Uh, we, and we
[00:09:41.060 --> 00:09:45.940]   eventually got to the point where we were supporting the Korean congregation financially for a while. Um,
[00:09:45.940 --> 00:09:53.860]   yeah. And then, um, and then 2006, the Berkeley network, um, all sort of became autonomous by mutual
[00:09:53.860 --> 00:10:00.500]   agreement. Uh, and from an objective church world perspective, it was very civil from an emotional
[00:10:00.500 --> 00:10:06.020]   perspective. It was like, we were all torn apart, uh, because we had pledged to bury our bones together and
[00:10:06.020 --> 00:10:10.020]   we're all close friends. And, uh, we had to break up for reasons that, you know, I don't, I don't
[00:10:10.020 --> 00:10:14.420]   necessarily want to go get into, I mean, I don't mind talking about it, but it involves other people
[00:10:14.420 --> 00:10:21.700]   and I'd rather not. Uh, but it was, uh, it, it started out as a classic church split in a way, uh, because,
[00:10:21.700 --> 00:10:26.900]   um, two churches, three churches, the Davis church, the Berkeley church and the San Jose church. Uh,
[00:10:26.900 --> 00:10:32.740]   because we're at that point, we're a network of about maybe seven churches. Uh, and, uh, we, um,
[00:10:33.940 --> 00:10:38.740]   we had some concerns with the overall direction and leadership of the church. And so it was decided
[00:10:38.740 --> 00:10:44.420]   that, uh, instead of fighting that out, that we would just go autonomous in 2006. So that would
[00:10:44.420 --> 00:10:50.100]   have been the 25th anniversary, uh, of the Berkeley movement. And then everybody else took on different
[00:10:50.100 --> 00:10:54.900]   names. And that's, that's when we took on the name grace point. Got it. Got it. Wow. Yeah. And then we,
[00:10:54.900 --> 00:10:59.460]   we, you know, in, in our other podcasts, we've kind of, the rest is history. We've talked about that a
[00:10:59.460 --> 00:11:03.380]   little bit, but I think that was really enlightening. That was really helpful. So yeah. Do you want to?
[00:11:03.380 --> 00:11:08.020]   Yeah. So, um, the kind of main agenda for today is, um, we're calling this, uh,
[00:11:08.020 --> 00:11:13.460]   kind of Pastor Ed reacts to instances of ministry malpractice.
[00:11:13.460 --> 00:11:15.380]   Oh, ministry malpractice.
[00:11:15.380 --> 00:11:18.340]   Oh, they didn't warn me about this.
[00:11:18.340 --> 00:11:25.220]   Let me just kind of back up and explain a little bit about why. So this was my idea. Um, and I would
[00:11:25.220 --> 00:11:31.060]   say, I don't know this for a fact. I've never actually asked you about this, dad, but, um, it probably like,
[00:11:31.060 --> 00:11:36.260]   if you had to name the number one and number two critics of our ministry within our church,
[00:11:36.260 --> 00:11:41.540]   I'm guessing that would be me number two and my brother, number one, probably.
[00:11:41.540 --> 00:11:44.420]   Right. Would that you, would you say that's pretty accurate?
[00:11:44.420 --> 00:11:45.140]   That's pretty accurate.
[00:11:45.140 --> 00:11:45.700]   That's pretty accurate.
[00:11:45.700 --> 00:11:47.140]   Just in terms of sheer volume.
[00:11:47.140 --> 00:11:52.660]   I don't see, I don't see a close third, you know, it's like, yeah, okay.
[00:11:52.660 --> 00:11:56.740]   No, she's too kind. And she lets you guys do all of the, all of the criticism.
[00:11:56.740 --> 00:12:00.900]   She makes us say stuff, but anyway, so, um, I'm, I don't know if people know that, but yeah, I mean,
[00:12:00.900 --> 00:12:06.580]   like I'm, we're both just critical fellows. I mean, we got it from somewhere, but, um, yeah,
[00:12:06.580 --> 00:12:11.780]   that's what we're like. And, uh, constitutionally rebellious, which you definitely got from me.
[00:12:11.780 --> 00:12:16.740]   Yeah. And, um, and kind of just up in arms type of folks. And we like to, you know, when we see
[00:12:16.740 --> 00:12:20.660]   something like, what the heck happened here? And we like to bring things up. So yeah, I mean, so I've
[00:12:20.660 --> 00:12:24.900]   had this experience a lot of, I hear about something, usually it's not to me, sometimes it's to me, but
[00:12:24.900 --> 00:12:29.060]   sometimes it's like a friend or someone else I know experienced this and I'm like, what the heck,
[00:12:29.060 --> 00:12:34.580]   what happened here? And I go to you and I'm like, why do we do things this way? And then I'm, I was,
[00:12:34.580 --> 00:12:38.740]   at least the first couple of times I did that, I was surprised to hear from you, like, what that
[00:12:38.740 --> 00:12:43.460]   happened? You know? And it was like, oh, like, cause my assumption is always just, I don't know,
[00:12:43.460 --> 00:12:47.940]   you see kind of an institution and you just assume that it's kind of this monolithic thing that,
[00:12:47.940 --> 00:12:52.180]   you know, has all its gears in order and everything happens for a reason. And it all is traceable
[00:12:52.180 --> 00:12:57.620]   back to some systemic issue or kind of the top lead. And I think part of my maturation process
[00:12:57.620 --> 00:13:00.740]   and part of the reason I'm still around is cause I kind of figured out, oh, okay, that's,
[00:13:00.740 --> 00:13:05.300]   it's not how it is. Like reality is more complex than that. And, um, like even the top leader of an
[00:13:05.300 --> 00:13:09.620]   organization doesn't necessarily, not everything happens according to their will. I mean, even in
[00:13:09.620 --> 00:13:14.500]   this world, I mean, I don't want to get theological, but like even God's will is resisted in this world.
[00:13:14.500 --> 00:13:20.180]   Right. So yeah. Well, that's, that's, that's the interesting thing. Um, I think, uh,
[00:13:20.820 --> 00:13:25.700]   I I've heard that people think that I'm a dictator and like everything happens under my watch and,
[00:13:25.700 --> 00:13:29.380]   you know, as a leader, I got to own all of it. Of course, you know, that's part of what it means to
[00:13:29.380 --> 00:13:41.300]   be a leader. Uh, but, um, if, um, yeah, so maybe like, man, I wish, you know, uh, but that's, that's not,
[00:13:41.300 --> 00:13:47.540]   like we're not that, I guess, uh, well run of an organization, you know, and, uh, I focus a lot on
[00:13:47.540 --> 00:13:53.380]   culture and ethos and, um, I don't like rules. I don't like policies. And I know I've said this to
[00:13:53.380 --> 00:13:58.900]   many people. I think I've said it openly to like, like our whole church, uh, there are aspects of our
[00:13:58.900 --> 00:14:05.700]   church I really don't like. And, uh, and I, and I've said in exasperation, look, if I came to this
[00:14:05.700 --> 00:14:14.340]   church as a freshman, I wouldn't last. I'd leave. Uh, can we please like, so it's ironic. And then,
[00:14:14.340 --> 00:14:21.940]   um, and then I started to kind of realize something else. It's like, why isn't this church, uh, in my image?
[00:14:21.940 --> 00:14:31.860]   Uh, and I thought, um, that's good. Uh, cause, cause it's not in my image. Uh, this is not the church,
[00:14:31.860 --> 00:14:40.900]   uh, that would suit me both as a leader and as a member. And, um, I think a lot of that has to do
[00:14:40.900 --> 00:14:50.180]   with, um, my high regard for female voices and female leadership and, um, and my sensitivity to
[00:14:51.300 --> 00:14:59.700]   my own very narrow culture. And at the end of the day, I'm a baby boomer, Korean male, you know,
[00:14:59.700 --> 00:15:06.660]   and, uh, you want that church? Well, maybe to some extent we have aspects of that, of our church that
[00:15:06.660 --> 00:15:13.300]   is that church because that's, those are our roots, but I've tried very hard to be self-aware, not to
[00:15:13.300 --> 00:15:19.460]   make sure that like, try not to put my stamp on this church too much. Uh, so, um,
[00:15:20.740 --> 00:15:27.700]   like, you know, do I get my way if I really want? I think so. I don't think anybody would
[00:15:27.700 --> 00:15:35.140]   oppose me at the end of the day, which is why I don't express a whole lot of preferences a lot.
[00:15:35.140 --> 00:15:40.420]   and our decision-making processes has become laborious, uh, because I want to hear from
[00:15:40.420 --> 00:15:43.140]   everybody. That's true. That is true. It takes a long time. It takes so long.
[00:15:43.140 --> 00:15:46.980]   Yeah. Noah would oppose you though. That's the one person who would oppose you.
[00:15:46.980 --> 00:15:50.580]   Yeah. And you know, like if I start not making sense, cause I, I start to get dementia,
[00:15:50.580 --> 00:15:55.300]   I can count on Noah to tackle me from the pulpit and make me retire. So that's, that's so comforting.
[00:15:56.100 --> 00:16:02.180]   Yeah. Yeah. So, so I think, I think my goal here for today, cause yeah, I think that's helpful. Um,
[00:16:02.180 --> 00:16:06.420]   not, not to, like you said, like as leaders, we have to own whatever happens in our ministry. At
[00:16:06.420 --> 00:16:10.740]   the end of the day, it, it, it comes back to us as leaders. And I think that's just good leadership.
[00:16:10.740 --> 00:16:15.780]   Um, but so, so the goal today is not to say like, Hey, don't blame pastor Ed for this. It's not on him.
[00:16:15.780 --> 00:16:20.660]   That's not the goal. The goal today is to just kind of see that, okay, these are the inner workings
[00:16:20.660 --> 00:16:25.860]   of our church, or these are some things that happen in our church. And that is that, and that's something
[00:16:25.860 --> 00:16:30.340]   we need to change, you know, and that we're open to changing and pastor Ed himself will say, I am
[00:16:30.340 --> 00:16:35.700]   pastor Ed and I do not approve this message. Yeah. So we've actually collected a few stories.
[00:16:35.700 --> 00:16:37.700]   Oh gosh. And they, they range from,
[00:16:37.700 --> 00:16:41.380]   I want to hear your like, we haven't, we haven't primed him about these. We haven't warned you
[00:16:41.380 --> 00:16:45.460]   about the content yet, but we're just going to share some stories about ministry malpractice.
[00:16:45.460 --> 00:16:47.940]   That's, that's kind of an internal term. I don't know if like, that's a term out there.
[00:16:47.940 --> 00:16:50.340]   I don't think wider Christians. Yeah. And it's not like, yeah, anyway,
[00:16:50.340 --> 00:16:54.820]   but it's just kind of just anything ranging from like kind of the silly and the facetious kind of
[00:16:54.820 --> 00:16:58.340]   the more serious stuff. So I just want to start out with like a fun one. You may have heard this one
[00:16:58.340 --> 00:17:03.300]   before already, but I'm just, I'm just going to explain the scenario and then you just give us your reaction.
[00:17:03.300 --> 00:17:07.460]   Okay. So, um, and these are all, we, we've gotten permission from these people to,
[00:17:07.460 --> 00:17:09.860]   to share these stories. Oh, you actually know the people.
[00:17:09.860 --> 00:17:11.300]   Yeah. They're all from people within our church.
[00:17:11.300 --> 00:17:11.700]   Oh, okay.
[00:17:11.700 --> 00:17:12.420]   These are not like live.
[00:17:12.420 --> 00:17:13.460]   We were thinking about, you know,
[00:17:13.460 --> 00:17:15.220]   Did they confess to these or you heard of them?
[00:17:15.220 --> 00:17:15.460]   Oh yeah.
[00:17:15.460 --> 00:17:21.060]   We asked people to either volunteer their stories or it's stories of like close friends of ours.
[00:17:21.060 --> 00:17:21.380]   Okay.
[00:17:21.380 --> 00:17:22.100]   You know, who knows?
[00:17:22.100 --> 00:17:27.620]   So, um, yeah, so, so, so this is, we're going to start with a fun one, um, which I think kind of just
[00:17:27.620 --> 00:17:31.540]   sort of sets the scene. So this is kind of the sort of thing that could be counted as ministry malpractice.
[00:17:31.540 --> 00:17:37.620]   So, um, one of our friends actually has a story about how, when he was, so he came into our church
[00:17:37.620 --> 00:17:41.860]   as a non-Christian freshman. And I think at the point of the story, he was still a non-Christian.
[00:17:41.860 --> 00:17:46.740]   No, he was not a Christian at this time. And it was a post-freshman year camping trip with their
[00:17:46.740 --> 00:17:51.220]   home group. And on this camping trip, the leader of that trip said, Hey guys, let's do a game.
[00:17:51.220 --> 00:17:56.580]   Let's find the strongest brother. Right. And then, so he gave everyone milk jugs full of water and
[00:17:56.580 --> 00:17:59.780]   they held it out like this. So if you, if you're listening, you know, they held it out, you know,
[00:17:59.780 --> 00:18:04.100]   like the body's like a tea with the milk jugs on either hand and see who can hold it up the longest.
[00:18:04.100 --> 00:18:07.940]   Right. And then afterwards, you know, the sisters wanted to do it too. So they did strongest sister
[00:18:07.940 --> 00:18:12.340]   as well. And, you know, and of course among the brothers, there was someone who went down the first.
[00:18:12.340 --> 00:18:16.100]   So not only did you find the strongest brother and nobody remembers to this day who the strongest
[00:18:16.100 --> 00:18:19.940]   brother was, but everyone remembers today who the weakest brother was, because at the end of that
[00:18:19.940 --> 00:18:26.740]   contest, the leader of that camping trip said, okay, let's have arm wrestling between strongest
[00:18:26.740 --> 00:18:33.620]   sister and weakest brother. And I think they're like, some people were like, yeah. And some people
[00:18:33.620 --> 00:18:37.540]   were like, I don't think this is a good idea. I don't think this is a good idea. But those voices
[00:18:37.540 --> 00:18:43.540]   were drowned out by the roar of approval. It was kind of a loud mentality moment. And this sister,
[00:18:43.540 --> 00:18:48.020]   who is actually like a black belt in Taekwondo and she's, she's, she's, she's strong. I know for a fact.
[00:18:48.020 --> 00:18:54.820]   Yeah. And basically she, she worked this, this freshman guy, she was a rising senior. He was
[00:18:54.820 --> 00:19:01.620]   a freshman and she just, she just worked it in front of everybody.
[00:19:01.620 --> 00:19:04.740]   Yeah. That's a, that's a lapse of judgment. Laps of judgment. Okay.
[00:19:04.740 --> 00:19:06.660]   Just caught up in the moment. You want to pray something to say.
[00:19:06.660 --> 00:19:08.420]   You know, and all is forgiven. He apologized later.
[00:19:08.420 --> 00:19:12.420]   Yeah. We always say, you know, play the movie, play the movie before you do something.
[00:19:12.420 --> 00:19:18.020]   Okay. So we're going to ramp it up now a little bit in seriousness. So this next one, do you want to
[00:19:18.020 --> 00:19:23.860]   explain? Yeah, sure. So this one is, you know, our church has become really like zealous in terms of
[00:19:23.860 --> 00:19:29.380]   reaching out to people. Right. And, and just, yeah, wanting people to come and hear the gospel and all
[00:19:29.380 --> 00:19:33.940]   that stuff. Right. And so this, this one actually chases back before like cell phones and all that.
[00:19:33.940 --> 00:19:39.620]   Um, and the dorms at Berkeley used to have, you know, phones and landlines. Um, for those of you
[00:19:39.620 --> 00:19:44.580]   don't know, that's like a phone that's connected to the wall. You can't use it. You can't say it with
[00:19:44.580 --> 00:19:49.620]   you. Um, and the phone numbers are tied to the room numbers, right. And, and in ascending order and,
[00:19:49.620 --> 00:19:54.100]   and whatnot. So, you know, you know what the phone numbers are. And this particular staff was trying to
[00:19:54.100 --> 00:20:00.420]   contact a freshman, invite him out and call his number and couldn't reach him. Right. And so most of us
[00:20:00.420 --> 00:20:06.980]   would be like, all right, you know, I tried, but this staff being very, you know, zealous starts
[00:20:06.980 --> 00:20:11.140]   calling the neighboring rooms and because it's, you know, ascending order, he knows, right. Calls,
[00:20:11.140 --> 00:20:16.180]   calls and I think it was like the fourth door down. He gets someone to pick up and he goes, hi,
[00:20:16.180 --> 00:20:22.020]   you don't know me, but I'm so-and-so and I'm trying to reach this guy. Can you go and knock on his door
[00:20:22.020 --> 00:20:27.380]   and you know, see if he's there calling back that sort of thing. So. Well, okay. I guess two questions
[00:20:27.380 --> 00:20:33.940]   about that. Well, first, was that common practice? And if not, yeah. What, what would you tell that
[00:20:33.940 --> 00:20:40.100]   staff? Gosh, no, that was not common practice. That was, that was not common practice. I, like in the
[00:20:40.100 --> 00:20:44.900]   world, I don't think that was common practice. Um, uh, so. Cause we don't remember the landline days.
[00:20:44.900 --> 00:20:53.540]   So, okay. So I know this story and, um, you know, Manny has gone on to become a very, a very fruitful
[00:20:53.540 --> 00:21:01.060]   leader, you know, since that time. But, um, what, what was troubling to me was this story was circulating
[00:21:01.060 --> 00:21:07.940]   as a, as an inspiring example of perseverance. Oh, I didn't know that. Yeah. So then I had to publicly
[00:21:07.940 --> 00:21:14.500]   throw cold water on this. Okay. The result was that Ender is still here. It was Ender. It was Ender.
[00:21:14.500 --> 00:21:19.940]   I'm learning so many things. Dark Knight Legion. And so, yeah. So, so it's sort of like, you know,
[00:21:19.940 --> 00:21:25.220]   what to, what to uphold based on the result, but wait, like that result might've been okay,
[00:21:25.220 --> 00:21:31.060]   but like, don't do this. Yeah. And don't justify the means. I had no idea that that was Ender. Okay.
[00:21:31.060 --> 00:21:37.140]   Wow. Yep. Yep. Yep. Wow. Okay. All right. Moving on to the second one. Um, okay. So yeah,
[00:21:37.140 --> 00:21:41.540]   like I said, we're kind of ramping up the, the cringe and the pain, but don't worry. This person
[00:21:41.540 --> 00:21:45.460]   is also still around. Thankfully, praise the Lord. We should do a series called like,
[00:21:45.460 --> 00:21:48.180]   how are you still here? Yeah. Yeah. I think we should do another series. Like,
[00:21:48.180 --> 00:21:54.660]   why are you still here? Anyway. Um, so this girl came from a fairly, pretty much totally unchurched
[00:21:54.660 --> 00:22:00.260]   background. Is that right? Um, to pretty much unchurched background. And, um, it was one of her first
[00:22:00.260 --> 00:22:04.580]   events, like first year. And, um, she got the commitment card, you know, we do commitment cards
[00:22:04.580 --> 00:22:07.620]   that, you know, retreats and things like that, where it's, if you want to become a Christian,
[00:22:07.620 --> 00:22:10.740]   you know, there's different options. There's, you know, I want to make Jesus Lord and savior of my
[00:22:10.740 --> 00:22:16.500]   life. I want to rededicate. I want to find more about Christianity. And she was a newcomer. She had
[00:22:16.500 --> 00:22:20.820]   no idea what these options meant. And so she just was like, that was weird. And she didn't fill it out.
[00:22:20.820 --> 00:22:24.580]   I think she like wrote her name on the card and then left it blank, the rest of it blank. And then,
[00:22:24.580 --> 00:22:29.460]   um, her leader who we do not know who this is. So, so don't worry about that. Um, we've,
[00:22:29.460 --> 00:22:34.820]   we've kept their identity secret, even from us. Um, but her leader pulled her aside,
[00:22:34.820 --> 00:22:42.340]   took her side into a room and said, said like, Hey, like, you know, just blank, you know?
[00:22:42.340 --> 00:22:45.620]   Yeah. She's like, are you ready to become a Christian? She said, Hey, are you ready to
[00:22:45.620 --> 00:22:50.660]   become a Christian? And this girl said, what are you talking about? Like, I don't even know
