
[00:00:00.000 --> 00:00:03.800]   Let's see what AI knows about football.
[00:03:05.800 --> 00:03:13.800]   Bear with me. I'm making some transitions here trying to – I've been working hard to get off to a good start here in January 2016.
[00:03:13.800 --> 00:03:16.800]   It's just a matter of as I can create the content, I'll get it to you.
[00:03:16.800 --> 00:03:21.800]   But I promise we're going to cover in depth some of the traditional retirement topics.
[00:03:21.800 --> 00:03:26.800]   I'm not necessarily intending to walk away from it. It's just a matter of as it comes up and as I'm able to do it.
[00:03:26.800 --> 00:03:32.800]   So I just thought I'd make that note that I never set out to make this show the financial independent show for 20-year-olds.
[00:03:32.800 --> 00:03:35.800]   So I appreciate Fritz reaching out to me.
[00:03:35.800 --> 00:03:40.800]   Before I play the interview though, I just want to share with you some info on our sponsor.
[00:03:40.800 --> 00:03:44.800]   Sponsor of the day, number one today is SoFi, the social finance corporation.
[00:03:44.800 --> 00:03:49.800]   Big news from SoFi a couple days ago, press release on January 12th.
[00:03:49.800 --> 00:03:52.800]   As I record this here, it is January 14th.
[00:03:52.800 --> 00:03:55.800]   But here's the headline from the press release.
[00:03:55.800 --> 00:03:59.800]   SoFi is now officially a FICO-free zone.
[00:03:59.800 --> 00:04:10.800]   SoFi becomes the first large lender to strip the FICO score completely from its application process for student loan refinancing, mortgages, and personal loans.
[00:04:10.800 --> 00:04:12.800]   So big news from SoFi. I'll summarize the article.
[00:04:12.800 --> 00:04:21.800]   But basically they said that they are completely removing the FICO score from consideration of their credit approval process.
[00:04:21.800 --> 00:04:32.800]   They're substituting for the FICO score the criteria of employment history, track record of meeting financial obligations, and then the actual amount of your monthly cash flow minus your expenses.
[00:04:32.800 --> 00:04:35.800]   So this is big news, and this is really, really – I'm glad to see it.
[00:04:35.800 --> 00:04:43.800]   The FICO score is kind of a weird thing in that it is important, but it's imperfect.
[00:04:43.800 --> 00:04:59.800]   And it can make a big difference to you about what your FICO score – your FICO score number can make a big difference to your financial life, dramatically affects the rates that you pay on borrowed money, dramatically affects some of the rates that you pay on things like insurance.
[00:04:59.800 --> 00:05:02.800]   But it's really imperfect, and it can be manipulated in some ways.
[00:05:02.800 --> 00:05:12.800]   But what I found actually the most interesting that I had no idea about this data, and I'm going to have to research this more thoroughly.
[00:05:12.800 --> 00:05:14.800]   But I'll read you this little note here.
[00:05:14.800 --> 00:05:30.800]   "A recent survey commissioned by Bankrate and compiled by Princeton Survey Research Associates International found that 63 percent of millennials ages 18 to 29 don't have a credit card, showing that credit scores are becoming less relevant for this generation.
[00:05:30.800 --> 00:05:37.800]   The industry at large is also examining the accuracy of FICO, and it's going on and talking about some other things."
[00:05:37.800 --> 00:05:48.800]   So this press release, I just shared it on my Facebook page today. Feel free to go to my Facebook page, facebook.com/JoshuaSheetz or the one for the show, Radical Personal Finance, and you can find the link to this article.
[00:05:48.800 --> 00:05:55.800]   But it's really interesting how things are changing. The FICO score system, I'm glad that there are new options.
[00:05:55.800 --> 00:06:02.800]   I remember when I was 18 years old and I diligently opened up a credit card on my 18th birthday, either one or two, I don't remember.
[00:06:02.800 --> 00:06:06.800]   But I was working to build my FICO score right from the beginning.
[00:06:06.800 --> 00:06:18.800]   Well, it's nice that some lenders are getting past that because credit cards have sunk a lot of people, and opening them just to build their FICO score is – well, anyway, I'm glad that there's another option.
[00:06:18.800 --> 00:06:25.800]   SoFi is your go-to resource if you would like to refinance your student loans, personal loans, student loans, mortgages in some states.
[00:06:25.800 --> 00:06:35.800]   Just simply go to RadicalPersonalFinance.com/SoFi. They have an easy online application process where you can find out approval in minutes.
[00:06:35.800 --> 00:06:44.800]   You can find out rates in just a few minutes. It's a very easy and simple process that can help you save some money on your student loans, refinance your student loans, refinance any personal loans.
[00:06:44.800 --> 00:06:55.800]   If you use my tracking link at RadicalPersonalFinance.com/SoFi, then you get $200 credited to your account when you use my tracking link.
[00:06:55.800 --> 00:06:59.800]   So thank you to those of you who are doing so.
[00:06:59.800 --> 00:07:04.800]   Next sponsor today is Patrick Snow, The Publishing Doctor. Patrick is my personal publishing coach.
[00:07:04.800 --> 00:07:08.800]   Find out more information about Patrick at ThePublishingDoctor.com.
[00:07:08.800 --> 00:07:15.800]   He is a best-selling author, has both published his own books, self-published, and also been published through the traditional format.
[00:07:15.800 --> 00:07:21.800]   Patrick makes his living as a publishing coach, helping other people publish their books.
[00:07:21.800 --> 00:07:25.800]   That is what he's doing for me and that is what he may be able to do for you.
[00:07:25.800 --> 00:07:29.800]   Publishing your own book is one of the most useful marketing tools that you can do.
[00:07:29.800 --> 00:07:34.800]   It's not easy. I'm in the middle of the grind, but it may be worth it.
[00:07:34.800 --> 00:07:43.800]   If you ever dreamed about publishing your own book, go to ThePublishingDoctor.com, read a little bit more about Patrick, and get in touch with him for a complimentary consultation.
[00:07:43.800 --> 00:07:46.800]   And now, straight to the content.
[00:07:46.800 --> 00:07:49.800]   First, welcome to Radical Personal Finance.
[00:07:49.800 --> 00:07:51.800]   Thank you, Joshua. A true pleasure to be here.
[00:07:51.800 --> 00:07:55.800]   Super fun to have you on the show today. I know you're a long-time listener of the show.
[00:07:55.800 --> 00:07:59.800]   I always like to profile members of the community who are doing interesting things.
[00:07:59.800 --> 00:08:05.800]   I think there's a place for the big names and the people who are already established, and they can certainly provide some value.
[00:08:05.800 --> 00:08:13.800]   But I also love to speak with people like yourself who are just getting started, but yet really have a message and some ideas and content that can be helpful for people.
[00:08:13.800 --> 00:08:20.800]   So I'd like to kick it off with—share with us a little bit about your background and how you wound up coming to be on the show as a guest today.
[00:08:20.800 --> 00:08:23.800]   Sure. I appreciate that. And I will say, it's interesting.
[00:08:23.800 --> 00:08:28.800]   I just got your email this morning with J.D. Roth, and I'm like, "Wow, you're going from J.D. Roth to me."
[00:08:28.800 --> 00:08:31.800]   You're right. We are covering both spectrums, so it's great.
[00:08:31.800 --> 00:08:37.800]   And hopefully, five, ten years from now, I'd love to be considered anywhere near a J.D. Roth level. He's fantastic.
[00:08:37.800 --> 00:08:44.800]   I guess a little bit about me. I started a blog about a year or six months ago, The Retirement Manifesto.
[00:08:44.800 --> 00:08:52.800]   And really, my whole purpose in this is I'm 52. I'm probably going to be retiring, God willing, 54, 55.
[00:08:52.800 --> 00:08:57.800]   So I've done reasonably well. I've always been passionate about personal finance as a hobby.
[00:08:57.800 --> 00:09:02.800]   And I just wanted a forum where I could kind of share some of the stuff that I've done.
[00:09:02.800 --> 00:09:08.800]   And almost—I don't know if it's more importantly, but just a place is so many demographics right now.
[00:09:08.800 --> 00:09:13.800]   You've got so many people that are kind of in my shoes, five to ten years away from retirement.
[00:09:13.800 --> 00:09:18.800]   And I thought it would be interesting for people to kind of read along with somebody as they're going through that journey.
[00:09:18.800 --> 00:09:22.800]   And what am I doing to prepare myself? What steps are we taking?
[00:09:22.800 --> 00:09:26.800]   Not only what have we done to build kind of the net worth to where we can retire early,
[00:09:26.800 --> 00:09:29.800]   but how do you make that transition into retirement?
[00:09:29.800 --> 00:09:32.800]   So The Retirement Manifesto is really all about that.
[00:09:32.800 --> 00:09:35.800]   So from a personal standpoint, let me touch base on that.
[00:09:35.800 --> 00:09:39.800]   I've been very happily married to a wonderful woman, 28 years.
[00:09:39.800 --> 00:09:45.800]   We've got a daughter who's a junior in college. She turns 21 this weekend, so that's a big deal for us.
[00:09:45.800 --> 00:09:48.800]   And I guess that's pretty much it.
[00:09:48.800 --> 00:09:52.800]   I've done a corporate-type job for 30 years at my 30th anniversary this summer.
[00:09:52.800 --> 00:09:58.800]   So I'm blessed to have a pension, which is not something most people have anymore, so I recognize the value of that.
[00:09:58.800 --> 00:10:00.800]   And life's been good. No complaints.
[00:10:00.800 --> 00:10:03.800]   Why are you planning to retire?
[00:10:03.800 --> 00:10:08.800]   The main thing is I feel like there's so much to life besides just work.
[00:10:08.800 --> 00:10:10.800]   And I enjoy what I do. It's fine.
[00:10:10.800 --> 00:10:21.800]   But given the ability to do what you want to do for personal satisfaction instead of having to do it for the monetary side,
[00:10:21.800 --> 00:10:28.800]   to me it's just you've got a certain window in your life where you're still relatively young, healthy.
[00:10:28.800 --> 00:10:33.800]   And to me, to give that up for a little bit more money is a bad trade.
[00:10:33.800 --> 00:10:40.800]   So it's really to pursue things that my wife and I want to do that are all about personal satisfaction and contributing
[00:10:40.800 --> 00:10:44.800]   rather than just earning an additional paycheck.
[00:10:44.800 --> 00:10:48.800]   How long have you been focused on retirement as a goal?
[00:10:48.800 --> 00:10:58.800]   I would say I've always kind of knew that I would like to retire a bit early but probably got serious about it maybe five years ago.
[00:10:58.800 --> 00:11:00.800]   My wife and I, we talk about this stuff quite a bit.
[00:11:00.800 --> 00:11:04.800]   And I've had some friends that have retired early, seeing what they've gone through.
[00:11:04.800 --> 00:11:14.800]   Probably I would say the last five years I've really gotten serious about putting pencil to paper, doing the cash flow spreadsheets through to age 95.
[00:11:14.800 --> 00:11:18.800]   Can we get there? That's all probably been in the last five years.
[00:11:18.800 --> 00:11:28.800]   On your blog publicly, do you share any information as far as your net worth or any information as far as what your projected spending are or things like that?
[00:11:28.800 --> 00:11:30.800]   Or do you keep that information private?
[00:11:30.800 --> 00:11:35.800]   I have not shared it yet. I'm very transparent. It's me out there. It's my real name.
[00:11:35.800 --> 00:11:41.800]   I talk a lot about our personal situation but I've not shared the absolute real numbers financially.
[00:11:41.800 --> 00:11:45.800]   I'm a little bit uncomfortable being that transparent. A lot of my friends read it and things like that.
[00:11:45.800 --> 00:11:56.800]   Totally fine. So the question here would be when people talk about retirement, the type of guests that I have on the show, some of them are kind of hardcore savers living on $1,000 a month.
[00:11:56.800 --> 00:12:01.800]   Some of them are very different and focused on spending $20,000 a month.
[00:12:01.800 --> 00:12:07.800]   Do you consider yourself and your family situation to be kind of middle class, mainstream focus?
[00:12:07.800 --> 00:12:13.800]   Or what do you think about as far as your personal spending level that you anticipate in retirement?
[00:12:13.800 --> 00:12:16.800]   Yeah, and I don't mind sharing that. I haven't shared our net worth or anything.
[00:12:16.800 --> 00:12:23.800]   But I think right now we're targeting probably $8,500 to $10,000 a month type of spending including taxes.
[00:12:23.800 --> 00:12:28.800]   That includes the tax burden in there. So I would say probably middle class.
[00:12:28.800 --> 00:12:33.800]   We're downsizing the home. We're living a comfortable lifestyle but certainly not lavish.
[00:12:33.800 --> 00:12:36.800]   Perfect. So that's what I was trying to bring out.
[00:12:36.800 --> 00:12:46.800]   And the reason is because your retirement plan is what I would say in the mainstream culture when people talk about retiring early, this is what they're thinking about.
[00:12:46.800 --> 00:12:51.800]   Mid-50s and they're thinking about a nice, enjoyable, luxurious lifestyle.
[00:12:51.800 --> 00:12:55.800]   They're not looking at it and saying, "Well, I want to live on $2,000 a month."
[00:12:55.800 --> 00:12:58.800]   That's really exciting to some people in the hardcore finance community.
[00:12:58.800 --> 00:13:06.800]   But to the mainstream person, they're not imagining, "Oh, I want to go backpack around the world and live out of a backpack and spend nothing."
[00:13:06.800 --> 00:13:21.800]   So what were the – walk me through the phases of your savings and your career, the starts and stops and the things that you did well and the things that you didn't do well in working through your corporate career and building your financial base.
[00:13:21.800 --> 00:13:23.800]   Yeah, that's a good question.
[00:13:23.800 --> 00:13:30.800]   I guess the main piece of it – and I've reiterated this with my daughter and I've written several articles about it on the blog.
[00:13:30.800 --> 00:13:35.800]   The value of starting early just cannot be overstated.
[00:13:35.800 --> 00:13:40.800]   All through junior high, high school, I've always worked.
[00:13:40.800 --> 00:13:44.800]   I remember going into college. I had built a fair amount of savings.
[00:13:44.800 --> 00:13:46.800]   I've always been somewhat prudent.
[00:13:46.800 --> 00:13:52.800]   I was blessed with parents who felt that it was a parent's responsibility to pay for a college education.
[00:13:52.800 --> 00:13:54.800]   So I came out of college with no debt.
[00:13:54.800 --> 00:13:56.800]   We've done the same for my daughter now.
[00:13:56.800 --> 00:13:59.800]   I think that's – if you can do it, that's something that a parent should do.
[00:13:59.800 --> 00:14:03.800]   So I came out of college with no debt and my very first – and I got a job right away.
[00:14:03.800 --> 00:14:12.800]   So I was 22 years old, straight out of college, and the very first paycheck I got, 15% went into the 401(k) right from the beginning.
[00:14:12.800 --> 00:14:14.800]   I've been saving and I've increased it from there.
[00:14:14.800 --> 00:14:20.800]   So that's probably the first thing is start it early and I've never touched it and let it compound.
[00:14:20.800 --> 00:14:26.800]   I'm very much long-term, don't react to stock market volatility on the long-term savings.
[00:14:26.800 --> 00:14:28.800]   So that was number one.
[00:14:28.800 --> 00:14:34.800]   Number two was my wife – I'm blessed with a wife who has very similar financial views as I do.
[00:14:34.800 --> 00:14:36.800]   We're not cheap by any means, but we're prudent.
[00:14:36.800 --> 00:14:38.800]   We don't try to keep up with the Joneses.
[00:14:38.800 --> 00:14:40.800]   We've avoided lifestyle inflation.
[00:14:40.800 --> 00:14:48.800]   And one of the things we talked about early in our marriage was when and if we're able to have children, she was going to be a stay-at-home mom.
[00:14:48.800 --> 00:14:51.800]   So in our early years of marriage, obviously she was working.
[00:14:51.800 --> 00:14:58.800]   We banked 100% of her pay and we never got ourselves into obligations, mortgage, home payment, or car payment.
[00:14:58.800 --> 00:15:00.800]   I never paid for cars. I always pay cash for cars anyway.
[00:15:00.800 --> 00:15:06.800]   But we never got ourselves into a situation where the monthly obligations required her paycheck.
[00:15:06.800 --> 00:15:09.800]   So that when we were fortunate, we actually adopted our daughter.
[00:15:09.800 --> 00:15:11.800]   She's great.
[00:15:11.800 --> 00:15:16.800]   So when we adopted her, my wife was able to stop work immediately and we never felt it in the monthly budget.
[00:15:16.800 --> 00:15:27.800]   So I think starting early, being careful with a working spouse to not let your lifestyle catch up to that income, and then every pay raise I've had since.
[00:15:27.800 --> 00:15:30.800]   We've taken – let's say you get a 3% raise.
[00:15:30.800 --> 00:15:32.800]   2% of it goes into savings.
[00:15:32.800 --> 00:15:38.800]   I give myself 1% to kind of spend a little bit more, and we've just consistently long-term steady saving.
[00:15:38.800 --> 00:15:42.800]   J.D. Roth, who you just had on, he's a big fan of that.
[00:15:42.800 --> 00:15:49.800]   It's spend less than you're going to do it for a long time, slow and steady, and you win the race, and that's pretty much what we've done.
[00:15:49.800 --> 00:15:53.800]   How did you learn these principles?
[00:15:53.800 --> 00:15:58.800]   I guess I've always had – that's a good question.
[00:15:58.800 --> 00:16:02.800]   I've always – my parents were conservative.
[00:16:02.800 --> 00:16:04.800]   My dad's still alive, great guy.
[00:16:04.800 --> 00:16:07.800]   My mom passed away 10 years ago, but they were always conservative.
[00:16:07.800 --> 00:16:14.800]   They were teachers, modest income, very much middle-income lifestyle, never got caught up in materialism.
[00:16:14.800 --> 00:16:24.800]   So I think it was inherent in my upbringing to recognize the futility of materialism, and fortunately my wife's the same way.
[00:16:24.800 --> 00:16:32.800]   So a lot of it's just my upbringing, but I think in addition to that, I've studied this stuff and read it for decades now.
[00:16:32.800 --> 00:16:39.800]   So I've always been a very avid reader on financial theory and personal finance type stuff.
[00:16:39.800 --> 00:16:42.800]   Now I'm a big podcast listener, and I really appreciate your show.
[00:16:42.800 --> 00:16:44.800]   I've got a long commute, so I listen to a lot of podcasts.
[00:16:44.800 --> 00:16:48.800]   So now it's massive injection into my brain through all the podcasts I listen to.
[00:16:48.800 --> 00:16:53.800]   But it's just always been a lifelong hobby, and I've just learned from it.
[00:16:53.800 --> 00:16:59.800]   Over the years, you said you work in a corporate kind of middle management, upper-level management job?
[00:16:59.800 --> 00:17:03.800]   Yeah, I'd say mid-level management.
[00:17:03.800 --> 00:17:05.800]   Tell me about your career progression.
[00:17:05.800 --> 00:17:07.800]   Yeah, it's been a great ride.
[00:17:07.800 --> 00:17:09.800]   We've moved nine times.
[00:17:09.800 --> 00:17:12.800]   I've always been willing to move.
[00:17:12.800 --> 00:17:13.800]   Well, not always.
[00:17:13.800 --> 00:17:15.800]   You always wait out.
[00:17:15.800 --> 00:17:22.800]   So I started out at a college, entry-level job, and I've had probably 10 promotions through the course.
[00:17:22.800 --> 00:17:29.800]   But one of the things I did, after about 10 years or so, I was kind of getting slotted into a commercial guy.
[00:17:29.800 --> 00:17:32.800]   I was a sales guy and spent most of my time in sales.
[00:17:32.800 --> 00:17:41.800]   And I recognized that the career advancement potential in that particular track, in our industry anyway, was fairly limited.
[00:17:41.800 --> 00:17:43.800]   It's more of an industrial type of company.
[00:17:43.800 --> 00:17:49.800]   So I intentionally kind of did a shift in my mid-30s.
[00:17:49.800 --> 00:17:55.800]   And I was fortunate to have a really great mentor who I talked to a lot about this kind of stuff.
[00:17:55.800 --> 00:18:03.800]   And I was able to, kind of through my relationship with him, make it known that I didn't want to be slotted in a single functional area my whole career.
[00:18:03.800 --> 00:18:11.800]   And I was very successful in shifting to an operations focus for maybe 10 or 15 years mid-career.
[00:18:11.800 --> 00:18:16.800]   And obviously, a big manufacturing company, operations, is a very, very big part of our business.
[00:18:16.800 --> 00:18:24.800]   That then transpired into moving into kind of the supply chain where you take customer demand and push it all the way back through the supply chain to manage all the input.
[00:18:24.800 --> 00:18:35.800]   So I've been very fortunate in intentionally broadening my experience to be a wider cross-functional view of the business.
[00:18:35.800 --> 00:18:38.800]   And that's just resulted in some really great opportunities.
[00:18:38.800 --> 00:18:41.800]   And I work hard, and I think I do a reasonably good job.
[00:18:41.800 --> 00:18:45.800]   I've been very blessed with some nice promotions, and my career's been good.
[00:18:45.800 --> 00:18:57.800]   Would you – in looking back at your career and your personal finance strategy, do you feel like you have sacrificed?
[00:18:57.800 --> 00:19:03.800]   Do you feel like you've been deprived in order to achieve this place of early retirement?
[00:19:03.800 --> 00:19:05.800]   I don't think I have.
[00:19:05.800 --> 00:19:10.800]   One of the things that we've talked a lot with our friends and whatnot, we've moved a lot.
[00:19:10.800 --> 00:19:18.800]   And you could look at that as a sacrifice, but my wife and I really look at it almost as a blessing because she's been very adaptable.
[00:19:18.800 --> 00:19:23.800]   We were both born and raised – lived in our same houses our whole life all the way through school.
[00:19:23.800 --> 00:19:29.800]   And we've had a somewhat more nomadic lifestyle with our daughter, but in a way, it's been a really good experience.
[00:19:29.800 --> 00:19:33.800]   I think our culture as a whole has become much more mobile.
[00:19:33.800 --> 00:19:37.800]   With social media, you can keep in touch with friends and things like that.
[00:19:37.800 --> 00:19:49.800]   And we've just had a really great ride living in different parts of the country and getting to experience the local uniqueness that different parts of this country have.
[00:19:49.800 --> 00:19:52.800]   And we've enjoyed every place we've been.
[00:19:52.800 --> 00:20:00.800]   We always keep a positive – I think one move we had in particular we didn't particularly like, all the other nine we've really enjoyed.
[00:20:00.800 --> 00:20:07.800]   And I think back to why we didn't particularly like that one is because going into it, we kind of predetermined, "Oh, I don't really want to live here."
[00:20:07.800 --> 00:20:09.800]   And sure enough, we didn't really enjoy it.
[00:20:09.800 --> 00:20:11.800]   So that was early on.
[00:20:11.800 --> 00:20:15.800]   And I think we've made a conscious recognition that sometimes you have to move.
[00:20:15.800 --> 00:20:20.800]   Maybe you don't particularly want to move, but let's look at it with a positive mindset.
[00:20:20.800 --> 00:20:25.800]   One of the things I write about on my blog is the personal choice of contentment.
[00:20:25.800 --> 00:20:29.800]   And I think you have to make a decision to look at the positives in life.
[00:20:29.800 --> 00:20:31.800]   And if you do that, you'll have positive experiences.
[00:20:31.800 --> 00:20:35.800]   So we look at it now in hindsight as we really don't feel like we've sacrificed.
[00:20:35.800 --> 00:20:40.800]   We feel like it's actually been more fulfilling to have experiences around the country.
[00:20:40.800 --> 00:20:45.800]   And our daughter has done very well adapting to different schools and making friends.
[00:20:45.800 --> 00:20:47.800]   It's been good.
[00:20:47.800 --> 00:20:49.800]   It's been good for all of us.
[00:20:49.800 --> 00:20:52.800]   What's the best investment that you've ever made?
[00:20:52.800 --> 00:20:56.800]   Personally, it's accepting Jesus Christ as my Savior.
[00:20:56.800 --> 00:20:57.800]   There's nothing more important than that.
[00:20:57.800 --> 00:21:02.800]   But from a personal investment, let's just take it broader than just money.
[00:21:02.800 --> 00:21:06.800]   I think you've got to invest in your marriage.
[00:21:06.800 --> 00:21:12.800]   There's nothing more important than protecting what's really valuable.
[00:21:12.800 --> 00:21:17.800]   And money is nice, but it's not the most important thing in life.
[00:21:17.800 --> 00:21:25.800]   I think the relationships you have with others, most importantly your spouse and your children, means a lot more than money.
[00:21:25.800 --> 00:21:28.800]   I've seen a lot of guys, 30 years in the corporate environment, you can imagine.
[00:21:28.800 --> 00:21:31.800]   I've seen a lot of people that had the wrong priorities.
[00:21:31.800 --> 00:21:38.800]   Maybe not outwardly, but you just get the sense that they're just not happy people and they've made mistakes.
[00:21:38.800 --> 00:21:47.800]   So I think the best investment for me is recognizing what's the most important thing and don't let your priorities get out of whack.
[00:21:47.800 --> 00:21:52.800]   What's the best financial investment you've ever made?
[00:21:52.800 --> 00:21:54.800]   I'm not a big speculator.
[00:21:54.800 --> 00:21:57.800]   I can think back to my worst one.
[00:21:57.800 --> 00:21:59.800]   That question's coming up next.
[00:21:59.800 --> 00:22:01.800]   I can talk to that one.
[00:22:01.800 --> 00:22:02.800]   Kind of a fun story.
[00:22:02.800 --> 00:22:04.800]   I'll tell you what I've done, Joshua.
[00:22:04.800 --> 00:22:05.800]   I'm very diverse.
[00:22:05.800 --> 00:22:06.800]   I'm big on asset allocation.
[00:22:06.800 --> 00:22:07.800]   Just wrote a big article about it.
[00:22:07.800 --> 00:22:13.800]   I've got a foot in every camp and I've got a bet on every horse in the race and I don't really care who wins.
[00:22:13.800 --> 00:22:15.800]   I'm widely diversified.
[00:22:15.800 --> 00:22:17.800]   And because of that, I don't really take any big, outrageous bets.
[00:22:17.800 --> 00:22:21.800]   I just long-term buy and hold, dollar-cost average, on and on and on.
[00:22:21.800 --> 00:22:25.800]   So there's not really any one thing that jumps out as being a spectacular success.
[00:22:25.800 --> 00:22:30.800]   It's more just the approach of a widely balanced, diversified portfolio.
[00:22:30.800 --> 00:22:32.800]   And I don't really mess with it.
[00:22:32.800 --> 00:22:39.800]   I might make some minor asset allocation adjustments, but for the most part, I widely diversify.
[00:22:39.800 --> 00:22:44.800]   And I think that's probably been my biggest success, more so than any individual purchase,
[00:22:44.800 --> 00:22:51.800]   was just the approach of consistency and diversification and don't overreact to short-term swings in the market.
[00:22:51.800 --> 00:22:56.800]   On radical personal finance, and you've probably heard me express this thought,
[00:22:56.800 --> 00:23:05.800]   I have the opinion that the actual choice of investment vehicle, which stock, which bond, which mutual fund, which portfolio, which asset allocation,
[00:23:05.800 --> 00:23:14.800]   although an important decision, it's much, much, much less important than the bigger, I'll call them personal finance decisions.
[00:23:14.800 --> 00:23:23.800]   Building your career, growing your salary, being willing to do things, like you said, of being willing to move for a better job opportunity,
[00:23:23.800 --> 00:23:31.800]   controlling your expenses, managing and avoiding debt, keeping your lifestyle inflation down, investing in relationships,
[00:23:31.800 --> 00:23:36.800]   not taking on expensive hobbies if there's other opportunity, things like that.
[00:23:36.800 --> 00:23:40.800]   I have an opinion that those things are – those are the 80% – excuse me.
[00:23:40.800 --> 00:23:49.800]   Those are the 20% of things that account for 80% of the results, and then we can make up a little bit of game with an investment plan.
[00:23:49.800 --> 00:23:53.800]   Based on your experience, do you agree with that perspective? Do you disagree?
[00:23:53.800 --> 00:24:08.800]   110%. I think the burden of getting into a house that's more than you should afford is so – it's such a negative impact on – it's amazing.
[00:24:08.800 --> 00:24:17.800]   Success in personal finance and the ability to retire early is really a cumulative journey of many, many, many small steps,
[00:24:17.800 --> 00:24:21.800]   and I think the small steps combined are so much more important.
[00:24:21.800 --> 00:24:26.800]   All the small steps, they're not small. I mean they're important, but they're exactly what you just talked about.
[00:24:26.800 --> 00:24:34.800]   If you read asset allocation stuff, a lot of stuff they talk about in there, it doesn't really matter exactly whether you have 62%, 38%,
[00:24:34.800 --> 00:24:41.800]   or as long as you have a broad exposure, that's really all you have to worry about in that regard.
[00:24:41.800 --> 00:24:43.800]   The other stuff is so much more important.
[00:24:43.800 --> 00:24:51.800]   We've always been very careful buying our house. House and cars are the two easiest things you can afford – manage kind of tactically.
[00:24:51.800 --> 00:24:59.800]   I work with some people that live in crazy, ridiculous homes, and I don't. I'm willing to drive. I live in a major metropolitan city,
