
[00:00:00.000 --> 00:00:05.280]   [MUSIC PLAYING]
[00:06:02.080 --> 00:06:04.760]   - Yeah, glasses are a big thing.
[00:06:04.760 --> 00:06:05.880]   There's so many different styles.
[00:06:05.880 --> 00:06:06.720]   I see them all the time.
[00:06:06.720 --> 00:06:07.560]   I know what you're talking about.
[00:06:07.560 --> 00:06:08.800]   But what I can't stop thinking about
[00:06:08.800 --> 00:06:09.760]   and I'm laughing about is,
[00:06:09.760 --> 00:06:11.680]   you were talking about Zuckerberg
[00:06:11.680 --> 00:06:14.800]   and his master plan to have everybody
[00:06:14.800 --> 00:06:17.240]   having all these devices and glass.
[00:06:17.240 --> 00:06:19.720]   And I can just see you're already wearing
[00:06:19.720 --> 00:06:21.640]   Rex-Mex going forward.
[00:06:21.640 --> 00:06:24.600]   - Yeah, but this is the technological threshold
[00:06:24.600 --> 00:06:27.400]   that has to be passed for this to be the case
[00:06:27.400 --> 00:06:29.520]   is the glasses have to look good.
[00:06:29.520 --> 00:06:31.680]   All right, so this was the problem with Google Glass
[00:06:31.680 --> 00:06:34.840]   is that if you walked around in those Google Glass,
[00:06:34.840 --> 00:06:37.280]   otherwise very respectable people,
[00:06:37.280 --> 00:06:38.840]   you know, it's an elementary school teacher
[00:06:38.840 --> 00:06:40.840]   on the way back from church,
[00:06:40.840 --> 00:06:42.680]   it just would feel the urge to punch you.
[00:06:42.680 --> 00:06:44.000]   You just see someone with those things on,
[00:06:44.000 --> 00:06:46.960]   you're like, I just wanna knock this guy over.
[00:06:46.960 --> 00:06:48.080]   This is crazy.
[00:06:48.080 --> 00:06:52.120]   You are like a dork goblin and like you should be injured.
[00:06:52.120 --> 00:06:54.560]   So like the technology has, these have to look better,
[00:06:54.560 --> 00:06:56.120]   but we'll cross that.
[00:06:56.120 --> 00:06:58.520]   I think we'll cross that bridge.
[00:06:58.520 --> 00:07:00.080]   Like they're gonna miniaturize these more and more.
[00:07:00.080 --> 00:07:01.240]   It's gonna look better.
[00:07:01.240 --> 00:07:06.360]   But it is inevitable 'cause it is just so much cheaper.
[00:07:06.360 --> 00:07:08.640]   I just don't see how we're gonna avoid a future
[00:07:08.640 --> 00:07:11.840]   in which almost all of our interactions
[00:07:11.840 --> 00:07:15.280]   with visual technological interfaces will be virtual.
[00:07:15.280 --> 00:07:16.120]   It's gonna be, I mean,
[00:07:16.120 --> 00:07:19.600]   'cause I did this thing for the New Yorker last month
[00:07:19.600 --> 00:07:21.000]   where I was working in VR.
[00:07:21.000 --> 00:07:25.040]   And there's this product called Immersed
[00:07:25.040 --> 00:07:29.360]   that's kind of winning the work in VR war right now.
[00:07:29.360 --> 00:07:33.400]   And their whole thing was don't focus on collaboration
[00:07:33.400 --> 00:07:35.920]   because people don't wanna put on a helmet
[00:07:35.920 --> 00:07:36.760]   to have a meeting.
[00:07:36.760 --> 00:07:37.880]   They just wanna go on the Zoom.
[00:07:37.880 --> 00:07:40.920]   Like find a way to make people's everyday work
[00:07:40.920 --> 00:07:43.120]   somehow enhanced by using virtual reality.
[00:07:43.120 --> 00:07:45.400]   And the thing they figured out is that focus
[00:07:45.400 --> 00:07:49.200]   on tech type first and give them more screens.
[00:07:49.200 --> 00:07:51.080]   Tech types love screens, right?
[00:07:51.080 --> 00:07:52.680]   They want multiple monitors.
[00:07:52.680 --> 00:07:56.920]   And so if you use Immersed, you can have five monitors.
[00:07:56.920 --> 00:07:59.720]   And they're all being powered by your actual machines,
[00:07:59.720 --> 00:08:00.880]   right, but in the virtual world,
[00:08:00.880 --> 00:08:02.240]   you can have up to five monitors.
[00:08:02.240 --> 00:08:04.840]   And I did this, I worked on it.
[00:08:04.840 --> 00:08:06.200]   They're sharp and they're huge.
[00:08:06.200 --> 00:08:08.000]   You can drag them, put them wherever you want.
[00:08:08.000 --> 00:08:12.640]   And you can have like five big screen TV size monitors
[00:08:12.640 --> 00:08:14.320]   in this virtual world.
[00:08:14.320 --> 00:08:15.800]   And it really does feel like you're looking
[00:08:15.800 --> 00:08:16.640]   at a big screen TV.
[00:08:16.640 --> 00:08:18.680]   The resolution is there, it looks fine.
[00:08:18.680 --> 00:08:20.160]   And now you can have your code over here
[00:08:20.160 --> 00:08:22.600]   and your email here and your bug tracker over here.
[00:08:22.600 --> 00:08:26.480]   And it's literally better than their real world setup
[00:08:26.480 --> 00:08:28.280]   because it's more monitors.
[00:08:28.280 --> 00:08:30.640]   And that is how, see, that's the trend.
[00:08:30.640 --> 00:08:33.760]   So you can have in this virtual reality world,
[00:08:33.760 --> 00:08:36.120]   those monitors, so the tech is there.
[00:08:36.120 --> 00:08:37.600]   So now once you can have those monitors
[00:08:37.600 --> 00:08:41.000]   with an unobtrusive Google Glass type thing
[00:08:41.000 --> 00:08:43.720]   that does not make nice old women wanna punch you,
[00:08:43.720 --> 00:08:45.080]   so they get the look right.
[00:08:45.080 --> 00:08:47.560]   Why buy the monitors?
[00:08:47.560 --> 00:08:48.640]   Like it's literally gonna be,
[00:08:48.640 --> 00:08:50.040]   because in the virtual world,
[00:08:50.040 --> 00:08:51.320]   you have to wear the big headset,
[00:08:51.320 --> 00:08:52.960]   but the thing you see in the virtual world is like,
[00:08:52.960 --> 00:08:54.280]   why do I need to own a monitor?
[00:08:54.280 --> 00:08:58.240]   You can watch YouTube or movies in the virtual world.
[00:08:58.240 --> 00:09:00.360]   I don't know if you've done this before.
[00:09:00.360 --> 00:09:02.400]   It's a movie theater size screen.
[00:09:02.400 --> 00:09:04.320]   And it feels like it.
[00:09:04.320 --> 00:09:05.920]   Like here is this giant screen,
[00:09:05.920 --> 00:09:08.360]   I'm sitting here and it's in a giant dome.
[00:09:08.360 --> 00:09:11.920]   And it's like 10 feet away from me.
[00:09:11.920 --> 00:09:14.720]   And it's huge.
[00:09:14.720 --> 00:09:16.560]   So again, people don't wanna put a headset on
[00:09:16.560 --> 00:09:17.400]   that covers their eyes.
[00:09:17.400 --> 00:09:20.200]   But if I have my glasses I'm wearing anyways,
[00:09:20.200 --> 00:09:23.400]   can put that screen, why would I buy one?
[00:09:23.400 --> 00:09:24.680]   Like, I don't think people realize
[00:09:24.680 --> 00:09:26.640]   like how close we are to the singularity.
[00:09:26.640 --> 00:09:28.720]   That like, there's a certain tipping point
[00:09:28.720 --> 00:09:30.440]   beyond which basically all these factories
[00:09:30.440 --> 00:09:32.000]   go out of business.
[00:09:32.000 --> 00:09:33.240]   And it's just gonna be one factory
[00:09:33.240 --> 00:09:34.560]   that makes these things.
[00:09:34.560 --> 00:09:36.920]   Anyways, that's another point.
[00:09:36.920 --> 00:09:41.160]   But I think people don't realize the degree
[00:09:41.160 --> 00:09:44.520]   to which our world is about to be a lot more virtual.
[00:09:44.520 --> 00:09:46.640]   I don't know if that's, there's good parts of that
[00:09:46.640 --> 00:09:47.480]   and bad parts to it.
[00:09:47.480 --> 00:09:48.640]   - Snow Crash.
[00:09:48.640 --> 00:09:50.320]   - It's gonna be, yeah, Snow Crash,
[00:09:50.320 --> 00:09:53.240]   but without like as many sophisticated.
[00:09:53.240 --> 00:09:56.600]   So here's the thing about Snow Crash,
[00:09:56.600 --> 00:09:57.920]   but you're reading it now, Jesse, I know.
[00:09:57.920 --> 00:10:00.520]   It's like, because like Stevenson's like a,
[00:10:00.520 --> 00:10:02.200]   kind of a cool, smart guy,
[00:10:02.200 --> 00:10:05.800]   all the characters are so like steampunk,
[00:10:05.800 --> 00:10:08.000]   techno, sophisticated, cool,
[00:10:08.000 --> 00:10:10.960]   and like having these rat-a-tat-tat dialogues
[00:10:10.960 --> 00:10:13.200]   and it's like these interesting artistic figures.
[00:10:13.200 --> 00:10:15.080]   And in these early metaverse things,
[00:10:15.080 --> 00:10:18.040]   they're always have like interesting haircuts
[00:10:18.040 --> 00:10:19.680]   and it's always, there's a little punk in it.
[00:10:19.680 --> 00:10:24.680]   And there's, you know, dyed mohawks and weird leather.
[00:10:24.680 --> 00:10:26.440]   And it's like this really cool,
[00:10:26.440 --> 00:10:28.200]   I think the author's the one who imagines like,
[00:10:28.200 --> 00:10:29.520]   yeah, we're gonna be these like cutting edge,
[00:10:29.520 --> 00:10:31.840]   avant-garde steampunk digital nerds,
[00:10:31.840 --> 00:10:33.000]   but not, but awesome.
[00:10:33.000 --> 00:10:34.560]   And it's not gonna be the case.
[00:10:34.560 --> 00:10:37.520]   It's gonna be, you know, out of shape guys
[00:10:37.520 --> 00:10:39.720]   in their American giant hooded sweatshirt
[00:10:39.720 --> 00:10:42.440]   that is wanna watch YouTube on a bigger screen.
[00:10:42.440 --> 00:10:43.640]   (laughs)
[00:10:43.640 --> 00:10:46.560]   It's not the reality, avant-garde is not cool.
[00:10:46.560 --> 00:10:49.680]   Immersed is used by a bunch of programmer nerds
[00:10:49.680 --> 00:10:52.000]   who had to work remotely because of the pandemic
[00:10:52.000 --> 00:10:54.600]   and said, my monitors are at my office, you know?
[00:10:54.600 --> 00:10:56.360]   And so they can put on their headset
[00:10:56.360 --> 00:10:57.240]   and get their monitors back.
[00:10:57.240 --> 00:11:01.640]   It's like never as cool as the Gibson or Stevenson's
[00:11:01.640 --> 00:11:03.400]   of the world predict it's gonna be.
[00:11:03.400 --> 00:11:06.920]   (upbeat music)
[00:11:06.920 --> 00:11:09.500]   (upbeat music)
[00:11:09.500 --> 00:11:12.040]   (upbeat music)

