
[00:00:00.000 --> 00:00:04.420]   And if you and I want to win championships and build a championship basketball team,
[00:08:03.540 --> 00:08:14.700]   And you were very much aligned with you can't build a brand in the underbelly of Google because over time they will have to take that territory back, right?
[00:08:14.700 --> 00:08:22.380]   And I remember TripAdvisor peaked at $20 billion in value building a search engine, a recommendation engine in the underbelly of Google.
[00:08:22.380 --> 00:08:29.420]   And then when Google decided it was time to do recommendations on its own, TripAdvisor's value went from $20 billion to $1 billion.
[00:08:29.420 --> 00:08:33.300]   And, you know, but that happened over a period of many, many years, Bill.
[00:08:33.300 --> 00:08:41.920]   And what I see happening here is kind of in part because AI is going so much faster than the Internet did, right?
[00:08:41.920 --> 00:08:55.160]   I saw some analysis from my team this week, we'll post, that OpenAI reached, you know, 400 billion annual searches, eight years faster than Google, right?
[00:08:55.160 --> 00:08:58.160]   So they're doing over a billion searches a day now, right?
[00:08:58.160 --> 00:09:01.400]   So all of this is happening in hyper speed.
[00:09:01.400 --> 00:09:13.340]   And so the strategic plays by all of these companies to vertically integrate, to shut down, you know, access to data because they all know that they need to monetize by kind of offering that full stack.
[00:09:13.340 --> 00:09:17.640]   And so, you know, that to me is something for these companies.
[00:09:17.640 --> 00:09:20.980]   When you look at Windsurf, they're going to have to build their own models.
[00:09:20.980 --> 00:09:24.280]   When you look at Cursor, they're building their own models, right?
[00:09:24.280 --> 00:09:31.500]   The dependencies on, you know, kind of all of these different open models, I think, you know, is changing very rapidly.
[00:09:31.500 --> 00:09:39.160]   Well, and I'm sure Anthropic, you know, woke up on the Windsurf announcement and said, oh, wait, you know, OpenAI is going into verticals.
[00:09:39.160 --> 00:09:43.640]   Like, and we're good at coding, so how do we think about this?
[00:09:43.640 --> 00:09:47.120]   And, yeah, I mean, it's a reordering.
[00:09:47.120 --> 00:09:50.280]   I think people really need to pay attention to this data thing.
[00:09:50.280 --> 00:10:01.720]   If you look at where OpenAI wants to go on the consumer side, you know, access to your contacts, your calendar, your mail, like all that's going to matter.
[00:10:01.720 --> 00:10:05.440]   And you're going to want your personal assistant to be able to do that.
[00:10:05.440 --> 00:10:11.900]   And whoever owns those systems, whether or not they try to block access to it or not, will be interesting.
[00:10:11.900 --> 00:10:20.000]   You know, Google has an advantage in that they own, you know, they own their own phone platform and they own their own Gmail platform.
[00:10:20.000 --> 00:10:23.180]   And they own their own alternative to the office stack.
[00:10:23.180 --> 00:10:27.460]   And so, you know, they should be able to make that a competitive advantage.
[00:10:27.460 --> 00:10:35.180]   But, you know, whether or not they'll be willing to put up a wall and say, OpenAI can't scrub this, it'll all be very interesting.
[00:10:35.180 --> 00:10:37.320]   It's something that's super important to watch.
[00:10:37.320 --> 00:10:41.760]   I mean, listen, I think it would be a bad development, right?
[00:10:41.980 --> 00:10:47.280]   You know, I think you and I both agree that MCP is a good development in allowing more open access.
[00:10:47.280 --> 00:10:49.220]   At the end of the day, it should be my data.
[00:10:49.220 --> 00:10:51.800]   It's my Gmail, right, that I'm paying for.
[00:10:51.800 --> 00:10:56.160]   It's my Google Docs that I'm creating and I'm paying for.
[00:10:56.540 --> 00:11:06.960]   And so, if you tell me that I'm not going to be able to use my AI of choice, right, accessing this information to make my life better to answer questions, that, you know, that will lead to a lot of disruption.
[00:11:06.960 --> 00:11:09.620]   So, but that is the question, right?
[00:11:09.680 --> 00:11:17.420]   Because here we have deep research announcing today that they're going to access all those things using MCP on my behalf, which I'm excited about, right?
[00:11:17.420 --> 00:11:25.720]   Because I am using all of those Google services, but I do like the idea of using ChatGPT that has a lot of buildup memory about me to access those services.
[00:11:25.720 --> 00:11:31.580]   So, I think you and I will certainly be loud and proud on the side of keeping this all open.
[00:11:31.900 --> 00:11:41.360]   But we definitely see some early warning signs here of people closing down the ecosystem, you know, in order to try to protect some of those advantages.
[00:11:41.360 --> 00:11:45.360]   Another topic, Bill, you know, we've talked a lot about China.
[00:11:45.360 --> 00:12:01.680]   And one of the interesting parts of our dialogue, from my perspective over the course of the last few months, is just how well China is doing in robots, in autos, in batteries, in precision manufacturing, deep seek coming out of nowhere, Huawei.
[00:12:02.260 --> 00:12:05.320]   Building, you know, chips that are catching up very quickly.
[00:12:05.320 --> 00:12:17.240]   But you sent me this piece of research this week, and it's really enlightening because, you know, it talks about let a thousand flowers bloom, like how they've in fact seeded these industries.
[00:12:17.240 --> 00:12:19.560]   And there's probably some stuff we could learn here.
[00:12:19.560 --> 00:12:20.940]   So, unpack it for me, Bill.
[00:12:20.940 --> 00:12:22.660]   Why has this been so successful?
[00:12:22.660 --> 00:12:26.540]   Yeah, and for the record, I had ChatGPT do the analysis.
[00:12:26.540 --> 00:12:29.840]   It was version 4.5, the $200 a month version.
[00:12:30.460 --> 00:12:32.440]   It's an amazing piece of research.
[00:12:32.440 --> 00:12:36.780]   I guess it could have some errors in it, but we're going to post it so everybody can see it.
[00:12:36.780 --> 00:12:45.920]   But yes, I think it's imperative that we understand exactly why China is so competitive in so many industries and what led them to be successful.
[00:12:45.920 --> 00:13:01.560]   And what I uncovered, and I had heard this from a few other people in the past, but what I really uncovered the detail on is that in these industries where they want to succeed, they actually make sure that there are 500 competitors or 1,000 competitors.
[00:13:02.080 --> 00:13:07.000]   And then they let the market whittled down to what the best one is.
[00:13:07.000 --> 00:13:15.960]   So, rather than, I think we have a perception that communist or authoritarian governments have a single state-sponsored company that's not very competitive.
[00:13:15.960 --> 00:13:17.360]   That's not what they're doing.
[00:13:17.460 --> 00:13:18.680]   They're doing something very different.
[00:13:18.680 --> 00:13:32.240]   They're letting entrepreneurism and kind of a Darwinian competition and survival of the fittest, you know, create the five companies that survive all of that as winners.
[00:13:32.620 --> 00:13:42.580]   And we all know, because we believe in capitalism, that that kind of system will lead to the very best shining at the end of the day.
[00:13:42.580 --> 00:13:49.840]   Well, it's interesting, Bill, because, you know, you and I grew up kind of with this model in, you know, Soviet Russia where they picked a state actor.
[00:13:49.840 --> 00:13:52.740]   And part of the reason we won the Cold War is they bankrupted themselves.
[00:13:52.740 --> 00:13:54.240]   All those state actors were terrible.
[00:13:54.240 --> 00:13:55.320]   They were inefficient.
[00:13:55.320 --> 00:13:56.560]   They were full of grift.
[00:13:56.560 --> 00:13:57.440]   They couldn't compete.
[00:13:57.440 --> 00:13:58.800]   Their products weren't any good.
[00:13:58.800 --> 00:14:01.020]   But we see the exact opposite out of China.
[00:14:01.140 --> 00:14:08.080]   We see products that are globally competitive, you know, and many that are in these different industries better than the U.S.
[00:14:08.080 --> 00:14:16.000]   So there has to be something systematic and structurally different that they're doing, even though we refer to them as both of them as communist systems.
[00:14:16.000 --> 00:14:16.380]   Correct.
[00:14:16.380 --> 00:14:21.760]   And, you know, I've studied these types of systems my whole life.
[00:14:21.760 --> 00:14:25.420]   And, you know, I've mentioned before that I'm on the board of the Sanify Institute.
[00:14:25.900 --> 00:14:34.780]   And this kind of Darwinian competition is exactly the kind of thing that I would, if you told me they were doing this before they did it, I'd say, well, that might actually work.
[00:14:34.780 --> 00:14:35.100]   Right.
[00:14:35.100 --> 00:14:38.060]   Like that's, this is sensible to me that this works.
[00:14:38.060 --> 00:14:47.040]   One thing that came out of it, in addition to just helping to identify winners, you know, there's a couple of other benefits you get from this.
[00:14:47.040 --> 00:14:53.100]   One, you're exposed to way more optionality because 500 startups will try a bunch of different approaches.
[00:14:53.480 --> 00:15:03.920]   And one, one thing I've uncovered in the past few weeks is Chinese LIDAR is solid state and designed very differently than the LIDAR that Waymo is using.
[00:15:03.920 --> 00:15:15.840]   And it's actually in China right now is, I think, being priced at like $130 a car, this solid state MEMS LIDAR, whereas the Waymo LIDAR is like $5,000 a car.
[00:15:16.040 --> 00:15:25.440]   So you end up in completely different places because of this type of competition and you have this many people trying different things.
[00:15:25.440 --> 00:15:31.020]   And then the other big thing that happens is your supply chain develops in a lot more robust way.
[00:15:31.020 --> 00:15:41.720]   Because if I'm a supplier, you know, to, you know, a part that's important to a solar panel or to an EV, I now have, you know, 50 or 100 competitors.
[00:15:41.720 --> 00:15:48.120]   So you end up, and that births more and more competitors in, in for that part as well.
[00:15:48.120 --> 00:15:54.360]   And so you end up with a much more robust supply chain, more players at each, each step along the way.
[00:15:54.760 --> 00:16:09.400]   And I, you know, I think the data suggests in this, this piece of research would suggest that's why they've been so successful in EVs where there were over 500 EV startups, 500 in the U.S.
[00:16:09.400 --> 00:16:12.860]   What has there been four legitimate ones?
[00:16:12.860 --> 00:16:13.240]   A handful.
[00:16:13.240 --> 00:16:14.700]   So here's my question, right?
[00:16:14.700 --> 00:16:17.920]   In Silicon Valley, we have this dynamic ecosystem of risk capital.
[00:16:17.920 --> 00:16:22.280]   We're probably, I don't know, fourth, fifth generation of risk capital and risk takers.
[00:16:22.440 --> 00:16:23.660]   They find each other.
[00:16:23.660 --> 00:16:28.240]   There's not a lot of government interaction or coordination with regard to that.
[00:16:28.240 --> 00:16:30.300]   You know, it just kind of happens.
[00:16:30.300 --> 00:16:31.800]   What are we saying?
[00:16:31.800 --> 00:16:35.460]   Like, like, how is, is this ecosystem developed?
[00:16:35.460 --> 00:16:44.120]   There's definitely venture capital in China, but it seems to me as a fraction of the venture capital that, that exists in the, in the U.S.
[00:16:44.120 --> 00:16:50.740]   or certainly the tightness of the ecosystem over the course of the last four or five years has been reduced dramatically because a lot of the U.S.
[00:16:50.740 --> 00:16:52.880]   players, right, backed off from China.
[00:16:52.880 --> 00:16:59.660]   So is it the different states and provinces that are seeding or subsidizing to get these 500 startups rolling?
[00:16:59.660 --> 00:17:00.800]   Like, how are they getting going?
[00:17:00.800 --> 00:17:01.420]   Yeah, yeah.
[00:17:01.420 --> 00:17:06.580]   So, so the government involvement, you know, is at a provincial level.
[00:17:06.580 --> 00:17:12.460]   And that's part of why there's such a high number, like a high number of startups in the area.
[00:17:12.460 --> 00:17:20.640]   I mean, it's interesting if you take this as a conclusion, oh, this, this work, this was very successful for them.
[00:17:20.780 --> 00:17:23.720]   And then you turn and say, what should, you know, the West do?
[00:17:23.720 --> 00:17:32.760]   I think it's hard because, you know, when, when our governments tried to get involved in startups, it's never been about helping to ensure there were a thousand of them.
[00:17:32.760 --> 00:17:35.980]   It's usually, you know, you create some program.
[00:17:35.980 --> 00:17:48.060]   The one that's stuck in my brain was solar because I actually had a company in the space, you know, where there were probably 10, you know, solar startups that had raised over $500 million.
[00:17:48.220 --> 00:17:56.520]   And then three of them were able to, you know, court the players in DC long enough to, to get money.
[00:17:56.520 --> 00:18:01.040]   Solyndra being the, the one that people remember the most because they eventually went bankrupt.
[00:18:01.040 --> 00:18:04.800]   But, but that doesn't feel like this thing, right?
[00:18:04.800 --> 00:18:13.900]   That, that feels more like a regulatory capture and who can win, you know, at the highest level this, and, and, and it's more at the end of the game.
[00:18:13.900 --> 00:18:15.500]   This is at the beginning of the game.
[00:18:15.720 --> 00:18:19.060]   So I don't know, I don't know if there's a U.S. equivalent of this.
[00:18:19.060 --> 00:18:20.260]   I'll need to think about that.
[00:18:20.260 --> 00:18:25.360]   I think my first step was just to, to take a fresh look at why they've been successful.
[00:18:25.360 --> 00:18:33.380]   And when I saw that the approach was so, you know, novel from what I had imagined it was, it was very eye-opening.
[00:18:33.980 --> 00:18:48.900]   Well, one of the things you pointed out to me was that they deprioritize market caps, or I might even say over the last five years that they've kind of attacked the largest market cap companies in favor, perhaps, of diversifying competition.
[00:18:49.320 --> 00:19:02.160]   And so, you know, it seems like the one thing I think we can definitively say there's a hell of a lot more national coordination about what industries are important, like their industrial policy identifies an industry.
[00:19:02.240 --> 00:19:17.840]   Then what it seems like they do from the, you know, kind of central governing authority is they encourage all of the, the provinces to seed these companies within, you know, their, their different areas, allow that competition to occur.
[00:19:18.080 --> 00:19:32.620]   So I guess the question is, you know, when you look at the U.S. where, you know, it's much more just unfettered competition, is this just like, is the point here, just be aware of this, or are you suggesting that there are things that the U.S. needs to do?
[00:19:32.620 --> 00:19:56.300]   I mean, it seems in some ways, like the coordinated industrial policy that's now coming out of Washington, the stuff that the president is talking about, where we have to re-onshore critical national industries, precision manufacturing, some medical supplies, some chips, some, you know, aluminum and steel, that would seem to me to be fairly aligned with the industrial policy that you're discussing here.
[00:19:56.300 --> 00:20:08.460]   Well, there's, there's, there's, there's so much, like you ask, you just ask a question that might take four hours to answer, but let me, let me just try and be as terse as possible in responding to it.
[00:20:08.460 --> 00:20:11.820]   So I had chat CBD do two more pieces of research.
[00:20:11.820 --> 00:20:15.660]   The first one I, this, or this would be part two, part two is worth mentioning.
[00:20:15.660 --> 00:20:21.120]   So I think most people believe that and talk about China subsidization.
[00:20:21.120 --> 00:20:31.800]   So once winners are identified, there are situations where the government has helped subsidize BYD was in a situation where I think they were given $2 billion.
[00:20:31.800 --> 00:20:36.440]   So that second part walks through cases of that.
[00:20:36.440 --> 00:20:42.680]   I don't want to shy away from that part because that is the criticism that a lot of people bring to the table.
[00:20:42.680 --> 00:20:44.900]   And so this will give a dump of that.
[00:20:44.900 --> 00:20:55.780]   But the third thing, which you hinted at, which, which I think is very important to think about, and before I get to any type of response, I want to make sure I fully understand what's happening.
[00:20:56.080 --> 00:21:07.680]   And there does seem to be, and I, and I, and part three of this research walks through this, a deprioritization of market cap of successful companies.
[00:21:07.680 --> 00:21:13.600]   And this, this is something that I think should be important for policymakers to understand, but also investors.
[00:21:13.600 --> 00:21:30.280]   If you're buying stocks of Chinese companies, you know, hoping that they will, you know, like, like the mag seven turn into these $3 trillion entities, the Chinese government may not consider that part of the objective function of what a win is.
[00:21:30.860 --> 00:21:38.820]   And we, in the past three weeks, we saw BYD take prices down 30% that may have had encouragement from the government.
[00:21:38.820 --> 00:21:46.580]   I don't have proof of that, but it looks, it looks synonymous with, with the kinds of things that matter to them.
[00:21:46.580 --> 00:22:04.700]   And so if you're, if your government cared mostly about high employment and cared mostly about the durability of the competitiveness of your companies globally, you might take, you know, what I would call the Amazon approach and say, you know, your margin is my opportunity.
[00:22:04.700 --> 00:22:13.680]   I'm going to be the low cost producer, and that's going to make my competitive position relative to other countries around the world, the best it can be.
[00:22:13.900 --> 00:22:26.760]   And if I don't have a government that's dependent upon whether or not those market caps are high or not, then I might encourage price competition, you know, in an industry that we're already winning at.
[00:22:26.760 --> 00:22:29.340]   Well, and, and, and, and, and that's consistent.
[00:22:29.340 --> 00:22:36.100]   Like if you look at, as winners begin to emerge, right, China definitely plays a heavier hand, right?
[00:22:36.100 --> 00:22:39.880]   You have golden shares and veto rights by the government.
[00:22:39.880 --> 00:22:40.260]   Correct.
[00:22:40.260 --> 00:22:42.520]   You have preferential procurement by the government.
[00:22:42.520 --> 00:22:45.900]   You have regulatory report approvals that are required.
[00:22:45.900 --> 00:22:55.320]   And, you know, in this post DD era where they, you know, went public, I mean, we've seen the government literally, I mean, they disappeared Jack Ma with respect to Alibaba.
[00:22:55.320 --> 00:22:56.660]   They've, they've stepped in, right?
[00:22:56.660 --> 00:22:58.080]   We have ByteDance.
[00:22:58.080 --> 00:23:00.000]   It still is not, is not public.
[00:23:00.000 --> 00:23:03.540]   So clearly they exert way more control.
[00:23:03.780 --> 00:23:09.840]   Once the winners emerge, we know that they're doing this at some level with Huawei as well.
[00:23:09.840 --> 00:23:15.660]   And, and, and, and all those topics that you just mentioned, they're all covered in these three pieces.
[00:23:15.660 --> 00:23:19.100]   So if people have more interest, I would encourage them to read it.
[00:23:19.180 --> 00:23:28.900]   But I think in the U S we have a mindset that, oh, having, you know, $3 trillion winners is, is a, is a positive sign.
[00:23:28.900 --> 00:23:35.060]   And I think it's important to understand that that may not be the attitude over there.
[00:23:35.060 --> 00:23:38.360]   And that can, that can lead to different decision-making.
[00:23:38.360 --> 00:23:45.720]   You're, you're making me think about some of, uh, the relative valuation comparisons between Chinese internet companies and U S companies.
[00:23:45.720 --> 00:23:53.380]   If you really think that, um, there's going to be an obstacle to allowing them to grow bigger, that's, uh, that's something U S investors have to take into account.
[00:23:53.380 --> 00:24:01.220]   Well, I think the number one thing for me, Bill, the, the, the, so what on all of this is that we're, we're in this competition with China.
[00:24:01.220 --> 00:24:07.540]   And I think we would be very naive to think that they're going to do anything, but be extraordinarily competitive.
[00:24:07.540 --> 00:24:10.380]   You and I have argued they're on the frontier of AI already.
[00:24:10.380 --> 00:24:14.800]   Uh, they're gaining ground quickly on chips, uh, and right on our heels.
[00:24:14.800 --> 00:24:21.960]   And so, uh, I, I appreciated unpacking a little bit, the why, like, why have they, they've been so successful there?
[00:24:21.960 --> 00:24:27.180]   So that, that was my takeaway, Bill, are there any other takeaways, uh, from the research that you have?
[00:24:27.180 --> 00:24:37.760]   Well, there, there are two, um, one, you know, I think a lot of people kind of quip quickly that, oh, China is successful because of IP theft.
[00:24:37.760 --> 00:24:57.140]   Or, you know, I think if you, if you narrow it down to one, you know, derogatory action or comment, you're ignoring this system that, and that's why I would encourage people to read that part one, at least, and just see the breadth of the work that, that went into place.
[00:24:57.140 --> 00:25:05.300]   Because that you could make a bad policy decision because you think, oh, well, if we just protect IP, then this won't keep happening.
[00:25:05.300 --> 00:25:08.040]   But there, there's more happening than that, you know?
[00:25:08.040 --> 00:25:09.940]   And so, that'd be part one.
[00:25:09.940 --> 00:25:22.520]   And then second, on the AI front, um, one thing we talked about last time is, you know, all of a sudden, you open your eyes, and there's four deep-pocketed open-source players in China.
[00:25:22.740 --> 00:25:36.660]   And if you think about, you know, promoting competitiveness as part of what's going to lead to global success, I wouldn't be shocked to learn or find out that the government favored, you know, an approach like that.
[00:25:36.660 --> 00:25:46.620]   And having four open-source competitors for all the reasons that the systems they put in place for EVs and solar panels, to me, those are very similar.
[00:25:46.620 --> 00:25:48.240]   Right, right.
[00:25:48.240 --> 00:25:56.420]   So, it just makes it cheaper and easier for the ecosystems to benefit from one another, even though the economics and the margins on those products may be lower.
[00:25:56.420 --> 00:25:56.900]   Yes.
[00:25:56.900 --> 00:26:06.180]   And one other thing that I should have mentioned that might be an objective function of the CCP is just the affordability to their, to their entire citizenry.
[00:26:06.180 --> 00:26:16.880]   So, you know, BYD selling a car for 10 grand is better for the consumer in China, as might be, you know, for open-source AI models.
[00:26:16.880 --> 00:26:18.040]   Interesting.
[00:26:18.040 --> 00:26:31.480]   Well, staying on the theme of China, Bill, you and I have talked a ton over the past two years about the need to stop illegal immigration, but to dramatically ramp up recruiting and retaining the best and the brightest to the United States.
[00:26:31.480 --> 00:26:32.220]   Totally.
[00:26:32.220 --> 00:26:35.280]   You know, we've done former pods on this.
[00:26:35.700 --> 00:26:39.120]   And we've talked about the age of AI as all about talent.
[00:26:39.120 --> 00:26:48.720]   I remember how excited we were after we saw the president on the all-in pod talking about how it was going to become way easier to get an H-1B visa.
[00:26:48.860 --> 00:26:52.420]   It's very exciting to be a green card to be able to stay in this country.
[00:26:52.420 --> 00:26:52.420]   It's very exciting.
[00:26:52.420 --> 00:26:53.280]   It's very exciting to be able to stay in this country.
[00:26:53.280 --> 00:26:54.420]   It's very exciting to be able to stay in this country.
[00:26:54.420 --> 00:26:54.420]   It's very exciting to be able to stay in this country.
