
[00:00:00.000 --> 00:00:03.000]   Enjoying your podcast? We'll be brief.
[00:04:38.000 --> 00:04:44.000]   Simple fix. Just unsubscribe from whatever program or app you're using.
[00:04:44.000 --> 00:04:50.000]   Search for my show again in the App Store or the iTunes Store or the podcast directory,
[00:04:50.000 --> 00:04:52.000]   and then click "Subscribe" again to the show.
[00:04:52.000 --> 00:04:53.000]   Then you'll be receiving updates.
[00:04:53.000 --> 00:04:58.000]   The old feed that your device is subscribed to no longer works due to a total mistake that I made.
[00:04:58.000 --> 00:05:01.000]   So please make sure to do that. Help me spread the word.
[00:05:01.000 --> 00:05:06.000]   I lost every listener that was signed up in iTunes as far as a subscriber,
[00:05:06.000 --> 00:05:10.000]   and I would love all of you to find me again, so please help me spread the word.
[00:05:10.000 --> 00:05:11.000]   Here's Tammy.
[00:05:11.000 --> 00:05:16.000]   So, Tammy, welcome to the Radical Personal Finance Podcast.
[00:05:16.000 --> 00:05:18.000]   I appreciate you making time for me today.
[00:05:18.000 --> 00:05:21.000]   Well, thank you for having me on your show. I appreciate it.
[00:05:21.000 --> 00:05:24.000]   I have been a lurker on your site for many years,
[00:05:24.000 --> 00:05:29.000]   and there's something about having a beautiful site that I think will keep people coming back.
[00:05:29.000 --> 00:05:35.000]   I have a very non-beautiful site myself, but I've always enjoyed reading your site.
[00:05:35.000 --> 00:05:39.000]   You have beautiful pictures, and it's just a very peaceful feeling.
[00:05:39.000 --> 00:05:44.000]   So I've enjoyed your site for years, but I'm thrilled to have you on to talk a little bit
[00:05:44.000 --> 00:05:46.000]   about some of the financial aspects of your journey.
[00:05:46.000 --> 00:05:50.000]   But thank you for doing such a good job over the years about publishing beautiful pictures
[00:05:50.000 --> 00:05:53.000]   and encouraging stories and just kind of sharing your story.
[00:05:53.000 --> 00:05:56.000]   I really appreciate it, and I've enjoyed it as a reader.
[00:05:56.000 --> 00:06:01.000]   Well, thank you. That's really sweet. Thanks. I appreciate your kind words.
[00:06:01.000 --> 00:06:09.000]   Where I'd love to start today is, would you be willing just to share a little bit of your journey,
[00:06:09.000 --> 00:06:13.000]   you and your husband's journey, surrounding money, where it started,
[00:06:13.000 --> 00:06:17.000]   and how you were raised, kind of the money concepts that you have,
[00:06:17.000 --> 00:06:21.000]   and then some of the growth and changes that you've experienced over the past few years
[00:06:21.000 --> 00:06:24.000]   as you've started to pay more attention to your money.
[00:06:24.000 --> 00:06:26.000]   So I'd love you just to share a little bit of your story.
[00:06:26.000 --> 00:06:30.000]   Sure. Wow. I'm like, where do I start?
[00:06:30.000 --> 00:06:36.000]   Well, you know, I'm really fortunate and super privileged in a lot of ways.
[00:06:36.000 --> 00:06:43.000]   I was raised, you know, kind of typical middle class. I had great parents.
[00:06:43.000 --> 00:06:51.000]   I had a lot of opportunity to travel and play sports and just, you know, do all kinds of fun things.
[00:06:51.000 --> 00:07:02.000]   And so I feel like my parents instilled good values in me in terms of like work ethic
[00:07:02.000 --> 00:07:05.000]   and money management and things like that.
[00:07:05.000 --> 00:07:15.000]   But when I finished up college and went into graduate school, it was probably roughly like 2001, 2003,
[00:07:15.000 --> 00:07:22.000]   finished my BA and then my master's, I kind of got caught up into the work cycle.
[00:07:22.000 --> 00:07:25.000]   I was working in the investment management industry.
[00:07:25.000 --> 00:07:30.000]   And it's kind of ironic because, you know, we were trying to help people manage their money.
[00:07:30.000 --> 00:07:36.000]   And here I was kind of falling into the trap of always going shopping,
[00:07:36.000 --> 00:07:42.000]   feeling like I needed a better car, more stuff, better furniture.
[00:07:42.000 --> 00:07:49.000]   And it just wasn't a good base zone to be in. Plus, I had student loan debt.
[00:07:49.000 --> 00:07:58.000]   And so all that to say is the financial strains caused a lot of disagreements between Logan,
[00:07:58.000 --> 00:08:06.000]   my husband and myself. And so to address those issues, we decided to start to downsize our lives.
[00:08:06.000 --> 00:08:15.000]   And we started that process, I'd say, in like 2004 and kind of went into smaller and smaller living spaces.
[00:08:15.000 --> 00:08:24.000]   Slowly paid off, you know, my student loan debt, the cars, any outstanding credit card bills we may have had.
[00:08:24.000 --> 00:08:32.000]   And thankfully, we didn't have huge credit card debt. But it still was, you know, we used credit cards as a crutch.
[00:08:32.000 --> 00:08:40.000]   So if we ran out of money, we'd be like, oh, we'll just, you know, charge dinner instead of just making dinner at home, that kind of thing.
[00:08:40.000 --> 00:08:49.000]   So for me personally, I feel like minimalism or simplicity or whatever you want to call it,
[00:08:49.000 --> 00:08:58.000]   it's been really helpful for me in terms of mindfulness and how I see my finances today versus, you know,
[00:08:58.000 --> 00:09:07.000]   a young woman coming out of college and kind of getting caught up into what I thought other people thought I should be doing, if that makes sense.
[00:09:07.000 --> 00:09:08.000]   It sure does.
[00:09:08.000 --> 00:09:12.000]   So, yeah.
[00:09:12.000 --> 00:09:19.000]   Was there a specific time that, like, was there a transformative experience, a transformative book,
[00:09:19.000 --> 00:09:27.000]   or was there just kind of a growing dissatisfaction that and a recognition of that that caused you and Logan to come together and say,
[00:09:27.000 --> 00:09:33.000]   we've got to change something? Was there a specific event or just kind of a generalized dissatisfaction?
[00:09:33.000 --> 00:09:43.000]   Well, you know, it's kind of general dissatisfaction. You know, when I was working in the investment management world in 2003, 2004, you know,
[00:09:43.000 --> 00:09:50.000]   I realized, like, OK, I am so privileged. I've got this beautiful apartment. We have two cars.
[00:09:50.000 --> 00:09:57.000]   I'm married to the man of my dreams, but, like, I'm unhappy. Like, what the heck? Like, something was very off.
[00:09:57.000 --> 00:10:08.000]   And so, I mean, I think that general sense of satisfaction started the conversations between Logan and I, and not only about money,
[00:10:08.000 --> 00:10:15.000]   but, you know, how we wanted to spend our time, who we wanted to hang out with, how we wanted to just be in the world.
[00:10:15.000 --> 00:10:24.000]   And so, also, you know, we took a trip to Mexico and I saw a lot of poverty there, and that was very eye opening for me.
[00:10:24.000 --> 00:10:34.000]   So, you know, it's just a lot of things, I think, combined around that time period caused a big shift for both of us.
[00:10:34.000 --> 00:10:36.000]   Where did you start?
[00:10:36.000 --> 00:10:42.000]   Oh, in terms of money management or stuff?
[00:10:42.000 --> 00:10:51.000]   I see them as intertwined. Where did you start, yeah, when you were pursuing Simplicity, how did you actually start the process?
[00:10:51.000 --> 00:11:03.000]   Well, it's funny because Logan was actually the one who suggested that we downsize to a smaller apartment so that we could save, you know,
[00:11:03.000 --> 00:11:09.000]   probably $300 a month and put that either toward our savings account or to pay off my student loan.
[00:11:09.000 --> 00:11:15.000]   And I was like, no way. Like, I am not moving in. I don't want to give up my stuff.
[00:11:15.000 --> 00:11:21.000]   I was like, what are people going to think of us and the changes?
[00:11:21.000 --> 00:11:27.000]   And so, you know, from there, we had more conversations, a lot of talking, lots of pro/con lists.
[00:11:27.000 --> 00:11:31.000]   And I decided, and Logan was just like, you know, let's just give it a try.
[00:11:31.000 --> 00:11:36.000]   We can start by, like, getting rid of stuff in our current apartment, which we did.
[00:11:36.000 --> 00:11:41.000]   And we basically cleared out our guest room of stuff, closed the door, and we're like, okay,
[00:11:41.000 --> 00:11:48.000]   we'll just pretend like we're in a one-bedroom apartment, see if we can do it, and then make our first big move,
[00:11:48.000 --> 00:11:52.000]   which we ended up pursuing about six months later.
[00:11:52.000 --> 00:11:55.000]   But, yeah, it was just really a gradual process.
[00:11:55.000 --> 00:12:04.000]   And, you know, I feel like we live in such a fast-paced culture that's all about instant gratification.
[00:12:04.000 --> 00:12:11.000]   And so it's like, you know, Logan and I started talking about making all these big changes back in 2003,
[00:12:11.000 --> 00:12:13.000]   and now it's, you know, 2014.
[00:12:13.000 --> 00:12:22.000]   And so that's quite a bit of time to make turnaround in terms of paying off debt, making lifestyle changes.
[00:12:22.000 --> 00:12:29.000]   And I think that's a good thing, because for me, taking things slowly and being really mindful about my decisions
[00:12:29.000 --> 00:12:34.000]   helped me stick with habits in the long run.
[00:12:34.000 --> 00:12:40.000]   So it sounds like the apartment was maybe the initial catalyst, and then you eventually, you did move,
[00:12:40.000 --> 00:12:44.000]   and then you just progressively moved through a series of smaller spaces?
[00:12:44.000 --> 00:12:46.000]   Yeah, definitely.
[00:12:46.000 --> 00:12:55.000]   And so we started out in a two-bedroom apartment in Davis, California, and it was about, I don't know,
[00:12:55.000 --> 00:13:01.000]   1,200, maybe 1,300 square feet, and it was just exploding with stuff,
[00:13:01.000 --> 00:13:08.000]   like kind of, I guess, typical in a lot of ways of Americans and their love of stuff.
[00:13:08.000 --> 00:13:15.000]   But from there, you know, downsizing to 800 square feet and 400.
[00:13:15.000 --> 00:13:24.000]   Then we found out about the tiny house movement and decided to go even smaller and buy our own little house on wheels.
[00:13:24.000 --> 00:13:29.000]   So we lived in that for three years, and it's 128 square feet.
[00:13:29.000 --> 00:13:38.000]   We still have our tiny house, but we're actually--we just moved into town for the winter because of a lot of different reasons,
[00:13:38.000 --> 00:13:41.000]   but that's a whole other story.
[00:13:41.000 --> 00:13:47.000]   Very cool, because I want to talk about the tiny house, because I think everyone I know who sees the tiny houses,
[00:13:47.000 --> 00:13:50.000]   I think they're just so cute, so quaint.
[00:13:50.000 --> 00:13:53.000]   Yeah, they're so, so cute.
[00:13:53.000 --> 00:13:58.000]   But it's hard to find someone who's actually taken the steps to live in one, especially a couple.
[00:13:58.000 --> 00:14:08.000]   And the other thing is that when you see them profiled, usually it's--I would guess it's an overly idealistic presentation
[00:14:08.000 --> 00:14:14.000]   without kind of a rational presentation of, "Hey, this is what's awesome, and this is what really stinks."
[00:14:14.000 --> 00:14:18.000]   And so it's tough to find maybe a balanced presentation.
[00:14:18.000 --> 00:14:22.000]   Before we get there, though, what was the process like with cars?
[00:14:22.000 --> 00:14:25.000]   Because I know that you wrote an entire book about being car-free.
[00:14:25.000 --> 00:14:28.000]   That was one of the first books of yours that I read.
[00:14:28.000 --> 00:14:31.000]   What was your process surrounding vehicles?
[00:14:31.000 --> 00:14:41.000]   Yeah, so I'm glad you asked that question, because selling our cars was a huge step in our process of paying off our debt,
[00:14:41.000 --> 00:14:46.000]   and I'm really glad we made that move for a lot of reasons.
[00:14:46.000 --> 00:14:55.000]   Financially, we sold the cars, we're able to pay off our debt quicker, like specifically my student loan debt,
[00:14:55.000 --> 00:15:02.000]   which was about $25,000, $30,000, so a lot of money.
[00:15:02.000 --> 00:15:08.000]   And just, you know, we started cycling everywhere, and at that time we were living in Sacramento, California,
[00:15:08.000 --> 00:15:12.000]   which actually has really great biking infrastructure.
[00:15:12.000 --> 00:15:21.000]   And from there we moved to Portland, which is another – Portland, Oregon, I should say – another fantastic town for cycling.
[00:15:21.000 --> 00:15:30.000]   And now we're back in Northern California, and we actually purchased a car in, oh, was it 2013 or '12?
[00:15:30.000 --> 00:15:32.000]   I'm so bad with dates.
[00:15:32.000 --> 00:15:41.000]   But anyways, we live in a rural area now with very crappy public transit, so having a car is kind of a must.
[00:15:41.000 --> 00:15:50.000]   But all that to say, you know, if you live in a city that has, you know, good infrastructure for biking and decent public transit
[00:15:50.000 --> 00:15:57.000]   and you're able-bodied, you know, getting around by bike is a fantastic option, especially if you want to pay off your debt.
[00:15:57.000 --> 00:16:04.000]   Yeah. I remember when I first read your book, I had also read another one that I had found in the library.
[00:16:04.000 --> 00:16:07.000]   I think it was like "How to Live Well Without Owning a Car."
[00:16:07.000 --> 00:16:09.000]   Oh, I love that book.
[00:16:09.000 --> 00:16:19.000]   It's really well written, and the interesting statistics that it profiles is just simply how much people – we spend as a culture on cars.
[00:16:19.000 --> 00:16:26.000]   And, you know, in general it's estimated that about 20 percent of our income we spend on vehicle transportation,
[00:16:26.000 --> 00:16:33.000]   and it comes out to something like eight grand a year for the average family.
[00:16:33.000 --> 00:16:38.000]   And it's not only the direct cost, but it's also the indirect cost of the vehicle.
[00:16:38.000 --> 00:16:51.000]   And so if you can downsize that or eliminate it, it's definitely worth considering moving to a place where there is maybe easier public transportation options,
[00:16:51.000 --> 00:16:55.000]   more bikeable, or if you don't live in one of those places.
[00:16:55.000 --> 00:17:02.000]   So I live in one of those places where it's not – we just don't have any kind of infrastructure that works,
[00:17:02.000 --> 00:17:07.000]   and I live in the biggest – I think it's one of the biggest counties in the country, and our life is very spread out.
[00:17:07.000 --> 00:17:14.000]   So I have never found any way to be without a car, but we downsize from two to one, and that was a really, really great decision.
[00:17:14.000 --> 00:17:19.000]   But we don't often – because we live in such a car-centric culture, we don't often consider,
[00:17:19.000 --> 00:17:25.000]   "Is there a way that I could adjust my circumstances to remove this $8,000 a year bill from my life?"
[00:17:25.000 --> 00:17:34.000]   Yeah, and it's so – you know, like with the cars at first, I really didn't want to let go of them, because they're convenient, right?
[00:17:34.000 --> 00:17:41.000]   They're easy to get around in, but when you really look at the cost savings, it's pretty amazing.
[00:17:41.000 --> 00:17:48.000]   And now, you know, Logan and I share one car. We bought it used. It's a little Ford Fiesta. It runs great.
[00:17:48.000 --> 00:17:55.000]   But we knew that we would have to do that when we moved back here, and that was a very conscious choice,
[00:17:55.000 --> 00:17:58.000]   and we want to be close to family at this point in our lives.
[00:17:58.000 --> 00:18:06.000]   So, you know, there are tradeoffs and benefits to everything, but definitely, even going car-like is fantastic.
[00:18:06.000 --> 00:18:09.000]   So it's cool that you're able to do that where you are.
[00:18:09.000 --> 00:18:18.000]   It was – I mean, I just – I can't stand the time involved with having the thing worked on and doing the – you know, changing the oil and all the rest of that stuff.
[00:18:18.000 --> 00:18:25.000]   I remember a couple times I was sitting on Saturday morning sitting in the dealer – in the tire place, having new tires put on the car,
[00:18:25.000 --> 00:18:30.000]   and I'm just thinking, "Why am I wasting my life sitting here having these tires put on the car?"
[00:18:30.000 --> 00:18:37.000]   And especially when you're running two cars, and I'm the one who's responsible for doing the maintenance and kind of taking care of those things,
[00:18:37.000 --> 00:18:41.000]   and it just – I just can't stand the time involved.
[00:18:41.000 --> 00:18:47.000]   But that's – I mean, I'm not – each people or person can make their own choice, but it's just interesting.
[00:18:47.000 --> 00:18:52.000]   In the U.S. American culture, you're almost viewed as radical if you think about doing something else,
[00:18:52.000 --> 00:19:00.000]   whereas throughout most of the world, the car is a luxury, and I don't have any desire to tell people what they should or shouldn't do as far as,
[00:19:00.000 --> 00:19:03.000]   "Well, the rest of the world is a luxury, so therefore you've got to view it as a luxury."
[00:19:03.000 --> 00:19:04.000]   I don't care about that.
[00:19:04.000 --> 00:19:13.000]   I care about you just simply making a conscious choice while being aware of all of the options, and I often think – I often look here in my area,
[00:19:13.000 --> 00:19:20.000]   and I've worked with some Spanish immigrant low-wage-earning people in South Florida here,
[00:19:20.000 --> 00:19:30.000]   and I'm amazed at seeing how much of their income they save and they send back home to their family to support their family in their country of origin.
[00:19:30.000 --> 00:19:39.000]   And you think, "Wait a second. You're earning this relatively low wage doing this entry-level, straightforward, basic laboring job,
[00:19:39.000 --> 00:19:45.000]   and you're able to live on this tiny percentage of your income and send the majority of it back home? How do you do it?"
[00:19:45.000 --> 00:19:52.000]   Well, one of the ways usually is avoiding the ownership of a car. Another way is usually avoiding the ownership of a house,
[00:19:52.000 --> 00:20:00.000]   and then you get to changing your methods of eating, and when you do that, it's relatively easy to live on less.
[00:20:00.000 --> 00:20:06.000]   Now, if people want to live – if people want to own a car and own a house and do it for luxury lifestyle purposes, fine, cool, go for it.
[00:20:06.000 --> 00:20:08.000]   It's your money, it's your life, do it how you want.
[00:20:08.000 --> 00:20:11.000]   But I never – when I was a kid, I never considered not buying a car.
[00:20:11.000 --> 00:20:17.000]   I wasn't that smart. I just followed the standard American path of, "I need to get a car."
[00:20:17.000 --> 00:20:26.000]   Yeah, and I mean, I'm kind of the same way in terms of my stepdad, Malin, who passed away a couple years ago.
[00:20:26.000 --> 00:20:39.000]   He was a businessman. He owned Chevron stations and really into cars, and so I kind of grew up around that culture of – and cars are great.
[00:20:39.000 --> 00:20:50.000]   They're great tools, but I think at least for me, that shift came when I started seeing the car as a tool and really looking at how expensive they actually are to run.
[00:20:50.000 --> 00:21:00.000]   And just having that mindfulness is really, really huge, and I love the story about the folks you've worked with as well.
[00:21:00.000 --> 00:21:08.000]   It's so neat to be able to see people who aren't making very much money then save so much and then give back to their family.
[00:21:08.000 --> 00:21:09.000]   It's really incredible.
[00:21:09.000 --> 00:21:11.000]   Yeah, absolutely.
[00:21:11.000 --> 00:21:21.000]   And the other thing I like about adjusting the context of the conversation is that by doing so, you can probably make more practical decisions.
[00:21:21.000 --> 00:21:31.000]   Example, if I were running a farm and I'm hauling tractors and horses around my farm or ranch, I'm not going to do that with a bicycle trailer.
[00:21:31.000 --> 00:21:36.000]   I'm going to have a big four-wheel drive pickup truck because that's what I need to haul this massive trailer around.
[00:21:36.000 --> 00:21:48.000]   But that's very different that if I'm commuting in and out of work every day and I'm 20 miles out in the suburbs and I need a big pickup truck to stroke my ego and show everybody what a big macho man I am.
[00:21:48.000 --> 00:22:01.000]   And so by readjusting it, we can make a more intelligent decision about what's an appropriate tool for ourselves instead of having to keep up with what other people think is their love for a car.
[00:22:01.000 --> 00:22:03.000]   I just don't care.
[00:22:03.000 --> 00:22:07.000]   I tell people if you want to have fun and buy a fancy fast car or a big one, cool.
[00:22:07.000 --> 00:22:08.000]   Go for it.
[00:22:08.000 --> 00:22:09.000]   I support it.
[00:22:09.000 --> 00:22:13.000]   But I don't care and I don't want to spend my time maintaining that stuff.
[00:22:13.000 --> 00:22:24.000]   So tell me about the tiny house and tell me the process of deciding because did you – was it with the idea of saving money?
[00:22:24.000 --> 00:22:29.000]   Because I got to imagine if you were renting a small apartment, I mean it probably didn't save you much money to move to the tiny house.
[00:22:29.000 --> 00:22:36.000]   Was it about the financial aspects of it or was it about the lifestyle?
[00:22:36.000 --> 00:22:40.000]   I think a little bit of everything.
[00:22:40.000 --> 00:22:44.000]   We discovered tiny houses in 2007.
[00:22:44.000 --> 00:22:49.000]   It was actually New Year's Day.
[00:22:49.000 --> 00:22:51.000]   Logan and I were at home.
[00:22:51.000 --> 00:22:53.000]   It was late.
[00:22:53.000 --> 00:22:56.000]   It had just like the clock had clicked over to the New Year.
[00:22:56.000 --> 00:23:04.000]   We were surfing the internet, geeking out and Logan found a video featuring Dee Williams and her tiny house on wheels.
[00:23:04.000 --> 00:23:12.000]   We had already started shedding tons of stuff and at that time we were in an 800 square foot apartment.
[00:23:12.000 --> 00:23:23.000]   It was really nice and we just – we really fell in love with this idea of little houses and the idea that maybe we could save a little bit of money.
[00:23:23.000 --> 00:23:33.000]   But even more than that, we were really intrigued with the lifestyle and we wanted to – like once we saw Dee's house, we were just hooked.
[00:23:33.000 --> 00:23:37.000]   Like it was so cute and we thought, "Oh my gosh, this would be perfect.
[00:23:37.000 --> 00:23:44.000]   Like we could tow it with us when we moved, maybe save some cash."
[00:23:44.000 --> 00:24:00.000]   We lived in the house full time for three years and we actually just moved into Wairika, California last week and now we're in a small cottage in town.
[00:24:00.000 --> 00:24:10.000]   Living in the tiny house has been fantastic and we're still going to use the space on weekends.
[00:24:10.000 --> 00:24:17.000]   When spring comes, we'll probably reassess like do we want to move back to the tiny house full time or stay in the cottage.
[00:24:17.000 --> 00:24:24.000]   I don't know, but the reality of living in the tiny house is different than I had imagined.
[00:24:24.000 --> 00:24:29.000]   Of course, you don't know what it's going to be like until you actually do it.
[00:24:29.000 --> 00:24:37.000]   There are risks as well as rewards when it comes to living in a tiny house on wheels specifically.
[00:24:37.000 --> 00:24:50.000]   I'm definitely stoked that we made the decision to buy the house and that we've lived in it, but at this point in my life, I don't know that I want to move it again.
[00:24:50.000 --> 00:25:00.000]   Unfortunately, I think one of the biggest downfalls with tiny homes on wheels is they are not legal in most cities in the US.
[00:25:00.000 --> 00:25:08.000]   Where we're parked now, it's on my in-laws' ranch in the county and so we're legal.
[00:25:08.000 --> 00:25:21.000]   That makes me feel really good because we ended up moving to Chico, California last year and we actually got in trouble with the zoning and planning department
[00:25:21.000 --> 00:25:29.000]   because you're not allowed to camp in city limits in the city of Chico and that's kind of how they saw the little house.
[00:25:29.000 --> 00:25:42.000]   The planning folks were super nice, very, very helpful, but we would have had to put basically $20,000 into the property that we were renting and into the house to make it legal and to stay in the city.
[00:25:42.000 --> 00:25:54.000]   We didn't buy the house for that reason. It would have been silly to do that, particularly on property we were renting.
[00:25:54.000 --> 00:26:10.000]   So anyways, all that to say is that I think tiny houses on wheels are great, but I also feel that they're really idealized online and in media coverage too, but they're risky.
[00:26:10.000 --> 00:26:18.000]   Also, even when you think about RV living in most cities, you cannot reside in an RV full time.
[00:26:18.000 --> 00:26:26.000]   There's usually like gay restrictions or you have to be in a specifically zoned area to be in an RV in a city.
[00:26:26.000 --> 00:26:34.000]   So, sort of a tangent, but I just want to bring that up because I think it's important for people to be aware of that risk.
[00:26:34.000 --> 00:26:44.000]   And Logan and I knew that going into the whole tiny house thing and it's been quite the adventure, but you know, as I found out, moving the house is stressful.
[00:26:44.000 --> 00:26:52.000]   Like it's not as fun as I had imagined it would be. I've had some pretty big health issues over the last couple years.
[00:26:52.000 --> 00:26:57.000]   I have a bad back and in the winter, it's really hard for me to get up and down the loft ladder.
[00:26:57.000 --> 00:27:18.000]   So, you know, life changes and with living simply, I think it's really important to be flexible and to create a life where you're resilient so that you can make the changes you need to make for your daily life and being happy and all that good stuff.
[00:27:18.000 --> 00:27:30.000]   Yeah, it's interesting because I notice a trend continually because I always focus on solutions and one of the things that I find personally frustrating is you find solutions for certain things.
[00:27:30.000 --> 00:27:49.000]   People say they want people to have a supposedly, we're supposed to have policies that are going to encourage people to live more ecologically friendly lives, to live in a more, what's the, lower your carbon footprint.
[00:27:49.000 --> 00:28:12.000]   You're supposed to live in a more natural way that's beneficial and has more space. And so, people often look to the government as the solution for the problem and I've found that all of the solutions usually, the problem for the great solutions that actually work is usually a system of government.
