
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:52.080 --> 00:03:54.400]   and that was such a big leap out of my comfort zone.
[00:03:54.400 --> 00:03:59.400]   So, for anyone that's like in an environment
[00:03:59.400 --> 00:04:05.040]   where you're new and feeling like you're not enough
[00:04:05.040 --> 00:04:06.360]   or your background isn't enough,
[00:04:06.360 --> 00:04:08.760]   I would encourage you to stick it out
[00:04:08.760 --> 00:04:09.800]   for as long as you can,
[00:04:09.800 --> 00:04:12.840]   unless you're still feeling that tension after some time.
[00:04:12.840 --> 00:04:18.040]   But fast forward, had a great sophomore year,
[00:04:18.040 --> 00:04:20.320]   freshman year was a little bit rough.
[00:04:20.320 --> 00:04:23.440]   And then I started a national nonprofit
[00:04:23.440 --> 00:04:26.440]   that educates girls in STEM called MakerGirl
[00:04:26.440 --> 00:04:28.280]   out of a social entrepreneurship class
[00:04:28.280 --> 00:04:31.600]   that I took for fun my senior year.
[00:04:31.600 --> 00:04:34.120]   And I know we're gonna talk about that later,
[00:04:34.120 --> 00:04:37.480]   but then I started my career in sales at LinkedIn
[00:04:37.480 --> 00:04:41.680]   in the business leadership program, which is how we met.
[00:04:41.680 --> 00:04:44.760]   And I'm so thankful God brought us together.
[00:04:46.880 --> 00:04:50.120]   And that was never a job
[00:04:50.120 --> 00:04:52.200]   that I would have seen myself doing.
[00:04:52.200 --> 00:04:57.000]   Oftentimes at that point, when I told people I did sales,
[00:04:57.000 --> 00:04:59.160]   they were really, really surprised
[00:04:59.160 --> 00:05:01.920]   because I was like the introverted quiet girl
[00:05:01.920 --> 00:05:04.440]   on the side of the room.
[00:05:04.440 --> 00:05:07.200]   And I still am much more introverted
[00:05:07.200 --> 00:05:10.400]   and more of like a curious observer.
[00:05:12.040 --> 00:05:17.040]   But I ended up loving that job in some ways
[00:05:17.040 --> 00:05:22.720]   because I mean, there's just so much I could say
[00:05:22.720 --> 00:05:26.400]   about working at LinkedIn that we don't have the time for,
[00:05:26.400 --> 00:05:28.720]   but it was such an amazing place
[00:05:28.720 --> 00:05:31.160]   to start my first job out of college
[00:05:31.160 --> 00:05:33.920]   because there were so many people there
[00:05:33.920 --> 00:05:36.000]   that could be their full selves at work.
[00:05:36.000 --> 00:05:40.640]   And in sales, I learned the art and science
[00:05:40.640 --> 00:05:43.240]   of asking meaningful yet difficult questions,
[00:05:43.240 --> 00:05:45.720]   which I still use and consider
[00:05:45.720 --> 00:05:49.040]   one of my greatest superpowers to this day.
[00:05:49.040 --> 00:05:52.880]   And then I had always known
[00:05:52.880 --> 00:05:57.360]   that I wanted to go back to school.
[00:05:57.360 --> 00:06:02.360]   So I applied to get my MBA from like all of the top schools,
[00:06:02.360 --> 00:06:08.160]   like Harvard, Stanford, Kellogg, and I didn't get accepted.
[00:06:09.480 --> 00:06:14.480]   And even I remember thinking that like I had to get accepted
[00:06:14.480 --> 00:06:17.360]   because I had hired a coach
[00:06:17.360 --> 00:06:20.520]   and the coach said like my essays were really great,
[00:06:20.520 --> 00:06:22.480]   but I ended up not getting accepted,
[00:06:22.480 --> 00:06:24.240]   but there was something better on the corner
[00:06:24.240 --> 00:06:27.640]   and that was getting my master's in human-centered design
[00:06:27.640 --> 00:06:30.560]   at the Institute of Design in Chicago,
[00:06:30.560 --> 00:06:32.560]   which is where I was living at the time.
[00:06:32.560 --> 00:06:36.800]   And that was a much better fit for me.
[00:06:36.800 --> 00:06:39.640]   And then I worked at Deloitte and consulting
[00:06:39.640 --> 00:06:41.880]   for about 15 months.
[00:06:41.880 --> 00:06:44.880]   And now I'm at Walgreens as a service designer.
[00:06:44.880 --> 00:06:49.320]   So I think a lot of the themes of my story
[00:06:49.320 --> 00:06:52.720]   is that my career path is very unexpected.
[00:06:52.720 --> 00:06:56.080]   And like there are twists and turns all over
[00:06:56.080 --> 00:06:58.680]   and I'm pretty early on in my career,
[00:06:58.680 --> 00:07:03.440]   but every time I feel like in some ways like I failed
[00:07:03.440 --> 00:07:04.640]   or I didn't get what I wanted,
[00:07:04.640 --> 00:07:06.760]   there was something around the corner
[00:07:06.760 --> 00:07:09.920]   that was a much better fit for me.
[00:07:09.920 --> 00:07:14.920]   So for anyone that may be struggling
[00:07:14.920 --> 00:07:19.200]   or may be surprised by where your career
[00:07:19.200 --> 00:07:20.680]   and your journey is taking you,
[00:07:20.680 --> 00:07:23.880]   know that it can all be meant for good
[00:07:23.880 --> 00:07:28.240]   and that you can find a lot of surprises in the journey.
[00:07:28.240 --> 00:07:31.080]   So I'm seeing you smiling, Tim,
[00:07:31.080 --> 00:07:34.160]   and I'm wondering if that resonates with you.
[00:07:34.160 --> 00:07:36.200]   - It absolutely does.
[00:07:36.200 --> 00:07:40.880]   My academic career was absolutely winding.
[00:07:40.880 --> 00:07:44.120]   And I think it's one of those things where in college,
[00:07:44.120 --> 00:07:45.200]   and actually in high school,
[00:07:45.200 --> 00:07:48.040]   I was one of those super achieving people, right?
[00:07:48.040 --> 00:07:50.160]   Like the group of friends I hang out with,
[00:07:50.160 --> 00:07:54.680]   we were known for being both well-rounded in education
[00:07:54.680 --> 00:07:57.480]   as well as being highly active in extracurriculars.
[00:07:57.480 --> 00:08:00.240]   And so there was a lot of expectation
[00:08:00.240 --> 00:08:01.880]   put on our groups in general, right?
[00:08:01.880 --> 00:08:02.960]   And from parents as well.
[00:08:02.960 --> 00:08:04.960]   And then you continue on to college
[00:08:04.960 --> 00:08:07.080]   and a lot of my friends went on to really big schools, right?
[00:08:07.080 --> 00:08:09.760]   And then for me, you know,
[00:08:09.760 --> 00:08:11.680]   I came into it thinking I was gonna be a doctor.
[00:08:11.680 --> 00:08:13.040]   I love how the mind works.
[00:08:13.040 --> 00:08:15.600]   Psychiatry is where I wanted to go.
[00:08:15.600 --> 00:08:18.880]   And so again, I came in with this expectation
[00:08:18.880 --> 00:08:19.720]   that I'm gonna do pre-med
[00:08:19.720 --> 00:08:21.960]   and everyone expected that as me as well, right?
[00:08:21.960 --> 00:08:26.680]   And the reality is I am terrible at biology.
[00:08:26.680 --> 00:08:28.160]   I could not remember everything.
[00:08:28.160 --> 00:08:30.200]   I didn't realize how much memorization went into that,
[00:08:30.200 --> 00:08:31.800]   right?
[00:08:31.800 --> 00:08:34.600]   And after two years, my grades just were just terrible.
[00:08:34.600 --> 00:08:36.600]   I was like, "Hey, I need to do a pivot."
[00:08:36.600 --> 00:08:39.240]   I feel like I've lost two years.
[00:08:39.240 --> 00:08:40.520]   School is really expensive.
[00:08:40.520 --> 00:08:41.960]   I was at Whitman College.
[00:08:41.960 --> 00:08:45.400]   And so I decided to go back to my local state university
[00:08:45.400 --> 00:08:46.920]   'cause it's cheaper.
[00:08:46.920 --> 00:08:49.440]   And then like, you think of all the stereotypes
[00:08:49.440 --> 00:08:51.120]   that an Asian person can go through.
[00:08:51.120 --> 00:08:52.280]   I was like, "Well, I'm not gonna do medicine.
[00:08:52.280 --> 00:08:53.240]   I guess it's engineering."
[00:08:53.240 --> 00:08:55.800]   Like that was literally the thought process.
[00:08:55.800 --> 00:08:57.040]   So I gave that a try.
[00:08:57.040 --> 00:09:00.200]   And I was like even more somehow terrible at engineering
[00:09:00.200 --> 00:09:02.200]   than pre-med.
[00:09:02.200 --> 00:09:03.920]   And I went through that.
[00:09:03.920 --> 00:09:05.800]   And the only thing that kept my grade afloat
[00:09:05.800 --> 00:09:08.560]   was business school or business classes for undergrad.
[00:09:08.560 --> 00:09:11.040]   And so I kind of worked my way through that.
[00:09:11.040 --> 00:09:13.320]   And I kind of aged myself.
[00:09:13.320 --> 00:09:15.440]   I graduated in 2001
[00:09:15.440 --> 00:09:18.520]   and that's the era of the dot-com bubble burst, right?
[00:09:18.520 --> 00:09:20.800]   And so no one was getting hired in marketing.
[00:09:20.800 --> 00:09:24.280]   And my introduction into the workforce
[00:09:24.280 --> 00:09:26.440]   was having a degree in marketing
[00:09:26.440 --> 00:09:28.120]   that no one was hiring for.
[00:09:28.120 --> 00:09:31.880]   In a time where the market for jobs was really, really soft.
[00:09:31.880 --> 00:09:35.360]   And so it was very not glamorous.
[00:09:35.360 --> 00:09:38.160]   And as a matter of fact, I had to deal with two degrees.
[00:09:38.160 --> 00:09:42.280]   Some of the shame of going to a state school, right?
[00:09:42.280 --> 00:09:44.400]   There's nothing wrong with state schools.
[00:09:44.400 --> 00:09:47.920]   It's just for my parents and friends,
[00:09:47.920 --> 00:09:50.040]   it's not what people had envisioned of me.
[00:09:50.040 --> 00:09:52.000]   And also the same that like us,
[00:09:52.000 --> 00:09:53.360]   I took all these part-time jobs.
[00:09:53.360 --> 00:09:54.560]   So I'm kind of curious for you,
[00:09:54.560 --> 00:09:55.880]   like maybe we're gonna start with LinkedIn
[00:09:55.880 --> 00:09:59.400]   because LinkedIn is, and companies like LinkedIn,
[00:09:59.400 --> 00:10:01.440]   it's actually very unique in that
[00:10:01.440 --> 00:10:06.000]   it values things like compassion, empathy
[00:10:06.000 --> 00:10:07.200]   and all that kind of good stuff,
[00:10:07.200 --> 00:10:12.120]   has a lot of employee resources and a lot of benefits, right?
[00:10:12.120 --> 00:10:13.640]   But then when you leave that,
[00:10:13.640 --> 00:10:16.720]   so when that safety net is pulled away,
[00:10:16.720 --> 00:10:18.520]   that's really what the world is like.
[00:10:18.520 --> 00:10:21.640]   And so you came in, you mentioned BLP program,
[00:10:21.640 --> 00:10:24.160]   just for everyone listening to this,
[00:10:24.160 --> 00:10:26.160]   that's a very prestigious program.
[00:10:26.160 --> 00:10:28.240]   And so it's a very select few.
[00:10:28.240 --> 00:10:30.160]   Everyone who comes out of the program
[00:10:30.160 --> 00:10:32.160]   usually continues on to be very, very successful.
[00:10:32.160 --> 00:10:34.280]   And so you kind of start your career
[00:10:34.280 --> 00:10:35.240]   at a company like LinkedIn
[00:10:35.240 --> 00:10:37.040]   with a lot of accolades and success.
[00:10:37.040 --> 00:10:39.840]   So can you tell us a little bit about that experience
[00:10:39.840 --> 00:10:42.960]   and maybe where you went from there
[00:10:42.960 --> 00:10:45.080]   and maybe like some of the roams,
[00:10:45.080 --> 00:10:48.080]   the roses and thorns of starting at a company like LinkedIn?
[00:10:48.080 --> 00:10:51.080]   - Yeah, well, first of all,
[00:10:51.080 --> 00:10:56.080]   I wanna say that I really resonate with your comment
[00:10:56.080 --> 00:10:59.040]   about coming from a state school
[00:10:59.040 --> 00:11:02.800]   and feeling like you're not sure if you really fit in
[00:11:02.800 --> 00:11:07.800]   because I was so proud to go to U of I in Champaign
[00:11:07.800 --> 00:11:10.320]   being one of the first people in my family
[00:11:10.320 --> 00:11:14.360]   to go to a four-year university right after high school.
[00:11:14.360 --> 00:11:18.520]   And then when I got to LinkedIn in San Francisco,
[00:11:18.520 --> 00:11:20.800]   I felt totally like a fish out of water
[00:11:20.800 --> 00:11:25.800]   in that there are cohorts of students fresh out of school.
[00:11:25.800 --> 00:11:28.840]   And out of my 30-person cohort,
[00:11:28.840 --> 00:11:30.920]   seven of them went to Harvard.
[00:11:30.920 --> 00:11:33.920]   And I just remember feeling like, again,
[00:11:33.920 --> 00:11:36.040]   like what am I doing here?
[00:11:36.040 --> 00:11:38.680]   What is in this for me?
[00:11:38.680 --> 00:11:42.120]   And I, again, I'm so glad I stuck it out
[00:11:42.120 --> 00:11:45.160]   and I'm still very proud of my Illini background
[00:11:45.160 --> 00:11:46.120]   for the record.
[00:11:48.400 --> 00:11:53.200]   But LinkedIn, I mean, such an amazing place to work.
[00:11:53.200 --> 00:11:58.120]   I think what attracted me to the organization
[00:11:58.120 --> 00:12:02.120]   was just the sense of going through interviews
[00:12:02.120 --> 00:12:04.960]   and feeling like the person that I was getting
[00:12:04.960 --> 00:12:07.600]   in the interview was the same person that would go home
[00:12:07.600 --> 00:12:10.120]   and take care of their kids at night.
[00:12:10.120 --> 00:12:11.360]   And in the other places,
[00:12:11.360 --> 00:12:14.080]   I just felt like there was this work persona
[00:12:14.080 --> 00:12:17.120]   and then maybe a personal persona.
[00:12:17.120 --> 00:12:20.720]   And even though I hadn't worked in that many places,
[00:12:20.720 --> 00:12:23.240]   that was something that was felt.
[00:12:23.240 --> 00:12:28.200]   And so for anyone that is early on in your job search,
[00:12:28.200 --> 00:12:31.080]   I would say definitely listen to your gut
[00:12:31.080 --> 00:12:33.880]   and listen to your intuition about a place.
[00:12:33.880 --> 00:12:38.520]   And I know a lot of interviews are virtual,
[00:12:38.520 --> 00:12:42.400]   but I would really try to go into the office
[00:12:42.400 --> 00:12:45.520]   and have coffee with the team that you'll be working for.
[00:12:45.520 --> 00:12:48.160]   'Cause there's just so much data that you can gather
[00:12:48.160 --> 00:12:51.920]   from actually being there, being with that person,
[00:12:51.920 --> 00:12:54.120]   observing how other people are working.
[00:12:54.120 --> 00:12:58.680]   So that's why I chose to join LinkedIn,
[00:12:58.680 --> 00:12:59.920]   one of the many reasons.
[00:12:59.920 --> 00:13:04.480]   But I also just felt like I could always be safe
[00:13:04.480 --> 00:13:07.680]   with my managers, they were amazing.
[00:13:07.680 --> 00:13:11.340]   And we talked about like personal stuff and work stuff,
[00:13:11.340 --> 00:13:14.960]   which I think is important if you're fresh out of school
[00:13:14.960 --> 00:13:18.320]   and you're still like figuring out yourself as an adult,
[00:13:18.320 --> 00:13:22.640]   that year of being 22 or 23 and graduating college
[00:13:22.640 --> 00:13:27.240]   and being all out on your own is such a stressful,
[00:13:27.240 --> 00:13:30.920]   transformative year for a lot of people.
[00:13:30.920 --> 00:13:35.920]   And I would say too that I just felt like I could bring
[00:13:41.600 --> 00:13:45.160]   all of my gifts to the workplace there.
[00:13:45.160 --> 00:13:49.920]   And what that means is even though I was in sales
[00:13:49.920 --> 00:13:53.120]   and I didn't feel like the typical sales person,
[00:13:53.120 --> 00:13:55.560]   I got to start the non-profit team
[00:13:55.560 --> 00:14:00.060]   at the non-profit account executive team
[00:14:00.060 --> 00:14:05.060]   under David Ellis and Ariana Unay and Sam Patel.
[00:14:05.060 --> 00:14:11.280]   And they really helped me bring my experience
[00:14:11.480 --> 00:14:14.920]   and bring my non-profit experience into that team.
[00:14:14.920 --> 00:14:17.560]   And they recognize that I had all of this knowledge
[00:14:17.560 --> 00:14:20.800]   from building my own non-profit that I could bring there
[00:14:20.800 --> 00:14:22.000]   and they asked for it.
[00:14:22.000 --> 00:14:25.440]   And so they allowed me to bring all parts of myself
[00:14:25.440 --> 00:14:27.000]   into that job.
[00:14:27.000 --> 00:14:30.280]   And I felt like if I ever had an idea for a workshop
[00:14:30.280 --> 00:14:33.120]   that I wanted to lead for my team, I could do that.
[00:14:33.120 --> 00:14:34.240]   So I was almost like thinking
[00:14:34.240 --> 00:14:36.800]   like an entrepreneur at LinkedIn.
[00:14:36.800 --> 00:14:40.000]   So that is really important.
[00:14:40.000 --> 00:14:41.840]   And for anyone that might be struggling
[00:14:41.840 --> 00:14:44.400]   or has an idea that would make you happier at work,
[00:14:44.400 --> 00:14:48.340]   I would say the onus is on you to bring that to the team.
[00:14:48.340 --> 00:14:51.040]   It sounds really silly,
[00:14:51.040 --> 00:14:56.040]   but like when I was managing a Deloitte project,
[00:14:56.040 --> 00:15:00.800]   I felt like one of the rituals that I brought
[00:15:00.800 --> 00:15:02.360]   was like asking a fun question
[00:15:02.360 --> 00:15:03.960]   at the beginning of every team meeting.
[00:15:03.960 --> 00:15:06.860]   It allows you to just connect with your coworkers
[00:15:06.860 --> 00:15:08.080]   on such a deeper level.
[00:15:08.080 --> 00:15:10.040]   So I would recommend for anything
[00:15:10.040 --> 00:15:12.520]   that you're not getting in your environment,
[00:15:12.520 --> 00:15:15.600]   just ask yourself like how you can make it
[00:15:15.600 --> 00:15:18.960]   a little bit better and who you might be able to go to.
[00:15:18.960 --> 00:15:21.280]   And I know that not all companies are like that
[00:15:21.280 --> 00:15:23.280]   where you have that ownership,
[00:15:23.280 --> 00:15:27.080]   but we do have a lot in our power to change.
[00:15:27.080 --> 00:15:32.080]   And so I think the flip side of that is that
[00:15:35.520 --> 00:15:37.320]   in a lot of organizations,
[00:15:37.320 --> 00:15:41.320]   unfortunately there isn't as much psychological safety
[00:15:41.320 --> 00:15:42.880]   and fun and free lunch.
[00:15:42.880 --> 00:15:47.280]   It felt like every other week at LinkedIn on a Friday,
[00:15:47.280 --> 00:15:50.560]   there was like, oh, there's this flower arranging workshop
[00:15:50.560 --> 00:15:53.200]   or there's this company downstairs
[00:15:53.200 --> 00:15:55.480]   that is giving out free hats.
[00:15:55.480 --> 00:16:00.480]   And that is like 1% of workplace culture in companies.
[00:16:00.480 --> 00:16:05.480]   And that was like really fun and I'm so grateful for that.
[00:16:05.480 --> 00:16:15.160]   But what I would recommend if you're starting a new job
[00:16:15.160 --> 00:16:18.400]   that is not like LinkedIn
[00:16:18.400 --> 00:16:22.240]   or maybe not like a typical tech company culture
[00:16:22.240 --> 00:16:27.240]   is to find those buddies really quickly in your first week
[00:16:27.240 --> 00:16:29.960]   or first or second week of onboarding
[00:16:29.960 --> 00:16:31.760]   that you can just be super real with
[00:16:31.760 --> 00:16:35.520]   about like what's really expected of me
[00:16:35.520 --> 00:16:38.520]   when it comes to my job itself,
[00:16:38.520 --> 00:16:41.480]   when it comes to meeting people and having coffee chats.
[00:16:41.480 --> 00:16:45.600]   Because there are so many unwritten rules
[00:16:45.600 --> 00:16:48.560]   in an organization and working virtually
[00:16:48.560 --> 00:16:52.160]   makes that even harder to figure out those unwritten rules.
[00:16:52.160 --> 00:16:57.160]   So I would set up coffee chats to meet people,
[00:16:57.560 --> 00:17:00.080]   feel safe and also ask those questions
[00:17:00.080 --> 00:17:02.840]   about like what's expected of me
[00:17:02.840 --> 00:17:04.920]   that's not on my job description.
[00:17:04.920 --> 00:17:09.080]   How do I meet people and make connections in a real way
[00:17:09.080 --> 00:17:13.880]   like versus like, and also just having a lot of leadership
[00:17:13.880 --> 00:17:15.480]   in your corner is important.
[00:17:15.480 --> 00:17:22.280]   One of my friends who had left consulting from grad school
[00:17:22.280 --> 00:17:24.720]   suggested that I meet with people
[00:17:24.720 --> 00:17:29.720]   who have since left that organization that I was joining.
[00:17:29.720 --> 00:17:31.320]   And I wish I would have done that
[00:17:31.320 --> 00:17:33.920]   because I think people who have left that organization
[00:17:33.920 --> 00:17:35.080]   have already processed it
[00:17:35.080 --> 00:17:38.280]   and they're in a new environment where they can say
[00:17:38.280 --> 00:17:40.920]   this is what's real about this place
[00:17:40.920 --> 00:17:44.000]   and give you the full answer.
[00:17:44.000 --> 00:17:46.920]   And there's no stakes in it for them anymore
[00:17:46.920 --> 00:17:48.600]   and they're not drinking the Kool-Aid.
[00:17:48.600 --> 00:17:53.600]   So that's a lot of my advice for starting a new job
[00:17:54.440 --> 00:17:58.120]   and also maybe transitioning to a culture
[00:17:58.120 --> 00:18:02.120]   that feels a little uneasy at times.
[00:18:02.120 --> 00:18:03.840]   - Yeah, and I wanted to add to that as well
[00:18:03.840 --> 00:18:07.320]   'cause I think for your first job,
[00:18:07.320 --> 00:18:09.400]   especially if you come out with a really,
[00:18:09.400 --> 00:18:12.600]   like let's say really powerful degree
[00:18:12.600 --> 00:18:13.760]   that you're really proud of
[00:18:13.760 --> 00:18:15.960]   and it's kind of your bread and butter,
[00:18:15.960 --> 00:18:19.640]   oftentimes that first job may not necessarily be aligned
[00:18:19.640 --> 00:18:21.480]   to your education.
[00:18:21.480 --> 00:18:24.000]   As a matter of fact, I would say
[00:18:24.000 --> 00:18:25.360]   everything I learned with marketing,
[00:18:25.360 --> 00:18:26.680]   I probably didn't use until like
[00:18:26.680 --> 00:18:28.400]   maybe six years into my career.
[00:18:28.400 --> 00:18:31.240]   The first season of my career
[00:18:31.240 --> 00:18:33.600]   was just trying to figure stuff out and discover who I am.
[00:18:33.600 --> 00:18:36.720]   And so I think for everyone coming out of college,
[00:18:36.720 --> 00:18:39.080]   I think you should expect that.
[00:18:39.080 --> 00:18:43.000]   Unless your education is directly related to your work,
[00:18:43.000 --> 00:18:45.680]   like let's say if you're an academia-focused job
[00:18:45.680 --> 00:18:46.520]   or doing medicine,
[00:18:46.520 --> 00:18:48.320]   obviously that's kind of directly one-on-one.
[00:18:48.320 --> 00:18:51.040]   But for high-tech in particular,
[00:18:51.040 --> 00:18:54.680]   just know that it's not just the courses
[00:18:54.680 --> 00:18:56.680]   or your major you learned in school,
[00:18:56.680 --> 00:19:00.200]   it's how you talk to your students, your peers,
[00:19:00.200 --> 00:19:01.480]   how you talk to your teacher
[00:19:01.480 --> 00:19:03.240]   'cause the communication part of it,
[00:19:03.240 --> 00:19:04.800]   you'll be using that one first.
[00:19:04.800 --> 00:19:10.040]   And I kind of wish I knew this early in my career,
[00:19:10.040 --> 00:19:15.040]   which is going to every job with a strong point of view
[00:19:15.040 --> 00:19:18.200]   on what you want to get out of the job.
[00:19:18.200 --> 00:19:20.160]   'Cause it's like, when I came out of college,
[00:19:20.160 --> 00:19:21.320]   the market was really soft.
[00:19:21.320 --> 00:19:25.080]   So I took a whole bunch of really random jobs
[00:19:25.080 --> 00:19:26.680]   as a part of unemployment or whatever it is.
[00:19:26.680 --> 00:19:28.600]   And one of them was like content entry, right?
[00:19:28.600 --> 00:19:32.000]   And I was actually working for a house that we,
[00:19:32.000 --> 00:19:34.000]   basically I made sausages, right?
[00:19:34.000 --> 00:19:35.680]   And I was also IT.
[00:19:35.680 --> 00:19:38.320]   So it's all none of it's related,
[00:19:38.320 --> 00:19:42.240]   but from each of those in hindsight, I picked up something,
[00:19:42.240 --> 00:19:44.320]   whether it's how I deal with rejection.
[00:19:44.320 --> 00:19:47.920]   Like I was on a call center for like Wells Fargo
[00:19:47.920 --> 00:19:49.440]   getting rejected every Monday morning
[00:19:49.440 --> 00:19:50.440]   'cause no one wanted to talk to me
[00:19:50.440 --> 00:19:51.800]   'cause they didn't want to learn
[00:19:51.800 --> 00:19:53.000]   that they overdrew their checking account
[00:19:53.000 --> 00:19:55.200]   and now they owe the big money.
[00:19:55.200 --> 00:19:56.720]   So like everything has a purpose.
