
[00:00:00.000 --> 00:00:09.120]   15% on all goods coming from Europe, 0% on US goods going to Europe, so an opening up
[00:02:14.380 --> 00:02:18.400]   I don't know, Sunny, probably a few hundred million of revenues, maybe doubling year over
[00:02:18.400 --> 00:02:19.400]   year.
[00:02:19.400 --> 00:02:20.400]   I just saw something.
[00:02:20.400 --> 00:02:24.420]   You're rumored to be raising 600 million at a $6 billion valuation.
[00:02:24.420 --> 00:02:28.480]   Maybe that has something to do with you being over here in Saudi Arabia.
[00:02:28.480 --> 00:02:33.340]   And of course, you're hosting all the open source models in your inference clouds around
[00:02:33.340 --> 00:02:34.340]   the world.
[00:02:34.340 --> 00:02:35.340]   Is that about right?
[00:02:35.340 --> 00:02:36.340]   Yeah.
[00:02:36.340 --> 00:02:37.340]   You got it right.
[00:02:37.340 --> 00:02:38.340]   You touched on all the key points.
[00:02:38.340 --> 00:02:41.340]   We don't comment on speculation, but you touched on some good points.
[00:02:41.340 --> 00:02:46.640]   Well, it's great to see you in DC last week.
[00:02:46.640 --> 00:02:49.200]   Our good friend David Sachs is really on a heater.
[00:02:49.200 --> 00:02:51.760]   First, it was the Crypto Summit a couple of weeks ago.
[00:02:51.760 --> 00:02:57.620]   Of course, the Genius Act got passed, which really teed up these stable coins.
[00:02:57.620 --> 00:03:01.960]   And now the Clarity Act around market structures making its way through Congress.
[00:03:01.960 --> 00:03:08.260]   And then, of course, last week was the AI Summit, where the president laid out a multi-pronged
[00:03:08.260 --> 00:03:16.640]   strategic plan for American AI that both extends the government's investment and leadership,
[00:03:16.640 --> 00:03:21.820]   but also accelerates the distribution of the American AI stack around the world.
[00:03:21.820 --> 00:03:26.100]   Both of those things, both the crypto and the AI Summit that he put together, I thought
[00:03:26.100 --> 00:03:31.640]   are key contributions, really, to the next generation of American technology leadership around the
[00:03:31.640 --> 00:03:32.640]   world.
[00:03:32.640 --> 00:03:34.980]   It's amazing to see that much progress in six months.
[00:03:34.980 --> 00:03:35.640]   Congrats to Sachs.
[00:03:35.640 --> 00:03:42.820]   And the rest of the team, Kratios, Dean Ball, Sriram, they really all kind of brought the
[00:03:42.820 --> 00:03:43.820]   heat with that.
[00:03:43.820 --> 00:03:44.820]   Yeah, for sure.
[00:03:44.820 --> 00:03:50.360]   Of course, the AI Action Plan was focused on maintaining global AI leadership, particularly
[00:03:50.360 --> 00:03:52.180]   over China.
[00:03:52.180 --> 00:03:56.540]   And I hate to say it, but we have really been our own worst enemy.
[00:03:56.540 --> 00:04:03.180]   It seems like excess regulation on everything from energy production to model development
[00:04:03.180 --> 00:04:05.800]   to semiconductor chip distribution.
[00:04:05.800 --> 00:04:11.040]   It's really been a bit of an unforced error by the US over the course of the last 24 months,
[00:04:11.040 --> 00:04:15.360]   and handed a lot of momentum to China, and I think really threatened our leadership.
[00:04:15.360 --> 00:04:19.460]   So this is kind of a 180 to get America back on track.
[00:04:19.460 --> 00:04:25.300]   We've underestimated Huawei and the Chinese AI development, model development, really at
[00:04:25.300 --> 00:04:27.380]   every step of the way.
[00:04:27.380 --> 00:04:32.900]   So I want to kick off today talking about recent developments with the base models and reasoning
[00:04:32.900 --> 00:04:35.320]   models coming out of China.
[00:04:35.320 --> 00:04:40.000]   Because we had this freak out moment earlier in the year with DeepSeq that we all remember.
[00:04:40.000 --> 00:04:45.340]   Remember, Nvidia stock plummets, everybody in Washington's talking about it.
[00:04:45.340 --> 00:04:50.520]   But since then, people kind of forgot about DeepSeq, but the reality is China's been on
[00:04:50.520 --> 00:04:51.520]   a roll.
[00:04:51.520 --> 00:04:55.180]   I mean, they're dominating the global landscape for open source models.
[00:04:55.180 --> 00:05:00.460]   We've seen six to seven high quality open source model providers, many of the fastest growing
[00:05:00.460 --> 00:05:01.460]   in the world.
[00:05:01.460 --> 00:05:07.260]   And this at a time when American open source, right, Lama 4 has been sputtering a bit, really
[00:05:07.260 --> 00:05:10.580]   losing its mojo around the world.
[00:05:10.580 --> 00:05:16.820]   So Quinn, the open source model out of Alibaba has passed, I think, 400 million downloads.
[00:05:16.820 --> 00:05:21.920]   Of course, that's released like these other models under the Apache 2.0 open source license.
[00:05:21.920 --> 00:05:24.940]   So very open, as Bill's talked about.
[00:05:24.940 --> 00:05:28.840]   But Sonny, you tweeted, and one of the reasons I wanted to get you on the pod this week is you
[00:05:28.840 --> 00:05:36.560]   tweeted that all of these open source models are really coming together in China.
[00:05:36.560 --> 00:05:38.220]   They're leveraging one another.
[00:05:38.220 --> 00:05:42.020]   They can distill and generate synthetic data on each other's work.
[00:05:42.020 --> 00:05:47.580]   And you went so far as to suggest this might allow them to pass the best proprietary models
[00:05:47.580 --> 00:05:52.080]   coming out of the US yet this year, maybe by Q4 of this year.
[00:05:52.080 --> 00:05:54.040]   So why don't we dig in there?
[00:05:54.040 --> 00:05:55.920]   What is your theory of the case?
[00:05:55.920 --> 00:05:59.840]   Why is China doing so well in open source?
[00:05:59.840 --> 00:06:04.600]   And should US model companies like OpenAI and Anthropic be concerned?
[00:06:04.600 --> 00:06:05.600]   Yeah.
[00:06:05.600 --> 00:06:11.380]   So let's kind of tie it into, I think, three important things that we see happening.
[00:06:11.380 --> 00:06:16.980]   The first one being, you know, the Chinese and the president addressed this at the AI summit,
[00:06:16.980 --> 00:06:17.980]   right?
[00:06:17.980 --> 00:06:23.740]   He addressed the point around using copyrighted work and he says, you know, he used a great
[00:06:23.740 --> 00:06:24.740]   example.
[00:06:24.740 --> 00:06:27.780]   If you read a book and you use it, you're not violating the copyright there.
[00:06:27.780 --> 00:06:29.400]   And so he addressed that concern.
[00:06:29.400 --> 00:06:32.920]   And that was one of the major things that, you know, a lot of people didn't talk about,
[00:06:32.920 --> 00:06:35.040]   but I think it's important for the model makers.
[00:06:35.040 --> 00:06:39.880]   And so the Chinese just have been able to work around that because of, you know, their position
[00:06:39.880 --> 00:06:43.120]   on IP and what we're really seeing here.
[00:06:43.120 --> 00:06:47.540]   And I think, you know, Bill teed it up even better off of my tweet, which is, you know,
[00:06:47.540 --> 00:06:48.980]   they're able to compound.
[00:06:48.980 --> 00:06:54.340]   So what you're seeing very quickly is both the open source nature, the open weights nature,
[00:06:54.340 --> 00:06:57.000]   allow them to basically compound on each other.
[00:06:57.000 --> 00:07:02.120]   So instead of working in silos and instead of having to create giant training clusters
[00:07:02.120 --> 00:07:06.860]   separately, they can basically take each other's work, build on top of it, almost consider it
[00:07:06.860 --> 00:07:12.880]   like a remix of someone's model K2, sort of a well-known remix of what DeepSeq had done.
[00:07:12.880 --> 00:07:17.100]   And now we're starting to see that happen really fast and we're seeing two dimensions of it
[00:07:17.100 --> 00:07:18.100]   quickly.
[00:07:18.100 --> 00:07:22.300]   One we're seeing the leading edge models getting quicker and we're then seeing them distill down
[00:07:22.300 --> 00:07:25.560]   smaller, you know, turbo models really, really fast as well.
[00:07:25.560 --> 00:07:31.160]   There was a release today of a Quen, you know, 30 billion parameter model, which is performing
[00:07:31.160 --> 00:07:32.540]   as good as GPT-40.
[00:07:32.540 --> 00:07:33.540]   So think about that, right?
[00:07:33.540 --> 00:07:36.900]   And GPT-40 was, you know, world-class not that long ago.
[00:07:36.900 --> 00:07:41.240]   So those are the reasons that we're really seeing an acceleration right now.
[00:07:41.240 --> 00:07:46.440]   You know, I want to dig into this model development in particular, you know, a year ago, we were
[00:07:46.440 --> 00:07:52.040]   talking about these models being these, you know, stochastic parrots, you know, and we really had to
[00:07:52.040 --> 00:07:53.580]   compress the entire internet.
[00:07:53.580 --> 00:08:04.580]   So you go back to GPT-4, you know, and you're compressing, you know, the entire internet, but now we really don't need to do it because we've trained them to use tools like the internet, right?
[00:08:04.580 --> 00:08:06.580]   They're true reasoning engines.
[00:08:06.580 --> 00:08:13.380]   When I ask a question today, you know, it doesn't just spit out an answer immediately, it goes and uses the tool and it searches the internet.
[00:08:13.380 --> 00:08:26.140]   So if you don't have to compress all this Wikipedia information, I don't know, take a subject like World War II, you just need to know how to go out and use the internet to find the information, to summarize it in real time.
[00:08:26.140 --> 00:08:31.480]   How has that changed the pace of progress and the balance between open and closed?
[00:08:32.480 --> 00:08:43.440]   Yeah, and so it's spot on, right, Brad, what we see now, and you see it when you use these reasoning models, and what I suggest everyone do is when you're using a reasoning model, you can usually expand out its thought process.
[00:08:43.440 --> 00:08:48.620]   So when you ask a question, it'll say, oh, the person is asking a question about this, what should I do?
[00:08:48.620 --> 00:08:52.820]   Let me go and maybe search the internet, let me go do a few different things, it can have a lot of different tools.
[00:08:52.820 --> 00:08:56.940]   And so the push has been towards, you know, really, really strong reasoning models.
[00:08:56.940 --> 00:09:02.440]   And, you know, we have to give credit there, OpenAI really started that with O1, that was really the first reasoning model.
[00:09:02.440 --> 00:09:03.240]   that was put out there.
[00:09:03.240 --> 00:09:11.440]   But I think on the back of the research and the back of it, you know, everyone talked about, and, you know, the pod's good friend, Noam Brown was the leader on that program.
[00:09:11.440 --> 00:09:14.600]   Everyone's been able to look at that and say, let's reframe the problem.
[00:09:14.600 --> 00:09:20.540]   And this allows us to build stronger reasoning models that don't have to compress, like you said, all the internet's information.
[00:09:21.000 --> 00:09:32.000]   And once they're coupled with strong tools, you start getting these really, really incredible results that don't even just show up in benchmarks, because none of the benchmarks really allow you to use a tool to answer the results.
[00:09:32.000 --> 00:09:32.340]   Right, exactly.
[00:09:32.340 --> 00:09:35.900]   And if they did, we're going to see a whole bunch of new set of results that happen there.
[00:09:37.000 --> 00:09:43.660]   Hey, Bill, just in many ways, I think this validates what you were arguing over the last six to 12 months.
[00:09:43.660 --> 00:09:45.640]   You said this was likely to happen.
[00:09:45.640 --> 00:09:49.300]   Everybody knows you're one of the biggest proponents of open source in the world.
[00:09:49.300 --> 00:09:55.420]   And you were telling people, don't make, you know, the Chinese are going to use open source to their advantage.
[00:09:55.580 --> 00:09:58.460]   And now we're seeing that in a really profound way.
[00:09:58.460 --> 00:10:01.040]   Why is China so successful here?
[00:10:01.040 --> 00:10:03.720]   And what can we learn from them?
[00:10:03.720 --> 00:10:06.460]   Well, we've talked about it in the past.
[00:10:06.460 --> 00:10:07.380]   I won't dwell on it.
[00:10:07.380 --> 00:10:11.260]   But China got excited about open source about 20 years ago.
[00:10:11.260 --> 00:10:12.900]   It's not a new thing that's happened.
[00:10:12.900 --> 00:10:27.640]   And you can imagine when most of the world accuses you of IP theft, that embracing something like Linux and all the other software, open source products, seems very appealing, right?
[00:10:27.640 --> 00:10:33.160]   And so I think it became kind of a common way of operating within China.
[00:10:33.160 --> 00:10:41.120]   And, you know, it's a country that hasn't prioritized IP protection the way we have, you know, around patents.
[00:10:41.120 --> 00:10:48.960]   And I can make an argument that, you know, there's way more prosperity if ideas are shared instead of protected.
[00:10:48.960 --> 00:10:51.140]   But I don't know.
[00:10:51.140 --> 00:10:59.500]   The one thing I don't know is in the current AI situation, you know, was the government promoting open source and encouraging it?
[00:10:59.500 --> 00:11:02.920]   Or did it just develop through competitive forces?
[00:11:02.920 --> 00:11:03.380]   Right.
[00:11:03.380 --> 00:11:10.500]   But now you have, you know, a scenario where these companies, you know, are, you know, are, first of all,
[00:11:10.600 --> 00:11:12.060]   there's new ones popping up.
[00:11:12.060 --> 00:11:23.880]   And so, you know, I almost feel like an idiot when Kimmy comes out and moonshot and then this week, I guess, I don't even know how to pronounce it, Zipu, you know, releases a model.
[00:11:23.880 --> 00:11:28.720]   And I go on PitchBook and I look it up and they've already raised $1.4 billion.
[00:11:28.720 --> 00:11:32.900]   So it shouldn't have been a secret, but I didn't know about it, you know.
[00:11:33.540 --> 00:11:39.520]   And all of a sudden they're in the leader tables on open router and like, oh, my God, you know, they're coming out of everywhere.
[00:11:39.520 --> 00:11:46.940]   And what it shows you is just that when you have a competitive dynamic where every single player,
[00:11:46.940 --> 00:11:54.620]   and I think there may be seven or eight dig pocketed players with open models in China, they all learn from each other extremely fast.
[00:11:54.620 --> 00:12:00.700]   And in this case, unlike software, you can use one model to distill the other and make it better.
[00:12:00.700 --> 00:12:04.940]   So it's almost like an accelerated, you know, form of that.
[00:12:04.940 --> 00:12:08.280]   And you just get massive, quick co-evolution.
[00:12:08.280 --> 00:12:12.300]   And I came up with a little analogy for people.
[00:12:12.300 --> 00:12:13.280]   I'll try and do it quickly.
[00:12:13.280 --> 00:12:15.080]   But imagine you had two communities.
[00:12:15.080 --> 00:12:16.560]   They're both farming communities.
[00:12:16.800 --> 00:12:19.840]   And let's say there's 10 to 20 farms in each.
[00:12:19.840 --> 00:12:25.980]   And in one community, they come into the farmer's market once a week, and they just compete by selling their products.
[00:12:25.980 --> 00:12:27.040]   But then they go back.
[00:12:27.040 --> 00:12:34.840]   In the other community, when they come into farmer's market, they also, in addition to competing and selling, they're forced.
[00:12:34.840 --> 00:12:40.840]   I don't know who would force them, but they're forced to share all their best practices from that week with everybody.
[00:12:40.840 --> 00:12:41.960]   And everyone does it.
[00:12:41.960 --> 00:12:43.680]   And everyone shares their best practices.
[00:12:44.220 --> 00:13:05.620]   And then if you ran that exercise over two years or whatever, obviously, the community where the best practices are shared across all farms is going to have a higher global output for the community than the one where you've just got proprietary ideas driving, you know, the individual and just competition without the ideas sharing.
[00:13:05.620 --> 00:13:14.140]   And that may, like, even me saying that may cause some people to scream, that's socialism or, like, you know, they may not understand open source.
[00:13:14.140 --> 00:13:15.400]   Or how it works or how it works or why.
[00:13:15.400 --> 00:13:22.080]   But I do think you end up with a higher fitness level for a community that's behaving that way.
[00:13:22.080 --> 00:13:31.240]   Overall, you may end up with a lot less chance of a breakout monopolist like we've had in many of the sectors in American technology.
[00:13:32.420 --> 00:13:39.060]   Well, I mean, let's just assume the Chinese government is, in fact, encouraging this in whatever ways, right?
[00:13:39.060 --> 00:13:45.380]   I mean, if you look at the release of the AI action plan last week, the Trump administration, you know, had a section.
[00:13:45.380 --> 00:13:45.860]   They did.
[00:13:46.180 --> 00:13:55.740]   Which is about encouraging open source and open weight models in the US saying that these could become standards in some businesses and academic workloads.
[00:13:55.740 --> 00:13:58.900]   And it's important they're built on the American AI stack.
[00:13:58.900 --> 00:14:06.240]   So, you know, as an aside, the Chinese quickly followed, you know, the American AI plan.
[00:14:06.320 --> 00:14:16.720]   I think they released theirs a couple of days later where they called for the establishment of a global AI cooperation organization, which I thought, again, is interesting.
[00:14:16.720 --> 00:14:28.540]   So, you know, Bill, how do you feel about, you know, like we haven't seen that much traction in the US labs on open source.
[00:14:28.540 --> 00:14:39.500]   Obviously, Lama has been probably the market leader there, but this is for both of you, you know, handicap for me, if you will, how you think this plays out.
[00:14:39.500 --> 00:14:41.440]   First, Sonny, maybe you start.
[00:14:41.440 --> 00:14:43.700]   What do you see at Grok?
[00:14:43.700 --> 00:14:47.620]   Do you see a lot of demand for these Chinese open source models?
[00:14:47.620 --> 00:14:52.360]   And if so, what would it take for an American open source model to catch up?
[00:14:52.820 --> 00:14:58.520]   Yeah, one of the things that we should pull up is the chart of intelligence to price.
[00:14:58.520 --> 00:15:09.280]   And one of the things that you see with the leading open source models now, which are the Chinese, is 90% of the quality in terms of intelligence, but at a 90% price discount.
[00:15:09.280 --> 00:15:16.100]   And I think whenever you offer that to anybody, you're going to see people want to use that, whether it's individual developers or enterprises.
[00:15:16.100 --> 00:15:18.160]   And so we're seeing that around the world.
[00:15:18.160 --> 00:15:20.180]   Let me interrupt there real quick.
[00:15:20.180 --> 00:15:29.960]   So if you're looking at this chart, right, in the top right of that chart, you'll see a cluster of these Chinese open source companies, right?
[00:15:29.960 --> 00:15:38.680]   And the vertical axes here being really intelligence, the horizontal axes from left to right being the cost per million tokens.
[00:15:39.300 --> 00:15:45.800]   And so you really want to be in the top right of that model, high intelligence, low cost.
[00:15:45.800 --> 00:15:57.560]   And what this chart shows is that, to Sonny's point, you can get 90% of the intelligence, right, for 10% or 20% of the cost.
[00:15:57.560 --> 00:16:06.320]   And the result, I assume, Sonny, is that you're seeing huge demand at Grok and in Saudi Arabia, where you are right now, for these Chinese open source models.
[00:16:07.020 --> 00:16:07.640]   We are.
[00:16:07.640 --> 00:16:11.360]   And then now, just taking that forward, what do people want?
[00:16:11.360 --> 00:16:12.820]   They want some accountability.
[00:16:12.820 --> 00:16:14.360]   And that's what you'll get.
[00:16:14.360 --> 00:16:16.900]   That's what you sort of got out of Linux and, say, Red Hat, right?
[00:16:16.900 --> 00:16:26.280]   As great as Linux was, and Bill was touching on it, the majority of the enterprise was using a distribution, which they could go and point to someone if they needed something.
[00:16:26.440 --> 00:16:31.700]   And so I think the world wants models that they can get from companies that they can go to.
[00:16:31.700 --> 00:16:45.400]   And so to answer your question on what happens, I think if we look at Q4 this year or Q1 next year, I'd be willing to say, you know, a top three worldwide model will be a U.S.-based open source model.
[00:16:45.660 --> 00:16:47.980]   And, you know, we've got two big efforts happening there.
[00:16:47.980 --> 00:16:54.120]   We know we have the open AI, open source, which, you know, a lot of people have been working on, and open AI.
[00:16:54.120 --> 00:16:57.920]   And even, you know, Sam himself has commented on that, and it's released later this summer.
[00:16:58.120 --> 00:17:00.420]   And then we have all the efforts by Meta.
[00:17:00.420 --> 00:17:09.080]   And if you take – you combine both of those things together, I don't think you end up with something that ends up further down the list in terms of intelligence and or price.
[00:17:09.080 --> 00:17:25.140]   One thing I wanted to highlight about the China situation that I think might inform the U.S. situation, I was having a conversation with this extremely young AI entrepreneur that I know.
[00:17:25.340 --> 00:17:30.120]   And he was pouring over the Zipu – I hope I'm pronouncing that right – paper.
[00:17:30.120 --> 00:17:33.400]   And he asked me some information.
[00:17:33.400 --> 00:17:36.220]   I went on PitchBook and sent it to him who had funded it.
[00:17:36.220 --> 00:17:42.380]   And he asked me, he says, why is Alibaba funding all these things when they've got their own model?
[00:17:42.380 --> 00:17:46.960]   And because they're in several of the other competitive plays.
[00:17:46.960 --> 00:17:54.180]   And it reminded me of, you know, a lot of the points that I've made about open source is, like, if you're not –
[00:17:54.180 --> 00:17:58.560]   If you're not confident you're going to win on offense, you want to play defense.
[00:17:58.560 --> 00:18:08.600]   And so, for any large tech company, commoditizing a potential threat is actually quite valuable.
[00:18:08.600 --> 00:18:13.800]   You know, you look at what Facebook did with the Open Compute Initiative inside of their data centers.
[00:18:13.800 --> 00:18:25.780]   And so, you know, it may just be – very well be that Alibaba just wants to make sure there's no ByteDance, you know, that equivalent in the AI space.
[00:18:25.780 --> 00:18:27.080]   And that would be pretty rational.
[00:18:27.080 --> 00:18:31.000]   And the reason I think that's an interesting data point when you think about the U.S.
[00:18:31.580 --> 00:18:39.660]   And, you know, there are several big tech companies that seem to be not on the bleeding edge of AI.
[00:18:39.660 --> 00:18:41.860]   You know, you got Microsoft maybe.
[00:18:41.860 --> 00:18:45.440]   I mean, they have access to OpenAI right now, but they might lose that or whatever.
[00:18:45.440 --> 00:18:47.440]   You've got Amazon.
[00:18:47.440 --> 00:18:48.540]   You've got Apple.
[00:18:48.960 --> 00:18:59.120]   You know, if I'm at any of those companies, I'd be funding a Open Source competitor, you know, rather than funding, you know, like Amazon with Anthropoc.
[00:18:59.120 --> 00:19:01.980]   I think you're in a much better position to encourage Open Source.
[00:19:02.620 --> 00:19:05.740]   And so, I actually think we may –
[00:19:05.740 --> 00:19:10.580]   But, Bill, are there a bunch of Open Source startup models in the U.S.?
[00:19:10.580 --> 00:19:12.540]   That's where I was going next.
[00:19:12.540 --> 00:19:21.300]   I think you're going to see new entrants pop up that try to co-evolve with the Chinese models.
[00:19:21.300 --> 00:19:24.000]   You know, is Linux American?
[00:19:24.000 --> 00:19:25.160]   Is Linux Chinese?
[00:19:25.160 --> 00:19:29.680]   No one thinks of it as having a domicile, right?
[00:19:29.880 --> 00:19:32.400]   And so, this is just me predicting.
[00:19:32.400 --> 00:19:38.920]   I don't – you know, I just think you're going to see – just like you saw Kimmy and Zipu pop up.
[00:19:38.920 --> 00:19:49.400]   I wouldn't be shocked if you see other new entrants pop up that are trying to be, like, sanctioned or, you know, cleaned.
[00:19:49.400 --> 00:19:53.200]   You know, use Red Hat as an example, Sonny, version of these things.
[00:19:53.300 --> 00:20:01.360]   Because I think if you start with access to those Chinese models, it wouldn't take you long to move into a near place.
[00:20:01.360 --> 00:20:05.780]   And you wouldn't have to spend the kind of money the foundational model companies have.
[00:20:05.780 --> 00:20:13.380]   And then you may see a big fight around regulatory capture where someone tries to say that's not allowed or whatnot.
[00:20:13.560 --> 00:20:15.380]   But I do expect to see that.
[00:20:15.380 --> 00:20:21.700]   And if I'm the Mistral team, if you're not distilling on these Chinese models, I don't know what you're doing right now.
[00:20:21.700 --> 00:20:24.720]   But I don't have any data on that front.
[00:20:24.720 --> 00:20:28.300]   OpenAI is rumored to be launching their open source model any day.
[00:20:29.140 --> 00:20:30.780]   Sonny, what would they have to do?
[00:20:30.780 --> 00:20:36.060]   So to your point, you predicted, go back to the intelligence and pricing chart, right?
[00:20:36.060 --> 00:20:39.640]   So if OpenAI was in the top right of that chart, i.e.
[00:20:39.640 --> 00:20:49.680]   if they're able to deliver something at the intelligence of, let's call it Quinn, and they're also able to deliver it to market at, you know, 20% of the cost,
[00:20:50.140 --> 00:20:57.820]   it would seem to me that actors around the world, certainly actor, it would be, you know, part of the American AI action plan.
[00:20:57.820 --> 00:21:00.280]   We had won everybody in the world to use that model.
[00:21:00.280 --> 00:21:06.800]   And do you believe they have a shot at out competing, being the upper right, you know, by the end of the year?
[00:21:06.800 --> 00:21:09.520]   And if so, do you think that will be the outcome?
[00:21:09.520 --> 00:21:19.140]   Like these companies that are using Quinn on Grok, do you think they would prefer to use OpenAI so long as it was equally capable and equally priced performance?
[00:21:19.140 --> 00:21:29.340]   So two things that we see is brand and, you know, the U.S. domiciled or, you know, someone that they can kind of point at, that wins.
[00:21:29.340 --> 00:21:32.000]   And so if that shows up, it will win.
[00:21:32.000 --> 00:21:39.680]   Because if you're a company and, you know, at some point you have to, you know, get your teams to sign off on what is it that you're using?
[00:21:39.680 --> 00:21:41.240]   What are the risks associated with it?
[00:21:41.240 --> 00:21:44.180]   And like, you know, who is liable if something goes wrong?
[00:21:44.400 --> 00:21:59.940]   And so I sort of feel like with OpenAI's release and, you know, Meta charges back or even if some of these startups emerge that, you know, we can point at, I think we'll see a huge shift back towards those models versus the Chinese ones.
[00:22:00.380 --> 00:22:16.280]   Yeah. And we really don't know at this point, unless you guys have some inside knowledge, like when Meta makes their second push with all these hires that they've made, are they going to remain committed to open source or even be more open?
[00:22:16.280 --> 00:22:18.720]   We don't, we really don't know yet at this point.
[00:22:19.240 --> 00:22:21.540]   Right. You certainly seen some of those rumors out there.
[00:22:21.540 --> 00:22:29.000]   You know, I've seen rumors that on Twitter that they were debating whether or not they should back away from open source.
[00:22:29.000 --> 00:22:32.840]   My hunch is that that's a misread.
[00:22:32.840 --> 00:22:40.160]   My hunch is that they're going to stay very committed to open source, but they may complement it with a proprietary model.
[00:22:40.160 --> 00:22:44.680]   That would be my guess, as opposed to scrapping open source altogether.
[00:22:44.680 --> 00:22:46.640]   And Brad, can I throw one thing out there?
[00:22:46.800 --> 00:22:53.900]   I think part of the pitch to get everyone there is that it's open because everyone that they're pulling over are coming from closed places.
[00:22:53.900 --> 00:23:04.340]   And so if you're really passionate about the work you're doing and you're passionate about where this is going to go and there's only, there's only one company that can fund that to that scale and do it open is, is those guys.
[00:23:04.340 --> 00:23:06.000]   So I think it's part of the pitch.
[00:23:06.000 --> 00:23:14.260]   Yeah. Some of the researchers like have a religious belief in it, which was evident in the, in the interview with the Deep Seek founder.
[00:23:14.360 --> 00:23:21.360]   Like it's, it's, it's oddly like higher on their Maslow, you know, hierarchy than the money.
[00:23:21.360 --> 00:23:24.180]   Of course they're getting the money.
[00:23:24.180 --> 00:23:27.040]   Of course, yeah, this one is both.
[00:23:27.040 --> 00:23:45.520]   This is, I think a really important point I want to come back to Sonny is that you're seeing massive demand for these Chinese open source models today, precisely because enterprises around the world can utilize them.
[00:23:45.520 --> 00:24:00.200]   They have 90% of their capabilities at 20% of the cost, 10 or 20% of the cost, you know, so it turns out if you deliver something really powerful and really cheap, that's more important to these players than American values aligned.
[00:24:00.200 --> 00:24:18.200]   Right. But if you gave them something that was super powerful and super cheap and aligned with Western values, right? That you think that would be the winning formula for an American open AI model to top the, the distribution leaderboards around the world.
[00:24:18.200 --> 00:24:25.200]   I think, yeah, on a place like Open Router, you know, where you can see where this is happening, I see, we would see it rise to the top in a few days.
[00:24:25.200 --> 00:24:38.200]   That's music to David Sachs' ears because, you know, clearly in the strategic plan, they're worried about Chinese open source models dominating globally.
[00:24:38.200 --> 00:24:52.200]   And if you just watch the pace of releases, the quality of the releases out of China, the cycle time on the innovation in the open source community out of China, it's faster and better at the moment.
[00:24:52.200 --> 00:25:13.200]   So, and the only real big development, you know, we may see some of these new startups, Bill, we may see a reboot out of Meta, but the one that has, I think, everybody really holding their breath and hoping that we see something really capable and powerful is this open source model that's been promised out of OpenAI.
[00:25:13.200 --> 00:25:20.200]   Now, of course, Elon says he's committed to open source as well.
[00:25:20.200 --> 00:25:23.200]   Grok 4 is a great model, is impressive what they put out there.
