
[00:00:00.000 --> 00:00:03.240]   (upbeat music)
[00:02:13.100 --> 00:02:15.980]   And so we're gonna see how many of your questions
[00:02:15.980 --> 00:02:19.380]   we can anticipate and answer today.
[00:02:19.380 --> 00:02:22.100]   So Deb, I wanna start out at the very beginning.
[00:02:22.100 --> 00:02:26.220]   I remember when we joined CC years and years ago,
[00:02:26.220 --> 00:02:27.300]   I had little kids.
[00:02:27.300 --> 00:02:30.580]   So I had a seven-year-old and a 10-year-old
[00:02:30.580 --> 00:02:34.140]   and protocol was not even a twinkle in my eye then.
[00:02:34.140 --> 00:02:37.180]   In fact, I remember seeing a book
[00:02:37.180 --> 00:02:41.980]   in the CC bookstore called Protocol Matters.
[00:02:41.980 --> 00:02:44.640]   And the only thing I knew about protocol
[00:02:44.640 --> 00:02:47.820]   was from my years in college,
[00:02:47.820 --> 00:02:49.580]   as a political science major,
[00:02:49.580 --> 00:02:54.460]   I knew all about diplomatic protocols and legal protocols.
[00:02:54.460 --> 00:02:57.100]   And I thought, what in the world can this be?
[00:02:57.100 --> 00:02:59.820]   So let's start there at the very beginning.
[00:02:59.820 --> 00:03:04.820]   In CC world, what does protocol mean?
[00:03:04.820 --> 00:03:09.460]   - Right, so protocol's really just a formal event
[00:03:09.460 --> 00:03:12.660]   that's celebrating the Western cultural arts.
[00:03:12.660 --> 00:03:17.300]   And so it's a time for students to get involved
[00:03:17.300 --> 00:03:20.620]   with culture and practice culture,
[00:03:20.620 --> 00:03:23.700]   fine dining and the arts.
[00:03:23.700 --> 00:03:26.300]   It's a formal dinner and a cultural event
[00:03:26.300 --> 00:03:30.460]   that the challenge community can celebrate together
[00:03:30.460 --> 00:03:31.940]   and just practice.
[00:03:31.940 --> 00:03:34.020]   We can be in the mission field,
[00:03:34.020 --> 00:03:36.100]   but we also might be before Kings one day.
[00:03:36.100 --> 00:03:38.840]   And so to be able to know how to act
[00:03:38.840 --> 00:03:41.940]   and practice that self-control and that etiquette
[00:03:41.940 --> 00:03:44.340]   is a beautiful gift that we offer to our students
[00:03:44.340 --> 00:03:46.220]   in the challenge program.
[00:03:46.220 --> 00:03:47.980]   - You know what, that was the best,
[00:03:47.980 --> 00:03:51.260]   most succinct explanation of protocol I have ever heard.
[00:03:51.260 --> 00:03:53.460]   I'm glad we got it on a recording.
[00:03:53.460 --> 00:03:55.300]   I really appreciated what you said
[00:03:55.300 --> 00:04:00.300]   about encouraging our students to understand
[00:04:00.300 --> 00:04:04.220]   the cultural arts, the Western cultural arts,
[00:04:04.220 --> 00:04:07.500]   what has been important historically
[00:04:07.500 --> 00:04:12.260]   in how do we conduct ourselves at cultural events?
[00:04:12.260 --> 00:04:14.820]   How do we conduct ourselves in fine dining
[00:04:14.820 --> 00:04:17.900]   so that we know what would be expected of us
[00:04:17.900 --> 00:04:19.460]   in any situation?
[00:04:19.460 --> 00:04:23.460]   You know, we wanna be good ambassadors for Christ
[00:04:23.460 --> 00:04:24.540]   wherever we go.
[00:04:24.540 --> 00:04:28.700]   And sometimes knowing the right thing to do
[00:04:28.700 --> 00:04:32.700]   and how to do it and what to say and when to speak
[00:04:32.700 --> 00:04:35.260]   and when not to speak is really important
[00:04:35.260 --> 00:04:40.260]   and can open doors for us as witnesses wherever we go.
[00:04:40.260 --> 00:04:43.540]   So I really appreciate that.
[00:04:43.540 --> 00:04:44.980]   And I love it that you said,
[00:04:44.980 --> 00:04:48.580]   I mean, you used some of those words, manners and etiquette
[00:04:48.580 --> 00:04:53.580]   and you know, as parents, we do want to teach our children.
[00:04:53.580 --> 00:04:57.700]   We want to pass on the how to act,
[00:04:57.700 --> 00:05:00.100]   how to treat other people.
[00:05:00.100 --> 00:05:02.740]   I heard one time somebody say that protocol
[00:05:02.740 --> 00:05:06.140]   is about learning how to love your neighbor well,
[00:05:06.140 --> 00:05:10.060]   whoever your neighbor is and wherever you might meet them
[00:05:10.060 --> 00:05:12.660]   and whatever you might be doing.
[00:05:12.660 --> 00:05:15.540]   And I thought, you know, that's really true.
[00:05:15.540 --> 00:05:19.540]   And I remember my husband talking about
[00:05:19.540 --> 00:05:21.660]   when he went to his prom,
[00:05:21.660 --> 00:05:25.220]   I guess as like a junior or senior in high school
[00:05:25.220 --> 00:05:28.020]   and his family had not done a lot of fine dining.
[00:05:28.020 --> 00:05:31.020]   And so he shows up with some of his buddies
[00:05:31.020 --> 00:05:33.860]   and all their dates to a fancy restaurant.
[00:05:33.860 --> 00:05:36.020]   The girls are dressed in long dresses
[00:05:36.020 --> 00:05:38.300]   and they are all trying to act, you know,
[00:05:38.300 --> 00:05:40.540]   old and super sophisticated.
[00:05:40.540 --> 00:05:43.220]   He had never been to a restaurant
[00:05:43.220 --> 00:05:46.260]   where they bring your bill to the table
[00:05:46.260 --> 00:05:48.500]   and then take your payment.
[00:05:48.500 --> 00:05:50.860]   And he said, so he was mortified.
[00:05:50.860 --> 00:05:52.140]   They all were mortified
[00:05:52.140 --> 00:05:54.700]   when they went traipsing around the restaurant
[00:05:54.700 --> 00:05:58.100]   trying to find the kiosk to pay.
[00:05:58.100 --> 00:06:01.060]   And he was mortified because he said,
[00:06:01.060 --> 00:06:04.220]   my parents didn't tell me that I might face a situation
[00:06:04.220 --> 00:06:05.900]   where you pay at the table.
[00:06:05.900 --> 00:06:09.100]   And so at that point, I thought, you know,
[00:06:09.100 --> 00:06:11.740]   I want my girls as they grow up
[00:06:11.740 --> 00:06:13.780]   to know how to act in every situation
[00:06:13.780 --> 00:06:15.860]   just so they're not embarrassed.
[00:06:15.860 --> 00:06:18.780]   And so that's a great reason to do protocol.
[00:06:18.780 --> 00:06:19.620]   - It is.
[00:06:19.620 --> 00:06:22.820]   And it's such a, again, it's a gift to our,
[00:06:22.820 --> 00:06:24.220]   it's a gift to our kids, right?
[00:06:24.220 --> 00:06:27.340]   So how many funny movies are there out there
[00:06:27.340 --> 00:06:29.700]   where like they look at the table setting
[00:06:29.700 --> 00:06:31.740]   and they don't know which fork to use.
[00:06:31.740 --> 00:06:33.020]   Everybody's mortified.
[00:06:33.020 --> 00:06:36.140]   But instead of that being a fear
[00:06:36.140 --> 00:06:38.740]   to give them the ability to practice this,
[00:06:38.740 --> 00:06:41.260]   'cause, you know, let's face it, as homeschool moms,
[00:06:41.260 --> 00:06:44.620]   I'm not laying out a formal dinner for my kids every week
[00:06:44.620 --> 00:06:47.020]   and having them practice what fork to use,
[00:06:47.020 --> 00:06:49.140]   or we may not be sitting down
[00:06:49.140 --> 00:06:51.500]   and listening to classical music every evening,
[00:06:51.500 --> 00:06:52.940]   although I would love to do that.
[00:06:52.940 --> 00:06:54.860]   I don't think that that doesn't actually happen.
[00:06:54.860 --> 00:06:56.940]   We traipse off to a basketball game.
[00:06:56.940 --> 00:07:01.220]   And so this is really an amazing opportunity
[00:07:01.220 --> 00:07:05.740]   for them to celebrate the culture
[00:07:05.740 --> 00:07:08.820]   and the arts and fine dining
[00:07:08.820 --> 00:07:10.980]   and to not have it be the unknown
[00:07:10.980 --> 00:07:12.780]   or to have it be an awkward moment.
[00:07:12.780 --> 00:07:15.820]   They can really engage and learn together
[00:07:15.820 --> 00:07:17.100]   and they get to learn with their friends,
[00:07:17.100 --> 00:07:17.940]   which is much better.
[00:07:17.940 --> 00:07:19.740]   - Which is always more fun.
[00:07:19.740 --> 00:07:20.580]   That's right.
[00:07:20.580 --> 00:07:21.420]   They love that part.
[00:07:21.420 --> 00:07:26.300]   And I really like that for a lot of our families,
[00:07:26.300 --> 00:07:30.620]   it is a great way to introduce your student
[00:07:30.620 --> 00:07:35.180]   and their friends to past times
[00:07:35.180 --> 00:07:36.900]   that they may not get a lot of.
[00:07:36.900 --> 00:07:41.460]   Most of us maybe don't go to the symphony very often
[00:07:41.460 --> 00:07:46.420]   or don't go to an opera, maybe ever.
[00:07:46.420 --> 00:07:49.300]   And so it is an introduction
[00:07:49.300 --> 00:07:51.220]   both to something you're unfamiliar with,
[00:07:51.220 --> 00:07:54.380]   but also it can be an introduction
[00:07:54.380 --> 00:07:59.380]   to something that your student might find a passion for.
[00:07:59.380 --> 00:08:01.900]   That's a great thing.
[00:08:01.900 --> 00:08:02.740]   - Right.
[00:08:02.740 --> 00:08:04.900]   There's so many of our talent students
[00:08:04.900 --> 00:08:06.980]   who love the arts, right?
[00:08:06.980 --> 00:08:11.260]   They do dance or they do theater.
[00:08:11.260 --> 00:08:13.420]   They play in an orchestra.
[00:08:13.420 --> 00:08:17.060]   And so there's so many opportunities to share that love
[00:08:17.060 --> 00:08:21.300]   and that passion with your fellow students in class
[00:08:21.300 --> 00:08:24.900]   and be like, hey, we actually, I do this.
[00:08:24.900 --> 00:08:26.340]   This is something that I love to do.
[00:08:26.340 --> 00:08:28.900]   And you can share that love with your friends,
[00:08:28.900 --> 00:08:31.180]   which is a great thing to do as well.
[00:08:31.180 --> 00:08:34.180]   - I love it that it is a community event
[00:08:34.180 --> 00:08:37.620]   and that you don't do it just with your family.
[00:08:37.620 --> 00:08:40.540]   I mean, you do it with other people your age
[00:08:40.540 --> 00:08:44.620]   who maybe know as much or as little as you do
[00:08:44.620 --> 00:08:46.180]   about some of these things.
[00:08:46.180 --> 00:08:48.980]   So we've probably touched on a lot
[00:08:48.980 --> 00:08:51.580]   of the way you will answer this question,
[00:08:51.580 --> 00:08:54.740]   but I wanna ask it right out for you.
[00:08:54.740 --> 00:08:59.740]   Why does Classical Conversations think that protocol
[00:08:59.740 --> 00:09:04.020]   is worthy of attention from teenagers and families
[00:09:04.020 --> 00:09:04.900]   and communities?
[00:09:04.900 --> 00:09:07.900]   Because let's face it, we're homeschoolers.
[00:09:07.900 --> 00:09:09.140]   We're all busy.
[00:09:09.140 --> 00:09:10.940]   We're all stretched thin.
[00:09:10.940 --> 00:09:14.060]   Many of us are living on one income.
[00:09:14.060 --> 00:09:17.300]   So we don't have lots of extra money to throw around.
[00:09:17.300 --> 00:09:22.300]   And yet, and yet, this seems to be really important.
[00:09:22.300 --> 00:09:26.380]   Why does CeCe think protocol is so important?
[00:09:26.380 --> 00:09:27.740]   - Well, if we think about
[00:09:27.740 --> 00:09:29.660]   what classical education really is
[00:09:29.660 --> 00:09:33.420]   and that we are developing the whole human being, right?
[00:09:33.420 --> 00:09:36.500]   We are trying to see what makes us more human.
[00:09:36.500 --> 00:09:39.780]   We don't wanna eliminate the arts and culture
[00:09:39.780 --> 00:09:43.460]   because of a cost reason
[00:09:43.460 --> 00:09:45.540]   or just because that can be put to the side.
[00:09:45.540 --> 00:09:46.380]   That's not what we,
[00:09:46.380 --> 00:09:48.100]   we really wanna develop the whole human being
[00:09:48.100 --> 00:09:49.980]   just like we look at language,
[00:09:49.980 --> 00:09:52.460]   just like we're looking at math,
[00:09:52.460 --> 00:09:54.580]   whatever it is that we're looking at.
[00:09:54.580 --> 00:09:56.900]   Classical Conversations is not trying to develop
[00:09:56.900 --> 00:10:00.860]   just portions or fragments of a student's education.
[00:10:00.860 --> 00:10:03.820]   We're trying to develop the whole human experience.
[00:10:03.820 --> 00:10:06.660]   And so this is just one portion of that,
[00:10:06.660 --> 00:10:08.100]   but it's an important portion.
[00:10:08.100 --> 00:10:11.620]   And it's a portion that can become a milestone memory
[00:10:11.620 --> 00:10:13.220]   for the students as well.
[00:10:13.220 --> 00:10:15.780]   And so we wanna develop that entire human being,
[00:10:15.780 --> 00:10:17.620]   including the cultural arts
[00:10:17.620 --> 00:10:19.660]   and knowing that those are important.
[00:10:19.660 --> 00:10:21.340]   - Oh, I love that.
[00:10:21.340 --> 00:10:23.940]   I love that so much that protocol,
[00:10:23.940 --> 00:10:26.460]   we need to change the way we're thinking about it.
[00:10:26.460 --> 00:10:31.460]   I know that for a lot of families in our community,
[00:10:31.460 --> 00:10:37.220]   when my girls were in challenge, protocol was extra.
[00:10:37.220 --> 00:10:38.540]   And some people thought of it
[00:10:38.540 --> 00:10:40.700]   as an extra drain on their time.
[00:10:40.700 --> 00:10:43.700]   And some people thought of it as an extra expense,
[00:10:43.700 --> 00:10:49.220]   but it was definitely in their minds extra.
[00:10:49.220 --> 00:10:52.820]   And so that meant it's in addition to,
[00:10:52.820 --> 00:10:56.420]   it's just outside of what we're teaching our children,
[00:10:56.420 --> 00:10:58.740]   but I love what you said.
[00:10:58.740 --> 00:11:03.740]   It is part of teaching our students to be fully human,
[00:11:03.740 --> 00:11:09.260]   to fully embrace all of the parts of what a beauty
[00:11:09.260 --> 00:11:15.420]   and truth and goodness that God has made us able
[00:11:15.420 --> 00:11:16.540]   to apprehend.
[00:11:16.540 --> 00:11:20.900]   And so the appreciation of beauty and in sound
[00:11:20.900 --> 00:11:23.980]   and in movement is really important.
[00:11:23.980 --> 00:11:25.580]   And so I love that.
[00:11:25.580 --> 00:11:28.220]   And I also love the whole perspective.
[00:11:28.220 --> 00:11:31.340]   I think I said that somebody else taught me
[00:11:31.340 --> 00:11:34.420]   that protocol and learning good manners
[00:11:34.420 --> 00:11:37.100]   is a way to love your neighbor better.
[00:11:37.100 --> 00:11:41.900]   It's a way to learn how to treat people with grace
[00:11:41.900 --> 00:11:46.300]   and kindness and dignity and importance.
[00:11:46.300 --> 00:11:51.300]   And so young men, when you learn to pull out the chair
[00:11:51.300 --> 00:11:54.620]   of the lady seated next to you,
[00:11:54.620 --> 00:11:56.860]   it does not mean you think she is incapable
[00:11:56.860 --> 00:11:59.220]   of pulling out her own chair, okay?
[00:11:59.220 --> 00:12:03.740]   It is showing that you are caring for your dinner companion
[00:12:03.740 --> 00:12:08.260]   and that you are trying to help her have a happy experience.
[00:12:08.260 --> 00:12:11.980]   And young lady, when you talk to people on your left
[00:12:11.980 --> 00:12:14.940]   and on your right, you are doing your part
[00:12:14.940 --> 00:12:18.380]   to make sure everyone feels included in the conversation.
[00:12:18.380 --> 00:12:20.980]   It really is a way to love your neighbor best.
[00:12:20.980 --> 00:12:22.780]   - Yeah, it's a way to love your neighbor.
[00:12:22.780 --> 00:12:26.340]   It's also a way to understand
[00:12:26.340 --> 00:12:29.140]   just a sense of dignity in our humanity.
[00:12:29.140 --> 00:12:32.420]   I think sometimes, especially as teenagers,
[00:12:32.420 --> 00:12:35.700]   I think we can get super casual with our friends.
[00:12:35.700 --> 00:12:38.980]   We can get super casual with our families
[00:12:38.980 --> 00:12:42.140]   and we can get super casual with ourselves as well.
[00:12:42.140 --> 00:12:44.660]   And to take a moment to say,
[00:12:44.660 --> 00:12:48.100]   hey, I am created in the image of God
[00:12:48.100 --> 00:12:51.260]   and I can, and all those things obviously
[00:12:51.260 --> 00:12:52.740]   can still be in the image of God,
[00:12:52.740 --> 00:12:55.700]   but more of, I can practice this self-control.
[00:12:55.700 --> 00:12:58.740]   I can enjoy this moment.
[00:12:58.740 --> 00:13:01.500]   I can elevate my conversation.
[00:13:01.500 --> 00:13:05.180]   And those moments help us understand
[00:13:05.180 --> 00:13:08.500]   just a sense of dignity that we have
[00:13:08.500 --> 00:13:10.020]   in being created by God.
[00:13:10.020 --> 00:13:12.260]   And I love that part of protocol as well.
[00:13:12.260 --> 00:13:14.260]   - I do too.
[00:13:14.260 --> 00:13:17.740]   This is making me wish that maybe I'll go volunteer
[00:13:17.740 --> 00:13:20.900]   to be a chaperone at Protocol 'cause I miss it.
[00:13:20.900 --> 00:13:22.780]   I miss it, that elevated.
[00:13:22.780 --> 00:13:24.540]   - Everybody's always looking for volunteers.
[00:13:24.540 --> 00:13:26.940]   - I know, everybody's always looking for volunteers.
[00:13:26.940 --> 00:13:27.780]   You're right.
[00:13:27.780 --> 00:13:31.660]   But that elevated behavior, that gracious living.
[00:13:31.660 --> 00:13:34.140]   And you know what?
[00:13:34.140 --> 00:13:36.620]   When you are in a different environment
[00:13:36.620 --> 00:13:41.060]   and when your students are in a more formal environment,
[00:13:41.060 --> 00:13:46.060]   I think it does cause them to pause and reflect
[00:13:46.060 --> 00:13:50.020]   and think more carefully about their conversation
[00:13:50.020 --> 00:13:51.420]   and about their behavior
[00:13:51.420 --> 00:13:55.500]   and reflect on the finer things in life.
[00:13:55.500 --> 00:13:56.620]   That's really good.
[00:13:56.620 --> 00:13:59.900]   - And it also kind of, I'm sorry,
[00:13:59.900 --> 00:14:02.100]   just it helps them recognize the difference
[00:14:02.100 --> 00:14:06.700]   between pop culture and Western cultural emphasis.
[00:14:06.700 --> 00:14:09.580]   You know, there's such an emphasis on pop culture,
[00:14:09.580 --> 00:14:10.740]   which is widespread.
[00:14:10.740 --> 00:14:12.100]   It's all over media.
[00:14:12.100 --> 00:14:14.140]   It's all over the internet.
[00:14:14.140 --> 00:14:18.540]   It's what we engage in almost on a daily basis, right?
[00:14:18.540 --> 00:14:22.580]   We're engaging in pop culture, which is a very familiar,
[00:14:22.580 --> 00:14:24.660]   but to step back and say,
[00:14:24.660 --> 00:14:27.260]   let's engage in a different type of culture,
[00:14:27.260 --> 00:14:30.660]   the truth, beauty, and goodness of the Western culture.
[00:14:30.660 --> 00:14:31.980]   I think that's a beautiful moment
[00:14:31.980 --> 00:14:33.180]   for the students as well.
[00:14:33.180 --> 00:14:35.140]   And to note the difference between the two.
[00:14:35.140 --> 00:14:36.580]   - Yes, yes.
[00:14:36.580 --> 00:14:39.500]   We teach them to compare things.
[00:14:39.500 --> 00:14:41.860]   This is a great way, Deb, you're right.
[00:14:41.860 --> 00:14:44.660]   It's a great way to compare the culture
[00:14:44.660 --> 00:14:48.500]   that they participate in without thinking every day.
[00:14:48.500 --> 00:14:52.740]   And a culture that perhaps calls them
[00:14:52.740 --> 00:14:57.380]   to consider before acting or speaking
[00:14:57.380 --> 00:15:00.780]   and to temper even their thoughts
[00:15:00.780 --> 00:15:02.620]   through the lens of the search
[00:15:02.620 --> 00:15:04.380]   for truth, beauty, and goodness.
[00:15:04.380 --> 00:15:07.340]   That's really, really good.
[00:15:07.340 --> 00:15:11.740]   I also think there are some very much tangible skills
[00:15:11.740 --> 00:15:16.300]   that our students gain from participating in protocol.
[00:15:16.300 --> 00:15:21.300]   I mean, you do understand what fine dining calls for.
[00:15:21.300 --> 00:15:27.020]   You may, your student may grow up
[00:15:27.020 --> 00:15:32.020]   and go to a scholarship interview or a job interview
[00:15:32.020 --> 00:15:36.140]   or be called upon to attend a banquet
[00:15:36.140 --> 00:15:38.540]   as a newly hired worker.
[00:15:38.540 --> 00:15:42.100]   And you want them to have the skills of gracious living
[00:15:42.100 --> 00:15:46.260]   such that they can comport themselves
[00:15:46.260 --> 00:15:49.340]   without awkwardness and with ease
[00:15:49.340 --> 00:15:52.460]   and actually enjoy the experience.
[00:15:52.460 --> 00:15:54.580]   So that they know, like you said,
[00:15:54.580 --> 00:15:59.300]   which fork to use and which course is coming first
[00:15:59.300 --> 00:16:02.180]   and what to do with your napkin
[00:16:02.180 --> 00:16:06.300]   and how to talk, how to have polite conversation
[00:16:06.300 --> 00:16:08.620]   with people you don't know well.
[00:16:08.620 --> 00:16:11.500]   - Yes, and how to dress for different occasions.
[00:16:11.500 --> 00:16:12.340]   - Yeah.
[00:16:12.340 --> 00:16:13.820]   - So it's interesting.
[00:16:13.820 --> 00:16:15.380]   You even mentioned the college interview,
[00:16:15.380 --> 00:16:18.020]   but when we do a protocol event,
[00:16:18.020 --> 00:16:21.140]   we ask students to dress up, right?
[00:16:21.140 --> 00:16:22.540]   And depending on the event,
[00:16:22.540 --> 00:16:24.940]   it might be a different kind of dress,
[00:16:24.940 --> 00:16:26.100]   but that same thing happens.
[00:16:26.100 --> 00:16:27.860]   I remember my daughter thought
[00:16:27.860 --> 00:16:30.500]   that jeans were appropriate for an interview.
[00:16:30.500 --> 00:16:31.420]   - Right.
[00:16:31.420 --> 00:16:32.740]   - With a nice shirt and jeans.
[00:16:32.740 --> 00:16:35.140]   And I was like, well, actually,
[00:16:35.140 --> 00:16:38.500]   we need to know that we have to elevate our dress
[00:16:38.500 --> 00:16:41.420]   just like we might be elevating our dining experience
[00:16:41.420 --> 00:16:43.740]   or elevating our conversation.
[00:16:43.740 --> 00:16:46.380]   And so I think it's important for students
[00:16:46.380 --> 00:16:49.140]   to know what type of dress is appropriate.
[00:16:49.140 --> 00:16:49.980]   - Yes.
[00:16:49.980 --> 00:16:51.580]   - That's an important skill to learn.
[00:16:51.580 --> 00:16:52.420]   - Yes.
[00:16:52.420 --> 00:16:53.820]   - And how do we know that skill, so.
[00:16:53.820 --> 00:16:56.820]   - Yes, and it's actually really great
[00:16:56.820 --> 00:17:01.380]   to practice walking in higher heels
[00:17:01.380 --> 00:17:05.460]   or how to sit down when you have on a dress
[00:17:05.460 --> 00:17:07.700]   instead of jeans. - Yes, right.
[00:17:07.700 --> 00:17:11.820]   - For young men, how to tie a tie
[00:17:11.820 --> 00:17:15.380]   or what do you do with your suit coat during dinner?
[00:17:15.380 --> 00:17:16.220]   Do you keep it on?
[00:17:16.220 --> 00:17:17.540]   Do you take it out?
[00:17:17.540 --> 00:17:19.220]   Oft, if you're wearing a hat,
[00:17:19.220 --> 00:17:22.300]   is it appropriate to wear it inside?
[00:17:22.300 --> 00:17:26.500]   All of these things give our students a reason
[00:17:26.500 --> 00:17:30.900]   to practice things that might not be familiar,
[00:17:30.900 --> 00:17:34.260]   but you don't want them to be utterly unknown
[00:17:34.260 --> 00:17:35.100]   to your student.
[00:17:35.100 --> 00:17:36.740]   And you brought out the best point,
[00:17:36.740 --> 00:17:38.500]   'cause yes, I get it.
[00:17:38.500 --> 00:17:42.180]   We can all, as parents, teach those skills
[00:17:42.180 --> 00:17:45.220]   and those attitudes to our children at home,
[00:17:45.220 --> 00:17:48.300]   but our children are much more open to learning it
[00:17:48.300 --> 00:17:51.980]   and happier to learn it if their friends are along.
[00:17:51.980 --> 00:17:54.300]   - Yes, it's now they want to do it, right?
[00:17:54.300 --> 00:17:55.140]   - Yes.
[00:17:55.140 --> 00:17:55.980]   - Whereas before it might be like,
[00:17:55.980 --> 00:17:57.340]   oh, mom's making me do it.
[00:17:57.340 --> 00:18:01.340]   - Right, it's like, oh, you have to use the fancy dishes.
[00:18:01.340 --> 00:18:02.180]   Yeah.
[00:18:02.180 --> 00:18:03.020]   - Yes.
[00:18:03.020 --> 00:18:03.860]   - But it's fun.
[00:18:03.860 --> 00:18:05.180]   - With your friends, yeah.
[00:18:05.180 --> 00:18:07.180]   And who doesn't want to do something like that
[00:18:07.180 --> 00:18:08.020]   with their friends?
[00:18:08.020 --> 00:18:08.860]   - Yeah.
[00:18:08.860 --> 00:18:11.020]   And even the students, I will tell you this,
[00:18:11.020 --> 00:18:15.980]   even the students that complain most loudly,
[00:18:15.980 --> 00:18:21.020]   secretly enjoy what it's like to get dressed up
[00:18:21.020 --> 00:18:22.740]   and go somewhere special.
[00:18:22.740 --> 00:18:24.100]   - They do.
[00:18:24.100 --> 00:18:26.180]   And it's, you know, I mean, for some,
[00:18:26.180 --> 00:18:27.820]   it's definitely a stretch.
[00:18:27.820 --> 00:18:29.460]   They're out of their comfort zone.
[00:18:29.460 --> 00:18:32.020]   And honestly, that's another skill
[00:18:32.020 --> 00:18:35.100]   that is excellent for our students to be learning as well.
[00:18:35.100 --> 00:18:39.500]   When we are put in that position where it's not comfortable,
[00:18:39.500 --> 00:18:43.060]   where we have to stretch our minds
[00:18:43.060 --> 00:18:44.700]   and what we would normally do,
[00:18:44.700 --> 00:18:49.700]   but instead we jump in and be part and participate.
[00:18:49.700 --> 00:18:50.940]   This is something that helps them
[00:18:50.940 --> 00:18:53.180]   just build inner strength as well,
[00:18:53.180 --> 00:18:56.660]   to be able to be in situations that aren't comfortable
[00:18:56.660 --> 00:18:59.140]   and to learn how to thrive and to interact
[00:18:59.140 --> 00:19:01.540]   and to make others feel comfortable as well
[00:19:01.540 --> 00:19:02.780]   is a beautiful skill.
[00:19:02.780 --> 00:19:04.220]   - It is a beautiful skill.
[00:19:04.220 --> 00:19:08.180]   And one that as parents or even directors,
[00:19:08.180 --> 00:19:11.660]   we might not think of right away,
[00:19:11.660 --> 00:19:14.340]   but it is a skill that pays dividends
[00:19:14.340 --> 00:19:16.180]   for years and years and years.
[00:19:16.180 --> 00:19:19.700]   How to become comfortable in situations
[00:19:19.700 --> 00:19:22.220]   that call you outside of yourself
[00:19:22.220 --> 00:19:23.940]   and outside of your comfort zone.
[00:19:23.940 --> 00:19:25.340]   That's really good.
[00:19:25.340 --> 00:19:26.620]   So, okay.
[00:19:26.620 --> 00:19:28.740]   So now we're all convinced
[00:19:28.740 --> 00:19:31.140]   that protocol is a wonderful thing.
[00:19:31.140 --> 00:19:32.980]   Who is it for?
[00:19:32.980 --> 00:19:34.900]   We have all these listeners who are now thinking,
[00:19:34.900 --> 00:19:36.980]   my child's gonna do protocol.
[00:19:36.980 --> 00:19:39.420]   Is it for everybody?
[00:19:39.420 --> 00:19:41.020]   Talk to us about that.
[00:19:41.020 --> 00:19:41.860]   - Sure.
