
[00:00:00.000 --> 00:00:02.440]   (upbeat music)
[00:12:20.940 --> 00:12:22.500]   Wouldn't it be cool if the 16-year-old
[00:12:22.500 --> 00:12:23.460]   helped the five-year-old?
[00:12:23.460 --> 00:12:27.500]   - Yes, because they will probably remember better than we
[00:12:27.500 --> 00:12:31.300]   what it was like to understand like a five-year-old
[00:12:31.300 --> 00:12:33.460]   and be able to see where they are,
[00:12:33.460 --> 00:12:35.340]   but where they could go with it.
[00:12:35.340 --> 00:12:37.020]   That's really cool.
[00:12:37.020 --> 00:12:41.060]   I love the whole idea that math is for everyone
[00:12:41.060 --> 00:12:44.220]   because God is for everyone.
[00:12:44.220 --> 00:12:49.180]   And God created the order and the beauty in the world
[00:12:49.180 --> 00:12:53.300]   for us to discover and for us to participate in.
[00:12:53.300 --> 00:12:55.140]   I really liked what you said,
[00:12:55.140 --> 00:12:57.460]   and we'll explore it a little bit more, Babs,
[00:12:57.460 --> 00:13:02.460]   about the math map making more math accessible
[00:13:02.460 --> 00:13:08.660]   to more of us using lots of different avenues.
[00:13:08.660 --> 00:13:10.420]   Like you talked about art.
[00:13:10.420 --> 00:13:14.540]   I just think that that is one way
[00:13:14.540 --> 00:13:18.460]   that the math map does make math for everyone
[00:13:18.460 --> 00:13:21.740]   because it realizes that there might be a different hook
[00:13:21.740 --> 00:13:24.420]   that will grab all of us.
[00:13:24.420 --> 00:13:28.420]   We might be pulled into mathematical thinking
[00:13:28.420 --> 00:13:32.060]   or even into a thought that we never considered
[00:13:32.060 --> 00:13:36.540]   as a math thought before this curriculum.
[00:13:36.540 --> 00:13:39.820]   - And there's a project we have called Seeing the Unseen.
[00:13:39.820 --> 00:13:40.660]   - Yeah.
[00:13:40.660 --> 00:13:41.580]   - It's at the end of the year.
[00:13:41.580 --> 00:13:45.220]   And a lot of our kids who really love art,
[00:13:45.220 --> 00:13:46.860]   they kind of thrive in this area
[00:13:46.860 --> 00:13:48.820]   because they've learned all year
[00:13:48.820 --> 00:13:50.020]   how to find these connections.
[00:13:50.020 --> 00:13:51.620]   Like how can I see God in the art?
[00:13:51.620 --> 00:13:53.420]   How can I see God in the math?
[00:13:53.420 --> 00:13:56.140]   But in this project, they can draw,
[00:13:56.140 --> 00:14:00.140]   they can find pictures of where they see God in math
[00:14:00.140 --> 00:14:01.860]   or where they see God in art,
[00:14:01.860 --> 00:14:04.180]   but it's all about this project.
[00:14:04.180 --> 00:14:07.780]   And so I think a lot of our students enjoy that project
[00:14:07.780 --> 00:14:09.780]   because it's not just calculation.
[00:14:09.780 --> 00:14:13.620]   It's not just I'm having a bunch of problems
[00:14:13.620 --> 00:14:15.100]   and I'm writing it down.
[00:14:15.100 --> 00:14:16.740]   This is a creative project.
[00:14:16.740 --> 00:14:19.300]   So if you do have those creative students,
[00:14:19.300 --> 00:14:22.660]   then they get to shine during that time.
[00:14:22.660 --> 00:14:24.700]   So they can either draw,
[00:14:24.700 --> 00:14:26.940]   like if they're a really good drawer artist,
[00:14:26.940 --> 00:14:28.380]   they can paint.
[00:14:28.380 --> 00:14:30.380]   Or if they're not so great at that,
[00:14:30.380 --> 00:14:32.740]   they can find pictures in magazines.
[00:14:32.740 --> 00:14:33.860]   - Right.
[00:14:33.860 --> 00:14:34.700]   - And so that kind of thing.
[00:14:34.700 --> 00:14:35.820]   So I feel like that's another way
[00:14:35.820 --> 00:14:37.180]   it can be accessible to everybody.
[00:14:37.180 --> 00:14:38.660]   We're using that project
[00:14:38.660 --> 00:14:39.980]   to kind of bring everybody together,
[00:14:39.980 --> 00:14:41.940]   whatever talents they have,
[00:14:41.940 --> 00:14:43.780]   bringing them to the table there.
[00:14:43.780 --> 00:14:44.700]   - I like that.
[00:14:44.700 --> 00:14:45.540]   I like that.
[00:14:45.540 --> 00:14:47.220]   Now, I know that you guys,
[00:14:47.220 --> 00:14:51.020]   you and Shawna and some other people
[00:14:51.020 --> 00:14:54.860]   are helping families that have gone ahead
[00:14:54.860 --> 00:14:57.580]   and dipped their toe into the math map
[00:14:57.580 --> 00:14:59.580]   who are getting immersed
[00:14:59.580 --> 00:15:01.500]   in this brand new curriculum this year.
[00:15:01.500 --> 00:15:02.860]   You guys are helping.
[00:15:02.860 --> 00:15:05.620]   But there are a lot of us that are just kind of,
[00:15:05.620 --> 00:15:06.980]   we're not there yet.
[00:15:06.980 --> 00:15:08.660]   Maybe we don't have a student
[00:15:08.660 --> 00:15:11.980]   who is using the math map
[00:15:11.980 --> 00:15:13.940]   for their math education this year.
[00:15:13.940 --> 00:15:16.060]   And we're just kind of hanging back
[00:15:16.060 --> 00:15:19.060]   and we're watching to see how it goes.
[00:15:19.060 --> 00:15:22.100]   And some people are a little anxious
[00:15:22.100 --> 00:15:26.420]   about making a big change in a subject like math.
[00:15:26.420 --> 00:15:30.060]   What's the biggest misconception
[00:15:30.060 --> 00:15:31.980]   about the math map
[00:15:31.980 --> 00:15:34.380]   among people who've heard about it
[00:15:34.380 --> 00:15:36.340]   but haven't experienced it yet?
[00:15:36.340 --> 00:15:41.820]   - So I think there's really two big things that I hear.
[00:15:41.820 --> 00:15:45.180]   One is that,
[00:15:45.180 --> 00:15:48.060]   well, CC is really only doing this to make money
[00:15:48.060 --> 00:15:50.180]   so they can have their own curriculum.
[00:15:50.180 --> 00:15:54.100]   And really, there's lots of reasons
[00:15:54.100 --> 00:15:56.260]   why we have this curriculum and we can talk about it.
[00:15:56.260 --> 00:15:59.020]   But I think if you come to the book clubs
[00:15:59.020 --> 00:16:01.900]   and you get to hear Lee and Kirstie,
[00:16:01.900 --> 00:16:03.620]   and you really get to hear their heart
[00:16:03.620 --> 00:16:08.620]   behind why they're even here and offering their support,
[00:16:08.620 --> 00:16:11.540]   you would really know that it's not about money.
[00:16:11.540 --> 00:16:13.340]   And I would say too, like I said,
[00:16:13.340 --> 00:16:16.020]   I've only been working on the math map for five years
[00:16:16.020 --> 00:16:18.820]   but they've been working on it much longer than that.
[00:16:18.820 --> 00:16:21.380]   And we just started making money.
[00:16:21.380 --> 00:16:23.500]   Like as soon as the complex came out,
[00:16:23.500 --> 00:16:26.180]   that was the very first time we ever made money.
[00:16:26.180 --> 00:16:29.340]   So how many years have you been spending money?
[00:16:29.340 --> 00:16:32.340]   - Lee has spent so much money to develop this curriculum
[00:16:32.340 --> 00:16:36.500]   that she feels so strongly about.
[00:16:36.500 --> 00:16:39.420]   - Yes, and I think a lot of parents,
[00:16:39.420 --> 00:16:42.660]   I wanna say Shauna found this statistic somewhere
[00:16:42.660 --> 00:16:46.620]   about how many families are so apprehensive about math.
[00:16:46.620 --> 00:16:50.620]   And so, they wanna kind of help in that regard
[00:16:50.620 --> 00:16:54.020]   and not make families feel so apprehensive about math
[00:16:54.020 --> 00:16:56.180]   because a lot of us, honestly,
[00:16:56.180 --> 00:16:58.220]   that's the first thing we outsource.
[00:16:58.220 --> 00:17:00.260]   We look at math, we're like,
[00:17:00.260 --> 00:17:03.300]   well, I'm not a math person,
[00:17:03.300 --> 00:17:05.100]   and so I'm just gonna outsource it.
[00:17:05.100 --> 00:17:08.700]   But I think we're missing so many of the blessings
[00:17:08.700 --> 00:17:12.060]   of trying to teach our kids math.
[00:17:12.060 --> 00:17:14.380]   And so that's one thing that I think Lee and Kirstie do.
[00:17:14.380 --> 00:17:17.460]   But another thing too is the conversations,
[00:17:17.460 --> 00:17:20.300]   the common conversations that we get to have,
[00:17:20.300 --> 00:17:23.980]   not just with our families at home, but in community.
[00:17:23.980 --> 00:17:27.100]   So now that we're using this in Challenge A,
[00:17:27.100 --> 00:17:29.900]   all of our kiddos, we're all doing the same curriculum.
[00:17:29.900 --> 00:17:31.460]   We all can help each other.
[00:17:31.460 --> 00:17:34.460]   We have a director that's there to offer support.
[00:17:34.460 --> 00:17:37.420]   And so, that's another great reason
[00:17:37.420 --> 00:17:39.380]   to have our own curriculum.
[00:17:39.380 --> 00:17:41.780]   And then also the thing about copyright,
[00:17:41.780 --> 00:17:43.620]   we can't really provide support
[00:17:43.620 --> 00:17:45.100]   to other math curriculums out there
[00:17:45.100 --> 00:17:47.140]   because they have their own, right?
[00:17:47.140 --> 00:17:49.220]   And there's a lot of copyright infringement.
[00:17:49.220 --> 00:17:51.860]   So now that we have our own, we're not,
[00:17:51.860 --> 00:17:52.860]   we don't have to do that.
[00:17:52.860 --> 00:17:56.260]   So, but so that's one thing is that,
[00:17:56.260 --> 00:17:59.180]   I don't, I'm pretty sure that was not the intent.
[00:17:59.180 --> 00:18:01.540]   It's gonna make money,
[00:18:01.540 --> 00:18:03.380]   even though we just started making money now,
[00:18:03.380 --> 00:18:05.460]   and it's, I'm sure there's been a lot more spent
[00:18:05.460 --> 00:18:06.740]   than what we've made.
[00:18:06.740 --> 00:18:07.860]   - Sure.
[00:18:07.860 --> 00:18:11.380]   - I think the second one too is just looking at math
[00:18:11.380 --> 00:18:13.700]   and just saying, it's too hard.
[00:18:13.700 --> 00:18:15.860]   Like I just can't do it.
[00:18:15.860 --> 00:18:18.580]   And I remember, I don't,
[00:18:18.580 --> 00:18:21.540]   I think it was a book club that Lee, Lee said this.
[00:18:21.540 --> 00:18:24.420]   She said, if you think about how hard it is
[00:18:24.420 --> 00:18:27.500]   to be a new believer, like a new student of the Bible,
[00:18:27.500 --> 00:18:32.180]   it takes a lifetime to understand the Bible, right?
[00:18:32.180 --> 00:18:33.980]   And then the more we read the Bible,
[00:18:33.980 --> 00:18:36.740]   the more we get closer to Christ
[00:18:36.740 --> 00:18:38.740]   and we just dig, dig, dig, right?
[00:18:38.740 --> 00:18:39.580]   - Yes.
[00:18:39.580 --> 00:18:40.460]   - And I feel like, you know,
[00:18:40.460 --> 00:18:43.100]   obviously we don't wanna compare the math map to the Bible.
[00:18:43.100 --> 00:18:45.180]   - Right, but it's not what you're saying, I know.
[00:18:45.180 --> 00:18:46.260]   - It's not, it's not what I'm saying.
[00:18:46.260 --> 00:18:48.940]   But if we look at it in that way, you know,
[00:18:48.940 --> 00:18:50.740]   this is gonna be new in the beginning.
[00:18:50.740 --> 00:18:54.460]   I'm learning alongside my student,
[00:18:54.460 --> 00:18:58.740]   then I can say, okay, it might be hard,
[00:18:58.740 --> 00:18:59.900]   but we can do it together
[00:18:59.900 --> 00:19:02.140]   and we can do a little bit at a time, right?
[00:19:02.140 --> 00:19:03.780]   I can learn a little bit this year,
[00:19:03.780 --> 00:19:05.340]   we'll learn a little bit next year.
[00:19:05.340 --> 00:19:07.700]   And sometimes our kids surpass us and that's okay.
[00:19:07.700 --> 00:19:08.540]   - Yes.
[00:19:08.540 --> 00:19:12.820]   I think our kids sometimes surpass us
[00:19:12.820 --> 00:19:17.820]   because we have expectations as grownups.
