
[00:00:00.000 --> 00:00:02.000]   [MUSIC PLAYING]
[00:07:53.320 --> 00:07:58.240]   first life, simple cell to complex cell, giant leap,
[00:07:58.240 --> 00:08:01.520]   single-celled organisms to multi-celled animals,
[00:08:01.520 --> 00:08:04.920]   ocean to land, one planet to two planets.
[00:08:04.920 --> 00:08:06.640]   That's on this one hand, and we're
[00:08:06.640 --> 00:08:11.840]   going to witness it probably in the 2030s, maybe 2040s.
[00:08:11.840 --> 00:08:14.560]   And so, yeah, this is the theme, where
[00:08:14.560 --> 00:08:18.480]   it's things that are incredibly weird to be witnessing
[00:08:18.480 --> 00:08:21.480]   or just happening one by one, these giant paradigm
[00:08:21.480 --> 00:08:26.760]   shifts, which, of course, is the context for AI.
[00:08:26.760 --> 00:08:30.760]   So I, unlike all the other presenters,
[00:08:30.760 --> 00:08:33.520]   do not understand this, like all of you and all that.
[00:08:33.520 --> 00:08:35.600]   I'm not a technical person on this.
[00:08:35.600 --> 00:08:38.120]   What I'm here to do is just to remind everyone
[00:08:38.120 --> 00:08:41.000]   to just zoom out and just remember the big story that's
[00:08:41.000 --> 00:08:43.200]   going on here.
[00:08:43.200 --> 00:08:45.080]   And so that's this context, is that we
[00:08:45.080 --> 00:08:47.680]   live in this crazy anomaly, and things are
[00:08:47.680 --> 00:08:49.000]   changing incredibly rapidly.
[00:08:49.000 --> 00:08:50.960]   And of course, this is the best example of it.
[00:08:50.960 --> 00:08:54.360]   Now, I first wrote about this in 2015.
[00:08:54.360 --> 00:08:58.720]   And it was a new topic then, right?
[00:08:58.720 --> 00:09:00.300]   A lot of people didn't know what it was
[00:09:00.300 --> 00:09:03.520]   or thought it was just a sci-fi concept.
[00:09:03.520 --> 00:09:06.520]   And I remember I was trying to understand
[00:09:06.520 --> 00:09:08.680]   narrow intelligence versus general intelligence,
[00:09:08.680 --> 00:09:10.000]   super intelligence.
[00:09:10.000 --> 00:09:12.560]   And one of the themes back then was
[00:09:12.560 --> 00:09:16.360]   that AI is great at doing stuff that involves thinking,
[00:09:16.360 --> 00:09:17.880]   but it's actually not good at stuff
[00:09:17.880 --> 00:09:22.240]   that we do without thinking, like walking or seeing,
[00:09:22.240 --> 00:09:22.960]   vision, right?
[00:09:22.960 --> 00:09:25.440]   Or you could say--
[00:09:25.440 --> 00:09:28.760]   so to an AI, beat the world chess master in chess.
[00:09:28.760 --> 00:09:30.560]   And the AI is like, easy.
[00:09:30.560 --> 00:09:31.760]   Did that in 1996.
[00:09:31.760 --> 00:09:32.240]   No problem.
[00:09:32.240 --> 00:09:34.760]   I'll do that in my sleep with 1,000 games at once.
[00:09:34.760 --> 00:09:35.280]   No big deal.
[00:09:35.280 --> 00:09:36.800]   You're like, OK, before you do that,
[00:09:36.800 --> 00:09:38.040]   can you just read these words?
[00:09:38.040 --> 00:09:39.120]   And the AI is like, shit.
[00:09:39.120 --> 00:09:43.600]   And it just doesn't make sense.
[00:09:43.600 --> 00:09:45.520]   How can you be so good at chess and then not
[00:09:45.520 --> 00:09:46.480]   know how to read those words?
[00:09:46.480 --> 00:09:48.960]   But it's because it's actually really hard to understand,
[00:09:48.960 --> 00:09:50.720]   like, what is the essence of a B, right?
[00:09:50.720 --> 00:09:53.280]   Like, you have a cursive B, and then you have a block letter,
[00:09:53.280 --> 00:09:55.720]   and you have a child's B in different fonts.
[00:09:55.720 --> 00:09:58.920]   And for us, it just somehow magically is all obvious.
[00:09:58.920 --> 00:10:00.640]   And it's actually really hard to do
[00:10:00.640 --> 00:10:02.480]   if you're trying to program, right?
[00:10:02.480 --> 00:10:05.020]   So then you could say, OK, let's forget that.
[00:10:05.020 --> 00:10:07.180]   Why don't you just memorize every street in the world
[00:10:07.180 --> 00:10:08.880]   and integrate it with real-time satellite data
[00:10:08.880 --> 00:10:10.220]   so you can instantly give me directions
[00:10:10.220 --> 00:10:12.340]   from anywhere to anywhere else, taking into account
[00:10:12.340 --> 00:10:13.520]   all the other factors, right?
[00:10:13.520 --> 00:10:14.640]   And the AI is like, great.
[00:10:14.640 --> 00:10:15.680]   I have my groove back.
[00:10:15.680 --> 00:10:16.320]   I can do that.
[00:10:16.320 --> 00:10:16.840]   No problem.
[00:10:16.840 --> 00:10:17.920]   That's super easy.
[00:10:17.920 --> 00:10:20.640]   And you're like, just before you do that, is this a dog or a cat?
[00:10:20.640 --> 00:10:21.800]   And the AI is like, Jesus.
[00:10:21.800 --> 00:10:28.200]   Now, granted, that one's a little bit hard for humans, too.
[00:10:28.200 --> 00:10:30.540]   But the point is that this is the kind of thing, again,
[00:10:30.540 --> 00:10:32.280]   that we think of as obvious.
[00:10:32.280 --> 00:10:35.080]   And it's just pixels, different colored pixels.
[00:10:35.080 --> 00:10:36.720]   And that's actually really hard.
[00:10:36.720 --> 00:10:38.220]   While you're just living your life,
[00:10:38.220 --> 00:10:39.600]   AI has been in the shit out here,
[00:10:39.600 --> 00:10:44.800]   just trying to figure out what the hell is going on.
[00:10:44.800 --> 00:10:48.040]   But now, this is still a general story, right?
[00:10:48.040 --> 00:10:49.200]   These things are still hard.
[00:10:49.200 --> 00:10:52.320]   But from 2015 to today--
[00:10:52.320 --> 00:10:54.720]   and I've been watching this story.
[00:10:54.720 --> 00:10:57.560]   And it's like a lot of things that really seem like, well,
[00:10:57.560 --> 00:11:00.580]   that's going to be a hard one.
[00:11:00.580 --> 00:11:02.820]   Or maybe AI will never be able to do that.
[00:11:02.820 --> 00:11:05.140]   Kind of one by one, they seem to be happening.
[00:11:05.140 --> 00:11:06.820]   This is, of course, a famous example.
[00:11:06.820 --> 00:11:08.280]   You probably have heard of AlphaGo.
[00:11:08.280 --> 00:11:11.020]   And this is, of course, a very complex game
[00:11:11.020 --> 00:11:12.780]   with 19 by 19 boards.
[00:11:12.780 --> 00:11:15.560]   So chess, people thought AI wouldn't
[00:11:15.560 --> 00:11:16.940]   be able to win in chess.
[00:11:16.940 --> 00:11:18.380]   And it did, right?
[00:11:18.380 --> 00:11:21.460]   IBM's Deep Blue beat Garry Kasparov in 1996
[00:11:21.460 --> 00:11:22.420]   and never looked back.
[00:11:22.420 --> 00:11:23.860]   But this seemed like next level.
[00:11:23.860 --> 00:11:26.660]   It was just too many variables to brute force it.
[00:11:26.660 --> 00:11:28.500]   It's like the amount of atoms in the universe
[00:11:28.500 --> 00:11:30.400]   is the amount of configurations that you could
[00:11:30.400 --> 00:11:33.620]   have of one of these games.
[00:11:33.620 --> 00:11:37.580]   But of course, Google's deep mind builds AlphaGo.
[00:11:37.580 --> 00:11:40.340]   And over a pretty short amount of time,
[00:11:40.340 --> 00:11:42.500]   it starts to get really good until they finally say,
[00:11:42.500 --> 00:11:45.580]   OK, you're going to play Lee Sedol, the world number one.
[00:11:45.580 --> 00:11:48.060]   And this is a famous game.
[00:11:48.060 --> 00:11:50.820]   And what happened was there was this--
[00:11:50.820 --> 00:11:54.020]   if you watch the documentary, there is a broadcaster.
[00:11:54.020 --> 00:11:57.940]   And there's this move that the AI made, that AlphaGo made.
[00:11:57.940 --> 00:12:00.940]   And the broadcaster said, OK, see, there's a mistake.
[00:12:00.940 --> 00:12:02.220]   Not so good yet.
[00:12:02.220 --> 00:12:04.820]   Because if you look, no other tile
[00:12:04.820 --> 00:12:08.140]   is more than three squares from the edge, except for that one.
[00:12:08.140 --> 00:12:09.500]   Because that's just bad form.
[00:12:09.500 --> 00:12:12.020]   You don't do that in Go.
[00:12:12.020 --> 00:12:14.820]   So this one was four squares from the edge.
[00:12:14.820 --> 00:12:19.700]   And what no one saw yet was that these two tiles down there,
[00:12:19.700 --> 00:12:22.420]   100 moves later, were going to connect
[00:12:22.420 --> 00:12:24.580]   to that for a winning play.
[00:12:24.580 --> 00:12:26.900]   This is just mind-blowing.
[00:12:26.900 --> 00:12:29.100]   People didn't realize that that could be a good play.
[00:12:29.100 --> 00:12:30.600]   Now people are learning from the AI.
[00:12:30.600 --> 00:12:32.620]   So the AI, of course, won.
[00:12:32.620 --> 00:12:35.500]   And again, chess has not looked back.
[00:12:35.500 --> 00:12:36.580]   It's kind of a theme.
[00:12:36.580 --> 00:12:37.620]   AI plays a game.
[00:12:37.620 --> 00:12:40.340]   We think it's not able to win.
[00:12:40.340 --> 00:12:41.340]   It eventually does.
[00:12:41.340 --> 00:12:44.780]   And once it does, it just is way better than us at it.
[00:12:44.780 --> 00:12:47.060]   Now, one of the things that this illustrated
[00:12:47.060 --> 00:12:49.260]   was there's different ways you can measure
[00:12:49.260 --> 00:12:50.780]   how smart an AI is.
[00:12:50.780 --> 00:12:51.700]   It's a hard question.
[00:12:51.700 --> 00:12:53.300]   One of them is creativity.
[00:12:53.300 --> 00:12:58.980]   So if you think about training samples,
[00:12:58.980 --> 00:13:04.740]   you have interpolation is when an AI can basically
[00:13:04.740 --> 00:13:07.740]   output an answer or a solution that
[00:13:07.740 --> 00:13:10.580]   is a combination of what it's already learned.
[00:13:10.580 --> 00:13:13.460]   It's something that-- it is just repeating something it's
[00:13:13.460 --> 00:13:15.340]   already seen or learned somewhere.
[00:13:15.340 --> 00:13:17.380]   But then there's extrapolation, where it's actually
[00:13:17.380 --> 00:13:18.540]   doing something new.
[00:13:18.540 --> 00:13:20.440]   It's a new solution that hasn't been done,
[00:13:20.440 --> 00:13:22.900]   and it's actually able to figure that out
[00:13:22.900 --> 00:13:24.260]   based on what it's learned.
[00:13:24.260 --> 00:13:25.540]   And then there's invention.
[00:13:25.540 --> 00:13:30.380]   So in this case, invention might be inventing a game like Go,
[00:13:30.380 --> 00:13:32.660]   which AI has not done yet.
[00:13:32.660 --> 00:13:36.220]   But what AI did in that game was extrapolation.
[00:13:36.220 --> 00:13:38.980]   That was a move that it didn't learn from watching games.
[00:13:38.980 --> 00:13:42.280]   It just actually kind of was good enough at the game
[00:13:42.280 --> 00:13:44.060]   to be able to do that.
[00:13:44.060 --> 00:13:47.620]   So this is, again, a theme is that AI
[00:13:47.620 --> 00:13:51.620]   is kind of blowing our mind with--
[00:13:51.620 --> 00:13:54.100]   it's not a good bet to say AI will never be good at this
[00:13:54.100 --> 00:13:55.840]   thing or never be the human at this thing.
[00:13:55.840 --> 00:13:58.300]   That person-- that bet has been wrong again and again
[00:13:58.300 --> 00:13:58.960]   and again.
[00:13:58.960 --> 00:14:02.180]   Now, one thing I thought in 2015,
[00:14:02.180 --> 00:14:04.440]   when people talked about AI is going to take our jobs,
[00:14:04.440 --> 00:14:06.020]   I was always like, it is sad that it's
[00:14:06.020 --> 00:14:10.420]   going to take your job, you know?
[00:14:10.420 --> 00:14:16.340]   And never did it cross my mind as a writer, creative person,
[00:14:16.340 --> 00:14:17.820]   that I would have a problem here.
[00:14:17.820 --> 00:14:20.700]   But while this was going on, some other people
[00:14:20.700 --> 00:14:23.500]   were working on a different game for AI, which
[00:14:23.500 --> 00:14:26.260]   is predicting the next word, which at the time
[00:14:26.260 --> 00:14:28.680]   I would have thought sounded stupid, like irrelevant,
[00:14:28.680 --> 00:14:30.500]   like, OK, predict the next word, whatever.
[00:14:30.500 --> 00:14:33.820]   But of course, today, we have GPT, right?
[00:14:33.820 --> 00:14:36.260]   And we have lots of large language models.
[00:14:36.260 --> 00:14:40.060]   And they're doing all kinds of pretty impressive stuff.
[00:14:40.060 --> 00:14:42.460]   Now, I know this is something that a lot of you
[00:14:42.460 --> 00:14:45.160]   are probably working in and thinking about all the time.
[00:14:45.160 --> 00:14:49.820]   You've probably seen it's now we have all these applications
[00:14:49.820 --> 00:14:50.700]   immediately, right?
[00:14:50.700 --> 00:14:51.820]   You have storytelling.
[00:14:51.820 --> 00:14:54.300]   You have coding and building a website.
[00:14:54.300 --> 00:14:55.780]   You have-- this is a fun one.
[00:14:55.780 --> 00:14:58.060]   You can be in a job interview.
[00:14:58.060 --> 00:15:01.020]   And as the interviewer is reading their question,
[00:15:01.020 --> 00:15:04.900]   it is pumping out a good answer for you to read back.
[00:15:04.900 --> 00:15:07.480]   I don't know if that actually would flow in practice,
[00:15:07.480 --> 00:15:08.700]   but it's pretty cool.
[00:15:08.700 --> 00:15:10.820]   Now, you also have all these meta things happening,
[00:15:10.820 --> 00:15:12.660]   like there's this site where you--
[00:15:12.660 --> 00:15:15.120]   snack prompt where people upvote the best prompts.
[00:15:15.120 --> 00:15:20.120]   There's a whole new skill set, a whole new realm of knowledge
[00:15:20.120 --> 00:15:21.880]   here of how to do prompts, right?
[00:15:21.880 --> 00:15:23.160]   It's an entire world.
[00:15:23.160 --> 00:15:25.860]   You have courses on how to do prompts, right?
[00:15:25.860 --> 00:15:28.740]   And now, side by side, of course,
[00:15:28.740 --> 00:15:30.720]   is the great story of images, right?
[00:15:30.720 --> 00:15:34.320]   That the AI has gotten quite good at this suddenly.
[00:15:34.320 --> 00:15:35.360]   This is just mid-journey.
[00:15:35.360 --> 00:15:39.880]   Literally in one year, you can see the vast improvement.
[00:15:39.880 --> 00:15:42.740]   You can say, I want to do a stock image of a coffee
[00:15:42.740 --> 00:15:45.380]   with a croissant on a white plate, and boom,
[00:15:45.380 --> 00:15:46.220]   pretty perfect.
[00:15:46.220 --> 00:15:48.540]   I tried to do a cover slide for this.
[00:15:48.540 --> 00:15:50.260]   I said, cover slide for a talk on AI,
[00:15:50.260 --> 00:15:52.580]   and it gave me this, which is fine.
[00:15:52.580 --> 00:15:55.460]   I could have used it, but I thought, you know.
[00:15:55.460 --> 00:15:57.820]   But then, of course, you probably-- if you're on Twitter,
[00:15:57.820 --> 00:16:01.300]   you've seen lots of buzz about Photoshop's generative fill,
[00:16:01.300 --> 00:16:01.800]   right?
[00:16:01.800 --> 00:16:04.380]   So you have, let's just pretend we're alone here,
[00:16:04.380 --> 00:16:05.540]   and that's boom.
[00:16:05.540 --> 00:16:08.500]   And you've got-- this is just kind of an OK pick,
[00:16:08.500 --> 00:16:11.600]   but what if we just extend it to be nice and horizontal
[00:16:11.600 --> 00:16:13.780]   and with just generative fill?
[00:16:13.780 --> 00:16:15.300]   And then let's make it awesome.
[00:16:15.300 --> 00:16:16.580]   Why not?
[00:16:16.580 --> 00:16:18.620]   This is made in mid-journey, right?
[00:16:18.620 --> 00:16:20.540]   But let's extend it in Photoshop.
[00:16:20.540 --> 00:16:21.740]   Boom.
[00:16:21.740 --> 00:16:25.140]   And these are two different mid-journey images someone made.
[00:16:25.140 --> 00:16:27.880]   And again, let's fill in in a way
[00:16:27.880 --> 00:16:29.960]   that makes them seem like they're in the same room.
[00:16:29.960 --> 00:16:30.460]   Let's connect it.
[00:16:30.460 --> 00:16:32.260]   And now, let's make the room bigger, right?
[00:16:32.260 --> 00:16:33.580]   It's pretty incredible.
[00:16:33.580 --> 00:16:36.940]   This came out of nowhere so quickly.
[00:16:36.940 --> 00:16:39.500]   And of course, again, meta-- now you have companies that are
[00:16:39.500 --> 00:16:43.420]   trying to help suss out, is this image AI-generated or not?
[00:16:43.420 --> 00:16:45.500]   There's a whole other industry being built, right,
[00:16:45.500 --> 00:16:49.140]   of trying to actually figure out and authenticate real versus AI.
[00:16:49.140 --> 00:16:52.220]   So I don't have to tell people in this room about how
[00:16:52.220 --> 00:16:53.980]   many companies have launched.
[00:16:53.980 --> 00:16:56.340]   This is a little dot-com bubble feel, right?
[00:16:56.340 --> 00:16:59.180]   It's like companies of all kinds just launching,
[00:16:59.180 --> 00:17:02.060]   and the innovation is just exploding.
[00:17:02.060 --> 00:17:04.600]   And there's a million exciting things about this, of course.
[00:17:04.600 --> 00:17:06.460]   Like the things I just said, like,
[00:17:06.460 --> 00:17:08.740]   think about how many people could be building great apps,
[00:17:08.740 --> 00:17:10.740]   great companies, but they don't know how to code.
[00:17:10.740 --> 00:17:11.740]   They don't have the money to build an app.
