
[00:00:00.000 --> 00:00:05.200]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:10:18.300 --> 00:10:22.300]   But listen for the difference in the sounds.
[00:10:22.300 --> 00:10:27.300]   And you'll see how with each of the different words the baby's sounds actually change.
[00:10:27.300 --> 00:10:29.300]   So listen to this video here.
[00:10:30.300 --> 00:10:32.300]   [Baby talking]
[00:10:32.300 --> 00:10:34.300]   Very good.
[00:10:34.300 --> 00:10:36.300]   Fingers.
[00:10:36.300 --> 00:10:43.300]   Happy.
[00:10:43.300 --> 00:10:49.300]   Very good.
[00:10:50.300 --> 00:10:52.300]   [Baby talking]
[00:10:52.300 --> 00:11:02.300]   Arms up.
[00:11:02.300 --> 00:11:08.300]   Down. Very good. Arms down.
[00:11:08.300 --> 00:11:13.300]   Girl.
[00:11:13.300 --> 00:11:15.300]   Green.
[00:11:18.300 --> 00:11:20.300]   Kick. Kicking.
[00:11:20.300 --> 00:11:24.300]   Horse. Very good.
[00:11:24.300 --> 00:11:30.300]   Reach. Very good.
[00:11:30.300 --> 00:11:33.300]   Rhinoceros.
[00:11:33.300 --> 00:11:38.300]   What does this say?
[00:11:38.300 --> 00:11:41.300]   Car.
[00:11:41.300 --> 00:11:45.300]   Camel.
[00:11:46.300 --> 00:11:48.300]   Bull.
[00:11:48.300 --> 00:11:52.300]   Mouse.
[00:11:52.300 --> 00:11:55.300]   Nose.
[00:11:55.300 --> 00:12:01.300]   Purple.
[00:12:01.300 --> 00:12:06.300]   Pet.
[00:12:06.300 --> 00:12:11.300]   Very good.
[00:12:11.300 --> 00:12:13.300]   I don't want to play much more of that. Just enough.
[00:12:13.300 --> 00:12:17.300]   And I would encourage you to go, and if you're interested, actually watch the full video.
[00:12:17.300 --> 00:12:22.300]   That video is actually seven minutes long, and that's a minute and 50 seconds of the audio.
[00:12:22.300 --> 00:12:26.300]   And if you're just listening to the audio, it's probably a little bit difficult to hear.
[00:12:26.300 --> 00:12:33.300]   But I watched the seven-minute video, and I became convinced by watching it, just listening to the tone of the baby,
[00:12:33.300 --> 00:12:37.300]   especially in some of the later parts of the video, just listening to the tone of the baby,
[00:12:37.300 --> 00:12:44.300]   that the, I think it's a little girl, that she is distinguishing between these different words.
[00:12:44.300 --> 00:12:48.300]   And I thought, how on earth can an 11-month-old baby distinguish between different words?
[00:12:48.300 --> 00:12:52.300]   So I started just, I just go nuts on YouTube, just following the links through.
[00:12:52.300 --> 00:12:58.300]   And I found out that there are, you know, thousands of parents working on teaching their baby to read.
[00:12:58.300 --> 00:13:02.300]   Now, I later learned that obviously everyone else knew about this except me.
[00:13:02.300 --> 00:13:07.300]   Evidently, there was a, there's a product called Teach Your Baby to Read that has infomercials and things like that.
[00:13:07.300 --> 00:13:09.300]   But since I don't have a TV, I don't get that stuff.
[00:13:09.300 --> 00:13:15.300]   So I was just blown away, and everyone tells me, "Joshua, duh, of course, you know, have you not seen the infomercial?"
[00:13:15.300 --> 00:13:19.300]   And I found out that I was the last person in the world to hear about this.
[00:13:19.300 --> 00:13:24.300]   And so that started me just researching and looking at different things.
[00:13:24.300 --> 00:13:29.300]   And by the way, and I don't expect you to accept that the 11-month-old is reading.
[00:13:29.300 --> 00:13:36.300]   You know, there's a lot of problems of definition here where we have to tighten up our grammar to actually describe what we're talking about.
[00:13:36.300 --> 00:13:42.300]   I just was interested that this 11-month-old was differentiating between these different cards.
[00:13:42.300 --> 00:13:48.300]   And so that set me off on actually reviewing information and actually studying this.
[00:13:48.300 --> 00:13:58.300]   Well, when I start Googling it, I get to a website called dominmom.com, and I started learning about a man named Glenn Doman.
[00:13:58.300 --> 00:14:02.300]   I'd never heard of him, and I find out he's got a number of different books.
[00:14:02.300 --> 00:14:08.300]   And I'm going to tell his story in just a minute, but as I'm researching and reading through different ideas,
[00:14:08.300 --> 00:14:16.300]   I come across an introduction and a discussion of child reading by a man named Larry Sanger.
[00:14:16.300 --> 00:14:23.300]   And Larry Sanger was actually the co-founder of Wikipedia, and he's written an essay on teaching his children to read.
[00:14:23.300 --> 00:14:26.300]   And I was really impressed with his essay.
[00:14:26.300 --> 00:14:31.300]   Now, by essay, it's a 145-page book, basically, but it's an essay.
[00:14:31.300 --> 00:14:33.300]   And I appreciated his tone.
[00:14:33.300 --> 00:14:38.300]   If I hadn't started with his essay soon after finding the Doman Mom website,
[00:14:38.300 --> 00:14:43.300]   I probably would have been scared off from this aspect of education,
[00:14:43.300 --> 00:14:51.300]   because his essay was so articulate and non-sensationalist that it opened my eyes to some of the questions,
[00:14:51.300 --> 00:14:57.300]   some of the ideas, some of the objections about this course of education.
[00:14:57.300 --> 00:14:58.300]   It really opened my eyes.
[00:14:58.300 --> 00:15:04.300]   What I want to do here is I'm going to play the audio from his son learning to read.
[00:15:04.300 --> 00:15:10.300]   And he mentions in here, it's basically the reading progress between age two and age four.
[00:15:10.300 --> 00:15:17.300]   And you'll hear his son reading some different information, actually at three years old, reading the Constitution.
[00:15:17.300 --> 00:15:20.300]   And I'm going to talk a little bit about some of the controversy on this subject,
[00:15:20.300 --> 00:15:22.300]   but I want to play the audio for you.
[00:15:22.300 --> 00:15:24.300]   And it may be -- stick with it.
[00:15:24.300 --> 00:15:29.300]   If you don't want to hear it, it's about four minutes and 23 seconds is how long the video is.
[00:15:29.300 --> 00:15:32.300]   But stick with it, because at the beginning, you'll hear this progression.
[00:15:32.300 --> 00:15:34.300]   And it's really amazing to hear the progression.
[00:15:34.300 --> 00:15:39.300]   It's a little hard at the beginning, because the little boy is still learning how to articulate the words.
[00:15:39.300 --> 00:15:44.300]   But take a listen to this and see what you think of this ability and this learning how to read.
[00:15:44.300 --> 00:15:46.300]   Very interesting.
[00:15:46.300 --> 00:15:50.300]   [ Video ]
[00:15:50.300 --> 00:15:55.300]   >> Our boy read his first words a few months before his second birthday.
[00:15:55.300 --> 00:16:00.300]   November 2008, age two years, five months, reading at the first grade level.
[00:16:00.300 --> 00:16:04.300]   [ Speaking in Foreign Language ]
[00:16:04.300 --> 00:16:05.300]   >> Say it louder.
[00:16:05.300 --> 00:16:07.300]   [ Speaking in Foreign Language ]
[00:16:07.300 --> 00:16:08.300]   >> Okay, good boy.
[00:16:08.300 --> 00:16:10.300]   [ Speaking in Foreign Language ]
[00:16:10.300 --> 00:16:18.300]   [ Speaking in Foreign Language ]
[00:16:18.300 --> 00:16:36.300]   [ Speaking in Foreign Language ]
[00:16:36.300 --> 00:16:44.300]   [ Speaking in Foreign Language ]
[00:16:44.300 --> 00:16:49.300]   >> March 2009, age two years, nine months, reading around the second grade level.
[00:16:49.300 --> 00:16:58.300]   [ Speaking in Foreign Language ]
[00:16:58.300 --> 00:16:59.300]   >> Good boy.
[00:16:59.300 --> 00:17:05.300]   [ Speaking in Foreign Language ]
[00:17:05.300 --> 00:17:06.300]   >> And the man --
[00:17:06.300 --> 00:17:11.300]   [ Speaking in Foreign Language ]
[00:17:11.300 --> 00:17:12.300]   >> Were --
[00:17:12.300 --> 00:17:15.300]   [ Speaking in Foreign Language ]
[00:17:15.300 --> 00:17:16.300]   >> What's that?
[00:17:16.300 --> 00:17:18.300]   [ Speaking in Foreign Language ]
[00:17:18.300 --> 00:17:19.300]   >> Greeting train station.
[00:17:19.300 --> 00:17:22.300]   >> Greeting the train station.
[00:17:22.300 --> 00:17:27.300]   [ Speaking in Foreign Language ]
[00:17:27.300 --> 00:17:29.300]   >> Taking a trip.
[00:17:29.300 --> 00:17:33.300]   [ Speaking in Foreign Language ]
[00:17:33.300 --> 00:17:34.300]   >> Mm-hmm.
[00:17:34.300 --> 00:17:36.300]   [ Speaking in Foreign Language ]
[00:17:36.300 --> 00:17:39.300]   >> Good boy.
[00:17:39.300 --> 00:17:43.300]   [ Speaking in Foreign Language ]
[00:17:43.300 --> 00:17:49.300]   >> September 2009, age three years, four months, reading around the third grade level.
[00:17:49.300 --> 00:17:52.300]   [ Speaking in Foreign Language ]
[00:17:52.300 --> 00:18:14.300]   [ Speaking in Foreign Language ]
[00:18:14.300 --> 00:18:20.300]   >> April 2010, age three years, ten months, reading around the fourth grade level.
[00:18:20.300 --> 00:18:22.300]   >> That's the very first one, isn't it?
[00:18:22.300 --> 00:18:24.300]   >> Mm-hmm.
[00:18:24.300 --> 00:18:26.300]   >> Magic Treehouse Series.
[00:18:26.300 --> 00:18:29.300]   >> Chapter one, Into the Woods.
[00:18:29.300 --> 00:18:42.300]   [ Speaking in Foreign Language ]
[00:18:42.300 --> 00:18:49.300]   >> Amendment one, Congress shall make no law respecting an establishment of --
[00:18:49.300 --> 00:19:10.300]   [ Speaking in Foreign Language ]
[00:19:10.300 --> 00:19:15.300]   >> June 2010, age four years, one month, reading around the fifth grade level.
[00:19:15.300 --> 00:19:21.300]   >> There was an old man which appeared, who said, "It is just as I feared."
[00:19:21.300 --> 00:19:26.300]   Two hours and a half, for walks and a run, I built all the distance in my view.
[00:19:26.300 --> 00:19:28.300]   >> A Sporn Young Reading.
[00:19:28.300 --> 00:19:48.300]   [ Speaking in Foreign Language ]
[00:19:48.300 --> 00:19:50.300]   >> Chapter one, The Great Hole.
[00:19:50.300 --> 00:20:09.300]   [ Speaking in Foreign Language ]
[00:20:09.300 --> 00:20:16.300]   >> To read about how I taught my toddler to read, please go to LarrySanger.org/reading.html.
[00:20:16.300 --> 00:20:19.300]   >> And if you go to that link, there will be a link to that in the show notes.
[00:20:19.300 --> 00:20:22.300]   >> If you go to that link, you will see a link to his essay.
[00:20:22.300 --> 00:20:24.300]   >> It's a free essay PDF, and you can download it and read it.
[00:20:24.300 --> 00:20:26.300]   >> I strongly recommend it.
[00:20:26.300 --> 00:20:30.300]   >> So when I watched that video, I was just really impressed.
[00:20:30.300 --> 00:20:37.300]   >> And it may, if this is your first exposure to this, there may be many things that would go through your head.
[00:20:37.300 --> 00:20:44.300]   >> I hope that if this is your first exposure like me, that your response would be, "Wow, that's really unusual."
[00:20:44.300 --> 00:20:49.300]   >> I wonder how that happened and why that happened.
[00:20:49.300 --> 00:20:53.300]   >> If you're like some people, however, it may be, it's a little hard to hear in the audio,
[00:20:53.300 --> 00:20:59.300]   >> and the little boy clearly is not, is still learning how to form the words clearly.
[00:20:59.300 --> 00:21:01.300]   >> But I just was amazed.
[00:21:01.300 --> 00:21:05.300]   >> And when you hear this little boy at three years, ten months, so less than four years old,
[00:21:05.300 --> 00:21:13.300]   >> reading the Constitution, reading the First Amendment of the Constitution, I think that's pretty impressive.
[00:21:13.300 --> 00:21:19.300]   >> And he's reading the cover of Beowulf and pronouncing words like the author's name, Tavares.
[00:21:19.300 --> 00:21:22.300]   >> Is it possible that his father read to him? I think it's possible.
[00:21:22.300 --> 00:21:25.300]   >> I don't really know, and actually none of that is important for my point.
[00:21:25.300 --> 00:21:29.300]   >> It's just simply that I was pretty impressed by it.
[00:21:29.300 --> 00:21:36.300]   >> So I start researching, and what I find is that there's a lot of controversy around this subject,
[00:21:36.300 --> 00:21:43.300]   >> but I think there's a lot of research that is really strong and a lot of room for more research.
[00:21:43.300 --> 00:21:50.300]   >> And so I started reading because of finding the blog Doman Mom, and it was actually her video that I found
[00:21:50.300 --> 00:21:56.300]   >> talking about, it was actually the video of her son whom she had taught to swim that I had actually found.
[00:21:56.300 --> 00:22:00.300]   >> So when I followed that through the original YouTube swimming video that I found,
[00:22:00.300 --> 00:22:05.300]   >> then I stumbled on her blog, and she has two sons and now a brand new baby girl,
[00:22:05.300 --> 00:22:11.300]   >> and she discovered some of this early childhood education when I think her first son was a couple of years old.
[00:22:11.300 --> 00:22:19.300]   >> And then she stumbled across it and really embraced these ideas and is very active with working with her second son,
[00:22:19.300 --> 00:22:23.300]   >> who was a young boy named Damian, and now she's just actually had a brand new baby girl.
[00:22:23.300 --> 00:22:27.300]   >> And she's writing on her blog. By the way, I've reached out to both of these people for an interview,
[00:22:27.300 --> 00:22:33.300]   >> to Doman Mom and also to Larry Sanger. I haven't been able to reach either of them for an interview,
[00:22:33.300 --> 00:22:36.300]   >> so I'd like to bring both of them on and talk about what they're learning,
[00:22:36.300 --> 00:22:42.300]   >> because I think this is a really valuable part of financial planning and things we can do for our children
[00:22:42.300 --> 00:22:46.300]   >> and to really enhance the brightness of their future.
[00:22:46.300 --> 00:22:51.300]   >> But based upon that work, I started studying a man named Glenn Doman, and he was the name that I found first.
[00:22:51.300 --> 00:22:56.300]   >> I've since gone on to learn that there are a number of other people from various backgrounds
[00:22:56.300 --> 00:23:01.300]   >> who have done a lot of work and who have contributed a lot to this area of education,
[00:23:01.300 --> 00:23:06.300]   >> but Glenn Doman was the one who kind of clicked the most with me, I would say.
[00:23:06.300 --> 00:23:12.300]   >> And Glenn Doman is a man who actually started in about the early 1940s,
[00:23:12.300 --> 00:23:18.300]   >> he started working with children as a physical therapist, and he was trying to help children with brain injuries.
[00:23:18.300 --> 00:23:26.300]   >> And evidently, from what I have read about him, he wasn't seeing any success with the therapies he was trying,
[00:23:26.300 --> 00:23:31.300]   >> and so he started just basically looking around and trying different things.
[00:23:31.300 --> 00:23:37.300]   >> In 1955, he founded an organization called the Institutes for the Achievement of Human Potential,
[00:23:37.300 --> 00:23:44.300]   >> which is a non-profit educational charity that is committed to teaching parents how to help their children recover from brain injury
[00:23:44.300 --> 00:23:47.300]   >> and reach their potential as human beings.
[00:23:47.300 --> 00:24:00.300]   >> And from that institute, they've assembled a really amazing body of work on actually helping babies and helping children.
[00:24:00.300 --> 00:24:07.300]   >> And the research that they have done is really, really fascinating to me,
[00:24:07.300 --> 00:24:16.300]   >> because when you start to see the, I guess just the proof, the YouTube videos and things like that,
[00:24:16.300 --> 00:24:18.300]   >> it really has opened my eyes.
[00:24:18.300 --> 00:24:21.300]   >> Now, he's not an uncontroversial figure.
[00:24:21.300 --> 00:24:26.300]   >> Frankly, people who are pushing boundaries generally are not uncontroversial.
[00:24:26.300 --> 00:24:33.300]   >> I always think of someone like Dr. Atkins years ago.
[00:24:33.300 --> 00:24:37.300]   >> Here's this cardiologist who is trying to figure out how to treat heart disease,
[00:24:37.300 --> 00:24:41.300]   >> and he develops the Atkins diet, which to this day is almost universal.
[00:24:41.300 --> 00:24:44.300]   >> It seems like everyone poo-poos it.
[00:24:44.300 --> 00:24:47.300]   >> And I wonder sometimes when I hear the criticism of him,
[00:24:47.300 --> 00:24:51.300]   >> I wonder sometimes when I hear the criticism, if anyone has criticized him and actually read his books,
[00:24:51.300 --> 00:24:54.300]   >> you know, I lost a tremendous amount of weight when I was in middle school.
[00:24:54.300 --> 00:24:57.300]   >> I lost something like 70 pounds by following the Atkins diet.
[00:24:57.300 --> 00:25:03.300]   >> Now, that's a whole long road in itself when you get into weight loss and things like that,
[00:25:03.300 --> 00:25:13.300]   >> but what is interesting is that his attack on carbohydrates today is generally becoming more accepted, basically,
[00:25:13.300 --> 00:25:21.300]   >> that if you're interested in getting healthier, improving your cardiovascular fitness, and decreasing your weight,
[00:25:21.300 --> 00:25:27.300]   >> the reduction of sugar and carbohydrates is going to be more important than the reduction of fat,
[00:25:27.300 --> 00:25:29.300]   >> which is basically what his book said.
[00:25:29.300 --> 00:25:33.300]   >> And there's all little nuances of the debate. I don't want to talk too much about that.
[00:25:33.300 --> 00:25:37.300]   >> But it's just interesting that he was never really exonerated prior to his death,
[00:25:37.300 --> 00:25:43.300]   >> and he's still a figure of controversy, but it takes time for the science to prove it out.
[00:25:43.300 --> 00:25:51.300]   >> So, Glenn Doman, clearly there are many people who say it's pseudoscience and it doesn't really work,
[00:25:51.300 --> 00:26:00.300]   >> and it's uninformed, it's impossible, but it's interesting because as more research is being done on this aspect of early child education,
[00:26:00.300 --> 00:26:07.300]   >> it's really interesting how much...it's cool to see the science that's being done in this area.
[00:26:07.300 --> 00:26:14.300]   >> And there's some very simple techniques that he teaches to mothers to work with their children
[00:26:14.300 --> 00:26:18.300]   >> that really seem to have some impressive results.
[00:26:18.300 --> 00:26:26.300]   >> Now, there are a number of books that he has written, and I've read a couple of them.
[00:26:26.300 --> 00:26:30.300]   >> I haven't read a lot of them, but I want to give this to you as a point of research.
[00:26:30.300 --> 00:26:35.300]   >> What is most talked about is teaching your baby to read.
[00:26:35.300 --> 00:26:42.300]   >> And so he goes through in that system a discussion of teaching your baby to read and how you do it,
[00:26:42.300 --> 00:26:47.300]   >> and basically use a method involving flashcards and flashing the words at your child,
[00:26:47.300 --> 00:26:52.300]   >> and then repeating the words, and then over time they learn to associate the word with the flashcard.
