
[00:00:00.000 --> 00:00:06.440]   Welcome back everyone.
[00:03:46.020 --> 00:03:50.000]   Also good. 32, prediction of even.
[00:03:50.000 --> 00:03:52.620]   36, prediction of even.
[00:03:52.620 --> 00:03:55.440]   63, prediction of odd.
[00:03:55.440 --> 00:03:58.880]   This behavioral testing is going great and suggests that we
[00:03:58.880 --> 00:04:02.480]   have a very solid model of even-odd detection.
[00:04:02.480 --> 00:04:06.720]   But suppose I now expose for you how this model works.
[00:04:06.720 --> 00:04:09.440]   I show you the insides and what that reveals for
[00:04:09.440 --> 00:04:12.560]   you is that this model is just a simple lookup,
[00:04:12.560 --> 00:04:15.400]   and we got lucky on those five inputs because those are
[00:04:15.400 --> 00:04:18.640]   exactly the five inputs that the model was prepared for.
[00:04:18.640 --> 00:04:21.680]   It has this else clause that says odd.
[00:04:21.680 --> 00:04:25.280]   Now you know exactly how to expose a weakness of the system.
[00:04:25.280 --> 00:04:26.980]   When you input 22,
[00:04:26.980 --> 00:04:29.560]   that is not in the list and it defaults to
[00:04:29.560 --> 00:04:31.760]   its elsewhere case and says odd,
[00:04:31.760 --> 00:04:34.100]   and that is an incorrect prediction.
[00:04:34.100 --> 00:04:38.160]   Notice that it was not the behavioral test that gave us this insight,
[00:04:38.160 --> 00:04:41.240]   but rather being able to peek under the hood.
[00:04:41.240 --> 00:04:43.720]   Now we move to even-odd model 2.
[00:04:43.720 --> 00:04:45.840]   It gets 22 right, it says even,
[00:04:45.840 --> 00:04:49.280]   and let's assume it gets all those green cases correct as well.
[00:04:49.280 --> 00:04:51.720]   Five comes in and it says odd,
[00:04:51.720 --> 00:04:54.280]   89 comes in and it says odd,
[00:04:54.280 --> 00:04:56.640]   56 comes in and it says even,
[00:04:56.640 --> 00:05:02.100]   and you think now we really have an excellent model of even-odd detection.
[00:05:02.100 --> 00:05:06.200]   But once again, now I let you look inside.
[00:05:06.200 --> 00:05:08.600]   What's revealed when you look inside is that this is
[00:05:08.600 --> 00:05:11.960]   a more sophisticated version of the same lookup.
[00:05:11.960 --> 00:05:13.980]   Now what this model does is look at
[00:05:13.980 --> 00:05:16.760]   the final token by splitting on white space and
[00:05:16.760 --> 00:05:20.560]   use that as the basis for classification decisions.
[00:05:20.560 --> 00:05:23.740]   If that final word is not in its lookup table,
[00:05:23.740 --> 00:05:26.180]   it defaults to predicting odd.
[00:05:26.180 --> 00:05:29.020]   Having seen that, we can now be adversarial.
[00:05:29.020 --> 00:05:30.520]   We feed in 16,
[00:05:30.520 --> 00:05:33.540]   it predicts odd by following that elsewhere case,
[00:05:33.540 --> 00:05:36.600]   and we have shown that the model has a flaw.
[00:05:36.600 --> 00:05:40.500]   But again, we saw the flaw not from our behavioral test,
[00:05:40.500 --> 00:05:42.900]   but rather from looking inside the model.
[00:05:42.900 --> 00:05:44.540]   Now we move to model 3,
[00:05:44.540 --> 00:05:45.840]   it gets 16 right.
[00:05:45.840 --> 00:05:48.380]   Is this the one true model of even-odd?
[00:05:48.380 --> 00:05:50.900]   Well, we can keep our behavioral testing up,
[00:05:50.900 --> 00:05:54.260]   but we will always have doubts in the back of our minds that we have missed
[00:05:54.260 --> 00:05:56.740]   some important cases in our test that are
[00:05:56.740 --> 00:05:59.720]   hiding significant problems for the system.
[00:05:59.720 --> 00:06:02.500]   That is a simple illustration of
[00:06:02.500 --> 00:06:07.180]   the actual situation that you are in if you deploy a model out into the world.
[00:06:07.180 --> 00:06:08.980]   You have done limited testing,
[00:06:08.980 --> 00:06:13.340]   and now you have to see what happens for the unfamiliar cases.
[00:06:13.340 --> 00:06:19.600]   Another more incidental limitation to keep in mind of behavioral testing,
[00:06:19.600 --> 00:06:20.600]   as we're going to discuss it,
[00:06:20.600 --> 00:06:22.200]   is that by and large,
[00:06:22.200 --> 00:06:24.460]   we set aside the question of metrics.
[00:06:24.460 --> 00:06:27.820]   When you look through the literature on challenge and adversarial tests,
[00:06:27.820 --> 00:06:31.260]   you find that mostly people are adopting the metrics that are
[00:06:31.260 --> 00:06:34.060]   familiar from the underlying tasks
[00:06:34.060 --> 00:06:37.420]   and simply probing the models within those guardrails.
[00:06:37.420 --> 00:06:41.260]   I think that's fine, but in the fullness of adversarial testing,
[00:06:41.260 --> 00:06:45.260]   we should feel free to break out of the confines of these tasks and assess
[00:06:45.260 --> 00:06:50.620]   models in new ways to expose new limitations and so forth.
[00:06:50.620 --> 00:06:53.580]   I'm going to play by the rules by and large in this lecture,
[00:06:53.580 --> 00:06:57.660]   but have in mind that one way to be adversarial would be to put
[00:06:57.660 --> 00:07:02.740]   models in entirely unfamiliar situations and ask new things of them.
[00:07:02.740 --> 00:07:07.020]   Here's another really crucial analytical point
[00:07:07.020 --> 00:07:09.620]   that we need to think about when we do behavioral testing.
[00:07:09.620 --> 00:07:11.420]   When we see a failure,
[00:07:11.420 --> 00:07:17.260]   is this a failure of the model or is it a failure of the underlying dataset?
[00:07:17.260 --> 00:07:22.020]   Lovely paper that provides a framework for thinking about this is Liu et al,
[00:07:22.020 --> 00:07:24.140]   2019, which has the heading,
[00:07:24.140 --> 00:07:26.500]   inoculation by fine-tuning.
[00:07:26.500 --> 00:07:28.700]   We're going to talk about that idea in a second,
[00:07:28.700 --> 00:07:33.540]   but the guiding idea behind the paper is embodied in this quote.
[00:07:33.540 --> 00:07:37.980]   What should we conclude when a system fails on a challenge dataset?
[00:07:37.980 --> 00:07:40.740]   In some cases, a challenge might exploit
[00:07:40.740 --> 00:07:43.620]   blind spots in the design of the original dataset,
[00:07:43.620 --> 00:07:45.820]   call that a dataset weakness.
[00:07:45.820 --> 00:07:49.180]   In others, the challenge might expose an inherent inability of
[00:07:49.180 --> 00:07:53.860]   a particular model family to handle certain kinds of natural language phenomena.
[00:07:53.860 --> 00:07:55.660]   That's the model weakness.
[00:07:55.660 --> 00:07:58.500]   These are, of course, not mutually exclusive.
[00:07:58.500 --> 00:08:01.220]   Dataset weakness and model weakness.
[00:08:01.220 --> 00:08:03.740]   The thing to watch out for is that people
[00:08:03.740 --> 00:08:06.620]   want to claim they have found model weaknesses.
[00:08:06.620 --> 00:08:07.860]   That's where the action is.
[00:08:07.860 --> 00:08:10.780]   If you can show that the transformer architecture is
[00:08:10.780 --> 00:08:14.860]   fundamentally incapable of capturing some phenomenon,
[00:08:14.860 --> 00:08:17.020]   then you have a real headline result.
[00:08:17.020 --> 00:08:19.860]   That is important. It might mean that the transformer is
[00:08:19.860 --> 00:08:23.420]   a non-starter when it comes to modeling language.
[00:08:23.420 --> 00:08:28.860]   But frankly, it's more likely that you have found a dataset weakness.
[00:08:28.860 --> 00:08:31.500]   There is something about the available training data
[00:08:31.500 --> 00:08:34.780]   that means the model has not hit your learning targets.
[00:08:34.780 --> 00:08:37.580]   That is a much less interesting result because it often
[00:08:37.580 --> 00:08:40.820]   means that we just need to supplement with more data.
[00:08:40.820 --> 00:08:43.500]   We need to be careful about this because we don't want to
[00:08:43.500 --> 00:08:48.260]   mistake dataset weaknesses for model weaknesses.
[00:08:48.260 --> 00:08:51.580]   We made a similar point in a paper that we did
[00:08:51.580 --> 00:08:55.340]   about posing fair but challenging evaluation tasks.
[00:08:55.340 --> 00:08:58.660]   We write, however, for any evaluation method,
[00:08:58.660 --> 00:09:01.140]   we should ask whether it is fair.
[00:09:01.140 --> 00:09:02.860]   Fair in the following sense,
[00:09:02.860 --> 00:09:05.260]   has the model been shown data sufficient to
[00:09:05.260 --> 00:09:08.700]   support the generalization we are asking of it?
[00:09:08.700 --> 00:09:12.020]   Unless we can say yes with complete certainty,
[00:09:12.020 --> 00:09:15.060]   we can't be sure whether a failed evaluation traces to
[00:09:15.060 --> 00:09:19.940]   a model limitation or a data limitation that no model could overcome.
[00:09:19.940 --> 00:09:21.860]   This is an important point.
[00:09:21.860 --> 00:09:24.260]   When we say fair to our models,
[00:09:24.260 --> 00:09:26.380]   we don't mean that we're particularly worried about
[00:09:26.380 --> 00:09:28.740]   them that they might be mistreated or something.
[00:09:28.740 --> 00:09:33.780]   Rather, we are worried about an analytic mistake where we blame a model for
[00:09:33.780 --> 00:09:37.580]   a failing when in fact the failing is on us because something about
[00:09:37.580 --> 00:09:39.900]   the specification that we gave didn't
[00:09:39.900 --> 00:09:43.340]   fully disambiguate the learning targets that we had in mind.
[00:09:43.340 --> 00:09:48.220]   This can easily happen and it can lead to misdiagnosis of problems.
[00:09:48.220 --> 00:09:49.980]   Here's an example that's just at
[00:09:49.980 --> 00:09:52.540]   a very human level that can show that any agent
[00:09:52.540 --> 00:09:55.620]   could feel stumped by a misspecified problem.
[00:09:55.620 --> 00:09:59.180]   Suppose I begin the numerical sequence 3, 5, 7,
[00:09:59.180 --> 00:10:02.300]   and I ask you to guess what the next number is.
[00:10:02.300 --> 00:10:07.180]   Well, even within human expectations here,
[00:10:07.180 --> 00:10:10.860]   it seems reasonable to assume that I was listing out odd numbers,
[00:10:10.860 --> 00:10:12.740]   in which case you should say 9,
[00:10:12.740 --> 00:10:16.820]   or prime numbers, in which case you should say 11.
[00:10:16.820 --> 00:10:19.380]   It's absolutely unfair if I was imagining
[00:10:19.380 --> 00:10:23.880]   the prime case for me to scold you for saying 9 in this context.
[00:10:23.880 --> 00:10:26.940]   But that is exactly the mistake that we are at risk of
[00:10:26.940 --> 00:10:30.740]   making when we pose challenged problems to our systems.
[00:10:30.740 --> 00:10:33.540]   Here's another case in which this could happen that's more
[00:10:33.540 --> 00:10:36.020]   oriented toward natural language understanding.
[00:10:36.020 --> 00:10:38.420]   Suppose I want to probe systems to see whether they can
[00:10:38.420 --> 00:10:42.060]   learn basic aspects of Boolean logic.
[00:10:42.060 --> 00:10:46.300]   What I do is show the system cases of combinations of p and q,
[00:10:46.300 --> 00:10:50.660]   where they're both true and where p is false and q is true.
[00:10:50.660 --> 00:10:53.140]   Now, I ask the system whether it can
[00:10:53.140 --> 00:10:56.480]   generalize by filling out this entire truth table.
[00:10:56.480 --> 00:10:59.260]   Well, even within the bounds of
[00:10:59.260 --> 00:11:01.860]   the hypothesis space for normal Boolean logic,
[00:11:01.860 --> 00:11:04.500]   there are two reasonable hypotheses here.
[00:11:04.500 --> 00:11:08.180]   I might have in mind the material conditional symbol
[00:11:08.180 --> 00:11:11.240]   by symbolized by the arrow here or disjunction,
[00:11:11.240 --> 00:11:15.200]   inclusive conjunction as symbolized by this V symbol down here.
[00:11:15.200 --> 00:11:18.880]   My training data as depicted on the left here simply did
[00:11:18.880 --> 00:11:21.440]   not disambiguate what my learning target was.
[00:11:21.440 --> 00:11:25.580]   Again, it is no fair to scold systems if they arrive at
[00:11:25.580 --> 00:11:27.500]   the conclusion that I meant the conditional
[00:11:27.500 --> 00:11:30.660]   when secretly I meant disjunction.
[00:11:30.660 --> 00:11:34.300]   The paper that I mentioned before,
[00:11:34.300 --> 00:11:38.060]   Liu et al. 2019 is a lovely framework for thinking about how to
[00:11:38.060 --> 00:11:40.220]   get over this analytic hurdle and
[00:11:40.220 --> 00:11:43.620]   distinguish between dataset weaknesses and model weaknesses.
[00:11:43.620 --> 00:11:47.280]   This is the framework that they call inoculation by fine-tuning.
[00:11:47.280 --> 00:11:49.920]   This is a diagram from their paper. Let's walk through it.
[00:11:49.920 --> 00:11:54.140]   Suppose we train our system on our original data,
[00:11:54.140 --> 00:11:55.700]   and then we test it on
[00:11:55.700 --> 00:12:00.200]   the original test set and some challenge set that we're interested in.
[00:12:00.200 --> 00:12:04.160]   We observe that the system does well on that original test
[00:12:04.160 --> 00:12:07.660]   and very poorly on the challenge dataset.
[00:12:07.660 --> 00:12:10.600]   The question is, why is that happening?
[00:12:10.600 --> 00:12:14.120]   I've already presented to you the major choice point here.
[00:12:14.120 --> 00:12:16.240]   Is this a dataset weakness or
[00:12:16.240 --> 00:12:18.400]   a model weakness that we are seeing?
[00:12:18.400 --> 00:12:22.260]   The proposed method for resolving that question works as follows.
[00:12:22.260 --> 00:12:26.040]   We're going to fine-tune on a few challenge examples.
[00:12:26.040 --> 00:12:29.120]   We're going to update the model and then retest on
[00:12:29.120 --> 00:12:32.640]   both the original and the challenge datasets.
[00:12:32.640 --> 00:12:36.120]   We have three possible general outcomes here.
[00:12:36.120 --> 00:12:39.560]   The dataset weakness case is the case where now,
[00:12:39.560 --> 00:12:40.840]   having done this fine-tuning,
[00:12:40.840 --> 00:12:45.460]   we see good performance on both the original and our challenge dataset.
[00:12:45.460 --> 00:12:48.840]   In particular, the challenge performance has gone way up.
[00:12:48.840 --> 00:12:52.320]   That is an indication to us that there were simply some gaps in
[00:12:52.320 --> 00:12:55.200]   the available training experiences of our model that
[00:12:55.200 --> 00:12:58.240]   were quickly overcome by our fine-tuning.
[00:12:58.240 --> 00:13:00.200]   That's a data weakness.
[00:13:00.200 --> 00:13:02.640]   Conversely, a model weakness would be
[00:13:02.640 --> 00:13:05.360]   a situation where even after doing this fine-tuning,
[00:13:05.360 --> 00:13:09.160]   we still see poor performance on our challenge dataset,
[00:13:09.160 --> 00:13:12.600]   even though we have maintained performance on the original.
[00:13:12.600 --> 00:13:15.060]   That might mean that there is something about
[00:13:15.060 --> 00:13:17.620]   our new examples from our challenge set
[00:13:17.620 --> 00:13:20.700]   that are fundamentally difficult for this model.
[00:13:20.700 --> 00:13:22.700]   Call that a model weakness.
[00:13:22.700 --> 00:13:26.900]   Then the third outcome, also important, annotation artifacts.
[00:13:26.900 --> 00:13:28.780]   This is where having done this fine-tuning,
[00:13:28.780 --> 00:13:31.540]   we have now hurt the model in the sense that
[00:13:31.540 --> 00:13:35.860]   performance on the original test set has plummeted.
[00:13:35.860 --> 00:13:39.540]   That's a case where we might discover that our challenge dataset
[00:13:39.540 --> 00:13:43.700]   is doing something unusual and problematic to the model.
[00:13:43.700 --> 00:13:45.700]   That might cause us to reflect again
[00:13:45.700 --> 00:13:48.620]   on the nature of the challenge we've posed.
[00:13:48.620 --> 00:13:51.380]   Here's a diagram from the paper using
[00:13:51.380 --> 00:13:54.700]   an adversarial test that they study in detail,
[00:13:54.700 --> 00:13:58.120]   and that was released in relation to NLI models.
[00:13:58.120 --> 00:14:01.240]   They're organized by the three outcomes that they see.
[00:14:01.240 --> 00:14:04.240]   Outcome 1 is the dataset weakness case.
[00:14:04.240 --> 00:14:06.360]   This is the characteristic process for this.
[00:14:06.360 --> 00:14:08.720]   Let's focus on these green lines here.
[00:14:08.720 --> 00:14:13.040]   The dots here indicate performance on
[00:14:13.040 --> 00:14:15.560]   the original set and the crosses
[00:14:15.560 --> 00:14:18.140]   here are performance on the new challenge set.
[00:14:18.140 --> 00:14:20.880]   This is a dataset weakness in that you see that as we
[00:14:20.880 --> 00:14:25.360]   fine-tune across this x-axis on more and more challenge examples,
[00:14:25.360 --> 00:14:28.280]   we see performance on that challenge set go up,
[00:14:28.280 --> 00:14:30.400]   and we maintain performance throughout
[00:14:30.400 --> 00:14:33.600]   that fine-tuning process on the original dataset.
[00:14:33.600 --> 00:14:35.580]   That is a characteristic picture of
[00:14:35.580 --> 00:14:38.520]   something we could call data weakness.
[00:14:38.520 --> 00:14:41.840]   The model weakness case is also pretty clear to see.
[00:14:41.840 --> 00:14:44.600]   Here again, we have the original dataset with these dots.
[00:14:44.600 --> 00:14:46.500]   We maintain performance on that
[00:14:46.500 --> 00:14:49.460]   across all of the different levels of fine-tuning.
[00:14:49.460 --> 00:14:51.580]   But well below that is
[00:14:51.580 --> 00:14:54.000]   the corresponding line for the challenge dataset,
[00:14:54.000 --> 00:14:55.360]   also pretty flat.
[00:14:55.360 --> 00:14:58.040]   No matter how many examples we fine-tune on,
[00:14:58.040 --> 00:15:01.260]   we never really budge on performance on those examples,
[00:15:01.260 --> 00:15:05.080]   suggesting that there's a real problem with the underlying model.
[00:15:05.080 --> 00:15:07.760]   Then outcome 3 is the dataset artifacts,
[00:15:07.760 --> 00:15:10.560]   and this is the case where our fine-tuning actually
[00:15:10.560 --> 00:15:14.960]   introduces something chaotic into the mix by disturbing the model.
[00:15:14.960 --> 00:15:18.200]   The net effect there is that for the original dataset,
[00:15:18.200 --> 00:15:19.480]   pick this one here,
[00:15:19.480 --> 00:15:21.720]   we see variable performance.
[00:15:21.720 --> 00:15:24.200]   We see some gains on the challenge dataset,
[00:15:24.200 --> 00:15:28.160]   but really at a cost to the overall performance of the system.
[00:15:28.160 --> 00:15:30.280]   That would suggest to us that the data
[00:15:30.280 --> 00:15:33.960]   in the challenge set are somehow problematic.
[00:15:35.480 --> 00:15:38.560]   Those are general lessons here.
[00:15:38.560 --> 00:15:40.760]   I have one more story that I thought I would
[00:15:40.760 --> 00:15:43.460]   tell you that comes from work that we did in my group,
[00:15:43.460 --> 00:15:46.720]   and this relates to having negation as a learning target.
[00:15:46.720 --> 00:15:49.280]   Again, this is in the spirit of helping you avoid what could
[00:15:49.280 --> 00:15:53.240]   be a serious analytic mistake for behavioral testing.
[00:15:53.240 --> 00:15:56.680]   We have this intuitive learning target related to negation.
[00:15:56.680 --> 00:15:58.160]   If A entails B,
[00:15:58.160 --> 00:16:00.080]   then not B entails not A.
[00:16:00.080 --> 00:16:03.480]   That is the classic entailment reversing property of negation.
[00:16:03.480 --> 00:16:06.960]   It applies at all levels in language and is responsible for why,
[00:16:06.960 --> 00:16:10.280]   for example, where we have pizza entails food,
[00:16:10.280 --> 00:16:13.280]   then not food entails not pizza.
[00:16:13.280 --> 00:16:17.120]   Simple intuitive learning target with lots of consequences for language,
[00:16:17.120 --> 00:16:21.280]   and then we have this observation through many papers in the literature,
[00:16:21.280 --> 00:16:24.660]   that our top performing natural language inference models
[00:16:24.660 --> 00:16:27.360]   fail to hit that learning target.
[00:16:27.360 --> 00:16:29.940]   Of course, the tempting conclusion there is that
[00:16:29.940 --> 00:16:34.300]   our top performing models are incapable of learning negation.
[00:16:34.300 --> 00:16:38.320]   We want to make that conclusion because it's a headline result
[00:16:38.320 --> 00:16:42.600]   that will mean we have a really fundamental limitation that we have discovered.
[00:16:42.600 --> 00:16:48.180]   But we have to pair that with the observation that negation is severely
[00:16:48.180 --> 00:16:54.180]   underrepresented in the NLI benchmarks that are driving these models.
[00:16:54.180 --> 00:16:58.660]   That should introduce doubt in our minds that we've really found a model weakness,
[00:16:58.660 --> 00:17:02.340]   we might be confronting a dataset weakness instead.
[00:17:02.340 --> 00:17:04.420]   To address that question,
[00:17:04.420 --> 00:17:08.900]   we followed the inoculation by fine-tuning template and constructed
[00:17:08.900 --> 00:17:14.180]   a slightly synthetic dataset that we call MoNLI from monotonicity NLI.
[00:17:14.180 --> 00:17:15.380]   It has two parts.
[00:17:15.380 --> 00:17:19.300]   In positive MoNLI, there are about 1,500 examples.
[00:17:19.300 --> 00:17:23.500]   We took actual hypotheses from the SNLI benchmark,
[00:17:23.500 --> 00:17:25.220]   like food was served,
[00:17:25.220 --> 00:17:30.340]   and we used a WordNet to find a special case of food like pizza,
[00:17:30.340 --> 00:17:33.300]   an entailment case, and then we created a new example,
[00:17:33.300 --> 00:17:34.420]   pizza was served.
[00:17:34.420 --> 00:17:36.120]   Having constructed that new example,
[00:17:36.120 --> 00:17:39.620]   we now have two new positive MoNLI cases.
[00:17:39.620 --> 00:17:41.740]   A is neutral with respect to B,
[00:17:41.740 --> 00:17:46.820]   and B entails A. We also have negative MoNLI,
[00:17:46.820 --> 00:17:50.100]   which has a similar number of examples and follows the same protocol,
[00:17:50.100 --> 00:17:52.300]   except now we begin from
[00:17:52.300 --> 00:17:55.820]   negated examples like the children are not holding plants.
[00:17:55.820 --> 00:17:57.700]   Again, use WordNet for a lookup.
[00:17:57.700 --> 00:17:59.300]   We have flowers entails plants,
[00:17:59.300 --> 00:18:00.940]   and that creates a new example,
[00:18:00.940 --> 00:18:03.380]   the children are not holding flowers.
[00:18:03.380 --> 00:18:06.320]   Because of the entailment reversing property of negation,
[00:18:06.320 --> 00:18:07.740]   we get our two examples again,
[00:18:07.740 --> 00:18:09.780]   but now the labels are reversed.
[00:18:09.780 --> 00:18:13.320]   A entails B, and B is neutral with respect to A,
[00:18:13.320 --> 00:18:16.740]   the converse of the pattern we saw up here.
[00:18:16.740 --> 00:18:22.060]   We did our level best to pose this as a very hard generalization task.
[00:18:22.060 --> 00:18:26.900]   In the sense that we held out entire words for testing,
[00:18:26.900 --> 00:18:30.860]   to be sure that we were getting a look at whether or not systems had truly
[00:18:30.860 --> 00:18:36.820]   acquired a theory of lexical relations in addition to acquiring a theory of negation.
[00:18:36.820 --> 00:18:38.740]   We're making this as hard as we can,
[00:18:38.740 --> 00:18:41.540]   but we're also trying to be sure that we have good coverage
[00:18:41.540 --> 00:18:44.860]   over the relevant phenomena for negation.
[00:18:44.860 --> 00:18:50.380]   One thing we did with this dataset is use MoNLI as a challenge dataset.
[00:18:50.380 --> 00:18:53.240]   The initial results are quite worrisome.
[00:18:53.240 --> 00:18:55.780]   Let's look at the BERT row of this table here.
[00:18:55.780 --> 00:18:57.420]   It was trained on SNLI,
[00:18:57.420 --> 00:18:59.580]   it does great on SNLI,
[00:18:59.580 --> 00:19:04.500]   and it does extremely well on the positive part of the MoNLI split,
[00:19:04.500 --> 00:19:11.220]   but it has essentially zero accuracy on the negative part of MoNLI.
[00:19:11.220 --> 00:19:13.440]   The strategy seems clear here,
[00:19:13.440 --> 00:19:17.180]   the model is simply ignoring negations and therefore getting
[00:19:17.180 --> 00:19:22.060]   every single one of these examples wrong because they look like positive cases to the model.
[00:19:22.060 --> 00:19:26.020]   You might think, "Aha, we have found a fundamental limitation of BERT,"
[00:19:26.020 --> 00:19:27.720]   but I think that's incorrect.
[00:19:27.720 --> 00:19:33.180]   If we do a little bit of inoculation by fine-tuning on negative MoNLI cases,
[00:19:33.180 --> 00:19:36.460]   performance on that split immediately goes up.
[00:19:36.460 --> 00:19:39.460]   Now we have maintained performance on SNLI,
