
[00:00:00.000 --> 00:00:01.000]   Hello, everybody.
[00:07:08.000 --> 00:07:11.960]   And I also took medication for the better part of a year, for more than a year.
[00:07:11.960 --> 00:07:16.880]   And seeing a psychiatrist that specialized in treating obsessive compulsive disorder.
[00:07:16.880 --> 00:07:22.560]   So the tools that I learned in therapy, it's so hard to know if these medications for psychiatric
[00:07:22.560 --> 00:07:26.920]   conditions, whether or not they actually do anything, because the evidence is somewhat
[00:07:26.920 --> 00:07:30.360]   mixed and you're kind of throwing the kitchen sink at the problem, right?
[00:07:30.360 --> 00:07:31.900]   You're doing therapy, you're making sure.
[00:07:31.900 --> 00:07:33.240]   So I always had pretty healthy habits.
[00:07:33.240 --> 00:07:36.320]   So I'm still exercising, I'm still trying to eat well.
[00:07:36.320 --> 00:07:40.940]   And yeah, when you're really sick and you're suffering, you just do anything.
[00:07:40.940 --> 00:07:44.520]   And it's hard to isolate what variables actually made a difference, but I'm sure I got some
[00:07:44.520 --> 00:07:46.280]   help from the medication as well.
[00:07:46.280 --> 00:07:47.280]   Right.
[00:07:47.280 --> 00:07:53.480]   I feel as a fellow author, writing is therapy as well because it forces you to be very clear
[00:07:53.480 --> 00:07:55.840]   and concise with your thoughts.
[00:07:55.840 --> 00:07:59.640]   Sticking to the book, because there are a lot of terms that I really appreciated and
[00:07:59.640 --> 00:08:02.120]   I wanted to delve deeper into.
[00:08:02.120 --> 00:08:06.440]   One of the terms is tragic optimism.
[00:08:06.440 --> 00:08:12.080]   Can you talk about how tragic optimism can help us be happier and live less stressful
[00:08:12.080 --> 00:08:13.080]   lives?
[00:08:13.080 --> 00:08:16.760]   It's one of my favorite parts of the book.
[00:08:16.760 --> 00:08:19.980]   So I'm glad that you keyed in on this.
[00:08:19.980 --> 00:08:27.420]   Tragic optimism was coined by Viktor Frankl, who is a Holocaust survivor and psychoanalyst.
[00:08:27.420 --> 00:08:32.160]   He's most well known for his book, Man's Search for Meaning, which has sold gazillions of
[00:08:32.160 --> 00:08:38.920]   copies and is just absolute must read if you are into psychology, personal development.
[00:08:38.920 --> 00:08:42.820]   He's lesser known though for this essay that he published after Man's Search for Meaning
[00:08:42.820 --> 00:08:46.420]   came out, which is called The Case for Tragic Optimism.
[00:08:46.420 --> 00:08:53.460]   And in it, Frankl says that life is full of inevitable tragedy and suffering.
[00:08:53.460 --> 00:08:55.660]   And he gives three reasons for that.
[00:08:55.660 --> 00:09:00.220]   The first is that we humans are made of flesh and bone and we are going to age and we're
[00:09:00.220 --> 00:09:04.980]   going to experience illness and injury and nobody escapes life without going through
[00:09:04.980 --> 00:09:05.980]   this.
[00:09:05.980 --> 00:09:08.300]   And that's a cause of pain and suffering.
[00:09:08.300 --> 00:09:14.180]   The second reason is we're one of the few, if not the only species that can think ahead
[00:09:14.180 --> 00:09:15.320]   and make plans.
[00:09:15.320 --> 00:09:19.540]   Some people argue that elephants and dolphins can do this, but humans are at least the most
[00:09:19.540 --> 00:09:22.580]   advanced species that can think ahead and make plans.
[00:09:22.580 --> 00:09:26.780]   And because we can think ahead and make plans, occasionally, if not often, things aren't
[00:09:26.780 --> 00:09:28.540]   going to go like we thought they would.
[00:09:28.540 --> 00:09:31.580]   So we're going to experience frustration and disappointment.
[00:09:31.580 --> 00:09:36.820]   And then the third great tragedy of life that Frankl identified is that everything changes.
[00:09:36.820 --> 00:09:41.060]   The things that we love, the people that we love, our skills, our capacities, our talents,
[00:09:41.060 --> 00:09:43.820]   our youth, all of that is impermanent.
[00:09:43.820 --> 00:09:48.340]   So we have these three insurmountable, inevitable tragedies that we all face.
[00:09:48.340 --> 00:09:52.780]   And even though it wasn't a term then, what Frankl would say is toxic positivity or delusional
[00:09:52.780 --> 00:09:58.060]   optimism is so stupid because part and parcel of being a human is going through pain and
[00:09:58.060 --> 00:09:59.060]   suffering.
[00:09:59.060 --> 00:10:02.080]   So that's where the tragedy comes from.
[00:10:02.080 --> 00:10:07.560]   But what Frankl said is in spite of that or because of that or knowing that life is finite,
[00:10:07.560 --> 00:10:12.660]   we also can take that tragedy and accept it and not delude ourselves, but combine it with
[00:10:12.660 --> 00:10:19.380]   resolute, reasonable optimism, which simply means trudging forward with a positive, hopeful
[00:10:19.380 --> 00:10:20.380]   attitude nonetheless.
[00:10:20.380 --> 00:10:27.060]   And I love this because there's such a dichotomy in modern thinking, especially on the internet,
[00:10:27.060 --> 00:10:31.300]   where there's one camp that is what I'm going to call the Pollyanna, bury your head in the
[00:10:31.300 --> 00:10:35.360]   sand, everything is great, don't worry about anything camp.
[00:10:35.360 --> 00:10:37.900]   And I think that's pretty dumb and not realistic.
[00:10:37.900 --> 00:10:43.660]   And then the other camp is the despair, nihilism, everything is so broken.
[00:10:43.660 --> 00:10:45.220]   Let's just like despair all the time.
[00:10:45.220 --> 00:10:47.740]   And I think that's a dumb approach too.
[00:10:47.740 --> 00:10:50.340]   But in between that is a huge chasm.
[00:10:50.340 --> 00:10:53.820]   And I think that's where tragic optimism lives, which asks you to say, yeah, like there is
[00:10:53.820 --> 00:10:54.820]   a lot that sucks.
[00:10:54.820 --> 00:10:56.580]   It is hard to be a human.
[00:10:56.580 --> 00:10:58.860]   There is a lot that's broken about the world.
[00:10:58.860 --> 00:11:00.860]   And yet we don't have to become broken people.
[00:11:00.860 --> 00:11:05.980]   And we can still find so much joy and meaning in life, even in spite of all those things.
[00:11:05.980 --> 00:11:06.980]   Right.
[00:11:06.980 --> 00:11:12.500]   It sounds like if we can manage our expectations to just accept that there will be tragedy,
[00:11:12.500 --> 00:11:17.500]   that we will go through it, but we will experience better things ahead.
[00:11:17.500 --> 00:11:19.280]   Can you talk about toxic positivity?
[00:11:19.280 --> 00:11:23.980]   Because I've heard this term more and more recently, and I don't quite understand what
[00:11:23.980 --> 00:11:24.980]   it means.
[00:11:24.980 --> 00:11:27.980]   You know, it's definitely like a cultural term.
[00:11:27.980 --> 00:11:30.300]   I'm not sure it made it into the dictionary.
[00:11:30.300 --> 00:11:33.020]   So maybe I'm contributing to this mess.
[00:11:33.020 --> 00:11:41.740]   But when I talk about toxic positivity, I simply mean it is a type of optimism or positivity
[00:11:41.740 --> 00:11:43.540]   that borders on delusional.
[00:11:43.540 --> 00:11:47.860]   So it refuses to acknowledge challenges.
[00:11:47.860 --> 00:11:50.340]   It suppresses negative emotions.
[00:11:50.340 --> 00:11:55.500]   It only focuses on what's happening within arm's length from you and completely shuts
[00:11:55.500 --> 00:12:00.460]   down to the challenges that family members or friends or colleagues might be going through.
[00:12:00.460 --> 00:12:07.060]   And it trudges along and says, you know, everything is absolutely fine, even though clearly that's
[00:12:07.060 --> 00:12:10.700]   not the case, because nothing is ever absolutely fine.
[00:12:10.700 --> 00:12:14.420]   So I view it as like this polar opposite to despair.
[00:12:14.420 --> 00:12:19.380]   And I think that neither of these emotions or neither of these mindsets are helpful,
[00:12:19.380 --> 00:12:21.940]   because they both absolve you of doing anything.
[00:12:21.940 --> 00:12:22.940]   So they're cop outs.
[00:12:22.940 --> 00:12:24.380]   They're freaking lazy.
[00:12:24.380 --> 00:12:29.340]   Because if you are a toxic positivity person and everything is great, well, then you're
[00:12:29.340 --> 00:12:33.340]   never going to need to do anything to improve or to make things better.
[00:12:33.340 --> 00:12:38.420]   But if you're also suffering from despair, well, then there's no reason to do anything,
[00:12:38.420 --> 00:12:41.060]   because by definition, despair is a loss of hope.
[00:12:41.060 --> 00:12:44.660]   So it's so funny, because I think what you see is you see these two camps, again, like
[00:12:44.660 --> 00:12:46.540]   the Pollyanna people and the despair people.
[00:12:46.540 --> 00:12:49.940]   And I actually think both of those mindsets are just lazy cop outs.
[00:12:49.940 --> 00:12:50.940]   >> Yeah.
[00:12:50.940 --> 00:12:56.140]   Why do you think – how does one become a Pollyanna and a toxic positivity person?
[00:12:56.140 --> 00:13:00.020]   Because I would think that if you look at the Belker, most are not that way.
[00:13:00.020 --> 00:13:01.700]   Maybe these are tail end folks.
[00:13:01.700 --> 00:13:04.900]   >> I think these are tail end folks, and I think that they get amplified on the internet,
[00:13:04.900 --> 00:13:10.660]   to be totally honest, because it's provocative, and that's – especially on social media,
[00:13:10.660 --> 00:13:11.660]   that's what sells.
[00:13:11.660 --> 00:13:15.340]   I do think that all of these concepts have some nuance, right?
[00:13:15.340 --> 00:13:20.620]   So there's a difference between completely shutting down to the world and to other people's
[00:13:20.620 --> 00:13:25.700]   problems and to your own problems, but also not just over indexing on them and focusing
[00:13:25.700 --> 00:13:27.460]   on them all the time.
[00:13:27.460 --> 00:13:30.460]   So – and there's all sorts of research that shows that this kind of tragic optimism
[00:13:30.460 --> 00:13:34.060]   is associated with better well-being and resilience.
[00:13:34.060 --> 00:13:35.060]   Because it does two things at once.
[00:13:35.060 --> 00:13:40.820]   It is optimistic and it is hopeful, but it is in a way that also acknowledges that things
[00:13:40.820 --> 00:13:43.260]   aren't always great, and that's okay, too.
[00:13:43.260 --> 00:13:44.260]   >> Right.
[00:13:44.260 --> 00:13:48.380]   One of the equations in your book I thought was interesting was suffering equals pain
[00:13:48.380 --> 00:13:51.180]   times resistance.
[00:13:51.180 --> 00:13:56.900]   I feel like a lot of us resist change a lot, especially as we talk about in Master of Change
[00:13:56.900 --> 00:13:57.900]   book.
[00:13:57.900 --> 00:14:02.180]   Can you talk about that equation and was this something that you discovered or how did you
[00:14:02.180 --> 00:14:03.800]   come about it?
[00:14:03.800 --> 00:14:13.940]   >> So this equation comes out of pain science and cutting edge rehabilitation practices.
[00:14:13.940 --> 00:14:16.820]   I think that change is painful for a lot of people.
[00:14:16.820 --> 00:14:23.460]   So I took this thing that is rooted in really clinical medicine and applied it more broadly.
[00:14:23.460 --> 00:14:28.320]   But I'm going to use a more clinical example to make the point really clear.
[00:14:28.320 --> 00:14:32.260]   So pain equals suffering – excuse me.
[00:14:32.260 --> 00:14:34.460]   Suffering equals pain times resistance.
[00:14:34.460 --> 00:14:38.860]   So Sam, let's assume that you pulled your back, okay?
[00:14:38.860 --> 00:14:40.460]   And your back is really sore, your low back.
[00:14:40.460 --> 00:14:42.220]   >> Yeah, I've done that before.
[00:14:42.220 --> 00:14:45.300]   >> And as a result, you have six units of pain.
[00:14:45.300 --> 00:14:46.460]   >> Yep.
[00:14:46.460 --> 00:14:50.540]   >> So currently, you've got suffering equals a six.
[00:14:50.540 --> 00:14:54.300]   But now let's say that because you pulled your back, you start freaking out and you
[00:14:54.300 --> 00:14:59.220]   start saying, "Oh my God, I'm not going to be able to sit in this chair and record a podcast.
[00:14:59.220 --> 00:15:02.100]   I might not even be able to sit in this chair ever again.
[00:15:02.100 --> 00:15:05.940]   I was supposed to go out with friends this weekend and I'm not going to be able to do
[00:15:05.940 --> 00:15:06.940]   that.
[00:15:06.940 --> 00:15:10.100]   And I just took Motrin and Advil and it's not even working yet.
[00:15:10.100 --> 00:15:13.620]   Oh my gosh, am I going to need to go on painkillers and then I could get addicted to painkillers
[00:15:13.620 --> 00:15:16.000]   and on and on and on."
[00:15:16.000 --> 00:15:18.660]   So all of that is resisting the pain, right?
[00:15:18.660 --> 00:15:21.980]   So now let's say that your resistance is also six units.
[00:15:21.980 --> 00:15:24.580]   So six times six equals 36.
[00:15:24.580 --> 00:15:26.820]   So now you've got 36 units of global suffering.
[00:15:26.820 --> 00:15:28.460]   >> Sounds like a lot.
[00:15:28.460 --> 00:15:31.260]   >> Whereas if you just had the back pain and you just said, "This sucks.
[00:15:31.260 --> 00:15:32.340]   I pulled my back.
[00:15:32.340 --> 00:15:34.620]   It really hurts.
[00:15:34.620 --> 00:15:38.420]   I don't know what's going to happen next, but I'm probably going to be okay.
[00:15:38.420 --> 00:15:40.900]   I'm going to seek out the resources to help me.
[00:15:40.900 --> 00:15:44.460]   I'm not going to catastrophize and I'm just going to let the pain be there because it's
[00:15:44.460 --> 00:15:46.420]   okay to have some pain."
[00:15:46.420 --> 00:15:47.420]   You're still suffering.
[00:15:47.420 --> 00:15:51.940]   You still have six units of suffering, but six is a lot better than 36.
[00:15:51.940 --> 00:15:59.420]   So I took that concept and I broadened it to say that when change occurs, especially
[00:15:59.420 --> 00:16:03.580]   negative changes or things that we didn't foresee that we didn't want to happen, there
[00:16:03.580 --> 00:16:05.440]   is going to be some pain associated with it.
[00:16:05.440 --> 00:16:10.100]   But the more that we freak out and catastrophize and resist or pretend it's not happening or
[00:16:10.100 --> 00:16:13.480]   delude ourselves, the more that we suffer.
[00:16:13.480 --> 00:16:17.660]   So much like the example of a pulled back, when an unexpected change comes up, the best
[00:16:17.660 --> 00:16:21.420]   thing that we can do is just say like, "This is what's happening right now.
[00:16:21.420 --> 00:16:22.500]   I don't want it.
[00:16:22.500 --> 00:16:24.080]   I don't necessarily like it.
[00:16:24.080 --> 00:16:28.380]   It's not necessarily something that I'm happy about, but it is what it is and I need to
[00:16:28.380 --> 00:16:34.340]   accept it because only when we accept it can we start taking action to make it better."
[00:16:34.340 --> 00:16:35.340]   >> Right.
[00:16:35.340 --> 00:16:39.580]   I'm glad you brought up the back pain thing because I had terrible back pain, sciatica.
[00:16:39.580 --> 00:16:41.720]   I couldn't really drive for more than 10 minutes.
[00:16:41.720 --> 00:16:48.540]   This was back in maybe 2010, 2009 and it was really bad.
[00:16:48.540 --> 00:16:49.900]   TMJ as well.
[00:16:49.900 --> 00:16:53.620]   Couldn't sit at my office table for more than 5 minutes.
[00:16:53.620 --> 00:16:54.620]   It was bad.
[00:16:54.620 --> 00:16:58.580]   And then I read a book called Healing Back Pain by Dr. Sarno and I love that book.
[00:16:58.580 --> 00:17:03.700]   I think the best book ever for anybody who has chronic pain and it just talks about recognizing
[00:17:03.700 --> 00:17:08.100]   the anger and the frustration you have inside you, bringing it to the forefront, accepting
[00:17:08.100 --> 00:17:12.420]   it and telling yourself you don't need to manifest this chronic physical pain.
[00:17:12.420 --> 00:17:13.500]   You already get it.
[00:17:13.500 --> 00:17:15.500]   And actually yell at yourself and say, "It's okay.
[00:17:15.500 --> 00:17:16.820]   Just leave me alone."
[00:17:16.820 --> 00:17:20.980]   And then three months later, my back pain went away and it's been gone for about 15
[00:17:20.980 --> 00:17:21.980]   years.
[00:17:21.980 --> 00:17:24.580]   And I look back to that time in 2009, 2010.
[00:17:24.580 --> 00:17:25.860]   I mean, what was happening then?
[00:17:25.860 --> 00:17:30.060]   Well, I was sitting on the training desk at Credit Suisse and it was the global financial
[00:17:30.060 --> 00:17:32.700]   crisis and Lehman Brothers was going bankrupt.
[00:17:32.700 --> 00:17:35.460]   And there was just so much stress back then.
[00:17:35.460 --> 00:17:38.140]   So there's definitely a mind-body connection.
[00:17:38.140 --> 00:17:39.140]   What are your thoughts on that?
[00:17:39.140 --> 00:17:40.140]   Ryan Neuhofel: Yeah.
[00:17:40.140 --> 00:17:45.700]   I think that I – I'm hesitant to say anything too definitive because it's outside of my
[00:17:45.700 --> 00:17:48.100]   area of expertise.
[00:17:48.100 --> 00:17:50.740]   There's absolutely a mind-body connection.
[00:17:50.740 --> 00:17:56.420]   I think pain comes in all sorts of flavors and no two people have the same experience.
[00:17:56.420 --> 00:18:00.700]   I think that sometimes what we experience as physical pain is probably more psychosocial
[00:18:00.700 --> 00:18:03.700]   and it's just manifesting as physical pain.
[00:18:03.700 --> 00:18:07.580]   I think other times, it's more organic and biological.
[00:18:07.580 --> 00:18:09.380]   You herniate a disc in your back.
[00:18:09.380 --> 00:18:11.100]   Well, that's probably what's driving it.
[00:18:11.100 --> 00:18:16.020]   But even then, if you've got all kinds of other life stress or you can't accept what's
[00:18:16.020 --> 00:18:18.180]   going on, you're going to suffer more.
[00:18:18.180 --> 00:18:24.180]   So in a way, you can think of this equation and maybe what Dr. Sarno would say is that
[00:18:24.180 --> 00:18:29.300]   the resistance is all the emotional, psychological, social stuff around the pain.
[00:18:29.300 --> 00:18:34.740]   If you can just dampen that resistance and get it from six units to four units to two
[00:18:34.740 --> 00:18:40.700]   units to ideally one unit, then eventually the pain is going to subside.
[00:18:40.700 --> 00:18:42.740]   But everyone has their own experience of chronic pain.
[00:18:42.740 --> 00:18:48.100]   I will say that this is the evidence-based model that is used at the Mayo Clinic's
[00:18:48.100 --> 00:18:51.060]   Pain and Rehabilitation Center, which is probably the best in the world.
[00:18:51.060 --> 00:18:55.060]   People from all over the world come there to treat chronic pain.
[00:18:55.060 --> 00:18:59.860]   For the book, I got to report and explore their methods.
[00:18:59.860 --> 00:19:03.500]   It's fascinating because the first thing that they do is they try to help patients
[00:19:03.500 --> 00:19:08.700]   understand that the goal isn't to get rid of their pain.
[00:19:08.700 --> 00:19:13.020]   So stop trying so hard because trying to get rid of it is its own form of resistance.
[00:19:13.020 --> 00:19:15.660]   It's like this Zen cone.
[00:19:15.660 --> 00:19:18.460]   The goal is to get them to accept their pain.
[00:19:18.460 --> 00:19:22.740]   Once they accept it, it tends to dissolve or at least get much better.
[00:19:22.740 --> 00:19:23.740]   Dr. Seheult: Right.
[00:19:23.740 --> 00:19:24.740]   No, that's absolutely true.
[00:19:24.740 --> 00:19:28.580]   Dr. Sarno is talking about, "Well, if you go to the chiropractor and the physical therapist
[00:19:28.580 --> 00:19:32.260]   and all that, you're accepting the pain and you're kind of resisting the pain.
[00:19:32.260 --> 00:19:33.660]   Just accept it."
[00:19:33.660 --> 00:19:39.300]   So I do believe in that and I do believe there is a really strong mental and physical connection,
[00:19:39.300 --> 00:19:40.780]   at least based on my own experience.
[00:19:40.780 --> 00:19:44.380]   Dr. Justin Marchegiani: And I think we have to separate and then I'll say one more thing
[00:19:44.380 --> 00:19:46.580]   then we can move on because it's important for listeners.
[00:19:46.580 --> 00:19:49.420]   I think we have to separate chronic pain from acute injury.
[00:19:49.420 --> 00:19:50.420]   Dr. Sarno: Okay.
[00:19:50.420 --> 00:19:51.420]   Yeah.
[00:19:51.420 --> 00:19:52.420]   Dr. Justin Marchegiani: So if you tear your ACL–
[00:19:52.420 --> 00:19:53.420]   Dr. Sarno: Of course.
[00:19:53.420 --> 00:19:56.220]   Dr. Justin Marchegiani: –and you like rupture a disc, you know, no amount of mindset is
[00:19:56.220 --> 00:19:57.460]   going to heal that.
[00:19:57.460 --> 00:19:58.460]   Like you need–
[00:19:58.460 --> 00:19:59.460]   Dr. Sarno: Right.
[00:19:59.460 --> 00:20:00.460]   Dr. Justin Marchegiani: –surgical repair or PT.
[00:20:00.460 --> 00:20:01.460]   Dr. Sarno: Right.
[00:20:01.460 --> 00:20:03.740]   Dr. Justin Marchegiani: But if after you tear your ACL and got the surgery or after you
[00:20:03.740 --> 00:20:04.740]   did all the PT–
[00:20:04.740 --> 00:20:05.740]   Dr. Sarno: Yeah.
[00:20:05.740 --> 00:20:10.540]   Dr. Justin Marchegiani: –and the MRIs and the x-rays, structurally things are "fixed"
[00:20:10.540 --> 00:20:14.140]   but then you're still experiencing a lot of pain, I think that's where some of these
