
[00:00:00.000 --> 00:00:02.160]   (beeping)
[00:01:09.860 --> 00:01:10.700]   which is kind of nice.
[00:01:10.700 --> 00:01:11.520]   You got one, too?
[00:01:11.520 --> 00:01:13.240]   - I remember mine today.
[00:01:13.240 --> 00:01:15.400]   - Do we still have to use the code to get it or not?
[00:01:15.400 --> 00:01:18.440]   - No code, just the URL now, /atc.
[00:01:18.440 --> 00:01:19.960]   That does it.
[00:01:19.960 --> 00:01:20.800]   - Screamin' deal.
[00:01:20.800 --> 00:01:22.040]   All right, let's do a question.
[00:01:22.040 --> 00:01:22.880]   - Yep.
[00:01:22.880 --> 00:01:24.920]   Okay, up first today,
[00:01:25.920 --> 00:01:28.480]   we have, "I'm in my mid-30s and my business
[00:01:28.480 --> 00:01:30.600]   "has done very well over the past three years.
[00:01:30.600 --> 00:01:32.720]   "I'm trying to decide what to do with the savings
[00:01:32.720 --> 00:01:34.940]   "I've stacked away in a high-yield savings account.
[00:01:34.940 --> 00:01:37.920]   "I was planning to pay off my $150,000 student loans
[00:01:37.920 --> 00:01:39.600]   "and invest the rest,
[00:01:39.600 --> 00:01:42.740]   "or I could pay off my $500,000 3% mortgage,
[00:01:42.740 --> 00:01:44.320]   "but I can't do both.
[00:01:44.320 --> 00:01:46.200]   "I'm weighing my options here while considering
[00:01:46.200 --> 00:01:49.240]   "that a recession could significantly reduce my income.
[00:01:49.240 --> 00:01:50.320]   "Which option is going to give me
[00:01:50.320 --> 00:01:52.420]   "the biggest nest egg in retirement?
[00:01:52.420 --> 00:01:54.420]   "Pay off my mortgage and use my mortgage payment
[00:01:54.420 --> 00:01:56.480]   "for investments, pay off my student loans,
[00:01:56.480 --> 00:01:58.820]   "and dollar-cost average into investments.
[00:01:58.820 --> 00:02:01.280]   "Keep my mortgage, make monthly loan payments,
[00:02:01.280 --> 00:02:04.760]   "and DCA, dollar-cost average, into investments."
[00:02:04.760 --> 00:02:06.160]   - Now, I feel like we're kicking this off
[00:02:06.160 --> 00:02:07.080]   with a not-to-brag today,
[00:02:07.080 --> 00:02:09.340]   but do the six figures and student loans
[00:02:09.340 --> 00:02:10.960]   also counteract that not-to-brag?
[00:02:10.960 --> 00:02:13.000]   And make it a little bit, right?
[00:02:13.000 --> 00:02:13.840]   - Yeah.
[00:02:13.840 --> 00:02:16.400]   However, it means that maybe they're pretty highly educated,
[00:02:16.400 --> 00:02:17.880]   so maybe that's a form of not-to-brag.
[00:02:17.880 --> 00:02:19.140]   - It sounds to me like the student loans
[00:02:19.140 --> 00:02:20.400]   were a pretty good investment.
[00:02:20.400 --> 00:02:21.320]   So let's go through each.
[00:02:21.320 --> 00:02:22.160]   We've got three options here.
[00:02:22.160 --> 00:02:22.980]   Let's go through 'em one by one.
[00:02:22.980 --> 00:02:24.560]   Pay off the mortgage and use mortgage payments
[00:02:24.560 --> 00:02:25.440]   for investments.
[00:02:25.440 --> 00:02:27.220]   I don't like this one one bit.
[00:02:27.220 --> 00:02:28.760]   I'm anti-pay off 3% mortgage.
[00:02:28.760 --> 00:02:29.600]   I have been for a while.
[00:02:29.600 --> 00:02:31.460]   I just see no reason to get rid of that
[00:02:31.460 --> 00:02:34.460]   when inflation is so high, interest rates are so high.
[00:02:34.460 --> 00:02:36.080]   I mean, yes, it would free up monthly payments,
[00:02:36.080 --> 00:02:37.600]   but why would you decrease your liquidity,
[00:02:37.600 --> 00:02:39.280]   especially if you're worried about what a recession
[00:02:39.280 --> 00:02:41.960]   might do to your business for variable income?
[00:02:41.960 --> 00:02:43.720]   Plus, that 3% mortgage is currently below
[00:02:43.720 --> 00:02:45.080]   probably what you're earning
[00:02:45.080 --> 00:02:46.440]   in your online savings account.
[00:02:46.440 --> 00:02:48.920]   Put that in T-bills, you're talking about 5%.
[00:02:48.920 --> 00:02:51.760]   I mean, you're essentially paying for your mortgage
[00:02:51.760 --> 00:02:53.520]   if you're doing that, and you have some left over.
[00:02:53.520 --> 00:02:55.560]   So I think either one of those options.
[00:02:55.560 --> 00:02:58.120]   I just, I don't like paying off the 3% mortgage.
[00:02:58.120 --> 00:03:00.080]   It makes no sense.
[00:03:00.080 --> 00:03:03.120]   I mean, I just, over my dead body,
[00:03:03.120 --> 00:03:03.960]   I'm letting go of this 3%.
[00:03:03.960 --> 00:03:05.960]   I wish I could like extend it to like 90 years
[00:03:05.960 --> 00:03:07.480]   and just never pay it off.
[00:03:07.480 --> 00:03:11.640]   So, I mean, you could dollar cost average into the market,
[00:03:11.640 --> 00:03:13.060]   but why would you do that with your monthly payments
[00:03:13.060 --> 00:03:14.320]   and not just do it with the cash?
[00:03:14.320 --> 00:03:16.180]   So the next one is pay off the student loans,
[00:03:16.180 --> 00:03:17.440]   but then you have some more money.
[00:03:17.440 --> 00:03:19.840]   I guess if this person can pay off their 500K mortgage,
[00:03:19.840 --> 00:03:21.700]   they have a decent amount of money.
[00:03:21.700 --> 00:03:22.720]   Saved up.
[00:03:22.720 --> 00:03:24.920]   So you pay off the student loans and then you DCA.
[00:03:24.920 --> 00:03:26.960]   This one depends on your rate for student loans.
[00:03:26.960 --> 00:03:29.560]   Are they more than say, I don't know, 5%?
[00:03:29.560 --> 00:03:32.160]   At that level, maybe it makes some sense to pay them all off.
[00:03:32.160 --> 00:03:36.000]   If they're below 5%, I think I might hold off a little bit,
[00:03:36.000 --> 00:03:38.240]   unless that debt makes you just violently ill.
[00:03:38.240 --> 00:03:40.080]   I just don't see the rush when interest rates are so high
[00:03:40.080 --> 00:03:41.600]   and inflation is so high.
[00:03:41.600 --> 00:03:44.280]   The third one is keep the mortgage, make the payments,
[00:03:44.280 --> 00:03:45.840]   DCA into investment, right?
[00:03:45.840 --> 00:03:47.400]   Keep all the debt.
[00:03:47.400 --> 00:03:49.260]   If you're okay keeping the debt,
[00:03:49.260 --> 00:03:51.160]   this probably makes the most sense with a caveat.
[00:03:51.160 --> 00:03:52.880]   Like you mentioned, the potential recession
[00:03:52.880 --> 00:03:54.800]   could reduce your income.
[00:03:54.800 --> 00:03:57.120]   So I think if you're in a cyclical business
[00:03:57.120 --> 00:03:58.520]   with a variable income like this,
[00:03:58.520 --> 00:04:00.880]   maybe increase your margin of safety
[00:04:00.880 --> 00:04:02.920]   and have a little bit more of an emergency fund.
[00:04:02.920 --> 00:04:06.400]   So I'd keep a cash cushion, potentially.
[00:04:06.400 --> 00:04:07.360]   But there's another option too,
[00:04:07.360 --> 00:04:09.620]   where you don't have to make one big decision with the money.
[00:04:09.620 --> 00:04:11.160]   There's no one forcing you with a gun to your head,
[00:04:11.160 --> 00:04:12.200]   saying you have to do this.
[00:04:12.200 --> 00:04:14.840]   Pick one, two, or three, door one, two, or three, right?
[00:04:14.840 --> 00:04:17.400]   You could pay off a small chunk of your student loans.
[00:04:17.400 --> 00:04:19.480]   You'd set aside some money for an emergency fund.
[00:04:19.480 --> 00:04:21.720]   You could even do a small lump sum into the stock market
[00:04:21.720 --> 00:04:23.080]   and then dollar cost average the rest.
[00:04:23.080 --> 00:04:25.140]   So you don't have to make one choice.
[00:04:25.140 --> 00:04:26.640]   You could kind of diversify your options,
[00:04:26.640 --> 00:04:28.880]   which helps minimize the regret, I think.
[00:04:28.880 --> 00:04:30.000]   But I don't know.
[00:04:30.000 --> 00:04:31.920]   It sounds like you're in a pretty good place to me.
[00:04:31.920 --> 00:04:33.860]   And if the yields on those loans
[00:04:33.860 --> 00:04:36.220]   or the interest rates on those loans are still pretty low,
[00:04:36.220 --> 00:04:37.600]   as long as you're okay holding the debt,
[00:04:37.600 --> 00:04:39.640]   I see no problem holding that for a while.
[00:04:39.640 --> 00:04:41.740]   And then you can always pay it off in the future as well.
[00:04:41.740 --> 00:04:43.880]   You don't have to make a rush decision now.
[00:04:43.880 --> 00:04:45.860]   - Right, yeah.
[00:04:45.860 --> 00:04:47.520]   And they mentioned that, you know,
[00:04:47.520 --> 00:04:49.600]   given the current environment for student loans,
[00:04:49.600 --> 00:04:52.000]   but yeah, we don't really know what the future holds,
[00:04:52.000 --> 00:04:53.560]   so it's hard to bank on.
[00:04:53.560 --> 00:04:54.840]   - Yeah, they kind of said people, you know,
[00:04:54.840 --> 00:04:56.940]   the government's been pretty, you know,
[00:04:56.940 --> 00:04:59.560]   liberal with student loans lately and payments.
[00:04:59.560 --> 00:05:02.240]   And yeah, I don't think there's a rush to do that,
[00:05:02.240 --> 00:05:03.600]   but especially a 3% mortgage,
[00:05:03.600 --> 00:05:05.840]   when T-bill yields are higher than that,
[00:05:05.840 --> 00:05:07.960]   that just, I don't see how that ever makes sense
[00:05:07.960 --> 00:05:09.760]   in today's environment.
[00:05:09.760 --> 00:05:11.760]   - Yeah, and so as far as debt goes in general,
[00:05:11.760 --> 00:05:15.520]   what is your number of like where you draw that line?
[00:05:15.520 --> 00:05:17.500]   - Well, T-bill yields are 5% right now, right?
[00:05:17.500 --> 00:05:19.860]   That's a pretty good place to start, I would think.
[00:05:19.860 --> 00:05:22.520]   Right, because that's your hurdle rate.
[00:05:22.520 --> 00:05:23.360]   Let's do another one.
[00:05:23.360 --> 00:05:25.200]   - That question's from Zachariah, by the way.
[00:05:25.200 --> 00:05:28.040]   So up next, we have a question from Casey,
[00:05:28.040 --> 00:05:32.300]   who I recognize from social media or the chat or somewhere.
[00:05:32.300 --> 00:05:35.340]   So Casey writes, what's the incentive here
[00:05:35.340 --> 00:05:38.440]   to buy AAA corporate debt versus just buying U.S. treasuries
[00:05:38.440 --> 00:05:41.000]   that are yielding slightly higher and are risk-free?
[00:05:41.000 --> 00:05:42.480]   Is this normal?
[00:05:42.480 --> 00:05:45.040]   - Casey, a very astute member of our audience here.
[00:05:45.040 --> 00:05:47.000]   No, this is definitely not normal.
[00:05:47.000 --> 00:05:47.840]   John, do a chart on.
[00:05:47.840 --> 00:05:50.040]   I have good data for the Federal Reserve
[00:05:50.040 --> 00:05:53.220]   on AAA-rated corporate debt and three-month T-bills
[00:05:53.220 --> 00:05:54.780]   going back to 1934.
[00:05:54.780 --> 00:05:57.900]   So the average spread of AAA corporate bond yields
[00:05:57.900 --> 00:06:00.240]   over T-bills is 2.4%.
[00:06:00.240 --> 00:06:02.360]   We've had T-bill yields higher than corporate bonds before,
[00:06:02.360 --> 00:06:04.480]   but it only happened in the early '80s and the 1970s,
[00:06:04.480 --> 00:06:06.600]   which makes sense, like now,
[00:06:06.600 --> 00:06:09.700]   inflation was much higher, interest rates were rising.
[00:06:09.700 --> 00:06:12.040]   However, this is very rare to see this.
[00:06:12.040 --> 00:06:14.840]   So there's almost 1,100 months in this data.
[00:06:14.840 --> 00:06:16.740]   These are month-end data from the Fed.
[00:06:16.740 --> 00:06:20.320]   By my calculation, 33 of those months
[00:06:20.320 --> 00:06:22.360]   saw T-bill yields greater than corporate bond yields.
[00:06:22.360 --> 00:06:24.120]   So we're talking like 3% of the time.
[00:06:24.120 --> 00:06:27.320]   This is very rare to see an inverted yield curve
[00:06:27.320 --> 00:06:29.000]   between short-term treasuries,
[00:06:29.000 --> 00:06:31.640]   ultra-short-term treasuries, and corporate bonds.
[00:06:31.640 --> 00:06:34.360]   So why should there be a spread?
[00:06:34.360 --> 00:06:36.160]   'Cause corporate bonds are riskier, right?
[00:06:36.160 --> 00:06:39.200]   In corporate bonds, the default rate is relatively low,
[00:06:39.200 --> 00:06:41.480]   but businesses can and do get in trouble,
[00:06:41.480 --> 00:06:42.720]   and you could have some defaults.
[00:06:42.720 --> 00:06:45.040]   You also have the potential for getting downgraded
[00:06:45.040 --> 00:06:47.680]   from that triple-A rating, going into double-A or single-A,
[00:06:47.680 --> 00:06:49.800]   and then maybe, or high-yield, even.
[00:06:49.800 --> 00:06:53.120]   And at that point, the bond price is gonna get disrupted,
[00:06:53.120 --> 00:06:55.320]   and corporate bonds have a much higher drawdown risk
[00:06:55.320 --> 00:06:56.840]   than treasuries, especially short-term treasuries.
[00:06:56.840 --> 00:06:57.760]   So John, do another.
[00:06:57.760 --> 00:06:59.460]   We'll throw a second chart on of the day.
[00:06:59.460 --> 00:07:01.360]   This is just the drawdown profile for LQD,
[00:07:01.360 --> 00:07:03.760]   which is a corporate bond ETF,
[00:07:03.760 --> 00:07:07.160]   versus BIL, which is a one-to-three T-bill ETF.
[00:07:07.160 --> 00:07:11.880]   And you can see in 2008 crisis, corporate bonds fell 17%.
[00:07:11.880 --> 00:07:14.000]   They fell 20% in the corona panic,
[00:07:14.000 --> 00:07:16.280]   and then they fell 25% last year when the Fed cut rates.
[00:07:16.280 --> 00:07:18.880]   So those other two ones, it was relatively quick.
[00:07:18.880 --> 00:07:21.240]   You had this huge V down and V up,
[00:07:21.240 --> 00:07:23.200]   and that happened mostly because people
[00:07:23.200 --> 00:07:24.600]   were panic selling back then.
[00:07:24.600 --> 00:07:25.800]   They only wanted to own treasury.
[00:07:25.800 --> 00:07:27.280]   So corporate bonds got dinged.
[00:07:27.280 --> 00:07:28.840]   But this is the kind of thing in corporate bonds,
[00:07:28.840 --> 00:07:30.980]   you can get dinged like that during a financial crisis
[00:07:30.980 --> 00:07:32.040]   or a panic situation.
[00:07:32.040 --> 00:07:35.380]   So if the question is, do corporate bonds make sense
[00:07:35.380 --> 00:07:36.700]   right now relative to T-bills?
[00:07:36.700 --> 00:07:37.540]   No, they don't.
[00:07:37.540 --> 00:07:38.840]   The yields are higher in T-bills,
[00:07:38.840 --> 00:07:41.640]   and you have much less volatility as per interest rates.
[00:07:41.640 --> 00:07:44.680]   But we don't know how this, that's short-term.
[00:07:44.680 --> 00:07:46.380]   Short-term T-bills make a lot more sense.
[00:07:46.380 --> 00:07:49.160]   But long-term, corporate bonds still should,
[00:07:49.160 --> 00:07:51.120]   if there's any relationship between risk and reward,
[00:07:51.120 --> 00:07:53.020]   and I think they are always attached at the hip,
[00:07:53.020 --> 00:07:54.000]   although sometimes they break up.
[00:07:54.000 --> 00:07:57.160]   They go on a break, Ross and Rachel style.
[00:07:57.160 --> 00:07:59.760]   They still have those Friends reruns on all the time on TBS.
[00:07:59.760 --> 00:08:02.160]   So I just saw that we're on a break one the other day.
[00:08:02.160 --> 00:08:04.880]   Sometimes risk and reward go on a break, right?
[00:08:04.880 --> 00:08:06.320]   And don't get me in the comments here
[00:08:06.320 --> 00:08:08.200]   about how Friends is overrated.
[00:08:08.200 --> 00:08:09.120]   We had like 100 million people
[00:08:09.120 --> 00:08:10.400]   watching that show back in the day.
[00:08:10.400 --> 00:08:12.920]   I mean, hey, if Michael can say that Steve Carrell's
[00:08:12.920 --> 00:08:15.200]   not funny, then anyone can say anything.
[00:08:15.200 --> 00:08:16.040]   You know what I mean?
[00:08:16.040 --> 00:08:17.640]   Nothing is properly rated in the internet era anymore.
[00:08:17.640 --> 00:08:18.720]   John, do another chart on here.
[00:08:18.720 --> 00:08:21.220]   This is my table of long-term performance
[00:08:21.220 --> 00:08:22.060]   of different bond yields.
[00:08:22.060 --> 00:08:23.540]   So we're talking long-term corporates,
[00:08:23.540 --> 00:08:25.560]   long-term government bonds, five-year treasuries,
[00:08:25.560 --> 00:08:26.400]   and three-month T-bills.
[00:08:26.400 --> 00:08:27.220]   And the reason I wanted to show this
[00:08:27.220 --> 00:08:29.480]   is because you can see the highest returning asset
[00:08:29.480 --> 00:08:32.880]   is corporate bonds over this period from 1934 to 2023.
[00:08:32.880 --> 00:08:34.440]   Next comes long-term government bonds,
[00:08:34.440 --> 00:08:36.400]   then five-year treasuries, then three-month T-bills.
[00:08:36.400 --> 00:08:37.240]   And this makes sense.
[00:08:37.240 --> 00:08:38.840]   And you can see the volatility kind of goes
[00:08:38.840 --> 00:08:39.760]   in the same order as well.
[00:08:39.760 --> 00:08:42.360]   I was a little surprised to see long-term government bonds
[00:08:42.360 --> 00:08:43.680]   more volatile than corporate bonds,
[00:08:43.680 --> 00:08:45.840]   but they're still in the same ballpark.
[00:08:45.840 --> 00:08:48.480]   So this makes sense because risk and return,
[00:08:48.480 --> 00:08:49.980]   especially in bonds, are attached to the HIP
[00:08:49.980 --> 00:08:51.200]   where if you're gonna earn a higher yield,
[00:08:51.200 --> 00:08:53.120]   you should expect a higher risk
[00:08:53.120 --> 00:08:55.680]   and especially higher volatility.
[00:08:55.680 --> 00:08:58.040]   So I don't expect this current situation to last.
[00:08:58.040 --> 00:08:59.320]   I talk about how rare it is.
[00:08:59.320 --> 00:09:02.000]   This situation has basically been caused by the pandemic
[00:09:02.000 --> 00:09:03.760]   and government spending and the Fed.
[00:09:03.760 --> 00:09:06.000]   And so in the short term, things are weird and out of whack,
[00:09:06.000 --> 00:09:08.580]   and it seems like T-bills are the right choice to make.
[00:09:08.580 --> 00:09:11.000]   Over the long-term, you'd still expect corporate bonds
[00:09:11.000 --> 00:09:13.320]   to have higher long-term expected return
[00:09:13.320 --> 00:09:16.620]   once rates somehow normalize, if there is such a thing.
[00:09:16.620 --> 00:09:18.400]   Now, what are you supposed to do with that information
[00:09:18.400 --> 00:09:19.400]   as an investor?
[00:09:19.400 --> 00:09:21.600]   You could just change your allocation
[00:09:21.600 --> 00:09:24.020]   based on the risk reward profile all the time,
[00:09:24.020 --> 00:09:25.360]   or you could stand pat and say,
[00:09:25.360 --> 00:09:26.960]   you know what, I'm not gonna try to guess.
[00:09:26.960 --> 00:09:28.240]   I'm just gonna pick an allocation
[00:09:28.240 --> 00:09:29.780]   and fix something that works for me,
[00:09:29.780 --> 00:09:30.620]   and I'm gonna stick with it.
[00:09:30.620 --> 00:09:32.080]   And I think you just have to do what works for you.
[00:09:32.080 --> 00:09:33.460]   That's kind of where I fall down on this.
[00:09:33.460 --> 00:09:35.760]   I don't think there's a right or wrong answer here.
[00:09:35.760 --> 00:09:37.160]   - I have maybe a dumb question,
[00:09:37.160 --> 00:09:40.580]   but a junk bond, is that always a corporate bond,
[00:09:40.580 --> 00:09:42.180]   or can it be like a sovereign bond
[00:09:42.180 --> 00:09:44.340]   of a really risky country?
[00:09:44.340 --> 00:09:46.020]   Is it like a yield or what?
[00:09:46.020 --> 00:09:47.180]   - There are emerging market bonds,
[00:09:47.180 --> 00:09:48.620]   which could be sovereign bonds,
[00:09:48.620 --> 00:09:52.080]   but high yield is typically corporate bonds,
[00:09:52.080 --> 00:09:53.980]   just lower rated corporate bonds.
[00:09:53.980 --> 00:09:55.980]   So same thing, just a higher default rate
[00:09:55.980 --> 00:09:57.980]   in much riskier companies.
[00:09:57.980 --> 00:10:00.260]   - So perfect for my portfolio, is what you're saying?
[00:10:00.260 --> 00:10:03.380]   - You could buy some oat milk high yield bonds probably.
[00:10:03.380 --> 00:10:05.260]   - Okay, I might look for that.
[00:10:06.860 --> 00:10:10.140]   - Okay, up next, we have a question from Eric.
[00:10:10.140 --> 00:10:13.140]   One of the biggest tells for the housing bubble
[00:10:13.140 --> 00:10:16.540]   in the 2000s was the income to housing price relationship.
[00:10:16.540 --> 00:10:18.800]   I'm pretty sure Michael Lewis even wrote about this
[00:10:18.800 --> 00:10:20.120]   in the big short.
[00:10:20.120 --> 00:10:22.540]   I know the housing market is different this time around,
[00:10:22.540 --> 00:10:24.420]   but there is no way incomes have kept up
[00:10:24.420 --> 00:10:27.980]   with housing price gains, which are even bigger this time.
[00:10:27.980 --> 00:10:31.020]   Help me understand how this is not another housing bubble.
[00:10:31.020 --> 00:10:32.540]   This always sends a shiver down my spine
[00:10:32.540 --> 00:10:34.660]   just because that was such a rough period.
[00:10:34.660 --> 00:10:36.260]   I graduated college right in the middle of that.
[00:10:36.260 --> 00:10:37.100]   It was not good.
[00:10:37.100 --> 00:10:38.620]   - I think one of the first people I ever saw
[00:10:38.620 --> 00:10:40.980]   write about that relationship of incomes to housing
[00:10:40.980 --> 00:10:42.500]   was our very own Barry Ritholtz.
[00:10:42.500 --> 00:10:45.460]   Let's bring him in to help out on this one.
[00:10:45.460 --> 00:10:48.460]   Barry, you were writing about this.
[00:10:48.460 --> 00:10:50.160]   Was it for the street.com or the big picture?
[00:10:50.160 --> 00:10:51.260]   One of those two, I can't remember.
[00:10:51.260 --> 00:10:53.260]   - That was probably the big picture.
[00:10:53.260 --> 00:10:56.020]   I was writing "Bailout Nation"
[00:10:56.020 --> 00:10:58.420]   on the blog chapter by chapter.
[00:10:58.420 --> 00:11:00.020]   I'd throw up a couple of paragraphs.
[00:11:00.020 --> 00:11:02.640]   People would say, have you seen this data?
[00:11:02.640 --> 00:11:03.740]   What about this chart?
[00:11:03.740 --> 00:11:04.580]   What about this guy?
[00:11:04.580 --> 00:11:07.820]   And really, I had like a thousand co-authors.
[00:11:07.820 --> 00:11:09.260]   So it was really helpful.
[00:11:09.260 --> 00:11:14.260]   Remember back in the 2000s, the big driver of the bubble.
[00:11:14.260 --> 00:11:17.380]   First, it was really more of a mortgage bubble
[00:11:17.380 --> 00:11:18.860]   than a housing bubble.
[00:11:18.860 --> 00:11:21.300]   But the big driver was securitization.
[00:11:21.300 --> 00:11:23.100]   We're gonna take all these mortgages
[00:11:23.100 --> 00:11:27.220]   and slice and dice them and spread out the risk.
[00:11:27.220 --> 00:11:30.960]   But what fed that demand, what really drove that
[00:11:30.960 --> 00:11:33.700]   was all of these non-bank lenders
[00:11:33.700 --> 00:11:37.540]   that were popping up and writing mortgages for everybody.
[00:11:37.540 --> 00:11:40.500]   Remember all the nomenclature back then,
[00:11:40.500 --> 00:11:45.100]   the ninja loans, no income, no job, no assets.
[00:11:45.100 --> 00:11:45.940]   Yeah, exactly.
[00:11:45.940 --> 00:11:48.060]   No docs, stated income.
[00:11:48.060 --> 00:11:51.980]   The traditional FDIC banks weren't allowed to do that.
[00:11:51.980 --> 00:11:53.920]   They had to do conforming loans.
[00:11:53.920 --> 00:11:58.020]   But all the crazy loans, the 228,
[00:11:58.020 --> 00:12:00.180]   zero interest for the first two years,
[00:12:00.180 --> 00:12:02.620]   all that stuff came from the sort of,
[00:12:02.620 --> 00:12:05.380]   calling it the shadow banking sector is wrong.
[00:12:05.380 --> 00:12:07.220]   These were just non-bank lenders.
[00:12:07.220 --> 00:12:11.840]   And when you drop lending standards to zero,
[00:12:11.840 --> 00:12:12.940]   well, guess what happens?
[00:12:12.940 --> 00:12:16.820]   You're gonna give a ton of people access to capital
[00:12:16.820 --> 00:12:17.660]   that wouldn't have.
[00:12:17.660 --> 00:12:20.060]   It also, adding to the flame to the fire,
[00:12:20.060 --> 00:12:25.060]   was you had a period of flat wages
[00:12:25.060 --> 00:12:27.580]   while everything gradually increased in price.
[00:12:27.580 --> 00:12:31.120]   It wasn't very inflationary, but over time it adds up.
[00:12:31.120 --> 00:12:35.100]   And so people hate lowering their living standards.
[00:12:35.100 --> 00:12:37.460]   And so people were taking HELOCs
[00:12:37.460 --> 00:12:40.220]   and people were refinancing or just flipping houses.
[00:12:40.220 --> 00:12:42.420]   And that was credit-driven.
[00:12:42.420 --> 00:12:45.060]   When you look at today, you have two problems.
[00:12:45.060 --> 00:12:47.940]   One is after the financial crisis,
[00:12:47.940 --> 00:12:50.820]   builders just pivoted to apartments and multifamilies
[00:12:50.820 --> 00:12:54.620]   and underbuilt single-family homes for almost a decade.
[00:12:54.620 --> 00:12:55.820]   Depending on who you listen to,
[00:12:55.820 --> 00:12:57.180]   either the real estate agents
[00:12:57.180 --> 00:12:59.620]   or the Builders Association or whatever,
[00:12:59.620 --> 00:13:03.020]   we're two, three, four million houses short
[00:13:03.020 --> 00:13:05.540]   relative to how many new households
[00:13:05.540 --> 00:13:07.460]   and new people we have in the country.
[00:13:07.460 --> 00:13:08.980]   We're well over 330.
[00:13:08.980 --> 00:13:10.220]   - The irony of the last bust
[00:13:10.220 --> 00:13:12.140]   is that it helped create this boom, essentially,
[00:13:12.140 --> 00:13:12.980]   'cause they didn't build enough
[00:13:12.980 --> 00:13:14.940]   'cause everyone was so scared.
[00:13:14.940 --> 00:13:18.200]   - The fear of the last bust sent builders
[00:13:18.200 --> 00:13:20.700]   into apartment buildings and things like that,
[00:13:20.700 --> 00:13:23.600]   which by the way, arguably, we don't have enough of those,
[00:13:23.600 --> 00:13:25.960]   but there's a giant shortfall.
[00:13:25.960 --> 00:13:27.600]   The pandemic certainly helped create.
[00:13:27.600 --> 00:13:29.880]   People were buying second and third homes
[00:13:29.880 --> 00:13:31.240]   out of their primary city.
[00:13:31.240 --> 00:13:32.320]   Today, you have two problems.
[00:13:32.320 --> 00:13:34.120]   So you have too little supply.
[00:13:34.120 --> 00:13:37.440]   And then making that worse is when the Fed raised rates,
[00:13:37.440 --> 00:13:40.640]   hey, if you have a 3.5% mortgage,
[00:13:40.640 --> 00:13:44.320]   you're talking to the earlier question, a 3% mortgage,
[00:13:44.320 --> 00:13:46.160]   you're gonna be really reluctant to say,
[00:13:46.160 --> 00:13:48.640]   I'm gonna sell this and buy another house
[00:13:48.640 --> 00:13:51.200]   where my mortgage might be 6.5%.
[00:13:51.200 --> 00:13:54.920]   That's locking a lot of people in place.
[00:13:54.920 --> 00:13:58.360]   Perversely, the higher rates are causing, to some degree,
[00:13:58.360 --> 00:14:01.240]   higher home prices and higher rental prices.
[00:14:01.240 --> 00:14:04.560]   It's really a challenge.
[00:14:04.560 --> 00:14:08.120]   I think the Fed has kind of raised as far as they should.
[00:14:08.120 --> 00:14:10.760]   Otherwise, they're making the housing situation worse.
[00:14:10.760 --> 00:14:14.760]   So this is not so much a bubble problem
[00:14:14.760 --> 00:14:18.080]   or a demand-driven problem as it is a supply problem.
