
[00:00:00.000 --> 00:00:03.440]   [MUSIC PLAYING]
[00:05:07.560 --> 00:05:11.240]   So huge thanks to Sylvain for writing with Jeremy
[00:05:11.240 --> 00:05:13.600]   and co-authoring Fastbook that we've
[00:05:13.600 --> 00:05:15.840]   been looking into for the past seven weeks at Weights
[00:05:15.840 --> 00:05:17.000]   and Biases.
[00:05:17.000 --> 00:05:20.920]   So Sylvain is a guy with many hats, as we now know.
[00:05:20.920 --> 00:05:22.760]   As is common for most of our events,
[00:05:22.760 --> 00:05:27.680]   we'll use this link, 1db.me/accelerate.
[00:05:27.680 --> 00:05:30.040]   The reason for that is we're also live on YouTube.
[00:05:30.040 --> 00:05:32.760]   So it's really hard to follow questions.
[00:05:32.760 --> 00:05:34.400]   But if you go to that link--
[00:05:34.400 --> 00:05:37.640]   can you guys see my browser?
[00:05:37.640 --> 00:05:38.600]   OK, perfect.
[00:05:38.600 --> 00:05:42.600]   So I'll just paste that link in the chat as well.
[00:05:42.600 --> 00:05:49.000]   So 1db.me/accelerate.
[00:05:49.000 --> 00:05:50.280]   Thanks, Andrea.
[00:05:50.280 --> 00:05:52.040]   That should take us all to this link.
[00:05:52.040 --> 00:05:54.360]   And if you have a question, just write a comment here.
[00:05:54.360 --> 00:05:57.200]   And you can pretty much post a comment.
[00:05:57.200 --> 00:06:00.440]   So this is what we use for live questions and discussions.
[00:06:00.440 --> 00:06:02.400]   And I'll be monitoring that.
[00:06:02.400 --> 00:06:05.560]   So that being said, over to you, Sylvain.
[00:06:05.560 --> 00:06:08.000]   Tell us what Hugging Face Accelerate is.
[00:06:08.000 --> 00:06:08.800]   Sure.
[00:06:08.800 --> 00:06:09.880]   Let me share my screen.
[00:06:09.880 --> 00:06:10.880]   And launch.
[00:06:10.880 --> 00:06:27.360]   If it does want to launch.
[00:06:27.360 --> 00:06:32.560]   OK, can you see my screen all right?
[00:06:32.560 --> 00:06:34.200]   Yes, we can see your screen.
[00:06:34.200 --> 00:06:38.040]   So Hugging Face Accelerate, in a nutshell, as you said,
[00:06:38.040 --> 00:06:41.320]   it's a library that's designed to help
[00:06:41.320 --> 00:06:44.920]   with distributed training and distributed evaluation.
[00:06:44.920 --> 00:06:50.480]   And so to show you what problem it solves and how it solves it,
[00:06:50.480 --> 00:06:53.080]   I'm going to start from that script, which
[00:06:53.080 --> 00:06:56.880]   is a very simple training loop in PyTorch.
[00:06:56.880 --> 00:07:01.880]   So you see we have defined a device.
[00:07:01.880 --> 00:07:05.080]   And we put our model onto that device.
[00:07:05.080 --> 00:07:06.840]   We define a training data loader.
[00:07:06.840 --> 00:07:09.640]   We have, let's say, three epochs and a certain number
[00:07:09.640 --> 00:07:10.680]   of training steps.
[00:07:10.680 --> 00:07:12.440]   And we define the learning rate scheduler.
[00:07:12.440 --> 00:07:15.360]   For instance, we can emulate the learning rate from a value
[00:07:15.360 --> 00:07:16.520]   to 0.
[00:07:16.520 --> 00:07:19.000]   And the progress bar to show that everything is going right.
[00:07:19.000 --> 00:07:21.960]   And then we put the model in training mode.
[00:07:21.960 --> 00:07:23.720]   We loop through the epochs.
[00:07:23.720 --> 00:07:26.000]   We loop through the data loader.
[00:07:26.000 --> 00:07:28.600]   We place our batch on the device, which
[00:07:28.600 --> 00:07:32.000]   is a GPU if you have a GPU available or the CPU otherwise.
[00:07:32.000 --> 00:07:33.800]   And then so this is an example that's
[00:07:33.800 --> 00:07:39.520]   from transformers to get the transformers model always
[00:07:39.520 --> 00:07:43.840]   computes the loss when you have your labels inside your batch.
[00:07:43.840 --> 00:07:47.120]   And you can access it by the dot loss attribute
[00:07:47.120 --> 00:07:48.120]   once you have your loss.
[00:07:48.120 --> 00:07:50.000]   But if you have any other kind of model here,
[00:07:50.000 --> 00:07:52.200]   the code would change slightly to compute the loss
[00:07:52.200 --> 00:07:53.440]   as you prefer.
[00:07:53.440 --> 00:07:55.560]   Once we have the loss, we do a loss.backward,
[00:07:55.560 --> 00:07:58.360]   an optimizer.step, learning rate scheduler.step.
[00:07:58.360 --> 00:08:00.640]   We don't forget to zero the grad for the next step.
[00:08:00.640 --> 00:08:02.720]   And we update the progress bar so
[00:08:02.720 --> 00:08:04.520]   that it shows the progress.
[00:08:04.520 --> 00:08:07.120]   And so what I'm going to show is what
[00:08:07.120 --> 00:08:09.240]   you need to change in this training loop
[00:08:09.240 --> 00:08:12.880]   if you want it to run on several GPUs but not one,
[00:08:12.880 --> 00:08:15.720]   if you want it to run on TPUs, or if you
[00:08:15.720 --> 00:08:18.000]   want to run it with mixed precision training.
[00:08:18.000 --> 00:08:21.200]   And I'll accelerate twice to solve all of those problems
[00:08:21.200 --> 00:08:24.800]   at once with very few lines of code to add.
[00:08:24.800 --> 00:08:28.000]   So let's see for distributed training.
[00:08:28.000 --> 00:08:30.480]   So as you can see, there is a lot of code that changes here.
[00:08:30.480 --> 00:08:33.320]   And I almost-- as a man who has run in B just
[00:08:33.320 --> 00:08:36.280]   before we started, I also forgot a few of our lines of code.
[00:08:36.280 --> 00:08:38.680]   So it adds quite a bit.
[00:08:38.680 --> 00:08:41.000]   So you have got some imports.
[00:08:41.000 --> 00:08:44.240]   You have to initialize something, generally
[00:08:44.240 --> 00:08:45.520]   with the backend and CLL.
[00:08:45.520 --> 00:08:51.440]   So this is to make sure that all of your processes
[00:08:51.440 --> 00:08:54.520]   can speak to each other and are ready for training.
[00:08:54.520 --> 00:08:57.200]   And then instead of using the default device
[00:08:57.200 --> 00:09:01.480]   that we have before, you have to have arguments, for instance,
[00:09:01.480 --> 00:09:03.560]   with the arc path library that are
[00:09:03.560 --> 00:09:07.480]   going to tell you which rank is your GPU.
[00:09:07.480 --> 00:09:09.040]   Is it GPU number 0?
[00:09:09.040 --> 00:09:11.360]   Is it GPU number 1?
[00:09:11.360 --> 00:09:15.400]   And then you set the device with that.
[00:09:15.400 --> 00:09:19.120]   Once this is done, instead of putting your model
[00:09:19.120 --> 00:09:20.840]   to the device directly, you have to wrap it
[00:09:20.840 --> 00:09:23.440]   inside a distributed data parallel object.
[00:09:23.440 --> 00:09:25.040]   And for the training data loader,
[00:09:25.040 --> 00:09:27.440]   this is where things get really ugly.
[00:09:27.440 --> 00:09:29.720]   If you want your training data loader
[00:09:29.720 --> 00:09:32.680]   to be distributed but shuffled, this is--
[00:09:32.680 --> 00:09:34.960]   and we'll look at the design behind it later.
[00:09:34.960 --> 00:09:36.880]   But this is the hardest problem when
[00:09:36.880 --> 00:09:38.400]   you're doing distributed training,
[00:09:38.400 --> 00:09:42.240]   is to make sure that your randomness is
[00:09:42.240 --> 00:09:44.680]   the same for all the processes.
[00:09:44.680 --> 00:09:48.240]   Because when you launch a distributed training,
[00:09:48.240 --> 00:09:52.040]   you launch your same script on GPU 0 and GPU 1, et cetera.
[00:09:52.040 --> 00:09:55.160]   And they have to have the same random numbers for some things,
[00:09:55.160 --> 00:09:56.960]   like shuffling the data.
[00:09:56.960 --> 00:09:59.000]   Otherwise, they are going to be not
[00:09:59.000 --> 00:10:01.000]   training on the same samples.
[00:10:01.000 --> 00:10:04.720]   But for some other operations, like data augmentation,
[00:10:04.720 --> 00:10:07.560]   you want them to have different random numbers.
[00:10:07.560 --> 00:10:09.680]   Otherwise, you don't have-- you will
[00:10:09.680 --> 00:10:11.840]   have the same data augmentation on all the processes,
[00:10:11.840 --> 00:10:15.480]   so it won't be as useful as real data augmentation.
[00:10:15.480 --> 00:10:17.320]   So to do that with distributed training,
[00:10:17.320 --> 00:10:19.240]   you have to define a distributed sampler.
[00:10:19.240 --> 00:10:21.200]   You have to pass it to your data loader.
[00:10:21.200 --> 00:10:23.320]   And the line of code I forgot here
[00:10:23.320 --> 00:10:25.280]   is that at the beginning of your epoch,
[00:10:25.280 --> 00:10:28.840]   you have to set to that sampler that's the epoch, setEpoch,
[00:10:28.840 --> 00:10:30.200]   with the setEpoch method.
[00:10:30.200 --> 00:10:33.680]   You have to tell it we are at epoch 0, 1, 2, et cetera,
[00:10:33.680 --> 00:10:36.480]   which is where the random number generators are actually
[00:10:36.480 --> 00:10:39.160]   synchronized.
[00:10:39.160 --> 00:10:41.200]   So this is it for distributed training.
[00:10:41.200 --> 00:10:45.560]   If you look at TPUs, it becomes even more complicated.
[00:10:45.560 --> 00:10:47.200]   With a few more imports, you still
[00:10:47.200 --> 00:10:49.920]   have the unit process group.
[00:10:49.920 --> 00:10:54.440]   And the device changes slightly.
[00:10:54.440 --> 00:10:58.280]   You have to use an XLA device from the Torch XLA library.
[00:10:58.280 --> 00:11:00.320]   So basically, for distributed training
[00:11:00.320 --> 00:11:01.840]   with distributed data parallel, you
[00:11:01.840 --> 00:11:04.360]   have to run a new API, which is distributed data parallel.
[00:11:04.360 --> 00:11:05.840]   If you want to use TPU training, you
[00:11:05.840 --> 00:11:09.920]   have to run a second API, which is called Torch XLA.
[00:11:09.920 --> 00:11:14.240]   So this is that new library that gives you the device.
[00:11:14.240 --> 00:11:18.000]   The data loader you have to do is a little bit more complicated
[00:11:18.000 --> 00:11:20.920]   because after defining it with the sampler,
[00:11:20.920 --> 00:11:23.120]   you have to wrap it inside a parallel data loader,
[00:11:23.120 --> 00:11:27.560]   parallel loader, and use the per-device loader method here.
[00:11:27.560 --> 00:11:30.320]   I also forget the synchronization point here.
[00:11:30.320 --> 00:11:32.880]   And then, instead of doing optimizer.step,
[00:11:32.880 --> 00:11:36.720]   you have to do something like XM.optimizer.step optimizer,
[00:11:36.720 --> 00:11:42.080]   where XM is the shortcut for the Torch XLA library.
[00:11:42.080 --> 00:11:45.240]   And I'm just showing the very basic training loop.
[00:11:45.240 --> 00:11:47.800]   If you want to do more things, like saving your model
[00:11:47.800 --> 00:11:50.920]   or evaluating with distributed evaluations,
[00:11:50.920 --> 00:11:53.360]   you are going to have much more lines of codes, which
[00:11:53.360 --> 00:11:55.640]   are going to be different for distributed data parallel,
[00:11:55.640 --> 00:11:59.360]   different for TPUs, because those are two different APIs.
[00:11:59.360 --> 00:12:02.080]   And each time you do the modifications,
[00:12:02.080 --> 00:12:05.200]   your scripts cannot run on CPU.
[00:12:05.200 --> 00:12:06.920]   So if you want to debug your scripts,
[00:12:06.920 --> 00:12:11.080]   you have to somehow make some if and else statements everywhere
[00:12:11.080 --> 00:12:14.920]   to have the code available for just one process on CPU
[00:12:14.920 --> 00:12:20.240]   and have the code available for multiple GPUs or TPU.
[00:12:20.240 --> 00:12:22.200]   Mixed precision training is, thankfully,
[00:12:22.200 --> 00:12:25.800]   a little bit more simple to use without any verbal.
[00:12:25.800 --> 00:12:28.560]   You just have to import this AutoCAD thing
[00:12:28.560 --> 00:12:32.000]   and create a gradient scaler, because when
[00:12:32.000 --> 00:12:33.760]   you do mixed precision training, there
[00:12:33.760 --> 00:12:37.520]   is this operation called loss scaling to avoid
[00:12:37.520 --> 00:12:39.000]   your gradient from vanishing.
[00:12:39.000 --> 00:12:40.800]   So if you don't know anything about that,
[00:12:40.800 --> 00:12:43.720]   I definitely recommend reading the corresponding chapter
[00:12:43.720 --> 00:12:48.040]   in the fast book that Aman mentioned.
[00:12:48.040 --> 00:12:51.280]   So once you have that, you have to compute your loss
[00:12:51.280 --> 00:12:54.160]   inside the Autocad decorator, like here.
[00:12:54.160 --> 00:12:56.840]   And then instead of doing loss.backward,
[00:12:56.840 --> 00:13:00.200]   you have to do scalar.scale loss.backward.
[00:13:00.200 --> 00:13:03.360]   So this is easier, but it's still a new API to learn.
[00:13:03.360 --> 00:13:05.200]   And when you do that, your scripts
[00:13:05.200 --> 00:13:07.320]   won't be able to run on CPU anymore,
[00:13:07.320 --> 00:13:09.920]   because this decorator here is going
[00:13:09.920 --> 00:13:13.920]   to execute the forward pass of the model in arch precision
[00:13:13.920 --> 00:13:15.040]   in FP16.
[00:13:15.040 --> 00:13:16.960]   And most of the operations are not
[00:13:16.960 --> 00:13:19.240]   implemented on CPU in FP16.
[00:13:19.240 --> 00:13:22.000]   So again, even if the API is a little bit simpler,
[00:13:22.000 --> 00:13:24.840]   you will have to have if statements everywhere,
[00:13:24.840 --> 00:13:28.320]   because this code won't be able to run on CPU
[00:13:28.320 --> 00:13:32.360]   if you want to debug it locally, for instance.
[00:13:32.360 --> 00:13:34.880]   So Accelerate tries to solve this problem,
[00:13:34.880 --> 00:13:36.440]   and especially the fact that you have
[00:13:36.440 --> 00:13:40.320]   to put if and two problems, to be more exact.
[00:13:40.320 --> 00:13:42.040]   So one of them is the fact that you
[00:13:42.040 --> 00:13:45.600]   have to put if then else statement everywhere
[00:13:45.600 --> 00:13:48.480]   for your script to still be able to run on CPU, GPU,
[00:13:48.480 --> 00:13:50.160]   multiple GPUs, or TPU.
[00:13:50.160 --> 00:13:52.600]   And if you want to use platforms like mixed precision
[00:13:52.600 --> 00:13:54.400]   or deep speed.
[00:13:54.400 --> 00:13:56.000]   And the other problem it tries to solve
[00:13:56.000 --> 00:13:58.600]   is the fact that you have to learn a new API each time
[00:13:58.600 --> 00:14:01.280]   you want to do a new kind of distributed training.
[00:14:01.280 --> 00:14:04.360]   So with Accelerate, you have to learn one API,
[00:14:04.360 --> 00:14:07.360]   and it's going to handle all of those for you.
[00:14:07.360 --> 00:14:09.840]   So it's a different kind of distributed setup.
[00:14:09.840 --> 00:14:13.320]   CPU, GPU, multiple GPUs on one or several machines,
[00:14:13.320 --> 00:14:15.600]   a TPU or a TPU pad.
[00:14:15.600 --> 00:14:19.960]   And it also handles the training techniques
[00:14:19.960 --> 00:14:23.640]   to accelerate or reduce the memory of your trainings,
[00:14:23.640 --> 00:14:25.760]   like mixed precision or deep speed, which
[00:14:25.760 --> 00:14:30.080]   is a bit like mixed precision, but with--
[00:14:30.080 --> 00:14:31.720]   I mean, which is using mixed precision,
[00:14:31.720 --> 00:14:34.240]   but it takes it to the next level.
[00:14:34.240 --> 00:14:36.280]   When you do mixed precision, for instance,
[00:14:36.280 --> 00:14:37.400]   if you know a little bit about it,
[00:14:37.400 --> 00:14:40.680]   you have two copies of your model, one in FP16,
[00:14:40.680 --> 00:14:43.040]   half precision, and one in full precision.
[00:14:43.040 --> 00:14:45.040]   And deep speed, for instance, make sure
[00:14:45.040 --> 00:14:48.040]   that's a copy in full precision is on your CPU
[00:14:48.040 --> 00:14:50.280]   if you use a technique called CPU offload,
[00:14:50.280 --> 00:14:54.800]   or even on an NVMe if you use a technique called zero
[00:14:54.800 --> 00:14:58.760]   infinity, which reduces the memory you're
[00:14:58.760 --> 00:15:00.200]   using on your GPU by a lot.
[00:15:00.200 --> 00:15:01.840]   So it's kind of--
[00:15:01.840 --> 00:15:03.440]   it goes as fast as mixed precision,
[00:15:03.440 --> 00:15:05.200]   and it tries to take it to the next level
[00:15:05.200 --> 00:15:08.600]   by also reducing the memory footprint of your mixed precision
[00:15:08.600 --> 00:15:10.680]   training.
[00:15:10.680 --> 00:15:13.200]   And so how does it do all of that?
[00:15:13.200 --> 00:15:18.480]   So like I said, we try to make it
[00:15:18.480 --> 00:15:20.640]   as simple as possible in terms of lines of code,
[00:15:20.640 --> 00:15:22.760]   but it's still going to be a new API to learn.
[00:15:22.760 --> 00:15:24.040]   There is no way around that.
[00:15:24.040 --> 00:15:26.440]   But the promise is that it's the only API
[00:15:26.440 --> 00:15:28.440]   you will have to learn for distributed training,
[00:15:28.440 --> 00:15:31.080]   because you won't have to remember anything
[00:15:31.080 --> 00:15:32.880]   about distributed data parallel.
[00:15:32.880 --> 00:15:35.040]   You won't have to learn about Torch XLA.
[00:15:35.040 --> 00:15:36.520]   You won't have to learn about what's
[00:15:36.520 --> 00:15:38.280]   in the Torch.cuda.conf model.
[00:15:38.280 --> 00:15:41.040]   Accelerate is going to handle all of that for you.
[00:15:41.040 --> 00:15:42.040]   So there is a new import.
[00:15:42.040 --> 00:15:45.840]   And all the initialization stuff is done by creating
[00:15:45.840 --> 00:15:48.640]   an accelerator object.
[00:15:48.640 --> 00:15:51.920]   If you want to be as close as possible
[00:15:51.920 --> 00:15:54.920]   to your original training loop and still handle the device
[00:15:54.920 --> 00:15:57.480]   placement by yourself, you have to take the device
[00:15:57.480 --> 00:15:59.800]   from the accelerator object, which
[00:15:59.800 --> 00:16:03.720]   is going to know if it's a CPU, if it's a GPU,
[00:16:03.720 --> 00:16:06.760]   if you are running on multiple GPU, which GPU you're running
[00:16:06.760 --> 00:16:09.040]   on, if you're running on multiple TPUs, which GPU
[00:16:09.040 --> 00:16:10.200]   you're on.
[00:16:10.200 --> 00:16:12.760]   And then the main point of access is here.
[00:16:12.760 --> 00:16:15.840]   You just pass to the accelerator.prepare method
[00:16:15.840 --> 00:16:19.520]   everything, the data loader, the model, and the optimizer.
[00:16:19.520 --> 00:16:22.440]   And it's going to run your training for you
[00:16:22.440 --> 00:16:23.480]   on any kind of setup.
[00:16:23.480 --> 00:16:26.920]   The only final line of code you have to modify is this one.
[00:16:26.920 --> 00:16:28.720]   Or instead of doing last.backward,
[00:16:28.720 --> 00:16:31.400]   you have to do accelerator.backward_last,
[00:16:31.400 --> 00:16:33.960]   which is one we couldn't avoid for things
[00:16:33.960 --> 00:16:36.560]   like mixed position training.
[00:16:36.560 --> 00:16:37.960]   And that's pretty much it.
[00:16:37.960 --> 00:16:40.120]   Again, this is on the simplest training loop.
[00:16:40.120 --> 00:16:41.920]   We are not talking about saving the model
[00:16:41.920 --> 00:16:44.520]   or printing only on process 0 or doing
[00:16:44.520 --> 00:16:45.920]   distributing evaluation.
[00:16:45.920 --> 00:16:48.480]   For each of those, you will have to learn a few more instructions.
[00:16:48.480 --> 00:16:50.560]   But you also have to learn a few more instructions
[00:16:50.560 --> 00:16:54.200]   with distributed data parallel or byte or checks for TPU.
[00:16:54.200 --> 00:16:57.040]   And again, we try to make them as simple as possible
[00:16:57.040 --> 00:17:03.720]   and keep the change you have to do as minimal as possible.
[00:17:03.720 --> 00:17:05.960]   And yeah, at this stage, I also want
[00:17:05.960 --> 00:17:08.480]   to note that you have platforms.
[00:17:08.480 --> 00:17:10.240]   You have third-party libraries that
[00:17:10.240 --> 00:17:13.360]   sit on top of PyTorch that can handle all the distributed
[00:17:13.360 --> 00:17:14.360]   training for you.
[00:17:14.360 --> 00:17:18.240]   But they usually rely on something like a trainer class
[00:17:18.240 --> 00:17:20.200]   or maybe it's another name, but something that
[00:17:20.200 --> 00:17:22.040]   encapsulates the whole training.
[00:17:22.040 --> 00:17:24.480]   And Accelerate has been designed for people
[00:17:24.480 --> 00:17:27.480]   who don't want a class that encapsulates a training loop,
[00:17:27.480 --> 00:17:28.960]   but for people who would still want
[00:17:28.960 --> 00:17:32.880]   to write their own training loop and customize it as they want.
[00:17:32.880 --> 00:17:35.120]   Because yeah, those big classes--
[00:17:35.120 --> 00:17:36.960]   and I've read some of them, there
[00:17:36.960 --> 00:17:38.880]   is one I maintain in Transformers.
[00:17:38.880 --> 00:17:41.320]   They're great for beginners that want to easily fine-tune
[00:17:41.320 --> 00:17:44.120]   a model, but sometimes more advanced users
[00:17:44.120 --> 00:17:45.920]   really want to dive into the training loop
