
[00:00:00.000 --> 00:00:09.360]   "I think this should be the live post."
[00:05:14.560 --> 00:05:20.560]   because it doesn't log requests. But for instance, if I were to hit the backend service, let's say,
[00:05:20.560 --> 00:05:26.800]   go to slash API health. I can see that a request was made, right? So I want to see
[00:05:26.800 --> 00:05:29.120]   how the server runs. The server is always there for me.
[00:05:29.120 --> 00:05:38.720]   So that's the first, most important thing. I want the server to run in my terminal. I don't want
[00:05:38.720 --> 00:05:40.000]   clawed to run it in the background.
[00:05:41.440 --> 00:05:46.080]   The next thing is that I want to have a consistent log of all the things that are happening. I've
[00:05:46.080 --> 00:05:49.040]   talked about this a couple of times, but this basically allows me to see
[00:05:49.040 --> 00:05:53.200]   frontend and backend requests simultaneously, even though they're from different services, right?
[00:05:53.200 --> 00:05:56.160]   One is the Veed server. The other one is my Go server.
[00:05:56.160 --> 00:06:01.840]   But I also want to give this visibility to the agent, right? So one of the tools in here
[00:06:02.560 --> 00:06:11.040]   is this make tail lock command. So if I run this here, basically, I see the same thing as here.
[00:06:11.040 --> 00:06:20.800]   Why is this important? Well, it is important because I want to get the agent to always understand how it
[00:06:20.800 --> 00:06:26.000]   establishes the context. Like if I'm talking about a bug with the agent, I want the agent to understand
[00:06:26.000 --> 00:06:32.240]   what's going on, right? So I will show in a minute how I'm doing this, but this is one of the reasons
[00:06:32.240 --> 00:06:37.040]   why this tail lock command is here. And then the other commands there, as you would expect, how to
[00:06:37.040 --> 00:06:43.520]   run the linter, how to run format, how to run clean. It's just that's the entry point of the tools that it
[00:06:43.520 --> 00:06:49.760]   should use. And then here really is the most important part about this. I'm telling it
[00:06:49.760 --> 00:06:56.240]   where the log files are. So I want to prevent it from guessing a bunch of other ways to establish
[00:06:56.240 --> 00:07:01.120]   the context that it needs. Again, I reaffirm that this is the command it should read,
[00:07:01.120 --> 00:07:07.840]   used to read the log file. And I also tell it to never stop the server. I also tell it that this
[00:07:07.840 --> 00:07:13.040]   server auto compiles and auto reloads, right? That's the most important part. So how do I have the
[00:07:13.920 --> 00:07:20.080]   auto reload setup, the auto compile setup? Well, I use, so they said there's a program called four men.
[00:07:20.080 --> 00:07:29.280]   I'm not using that. And yeah, I think the problem is I probably don't have the right
[00:07:29.280 --> 00:07:39.120]   setup here for the webcam. So I might, this might be confusing because I noticed earlier that the audio
[00:07:39.120 --> 00:07:45.840]   desync is a little bit. I need to get the setup working better, but I hope it's not distracting.
[00:07:45.840 --> 00:07:50.800]   Otherwise I can just disable the webcam. Maybe this makes it less awkward. I'll just turn it off for now
[00:07:51.680 --> 00:07:59.920]   because I think the webcam is, is trailing a little bit here. Okay. So I'm using a fork of foreman or a
[00:07:59.920 --> 00:08:08.800]   re-implementation of foreman called shorman. You can find this on the internet. Foreman clone, foreman.
[00:08:08.800 --> 00:08:16.560]   It's this one here. And the reason I'm using this is because this is basically a very small shell script,
[00:08:16.560 --> 00:08:21.040]   which does the same thing as foreman, but I had to make some changes to it. And it was easier for me
[00:08:21.040 --> 00:08:29.360]   to do the change in shorman. So what does it do? So I have a file here called proc file. And it says,
[00:08:29.360 --> 00:08:32.800]   this is the command to run for the front end. And this is the command to run for the backend.
[00:08:34.240 --> 00:08:42.160]   And the front end is a basic Vite application, um, which auto reloads all the time, right? So as I'm
[00:08:42.160 --> 00:08:47.200]   making changes to the front end, it automatically appears because it recompiles. And I have set up
[00:08:47.200 --> 00:08:53.120]   something very similar for the backend. I basically told it to use this watch exec tool. And this is
[00:08:55.600 --> 00:09:03.680]   this one here. All that this does is it watches these files, um, specifically go and SQL files,
[00:09:03.680 --> 00:09:12.880]   and, um, it watches recursively this entire folder, and then it runs this, um, this go run command, um,
[00:09:12.880 --> 00:09:20.560]   to, uh, to compile this. And so when I make a change here on my server, let's say, um,
[00:09:21.520 --> 00:09:26.480]   I think this is might actually be unused at the moment. So let me completely delete this file. I
[00:09:26.480 --> 00:09:34.560]   don't want to use it. Right. It's gone. The server has recompiled, right? That's, that's, that's all that is. Um,
[00:09:34.560 --> 00:09:48.560]   then, um, go back to this. So, so then I have this sort of very basic setup where at least
[00:09:48.560 --> 00:09:56.000]   these things log in, um, into this project, um, what in this project is not set up yet is that the
[00:09:56.000 --> 00:10:03.440]   server also the front end also logs into it. So if I go here and I issue, um, console log whatever,
[00:10:03.440 --> 00:10:09.040]   I don't see this here, right? So that's actually one of the changes that I want to do. And I want
[00:10:09.040 --> 00:10:14.800]   to show why this is useful. Um, but basically that's the next thing that I want to set up is also get this,
[00:10:15.440 --> 00:10:23.520]   to, to, to, to log into the server. Um, I want to say one last thing about the,
[00:10:23.520 --> 00:10:29.520]   the make command here. So I give it instructions in the cloud file, right? I'm, I'm telling it,
[00:10:29.520 --> 00:10:34.480]   these are the commands that you should run. There's some extra stuff down here about how I wanted this,
[00:10:34.480 --> 00:10:41.840]   the structure of the project to be, but this is not alone. This alone is not enough to actually get it
[00:10:41.840 --> 00:10:50.480]   to work reliably, um, to work correctly, right? So the reason I made changes to Shorman is because
[00:10:50.480 --> 00:10:58.720]   I actually discovered, this is not, it doesn't take a long to discover this, that, um, the tools work
[00:10:58.720 --> 00:11:07.600]   better if they are more descriptive in their error messages about, um, what, what would, what actually
[00:11:07.600 --> 00:11:12.560]   happened. Let's put it this way, right? So one of the things that I changed into Shorman is that when
[00:11:12.560 --> 00:11:20.000]   Shorman runs, it writes this file called Shorman pit, and this is basically the, um, the, the, this
[00:11:20.000 --> 00:11:27.040]   master process running as a shell script. And if I run it a second time, Shorman checks if it's already
[00:11:27.040 --> 00:11:34.240]   running, and then errors. But many tools do that, right? Many tools error when they're running. What this,
[00:11:34.240 --> 00:11:42.000]   what I changed here is that I error in a way where if the agent reads the error, it is more likely to
[00:11:42.000 --> 00:11:50.720]   understand what happened, right? So every once in a while, say the agent tries to do an HTTP request,
[00:11:50.720 --> 00:11:54.960]   but it makes the HTTP request right at the moment where the server restarts, right? And then it might
[00:11:54.960 --> 00:12:00.000]   see, oh, the server's not running, right? And then it comes, gets the idea to run make dev. But the reality
[00:12:00.000 --> 00:12:04.960]   is that the server was actually running, right? And so when the agent now goes in and intentionally
[00:12:04.960 --> 00:12:08.320]   tries to start the server, it gets a slightly different error message than it would otherwise
[00:12:08.320 --> 00:12:12.400]   get, right? It now gets the error message. Service is already running. That's good. We auto-reload.
[00:12:12.400 --> 00:12:19.600]   No need to do anything, right? So it reinforces to the agent that it doesn't, it shouldn't stop the
[00:12:19.600 --> 00:12:24.480]   server. It shouldn't kill a bunch of processes, right? Because the agent will, it will start killing a
[00:12:24.480 --> 00:12:29.360]   bunch of stuff and restart it. And I don't want it, right? I, I, I want this service here to be very
[00:12:29.360 --> 00:12:34.000]   reliable. And when it tries to start it again, I want it to get exactly the error message that it
[00:12:34.000 --> 00:12:38.960]   should get to not go off the beaten path, right? It should, if it does accidentally run it, now it
[00:12:38.960 --> 00:12:45.360]   will, it will realize, oh, it's actually running, right? Um, so, and you can see this, right? So if I
[00:12:45.360 --> 00:12:54.080]   tell the agent, um, I want you to start the dev services, right? It will run make dev.
[00:12:56.720 --> 00:13:05.040]   It gets an error, but it says no action needed, right? So this is, this is, this works better
[00:13:05.040 --> 00:13:11.200]   than if it just errors out and says, um, showman already running or whatever the default is, right?
[00:13:11.200 --> 00:13:17.520]   So getting better error messages specifically for the agentic loop in is, is one key part here.
[00:13:17.520 --> 00:13:23.440]   The second thing is of course that I changed showman to write these, these log files correctly. So if we're
[00:13:23.440 --> 00:13:29.520]   looking to showman, but I can actually show this in a different way, right? So, um, there's, um,
[00:13:29.520 --> 00:13:36.800]   there's a dev log. This is the one that it writes. And as you can see, it only contains the messages
[00:13:36.800 --> 00:13:46.000]   from the current run. So if I restart this here, it starts out fresh. Um, so this is one of the changes
[00:13:46.000 --> 00:13:50.960]   that I found to work really, really well is I'm hiding away information that it will not need
[00:13:50.960 --> 00:13:58.640]   because otherwise, if I have this ever growing log file, then sometimes it picks up new work and it
[00:13:58.640 --> 00:14:06.640]   sees unrelated changes from yesterday, for instance, right? Um, so that's, um, that's one of the other
[00:14:06.640 --> 00:14:14.640]   changes that I landed into showman. Um, the other thing is since there was already a question of
[00:14:14.640 --> 00:14:20.640]   Docker compose, I do not actually use Docker compose. Um, I don't use any Docker here and this is all
[00:14:20.640 --> 00:14:24.720]   running on my machine. If I were to put anything into Docker, then maybe I would care about Docker
[00:14:24.720 --> 00:14:31.920]   compose, but this is just the most basic setup that I can have. Um, okay. So, uh, let's make a change,
[00:14:31.920 --> 00:14:38.400]   right? Let's put the, uh, console forward plugin in. Um, the reason I want this plugin is because it
[00:14:38.400 --> 00:14:43.520]   makes just iteration generally much easier. I just haven't set it up here yet. So that is this plugin.
[00:14:43.520 --> 00:14:54.480]   Um, so I want it to set this up. Um, so let's say, please set up this plugin by our NPM.
[00:14:58.000 --> 00:15:04.720]   And my English just sucks. So it doesn't read me. Um, okay. Let's see if it can do that, right?
[00:15:04.720 --> 00:15:15.680]   So it should hopefully read this. Um, I, I can optimize a lot of these things, right? This probably
[00:15:15.680 --> 00:15:20.320]   also could have done it manually. I just want to see if it works. Um, one of the things, for instance,
[00:15:20.320 --> 00:15:25.520]   that slows down Claude a lot right now is that it actually from scratch always tries to figure out
[00:15:25.520 --> 00:15:30.320]   what we're using here. So, uh, this might be one of the things we should put into this project
[00:15:30.320 --> 00:15:40.560]   is that we're using NPM. Um, so I didn't write this yet. So we can do this here. We always use NPM.
[00:15:40.560 --> 00:15:46.560]   Right? This in theory should prevent it from using PNPM or something else that it might have.
[00:15:47.760 --> 00:15:55.040]   Um, it will only pick up on that when we, uh, start from scratch, but, um,
[00:15:55.040 --> 00:16:05.280]   in it for future iterations, maybe it will, will improve this slightly. Um, another thing it probably
[00:16:05.280 --> 00:16:10.960]   read the instructions incorrectly. I noticed the other day that I'm not documenting this correctly. I'm
[00:16:10.960 --> 00:16:17.200]   actually importing, or maybe I do it correctly, but I think I've done this once before and it always
[00:16:17.200 --> 00:16:22.880]   imports this incorrectly. So I will manually fix this now because this should actually be like this.
[00:16:22.880 --> 00:16:27.760]   But in theory, uh, plug in
[00:16:27.760 --> 00:16:38.560]   this should work now. Um, I noticed that this before that it always gets this wrong. Um,
[00:16:41.760 --> 00:16:46.960]   but in theory now what should happen is that if we log an error here,
[00:16:46.960 --> 00:16:56.320]   we see it in the log, right? That that's what we want to accomplish here. And
[00:16:56.320 --> 00:17:04.720]   the whole point of this is that future iterations where, uh, where we're coming, where we're running
[00:17:04.720 --> 00:17:10.000]   into issues on the front end will also show up in the same log, right? So now we have at least this,
[00:17:10.000 --> 00:17:16.400]   this running. Um, and let's see, there's some changes here. Um,
[00:17:16.400 --> 00:17:25.680]   let's do this, um, update. So, uh, what do I want to say here?
[00:17:25.680 --> 00:17:30.160]   Set up console forward plugin and remove old pagination.
[00:17:30.160 --> 00:17:38.240]   I got very lazy and used a lot of dictation now. Um, okay. So
[00:17:39.760 --> 00:17:43.120]   let's try to set up some code here, right? That's, that's really what we're here for.
[00:17:43.120 --> 00:17:44.640]   How can we make some changes to this?
[00:17:44.640 --> 00:17:48.560]   Um, I actually don't find
[00:17:48.560 --> 00:17:51.840]   agentic from the start to work particularly well.
[00:17:51.840 --> 00:17:56.480]   So I did actually bootstrap this with cloud code, but I did already make some changes so that it has
[00:17:56.480 --> 00:18:00.560]   an infrastructure that I like. So in particular, for instance, um,
[00:18:00.560 --> 00:18:05.600]   at the very least, I picked my web framework or the router that I want to use.
[00:18:06.240 --> 00:18:14.560]   I set up some utilities and here to respond with errors. It's just the most basic kind of infrastructure
[00:18:14.560 --> 00:18:17.760]   that I wanted to use, uh, for building our API.
[00:18:19.440 --> 00:18:24.000]   The second thing that I did is I created a plan and this is, this is basically all the things
[00:18:24.000 --> 00:18:28.160]   that I want to implement here, right? I, I want to build a small bulletin board that's modeled after
[00:18:28.160 --> 00:18:34.080]   PHPB mostly, but also 4chan. So I don't want to have user authentication. The idea is just that I'm using,
[00:18:35.680 --> 00:18:40.960]   what's called trip codes to authenticate, um, admins can fill in boards. So basically I have this,
[00:18:40.960 --> 00:18:48.960]   this whole plan here that I wanted to implement. And I will not tell it to do this in one go,
[00:18:48.960 --> 00:18:55.920]   but what I want to do is I want to have it look at the plan and tell me if it needs something else.
[00:18:55.920 --> 00:19:04.000]   So I created a plan in plan.md. I want you to ultra think about it and see if there are omissions in
[00:19:04.000 --> 00:19:13.920]   the plan that we need to fill in. So, um, so it will now read this file and
[00:19:13.920 --> 00:19:24.880]   ultra think is basically a hard coded value in Claude that also extends the thinking context window.
[00:19:24.880 --> 00:19:33.760]   So it will, um, use, um, more tokens to reason. Um, one question came up is what like this,
[00:19:33.760 --> 00:19:42.240]   dictation tool I'm using, I'm using two different ones. I'm trying, um, flow. The other one I'm using
[00:19:42.240 --> 00:19:48.400]   is called voice ink. I use them both for different things. I'm just trialing different things right now.
[00:19:48.400 --> 00:19:54.080]   Um, uh, yeah, that's, that's basically the answer to that. Um,
[00:19:54.080 --> 00:20:01.920]   the reason I wanted to read through my plan is that it's actually quite good at telling me if there are
[00:20:01.920 --> 00:20:12.560]   omissions that will help it later. I don't usually use, um, this with Claude. Instead, what I usually
[00:20:12.560 --> 00:20:19.760]   do is I copy paste this entire thing into O3. So let's do this here. Um, I have a plan here. I want
[00:20:19.760 --> 00:20:24.160]   you to think hard about this plan and tell me if there are omissions to this plan that we should
[00:20:24.800 --> 00:20:32.960]   look into before we implement it. Let's put the plan and see what O3 is doing. Um,
[00:20:32.960 --> 00:20:41.520]   so let's see what it came up with. Several omissions, admin authentication. So how admin
[00:20:41.520 --> 00:20:47.440]   privilege is granted verified. That's actually a good point. We didn't mention that. So, uh, let's do
[00:20:49.600 --> 00:20:59.200]   both here. Actually, we already have a section up here. So, um, admin_scan_well_reports, admin_commissions
[00:20:59.200 --> 00:21:09.120]   are hardcoded in nflr. Okay, we, we don't really have authentication. Maybe we just use, um,
[00:21:10.560 --> 00:21:17.920]   very, very, very basic, um, HTTP_basic. Well, we'll see. Um,
[00:21:17.920 --> 00:21:26.320]   so most of this we will not actually do. Um, this doesn't really matter.
[00:21:26.320 --> 00:21:34.080]   The indexes, I think, like a lot of this stuff it will figure out along the way anyways. Mostly I want
[00:21:34.080 --> 00:21:42.000]   to see if there is some, um, some very clear omission that we have, um, that we should clarify.
[00:21:42.000 --> 00:21:52.480]   Now, so far this looks good. See if, if, uh, this came up with something. Uh, thank you for giving me
[00:21:52.480 --> 00:22:02.560]   two. Uh, do I have to pick one? Uh, just want to quickly look through. Uh, okay. This one tells me that
[00:22:02.560 --> 00:22:11.520]   there are no deletions in it. That's a good point. Um, we will not do this for now. Uh, okay. So,
[00:22:11.520 --> 00:22:21.680]   so far, if we go to this bulletin board, there's nothing, right? This, um, uh, we haven't set up anything
[00:22:21.680 --> 00:22:32.400]   yet. Um, I get a warning here that the, we're kind of using outdated packages for
[00:22:32.400 --> 00:22:35.360]   for the dev tools. I will leave this for now. I just don't want to spend too much time on the
[00:22:35.360 --> 00:22:41.440]   stream on the wrong things, but, um, yeah, the, the idea is basically that we are going to implement
[00:22:41.440 --> 00:22:42.000]   the feature now.
[00:22:42.000 --> 00:22:49.440]   The only endpoint that I have right now is actually the, uh, help check endpoint. So we don't have much.
[00:22:49.440 --> 00:22:54.560]   We don't have any database code yet, other than setting up the database once in the server. I think
[00:22:54.560 --> 00:23:02.640]   it's here somewhere. Um, so let's see. So we'll like one API endpoint and I think with best to start with
[00:23:02.640 --> 00:23:10.480]   listing all the boards that exist. And because you cannot create a board right now because there's no
[00:23:10.480 --> 00:23:18.480]   admin panel, we're just going to hard code a bunch of boards in the database. Um, so here we have migrations.
[00:23:18.480 --> 00:23:25.040]   So we ask it to make a new migration with two boards that it can just make up. And then we're going to
[00:23:25.040 --> 00:23:31.840]   list the boards. I want you to make an API endpoint that lists all the boards that exist because we do
[00:23:31.840 --> 00:23:38.000]   not yet have an API to create the boards. I want you to make a migrations and create two default boards,
[00:23:38.000 --> 00:23:46.480]   one called general and one called water cooler. Um, let's see if this is good enough.
[00:23:46.480 --> 00:24:00.640]   Um, I think I already wrote what the response for APIs largely should be. I think this is all, um,
[00:24:00.640 --> 00:24:08.640]   yeah, so let's do this. Each board in the response should pose as could contain
[00:24:08.640 --> 00:24:13.760]   the most recent topic and the most recent post in addition to just the title and description.
[00:24:13.760 --> 00:24:19.280]   Okay, let's see what it does.
[00:24:19.280 --> 00:24:23.200]   So let's see what the questions are in the meantime.
[00:24:23.200 --> 00:24:32.400]   Have I tried using claw to generate a file mapping and usable voicing AI post-processing for prompt
[00:24:32.400 --> 00:24:40.640]   generation? Um, I have tried that. So far I haven't, a lot of the things I'm doing at the moment are
[00:24:40.640 --> 00:24:45.760]   basically based on does it actually make anything work better. And I know, I know that a lot of these
[00:24:45.760 --> 00:24:52.480]   AI tools can do quite impressive things, but very often it doesn't make any more productive. So I don't
[00:24:52.480 --> 00:24:58.560]   really like using voicing or something like this to generate prompts to then have another prompt. So I
[00:24:58.560 --> 00:25:06.080]   much rather have commands set up. Um, but yeah, I haven't, I haven't tried that so much.
[00:25:06.080 --> 00:25:14.720]   So it, it kind of, it came up with a migration here, uh, for defaults. So, um, it will run this.
[00:25:14.720 --> 00:25:19.360]   One of the things you will notice is that in this project and in fact, all of the code I'm writing now,
[00:25:19.360 --> 00:25:27.280]   I'm, I'm, I'm asking it to write a custom SQL. I do not use an ORM. This is really because I always
[00:25:27.280 --> 00:25:33.600]   liked writing SQL manually. In fact, I really just like SQL. It's not that I enjoy SQL, but I like having
[00:25:33.600 --> 00:25:41.520]   as little of an indirection between me and the database. The main reason I don't do it when I don't
[00:25:41.520 --> 00:25:46.800]   use enchanted coding as much is because it is annoying to write SQL, but now they have a machine write it for me.
[00:25:46.800 --> 00:25:55.360]   This beats to me having, um, like another indirection in place. So let's see what it does here.
[00:25:55.360 --> 00:26:03.840]   Um, I think it already does some things I don't like, but let's see. Um, most likely what's going
[00:26:03.840 --> 00:26:10.400]   to spit out is code I don't like. And then rather than it making more code like this, I just want to
[00:26:10.400 --> 00:26:15.600]   stick with the initial one. I want to fix it up because the more code exists that looks like what
[00:26:15.600 --> 00:26:20.640]   I want, the more likely it is that future API generations will kind of fit into this. Right.
[00:26:20.640 --> 00:26:29.840]   That's sort of the idea. Um, yeah. And so, as you know, I basically, I gave it all the permissions.
[00:26:29.840 --> 00:26:36.560]   I just let it write. I, I don't, I don't do anything here. Right. It's like, I, I just let it go.
[00:26:37.200 --> 00:26:41.760]   It has all the permissions to do everything on the system, which in parts could be a terrible idea,
[00:26:41.760 --> 00:26:50.800]   but seemingly plot code does really well. Um, right. So it, it managed to, to run the API.
[00:26:50.800 --> 00:26:57.120]   Uh, it sees that there is a, there's a response coming back from the API. So, so it is working.
[00:26:58.560 --> 00:27:04.720]   Uh, we can also go to the browser now and sort of test this, um, I think it called it boards. Right.
[00:27:04.720 --> 00:27:12.000]   And so we see, we see that there is a board and it actually has test posts in it. I'm assuming it has
[00:27:12.000 --> 00:27:16.880]   test posts in it because it's just went to the database and created some. This is my guess. Uh,
[00:27:16.880 --> 00:27:22.800]   I didn't actually see where it did it, but this might be an interesting moment to look into the database.
[00:27:22.800 --> 00:27:28.560]   Uh, so we have a database here called miniDB. This was empty when we started earlier.
[00:27:28.560 --> 00:27:34.800]   And it has created some posts here. Um,
[00:27:34.800 --> 00:27:43.760]   I wonder when it, when it created them. I didn't look. So, uh, when did it create them? Did it make me a test?
[00:27:43.760 --> 00:27:51.520]   So let's, let's do this. Um, let's check quickly which files, uh, we have here. So it must have created
[00:27:51.520 --> 00:27:59.600]   these manually through, at which point did it create them? So it created some handlers. Um,
[00:27:59.600 --> 00:28:06.320]   when did it create? This is one of the reasons why the terminal interface is not very great,
[00:28:06.320 --> 00:28:12.400]   because I don't have to search here. I have to quickly go through this and see. Um,
[00:28:12.400 --> 00:28:21.200]   I don't actually know when it made the, when it made the posts, but it clearly created some,
[00:28:21.200 --> 00:28:26.240]   some content database here. We'll just leave it now. Um, this is, this works good enough. Let's check
[00:28:26.240 --> 00:28:31.280]   the changes, right? So now we can see sort of how I do that. So I know that I changed these files,
[00:28:31.280 --> 00:28:39.360]   right? Because they're all modified. So we have a new route here. Um, boards. This is okay. I'm,
[00:28:39.360 --> 00:28:45.600]   it's fine. I have a list boards. And so all of this is new, right? We only had the health check before.
[00:28:45.600 --> 00:28:55.440]   And now we have, uh, this. So it calls this get boards, which is down here. Um, I really don't
[00:28:55.440 --> 00:29:00.480]   like this, right? The, it, it should not do this. All the database code should go into separate module.
[00:29:00.480 --> 00:29:07.680]   So let's start with this here, right? Um, we need some changes. So let's see.
[00:29:07.680 --> 00:29:17.520]   All the database queries should go into models slash boards dot go. Actually, we'll do boards dot go.
[00:29:17.520 --> 00:29:23.600]   Um, so that's the first that we want. So we want this to go somewhere else.
[00:29:25.280 --> 00:29:32.000]   And this is okay. So the boards response is okay. So it will be a list of boards. Each board will be a
[00:29:32.000 --> 00:29:38.480]   database model. But this kind of thing here will be kind of weird because I want the model to represent
[00:29:38.480 --> 00:29:47.200]   a singular row only. So the models should only represent a singular row, not any, uh, joint records.
[00:29:49.680 --> 00:29:59.920]   Uh, so we need to figure out how to best, um, query this board then to have this in two. Um,
[00:29:59.920 --> 00:30:08.160]   what is it doing here anyways? It is, it's running another query. So this is an n plus one query anyways.
[00:30:08.160 --> 00:30:11.840]   That's probably good enough for now. Um,
[00:30:13.920 --> 00:30:26.160]   So let's just say that it should move this over there. Um, the topic should go into models topic.go.
[00:30:26.160 --> 00:30:34.320]   And then we have the post. The post should go else.
[00:30:37.280 --> 00:30:41.040]   Um, let's just see if it's, if it manages to refactor this a little bit.
[00:30:41.040 --> 00:30:44.880]   Um, and then we see from there what we need to do.
[00:30:44.880 --> 00:30:50.000]   "Does Claude Code Visual Extension work if you're outside of Visual School Terminal?"
[00:30:50.000 --> 00:30:56.800]   Um, yes. So if the, if the, um, if the integration is set up correctly, it works even if it's running
[00:30:56.800 --> 00:31:01.600]   on the side, right? I can also start Claude in here, but I don't really like it. I prefer this terminal
[00:31:01.600 --> 00:31:07.760]   on the outside. Um, but yeah, it's, these changes, they still show up. Um, although I think that this
[00:31:07.760 --> 00:31:16.720]   comes actually from the Git plugin. Um, but we'll see. What are the questions there? Um,
[00:31:16.720 --> 00:31:24.480]   so maybe I should explain this because I didn't do this, but "plot YOLO"
[00:31:26.480 --> 00:31:33.200]   write this here. It's just an alias for this impossible to pronounce argument called dangerous
[00:31:33.200 --> 00:31:38.560]   and skip permissions, right? Basically I run this all the time. Is it a good idea?
[00:31:38.560 --> 00:31:45.040]   I don't know. I'm not strongly advocating for it, but I can tell you that I'm using it this way all the
[00:31:45.040 --> 00:31:53.840]   time. Um, so that's why it doesn't ask me for anything. It's just, it just edits. Um, what are my
[00:31:53.840 --> 00:32:02.880]   thoughts on Gemini CLI? I will reevaluate it last time I was using it. The problem basically is that
[00:32:02.880 --> 00:32:10.240]   any model other than the entropic family of models is not overly amazing. It will use its usage. So
[00:32:10.240 --> 00:32:18.240]   I want to see that these authentic loops work. So that's why I'm playing with it. I have most success with
[00:32:18.240 --> 00:32:25.280]   Claude. I also think that Claude is the cheapest option because the 100 euro, sorry, 100 dollars a
[00:32:25.280 --> 00:32:34.880]   month package in Sonnet only mode is enough. Um, and it's kind of hard to beat for the price right now,
[00:32:34.880 --> 00:32:40.960]   right? And I don't know how long this price is going to stick here, but that's really why I'm not trying
[00:32:41.600 --> 00:32:47.360]   Gemini much. I have Gemini on the system. I sometimes give Claude access to Gemini to read through a code base,
[00:32:47.360 --> 00:32:50.080]   but it's, um,
