
[00:00:00.000 --> 00:00:03.280]   [MUSIC PLAYING]
[00:07:46.480 --> 00:07:49.280]   that goes into a single shot,
[00:07:49.280 --> 00:07:51.880]   the thing to keep in mind is that that exact same look
[00:07:51.880 --> 00:07:54.600]   now needs to be applied to all shots of that character
[00:07:54.600 --> 00:07:56.120]   across the entire film.
[00:07:56.120 --> 00:07:58.640]   So once the look development is actually done,
[00:07:58.640 --> 00:08:01.480]   a simple DH beauty or wig fix job
[00:08:01.480 --> 00:08:05.160]   typically actually contains anywhere from 20 to 50 shots.
[00:08:05.160 --> 00:08:07.480]   So essentially we're asking artists to do this
[00:08:07.480 --> 00:08:09.560]   200 times more.
[00:08:09.560 --> 00:08:10.840]   And the key detail here
[00:08:10.840 --> 00:08:13.240]   is that they actually start from scratch every time.
[00:08:13.240 --> 00:08:15.640]   So although you've done the look development
[00:08:15.640 --> 00:08:16.720]   on a single shot,
[00:08:16.720 --> 00:08:18.920]   the client has approved that single shot,
[00:08:18.920 --> 00:08:21.600]   there is no mechanism in tools today
[00:08:21.600 --> 00:08:25.080]   that actually allow you to apply that change to other shots.
[00:08:25.080 --> 00:08:27.800]   So this problem is really what motivated
[00:08:27.800 --> 00:08:30.360]   the creation of Vanity AI.
[00:08:30.360 --> 00:08:32.320]   And in general, artists don't mind
[00:08:32.320 --> 00:08:33.720]   creating the look development shot.
[00:08:33.720 --> 00:08:35.040]   It's a fun job.
[00:08:35.040 --> 00:08:36.240]   It's the actual art.
[00:08:36.240 --> 00:08:38.640]   They get to work with the client,
[00:08:38.640 --> 00:08:41.920]   achieve that desired look, revise, repeat,
[00:08:41.920 --> 00:08:45.320]   and basically really refine what does someone
[00:08:45.320 --> 00:08:47.720]   who's 20 years younger look like
[00:08:47.720 --> 00:08:50.520]   and how does the client want them to look.
[00:08:50.520 --> 00:08:53.360]   However, then taking that approved look
[00:08:53.360 --> 00:08:56.680]   and applying it to 200 more shots is just tiring.
[00:08:56.680 --> 00:08:59.600]   So really our goal of building Vanity AI
[00:08:59.600 --> 00:09:02.560]   is to allow artists to focus on the art they enjoy
[00:09:02.560 --> 00:09:04.440]   while automating some of the repetitive work
[00:09:04.440 --> 00:09:07.120]   that they would really rather not be doing.
[00:09:07.120 --> 00:09:10.400]   So luckily, all the previous shows
[00:09:10.400 --> 00:09:13.000]   using traditional methods that Mars has worked on
[00:09:13.000 --> 00:09:15.160]   work for nothing.
[00:09:15.160 --> 00:09:17.760]   So they actually give us extremely rich data
[00:09:17.760 --> 00:09:20.560]   in the form of before and after tuples.
[00:09:20.560 --> 00:09:22.160]   So you can see this kind of image here
[00:09:22.160 --> 00:09:26.000]   that shows us the example of kind of an input
[00:09:26.000 --> 00:09:28.120]   and what we expect as output.
[00:09:28.120 --> 00:09:31.840]   And we have this for, for example, for this show,
[00:09:31.840 --> 00:09:36.000]   we have that exact same edit applied to 250 shots.
[00:09:36.000 --> 00:09:39.360]   And as we all know, problem-specific ground truth data
[00:09:39.360 --> 00:09:40.960]   is really just gold for ML.
[00:09:40.960 --> 00:09:44.520]   This is exactly what we want to be able to work with.
[00:09:44.520 --> 00:09:46.440]   And it gets even better than that
[00:09:46.440 --> 00:09:49.040]   in that we actually have this data for all of the shows
[00:09:49.040 --> 00:09:51.600]   that we have worked on historically.
[00:09:51.600 --> 00:09:54.600]   So this is really when I joined kind of like a gold rush
[00:09:54.600 --> 00:09:59.280]   of data where not only do we have for every single edit
[00:09:59.280 --> 00:10:03.160]   250 clips, each with 500 frames, for example,
[00:10:03.160 --> 00:10:05.720]   we also have the 30 or so shows
[00:10:05.720 --> 00:10:07.560]   that we had actually previously worked on
[00:10:07.560 --> 00:10:10.840]   and got permission to use as training data.
[00:10:10.840 --> 00:10:12.840]   So really all this artist pain,
[00:10:12.840 --> 00:10:15.760]   not only identified Vanity AI as the product
[00:10:15.760 --> 00:10:17.000]   that we should build,
[00:10:17.000 --> 00:10:19.960]   but it also gave us the resources to build it.
[00:10:19.960 --> 00:10:22.760]   So I wanted to start off by showing
[00:10:22.760 --> 00:10:26.640]   the new Vanity AI interface.
[00:10:26.640 --> 00:10:29.400]   This is a demo interface, so keep that in mind.
[00:10:29.400 --> 00:10:31.280]   But in this example, what we're seeing
[00:10:31.280 --> 00:10:35.680]   is an artist performing a general DH job.
[00:10:35.680 --> 00:10:37.760]   So they are removing laugh lines, eye bags,
[00:10:37.760 --> 00:10:39.960]   and wrinkles throughout the face.
[00:10:39.960 --> 00:10:44.240]   We see how artists are able to control the output
[00:10:44.240 --> 00:10:46.200]   by interacting with the various sliders,
[00:10:46.200 --> 00:10:48.800]   controlling the blend strength, edit strength,
[00:10:48.800 --> 00:10:51.960]   bringing back and removing textures.
[00:10:51.960 --> 00:10:54.520]   And then just like we saw in the traditional flow,
[00:10:54.520 --> 00:10:57.720]   artists are then able to apply masks
[00:10:57.720 --> 00:11:00.080]   and localize edits to specific regions.
[00:11:00.080 --> 00:11:02.320]   So when they play with those sliders,
[00:11:02.320 --> 00:11:06.320]   you then see the edits only applied in those regions.
[00:11:06.320 --> 00:11:10.880]   And all this is to say that artists in our new design
[00:11:10.880 --> 00:11:12.960]   are still in control of the output.
[00:11:12.960 --> 00:11:16.840]   We're not telling them what results specifically to choose,
[00:11:16.840 --> 00:11:19.680]   but letting them use Vanity AI as a tool
[00:11:19.680 --> 00:11:22.000]   to produce their results faster.
[00:11:22.000 --> 00:11:25.840]   So you might be asking, this looks just as complicated
[00:11:25.840 --> 00:11:28.480]   as the traditional flow that we showed.
[00:11:28.480 --> 00:11:31.200]   But the difference here is that when an artist edits
[00:11:31.200 --> 00:11:33.400]   a single frame, those changes are actually
[00:11:33.400 --> 00:11:36.400]   propagated to all other frames within the shot.
[00:11:36.400 --> 00:11:39.360]   And further, those changes on a single frame in a shot
[00:11:39.360 --> 00:11:42.920]   are propagated to all shots that we have of that identity.
[00:11:42.920 --> 00:11:48.920]   So no longer are you just wasting work on a single shot.
[00:11:48.920 --> 00:11:51.200]   You're actually editing a single shot
[00:11:51.200 --> 00:11:54.520]   and seeing those changes applied to all shots
[00:11:54.520 --> 00:11:55.840]   within a collection.
[00:11:55.840 --> 00:11:59.320]   So instead of being asked to apply the same edit 200 times,
[00:11:59.320 --> 00:12:02.640]   you're doing it once and simply tweaking and verifying
[00:12:02.640 --> 00:12:03.680]   the results.
[00:12:03.680 --> 00:12:05.800]   So we see this as artists are essentially
[00:12:05.800 --> 00:12:10.160]   able to elevate themselves above to be able to work only
[00:12:10.160 --> 00:12:11.960]   on the art, so the look development
[00:12:11.960 --> 00:12:15.400]   and the actual defining of the look for the client,
[00:12:15.400 --> 00:12:18.760]   while Vanity AI then is able to apply those changes
[00:12:18.760 --> 00:12:22.120]   to all other shots within the collection.
[00:12:22.120 --> 00:12:24.680]   So you can just imagine the time savings that come from this.
[00:12:24.680 --> 00:12:26.880]   And so now I'm just going to show all of the results
[00:12:26.880 --> 00:12:29.960]   that I showed before, but with the context of these
[00:12:29.960 --> 00:12:32.600]   are actually generated from this scheme.
[00:12:32.600 --> 00:12:35.720]   So a single frame is edited, and the changes
[00:12:35.720 --> 00:12:39.560]   are propagated to the rest of the shot and other shots
[00:12:39.560 --> 00:12:40.960]   within the set.
[00:12:40.960 --> 00:12:42.400]   And I'll show just one other show
[00:12:42.400 --> 00:12:45.160]   to prove that we do actually work
[00:12:45.160 --> 00:12:49.160]   in different de-aging tasks, not just on that one character.
[00:12:49.160 --> 00:12:52.400]   So I did want to actually loop in weights and bias
[00:12:52.400 --> 00:12:56.120]   a little bit, because it has been a really important tool
[00:12:56.120 --> 00:12:57.480]   for us here at Mars.
[00:12:57.480 --> 00:12:59.120]   So I'll talk a little bit about that.
[00:12:59.120 --> 00:13:02.280]   And sorry in advance, because I recently
[00:13:02.280 --> 00:13:05.000]   found out about this new cut out people feature in PowerPoint,
[00:13:05.000 --> 00:13:06.580]   and I'm a little bit obsessed with it.
[00:13:06.580 --> 00:13:10.360]   So you'll see this guy throughout the slides.
[00:13:10.360 --> 00:13:13.280]   But in general, pretty early on in Vanity research,
[00:13:13.280 --> 00:13:17.760]   so we've been working on this for about three years now.
[00:13:17.760 --> 00:13:19.120]   I joined a year ago.
[00:13:19.120 --> 00:13:21.600]   But in general, we were producing results
[00:13:21.600 --> 00:13:23.880]   that we thought were really pretty awesome.
[00:13:23.880 --> 00:13:27.080]   So those videos that I showed, we
[00:13:27.080 --> 00:13:29.040]   were producing things like that, and we thought
[00:13:29.040 --> 00:13:31.240]   from the data we were given, we were
[00:13:31.240 --> 00:13:33.840]   producing results that looked almost identical to the target
[00:13:33.840 --> 00:13:34.480]   in our eyes.
[00:13:34.480 --> 00:13:36.480]   So we were pretty excited.
[00:13:36.480 --> 00:13:39.880]   And as I said earlier, one of the most valuable aspects
[00:13:39.880 --> 00:13:44.280]   of a tool like this being built by a VFX firm for VFX artists
[00:13:44.280 --> 00:13:47.280]   is that we are able to gather requirements and get feedback
[00:13:47.280 --> 00:13:48.720]   really, really quickly.
[00:13:48.720 --> 00:13:50.760]   So once we were able to produce results on the data
[00:13:50.760 --> 00:13:52.280]   that we were given, we immediately
[00:13:52.280 --> 00:13:54.080]   sent them over to the artists.
[00:13:54.080 --> 00:13:58.320]   And the artists thought they were not that great.
[00:13:58.320 --> 00:14:00.720]   So in general, this was one of the findings
[00:14:00.720 --> 00:14:03.560]   of our feedback loop is we really
[00:14:03.560 --> 00:14:06.440]   did have to share things with artists quickly,
[00:14:06.440 --> 00:14:09.000]   get feedback very quickly, and integrate it
[00:14:09.000 --> 00:14:10.560]   as fast as we can.
[00:14:10.560 --> 00:14:12.280]   So in reality, the artists didn't actually
[00:14:12.280 --> 00:14:14.960]   say that looks like crap.
[00:14:14.960 --> 00:14:18.400]   They said these are good and promising, but--
[00:14:18.400 --> 00:14:20.320]   and this is kind of the first thing
[00:14:20.320 --> 00:14:22.520]   that we as researchers encountered
[00:14:22.520 --> 00:14:25.520]   is that researchers and the VFX artists
[00:14:25.520 --> 00:14:28.720]   really don't have a common language.
[00:14:28.720 --> 00:14:30.960]   We understood the requirements from a research side.
[00:14:30.960 --> 00:14:33.000]   They understand it from a VFX side.
[00:14:33.000 --> 00:14:35.480]   And by integrating us into this feedback loop,
[00:14:35.480 --> 00:14:37.360]   we were starting to actually understand
[00:14:37.360 --> 00:14:40.560]   what it meant to produce content for Hollywood.
[00:14:40.560 --> 00:14:43.320]   And in general, we knew very little about this.
[00:14:43.320 --> 00:14:45.160]   But artists knew them all too well.
[00:14:45.160 --> 00:14:47.200]   They knew about the struggle of working with client
[00:14:47.200 --> 00:14:50.480]   requirements, producing content at the level of fidelity
[00:14:50.480 --> 00:14:52.760]   that clients require.
[00:14:52.760 --> 00:14:55.600]   And in these early days of research,
[00:14:55.600 --> 00:14:57.600]   our feedback loop was really focused
[00:14:57.600 --> 00:15:01.720]   on just identifying the core pillars of any minimum viable
[00:15:01.720 --> 00:15:04.000]   product for us to build.
[00:15:04.000 --> 00:15:05.480]   That introduces the three pillars.
[00:15:05.480 --> 00:15:08.320]   The first is any method that we build
[00:15:08.320 --> 00:15:11.640]   has to support any resolution.
[00:15:11.640 --> 00:15:15.000]   So this really just means that whatever the input resolution
[00:15:15.000 --> 00:15:19.280]   is, whether it be 4K or 16K, which is surprisingly
[00:15:19.280 --> 00:15:21.640]   and frustratingly common now, our method
[00:15:21.640 --> 00:15:26.560]   needs to be able to support that high resolution.
[00:15:26.560 --> 00:15:28.080]   And you may notice that there really
[00:15:28.080 --> 00:15:30.800]   aren't a whole lot of models, especially off the shelf, that
[00:15:30.800 --> 00:15:32.760]   support this high resolution.
[00:15:32.760 --> 00:15:38.400]   So for example, models like StyleGAN, trained on FFHQ,
[00:15:38.400 --> 00:15:41.560]   are pretty much limited to the 1024 by 1024.
[00:15:41.560 --> 00:15:44.040]   When you think of 16K resolution,
[00:15:44.040 --> 00:15:46.320]   you're entering a whole other piece of problem.
[00:15:46.320 --> 00:15:49.880]   And the amount of data in that space is pretty limited.
[00:15:49.880 --> 00:15:52.040]   So one lucky problem that we had,
[00:15:52.040 --> 00:15:55.120]   or one lucky thing that we had, was that we did actually
[00:15:55.120 --> 00:15:56.960]   have all of the data.
[00:15:56.960 --> 00:16:01.160]   So we have this historical backlog of 30 shows
[00:16:01.160 --> 00:16:04.080]   that we had worked on and were building more as we went.
[00:16:04.080 --> 00:16:05.880]   And for every single one of those shows,
[00:16:05.880 --> 00:16:07.760]   we had all of the content within them.
[00:16:07.760 --> 00:16:09.360]   So all the faces, all the characters,
[00:16:09.360 --> 00:16:10.960]   and the before and after edits.
[00:16:10.960 --> 00:16:13.640]   So luckily, we were able to identify this quickly
[00:16:13.640 --> 00:16:17.000]   as a requirement and start to curate our data
[00:16:17.000 --> 00:16:20.440]   to be able to build a product that met that requirement.
[00:16:20.440 --> 00:16:22.080]   The next pillar is localized edits.
[00:16:22.080 --> 00:16:26.560]   So this is a very frustrating requirement for VFX.
[00:16:26.560 --> 00:16:28.120]   And in general, we can think of it
[00:16:28.120 --> 00:16:31.080]   as if you are tasked with editing
[00:16:31.080 --> 00:16:34.280]   the eye bags of a character, then
[00:16:34.280 --> 00:16:38.400]   any change outside of what we expect eye bags to be
[00:16:38.400 --> 00:16:41.640]   is an immediate reject by the client or the supervisor.
[00:16:41.640 --> 00:16:44.400]   So the idea is that edits really have
[00:16:44.400 --> 00:16:46.840]   to be localized to the region of interest.
[00:16:46.840 --> 00:16:49.200]   And when you think of all the results coming out
[00:16:49.200 --> 00:16:53.000]   with DALI and stable diffusion, they
[00:16:53.000 --> 00:16:55.480]   are a lot more stable than they used to be temporarily.
[00:16:55.480 --> 00:16:58.360]   But when you think of where those edits are actually
[00:16:58.360 --> 00:17:01.960]   happening, they're often all across the image.
[00:17:01.960 --> 00:17:04.600]   And in a context of Hollywood, they
[00:17:04.600 --> 00:17:07.440]   need those edits to be extremely localized just
[00:17:07.440 --> 00:17:10.080]   to the region of interest.
[00:17:10.080 --> 00:17:13.200]   And this is just due to all the additional layering and effects
[00:17:13.200 --> 00:17:16.840]   that will go on top of just the beauty or DH fix.
[00:17:16.840 --> 00:17:19.960]   So it is quite a hard requirement.
[00:17:19.960 --> 00:17:21.760]   And historically, artists solved this
[00:17:21.760 --> 00:17:24.640]   with very tight rotoscoping and manual tracking
[00:17:24.640 --> 00:17:26.880]   from frame to frame.
[00:17:26.880 --> 00:17:30.120]   And we really extended this by allowing the projection
[00:17:30.120 --> 00:17:32.880]   of masks on one frame to all others.
[00:17:32.880 --> 00:17:36.280]   So we targeted this problem by basically speeding up
[00:17:36.280 --> 00:17:40.280]   the flow of localizing edits to a specific region.
[00:17:40.280 --> 00:17:42.840]   Then additionally, just by applying thresholding
[00:17:42.840 --> 00:17:47.240]   and improving the model's capacity to localize edits,
[00:17:47.240 --> 00:17:49.280]   we also improved on this a lot.
[00:17:49.280 --> 00:17:50.760]   So then the final pillar, which I
[00:17:50.760 --> 00:17:53.880]   think is a really important one and one that's often overlooked,
[00:17:53.880 --> 00:17:56.440]   is really just this idea of artistic control.
[00:17:56.440 --> 00:17:59.160]   So we didn't want to build a product that you entered
[00:17:59.160 --> 00:18:02.640]   remove eye bags and you got an image out, because in reality,
[00:18:02.640 --> 00:18:04.680]   it's not as cut and dry as that.
[00:18:04.680 --> 00:18:07.920]   So generally, even simple edits, like removing a pimple,
[00:18:07.920 --> 00:18:09.760]   have creative direction.
