
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:35.920 --> 00:03:40.440]   But in a real Christian, Christ, the hope of glory,
[00:03:40.440 --> 00:03:41.400]   lives in that person.
[00:03:41.400 --> 00:03:45.400]   And if that person is trusting him and walking with him,
[00:03:45.400 --> 00:03:48.040]   the glory is not hard to read.
[00:03:48.040 --> 00:03:50.120]   It's wonderfully obvious.
[00:03:50.120 --> 00:03:53.080]   And we need to talk to each other about that.
[00:03:53.080 --> 00:03:56.040]   Because of course, our enemy, Satan, is accusing us
[00:03:56.040 --> 00:03:58.360]   and telling us that we don't count
[00:03:58.360 --> 00:04:00.320]   and we're failures and so forth.
[00:04:00.320 --> 00:04:05.320]   So this is one way we fight back to joy in the Lord.
[00:04:05.320 --> 00:04:07.120]   - Yes and amen, thank you.
[00:04:07.120 --> 00:04:09.760]   This is a glimpse into the kind of wise counsel
[00:04:09.760 --> 00:04:11.600]   you'll find in Ray's books.
[00:04:11.600 --> 00:04:13.840]   Specifically his commentary on the book of Proverbs,
[00:04:13.840 --> 00:04:17.000]   a book I featured in my top 10 favorite books of 2012.
[00:04:17.000 --> 00:04:20.520]   It's titled, "Proverbs, Wisdom That Works."
[00:04:20.520 --> 00:04:23.240]   And it's published by Crossway, be sure to check it out.
[00:04:23.240 --> 00:04:25.080]   Well, Easter is just days away.
[00:04:25.080 --> 00:04:26.200]   And I wanna finish out the week
[00:04:26.200 --> 00:04:28.200]   with a series of three sermon clips
[00:04:28.200 --> 00:04:31.320]   from John Piper's best Easter sermons.
[00:04:31.320 --> 00:04:33.960]   Each clip focuses on the implications of Easter.
[00:04:33.960 --> 00:04:35.640]   And Pastor John will help remind us
[00:04:35.640 --> 00:04:39.680]   how Easter breaks our sin, how it breaks our heartbreak,
[00:04:39.680 --> 00:04:41.480]   and how it breaks our mediocrity.
[00:04:41.480 --> 00:04:42.840]   That begins tomorrow.
[00:04:42.840 --> 00:04:43.760]   I'm your host, Tony Reinke.
[00:04:43.760 --> 00:04:46.400]   Thanks for listening to the Ask Pastor John podcast.
[00:04:46.400 --> 00:04:48.560]   (silence)
[00:04:48.560 --> 00:04:50.720]   (silence)
[00:04:50.720 --> 00:04:52.880]   (silence)
[00:04:52.880 --> 00:05:02.880]   [BLANK_AUDIO]

