
[00:00:00.000 --> 00:00:03.460]   [MUSIC PLAYING]
[00:10:02.560 --> 00:10:05.600]   So one of the things that I buy most frequently,
[00:10:05.600 --> 00:10:08.160]   like a material item, are shoes.
[00:10:08.160 --> 00:10:11.440]   Because I go through tennis shoes, pickleball shoes,
[00:10:11.440 --> 00:10:14.240]   I would say every four to six months where the tread just
[00:10:14.240 --> 00:10:17.720]   wears flat and it becomes slippery and, frankly,
[00:10:17.720 --> 00:10:20.700]   not that safe to play in, especially if the court is
[00:10:20.700 --> 00:10:22.520]   a little bit wet, right?
[00:10:22.520 --> 00:10:24.560]   And so shoes are $100--
[00:10:24.560 --> 00:10:27.520]   well, they're probably like $80 to $160.
[00:10:27.520 --> 00:10:29.640]   And that's just the way it is, right?
[00:10:29.640 --> 00:10:31.880]   That's the cost of playing a sport often.
[00:10:31.880 --> 00:10:33.340]   And so I was going to go buy shoes.
[00:10:33.340 --> 00:10:35.440]   I love shoes, by the way.
[00:10:35.440 --> 00:10:36.720]   And they're not that expensive.
[00:10:36.720 --> 00:10:38.480]   I remember growing up as a kid, I'd
[00:10:38.480 --> 00:10:41.120]   love all the Michael Jordan shoes.
[00:10:41.120 --> 00:10:45.840]   My favorite version is, I think, the Jordan 4s, the Fires.
[00:10:45.840 --> 00:10:47.620]   I love the Agassi shoes from Nike.
[00:10:47.620 --> 00:10:49.080]   But they were always too expensive.
[00:10:49.080 --> 00:10:50.900]   So I always got hand-me-down shoes.
[00:10:50.900 --> 00:10:54.280]   And I realized, OK, I'm trying to save money.
[00:10:54.280 --> 00:10:56.880]   I promise not to buy anything.
[00:10:56.880 --> 00:10:58.760]   Well, I actually do have these old shoes
[00:10:58.760 --> 00:11:02.240]   that I bought two, three, five, six, seven years ago that I
[00:11:02.240 --> 00:11:06.880]   just kept as collector's items in my boxes, frankly.
[00:11:06.880 --> 00:11:08.040]   And I thought, you know what?
[00:11:08.040 --> 00:11:10.240]   I'm finally going to wear these shoes because I have a reason.
[00:11:10.240 --> 00:11:11.000]   I want to save money.
[00:11:11.000 --> 00:11:12.000]   And I want to declutter.
[00:11:12.000 --> 00:11:13.560]   So I thought that was pretty positive.
[00:11:13.560 --> 00:11:14.280]   Definitely.
[00:11:14.280 --> 00:11:17.640]   There's so many ways to simplify and save
[00:11:17.640 --> 00:11:20.200]   if you have the motivation to do it.
[00:11:20.200 --> 00:11:24.440]   And for example, one thing I started doing differently
[00:11:24.440 --> 00:11:27.360]   with all of our kids' stuff-- because as parents,
[00:11:27.360 --> 00:11:29.320]   you go through a lot of things with kids--
[00:11:29.320 --> 00:11:32.660]   toys, books, clothes, shoes.
[00:11:32.660 --> 00:11:36.680]   I used to take all of the items that our son had grown up,
[00:11:36.680 --> 00:11:39.040]   that our daughter wouldn't use, and that she'd outgrown
[00:11:39.040 --> 00:11:41.320]   and wouldn't use, and I would just donate everything
[00:11:41.320 --> 00:11:43.120]   to charity.
[00:11:43.120 --> 00:11:46.360]   But what I realized is I could try and sell a lot of it
[00:11:46.360 --> 00:11:47.200]   instead.
[00:11:47.200 --> 00:11:50.560]   So now I have a local store where
[00:11:50.560 --> 00:11:53.560]   I go, and I bring one or two bags of things
[00:11:53.560 --> 00:11:54.620]   every couple months.
[00:11:54.620 --> 00:11:56.240]   And they'll look through it, and they'll
[00:11:56.240 --> 00:11:59.000]   decide what they're going to try to consign for me
[00:11:59.000 --> 00:12:01.320]   and what they're not going to take.
[00:12:01.320 --> 00:12:04.020]   And anything they don't take, I just go ahead and donate it
[00:12:04.020 --> 00:12:05.000]   straight away.
[00:12:05.000 --> 00:12:07.860]   But it's been a great way to just earn some extra money
[00:12:07.860 --> 00:12:11.080]   for new things that the kids need or groceries.
[00:12:11.080 --> 00:12:14.240]   So just little things do add up over time.
[00:12:14.240 --> 00:12:15.680]   Yeah, it's a two-for-one special.
[00:12:15.680 --> 00:12:20.720]   You declutter, you sell stuff, and you make money.
[00:12:20.720 --> 00:12:21.960]   And that's great.
[00:12:21.960 --> 00:12:26.280]   And the other thing is we're using our son's old clothes,
[00:12:26.280 --> 00:12:28.280]   I've noticed, often now.
[00:12:28.280 --> 00:12:29.880]   And our daughter is using it now.
[00:12:29.880 --> 00:12:33.320]   Our younger daughter is using it, the pajamas especially,
[00:12:33.320 --> 00:12:35.240]   right, and just like the long-sleeve shirts.
[00:12:35.240 --> 00:12:37.480]   Yeah, we've been able to reuse a lot of stuff.
[00:12:37.480 --> 00:12:41.040]   Yeah, and clothing for kids, growing young kids,
[00:12:41.040 --> 00:12:44.640]   is probably one of the most common recurring expenses
[00:12:44.640 --> 00:12:47.680]   because they grow so fast, especially shoes, right?
[00:12:47.680 --> 00:12:50.360]   I don't know, how are we going to make his shoes last longer?
[00:12:50.360 --> 00:12:52.720]   He seems to burn through them every two to three months.
[00:12:52.720 --> 00:12:58.520]   Yeah, he goes through shoes quickly because he runs a lot.
[00:12:58.520 --> 00:13:03.080]   And I think maybe it's just the shoe itself that just
[00:13:03.080 --> 00:13:04.440]   can't last that long.
[00:13:04.440 --> 00:13:08.600]   I don't know, he's definitely gone through shoes quickly
[00:13:08.600 --> 00:13:10.800]   that I can't hand down because they'll end up
[00:13:10.800 --> 00:13:14.600]   with holes in them and there's no tread left whatsoever.
[00:13:14.600 --> 00:13:17.680]   But at least we're maximizing it too.
[00:13:17.680 --> 00:13:19.840]   It's full potential, put it that way.
[00:13:19.840 --> 00:13:21.000]   Yeah, for sure.
[00:13:21.000 --> 00:13:24.440]   So another sneaky expense was the subscription expenses,
[00:13:24.440 --> 00:13:25.480]   right?
[00:13:25.480 --> 00:13:28.800]   I had signed up a couple of years ago for Apple TV
[00:13:28.800 --> 00:13:30.480]   because there was a promotion and then I
[00:13:30.480 --> 00:13:32.320]   wanted to watch Severance.
[00:13:32.320 --> 00:13:35.200]   It was a great show, it's like dystopian future.
[00:13:35.200 --> 00:13:39.120]   I love dystopian crazy stuff, Handmaid's Tale, all that stuff.
[00:13:39.120 --> 00:13:41.280]   And I loved watching it for the first season
[00:13:41.280 --> 00:13:43.960]   and I was expecting the second season to come out,
[00:13:43.960 --> 00:13:47.320]   but it never came out, partially due to the writer's strike,
[00:13:47.320 --> 00:13:50.480]   possibly because Ben Stiller, the producer,
[00:13:50.480 --> 00:13:52.520]   decided to take a break, I don't know.
[00:13:52.520 --> 00:13:55.480]   So I went for one whole year in 2023
[00:13:55.480 --> 00:13:59.840]   paying for Apple TV subscription without ever watching
[00:13:59.840 --> 00:14:01.640]   a single show.
[00:14:01.640 --> 00:14:04.180]   And so once that Savers mindset kicked in, I said,
[00:14:04.180 --> 00:14:05.600]   you know what, I'm going to cancel
[00:14:05.600 --> 00:14:09.000]   that subscription, $9.99, right?
[00:14:09.000 --> 00:14:10.800]   And save $10 a month.
[00:14:10.800 --> 00:14:12.360]   And I canceled it too late.
[00:14:12.360 --> 00:14:16.360]   I canceled it, I guess, at the beginning of March 2024,
[00:14:16.360 --> 00:14:20.400]   so I had another full month to watch Apple TV.
[00:14:20.400 --> 00:14:21.680]   And the funny thing that happened
[00:14:21.680 --> 00:14:25.920]   was I decided to maximize my Apple TV usage
[00:14:25.920 --> 00:14:27.400]   and watch something.
[00:14:27.400 --> 00:14:30.960]   And I ended up watching For All Mankind all four seasons.
[00:14:30.960 --> 00:14:34.760]   And it was an incredible show that I
[00:14:34.760 --> 00:14:35.920]   think everybody should watch.
[00:14:35.920 --> 00:14:38.640]   Unbelievable family story, full of drama.
[00:14:38.640 --> 00:14:40.520]   You cheer for people.
[00:14:40.520 --> 00:14:42.240]   Wonderful, wonderful show.
[00:14:42.240 --> 00:14:44.760]   And now I'm going to finish watching Ted Lasso,
[00:14:44.760 --> 00:14:45.880]   I guess, the three seasons.
[00:14:45.880 --> 00:14:47.040]   It's pretty good, it's pretty funny.
[00:14:47.040 --> 00:14:49.400]   So I'm trying to get my money's worth
[00:14:49.400 --> 00:14:52.120]   after not using it at all in 2023,
[00:14:52.120 --> 00:14:54.440]   but that subscription is going to be canceled as well.
[00:14:54.440 --> 00:14:57.200]   Do you have any subscriptions that you forgot about
[00:14:57.200 --> 00:14:58.800]   that you should cancel?
[00:14:58.800 --> 00:15:03.080]   - Yes, those auto renewal subscriptions are so sneaky.
[00:15:03.080 --> 00:15:06.640]   I had one for a photo app that I used
[00:15:06.640 --> 00:15:09.560]   when our son was young and I had more time,
[00:15:09.560 --> 00:15:13.600]   where it was called something like one second a day,
[00:15:13.600 --> 00:15:16.400]   where you'd go through your photo library
[00:15:16.400 --> 00:15:19.280]   and you'd pick a photo or a video each day
[00:15:19.280 --> 00:15:21.560]   and capture one or two seconds from that day.
[00:15:21.560 --> 00:15:23.160]   And then it all gets stitched together
[00:15:23.160 --> 00:15:26.640]   into a big video file at the end of the year
[00:15:26.640 --> 00:15:30.440]   or whatever timeline you want for your project.
[00:15:30.440 --> 00:15:33.400]   And I was so addicted to this in the beginning
[00:15:33.400 --> 00:15:35.800]   and I did it for at least two,
[00:15:35.800 --> 00:15:38.400]   maybe two and a half, three years.
[00:15:38.400 --> 00:15:41.440]   And then I just forgot about it because life got busy.
[00:15:41.440 --> 00:15:43.000]   And initially it was free,
[00:15:43.000 --> 00:15:44.880]   but then they started charging for it.
[00:15:44.880 --> 00:15:47.080]   And I forgot about it.
[00:15:47.080 --> 00:15:49.160]   And then one day I was going through my subscript,
[00:15:49.160 --> 00:15:50.740]   my list of subscriptions on my phone.
[00:15:50.740 --> 00:15:53.200]   And I said, oh my gosh, why do I still,
[00:15:53.200 --> 00:15:54.360]   why am I still paying for this
[00:15:54.360 --> 00:15:55.840]   when I'm not using it anymore?
[00:15:55.840 --> 00:15:57.060]   I don't have any time.
[00:15:57.060 --> 00:16:00.280]   So I quickly canceled that, turned off the auto renew,
[00:16:00.280 --> 00:16:03.480]   but yes, auto renewal subscriptions are sneaky.
[00:16:03.480 --> 00:16:06.660]   So definitely check them regularly
[00:16:06.660 --> 00:16:08.200]   and see what you're paying for
[00:16:08.200 --> 00:16:09.560]   that you aren't using anymore
[00:16:09.560 --> 00:16:11.280]   and just cancel it, get rid of it.
[00:16:11.280 --> 00:16:12.520]   - Yeah, yeah, right.
[00:16:12.520 --> 00:16:14.960]   I think one of the final sneaky expenses
[00:16:14.960 --> 00:16:17.960]   that we all go through is just food.
[00:16:17.960 --> 00:16:20.320]   We have to eat every single day, right?
[00:16:20.320 --> 00:16:23.800]   I remember the CEO of some, I think cereal company.
[00:16:23.800 --> 00:16:26.160]   He said, well, stop complaining about inflation
[00:16:26.160 --> 00:16:29.780]   and food costs and start eating cereal for dinner instead.
