
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:06:32.640 --> 00:06:35.900]   and the payoff for godliness.
[00:06:35.900 --> 00:06:40.900]   Instead of simply celebrating with many colored pens
[00:06:40.900 --> 00:06:43.860]   what she's seen, and these women are not
[00:06:43.860 --> 00:06:45.740]   on the same intellectual wavelength,
[00:06:45.740 --> 00:06:47.300]   they're not getting excited about the same things,
[00:06:47.300 --> 00:06:51.860]   but if you move through that, then they might say,
[00:06:51.860 --> 00:06:54.660]   "Okay, if Stephanie can get to worship,
[00:06:54.660 --> 00:06:55.980]   if Stephanie can get to joy,
[00:06:55.980 --> 00:06:57.740]   if Stephanie can get to godliness,
[00:06:57.740 --> 00:06:59.860]   if it's having those amazing effects,
[00:06:59.860 --> 00:07:04.300]   then we'll tolerate her strange way of studying the Bible."
[00:07:04.300 --> 00:07:06.780]   But let me close by giving Stephanie
[00:07:06.780 --> 00:07:07.660]   the benefit of the doubt here.
[00:07:07.660 --> 00:07:10.160]   This is maybe not what she's bargaining for.
[00:07:10.160 --> 00:07:13.420]   Like, here I am cautioning her,
[00:07:13.420 --> 00:07:16.100]   and maybe I need to be cautioning these older women.
[00:07:16.100 --> 00:07:17.800]   So that's what I'm gonna end with.
[00:07:17.800 --> 00:07:21.180]   Give her the benefit of the doubt for a moment,
[00:07:21.180 --> 00:07:23.580]   and let me caution these older women
[00:07:23.580 --> 00:07:25.780]   who are minimizing, it seems,
[00:07:25.780 --> 00:07:28.660]   the importance of what Stephanie's doing.
[00:07:28.660 --> 00:07:32.820]   The answer to Stephanie's question is yes.
[00:07:32.820 --> 00:07:36.420]   Can an academic study, and I might suggest to her,
[00:07:36.420 --> 00:07:38.260]   use another word beside academic,
[00:07:38.260 --> 00:07:41.820]   like serious or rigorous or detailed.
[00:07:41.820 --> 00:07:44.260]   The very word academic turns some people off.
[00:07:44.260 --> 00:07:46.340]   So I know what you mean.
[00:07:46.340 --> 00:07:49.780]   Can an academic study of the Bible be God-glorifying?
[00:07:49.780 --> 00:07:51.860]   Answer, yes.
[00:07:51.860 --> 00:07:56.300]   You're an example of it, and I hope that I am too.
[00:07:56.300 --> 00:08:00.580]   I want to glorify God by serious, rigorous, detailed
[00:08:00.580 --> 00:08:04.540]   study of the Bible that owns up to all that God put there.
[00:08:04.540 --> 00:08:07.460]   But here's something we both need to remember.
[00:08:07.460 --> 00:08:11.740]   Some people are wired, just by God,
[00:08:11.740 --> 00:08:13.140]   in their genetic makeup,
[00:08:13.140 --> 00:08:19.860]   that if they themselves make that effort at detailed study,
[00:08:19.860 --> 00:08:23.740]   their heads shut down their hearts.
[00:08:23.740 --> 00:08:24.580]   It does.
[00:08:24.580 --> 00:08:28.620]   I mean, as soon as they try their best to think hard,
[00:08:28.620 --> 00:08:30.740]   they start feeling cold.
[00:08:30.740 --> 00:08:33.500]   And for those of us for whom it works exactly the opposite,
[00:08:33.500 --> 00:08:34.580]   we just shake our heads and say,
[00:08:34.580 --> 00:08:36.380]   no, no, it doesn't work that way.
[00:08:36.380 --> 00:08:38.620]   And they say, well, it does work that way.
[00:08:38.620 --> 00:08:40.660]   Now, if you put yourself in their shoes,
[00:08:40.660 --> 00:08:42.780]   if it works that way for them,
[00:08:42.780 --> 00:08:46.740]   they're almost inevitably going to assume
[00:08:46.740 --> 00:08:48.660]   it's gonna happen to you too,
[00:08:48.660 --> 00:08:52.380]   which is why their suspicion is built in
[00:08:52.380 --> 00:08:56.180]   to that kind of study, because it's their experience.
[00:08:56.180 --> 00:09:00.900]   And what we have to do, the best way forward, I think,
[00:09:00.900 --> 00:09:03.500]   and this is what I tried to do for 33 years in preaching,
[00:09:03.500 --> 00:09:06.380]   'cause I did that kind of study, behind my sermons.
[00:09:06.380 --> 00:09:08.940]   And I knew that there were hundreds of people out there
[00:09:08.940 --> 00:09:12.020]   who, if I dumped all my study on top of them,
[00:09:12.020 --> 00:09:14.100]   they would say, that is so boring.
[00:09:14.100 --> 00:09:16.940]   The best way forward that I know,
[00:09:16.940 --> 00:09:19.820]   and this is my advice to Stephanie,
[00:09:19.820 --> 00:09:23.700]   is that the one who is studying most rigorously
[00:09:23.700 --> 00:09:28.700]   also has to love most rigorously.
[00:09:28.700 --> 00:09:31.720]   In other words, if others think that our study
[00:09:31.720 --> 00:09:35.340]   will damage us, we must prove to them
[00:09:35.340 --> 00:09:36.580]   that it does the opposite.
[00:09:36.580 --> 00:09:41.580]   So Stephanie should out-love them, out-rejoice them,
[00:09:41.580 --> 00:09:45.960]   out-repent them, and out-serve them.
[00:09:45.960 --> 00:09:50.960]   And how will they then be able to say
[00:09:51.900 --> 00:09:55.580]   that study is hurting her if all the evidence
[00:09:55.580 --> 00:09:56.880]   is in the other direction?
[00:09:56.880 --> 00:10:01.060]   - That is good and balanced counsel, Pastor John, thank you.
[00:10:01.060 --> 00:10:03.420]   And thank you, Stephanie, for raising the question.
[00:10:03.420 --> 00:10:05.860]   We need your questions, so please send them in to us.
[00:10:05.860 --> 00:10:07.540]   You can send those questions in to us,
[00:10:07.540 --> 00:10:09.420]   and you can listen to old episodes,
[00:10:09.420 --> 00:10:11.700]   and you can see a constantly updated list
[00:10:11.700 --> 00:10:13.960]   of our most popular episodes of all time.
[00:10:13.960 --> 00:10:16.420]   You can do all of that from our landing page
[00:10:16.420 --> 00:10:20.980]   at desiringgod.org/askpastorjohn.
[00:10:21.980 --> 00:10:24.540]   Well, we are all in need of saving.
[00:10:24.540 --> 00:10:28.220]   We know that much, but what are we saved for?
[00:10:28.220 --> 00:10:30.300]   That's a question that's a little more complex,
[00:10:30.300 --> 00:10:33.340]   but no less important, and John Piper will explain
[00:10:33.340 --> 00:10:36.220]   what we are saved for tomorrow.
[00:10:36.220 --> 00:10:37.300]   I'm your host, Tony Reinke.
[00:10:37.300 --> 00:10:39.900]   Thanks for listening to the Ask Pastor John podcast.
[00:10:39.900 --> 00:10:42.060]   (silence)
[00:10:42.060 --> 00:10:44.220]   (silence)
[00:10:44.220 --> 00:10:46.380]   (silence)
[00:10:46.380 --> 00:10:56.380]   [BLANK_AUDIO]

