
[00:00:00.000 --> 00:00:03.000]   Do more together this holiday in a new Chevy.
[00:03:15.000 --> 00:03:18.000]   So I want to make something very clear.
[00:03:18.000 --> 00:03:21.000]   Notice these facts, as what we talked about last week.
[00:03:21.000 --> 00:03:32.000]   Talked about the fact that in international flights, if you fly with cash, you have a legal duty to disclose that in the vast majority of countries.
[00:03:32.000 --> 00:03:36.000]   If you've ever passed through an international airport, you've always seen these signs.
[00:03:36.000 --> 00:03:40.000]   Travelers have a duty to disclose if they're carrying more than $10,000.
[00:03:40.000 --> 00:03:48.000]   Usually, that's about the number in cash or cash like instruments to -- otherwise, you risk the loss of forfeiture.
[00:03:48.000 --> 00:03:50.000]   That is a customs regulation.
[00:03:50.000 --> 00:03:54.000]   And that is something that is silly.
[00:03:54.000 --> 00:03:56.000]   I think there's no reason for it.
[00:03:56.000 --> 00:03:59.000]   But that has a strong foundation in law.
[00:03:59.000 --> 00:04:08.000]   Governments believe that they have the moral right and the legal right to protect their borders, to impose taxes on assets that are passing through.
[00:04:08.000 --> 00:04:15.000]   And they have decided as part of the customs regulations that they are going to require you to report cash.
[00:04:15.000 --> 00:04:22.000]   You can fly with larger amounts of cash, but legally you have an obligation to report that money.
[00:04:22.000 --> 00:04:26.000]   Otherwise, you run the risk of loss at customs.
[00:04:26.000 --> 00:04:29.000]   These flights are not international.
[00:04:29.000 --> 00:04:37.000]   These cases involve American citizens flying within the United States in domestic airports.
[00:04:37.000 --> 00:04:40.000]   Traveling inside the United States.
[00:04:40.000 --> 00:04:54.000]   Both times, even though it's not illegal to carry currency on domestic flights, the government decided that cash had to have been illegally obtained and moved forward for forfeiture proceedings by saying, basically, you want your money back.
[00:04:54.000 --> 00:04:58.000]   You have to go to court, sue us, and prove the money's innocent.
[00:04:58.000 --> 00:05:07.000]   So the first case was the 58-year-old Kermit Warren, the New Orleans native, who was accosted by federal agents at the Columbus, Ohio airport.
[00:05:07.000 --> 00:05:13.000]   He had $30,000 on him, which he planned to use to buy a tow truck for his scrap metal business.
[00:05:13.000 --> 00:05:18.000]   That sale fell through, which forced him to purchase a one-way flight back home.
[00:05:18.000 --> 00:05:21.000]   They actually let him keep a little bit of his money, but they took most of it.
[00:05:21.000 --> 00:05:23.000]   And I talked about that case.
[00:05:23.000 --> 00:05:26.000]   So we're talking about kind of like the overview.
[00:05:26.000 --> 00:05:31.000]   His cash had caught the eye of a TSA screener.
[00:05:31.000 --> 00:05:35.000]   TSA screeners, of course, are looking for threats to the aviation.
[00:05:35.000 --> 00:05:36.000]   That's their job.
[00:05:36.000 --> 00:05:40.000]   And, of course, transportation securities with TS stands for TSA.
[00:05:40.000 --> 00:05:50.000]   And the problem is that when they spot money, which is not part of their job, they apparently tip off the police and say, by the way, this guy's carrying money.
[00:05:50.000 --> 00:05:51.000]   You might want to come take it.
[00:05:51.000 --> 00:05:52.000]   You might want to come take it.
[00:05:52.000 --> 00:06:01.000]   So cash is not contraband, but it gets on the TSA's radar thanks to the DEA's purported anti-drug efforts.
[00:06:01.000 --> 00:06:08.000]   And it turns out that the DEA pays screeners to look for cash.
[00:06:08.000 --> 00:06:13.000]   So this is an important point that Steve's going to continue on.
[00:06:13.000 --> 00:06:16.000]   But I want to emphasize that this is where things are.
[00:06:16.000 --> 00:06:23.000]   And this is true in many aspects of modern financial dealings in the United States.
[00:06:23.000 --> 00:06:34.000]   There is nothing illegal about this New Orleans man flying from New Orleans to Ohio with $30,000 of his savings with the goal of buying a truck.
[00:06:34.000 --> 00:06:37.000]   That's a normal thing to do.
[00:06:37.000 --> 00:06:39.000]   That's a normal and common thing to do.
[00:06:39.000 --> 00:06:47.000]   If you are not familiar with this, let me just tell a quick story on this about how and why this is important.
[00:06:47.000 --> 00:07:05.000]   To date, actually, I think I'll break this soon, but to date, I have never purchased for myself or sold a vehicle in any form other than with physical cash except once.
[00:07:05.000 --> 00:07:12.000]   And I'll tell you how that one turned out to convince me even more why this is necessary.
[00:07:12.000 --> 00:07:18.000]   Now, this is usually because I purchase most of my vehicles, cars, trucks, RVs, toys, etc.
[00:07:18.000 --> 00:07:20.000]   I purchase them in the used marketplace.
[00:07:20.000 --> 00:07:24.000]   And in the used marketplace, you can always get a better deal if you walk in with cash.
[00:07:24.000 --> 00:07:26.000]   And it's always, I like to get good deals.
[00:07:26.000 --> 00:07:33.000]   So there was one time where a number of years ago, I bought an RV.
[00:07:33.000 --> 00:07:35.000]   I bought it myself in Georgia.
[00:07:35.000 --> 00:07:37.000]   I drove it from Georgia to Florida.
[00:07:37.000 --> 00:07:41.000]   I used it for a while, and then my family outgrew the RV.
[00:07:41.000 --> 00:07:43.000]   And so I listed it up, and I sold it.
[00:07:43.000 --> 00:07:46.000]   And at the time, I was living in South Florida.
[00:07:46.000 --> 00:07:50.000]   I had a buyer come across from the West Coast of Florida to buy it.
[00:07:50.000 --> 00:07:55.000]   And on this particular issue, meaning this particular sale, everything seemed fine.
[00:07:55.000 --> 00:07:57.000]   The buyer got it.
[00:07:57.000 --> 00:07:58.000]   The buyer inspected it.
[00:07:58.000 --> 00:07:59.000]   Everything was looking good.
[00:07:59.000 --> 00:08:04.000]   The buyer bought me a certified bank check for the purchase of the vehicle.
[00:08:04.000 --> 00:08:11.000]   And so I sold the buyer the vehicle, and I agreed to take a certified bank check from the buyer in payment.
[00:08:11.000 --> 00:08:16.000]   I don't remember what the exact issue was a day or so later.
[00:08:16.000 --> 00:08:17.000]   Excuse me.
[00:08:17.000 --> 00:08:19.000]   Yeah, it was I think the next day.
[00:08:19.000 --> 00:08:25.000]   But the next day, I got a call from the buyer, and the buyer said, "Joshua, the vehicle has this particular issue.
[00:08:25.000 --> 00:08:26.000]   Wrong with it.
[00:08:26.000 --> 00:08:27.000]   You didn't disclose this issue to me.
[00:08:27.000 --> 00:08:29.000]   I'm returning the vehicle."
[00:08:29.000 --> 00:08:31.000]   And I said, "You're not returning the vehicle."
[00:08:31.000 --> 00:08:39.000]   Again, I don't remember what the issue was, but I disclosed everything to them, and I was not responsible for the thing that they were saying was wrong with the vehicle.
[00:08:39.000 --> 00:08:41.000]   There was nothing wrong with the vehicle.
[00:08:41.000 --> 00:08:43.000]   So I said, "I'm not taking it back."
[00:08:43.000 --> 00:08:45.000]   And he said, "I've got your money.
[00:08:45.000 --> 00:08:46.000]   I've cashed the check.
[00:08:46.000 --> 00:08:48.000]   I've already deposited the check.
[00:08:48.000 --> 00:08:51.000]   I'm not taking it back.
[00:08:51.000 --> 00:08:52.000]   I refuse to take it back."
[00:08:52.000 --> 00:08:54.000]   So he says, "Well, yeah, you are."
[00:08:54.000 --> 00:08:57.000]   "I'm going to come by, and I'm going to drop it off at your house."
[00:08:57.000 --> 00:09:00.000]   And I said, "I'm not taking it back.
[00:09:00.000 --> 00:09:02.000]   Do not bring the vehicle back."
[00:09:02.000 --> 00:09:09.000]   And so fast forward, he said, "No, I'm not giving your money back."
[00:09:09.000 --> 00:09:11.000]   He said, "Well, I'm going to do a stop payment on the check."
[00:09:11.000 --> 00:09:14.000]   He said, "Joke's on you for taking my certified bank check.
[00:09:14.000 --> 00:09:15.000]   You didn't do your homework.
[00:09:15.000 --> 00:09:18.000]   I can do a stop payment on the check, and you can have your money back.
[00:09:18.000 --> 00:09:21.000]   So you better take the vehicle back."
[00:09:21.000 --> 00:09:23.000]   So I called the police.
[00:09:23.000 --> 00:09:27.000]   And when the guy pulled up with the van, I had a police officer sitting there.
[00:09:27.000 --> 00:09:37.000]   I explained to the police officer the issues happening, and I explained to the police officer, again, what was happening.
[00:09:37.000 --> 00:09:40.000]   And I had a police officer sitting there when the guy pulled up with the van.
[00:09:40.000 --> 00:09:48.000]   And it's a good thing I did because having the police officer there was the only thing that sobered the guy up.
[00:09:48.000 --> 00:09:54.000]   He thought he was going to get one over and return this vehicle when there was nothing wrong and whatnot.
[00:09:54.000 --> 00:10:03.000]   And so fast forward, what proceeded was two weeks of hassle where now I had deposited a check.
[00:10:03.000 --> 00:10:06.000]   He was going to not stop the payment on the check.
[00:10:06.000 --> 00:10:12.000]   And we went back and forth and back and forth, and I refused to take the vehicle back, although I did actually take possession of it.
[00:10:12.000 --> 00:10:16.000]   And then I required him to fulfill the deal.
[00:10:16.000 --> 00:10:37.000]   But the one time that on a transaction like this I broke the normal process of requiring cash was the one time where the sale of the vehicle, when he finally did give me cash to get the money all squared away, that was the one time where it was a real hassle.
[00:10:37.000 --> 00:10:42.000]   And I promised myself never again will I sell something like that and not take cash.
[00:10:42.000 --> 00:10:47.000]   Because individuals in markets like that, individuals don't know enough.
[00:10:47.000 --> 00:10:55.000]   I wasn't sophisticated enough at the time to understand that, yes, it's a certified bank check, which means he has the funds, but he could still do stop payment, and that doesn't protect me.
[00:10:55.000 --> 00:10:57.000]   And so I forget the blow by blow at this point.
[00:10:57.000 --> 00:10:58.000]   All the details are done and gone.
[00:10:58.000 --> 00:11:00.000]   I eventually sold in the van.
[00:11:00.000 --> 00:11:02.000]   I had my money, just like we originally agreed.
[00:11:02.000 --> 00:11:10.000]   But I was out basically the hassle of taking the vehicle back and forth across the state to force him to fulfill the contract.
[00:11:10.000 --> 00:11:14.000]   So I did eventually come out, but I learned my lesson not to do it.
[00:11:14.000 --> 00:11:26.000]   And so when you are dealing with a dealership and purchasing things from a dealership, you use the normal forms of financing, right?
[00:11:26.000 --> 00:11:31.000]   You use bank wires, you use certified checks, et cetera, at the dealership because you're dealing with an institution.
[00:11:31.000 --> 00:11:38.000]   But when you're dealing in the secondary market, you need to use cash to make sure that the transaction is final.
[00:11:38.000 --> 00:11:49.000]   You need to use cash to make sure that the buyer and the seller are protected, that there is a proper exchange of value, there's a proper bill of sale, and then there's proper possession of the actual vehicle in question.
[00:11:49.000 --> 00:11:59.000]   So this is not an abnormal thing until the U.S. federal government sticks its nose in and starts saying, oh, you've got $30,000 in your pocket.
[00:11:59.000 --> 00:12:00.000]   You must be a crook.
[00:12:00.000 --> 00:12:02.000]   We're just going to take some of that money.
[00:12:02.000 --> 00:12:14.000]   Now, Steve also mentioned about the fact that the DEA is paying bounties to TSA agents to discover cash as part of the screening process.
[00:12:14.000 --> 00:12:19.000]   So remember how wrong this entire process is, right?
[00:12:19.000 --> 00:12:27.000]   You come into the airport, and as a society, we have decided that in an airport, you are no longer entitled to personal privacy.
[00:12:27.000 --> 00:12:31.000]   That's the decision that the country has made, for better or for worse.
[00:12:31.000 --> 00:12:34.000]   And so you come through the airport, boys in blue come by.
[00:12:34.000 --> 00:12:36.000]   They force you to take everything off.
[00:12:36.000 --> 00:12:38.000]   They put you through the scanner.
[00:12:38.000 --> 00:12:40.000]   They put your stuff through the scanner.
[00:12:40.000 --> 00:12:42.000]   Oh, look, this guy has money.
[00:12:42.000 --> 00:12:44.000]   And so we're going to tip off the DEA.
[00:12:44.000 --> 00:12:46.000]   And then the DEA and the cops come.
[00:12:46.000 --> 00:12:48.000]   They confiscate the money.
[00:12:48.000 --> 00:12:54.000]   And as I've explained with civil asset forfeiture, they say, if you can prove to us that this is legal money, we'll give it back to you.
[00:12:54.000 --> 00:12:56.000]   But in order to do so, you have to sue them.
[00:12:56.000 --> 00:12:58.000]   And you have to sue them in federal court.
[00:12:58.000 --> 00:13:03.000]   And that's going to cost you a huge amount of time and a significant amount of money on a major hassle.
[00:13:03.000 --> 00:13:05.000]   And you lose the use of your money in the meantime.
[00:13:05.000 --> 00:13:08.000]   And I don't know anything about the case where the guy doesn't have a dump truck.
[00:13:08.000 --> 00:13:11.000]   But if you took money and you're trying to get a dump truck, you're trying to make money with it.
[00:13:11.000 --> 00:13:13.000]   Now you've got no money, no dump truck.
[00:13:13.000 --> 00:13:17.000]   That's a major, major loss for that New Orleans guy.
[00:13:17.000 --> 00:13:22.000]   And so -- but the key thing you need to understand, this is the way that the world works.
[00:13:22.000 --> 00:13:24.000]   It's the same thing the IRS does, right?
[00:13:24.000 --> 00:13:30.000]   They give bonuses to anybody who will tip them off to somebody who's cheating on his taxes.
[00:13:30.000 --> 00:13:34.000]   They'll pay a percentage of the collected money.
[00:13:34.000 --> 00:13:36.000]   Forget what the maximum is.
[00:13:36.000 --> 00:13:38.000]   My brain is saying something like 30%.
[00:13:38.000 --> 00:13:44.000]   But something like up to 30% of the bounty will be paid as a commission to whoever tips them off.
[00:13:44.000 --> 00:13:50.000]   And so there was the guy who tipped off the U.S. government to -- I think it was the UBS scandal.
[00:13:50.000 --> 00:13:55.000]   Made hundreds of millions of dollars based upon the money collected by the U.S. government.
[00:13:55.000 --> 00:13:57.000]   But it's on the small scale, right?
[00:13:57.000 --> 00:14:03.000]   It's your secretary tipping off the IRS and getting a bonus for that.
[00:14:03.000 --> 00:14:04.000]   It's your brother-in-law.
[00:14:04.000 --> 00:14:06.000]   It's your ex-wife.
[00:14:06.000 --> 00:14:08.000]   It's anybody who can tips off.
[00:14:08.000 --> 00:14:12.000]   And they pay these bonuses, these bounties, just like the DEA is paying.
[00:14:12.000 --> 00:14:14.000]   So this is a big, big deal.
[00:14:14.000 --> 00:14:16.000]   And it's leading -- it leads to a society.
[00:14:16.000 --> 00:14:25.000]   It has created and is creating a society with a very low level of trust and cohesion, which is a major, major bad trend.
[00:14:25.000 --> 00:14:26.000]   Back to the video.
[00:14:26.000 --> 00:14:30.000]   So it's not part of their job, but the DEA asks them to.
[00:14:30.000 --> 00:14:35.000]   Screeners have responded by locating cash more frequently than anything else.
[00:14:35.000 --> 00:14:39.000]   So, in other words, their job is to look for stuff that shouldn't get on board an airplane.
[00:14:39.000 --> 00:14:41.000]   Weapons, bombs, things of that nature.
[00:14:41.000 --> 00:14:44.000]   The thing they find most often that they report?
[00:14:44.000 --> 00:14:45.000]   Cash.
[00:14:45.000 --> 00:14:46.000]   And why wouldn't they, right?
[00:14:46.000 --> 00:14:48.000]   Imagine yourself as a TSA screener.
[00:14:48.000 --> 00:14:52.000]   The threat of terrorism is a mostly made-up fake threat.
[00:14:52.000 --> 00:14:56.000]   It's mostly complete nonsense.
[00:14:56.000 --> 00:15:05.000]   And so TSA screeners simply do not find anything that is actually risky.
[00:15:05.000 --> 00:15:08.000]   What they find is nonstop forgotten pocket knives.
[00:15:08.000 --> 00:15:12.000]   I lost tons of knives from forgetting to take them out and whatnot.
[00:15:12.000 --> 00:15:17.000]   Or my son one time recently were flying and he had a pocket knife and, well, there goes another one.
[00:15:17.000 --> 00:15:20.000]   They take away my screwdrivers.
[00:15:20.000 --> 00:15:22.000]   I travel with a little screwdriver.
[00:15:22.000 --> 00:15:24.000]   I said, "Oh, can't travel with this," et cetera.
[00:15:24.000 --> 00:15:27.000]   So most of them spend time, they spend finding junk.
[00:15:27.000 --> 00:15:28.000]   They don't find much.
[00:15:28.000 --> 00:15:30.000]   Now, I have a friend who used to work for TSA.
[00:15:30.000 --> 00:15:32.000]   He told me that they actually did find a lot of stuff.
[00:15:32.000 --> 00:15:35.000]   I don't buy it until I see public reports of it.
[00:15:35.000 --> 00:15:43.000]   But when you incentivize someone -- so they don't get any special bonus for finding a knife in somebody's bag or something like that recently.
[00:15:43.000 --> 00:15:45.000]   It doesn't matter.
[00:15:45.000 --> 00:16:03.000]   But when you do get a bonus for finding cash, well, now all of a sudden, when you're a low-paid government worker who has to make people angry all day, every day, at least you can get a little extra money by getting cash.
[00:16:03.000 --> 00:16:05.000]   And this makes this particularly dangerous.
[00:16:05.000 --> 00:16:07.000]   And so follow the money, right?
[00:16:07.000 --> 00:16:10.000]   The incentives make people find the cash.
[00:16:10.000 --> 00:16:12.000]   And so it's a big risk.
[00:16:12.000 --> 00:16:13.000]   Cash.
[00:16:13.000 --> 00:16:14.000]   And it's not part of their job.
[00:16:14.000 --> 00:16:18.000]   They're literally doing something other than their job while at work.
[00:16:18.000 --> 00:16:23.000]   So the TSA alerted the DEA, who showed up and questioned Warren.
[00:16:23.000 --> 00:16:25.000]   They didn't like his answers.
[00:16:25.000 --> 00:16:37.000]   But it really wouldn't have mattered what his answers were because the DEA wanted the cash and sworn affidavits from multiple family members and business associates wouldn't have changed what happened next.
[00:16:37.000 --> 00:16:46.000]   They brought in a drug dog and the dog alerted to the money, having detected the odor of drugs.
[00:16:46.000 --> 00:16:48.000]   At least that's what they think because dogs don't talk.
[00:16:48.000 --> 00:16:50.000]   Dogs don't talk.
[00:16:50.000 --> 00:16:52.000]   I've had dogs, a couple of dogs in my life.
[00:16:52.000 --> 00:16:54.000]   And they don't speak.
[00:16:54.000 --> 00:16:56.000]   I often thought I knew what they were thinking.
[00:16:56.000 --> 00:16:59.000]   But I'll be honest, just an educated guess.
[00:16:59.000 --> 00:17:03.000]   So I want to talk about this for a moment on the subject of dogs.
[00:17:03.000 --> 00:17:14.000]   There are two things you need to know about cash and probable cause that police officers use related to dogs.
[00:17:14.000 --> 00:17:20.000]   Number one, they claim that virtually all cash has drug residue.
[00:17:20.000 --> 00:17:35.000]   And when you think about the drugs that could be present, the drug residue that could be present in physical currency, that amount of drug residue is only increasing.
[00:17:35.000 --> 00:17:40.000]   Now, right, in Florida, now we have medical marijuana.
[00:17:40.000 --> 00:17:42.000]   Many, many states have medical marijuana.
[00:17:42.000 --> 00:17:48.000]   You have dogs that are still trained for marijuana even though you have increasing legality of it.
[00:17:48.000 --> 00:17:50.000]   This is a major question.
[00:17:50.000 --> 00:17:51.000]   Is the dog trained for marijuana?
[00:17:51.000 --> 00:17:53.000]   Is the dog trained for other drugs?
[00:17:53.000 --> 00:17:59.000]   And so the money itself is tainted by drugs, the money that's in your pocket and my pocket right now.
[00:17:59.000 --> 00:18:04.000]   So the fact that the dog alerts to the money doesn't prove anything.
[00:18:04.000 --> 00:18:09.000]   And yet that is still something that is still used as probable cause for confiscation.
[00:18:09.000 --> 00:18:22.000]   The second thing is that drug dogs can be forced or encouraged or manipulated to alert any time the handler wants the dog to alert.
[00:18:22.000 --> 00:18:25.000]   Now, I think that clearly they do it.
[00:18:25.000 --> 00:18:35.000]   But the best explanation of this that came by years ago was from Barry Cooper's Never Get Busted series where he talked about training drug dogs.
[00:18:35.000 --> 00:18:41.000]   And he, back in the, I think it was the '90s, he trained his own drug dog.
[00:18:41.000 --> 00:18:48.000]   And what he explained is that what you need to understand about drug dogs is what they start with is they start with a certain type of dog.
[00:18:48.000 --> 00:18:55.000]   A certain type of drug dog that you start with is the kind of dog that's just obsessive about his ball, obsessive about getting his tennis ball.
[00:18:55.000 --> 00:19:00.000]   You and I, you know those dogs, those dogs that you throw for them, throw, fetch, and they just don't stop.
[00:19:00.000 --> 00:19:01.000]   They don't stop.
[00:19:01.000 --> 00:19:02.000]   They don't stop.
[00:19:02.000 --> 00:19:03.000]   They're obsessed with it.
[00:19:03.000 --> 00:19:08.000]   Most of training a good drug dog is based upon finding the right type of dog that will alert.
[00:19:08.000 --> 00:19:15.000]   And then you train the dog to alert to the substance in question and the dog can find it because the dog is then trained to do it.
[00:19:15.000 --> 00:19:28.000]   But you can watch in that old movie, that old video that's on YouTube or any other number of videos, you can watch a handler make the dog alert when there is literally nothing there.
[00:19:28.000 --> 00:19:32.000]   And so this is the classic tactic of any kind of police officer.
[00:19:32.000 --> 00:19:37.000]   You can create probable cause anytime you want by simply causing the dog to alert.
[00:19:37.000 --> 00:19:40.000]   Many dogs alert rightly.
[00:19:40.000 --> 00:19:42.000]   The dog has a powerful sense of smell.
[00:19:42.000 --> 00:19:47.000]   The dog can sense the drugs or they can be forced to alert.
[00:19:47.000 --> 00:19:49.000]   So who knows what happened.
[00:19:49.000 --> 00:19:51.000]   Maybe there were drugs on the money.
[00:19:51.000 --> 00:19:52.000]   Maybe there weren't drugs on the money.
[00:19:52.000 --> 00:19:55.000]   Maybe the dog just alerted because he was trying to make his handler happy.
[00:19:55.000 --> 00:19:56.000]   Maybe he wasn't.
[00:19:56.000 --> 00:20:01.000]   But now all of a sudden you and your money could potentially be separated.
[00:20:01.000 --> 00:20:08.000]   Despite making vague allegations that Warren is involved in illicit drug trade, the DEA let him go but kept the money.
[00:20:08.000 --> 00:20:17.000]   And that's one of the problems with this on an intellectual level is they say this is drug money and this person is a drug dealer.
[00:20:17.000 --> 00:20:19.000]   We take the money and we let this guy go.
[00:20:19.000 --> 00:20:25.000]   Well, if that guy is a drug dealer, shouldn't you go after him and pursue him and shut him down?
[00:20:25.000 --> 00:20:27.000]   You just take his money?
[00:20:27.000 --> 00:20:40.000]   And the reason for that is there's a much higher standard of evidence and probable cause to actually affect an arrest over somebody to charge that person with a crime, etc.
[00:20:40.000 --> 00:20:46.000]   And that same standard does not exist for civil asset forfeiture.
[00:20:46.000 --> 00:20:51.000]   So he fought back and, of course, the government was counting on that and they lost.
[00:20:51.000 --> 00:21:04.000]   The prosecutors eventually backed down after his lawyers presented them with several pieces of exonerating evidence, including text messages with the owner of the truck and financial documents showing his income over the years.
[00:21:04.000 --> 00:21:12.000]   They returned all of the seized money and they agreed to dismiss the case against him with prejudice, meaning they cannot go after him again at a later date.
[00:21:12.000 --> 00:21:15.000]   Now, that was not a total loss to the government.
[00:21:15.000 --> 00:21:23.000]   They managed to deter any future losses from this case by getting Warren to agree to not sue the agents for violating his rights.
[00:21:23.000 --> 00:21:24.000]   And why?
[00:21:24.000 --> 00:21:33.000]   Imagine a normal guy like this just wants his money back and he's put through the absolute ringer just to get that done.
[00:21:33.000 --> 00:21:41.000]   So now government gets immunity and the agents are protected from the lawsuit because the guy is tired of fighting.
[00:21:41.000 --> 00:21:52.000]   The only people who seem to be able to effectively fight this stuff is either people who have very deep pockets themselves or who are able to attract enough attention to their case to have a well-funded legal fund.
[00:21:52.000 --> 00:21:57.000]   And so the actions will give you your money back, but sign the release that you won't sue us.
[00:21:57.000 --> 00:21:58.000]   And I guess he did that.
[00:21:58.000 --> 00:21:59.000]   So he agreed to do that.
[00:21:59.000 --> 00:22:01.000]   The man needed his money.
[00:22:01.000 --> 00:22:04.000]   And again, they have that over you also.
[00:22:04.000 --> 00:22:06.000]   They take all your money.
[00:22:06.000 --> 00:22:09.000]   Well, how are you going to get by now while you're fighting to get your money back?
[00:22:09.000 --> 00:22:13.000]   So the government, meanwhile, has not given his money back.
[00:22:13.000 --> 00:22:16.000]   They say they need a few more weeks to find the money.
[00:22:16.000 --> 00:22:28.000]   And I did a video not so long ago where we talked about how the city of Mooresville took money from a guy and then gave it to the government by turning it into a check and sending a check to the government.
[00:22:28.000 --> 00:22:30.000]   And this cash went and disappeared.
[00:22:30.000 --> 00:22:34.000]   So why do they need to find the exact same money?
[00:22:34.000 --> 00:22:36.000]   Just cut the man a check.
[00:22:36.000 --> 00:22:40.000]   We know the money hasn't been segregated and parked someplace.
[00:22:40.000 --> 00:22:42.000]   The odds of that happening are pretty slim.
[00:22:42.000 --> 00:22:47.000]   So the government has no apology for stealing a citizen's cash.
[00:22:47.000 --> 00:22:55.000]   All the government needs is an unproven allegation to take the cash, which is completely the opposite of the way the judicial system is supposed to work.
[00:22:55.000 --> 00:23:02.000]   The second story, and we talked about this one also, and I apologize because some of you are going to say, "Steve, these are stories you've already covered."
[00:23:02.000 --> 00:23:06.000]   But I've got a couple extra thoughts on that, and so does Tim Cushing who wrote this article.
[00:23:06.000 --> 00:23:14.000]   But in January of 2020, a New York filmmaker was flying from JFK to California to work on two different projects.
[00:23:14.000 --> 00:23:21.000]   He was carrying cash with him specifically so he could get his projects done in California.
[00:23:21.000 --> 00:23:31.000]   He was carrying $69,000 in cash, and he said that he stashed the money because some of the places he was going, he didn't feel safe just having wads of cash laying around.
[00:23:31.000 --> 00:23:32.000]   So he hid them in –
