
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:01:11.940 --> 00:01:13.840]   Like everyone was like, damn, that's a tough bucket, A.
[00:01:13.840 --> 00:01:14.880]   That's a tough bucket.
[00:01:14.880 --> 00:01:15.760]   And that was tough.
[00:01:15.760 --> 00:01:16.600]   That was tough.
[00:01:16.600 --> 00:01:17.440]   - Yeah.
[00:01:17.440 --> 00:01:19.480]   - When I came to Denver, it was like,
[00:01:19.480 --> 00:01:22.840]   okay, that's an easy, easy two, little back cut.
[00:01:22.840 --> 00:01:26.240]   I felt like playing in between y'all three,
[00:01:26.240 --> 00:01:27.440]   we can't lose, bro.
[00:01:27.440 --> 00:01:28.280]   - Yeah.
[00:01:28.280 --> 00:01:29.120]   - Like.
[00:01:29.120 --> 00:01:31.560]   - You over there, you were like, you were the man.
[00:01:31.560 --> 00:01:32.600]   You know, the go-to scorer.
[00:01:32.600 --> 00:01:33.880]   That's why everything was so tough.
[00:01:33.880 --> 00:01:36.480]   You know, teams, you know, game planning for you
[00:01:36.480 --> 00:01:37.940]   and you're like the man.
[00:01:37.940 --> 00:01:40.360]   And over here, you're obviously a big part
[00:01:40.360 --> 00:01:41.520]   of what we got going on,
[00:01:41.520 --> 00:01:45.000]   but you got so many good players on our team.
[00:01:45.000 --> 00:01:46.600]   So, you know, when they're worried about you,
[00:01:46.600 --> 00:01:47.540]   I'm getting an open three.
[00:01:47.540 --> 00:01:49.480]   When they're worried about me or KCP in the corners,
[00:01:49.480 --> 00:01:50.580]   you're getting a dunk.
[00:01:50.580 --> 00:01:55.600]   Was it hard to transition from being the man over there
[00:01:55.600 --> 00:01:58.560]   to kind of like filling a role over here or no?
[00:01:58.560 --> 00:02:02.580]   - Nah, not at first, not at first.
[00:02:02.580 --> 00:02:07.240]   Just 'cause, I mean, I get to play my role.
[00:02:07.240 --> 00:02:08.080]   - Yeah.
[00:02:08.080 --> 00:02:09.400]   - You know, I get to play the dunker.
[00:02:09.400 --> 00:02:12.720]   I get run outs, cuts, lobs.
[00:02:12.720 --> 00:02:15.420]   I can just, you know, shoot like spot ups.
[00:02:15.420 --> 00:02:17.620]   You know, like I can like fill in the gaps.
[00:02:17.620 --> 00:02:18.460]   - Yeah.
[00:02:18.460 --> 00:02:19.300]   - You know what I mean?
[00:02:19.300 --> 00:02:20.120]   Which is perfect for me.
[00:02:20.120 --> 00:02:20.960]   That's how I like to play.
[00:02:20.960 --> 00:02:22.160]   We move the ball here.
[00:02:22.160 --> 00:02:23.760]   The open man is the right man.
[00:02:23.760 --> 00:02:27.160]   And then, like y'all are so talented.
[00:02:27.160 --> 00:02:28.380]   Y'all are so skilled.
[00:02:28.380 --> 00:02:29.220]   You know what I mean?
[00:02:29.220 --> 00:02:33.960]   Like, I'm not even worried like what shots you guys take.
[00:02:33.960 --> 00:02:36.680]   - Don't say y'all, you got it too.
[00:02:36.680 --> 00:02:38.040]   - But it's true though, bro.
[00:02:38.040 --> 00:02:41.000]   Y'all are like, it's different.
[00:02:41.000 --> 00:02:43.400]   It was just like a different level of talent.
[00:02:43.400 --> 00:02:44.240]   - Yeah.
[00:02:44.240 --> 00:02:45.520]   - Coming from Orlando to Denver.
[00:02:45.520 --> 00:02:48.720]   It just was, the culture was already there.
[00:02:48.720 --> 00:02:51.040]   The skills that you guys had, the talent.
[00:02:51.040 --> 00:02:52.400]   It was just different, bro.
[00:02:52.400 --> 00:02:55.680]   - Yeah, talk a little bit about like the mentality
[00:02:55.680 --> 00:02:58.600]   and the difference between being on a winning team
[00:02:58.600 --> 00:02:59.440]   versus not.
[00:02:59.440 --> 00:03:00.680]   'Cause you know, we all grew up,
[00:03:00.680 --> 00:03:02.400]   everyone in the league grew up being a man
[00:03:02.400 --> 00:03:04.960]   and they probably won tons and tons of games.
[00:03:04.960 --> 00:03:07.320]   But you get to the NBA and depending on where
[00:03:07.320 --> 00:03:10.320]   you get drafted, you might be on one of those teams
[00:03:10.320 --> 00:03:12.260]   that really doesn't win like a whole lot of games.
[00:03:12.260 --> 00:03:14.600]   And I feel like a lot of players kind of develop
[00:03:14.600 --> 00:03:16.940]   the mentality of like, man, this is just what it is.
[00:03:16.940 --> 00:03:17.780]   I'm chilling.
[00:03:17.780 --> 00:03:19.320]   Like my team's not probably gonna make the playoffs.
[00:03:19.320 --> 00:03:21.120]   We definitely not winning the championship.
[00:03:21.120 --> 00:03:23.840]   I'm gonna just show up to work and kind of leave.
[00:03:23.840 --> 00:03:24.940]   And we've talked about that before,
[00:03:24.940 --> 00:03:27.320]   how, man, y'all weren't even really tripping.
[00:03:27.320 --> 00:03:29.880]   Y'all would just show up to work and then hop in your whips
[00:03:29.880 --> 00:03:32.560]   in the 80 degree weather in Orlando.
[00:03:32.560 --> 00:03:33.560]   - That's real, bro.
[00:03:33.560 --> 00:03:34.400]   - That's crazy.
[00:03:34.400 --> 00:03:35.320]   - That's real.
[00:03:35.320 --> 00:03:39.320]   Charles Barkley, he was talking to my dad.
[00:03:39.320 --> 00:03:42.120]   And he was like, you know, if you're gonna lose,
[00:03:42.120 --> 00:03:44.160]   Orlando's not a bad place to lose it.
[00:03:44.160 --> 00:03:45.240]   - Facts.
[00:03:45.240 --> 00:03:47.240]   - It's 80 degree weather.
[00:03:47.240 --> 00:03:50.520]   So people were coming in, kind of just like
[00:03:50.520 --> 00:03:52.200]   showing up, doing their job,
[00:03:52.200 --> 00:03:54.320]   hopping back in there like drop top or whatever,
[00:03:54.320 --> 00:03:55.160]   you know what I mean?
[00:03:55.160 --> 00:03:56.880]   Going back home and enjoying the city.
[00:03:56.880 --> 00:03:58.920]   Orlando's a great city when it comes down to it.
[00:03:58.920 --> 00:04:00.600]   - You got the crib out there.
[00:04:00.600 --> 00:04:02.520]   - Yeah, it's an underrated city.
[00:04:02.520 --> 00:04:06.560]   But just like the culture, it just,
[00:04:06.560 --> 00:04:07.920]   it wasn't a winning culture.
[00:04:07.920 --> 00:04:10.640]   Like I think they're getting it together now.
[00:04:10.640 --> 00:04:12.400]   You know, they're starting to get it together.
[00:04:12.400 --> 00:04:13.800]   They're a good team now.
[00:04:13.800 --> 00:04:16.600]   But when I was in Orlando,
[00:04:16.600 --> 00:04:18.820]   shoot, it was six different coaches.
[00:04:19.800 --> 00:04:20.640]   - How many years?
[00:04:20.640 --> 00:04:21.460]   Every year?
[00:04:21.460 --> 00:04:23.480]   - Yeah, I had five different coaches in six years.
[00:04:23.480 --> 00:04:25.440]   And four different GMs.
[00:04:25.440 --> 00:04:28.760]   And so there was no stability.
[00:04:28.760 --> 00:04:30.400]   It was like you were a rookie every year.
[00:04:30.400 --> 00:04:32.600]   You were having to like try and prove yourself.
[00:04:32.600 --> 00:04:35.360]   - Different plays, different strategies, that's tough.
[00:04:35.360 --> 00:04:36.960]   - It was tough, bro, it was tough.
[00:04:36.960 --> 00:04:39.520]   And try and like lead the organization
[00:04:39.520 --> 00:04:40.880]   in the right direction.
[00:04:40.880 --> 00:04:42.880]   And it was difficult, bro.
[00:04:42.880 --> 00:04:45.120]   - Yeah, that's crazy to think about.
[00:04:45.120 --> 00:04:46.480]   Yeah, so now you in Denver,
[00:04:46.480 --> 00:04:49.200]   and we, you know, just came off of a chip.
[00:04:50.080 --> 00:04:53.440]   What was your favorite, you know, moments in the playoffs?
[00:04:53.440 --> 00:04:54.360]   Did you always kind of feel like,
[00:04:54.360 --> 00:04:56.680]   man, like we are for sure winning a championship?
[00:04:56.680 --> 00:05:00.160]   Or kind of what was your like mentality in the playoffs?
[00:05:00.160 --> 00:05:02.080]   For me, it felt like,
[00:05:02.080 --> 00:05:05.200]   except for that Suns series when they tied it up 2-2,
[00:05:05.200 --> 00:05:07.800]   I was kind of like, man, like nobody's touching us right now.
[00:05:07.800 --> 00:05:09.560]   Like that's how it felt for the most part.
[00:05:09.560 --> 00:05:12.000]   Minnesota's a good team and they're balling this year.
[00:05:12.000 --> 00:05:14.240]   But that series, you know, they got one game.
[00:05:14.240 --> 00:05:17.280]   I kind of felt like we always were in control a little bit.
[00:05:17.280 --> 00:05:18.440]   But what was your favorite moments
[00:05:18.440 --> 00:05:20.640]   from the playoffs in that championship run?
[00:05:20.640 --> 00:05:22.320]   - Man, my favorite moments?
[00:05:22.320 --> 00:05:27.040]   I always have to say that was a great run, man.
[00:05:27.040 --> 00:05:28.320]   We were real dominant.
[00:05:28.320 --> 00:05:29.240]   - Yeah.
[00:05:29.240 --> 00:05:30.480]   - We lost four games.
[00:05:30.480 --> 00:05:35.000]   - One in Minnesota, two Suns, one Miami, yeah.
[00:05:35.000 --> 00:05:38.120]   And really like could have won all those games.
[00:05:38.120 --> 00:05:39.680]   - We really, yeah, right.
[00:05:39.680 --> 00:05:42.040]   - Book and KD like dominant,
[00:05:42.040 --> 00:05:44.640]   they were dominant in those two games that they won.
[00:05:44.640 --> 00:05:48.040]   Minnesota, that game that they won, it went into overtime.
[00:05:48.040 --> 00:05:52.720]   That was one of my favorite moments of the playoffs.
[00:05:52.720 --> 00:05:55.600]   That Minnesota, the game that we lost in,
[00:05:55.600 --> 00:05:59.160]   we were down like 12 or something like that.
[00:05:59.160 --> 00:06:01.560]   - We were like a minute and a half, two minutes.
[00:06:01.560 --> 00:06:02.400]   - Tied it up.
[00:06:02.400 --> 00:06:03.240]   That was crazy.
[00:06:03.240 --> 00:06:04.440]   I was like, oh, okay, we're serious.
[00:06:04.440 --> 00:06:06.680]   Like we got no quitting us.
[00:06:06.680 --> 00:06:08.280]   Like we could really do this.
[00:06:08.280 --> 00:06:09.760]   That was a, and then like, you know,
[00:06:09.760 --> 00:06:11.000]   obviously just winning it, bro.
[00:06:11.000 --> 00:06:13.080]   Like the champagne showers is so sick.
[00:06:13.080 --> 00:06:14.040]   - We was in the locker room.
[00:06:14.040 --> 00:06:14.880]   Yeah, people don't know.
[00:06:14.880 --> 00:06:17.320]   We were in the locker room for hours on hours.
[00:06:17.320 --> 00:06:20.600]   Like after we won the tip, you know,
[00:06:20.600 --> 00:06:21.800]   the celebration's on the court,
[00:06:21.800 --> 00:06:23.040]   then you move it to the locker room.
[00:06:23.040 --> 00:06:25.520]   And we were in there just going crazy for hours.
[00:06:25.520 --> 00:06:27.920]   Then we went over to the warehouse,
[00:06:27.920 --> 00:06:29.680]   had it popping in there.
[00:06:29.680 --> 00:06:31.880]   But people don't even, it was weird
[00:06:31.880 --> 00:06:33.160]   because I don't know if you thought it was weird.
[00:06:33.160 --> 00:06:36.280]   Like that night we won the championship, it was so lit.
[00:06:36.280 --> 00:06:38.200]   And then the next day we had nothing to do.
[00:06:38.200 --> 00:06:39.800]   And then the day after that, there was nothing.
[00:06:39.800 --> 00:06:42.280]   And then the parade was like, the day after,
[00:06:42.280 --> 00:06:43.520]   it was so, it was kind of weird.
[00:06:43.520 --> 00:06:45.360]   - What was your favorite,
[00:06:45.360 --> 00:06:47.080]   just during the whole celebration,
[00:06:47.080 --> 00:06:49.520]   what was your favorite part about that?
[00:06:49.520 --> 00:06:50.360]   Was it the parade?
[00:06:50.360 --> 00:06:51.200]   Was it right after?
[00:06:51.200 --> 00:06:52.600]   What was it?
[00:06:52.600 --> 00:06:54.840]   - Man, the locker room was cracking.
[00:06:54.840 --> 00:06:57.720]   - Cracking, it was like a club in there.
[00:06:57.720 --> 00:07:00.440]   - It was, bro, it was like a club in the locker room.
[00:07:00.440 --> 00:07:02.880]   It was just drenched, like soaked in champagne.
[00:07:02.880 --> 00:07:06.040]   Like the alcohol, it was like Loki burning my nostrils.
[00:07:06.040 --> 00:07:07.800]   Like it was so-- - Yeah, in the air, bro.
[00:07:07.800 --> 00:07:09.040]   - It was so thick.
[00:07:09.040 --> 00:07:11.560]   Like the cigar smoke was so thick.
[00:07:11.560 --> 00:07:13.520]   And then I was lit.
[00:07:13.520 --> 00:07:17.360]   I was lit on the way back to my place.
[00:07:17.360 --> 00:07:19.520]   So I jumped out of the car.
[00:07:19.520 --> 00:07:22.640]   And I was through the streets. - I forgot about that, bro.
[00:07:22.640 --> 00:07:23.480]   - Yeah.
[00:07:23.480 --> 00:07:24.760]   - And like people were double-taking.
[00:07:24.760 --> 00:07:26.920]   They were like, "Oh shit, that's eight."
[00:07:26.920 --> 00:07:28.120]   I was like, "Gee, really?"
[00:07:28.120 --> 00:07:32.320]   So it went from like 10 people to like 30 people
[00:07:32.320 --> 00:07:33.720]   to like 70 people.
[00:07:33.720 --> 00:07:35.760]   We were in the streets and I'm like bodying people,
[00:07:35.760 --> 00:07:36.760]   like trying to get through.
[00:07:36.760 --> 00:07:39.320]   Like a little kid walked up and I bodied him.
[00:07:39.320 --> 00:07:41.080]   It was all bad, bro.
[00:07:41.080 --> 00:07:42.760]   - You were a dolo, you bodied yourself?
[00:07:42.760 --> 00:07:44.160]   - Yeah, I had like a couple of my homies,
[00:07:44.160 --> 00:07:46.720]   but they're not like built like we are, you know what I mean?
[00:07:46.720 --> 00:07:49.760]   So they're getting kind of like moved around in the crowd.
[00:07:49.760 --> 00:07:50.600]   Like I'm moving.
[00:07:50.600 --> 00:07:52.680]   For real, like I kicked a little kid over.
[00:07:52.680 --> 00:07:54.520]   I know I felt bad.
[00:07:54.520 --> 00:07:55.360]   He looked up at me.
[00:07:55.360 --> 00:07:57.120]   His eyes were like tearing up.
[00:07:57.120 --> 00:07:59.320]   - Yo, 'cause you was really in the streets.
[00:07:59.320 --> 00:08:00.640]   Like you were out there.
[00:08:00.640 --> 00:08:01.880]   - I was like, I picked him up.
[00:08:01.880 --> 00:08:03.000]   I was like, "Where are your parents?"
[00:08:03.000 --> 00:08:04.800]   And then like kept it moving, you know what I mean?
[00:08:04.800 --> 00:08:06.200]   Like it was nuts.
[00:08:06.200 --> 00:08:07.040]   It got hectic.
[00:08:07.040 --> 00:08:10.640]   Like right as it was about to get like overwhelming,
[00:08:10.640 --> 00:08:12.840]   where it got to like 115 people,
[00:08:12.840 --> 00:08:15.480]   like just like mob in the street,
[00:08:15.480 --> 00:08:17.480]   like fireworks going off and stuff,
[00:08:17.480 --> 00:08:18.920]   a media team like picked me up
[00:08:18.920 --> 00:08:21.200]   and I like jumped in the car and like came to the lounge.
[00:08:21.200 --> 00:08:22.040]   - Oh, for real?
[00:08:22.040 --> 00:08:22.880]   - Yeah.
[00:08:22.880 --> 00:08:24.520]   - Man, bro, when I saw those videos, I was weak.
[00:08:24.520 --> 00:08:26.240]   'Cause like only you would do that.
[00:08:26.240 --> 00:08:29.400]   Only you out of all people would just be in the streets,
[00:08:29.400 --> 00:08:30.520]   celebrating with the fans.
[00:08:30.520 --> 00:08:32.000]   I know obviously they really appreciate it.
[00:08:32.000 --> 00:08:33.800]   AG is a man of the people.
[00:08:33.800 --> 00:08:34.760]   For those of you that don't know,
[00:08:34.760 --> 00:08:36.480]   like that's just your personality.
[00:08:36.480 --> 00:08:37.320]   So that was dope.
[00:08:37.320 --> 00:08:39.360]   But I saw the videos.
[00:08:39.360 --> 00:08:42.880]   Like people doing like pull-ups on the light post.
[00:08:42.880 --> 00:08:43.720]   - That's cracking.
[00:08:43.720 --> 00:08:44.760]   - Man, it was crazy.
[00:08:44.760 --> 00:08:47.120]   Like that definitely was one of those memories.
[00:08:47.120 --> 00:08:50.000]   It's crazy because like the celebration lasted,
[00:08:50.000 --> 00:08:52.000]   you get to the parade and now,
[00:08:52.000 --> 00:08:53.760]   since then it's been, can they repeat?
[00:08:53.760 --> 00:08:56.000]   Like that's the topic so quick.
[00:08:56.000 --> 00:08:56.840]   - Yeah.
[00:08:56.840 --> 00:08:59.200]   - You know, after we just did something so big.
[00:08:59.200 --> 00:09:02.360]   But I feel like even though we lost some key pieces,
[00:09:02.360 --> 00:09:04.600]   Bruce, Jeff, we still got a squad.
[00:09:04.600 --> 00:09:05.960]   You know, these young guys are,
[00:09:05.960 --> 00:09:07.960]   we got a lot of young guys who can hoop.
[00:09:09.320 --> 00:09:11.600]   Kind of what do you think about our culture,
[00:09:11.600 --> 00:09:15.400]   about our team, makes our team special?
[00:09:15.400 --> 00:09:22.400]   - I mean, you guys have been with Mike Malone
[00:09:22.400 --> 00:09:24.120]   pretty much the whole time.
[00:09:24.120 --> 00:09:25.760]   So you know how he is.
[00:09:25.760 --> 00:09:28.120]   So you guys have an understanding of like
[00:09:28.120 --> 00:09:31.720]   what he's looking for, like how he's gonna react,
[00:09:31.720 --> 00:09:32.920]   like what's gonna trigger him,
[00:09:32.920 --> 00:09:34.120]   what's gonna set him off, you know,
[00:09:34.120 --> 00:09:35.600]   what's gonna keep him cool.
[00:09:35.600 --> 00:09:37.960]   And then it gotta come down to a big fella.
[00:09:37.960 --> 00:09:38.800]   - Yeah, for sure.
[00:09:38.800 --> 00:09:42.120]   - Like he's a great leader.
[00:09:42.120 --> 00:09:42.960]   - Yeah.
[00:09:42.960 --> 00:09:43.800]   - You know what I mean?
[00:09:43.800 --> 00:09:47.920]   When it comes down to it, like he's there on time,
[00:09:47.920 --> 00:09:51.520]   every day he's on time, if not early.
[00:09:51.520 --> 00:09:54.720]   He works out in the morning, he gets his reps in,
[00:09:54.720 --> 00:09:56.800]   he goes to the game, does what he does in the game,
[00:09:56.800 --> 00:09:58.720]   and then after the game he lifts weights.
[00:09:58.720 --> 00:09:59.560]   - Yeah.
[00:09:59.560 --> 00:10:04.000]   - You know, so like he works religiously every single day.
[00:10:04.000 --> 00:10:05.560]   And he's humble, he shares the ball.
[00:10:05.560 --> 00:10:09.640]   So when you have a two-time MVP and a one-time finals MVP
[00:10:09.640 --> 00:10:13.240]   that's so selfless, everybody else gotta,
[00:10:13.240 --> 00:10:15.640]   I mean like what else can you ask for?
[00:10:15.640 --> 00:10:17.280]   Everybody else gotta be selfless too.
[00:10:17.280 --> 00:10:20.000]   Like if he can do it, everybody can be selfless.
[00:10:20.000 --> 00:10:24.440]   So I think like big fella, he's a beast, bro.
[00:10:24.440 --> 00:10:25.840]   - Man, unbelievable.
[00:10:25.840 --> 00:10:29.200]   Like I saw something the other day about like the tears
[00:10:29.200 --> 00:10:31.720]   of the best NBA players and they had like Joker
[00:10:31.720 --> 00:10:32.920]   in a tear of his own.
[00:10:32.920 --> 00:10:34.400]   I think that's the first time people have really
[00:10:34.400 --> 00:10:37.400]   put respect on him, like that dude is unique.
[00:10:37.400 --> 00:10:38.240]   You know what I mean?
[00:10:38.240 --> 00:10:41.920]   He may not look the part, but you watch him play
[00:10:41.920 --> 00:10:44.680]   night in, night out, that dude is the best basketball player
[00:10:44.680 --> 00:10:45.920]   I have ever seen in my life.
[00:10:45.920 --> 00:10:49.560]   Like from the passing to the, it's so crazy.
[00:10:49.560 --> 00:10:50.880]   It's crazy what he can do.
[00:10:50.880 --> 00:10:55.880]   And I think like early on in my career with the Nuggets,
[00:10:55.880 --> 00:10:57.680]   he really wasn't that into it.
[00:10:57.680 --> 00:10:59.960]   Like he was good, but he wasn't like,
[00:10:59.960 --> 00:11:01.280]   he didn't care that much.
[00:11:01.280 --> 00:11:04.720]   But he has grown every single year,
[00:11:04.720 --> 00:11:06.120]   like even after his MVP year.
[00:11:06.120 --> 00:11:07.680]   How do you get better after an MVP year?
[00:11:07.680 --> 00:11:08.680]   And he did it.
[00:11:08.680 --> 00:11:09.840]   Then he was back to back MVP.
[00:11:09.840 --> 00:11:11.840]   And now how is he better this year?
[00:11:11.840 --> 00:11:13.920]   After we just won a championship.
[00:11:13.920 --> 00:11:14.760]   - He's better.
[00:11:14.760 --> 00:11:17.480]   - You go back to Serbia and I just talked to him today.
[00:11:17.480 --> 00:11:19.840]   He was like, man, brother, I was drinking six beers a day.
[00:11:19.840 --> 00:11:21.600]   You know, he probably didn't touch a basketball.
[00:11:21.600 --> 00:11:24.480]   Like how do you get better from last year to this?
[00:11:24.480 --> 00:11:26.160]   And it's just, it's crazy.
[00:11:26.160 --> 00:11:28.600]   But talking about Joker, you and him,
[00:11:28.600 --> 00:11:29.960]   y'all mesh like really well.
[00:11:29.960 --> 00:11:31.800]   Like as good a chemistry as me and Joke have,
[00:11:31.800 --> 00:11:34.760]   as good a chemistry as him and Jamal have.
[00:11:34.760 --> 00:11:37.080]   You and his chemistry, you know, around the rim,
[00:11:37.080 --> 00:11:39.160]   you know, the lobs, when he's catching the pocket,
[00:11:39.160 --> 00:11:40.440]   throwing you the lobs.
[00:11:40.440 --> 00:11:42.240]   You compliment each other probably
[00:11:42.240 --> 00:11:44.360]   as good as any two players in the league.
[00:11:44.360 --> 00:11:46.240]   How do you think you guys developed that?
[00:11:46.240 --> 00:11:48.480]   And is it just like your games?
[00:11:48.480 --> 00:11:50.280]   Or did it happen over time?
[00:11:50.280 --> 00:11:51.360]   Are you guys having conversations?
[00:11:51.360 --> 00:11:54.720]   I know y'all sit right next to each other in the locker room.
[00:11:54.720 --> 00:11:56.520]   - I just like to play the right way.
[00:11:56.520 --> 00:11:58.800]   And I think he likes to play the right way too.
[00:11:58.800 --> 00:12:03.120]   So that's like a, like a mutual understanding.
[00:12:03.120 --> 00:12:03.960]   You know what I mean?
[00:12:03.960 --> 00:12:06.360]   Right off the rip, like, okay, if you're open,
[00:12:06.360 --> 00:12:07.360]   I'm gonna hit you.
[00:12:07.360 --> 00:12:09.840]   You know, if you make this cut, I'll find you.
[00:12:09.840 --> 00:12:12.800]   You know, if you don't shoot this, you be patient,
[00:12:12.800 --> 00:12:14.920]   the ball will come back around to you.
[00:12:14.920 --> 00:12:16.720]   Stay open, keep your hands ready.
[00:12:16.720 --> 00:12:20.440]   And I think that, I think that helped.
[00:12:20.440 --> 00:12:23.120]   I used to play point when I was growing up.
[00:12:23.120 --> 00:12:25.400]   He's like basically a point center.
[00:12:25.400 --> 00:12:28.760]   So, you know, you got like your front court,
[00:12:28.760 --> 00:12:30.280]   kind of think like a back court.
[00:12:30.280 --> 00:12:31.560]   - Yeah, that's true.
[00:12:31.560 --> 00:12:33.240]   - So we're kind of like on the same page,
[00:12:33.240 --> 00:12:35.200]   like on the same wave when it comes to that.
[00:12:35.200 --> 00:12:36.040]   - Yeah.
[00:12:36.040 --> 00:12:37.480]   - And that helps out a lot.
[00:12:37.480 --> 00:12:38.520]   - That makes sense.
[00:12:38.520 --> 00:12:39.920]   That makes sense.
[00:12:39.920 --> 00:12:43.520]   One thing about you is you stay off of Instagram
[00:12:43.520 --> 00:12:44.360]   for the most part.
[00:12:44.360 --> 00:12:47.920]   You know, me and you both kind of do that in spurts.
[00:12:47.920 --> 00:12:50.200]   You get on, you get off.
[00:12:50.200 --> 00:12:51.240]   What's your reasoning for that?
[00:12:51.240 --> 00:12:53.760]   And then my follow-up question is,
[00:12:53.760 --> 00:12:57.440]   how do you deal with the criticism versus the praise?
[00:12:57.440 --> 00:13:00.600]   Like there's so much now that we have to deal with
[00:13:00.600 --> 00:13:03.040]   in the NBA now, even more than guys in the past
[00:13:03.040 --> 00:13:03.880]   had to deal with.
[00:13:03.880 --> 00:13:06.480]   Like if I go through my DMs right now,
[00:13:06.480 --> 00:13:09.240]   half of them are people that do the sports better.
[00:13:09.240 --> 00:13:10.080]   - That parlay, huh?
[00:13:10.080 --> 00:13:14.560]   - And it's like, it's either, bro, you just made me
[00:13:14.560 --> 00:13:15.560]   so much money, thank you.
[00:13:15.560 --> 00:13:17.400]   You're my favorite player now, dah, dah, dah, dah, dah.
[00:13:17.400 --> 00:13:19.480]   Or it's, go kill yourself.
[00:13:19.480 --> 00:13:22.080]   I hope you tear an ACL, I hope you never,
[00:13:22.080 --> 00:13:27.080]   like it's the craziest on both sides of the scale.
[00:13:27.080 --> 00:13:30.520]   - That's not an over-exaggeration.
[00:13:30.520 --> 00:13:31.960]   - I hope you tear your ACL.
[00:13:31.960 --> 00:13:33.520]   I hope you never-- - I hope you die.
[00:13:33.520 --> 00:13:35.480]   - It's the craziest, like I'm looking at my DMs,
[00:13:35.480 --> 00:13:36.680]   I'm like, yo.
[00:13:36.680 --> 00:13:39.640]   So for a lot of people, that can make you kind of like,
[00:13:39.640 --> 00:13:41.080]   want to stay out the spotlight,
[00:13:41.080 --> 00:13:42.420]   kind of get off of the 'gram.
[00:13:42.420 --> 00:13:43.760]   Like what's your reasoning for that?
[00:13:43.760 --> 00:13:46.000]   And then how do you deal with people like that?
[00:13:46.000 --> 00:13:48.160]   Because I really think the sports betting stuff
[00:13:48.160 --> 00:13:52.520]   is a bad place our game is going
[00:13:52.520 --> 00:13:54.440]   because these people would really be mad, bro.
[00:13:54.440 --> 00:13:59.120]   Like you, if you, you may have a great game, 25 and 10,
[00:13:59.120 --> 00:14:03.040]   but they had you getting, you know, 25 and 11 or something,
[00:14:03.040 --> 00:14:05.000]   and now they're really hot.
[00:14:05.000 --> 00:14:06.560]   Like they really lost some money 'cause of you,
[00:14:06.560 --> 00:14:07.400]   you know what I'm saying?
[00:14:07.400 --> 00:14:09.160]   So how do you deal with all that?
[00:14:09.160 --> 00:14:12.320]   - Man, that's big, man, that's really big.
[00:14:12.320 --> 00:14:14.320]   It's a part of it now, it's a part of today's game.
[00:14:14.320 --> 00:14:17.760]   Like somebody who's like, yo, I lost my apartment on you.
[00:14:18.200 --> 00:14:21.640]   Today, I was, or after the Knicks game,
[00:14:21.640 --> 00:14:23.040]   I played really bad.
[00:14:23.040 --> 00:14:23.960]   - Yeah.
[00:14:23.960 --> 00:14:25.760]   - I seen that, and I was like,
[00:14:25.760 --> 00:14:27.720]   ain't nobody tell you to bet your apartment on me
[00:14:27.720 --> 00:14:28.560]   in the first place.
[00:14:28.560 --> 00:14:29.380]   - So it don't faze you for real?
[00:14:29.380 --> 00:14:30.220]   - Yeah, me?
[00:14:30.220 --> 00:14:31.040]   - Yeah, for real.
[00:14:31.040 --> 00:14:35.560]   - Why you putting where you live up on a basketball game?
