
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:01:43.080 --> 00:01:46.420]   for optimizing word embedding representations.
[00:01:46.420 --> 00:01:51.780]   And really that was kind of the genesis of this work.
[00:01:51.780 --> 00:01:55.080]   And that work was cited by quite a few people.
[00:01:55.080 --> 00:01:57.680]   And one of the things that we discovered in that work
[00:01:57.680 --> 00:02:00.080]   was that the skip-gram model,
[00:02:00.080 --> 00:02:02.360]   one of the few models that we evaluated
[00:02:02.360 --> 00:02:03.600]   in this workshop paper,
[00:02:03.600 --> 00:02:05.640]   really was showing better performance
[00:02:05.640 --> 00:02:06.960]   than some of the other ones that we worked on.
[00:02:06.960 --> 00:02:08.460]   So we decided to focus on that
[00:02:08.460 --> 00:02:12.600]   and really focus on the skip-gram model
[00:02:12.600 --> 00:02:15.660]   and then some interesting sort of optimization techniques
[00:02:15.660 --> 00:02:19.040]   to improve the optimization of the word embeddings
[00:02:19.040 --> 00:02:22.180]   and added the ability to do phrase embeddings as well.
[00:02:22.180 --> 00:02:25.260]   And along the way, Ilya joined us as a co-author,
[00:02:25.260 --> 00:02:26.100]   which was great.
[00:02:26.100 --> 00:02:30.540]   And this paper has been cited by a number of people,
[00:02:30.540 --> 00:02:32.160]   as Sergei mentioned.
[00:02:32.160 --> 00:02:34.020]   One thing we've discovered,
[00:02:34.020 --> 00:02:36.420]   including source code and trained representations
[00:02:36.420 --> 00:02:37.960]   really does boost your citation count.
[00:02:37.960 --> 00:02:41.020]   People have done this and used these
[00:02:41.020 --> 00:02:42.980]   downstream representations for all kinds of things
[00:02:42.980 --> 00:02:45.500]   and we're very gratified to see that in the community.
[00:02:47.340 --> 00:02:50.360]   And we also wanna highlight that three of our co-authors
[00:02:50.360 --> 00:02:51.200]   couldn't make it today.
[00:02:51.200 --> 00:02:53.760]   So Tomas, Ilya, and Kai couldn't be here,
[00:02:53.760 --> 00:02:58.160]   but on their behalf, we're delighted to be giving this talk.
[00:02:58.160 --> 00:03:02.480]   And with that, I'm gonna turn it over to Greg, I think.
[00:03:02.480 --> 00:03:04.760]   Oh no, we're older now, sorry.
[00:03:04.760 --> 00:03:07.960]   Sadly, we found more recent photos
[00:03:07.960 --> 00:03:12.440]   and this is a test of time, Ward, and time has passed.
[00:03:12.440 --> 00:03:14.040]   - Yes, I think we survived.
[00:03:14.040 --> 00:03:15.600]   We survived the test, mostly.
[00:03:16.480 --> 00:03:19.260]   But so let's stand back and ask ourselves,
[00:03:19.260 --> 00:03:22.540]   what did we really learn from these papers?
[00:03:22.540 --> 00:03:24.700]   But before I get into that,
[00:03:24.700 --> 00:03:27.460]   I should probably stipulate
[00:03:27.460 --> 00:03:29.700]   that some of you out there rightfully say,
[00:03:29.700 --> 00:03:31.660]   well, we already believed these things
[00:03:31.660 --> 00:03:33.140]   before you published this work.
[00:03:33.140 --> 00:03:35.440]   And so for you, maybe this is really us
[00:03:35.440 --> 00:03:37.280]   reinforcing these points.
[00:03:37.280 --> 00:03:39.860]   Other of you might think that,
[00:03:39.860 --> 00:03:42.260]   well, the paper didn't really exactly prove this point,
[00:03:42.260 --> 00:03:43.140]   it just suggested it.
[00:03:43.140 --> 00:03:45.340]   So it foreshadowed it.
[00:03:45.340 --> 00:03:46.740]   We don't have any quarrel
[00:03:46.740 --> 00:03:50.380]   with whether it was reinforcing or shadowing or learning,
[00:03:50.380 --> 00:03:51.820]   and so we'll just put that aside
[00:03:51.820 --> 00:03:52.900]   for the remainder of the talk
[00:03:52.900 --> 00:03:56.140]   and talk about what we think are at least the themes
[00:03:56.140 --> 00:03:58.980]   that were in this work that resonate today.
[00:03:58.980 --> 00:04:03.340]   So the first point is that semi-supervised objectives
[00:04:03.340 --> 00:04:06.580]   have an incredibly powerful opportunity
[00:04:06.580 --> 00:04:08.300]   and we think that they're gonna be critical
[00:04:08.300 --> 00:04:11.000]   for natural language understanding going forward.
[00:04:12.300 --> 00:04:15.500]   We think that this paper shows that fast parallel
[00:04:15.500 --> 00:04:19.740]   and weakly supervised synchronization and computation
[00:04:19.740 --> 00:04:23.400]   really dominates over the sort of fruitless precision
[00:04:23.400 --> 00:04:24.880]   of tight synchronization.
[00:04:24.880 --> 00:04:29.380]   Focusing compute where it really helps
[00:04:29.380 --> 00:04:31.460]   and improves your learning of representations
[00:04:31.460 --> 00:04:32.900]   is what's most important.
[00:04:32.900 --> 00:04:37.680]   And tokenization can be used as a good trick
[00:04:37.680 --> 00:04:39.760]   to solve some nuanced problems.
[00:04:39.760 --> 00:04:42.940]   And then the last and I think most important point
[00:04:42.940 --> 00:04:47.220]   is that treating language as a sequence of dense vectors
[00:04:47.220 --> 00:04:48.660]   has proven to be really powerful
[00:04:48.660 --> 00:04:52.540]   and honestly more powerful than I think we imagined
[00:04:52.540 --> 00:04:54.580]   when we started this work.
[00:04:54.580 --> 00:04:58.100]   So first on semi-supervised objectives,
[00:04:58.100 --> 00:05:00.100]   why is this so important?
[00:05:00.100 --> 00:05:03.700]   Of course, almost all machine learning systems today
[00:05:03.700 --> 00:05:06.100]   go through some period of supervised learning.
[00:05:06.100 --> 00:05:07.780]   We're always gonna use that,
[00:05:07.780 --> 00:05:10.080]   but there's too much to learn in the world
[00:05:10.080 --> 00:05:12.680]   to use supervised learning for everything.
[00:05:12.680 --> 00:05:14.760]   The promise of unsupervised learning, of course,
[00:05:14.760 --> 00:05:16.800]   is tantalizing but has been difficult
[00:05:16.800 --> 00:05:18.140]   to implement in practice.
[00:05:18.140 --> 00:05:19.880]   And so semi-supervised learning,
[00:05:19.880 --> 00:05:24.280]   the ability to construct a supervised feeling data
[00:05:24.280 --> 00:05:28.000]   from a dataset from an unlabeled corpus
[00:05:28.000 --> 00:05:29.160]   is really what we think works.
[00:05:29.160 --> 00:05:31.320]   So what's the basic program here?
[00:05:31.320 --> 00:05:35.380]   You begin with a large corpus of sequence data, say text,
[00:05:35.380 --> 00:05:38.080]   choose a random window within that corpus,
[00:05:38.080 --> 00:05:41.680]   and then algorithmically construct inputs
[00:05:41.680 --> 00:05:44.600]   and target outputs on the fly.
[00:05:44.600 --> 00:05:46.720]   And I wanna underscore, I actually think doing it on the fly
[00:05:46.720 --> 00:05:49.320]   is part of what makes this method so powerful.
[00:05:49.320 --> 00:05:51.940]   And you have your choice about how you'll do it on the fly.
[00:05:51.940 --> 00:05:54.760]   You might be taking a word in the corpus
[00:05:54.760 --> 00:05:56.620]   and trying to predict its neighbors,
[00:05:56.620 --> 00:05:58.780]   which is the so-called skip-gram model.
[00:05:58.780 --> 00:06:01.220]   You might be doing something like fill in the blank,
[00:06:01.220 --> 00:06:03.940]   or you might be trying to predict the end of the sequence,
[00:06:03.940 --> 00:06:06.480]   which is sort of the classic language modeling problem.
[00:06:06.480 --> 00:06:08.740]   All of these fit in this description.
[00:06:08.740 --> 00:06:11.960]   And if you repeat that a few billion times,
[00:06:11.960 --> 00:06:14.160]   it seems to work really well.
[00:06:14.160 --> 00:06:17.080]   But that's where we get into the hard part.
[00:06:17.080 --> 00:06:19.600]   - Yeah, so I think one of the things
[00:06:19.600 --> 00:06:21.600]   that we really explored in this work
[00:06:21.600 --> 00:06:24.920]   and sort of work we were doing concurrently with this
[00:06:24.920 --> 00:06:27.200]   is how effectively could we make
[00:06:27.200 --> 00:06:29.880]   sort of weakly synchronized, asynchronous updates
[00:06:29.880 --> 00:06:31.920]   to a large model work?
[00:06:31.920 --> 00:06:34.720]   And Tomasz, our first author,
[00:06:34.720 --> 00:06:37.700]   had been exploring these word embedding ideas
[00:06:37.700 --> 00:06:40.740]   on a single machine version that he implemented in C,
[00:06:40.740 --> 00:06:44.680]   of both the skip-gram and the continuous bag of words
[00:06:44.680 --> 00:06:45.680]   objective functions.
[00:06:45.680 --> 00:06:48.280]   And he actually did a fair amount of work
[00:06:48.280 --> 00:06:51.620]   to scale this up to be a very high-performance implementation
[00:06:51.620 --> 00:06:53.620]   using all the cores on a single machine,
[00:06:53.620 --> 00:06:55.960]   so about 20 different cores at that time
[00:06:55.960 --> 00:06:57.300]   with almost no synchronization.
[00:06:57.300 --> 00:06:59.720]   So you just kind of blindly update the embedding
[00:06:59.720 --> 00:07:04.540]   that was sort of a large 2D array in memory.
[00:07:04.540 --> 00:07:06.800]   And then he was able to have about 20 cores
[00:07:06.800 --> 00:07:08.000]   on these multi-core machines
[00:07:08.000 --> 00:07:10.180]   simultaneously updating this shared representation
[00:07:10.180 --> 00:07:13.020]   and get quite good embedding representations.
[00:07:13.020 --> 00:07:17.440]   Now, one of the things that we observed
[00:07:17.440 --> 00:07:20.160]   was every time we made the dimensionality
[00:07:20.160 --> 00:07:21.920]   of the word vectors larger,
[00:07:21.920 --> 00:07:24.480]   and every time we trained on more data,
[00:07:24.480 --> 00:07:26.040]   things got better, right?
[00:07:26.040 --> 00:07:29.440]   This is the lesson of a lot of the last 10 years
[00:07:29.440 --> 00:07:30.780]   of deep learning work,
[00:07:30.780 --> 00:07:33.740]   is scaling actually gives you much better results.
[00:07:33.740 --> 00:07:38.500]   Fortunately, a bunch of us were simultaneously working
[00:07:38.500 --> 00:07:40.380]   on a highly scalable system
[00:07:40.380 --> 00:07:42.240]   for distributed training of neural networks.
[00:07:42.240 --> 00:07:44.540]   So we decided to take the single machine implementation
[00:07:44.540 --> 00:07:48.120]   that Tamás had built for these word embedding questions
[00:07:48.120 --> 00:07:52.280]   and implement that in our distributed framework.
[00:07:52.280 --> 00:07:54.800]   And so the work we were doing kind of
[00:07:54.800 --> 00:07:56.680]   just a bit before this work
[00:07:56.680 --> 00:07:58.980]   was this large-scale distributed deep networks
[00:07:58.980 --> 00:08:00.920]   where we were exploring distributed training
[00:08:00.920 --> 00:08:05.920]   of large-scale models, mostly for vision and for speech.
[00:08:05.920 --> 00:08:08.560]   And really the motivation was how can we scale training
[00:08:08.560 --> 00:08:11.080]   on these systems to thousands of machines?
[00:08:11.080 --> 00:08:16.560]   We actually titled this disbelief internally,
[00:08:16.560 --> 00:08:19.280]   so named because it was a distributed system,
[00:08:19.280 --> 00:08:21.020]   but also 'cause a bunch of people were skeptical
[00:08:21.020 --> 00:08:22.600]   that it would work.
[00:08:22.600 --> 00:08:24.940]   And turns out it did work, which is nice.
[00:08:24.940 --> 00:08:28.120]   So the basic idea behind disbelief
[00:08:28.120 --> 00:08:30.600]   is you have some set of parameters
[00:08:30.600 --> 00:08:33.440]   that are being represented on some set of machines,
[00:08:33.440 --> 00:08:35.960]   and then you have independent replicas of the model
[00:08:35.960 --> 00:08:38.040]   where you fetch the current state of the parameters,
[00:08:38.040 --> 00:08:39.740]   you do some computation on the model,
[00:08:39.740 --> 00:08:42.360]   and then you update the parameters
[00:08:42.360 --> 00:08:45.440]   by sending a gradient back to the parameter servers.
[00:08:45.440 --> 00:08:47.480]   And in large-scale setups,
[00:08:47.480 --> 00:08:49.440]   we were using tens to hundreds of machines
[00:08:49.440 --> 00:08:51.640]   to hold the distributed state of the parameters,
[00:08:51.640 --> 00:08:53.720]   and hundreds to thousands of machines
[00:08:53.720 --> 00:08:57.080]   to hold the sort of independent workers of the model.
[00:08:57.080 --> 00:08:58.200]   And so that really meant you had
[00:08:58.200 --> 00:09:01.120]   1,000 to 10,000 simultaneous threads
[00:09:01.120 --> 00:09:02.640]   kind of updating the model
[00:09:02.640 --> 00:09:04.840]   for the word embedding kind of work.
[00:09:04.840 --> 00:09:07.900]   And we were using 300 to 1,000 dimensional embeddings
[00:09:07.900 --> 00:09:11.560]   for a lot of things, 100K to million item vocabularies,
[00:09:11.560 --> 00:09:13.880]   and even beyond for a lot of internal uses.
[00:09:13.880 --> 00:09:15.520]   It turns out you can make vocabularies
[00:09:15.520 --> 00:09:17.900]   out of lots of things, not just words,
[00:09:17.900 --> 00:09:20.720]   but particular videos that people have watched,
[00:09:20.720 --> 00:09:21.600]   or all kinds of things,
[00:09:21.600 --> 00:09:24.560]   and use kind of similar approaches
[00:09:24.560 --> 00:09:26.140]   than just language modeling.
[00:09:27.060 --> 00:09:29.300]   And now back to Greg.
[00:09:29.300 --> 00:09:33.020]   - And so this kind of provocative disrespect
[00:09:33.020 --> 00:09:35.420]   for locking and synchronization
[00:09:35.420 --> 00:09:37.860]   was the biggest single enabler
[00:09:37.860 --> 00:09:39.460]   of being able to do this work.
[00:09:39.460 --> 00:09:40.980]   But there were other things that we did
[00:09:40.980 --> 00:09:42.300]   that tried to focus compute
[00:09:42.300 --> 00:09:43.860]   to where it really actually made a difference
[00:09:43.860 --> 00:09:46.280]   in terms of model representation and quality.
[00:09:46.280 --> 00:09:50.860]   So for example, the meaning of tokens that are uncommon
[00:09:50.860 --> 00:09:53.460]   is actually often more informative than common ones,
[00:09:53.460 --> 00:09:55.260]   and common ones are super easy to learn
[00:09:55.260 --> 00:09:57.460]   'cause you get a lot of chances at them.
[00:09:57.460 --> 00:10:00.340]   So we would probabilistically discard tokens
[00:10:00.340 --> 00:10:01.500]   related to their frequency,
[00:10:01.500 --> 00:10:03.660]   ignoring common tokens more often.
[00:10:03.660 --> 00:10:08.660]   And you could apply that both as inputs and in targets.
[00:10:08.660 --> 00:10:09.640]   Another thing that we did
[00:10:09.640 --> 00:10:11.740]   was we found that favoring objectives and models
[00:10:11.740 --> 00:10:16.700]   that were informative for the ultimate task,
[00:10:16.700 --> 00:10:18.340]   but were faster to compute was better.
[00:10:18.340 --> 00:10:21.340]   And so in our paper, you can see we go through softmax
[00:10:21.340 --> 00:10:22.580]   and then an approximation to that,
[00:10:22.580 --> 00:10:24.060]   through hierarchical softmax,
[00:10:24.060 --> 00:10:26.660]   and then noise contrastive estimation,
[00:10:26.660 --> 00:10:27.900]   which is an even faster version,
[00:10:27.900 --> 00:10:29.720]   and then ILLIA came up with negative sampling,
[00:10:29.720 --> 00:10:31.900]   which is an even faster, faster, faster version.
[00:10:31.900 --> 00:10:33.660]   We saw that quality went up
[00:10:33.660 --> 00:10:36.620]   every time that we were able to make it simpler and faster.
[00:10:36.620 --> 00:10:41.180]   We also found that you could use tools like tokenization
[00:10:41.180 --> 00:10:43.820]   to focus computation in the part that was interesting.
[00:10:43.820 --> 00:10:45.140]   One of the things that we used it for
[00:10:45.140 --> 00:10:47.440]   was to try to deal with phrase representation.
[00:10:47.440 --> 00:10:49.860]   So in English, compound concepts and nouns
[00:10:49.860 --> 00:10:51.940]   are often represented by multiple words.
[00:10:51.940 --> 00:10:53.980]   And so we just had a very simple heuristic
[00:10:53.980 --> 00:10:58.260]   that allowed us to build bigrams out of terms
[00:10:58.260 --> 00:11:00.900]   that were each individually not super frequent,
[00:11:00.900 --> 00:11:03.560]   but were co-occurring much more frequently together
[00:11:03.560 --> 00:11:04.780]   than you would expect.
[00:11:04.780 --> 00:11:08.400]   And many other authors have used tokenization schemes
[00:11:08.400 --> 00:11:10.200]   in these systems to great benefit,
[00:11:10.200 --> 00:11:12.620]   dealing with everything from contractions to declinations.
[00:11:12.620 --> 00:11:15.220]   And I just think it's important for us to not overlook
[00:11:15.220 --> 00:11:18.700]   that when we're processing text, we begin with tokenization.
[00:11:18.700 --> 00:11:22.240]   But then to the point of getting concepts
[00:11:22.240 --> 00:11:24.460]   to be n-dimensional vectors and how it is
[00:11:24.460 --> 00:11:26.140]   that this is so powerful.
[00:11:26.140 --> 00:11:28.300]   And I was actually trained as a neuroscientist.
[00:11:28.300 --> 00:11:32.260]   And so I saw this come up as ideas from a long time ago,
[00:11:32.260 --> 00:11:36.060]   from the '80s about maybe concepts could be represented
[00:11:36.060 --> 00:11:40.540]   in a dense vector space and that operators
[00:11:40.540 --> 00:11:43.340]   in that vector space or geometric relationships
[00:11:43.340 --> 00:11:46.460]   in that vector space actually meant something.
[00:11:46.460 --> 00:11:47.920]   But that was simply a conjecture.
[00:11:47.920 --> 00:11:50.340]   And then lo and behold, when we took these representations
[00:11:50.340 --> 00:11:52.780]   that we had learned in a semi-supervised fashion
[00:11:52.780 --> 00:11:55.540]   and investigated what was inside by, for example,
[00:11:55.540 --> 00:11:58.260]   flattening them into two dimensions using PCA,
[00:11:58.260 --> 00:12:02.660]   we found that syntactic relationships
[00:12:02.660 --> 00:12:04.240]   were represented geometrically,
[00:12:04.240 --> 00:12:06.180]   like these similar triangles,
[00:12:06.180 --> 00:12:07.780]   representing the tenses of verbs,
[00:12:07.780 --> 00:12:10.140]   and that even arbitrary semantic relationships,
[00:12:10.140 --> 00:12:12.340]   like the relationship between countries and capitals
[00:12:12.340 --> 00:12:16.260]   or diseases and drugs, were also represented geometrically
[00:12:16.260 --> 00:12:18.820]   in this space as similar displacements.
[00:12:18.820 --> 00:12:21.180]   And that was really powerful.
[00:12:21.180 --> 00:12:23.540]   And then Tomás and Ilya were able to show
[00:12:23.540 --> 00:12:24.920]   that you could do these cute tricks,
[00:12:24.920 --> 00:12:28.380]   like solve analogies with simple vector arithmetic.
[00:12:28.380 --> 00:12:30.180]   By adding and subtracting vectors,
[00:12:30.180 --> 00:12:34.240]   you could see that sushi is to Japan
[00:12:34.240 --> 00:12:36.420]   as bratwurst is to Germany,
[00:12:36.420 --> 00:12:39.500]   well, at least according to the language model.
[00:12:39.500 --> 00:12:42.720]   And in fact, you could even just do simple addition
[00:12:42.720 --> 00:12:45.760]   to imagine combining concepts and discovering
[00:12:45.760 --> 00:12:48.680]   what concept is nearby in this vector space.
[00:12:48.680 --> 00:12:53.500]   So for example, putting together Russian and river,
[00:12:53.500 --> 00:12:55.960]   you get tokens like volga, river.
[00:12:55.960 --> 00:13:00.460]   - Okay, so summing it all up,
[00:13:00.460 --> 00:13:01.660]   what did we learn in these papers?
[00:13:01.660 --> 00:13:02.900]   Let's go back to the five points
[00:13:02.900 --> 00:13:04.700]   that Greg talked about in the beginning.
[00:13:04.700 --> 00:13:06.500]   So semi-supervised objectives applied
[00:13:06.500 --> 00:13:09.660]   to a large text corpora are pretty important
[00:13:09.660 --> 00:13:11.100]   in natural language understanding.
[00:13:11.100 --> 00:13:12.800]   I would say definitely true today.
[00:13:12.800 --> 00:13:16.700]   Fast, parallel, weakly synchronized computation
[00:13:16.700 --> 00:13:17.900]   dominates in ML.
[00:13:17.900 --> 00:13:22.000]   Parallel, definitely.
[00:13:22.000 --> 00:13:24.920]   I would say larger scale specialized ML hardware
[00:13:24.920 --> 00:13:28.360]   has really enabled fully synchronized approaches to scale,
[00:13:28.360 --> 00:13:31.440]   even to the scale of models that we're training today.
[00:13:31.440 --> 00:13:33.640]   But I personally think that asynchronous approaches
[00:13:33.640 --> 00:13:34.520]   are gonna make a comeback,
[00:13:34.520 --> 00:13:37.160]   because I think we're sort of close to where
[00:13:37.160 --> 00:13:38.840]   we're gonna have to start reconsidering
[00:13:38.840 --> 00:13:41.000]   some of these asynchronous approaches
[00:13:41.000 --> 00:13:43.200]   to training very large models.
[00:13:43.200 --> 00:13:44.960]   Focus compute on the aspects of learning
[00:13:44.960 --> 00:13:46.200]   that need improvement.
[00:13:46.200 --> 00:13:48.720]   Yeah, simpler, more parallel methods win out
[00:13:48.720 --> 00:13:51.460]   over more complex, less parallelizable models.
[00:13:51.460 --> 00:13:53.560]   You know, Word2vec versus RNNs.
[00:13:53.560 --> 00:13:55.240]   Transformers versus LSTMs.
[00:13:55.240 --> 00:13:57.080]   I think this is a good lesson
[00:13:57.080 --> 00:13:58.520]   as we're thinking about future improvements
[00:13:58.520 --> 00:13:59.560]   to these things.
[00:13:59.560 --> 00:14:01.440]   Tokenization can be used to solve
[00:14:01.440 --> 00:14:03.600]   seemingly nuanced problems.
[00:14:03.600 --> 00:14:05.680]   Yeah, more powerful models on top
[00:14:05.680 --> 00:14:07.620]   have actually pushed tokenization
[00:14:07.620 --> 00:14:10.320]   in the opposite direction of our phrase-based vocabulary,
[00:14:10.320 --> 00:14:15.320]   where we now have kind of sub-word sort of tokenization,
[00:14:15.640 --> 00:14:17.900]   and that actually has seemed to work pretty well
[00:14:17.900 --> 00:14:19.320]   for some of these models
[00:14:19.320 --> 00:14:21.880]   that have more complex attention mechanisms on top.
[00:14:21.880 --> 00:14:25.060]   And treating language as a sequence of dense vectors
[00:14:25.060 --> 00:14:26.720]   is more powerful than expected.
[00:14:26.720 --> 00:14:29.400]   Definitely true today.
[00:14:29.400 --> 00:14:31.640]   So we're really honored to receive this award.
[00:14:31.640 --> 00:14:34.080]   Thanks to the committee that selected the work.
[00:14:34.080 --> 00:14:35.080]   We're really honored.
[00:14:35.080 --> 00:14:38.120]   And thanks to our co-authors who couldn't be here today,
[00:14:38.120 --> 00:14:42.000]   and there's their pictures, Tomas, Ilya, and Kai.
[00:14:42.000 --> 00:14:45.280]   Thank you for this delightful work and co-authoring.
[00:14:45.280 --> 00:14:46.440]   Were we still so young?
[00:14:46.440 --> 00:14:48.240]   Thanks, everybody.
[00:14:48.240 --> 00:14:49.080]   - Yeah, we picked the younger ones.
[00:14:49.080 --> 00:14:52.440]   (audience applauding)
[00:14:52.440 --> 00:14:54.320]   - By the way, there was some discussion at NeurIPS
[00:14:54.320 --> 00:14:57.600]   around what would be the 2024 Test of Time winner.
[00:14:57.600 --> 00:15:01.120]   There was some contention for GANs by Ian Goodfellow,
[00:15:01.120 --> 00:15:04.080]   but probably it's going to go to the sequence-to-sequence
[00:15:04.080 --> 00:15:07.240]   paper because that is most influential
[00:15:07.240 --> 00:15:08.440]   to language models today.
[00:15:08.440 --> 00:15:10.420]   The only thing I know for sure is that I know
[00:15:10.420 --> 00:15:13.920]   what's gonna be the Test of Time award winner for 2027.
[00:15:13.920 --> 00:15:15.760]   Up next are the best paper awards from this year.
[00:15:15.760 --> 00:15:16.760]   There are two papers chosen,
[00:15:16.760 --> 00:15:19.960]   but probably the most relevant for AI engineers
[00:15:19.960 --> 00:15:22.520]   is the Mirage paper, or in other words,
[00:15:22.520 --> 00:15:25.360]   Our Emergent Abilities of Large Language Models, a Mirage.
[00:15:25.360 --> 00:15:27.120]   And here is Schaefer et al.
[00:15:27.120 --> 00:15:31.320]   - My name is Ryland Schaefer, and this is our NeurIPS paper,
[00:15:31.320 --> 00:15:35.580]   Our Emergent Abilities of Large Language Models, a Mirage.
[00:15:35.580 --> 00:15:37.600]   This is joint work with Brando Miranda
[00:15:37.600 --> 00:15:39.400]   and Professor Sanmi Koyejo.
[00:15:40.480 --> 00:15:45.480]   Our paper is a story about predictability and surprise.
[00:15:45.480 --> 00:15:48.840]   Our story begins with predictability.
[00:15:48.840 --> 00:15:51.220]   As many of you know, several years ago,
[00:15:51.220 --> 00:15:54.740]   researchers observed a striking phenomenon,
[00:15:54.740 --> 00:15:59.000]   that as you fed large networks more and more data,
[00:15:59.000 --> 00:16:02.620]   the loss improved in a predictable manner.
[00:16:02.620 --> 00:16:05.000]   But it wasn't just the test data.
[00:16:05.000 --> 00:16:07.600]   Other researchers observed that other quantities,
[00:16:07.600 --> 00:16:12.320]   scaling compute, scaling dataset size, scaling parameters,
[00:16:12.320 --> 00:16:14.600]   yielded predictable improvements
[00:16:14.600 --> 00:16:17.140]   in the performance of large networks.
[00:16:17.140 --> 00:16:19.880]   This was incredibly important because it told us
[00:16:19.880 --> 00:16:22.260]   that if you fed more into these models,
[00:16:22.260 --> 00:16:24.420]   you knew what you would get.
[00:16:24.420 --> 00:16:26.060]   That's extremely useful.
[00:16:26.060 --> 00:16:30.140]   But approximately three years ago,
[00:16:30.140 --> 00:16:32.000]   this story was turned on its head.
[00:16:32.000 --> 00:16:35.280]   There was a new story in town,
[00:16:35.280 --> 00:16:39.120]   a story of surprise in large language models.
[00:16:39.120 --> 00:16:41.940]   Specifically, perhaps the first instance of this
[00:16:41.940 --> 00:16:45.660]   was in the GPT-3 paper, where the authors observed
[00:16:45.660 --> 00:16:48.680]   that you might try having language models solve a task,
[00:16:48.680 --> 00:16:51.320]   like arithmetic, and you make them larger
[00:16:51.320 --> 00:16:54.400]   and larger and larger, and they're unable to do this task.
[00:16:54.400 --> 00:16:58.960]   But then, at some seemingly unforeseeable model scale,
[00:16:58.960 --> 00:17:02.280]   performance skyrockets, almost to ceiling,
[00:17:02.280 --> 00:17:04.440]   something that was unpredictable.
[00:17:04.440 --> 00:17:06.320]   But it wasn't just on arithmetic.
[00:17:06.320 --> 00:17:10.080]   It was also on many other tasks, IPA transliterate,
[00:17:10.080 --> 00:17:12.840]   word unscrambling, Persian question answering,
[00:17:12.840 --> 00:17:15.120]   all of these tasks across a variety
[00:17:15.120 --> 00:17:17.440]   of language model families.
[00:17:17.440 --> 00:17:19.440]   All of them seem to display
[00:17:19.440 --> 00:17:22.780]   these miraculous emergent abilities.
