
[00:00:00.000 --> 00:00:02.680]   (upbeat music)
[00:01:36.120 --> 00:01:40.760]   You have experience with your own teenagers in your home.
[00:01:40.760 --> 00:01:45.360]   You have experience with teenagers in your local community.
[00:01:45.360 --> 00:01:49.720]   And I know that either they have rubbed off
[00:01:49.720 --> 00:01:52.120]   your rough edges through the years
[00:01:53.520 --> 00:01:55.960]   or you have just gained a lot of insight
[00:01:55.960 --> 00:01:58.360]   either from making all the mistakes
[00:01:58.360 --> 00:02:00.080]   or from doing everything right.
[00:02:00.080 --> 00:02:02.240]   And you're gonna share both of those with us, right?
[00:02:02.240 --> 00:02:03.240]   - Oh, absolutely.
[00:02:03.240 --> 00:02:04.880]   You better believe it.
[00:02:04.880 --> 00:02:09.800]   - So guys, if you tuned in and you really want to hear
[00:02:09.800 --> 00:02:12.760]   all about the art grant proposal project
[00:02:12.760 --> 00:02:15.240]   because you don't know anything about it,
[00:02:15.240 --> 00:02:17.600]   rest assured that we're gonna get there
[00:02:17.600 --> 00:02:19.560]   and we're gonna give you everything you need
[00:02:19.560 --> 00:02:21.280]   to go forward with joy.
[00:02:21.280 --> 00:02:22.400]   Now that's a big promise,
[00:02:22.400 --> 00:02:24.000]   but we're gonna do our best.
[00:02:24.000 --> 00:02:26.880]   But before we get there,
[00:02:26.880 --> 00:02:29.760]   I want to talk to Deb just for a minute
[00:02:29.760 --> 00:02:34.760]   about some general learning along with your teenager ideas.
[00:02:34.760 --> 00:02:37.800]   Do you hear what I said?
[00:02:37.800 --> 00:02:42.220]   Learning along with your teenager.
[00:02:42.220 --> 00:02:48.080]   Unless you are vastly different from me and I suspect Deb,
[00:02:48.080 --> 00:02:50.900]   you don't know everything yet.
[00:02:50.900 --> 00:02:55.400]   - You know, surprisingly that is definitely the road
[00:02:55.400 --> 00:02:56.240]   that I am on.
[00:02:56.240 --> 00:02:58.320]   I'm learning along the way.
[00:02:58.320 --> 00:03:00.280]   - Well, and I'll be really honest.
[00:03:00.280 --> 00:03:03.200]   Some of the things that I thought that I knew
[00:03:03.200 --> 00:03:04.920]   everything I needed to know about,
[00:03:04.920 --> 00:03:10.520]   I really shored up my education as I taught my girls at home.
[00:03:10.520 --> 00:03:15.520]   Like I seriously redeemed huge pieces of my own education
[00:03:15.520 --> 00:03:17.560]   by teaching them.
[00:03:17.560 --> 00:03:18.760]   - Yes, absolutely.
[00:03:18.760 --> 00:03:20.120]   And me too.
[00:03:20.120 --> 00:03:23.080]   It is incredible to walk through challenge
[00:03:23.080 --> 00:03:26.200]   with your teenagers and find out one,
[00:03:26.200 --> 00:03:27.720]   how much you don't know.
[00:03:27.720 --> 00:03:30.600]   And again, also have the opportunity
[00:03:30.600 --> 00:03:34.200]   to be able to learn alongside your teenagers.
[00:03:34.200 --> 00:03:38.400]   It opens up so many doors of opportunity for learning
[00:03:38.400 --> 00:03:42.320]   and understanding as you build relationship with your child
[00:03:42.320 --> 00:03:43.920]   and you read things together
[00:03:43.920 --> 00:03:46.200]   and you start to understand together.
[00:03:46.200 --> 00:03:48.800]   And it's also the most humbling place
[00:03:48.800 --> 00:03:51.320]   because there are so many opportunities
[00:03:51.320 --> 00:03:54.160]   where you just have to look at your teenagers.
[00:03:54.160 --> 00:03:57.840]   I don't know, I really don't know.
[00:03:57.840 --> 00:04:00.960]   And we're just gonna have to dive in here together
[00:04:00.960 --> 00:04:03.880]   and go on this learning journey together.
[00:04:03.880 --> 00:04:05.360]   But I do think that that's probably
[00:04:05.360 --> 00:04:06.920]   one of the most encouraging parts.
[00:04:06.920 --> 00:04:08.840]   It's humbling, but it's also encouraging
[00:04:08.840 --> 00:04:13.160]   because your kids get to see that one, you want to learn
[00:04:13.160 --> 00:04:15.920]   and two, that you're always learning.
[00:04:15.920 --> 00:04:17.640]   You're always on this journey.
[00:04:17.640 --> 00:04:19.840]   There's never this place where you've arrived.
[00:04:19.840 --> 00:04:22.640]   And so you get to do that with your kids.
[00:04:22.640 --> 00:04:24.960]   It's such a beautiful bonding time
[00:04:24.960 --> 00:04:27.200]   and a time of just growing together
[00:04:27.200 --> 00:04:31.720]   as mother and daughter or mother and son, it's beautiful.
[00:04:31.720 --> 00:04:33.640]   - I love that.
[00:04:33.640 --> 00:04:38.640]   I know that when I had my, my girls are grown now,
[00:04:38.640 --> 00:04:42.120]   but we went through all the way through high school with them
[00:04:42.120 --> 00:04:45.600]   so they marched through the entire challenge program
[00:04:45.600 --> 00:04:49.120]   with us nipping at their heels or leading them
[00:04:49.120 --> 00:04:53.280]   or in lockstep with them, depending on what subject
[00:04:53.280 --> 00:04:55.320]   and how familiar I already was.
[00:04:55.320 --> 00:05:00.320]   But I'll tell you, even in the subjects that I loved,
[00:05:00.320 --> 00:05:03.080]   so I had an affinity for it
[00:05:03.080 --> 00:05:06.240]   and/or I thought I got really good instruction
[00:05:06.240 --> 00:05:09.000]   either in high school or college,
[00:05:09.000 --> 00:05:14.000]   there were still assignments, books, projects
[00:05:15.000 --> 00:05:18.200]   that I had never done myself.
[00:05:18.200 --> 00:05:23.200]   And so there were times that even in subjects that I loved,
[00:05:23.200 --> 00:05:29.080]   I felt like the blind leading the blind.
[00:05:29.080 --> 00:05:32.920]   And so parents, I want you to take a deep breath.
[00:05:32.920 --> 00:05:37.920]   If you are stressed about the art grant proposal project,
[00:05:37.920 --> 00:05:40.480]   I want you to take a deep breath.
[00:05:40.480 --> 00:05:43.520]   Many of us never did anything like that.
[00:05:43.520 --> 00:05:44.480]   In school.
[00:05:44.480 --> 00:05:47.200]   And so we sort of think, I don't know what I'm doing
[00:05:47.200 --> 00:05:49.240]   and I'm supposed to be teaching this child.
[00:05:49.240 --> 00:05:50.520]   You're gonna have to help me.
[00:05:50.520 --> 00:05:53.320]   And so we're going to, we're going to.
[00:05:53.320 --> 00:05:56.560]   But like I said, I wanna just ask a couple of questions
[00:05:56.560 --> 00:06:01.560]   and help us explore maybe the challenges
[00:06:01.560 --> 00:06:06.040]   and the adventures of learning alongside our teenager.
[00:06:06.040 --> 00:06:10.240]   You, Deb, you already gave us some of the good stuff.
[00:06:10.840 --> 00:06:15.840]   It really builds camaraderie with your student
[00:06:15.840 --> 00:06:19.640]   for you to learn alongside of them.
[00:06:19.640 --> 00:06:24.640]   You are, I love what you said about, it is very humbling
[00:06:24.640 --> 00:06:30.040]   and it provides opportunities for our kids to see that,
[00:06:30.040 --> 00:06:34.800]   hey, mom, dad, they don't know all this stuff,
[00:06:34.800 --> 00:06:38.960]   but they are committed to learning still.
[00:06:38.960 --> 00:06:43.680]   This is a grownup who already has a college education
[00:06:43.680 --> 00:06:48.680]   or already has had a job or already is in charge of our home
[00:06:48.680 --> 00:06:52.160]   and they seem pretty with it,
[00:06:52.160 --> 00:06:53.680]   but they don't know how to do this
[00:06:53.680 --> 00:06:55.360]   and there's still things for them to learn.
[00:06:55.360 --> 00:06:59.520]   And I think it's a beautiful thing for our children
[00:06:59.520 --> 00:07:02.240]   to grow up thinking that learning
[00:07:02.240 --> 00:07:05.280]   is just what our family does together.
[00:07:05.280 --> 00:07:07.240]   - Yes, and at that environment
[00:07:07.240 --> 00:07:09.720]   that we get to create as parents,
[00:07:09.720 --> 00:07:11.960]   it just provides this place
[00:07:11.960 --> 00:07:14.960]   for open communication and questions.
[00:07:14.960 --> 00:07:18.440]   This whole classical model thing that we're doing
[00:07:18.440 --> 00:07:20.880]   is all about being able to ask questions
[00:07:20.880 --> 00:07:23.160]   and to discover along the way.
[00:07:23.160 --> 00:07:26.720]   And the world does not give us answers,
[00:07:26.720 --> 00:07:29.760]   just, hey, here's everything you have to do,
[00:07:29.760 --> 00:07:31.360]   point A, point B, point C,
[00:07:31.360 --> 00:07:33.800]   and let's go ahead and have you follow that.
[00:07:33.800 --> 00:07:36.800]   Instead, it's a journey of discovery
[00:07:36.800 --> 00:07:38.440]   for everything that we face.
[00:07:38.440 --> 00:07:41.200]   And so this common place
[00:07:41.200 --> 00:07:44.560]   of being able to ask questions and discover together
[00:07:44.560 --> 00:07:47.720]   without having all of the answers right in front of you,
[00:07:47.720 --> 00:07:51.640]   that's part of the growing process of becoming a teenager
[00:07:51.640 --> 00:07:53.840]   and becoming a lifelong learner
[00:07:53.840 --> 00:07:56.480]   is that we are able to find that place
[00:07:56.480 --> 00:07:57.640]   where we can ask the questions
[00:07:57.640 --> 00:08:00.280]   and go on that road of discovery.
[00:08:00.280 --> 00:08:02.520]   Our grant is a great place
[00:08:02.520 --> 00:08:05.480]   where we get to discover and learn along the way
[00:08:05.480 --> 00:08:07.960]   and not have all the answers right in front of us.
[00:08:07.960 --> 00:08:09.000]   - That is so great.
[00:08:09.000 --> 00:08:10.160]   That is very encouraging.
[00:08:10.160 --> 00:08:14.000]   Okay, so that's a great feather of encouragement.
[00:08:14.000 --> 00:08:15.160]   I'm gonna stick in my cap
[00:08:15.160 --> 00:08:16.640]   and we're gonna come back to it.
[00:08:16.640 --> 00:08:17.840]   What do you think, Deb?
[00:08:17.840 --> 00:08:20.440]   'Cause I know you have been a challenge director
[00:08:20.440 --> 00:08:22.280]   for a number of years
[00:08:22.280 --> 00:08:26.800]   and you've seen the learning journey play out
[00:08:26.800 --> 00:08:28.240]   in countless families.
[00:08:28.240 --> 00:08:33.240]   What have you seen as the biggest challenge for parents
[00:08:33.240 --> 00:08:38.120]   as their students move into the upper challenge years?
[00:08:38.120 --> 00:08:40.480]   I mean, how do we stay involved?
[00:08:40.480 --> 00:08:43.720]   And I used to tell parents
[00:08:43.720 --> 00:08:46.800]   that what you're doing as a homeschool mom and dad,
[00:08:46.800 --> 00:08:51.040]   you're working your way out of a job.
[00:08:51.040 --> 00:08:53.200]   And so the older our students get,
[00:08:53.200 --> 00:08:56.680]   the less of a job we should still have.
[00:08:56.680 --> 00:09:01.600]   But what do students still need from us?
[00:09:01.600 --> 00:09:03.720]   - Yeah, there's no doubt that,
[00:09:03.720 --> 00:09:06.400]   especially I could speak from my own experience
[00:09:06.400 --> 00:09:09.560]   as my children got older
[00:09:09.560 --> 00:09:11.680]   and were going through the challenge years,
[00:09:11.680 --> 00:09:14.200]   that they were starting to learn things
[00:09:14.200 --> 00:09:15.040]   and experience things
[00:09:15.040 --> 00:09:17.360]   that I just couldn't keep up with anymore.
[00:09:17.360 --> 00:09:19.200]   When you have a bunch of children at home,
[00:09:19.200 --> 00:09:21.560]   you can only learn so much at a time.
[00:09:21.560 --> 00:09:23.040]   That's why it's a lifelong journey.
[00:09:23.040 --> 00:09:26.360]   And so as they were starting to get assignments
[00:09:26.360 --> 00:09:28.760]   that I didn't know or I didn't understand,
[00:09:28.760 --> 00:09:32.920]   I started to have those homeschool stress panic attacks.
[00:09:32.920 --> 00:09:35.360]   What do I do now?
[00:09:35.360 --> 00:09:37.520]   And am I gonna ruin their lives?
[00:09:37.520 --> 00:09:39.960]   'Cause I don't know how to do this particular project.
[00:09:39.960 --> 00:09:44.960]   And so I think that having that time to just want,
[00:09:44.960 --> 00:09:48.080]   well, one, giving yourself tons of grace
[00:09:48.080 --> 00:09:50.680]   to know it is gonna all be okay.
[00:09:50.680 --> 00:09:53.080]   They're gonna work their way through that project
[00:09:53.080 --> 00:09:56.960]   and actually not being able to have everything right there
[00:09:56.960 --> 00:09:59.560]   is actually a beautiful growing experience for them,
[00:09:59.560 --> 00:10:01.560]   like I talked about before.
[00:10:01.560 --> 00:10:04.440]   But it's also this sense of just carving out,
[00:10:04.440 --> 00:10:06.960]   like I have a, my way of dealing with it
[00:10:06.960 --> 00:10:10.000]   was I carved out a little bit of time every week
[00:10:10.000 --> 00:10:11.920]   where I said, let's just touch base
[00:10:11.920 --> 00:10:14.640]   about the things that you're feeling uncomfortable with,
[00:10:14.640 --> 00:10:16.800]   or let's spend a little bit of time
[00:10:16.800 --> 00:10:18.960]   talking about something that you've learned
[00:10:18.960 --> 00:10:20.960]   that's been amazing this week.
[00:10:20.960 --> 00:10:22.320]   And then let's also figure out
[00:10:22.320 --> 00:10:24.400]   what we need to dive into together
[00:10:24.400 --> 00:10:28.560]   and finding that special time that was just for them
[00:10:28.560 --> 00:10:30.840]   where they knew they had my undivided attention,
[00:10:30.840 --> 00:10:33.680]   that I wasn't gonna be over here and over there
[00:10:33.680 --> 00:10:35.080]   and working with their siblings.
[00:10:35.080 --> 00:10:38.440]   But I said, you've got me for this half hour
[00:10:38.440 --> 00:10:40.400]   or this hour or whatever it might be,
[00:10:40.400 --> 00:10:42.880]   and I'm fully focused on you.
[00:10:42.880 --> 00:10:45.920]   That was a gift, not just to my kid,
[00:10:45.920 --> 00:10:47.200]   but it was a gift to me too,
[00:10:47.200 --> 00:10:50.160]   because it was an incredible time of just saying,
[00:10:50.160 --> 00:10:53.400]   I am completely focused on you right now.
[00:10:53.400 --> 00:10:55.280]   And I loved those special moments.
[00:10:55.280 --> 00:10:59.480]   I just, I talked with a mom recently who just said,
[00:10:59.480 --> 00:11:01.680]   I'm gonna take my daughter out once a month
[00:11:01.680 --> 00:11:02.520]   for a coffee date
[00:11:02.520 --> 00:11:04.560]   and just talk about the books that they're reading.
[00:11:04.560 --> 00:11:06.520]   And even if I haven't read them,
[00:11:06.520 --> 00:11:08.560]   we're just gonna talk about it
[00:11:08.560 --> 00:11:10.640]   because it's a special time
[00:11:10.640 --> 00:11:12.920]   to talk about what they're reading.
[00:11:12.920 --> 00:11:15.760]   So those little things in the midst of it
[00:11:15.760 --> 00:11:16.800]   being a little bit scary,
[00:11:16.800 --> 00:11:19.040]   I mean, like, I don't know what I'm doing,
[00:11:19.040 --> 00:11:21.720]   those times to just sit down and connect and say,
[00:11:21.720 --> 00:11:23.680]   well, we can work on it together.
[00:11:23.680 --> 00:11:25.680]   We can figure it out together.
[00:11:25.680 --> 00:11:29.000]   And I think that that's a blessing for the kids.
[00:11:29.000 --> 00:11:30.880]   They love when we spend
[00:11:30.880 --> 00:11:32.480]   just that little bit of time with them
[00:11:32.480 --> 00:11:35.440]   and they know that they have our undivided attention.
[00:11:35.440 --> 00:11:39.360]   - Undivided attention is something I think all of us value.
[00:11:39.360 --> 00:11:41.800]   I know that when I can tell
[00:11:41.800 --> 00:11:45.320]   that somebody is really listening to me,
[00:11:45.320 --> 00:11:49.120]   and when I feel like they have all the time in the world
[00:11:49.120 --> 00:11:53.800]   to spend with me doing whatever is most important to me,
[00:11:53.800 --> 00:11:56.480]   I feel important.
[00:11:56.480 --> 00:12:00.160]   And I feel supported by that person.
[00:12:00.160 --> 00:12:02.040]   I feel loved by that person.
[00:12:02.040 --> 00:12:03.720]   I feel heard.
[00:12:03.720 --> 00:12:05.160]   And it really helped.
[00:12:05.160 --> 00:12:09.880]   It gives me both freedom and the bravery
[00:12:09.880 --> 00:12:12.960]   to open up about things that are bothering me.
[00:12:12.960 --> 00:12:15.680]   Things I'm not good at.
[00:12:15.680 --> 00:12:20.680]   I mean, I think sometimes as our students get older,
[00:12:20.680 --> 00:12:23.920]   they feel like they're supposed to be good
[00:12:23.920 --> 00:12:27.480]   at fill in the blank by now, right?
[00:12:27.480 --> 00:12:30.720]   And so when they have a moment of,
[00:12:30.720 --> 00:12:34.600]   I don't quite have this, or I'm not sure about this,
[00:12:34.600 --> 00:12:39.600]   or I have hit a concept that is beyond me in the moment,
[00:12:39.600 --> 00:12:42.000]   a lot of times they don't want to admit that to us.
[00:12:42.000 --> 00:12:47.000]   And so I think, I love your idea of making sure
[00:12:47.000 --> 00:12:50.440]   that every week your child knows
[00:12:50.440 --> 00:12:53.360]   that they are going to have a period of time
[00:12:53.360 --> 00:12:56.640]   where they have your absolute undivided attention.
[00:12:56.640 --> 00:12:58.240]   And if there's nothing wrong,
[00:12:58.240 --> 00:13:00.440]   we'll talk about all the things that are right,
[00:13:00.440 --> 00:13:04.200]   or we will study something together that we both love,
[00:13:04.200 --> 00:13:08.200]   but there is time set aside that they know
[00:13:08.200 --> 00:13:12.240]   they'll have your ear and your eye and your full attention.
[00:13:12.240 --> 00:13:14.720]   And that is really important.
[00:13:14.720 --> 00:13:17.360]   - Yeah, and it's, again, you know,
[00:13:17.360 --> 00:13:19.600]   this whole homeschool thing ends up being
[00:13:19.600 --> 00:13:21.120]   so much about relationship.
[00:13:21.120 --> 00:13:25.880]   And I mean, just consider how incredible it would be to,
[00:13:25.880 --> 00:13:28.000]   you know, on those weeks where things are going well
[00:13:28.000 --> 00:13:30.920]   or whatever it might be that you can say,
[00:13:30.920 --> 00:13:33.720]   where did you find God in your studies this week?
[00:13:33.720 --> 00:13:37.560]   And we have this time and we can talk about that.
[00:13:37.560 --> 00:13:41.600]   And, you know, embrace that and enjoy that moment
[00:13:41.600 --> 00:13:42.920]   and that wonder of,
[00:13:42.920 --> 00:13:47.000]   oh, you saw God in the cells of biology
[00:13:47.000 --> 00:13:50.560]   or in the language of the choice that was, you know,
[00:13:50.560 --> 00:13:52.440]   there in the word and you saw it somewhere else
[00:13:52.440 --> 00:13:54.200]   and in a piece of literature
[00:13:54.200 --> 00:13:58.440]   and just being able to see God in all of it
[00:13:58.440 --> 00:14:02.040]   versus just like a Bible study or at church,
[00:14:02.040 --> 00:14:04.400]   but God's in all of it.
[00:14:04.400 --> 00:14:06.320]   And let's enjoy that together.
[00:14:06.320 --> 00:14:08.280]   And let's see that even in the struggle,
[00:14:08.280 --> 00:14:09.640]   God's in the struggle too.
[00:14:09.640 --> 00:14:11.480]   So let's enjoy that as well.
[00:14:11.480 --> 00:14:15.880]   - Yeah, and sometimes that meeting time every week
[00:14:15.880 --> 00:14:17.000]   is a prayer time.
[00:14:17.000 --> 00:14:19.320]   Lord, we do not get this.
[00:14:19.320 --> 00:14:21.880]   I'm not, I am missing the link.
[00:14:21.880 --> 00:14:24.080]   My student is missing the link
[00:14:24.080 --> 00:14:27.400]   and I am not helping to excavate this problem.
[00:14:27.400 --> 00:14:29.360]   I mean, I need help.
[00:14:29.360 --> 00:14:30.760]   What are we gonna do?
[00:14:30.760 --> 00:14:33.320]   - I can't even begin to tell you how many times
[00:14:33.320 --> 00:14:36.240]   with my oldest, who's now, you know,
[00:14:36.240 --> 00:14:37.840]   she just graduated and got married.
[00:14:37.840 --> 00:14:40.880]   And, but our big joke is chemistry
[00:14:40.880 --> 00:14:45.720]   because I had to dive through chemistry with my daughter.
[00:14:45.720 --> 00:14:48.000]   And I have hilarious pictures of her
[00:14:48.000 --> 00:14:50.520]   with her like hair over her head
[00:14:50.520 --> 00:14:53.320]   and just like hands in the head
[00:14:53.320 --> 00:14:55.360]   and just suffering through chemistry with me.
[00:14:55.360 --> 00:14:57.840]   And now it's like our biggest point of laughter
[00:14:57.840 --> 00:15:01.400]   because we just laugh about how much I blew it,
[00:15:01.400 --> 00:15:04.120]   but that we still struggled through it together.
[00:15:04.120 --> 00:15:07.840]   And it's a point of like just enjoyment in our lives.
[00:15:07.840 --> 00:15:09.320]   Now we just laugh about, you know,
[00:15:09.320 --> 00:15:12.320]   hey, you tried mom and you didn't do so great,
[00:15:12.320 --> 00:15:13.160]   but that's okay.
[00:15:13.160 --> 00:15:14.640]   - It brings you together.
[00:15:14.640 --> 00:15:17.000]   Yeah, I still have the twin whiteboards
[00:15:17.000 --> 00:15:20.360]   that me and my younger daughter used to do the,
[00:15:20.360 --> 00:15:22.880]   and that, you know, that's where I discovered that,
[00:15:22.880 --> 00:15:24.360]   oh, I don't have a chemistry problem.
[00:15:24.360 --> 00:15:26.720]   I have an advanced math problem.
[00:15:26.720 --> 00:15:30.320]   And so, and it's like, okay, we're gonna have to,
[00:15:30.320 --> 00:15:31.520]   there's only one way.
[00:15:31.520 --> 00:15:34.400]   We finally both came to the startling truth.
[00:15:34.400 --> 00:15:37.600]   There's only one way to the other side
[00:15:37.600 --> 00:15:40.920]   of this chemistry module and it is to go through it.
[00:15:40.920 --> 00:15:43.880]   And to do that, we're gonna have to press together.
[00:15:43.880 --> 00:15:44.720]   But you're right.
[00:15:44.720 --> 00:15:47.920]   It absolutely draws you together
[00:15:47.920 --> 00:15:51.440]   and it teaches you things about yourself.
[00:15:51.440 --> 00:15:54.200]   It teaches you things about your child.
[00:15:54.200 --> 00:15:57.480]   It teaches you things about the faithfulness of God
[00:15:57.480 --> 00:16:02.080]   that He leads you into hard things and through hard things.
[00:16:02.080 --> 00:16:04.440]   And He teaches you when you least expect.
[00:16:04.440 --> 00:16:08.320]   He taught us lessons that I was not expecting to learn
[00:16:08.320 --> 00:16:10.240]   in the midst of a different lesson.
[00:16:10.240 --> 00:16:12.800]   So it was great.
[00:16:12.800 --> 00:16:15.280]   - It's good to remember, I think in those moments
[00:16:15.280 --> 00:16:17.920]   when it's hard and you're ready to pull your hair out
[00:16:17.920 --> 00:16:20.400]   and say, why am I doing this?
[00:16:20.400 --> 00:16:24.560]   To just reflect back and say, you know, God, I prayed
[00:16:24.560 --> 00:16:27.520]   and I really believe you told me to do this.
[00:16:27.520 --> 00:16:30.960]   And it may not look today the way I thought
[00:16:30.960 --> 00:16:34.160]   it was going to look, but it doesn't change the fact
[00:16:34.160 --> 00:16:36.400]   that you told me to homeschool,
[00:16:36.400 --> 00:16:39.160]   that you want this for our family
[00:16:39.160 --> 00:16:42.400]   and that I can just embrace that on the days
[00:16:42.400 --> 00:16:46.000]   where it looks so beautiful and perfect and Pinterest-y.
[00:16:46.000 --> 00:16:47.360]   - That's awesome.
[00:16:47.360 --> 00:16:50.200]   - The days where I wouldn't post in a million years.
[00:16:50.200 --> 00:16:51.240]   - I need to say this.
[00:16:51.240 --> 00:16:54.160]   I mean, I feel like I need to remind us,
[00:16:54.160 --> 00:16:58.240]   probably nobody listening to this had God say,
[00:16:58.240 --> 00:17:02.880]   I intend for you to teach your child stoichiometry.
[00:17:02.880 --> 00:17:07.000]   I intend for your child to know the fourth principal part
[00:17:07.000 --> 00:17:10.200]   of the Latin verb, amore.
[00:17:10.200 --> 00:17:14.640]   No, I feel like what God called you to do
[00:17:14.640 --> 00:17:17.120]   is to raise your child in the nurture
[00:17:17.120 --> 00:17:18.920]   and admonition of the Lord,
[00:17:18.920 --> 00:17:21.920]   that you were called to teach your child
[00:17:21.920 --> 00:17:24.200]   to know God the Father,
[00:17:24.200 --> 00:17:28.680]   that you were called to help them along the way
[00:17:28.680 --> 00:17:30.680]   to become a beautiful human
[00:17:30.680 --> 00:17:32.560]   who knows how to worship the Lord.
[00:17:32.560 --> 00:17:36.880]   And so take a deep breath, parents.
[00:17:36.880 --> 00:17:40.080]   We are doing what God called us to do
[00:17:40.080 --> 00:17:43.200]   when we are introducing our child to the Lord Jesus.
[00:17:43.200 --> 00:17:47.320]   And we do that through all of these subjects
[00:17:47.320 --> 00:17:52.280]   and all of these projects and all of these problem sets
[00:17:52.280 --> 00:17:54.360]   and all of these books,
[00:17:54.360 --> 00:17:58.080]   and even through the art grant project.
[00:17:58.080 --> 00:18:00.320]   So let's go back to that.
[00:18:00.320 --> 00:18:03.200]   How can, Deb, how can parents
[00:18:03.200 --> 00:18:07.160]   move through assignments like this?
[00:18:07.160 --> 00:18:08.840]   What can parents do when they're called
[00:18:08.840 --> 00:18:12.680]   to shepherd a child through an assignment
[00:18:12.680 --> 00:18:14.800]   that they are wholly unfamiliar with?
[00:18:14.800 --> 00:18:18.360]   I mean, like I never had to write an art grant proposal
[00:18:18.360 --> 00:18:21.920]   in my life and never even attempted it
[00:18:21.920 --> 00:18:25.160]   until my girls were in challenge.
[00:18:25.160 --> 00:18:29.520]   What are we as parents supposed to do with stuff like that?
[00:18:29.520 --> 00:18:32.240]   - Oh, it's the most important thing is to remember,
[00:18:32.240 --> 00:18:34.320]   first of all, you're not alone, right?
[00:18:34.320 --> 00:18:38.240]   So, so many parents, including myself,
[00:18:38.240 --> 00:18:40.800]   have never done anything like this.
[00:18:40.800 --> 00:18:44.160]   And you sit there and you look at your computer
[00:18:44.160 --> 00:18:47.520]   or your guide and you go, I don't know what to do.
[00:18:47.520 --> 00:18:52.520]   So remember that you have this beautiful community with you.
[00:18:52.520 --> 00:18:56.760]   You have a director who is gonna be able to provide you
[00:18:56.760 --> 00:18:58.160]   with some great information
[00:18:58.160 --> 00:19:00.440]   and provide your student with some great information.
[00:19:00.440 --> 00:19:04.120]   And more than likely, or there's a good possibility
[00:19:04.120 --> 00:19:05.640]   that you've had a community
[00:19:05.640 --> 00:19:07.040]   that may have already gone through it
[00:19:07.040 --> 00:19:09.320]   with another challenge to community
[00:19:09.320 --> 00:19:10.440]   that's gone through it already.
[00:19:10.440 --> 00:19:12.680]   And you can go and you can ask questions.
[00:19:12.680 --> 00:19:15.840]   You can say, "Hey, did you do this last year?
[00:19:15.840 --> 00:19:19.560]   Can you show me what you did or what it was like?"
[00:19:19.560 --> 00:19:23.840]   Because those conversations are what helped to shape
[00:19:23.840 --> 00:19:27.240]   and form and put some more dimension
[00:19:27.240 --> 00:19:30.480]   into what is this project actually going to look like.
[00:19:30.480 --> 00:19:33.560]   So I would say use those resources first and foremost,
[00:19:33.560 --> 00:19:35.880]   ask questions in your community,
[00:19:35.880 --> 00:19:38.440]   ask questions of your director.
[00:19:38.440 --> 00:19:42.320]   Those, the conversations are what bring things to life
[00:19:42.320 --> 00:19:44.880]   much more than just reading the paragraph
[00:19:44.880 --> 00:19:46.240]   about the art grant and the guide.
[00:19:46.240 --> 00:19:48.440]   Although that's an important paragraph to read.
[00:19:48.440 --> 00:19:49.840]   - Yeah, yes, yes.
[00:19:49.840 --> 00:19:53.160]   - Those conversations really put the flesh on it.
[00:19:53.160 --> 00:19:55.400]   There's also like, you have your guide
[00:19:55.400 --> 00:19:57.680]   which gives you a good overview of the project
