
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:46.700 --> 00:03:49.580]   which where he built tools to help people measure
[00:03:49.580 --> 00:03:52.180]   and optimize the business value of ML.
[00:03:52.180 --> 00:03:54.300]   He's also the former head of Kaggle Learn.
[00:03:54.300 --> 00:03:57.580]   One of my favorite courses that he's made on there
[00:03:57.580 --> 00:04:00.260]   is a course about ML explainability.
[00:04:00.260 --> 00:04:02.560]   So I highly recommend everyone checks that out.
[00:04:02.560 --> 00:04:06.100]   Dan is also an economist by training,
[00:04:06.100 --> 00:04:08.180]   which is a nice perspective
[00:04:08.180 --> 00:04:10.740]   in a room of machine learning engineers.
[00:04:10.740 --> 00:04:13.540]   He's also the VP of product at DataRobot currently.
[00:04:15.700 --> 00:04:19.420]   - Okay, so with that introduction,
[00:04:19.420 --> 00:04:21.740]   first kind of question I think on everybody's mind,
[00:04:21.740 --> 00:04:24.780]   I think this is where people get really confused
[00:04:24.780 --> 00:04:28.580]   in my experience is like, what is AutoML?
[00:04:28.580 --> 00:04:33.580]   So like, for some reason, when I say the word AutoML,
[00:04:33.580 --> 00:04:37.220]   a lot of times people think that that is,
[00:04:37.220 --> 00:04:38.760]   the scope of that is really small,
[00:04:38.760 --> 00:04:41.500]   that it's just hyperparameter tuning
[00:04:41.500 --> 00:04:43.360]   and neural architecture search.
[00:04:44.620 --> 00:04:47.100]   But for me, it's a lot more than that.
[00:04:47.100 --> 00:04:49.020]   So I kind of wanna get everyone's thoughts
[00:04:49.020 --> 00:04:54.020]   kind of go around and kind of get your viewpoints on like,
[00:04:54.020 --> 00:04:56.260]   how would you define AutoML?
[00:04:56.260 --> 00:04:59.860]   Like, what does it mean to you to start with?
[00:04:59.860 --> 00:05:04.560]   So, okay, we can start with Dan.
[00:05:04.560 --> 00:05:10.740]   - Yeah, I mean, it's interesting.
[00:05:10.740 --> 00:05:14.380]   You said, you started by saying that to you,
[00:05:14.380 --> 00:05:16.540]   other people think that it can be as small
[00:05:16.540 --> 00:05:18.920]   as hyperparameter tuning and model search.
[00:05:18.920 --> 00:05:21.860]   And I think you view it more broadly.
[00:05:21.860 --> 00:05:25.300]   I actually would, I think there's a pretty broad range
[00:05:25.300 --> 00:05:30.300]   of AutoML systems, but if you had a for loop
[00:05:30.300 --> 00:05:33.340]   or something like a grid search in scikit-learn,
[00:05:33.340 --> 00:05:34.180]   and then you run a for loop,
[00:05:34.180 --> 00:05:35.540]   instead of got several different models,
[00:05:35.540 --> 00:05:37.180]   I'm gonna try them.
[00:05:37.180 --> 00:05:40.820]   I would describe that as a pretty rudimentary
[00:05:40.820 --> 00:05:42.400]   AutoML system.
[00:05:42.400 --> 00:05:46.460]   And then there are others that are, where AutoML,
[00:05:46.460 --> 00:05:52.060]   I think scaled up somewhat from that would be like TPOT,
[00:05:52.060 --> 00:05:53.920]   which is an open source Python library,
[00:05:53.920 --> 00:05:58.920]   but again, is mostly like model search.
[00:05:58.920 --> 00:06:01.480]   And then there are other AutoML systems
[00:06:01.480 --> 00:06:05.240]   where you have model explainability that's built into it.
[00:06:05.240 --> 00:06:08.920]   And it tries to be much more of the whole workflow.
[00:06:08.920 --> 00:06:13.920]   Some AutoML systems do have nice EDA functionality.
[00:06:13.920 --> 00:06:16.980]   And I guess I still call that part of,
[00:06:16.980 --> 00:06:19.100]   at least they consider that part of their system.
[00:06:19.100 --> 00:06:20.300]   So I think there's a pretty broad range,
[00:06:20.300 --> 00:06:22.800]   but I think it can be something as lightweight
[00:06:22.800 --> 00:06:26.720]   as having grid search in scikit-learn
[00:06:26.720 --> 00:06:29.360]   or neural architecture search.
[00:06:29.360 --> 00:06:32.520]   Yeah, I think there's a pretty broad range
[00:06:32.520 --> 00:06:35.120]   of things that I consider AutoML.
[00:06:36.760 --> 00:06:41.760]   - Cool, Shreya, what's your take on AutoML?
[00:06:41.760 --> 00:06:44.520]   Or how would you kind of characterize it
[00:06:44.520 --> 00:06:45.840]   from your point of view?
[00:06:45.840 --> 00:06:48.760]   - I think it's this vision that people are talking about
[00:06:48.760 --> 00:06:53.480]   where I have a data lake and I push a button
[00:06:53.480 --> 00:06:56.520]   and then out comes a model that's perfect.
[00:06:56.520 --> 00:06:58.840]   And somebody else will do something
[00:06:58.840 --> 00:07:01.540]   to get it to this perfect model or perfect predictions.
[00:07:01.540 --> 00:07:06.240]   And maybe some people are thinking non-data scientists,
[00:07:06.240 --> 00:07:07.800]   people who don't know anything about ML
[00:07:07.800 --> 00:07:11.000]   can now use AutoML and reap the benefits.
[00:07:11.000 --> 00:07:13.480]   Or maybe it's like the ML engineer who's toiling away
[00:07:13.480 --> 00:07:16.760]   can abstract away all the nitty gritty
[00:07:16.760 --> 00:07:18.400]   feature engineering code that they have to do
[00:07:18.400 --> 00:07:20.240]   and get something great, I don't know.
[00:07:20.240 --> 00:07:23.640]   But I think it's this larger vision
[00:07:23.640 --> 00:07:26.020]   where we just feel like we don't have any pain
[00:07:26.020 --> 00:07:28.020]   in developing ML models.
[00:07:28.020 --> 00:07:32.100]   That's very vague, but probably how I would define it.
[00:07:33.840 --> 00:07:36.300]   - Interesting, yeah, that makes a lot of sense.
[00:07:36.300 --> 00:07:38.720]   - Hamel, can I ask a quick question?
[00:07:38.720 --> 00:07:39.560]   - Yeah.
[00:07:39.560 --> 00:07:43.280]   - Of the group, do you guys feel like the operation,
[00:07:43.280 --> 00:07:48.080]   is it just on ML dev or is it also getting it to ML ops
[00:07:48.080 --> 00:07:51.400]   or getting it to a secured endpoint?
[00:07:51.400 --> 00:07:54.280]   Do you consider that part of the AutoML perspective?
[00:07:54.280 --> 00:07:55.480]   - I think it's a great question
[00:07:55.480 --> 00:07:58.360]   because no research paper I've ever read in AutoML
[00:07:58.360 --> 00:08:01.180]   has the word ops or concept of ops in it.
[00:08:01.180 --> 00:08:03.860]   But somehow they're able to pick the best features,
[00:08:03.860 --> 00:08:05.220]   do some end-to-end deep learning
[00:08:05.220 --> 00:08:07.060]   and come out with this great model.
[00:08:07.060 --> 00:08:07.900]   - Yeah.
[00:08:07.900 --> 00:08:10.260]   - I think it's an important part of the puzzle,
[00:08:10.260 --> 00:08:11.700]   but not the whole thing.
[00:08:11.700 --> 00:08:13.300]   - I think it's an important part of the story,
[00:08:13.300 --> 00:08:15.980]   but it's not part of the image that I have in my head
[00:08:15.980 --> 00:08:17.940]   when I hear the term AutoML.
[00:08:17.940 --> 00:08:20.340]   When I hear AutoML, it's similar to what Shreya was saying.
[00:08:20.340 --> 00:08:22.660]   I'm thinking of essentially a black box
[00:08:22.660 --> 00:08:26.740]   that takes in your data and then outputs a program
[00:08:26.740 --> 00:08:30.660]   or a model that can do the machine learning
[00:08:30.660 --> 00:08:32.260]   and you don't actually care about
[00:08:32.260 --> 00:08:34.340]   whether that's a neural network or a decision tree
[00:08:34.340 --> 00:08:35.940]   or how it works under the hood.
[00:08:35.940 --> 00:08:39.980]   (child mumbling)
[00:08:39.980 --> 00:08:45.300]   - I was gonna say, I think my perspective on ML
[00:08:45.300 --> 00:08:49.100]   is a lot like any kind of other automation.
[00:08:49.100 --> 00:08:51.820]   Hambly said I used to do consulting,
[00:08:51.820 --> 00:08:52.980]   like that's when I learned to program
[00:08:52.980 --> 00:08:56.940]   'cause I found myself doing a lot of repetitive work
[00:08:56.940 --> 00:09:00.860]   in Excel and thinking, man, I just spent four hours
[00:09:00.860 --> 00:09:03.460]   updating this workbook and it sure would be nice
[00:09:03.460 --> 00:09:05.780]   if there wasn't a manual process I had to do
[00:09:05.780 --> 00:09:08.900]   every time the managing director showed up
[00:09:08.900 --> 00:09:10.260]   with a new set of numbers.
[00:09:10.260 --> 00:09:18.500]   I think programming is really exciting
[00:09:18.500 --> 00:09:20.860]   'cause in a lot of cases, when you're writing code,
[00:09:20.860 --> 00:09:23.260]   you're automating something to some degree
[00:09:23.260 --> 00:09:25.220]   that you used to have to do manually.
[00:09:25.220 --> 00:09:27.500]   So I had a pretty good run
[00:09:27.500 --> 00:09:29.180]   at a couple of different consulting firms
[00:09:29.180 --> 00:09:34.180]   of turning Excel workbooks that took weeks
[00:09:34.180 --> 00:09:37.020]   to update into R scripts
[00:09:37.020 --> 00:09:38.660]   where you could just put in some new inputs
[00:09:38.660 --> 00:09:41.500]   and get some new outputs and you were done.
[00:09:41.500 --> 00:09:44.100]   And so I think that's a lot of how I think about AutoML
[00:09:44.100 --> 00:09:45.620]   is early in my career with machine learning,
[00:09:45.620 --> 00:09:47.100]   there's a lot of really repetitive tasks.
[00:09:47.100 --> 00:09:50.180]   It's like, man, I'm just writing the same code
[00:09:50.180 --> 00:09:54.140]   to take some data and turn it into numbers
[00:09:54.140 --> 00:09:57.180]   that XGBoost understands and then the same tuning
[00:09:57.180 --> 00:09:58.020]   and then the same thing.
[00:09:58.020 --> 00:10:00.260]   And it's like, I keep writing the same block of code
[00:10:00.260 --> 00:10:01.580]   over and over again.
[00:10:01.580 --> 00:10:03.380]   I should package it up in a function somewhere
[00:10:03.380 --> 00:10:06.740]   so I can just import my XGBoost pipeline
[00:10:06.740 --> 00:10:08.980]   and use it wherever I'm writing code.
[00:10:08.980 --> 00:10:10.900]   And so I don't know, that's very much how I think
[00:10:10.900 --> 00:10:13.220]   about AutoML is it's just,
[00:10:13.220 --> 00:10:17.420]   you've been doing something manually and it's repetitive.
[00:10:17.420 --> 00:10:19.740]   And at some point you can teach a computer how to do it
[00:10:19.740 --> 00:10:22.580]   and you can move up a level of distraction
[00:10:22.580 --> 00:10:24.660]   and start thinking about bigger problems.
[00:10:24.660 --> 00:10:27.180]   - That's a good observation.
[00:10:27.180 --> 00:10:32.180]   And like one kind of sort of argument against AutoML
[00:10:32.180 --> 00:10:38.260]   or some kind of objection that a lot of folks have is,
[00:10:38.260 --> 00:10:40.380]   or they get caught up in this debate of,
[00:10:40.380 --> 00:10:43.020]   hey, can AutoML replace a data scientist?
[00:10:43.020 --> 00:10:48.020]   And that's an interesting conversation.
[00:10:48.620 --> 00:10:50.980]   I think, I'm really curious,
[00:10:50.980 --> 00:10:56.300]   if you've used AutoML,
[00:10:56.300 --> 00:10:58.580]   how has it changed the nature of your work?
[00:10:58.580 --> 00:11:00.700]   So I'll share a little bit about that.
[00:11:00.700 --> 00:11:06.340]   AutoML has been really interesting for me to do things
[00:11:06.340 --> 00:11:10.020]   like get a really good baseline before I start working,
[00:11:10.020 --> 00:11:12.700]   whether or not I use any models from AutoML or not,
[00:11:12.700 --> 00:11:14.780]   it's just really good to have a baseline.
[00:11:14.780 --> 00:11:15.660]   Another thing is,
[00:11:16.540 --> 00:11:20.900]   anytime AutoML frameworks can give me any diagnostics
[00:11:20.900 --> 00:11:25.460]   or any kind of information about what's working
[00:11:25.460 --> 00:11:26.460]   and what's not working,
[00:11:26.460 --> 00:11:28.420]   kind of like riffing on Robert's point,
[00:11:28.420 --> 00:11:31.420]   but like some AutoML frameworks are like black boxes.
[00:11:31.420 --> 00:11:33.780]   You just get a model, you don't get anything else.
[00:11:33.780 --> 00:11:34.980]   But it doesn't have to be that way.
[00:11:34.980 --> 00:11:37.620]   Like, there's some AutoML stuff out there
[00:11:37.620 --> 00:11:40.420]   that gives you a lot of information.
[00:11:40.420 --> 00:11:43.060]   So I'm just curious like how everybody in the room
[00:11:43.060 --> 00:11:44.380]   maybe views AutoML.
[00:11:44.380 --> 00:11:47.740]   Like, is it really, can it really,
[00:11:47.740 --> 00:11:49.260]   like, is there any surprising ways
[00:11:49.260 --> 00:11:50.980]   in which it's like changed your work,
[00:11:50.980 --> 00:11:52.860]   even if you are building models?
[00:11:52.860 --> 00:11:55.700]   Even if you do it, like build models the classic way,
[00:11:55.700 --> 00:11:56.980]   do you still use AutoML?
[00:11:56.980 --> 00:11:58.340]   Just out of curiosity.
[00:11:58.340 --> 00:12:04.140]   - For me, I liked Zach's description of like,
[00:12:04.140 --> 00:12:06.420]   five or 10 years ago,
[00:12:06.420 --> 00:12:08.060]   we were operating at one level of abstraction,
[00:12:08.060 --> 00:12:10.140]   doing all these little details.
[00:12:10.140 --> 00:12:13.580]   And we wanted to have something that automates that.
[00:12:13.580 --> 00:12:16.180]   And now we're not so, so zoomed in on things
[00:12:16.180 --> 00:12:18.700]   because like code can do them.
[00:12:18.700 --> 00:12:22.780]   And so for me, I think it has changed my work
[00:12:22.780 --> 00:12:26.740]   from I'm working at like really zoomed in.
[00:12:26.740 --> 00:12:27.660]   And I'm frequently like,
[00:12:27.660 --> 00:12:29.420]   oh, maybe this other hyperparameter
[00:12:29.420 --> 00:12:31.660]   can get my accuracy up by like 0.1,
[00:12:31.660 --> 00:12:34.620]   or it can get my AUC up by like 0.001.
[00:12:34.620 --> 00:12:35.580]   And instead of saying like,
[00:12:35.580 --> 00:12:37.820]   what's the target that I should be predicting?
[00:12:37.820 --> 00:12:39.820]   Which is like actually the thing that we,
[00:12:39.820 --> 00:12:43.420]   has a 10X or 100X bigger impact in reality.
[00:12:43.420 --> 00:12:46.020]   And like, am I producing something useful?
[00:12:46.020 --> 00:12:51.020]   But by automating the pieces that are tempting to look at,
[00:12:51.020 --> 00:12:52.140]   much like we're all tempted,
[00:12:52.140 --> 00:12:54.820]   like we watch our deep learning models,
[00:12:54.820 --> 00:12:56.140]   like train, you watch that little loss curve.
[00:12:56.140 --> 00:12:57.820]   Like that's not a good use of our time,
[00:12:57.820 --> 00:12:59.140]   but it's so tempting.
[00:12:59.140 --> 00:13:00.380]   And in the same way as like,
[00:13:00.380 --> 00:13:03.660]   I used to get pulled into little details.
[00:13:03.660 --> 00:13:07.180]   And by automating those away,
[00:13:07.180 --> 00:13:08.980]   it doesn't replace the need for a data scientist,
[00:13:08.980 --> 00:13:11.260]   but it allows a data scientist to think about,
[00:13:11.260 --> 00:13:12.340]   well, what should I be predicting?
[00:13:12.340 --> 00:13:14.020]   How should I be validating it?
[00:13:14.020 --> 00:13:16.260]   How am I gonna wanna deploy it?
[00:13:16.260 --> 00:13:19.380]   Do I really believe that whatever accuracy I saw in training,
[00:13:19.380 --> 00:13:21.060]   like it's actually gonna have that in the future,
[00:13:21.060 --> 00:13:23.780]   or do I think there's gonna be some sort of drift?
[00:13:23.780 --> 00:13:25.180]   Is there some way I can change the problems
[00:13:25.180 --> 00:13:26.220]   that I think there's gonna be less drift?
[00:13:26.220 --> 00:13:28.500]   Like these are more abstract questions
[00:13:28.500 --> 00:13:29.540]   that we're free to think about
[00:13:29.540 --> 00:13:32.540]   when we don't have to be bogged down by like,
[00:13:32.540 --> 00:13:33.660]   what's a better learning rate?
[00:13:33.660 --> 00:13:35.340]   Or like what's the better learning rate cycle
[00:13:35.340 --> 00:13:40.260]   or some other like complex detail
[00:13:40.260 --> 00:13:41.900]   that doesn't matter that much.
[00:13:41.900 --> 00:13:43.060]   >>I actually agree, Dan.
[00:13:43.060 --> 00:13:46.780]   I think project scoping is super important, right?
[00:13:46.780 --> 00:13:50.060]   And this allows people to spend time on the project scoping
[00:13:50.060 --> 00:13:52.380]   and thinking about these systems.
[00:13:52.380 --> 00:13:54.740]   And really, unless you're at some massive scale
[00:13:54.740 --> 00:13:57.500]   of some large, extremely large enterprise,
[00:13:57.500 --> 00:14:01.060]   or optimizing to the last nth degree
[00:14:01.060 --> 00:14:04.340]   is not necessarily the best use of your time.
[00:14:04.340 --> 00:14:08.540]   So I think that it does free up the capacity
[00:14:08.540 --> 00:14:10.540]   to think holistically about the impacts
[00:14:10.540 --> 00:14:12.500]   that your models are gonna have.
[00:14:12.500 --> 00:14:16.260]   My work, we talk about modeling bias,
[00:14:16.260 --> 00:14:17.460]   so think proxy features,
[00:14:17.460 --> 00:14:19.580]   how do we inadvertently pick up race, gender,
[00:14:19.580 --> 00:14:20.700]   stuff like that.
[00:14:20.700 --> 00:14:23.300]   If you're moving fast and trying to just optimize,
[00:14:23.300 --> 00:14:26.180]   like you couldn't end up bringing in proxy features
[00:14:26.180 --> 00:14:29.780]   because it increases the AUC slightly, right?
[00:14:29.780 --> 00:14:31.340]   But you haven't thought holistically about it.
[00:14:31.340 --> 00:14:33.740]   So I think it does free things up.
[00:14:33.740 --> 00:14:35.340]   And I think for the other thing I would say
[00:14:35.340 --> 00:14:39.260]   is not all data science projects are made the same.
[00:14:39.260 --> 00:14:43.500]   So for instance, like if I actually do think
[00:14:43.500 --> 00:14:47.660]   that there is a group of use cases
[00:14:47.660 --> 00:14:49.740]   that are, let's call them low risk,
[00:14:49.740 --> 00:14:51.060]   that I think an auto ML system
[00:14:51.060 --> 00:14:52.660]   could replace the data scientists,
[00:14:52.660 --> 00:14:56.140]   or you could get a less experienced one,
[00:14:56.140 --> 00:14:58.340]   and that frees up the data scientists
[00:14:58.340 --> 00:15:00.700]   to again, work on the maybe higher impact
[00:15:00.700 --> 00:15:02.740]   or higher risk models,
[00:15:02.740 --> 00:15:05.860]   because I think that's where we wanna put our attention.
[00:15:05.860 --> 00:15:08.180]   I think the pushback to me though,
[00:15:08.180 --> 00:15:12.340]   is that data scientists love the model building, right?
[00:15:12.340 --> 00:15:15.140]   They go to school and they learn KNN with Iris
[00:15:15.140 --> 00:15:19.980]   and they learn regression with Titanic.
[00:15:19.980 --> 00:15:21.100]   And they're like, this is amazing,
[00:15:21.100 --> 00:15:22.020]   I've unlocked a puzzle
[00:15:22.020 --> 00:15:23.940]   and building the model is the exciting thing.
[00:15:23.940 --> 00:15:26.460]   It's like, no, it's not really the exciting thing,
[00:15:26.460 --> 00:15:28.380]   the impact you have, the business,
[00:15:28.380 --> 00:15:29.980]   the organization, and otherwise.
[00:15:29.980 --> 00:15:33.900]   >>But, sorry to jump in again,
[00:15:33.900 --> 00:15:35.580]   but Ted, like you said, it's funny
[00:15:35.580 --> 00:15:37.820]   'cause Hamill brought up the carrot package
[00:15:37.820 --> 00:15:39.860]   and I remember the first time I discovered carrot,
[00:15:39.860 --> 00:15:42.780]   it was, I think I was trying to do a KNN model in R
[00:15:42.780 --> 00:15:44.900]   and I couldn't figure out how to make it work
[00:15:44.900 --> 00:15:46.900]   because the problem with R
[00:15:46.900 --> 00:15:48.740]   is every single package has a different interface.
[00:15:48.740 --> 00:15:51.020]   >>And the syntax, I think, can't help us Tom.
[00:15:51.020 --> 00:15:54.300]   >>And like, yeah, and carrot just showed up,
[00:15:54.300 --> 00:15:59.300]   it's like, hey, Max got annoyed with the same problem,
[00:15:59.300 --> 00:16:00.300]   so he just wrote a package
[00:16:00.300 --> 00:16:03.460]   that unified the interface of all the models.
[00:16:03.460 --> 00:16:05.300]   And so it's funny, that's kind of like,
[00:16:05.300 --> 00:16:07.060]   I look at that as in a lot of ways
[00:16:07.060 --> 00:16:08.260]   the start of my journey to AutoML,
[00:16:08.260 --> 00:16:11.820]   it's just like, I am not good at remembering details
[00:16:11.820 --> 00:16:15.100]   and figuring out how to make a KNN model work
[00:16:15.100 --> 00:16:16.620]   versus a linear regression model work.
[00:16:16.620 --> 00:16:19.060]   Like, that's not something I'm good at
[00:16:19.060 --> 00:16:20.940]   and I don't want to be doing it.
[00:16:20.940 --> 00:16:21.780]   >>Right.
[00:16:21.780 --> 00:16:28.620]   >>Yeah, you know, the black box that,
[00:16:28.620 --> 00:16:30.660]   well, that's right, I described,
[00:16:30.660 --> 00:16:32.460]   being able to really just push a button
[00:16:32.460 --> 00:16:34.380]   and get your model that is,
[00:16:34.380 --> 00:16:36.900]   while that's incredibly useful
[00:16:36.900 --> 00:16:39.540]   and that's a pretty ambitious project,
[00:16:39.540 --> 00:16:41.220]   it's far smaller in scope
[00:16:41.220 --> 00:16:43.180]   than fully replacing data scientists.
[00:16:43.180 --> 00:16:44.820]   I think fully replacing data scientists,
[00:16:44.820 --> 00:16:47.460]   there are many other pieces to that
[00:16:47.460 --> 00:16:49.140]   and things that data scientists do
[00:16:49.140 --> 00:16:52.300]   around scoping the projects, asking the right questions,
[00:16:52.300 --> 00:16:55.900]   and that outer loop around training models.
[00:16:55.900 --> 00:17:01.100]   You know, the way that this has impacted
[00:17:01.100 --> 00:17:02.100]   the tools that I've used,
[00:17:02.100 --> 00:17:05.180]   it's not so much that one day I switched from using,
[00:17:06.460 --> 00:17:09.340]   you know, doing all the low-level hyperparameter search
[00:17:09.340 --> 00:17:11.500]   and everything to just having a button to push.
[00:17:11.500 --> 00:17:13.020]   It didn't really happen that way.
[00:17:13.020 --> 00:17:15.180]   But machine learning has become a lot easier
[00:17:15.180 --> 00:17:16.820]   to apply over time.
[00:17:16.820 --> 00:17:18.980]   They think there are things like,
[00:17:18.980 --> 00:17:19.980]   you know, it used to be very hard
[00:17:19.980 --> 00:17:21.580]   to get neural networks to work.
[00:17:21.580 --> 00:17:25.540]   Everything from, you know, we have better techniques now
[00:17:25.540 --> 00:17:27.700]   for initializing neural networks.
[00:17:27.700 --> 00:17:28.860]   We have better model architectures.
[00:17:28.860 --> 00:17:31.220]   Even just, it's not just searching over defaults
[00:17:31.220 --> 00:17:32.620]   or searching over different options.
[00:17:32.620 --> 00:17:34.900]   It's also just having much better defaults
[00:17:34.900 --> 00:17:36.980]   that to start off with.
[00:17:36.980 --> 00:17:40.100]   And so, you know, even without getting all the way
[00:17:40.100 --> 00:17:42.900]   to the fully to having the black box,
[00:17:42.900 --> 00:17:44.220]   there's been a lot of progress
[00:17:44.220 --> 00:17:47.380]   on making it easier and easier to apply.
[00:17:47.380 --> 00:17:51.460]   - I love making web dev analogies.
[00:17:51.460 --> 00:17:53.780]   So I will make a web dev analogy here.
[00:17:53.780 --> 00:17:57.340]   I think with any like technology implemented correctly,
[00:17:57.340 --> 00:17:59.140]   you will see more data scientists
[00:17:59.140 --> 00:18:02.100]   or more people of that role come in
[00:18:02.100 --> 00:18:04.340]   and I don't know, do what they're supposed to do.
[00:18:04.340 --> 00:18:06.980]   Like, I don't know when React came out,
[00:18:06.980 --> 00:18:08.260]   when even like website builders,
[00:18:08.260 --> 00:18:09.300]   like Squarespace and what,
[00:18:09.300 --> 00:18:12.260]   you don't see like fewer web development engineers
[00:18:12.260 --> 00:18:14.740]   or full stack or sorry, front end engineers.
[00:18:14.740 --> 00:18:17.700]   You see more, you see people of different backgrounds
[00:18:17.700 --> 00:18:19.460]   join the discipline.
[00:18:19.460 --> 00:18:21.340]   The barrier to entry is lowered, right?
[00:18:21.340 --> 00:18:22.620]   If done correctly for AutoML.
[00:18:22.620 --> 00:18:24.380]   I think we're in a unique point with AutoML
[00:18:24.380 --> 00:18:26.620]   where the barrier to entry is not lowered.
[00:18:26.620 --> 00:18:29.380]   It's very odd and weird.
[00:18:29.380 --> 00:18:31.780]   Like we have all these like custom packages
[00:18:31.780 --> 00:18:34.380]   in scikit-learn or in R or whatnot
[00:18:34.380 --> 00:18:37.180]   where you don't need like any extra
