
[00:00:00.000 --> 00:00:02.040]   (upbeat music)
[00:02:11.700 --> 00:02:16.740]   Okay, so first let's talk about budgeting cashflow
[00:02:16.740 --> 00:02:18.760]   and why this even is something you might wanna do.
[00:02:18.760 --> 00:02:20.300]   It seems like everyone I know
[00:02:20.300 --> 00:02:22.860]   tracks their account balances to some extent,
[00:02:22.860 --> 00:02:24.500]   whether that's individually,
[00:02:24.500 --> 00:02:26.180]   how much is in checking or savings
[00:02:26.180 --> 00:02:27.460]   or their investment accounts,
[00:02:27.460 --> 00:02:28.700]   or more often than not,
[00:02:28.700 --> 00:02:31.260]   it's usually summed up to a number called net worth,
[00:02:31.260 --> 00:02:33.260]   where they're tracking how much they have
[00:02:33.260 --> 00:02:34.860]   and how it's growing over time.
[00:02:34.860 --> 00:02:35.980]   And a lot of people I know
[00:02:35.980 --> 00:02:38.020]   know one of those two numbers offhand.
[00:02:38.020 --> 00:02:40.380]   And I'm actually gonna do an entire future episode
[00:02:40.380 --> 00:02:41.220]   on this topic,
[00:02:41.220 --> 00:02:42.780]   how you track it, project it,
[00:02:42.780 --> 00:02:44.020]   and all that kind of stuff.
[00:02:44.020 --> 00:02:45.300]   I've tested a lot of the tools
[00:02:45.300 --> 00:02:46.880]   to play around with those projections,
[00:02:46.880 --> 00:02:48.540]   and I think it'd be really interesting.
[00:02:48.540 --> 00:02:50.660]   But while a lot of people know their net worth,
[00:02:50.660 --> 00:02:52.620]   I find that a lot fewer people know
[00:02:52.620 --> 00:02:54.940]   how much money they're actually spending each month,
[00:02:54.940 --> 00:02:56.420]   which is so important,
[00:02:56.420 --> 00:02:57.760]   because without that number,
[00:02:57.760 --> 00:03:00.700]   it's really hard to make any projection or forecast
[00:03:00.700 --> 00:03:02.980]   about how your net worth might go up or down
[00:03:02.980 --> 00:03:04.420]   every month or year.
[00:03:04.420 --> 00:03:07.140]   Also, when you understand how much you're spending,
[00:03:07.140 --> 00:03:08.740]   you can be so much more intentional
[00:03:08.740 --> 00:03:10.220]   about where you spend,
[00:03:10.220 --> 00:03:12.740]   and you can learn a lot and honestly save money.
[00:03:12.740 --> 00:03:15.140]   Just by seeing where we spend money and tracking things,
[00:03:15.140 --> 00:03:17.560]   I'm learning a lot and actually making changes.
[00:03:17.560 --> 00:03:20.260]   So let me go back to when I first started doing this.
[00:03:20.260 --> 00:03:22.020]   A long time ago, Mint launched,
[00:03:22.020 --> 00:03:23.780]   and I used it to link a few accounts
[00:03:23.780 --> 00:03:25.660]   and start tracking all my expenses,
[00:03:25.660 --> 00:03:27.820]   but very quickly, it died.
[00:03:27.820 --> 00:03:29.780]   The categorization was so terrible
[00:03:29.780 --> 00:03:31.460]   that everything seemed wrong,
[00:03:31.460 --> 00:03:33.040]   and it was really tedious.
[00:03:33.040 --> 00:03:34.560]   About five or six years ago,
[00:03:34.560 --> 00:03:35.940]   I started doing this again,
[00:03:35.940 --> 00:03:37.520]   but in a little bit of a different way.
[00:03:37.520 --> 00:03:39.400]   So at first, it was just high level.
[00:03:39.400 --> 00:03:41.620]   I would make a spreadsheet for the purposes
[00:03:41.620 --> 00:03:43.460]   of trying to figure out how much our net worth
[00:03:43.460 --> 00:03:44.420]   would change each year,
[00:03:44.420 --> 00:03:46.420]   where I outlined all the fixed expenses
[00:03:46.420 --> 00:03:48.500]   and about how much I thought I'd be spending
[00:03:48.500 --> 00:03:50.460]   on a monthly basis on everything else,
[00:03:50.460 --> 00:03:52.180]   but it wasn't that accurate.
[00:03:52.180 --> 00:03:53.460]   It was good to get a sense of,
[00:03:53.460 --> 00:03:55.060]   oh, maybe I'm gonna save this much,
[00:03:55.060 --> 00:03:56.180]   but I wasn't really sure
[00:03:56.180 --> 00:03:58.780]   if it was in any way, shape, or form true.
[00:03:58.780 --> 00:04:01.140]   So I went back to my old Mint account,
[00:04:01.140 --> 00:04:02.500]   and I linked some accounts,
[00:04:02.500 --> 00:04:05.420]   and I started asking Amy if she could help.
[00:04:05.420 --> 00:04:07.980]   And every year for two years in a row,
[00:04:07.980 --> 00:04:09.440]   we would go through at the end of the year
[00:04:09.440 --> 00:04:11.340]   and try our best to categorize
[00:04:11.340 --> 00:04:13.660]   thousands of transactions all at once.
[00:04:13.660 --> 00:04:15.420]   It was a painful process.
[00:04:15.420 --> 00:04:17.020]   It wasn't very intentional.
[00:04:17.020 --> 00:04:19.380]   And honestly, by the end, it didn't feel good at all.
[00:04:19.380 --> 00:04:21.500]   So we gave up on it very quickly.
[00:04:21.500 --> 00:04:22.700]   In the last couple of years,
[00:04:22.700 --> 00:04:25.380]   as we've been preparing for a world with no salaries,
[00:04:25.380 --> 00:04:27.720]   starting off with me, and then ultimately Amy,
[00:04:27.720 --> 00:04:30.760]   I gave it a shot again, and it got so much better.
[00:04:30.760 --> 00:04:33.220]   And now that we don't have any regular salaries,
[00:04:33.220 --> 00:04:34.780]   it's even more important for us
[00:04:34.780 --> 00:04:37.480]   to understand our spending habits and our cashflow,
[00:04:37.480 --> 00:04:39.500]   because we actually have to transfer money each month
[00:04:39.500 --> 00:04:41.260]   from our savings into our checking account
[00:04:41.260 --> 00:04:42.560]   so we can just pay our bills.
[00:04:42.560 --> 00:04:44.140]   Now, you'll notice I haven't really
[00:04:44.140 --> 00:04:45.660]   talked about budgeting yet,
[00:04:45.660 --> 00:04:48.700]   because I prefer to think about spending tracking,
[00:04:48.700 --> 00:04:50.460]   but budgeting and spending tracking
[00:04:50.460 --> 00:04:52.740]   in some ways are really the same thing
[00:04:52.740 --> 00:04:54.320]   with a little bit of different nuance.
[00:04:54.320 --> 00:04:56.620]   And if you search for spending tracking apps
[00:04:56.620 --> 00:04:58.460]   and budgeting apps, almost all of them
[00:04:58.460 --> 00:04:59.820]   will do the same thing.
[00:04:59.820 --> 00:05:01.080]   But to me, it's really different.
[00:05:01.080 --> 00:05:02.260]   When I think about budgeting,
[00:05:02.260 --> 00:05:03.860]   it's much more about setting an amount of money
[00:05:03.860 --> 00:05:05.620]   you wanna spend in different places
[00:05:05.620 --> 00:05:07.580]   and tracking whether you're doing it
[00:05:07.580 --> 00:05:09.620]   and making sure you're allocating all of your money
[00:05:09.620 --> 00:05:11.640]   into the right place so you can save.
[00:05:11.640 --> 00:05:13.060]   Whereas spending tracking for me
[00:05:13.060 --> 00:05:15.220]   is a little bit more of a reactive approach.
[00:05:15.220 --> 00:05:18.120]   I wanna see how much money I'm spending on groceries
[00:05:18.120 --> 00:05:21.020]   to decide whether I think I wanna make any changes.
[00:05:21.020 --> 00:05:22.620]   It's not about saying our goal
[00:05:22.620 --> 00:05:25.660]   is to only spend $300 a month on X
[00:05:25.660 --> 00:05:27.500]   and really tracking that week to week
[00:05:27.500 --> 00:05:28.900]   to make sure we don't go over it.
[00:05:28.900 --> 00:05:30.860]   That said, in the process of doing
[00:05:30.860 --> 00:05:32.020]   all of this spending tracking,
[00:05:32.020 --> 00:05:34.680]   I actually think it is helpful to have a budget.
[00:05:34.680 --> 00:05:36.980]   But for me, the budget is really more like a monthly
[00:05:36.980 --> 00:05:39.260]   or annual target, just so I can see
[00:05:39.260 --> 00:05:42.260]   how we're trending against our expectations,
[00:05:42.260 --> 00:05:43.940]   because those expectations are usually
[00:05:43.940 --> 00:05:46.440]   what I'm using to make projections about the future
[00:05:46.440 --> 00:05:47.580]   or just to kind of get a sense
[00:05:47.580 --> 00:05:49.860]   of whether we're spending more or less than we make
[00:05:49.860 --> 00:05:52.500]   or an idea of how much we'll be able to save each year
[00:05:52.500 --> 00:05:54.360]   or how much we might have to dip into our savings
[00:05:54.360 --> 00:05:55.620]   if we're spending too much.
[00:05:55.620 --> 00:05:57.560]   So by having a budget, it's really more for us
[00:05:57.560 --> 00:05:59.140]   about having an expectation
[00:05:59.140 --> 00:06:00.460]   of what we think we're gonna spend
[00:06:00.460 --> 00:06:01.720]   and being able to see if we're trending
[00:06:01.720 --> 00:06:03.140]   above or below that number.
[00:06:03.140 --> 00:06:04.780]   The best part about all this, by the way,
[00:06:04.780 --> 00:06:06.820]   if we talk about how to even get started,
[00:06:06.820 --> 00:06:08.900]   is that once you have a system set up,
[00:06:08.900 --> 00:06:11.400]   it is so much less work to maintain than you'd think.
[00:06:11.400 --> 00:06:13.340]   Maybe a couple of minutes a day.
[00:06:13.340 --> 00:06:16.540]   And honestly, I think if you have the right tool to do this,
[00:06:16.540 --> 00:06:19.460]   it almost feels a little bit like a game
[00:06:19.460 --> 00:06:21.560]   because every time you add more transactions,
[00:06:21.560 --> 00:06:24.180]   you get more data, you get to see how you're tracking,
[00:06:24.180 --> 00:06:25.980]   and it really doesn't feel like work.
[00:06:25.980 --> 00:06:28.000]   So let's talk about the tools you can use
[00:06:28.000 --> 00:06:29.180]   to make this really easy.
[00:06:29.180 --> 00:06:31.740]   First off, there are probably an unlimited number of tools
[00:06:31.740 --> 00:06:33.140]   and I'm gonna miss a ton of them
[00:06:33.140 --> 00:06:35.940]   because every year, new ones crop up, old ones die.
[00:06:35.940 --> 00:06:38.260]   So surely you're gonna have one that I missed
[00:06:38.260 --> 00:06:40.100]   or you're gonna have some that you find on the internet
[00:06:40.100 --> 00:06:41.140]   that I don't cover,
[00:06:41.140 --> 00:06:43.560]   and it's just impossible for me to do them all.
[00:06:43.560 --> 00:06:44.860]   But at the highest level,
[00:06:44.860 --> 00:06:47.460]   the way almost every one of these tools works
[00:06:47.460 --> 00:06:50.740]   is by pulling in your transactions from bank accounts.
[00:06:50.740 --> 00:06:52.960]   Now, yes, you could also have a budget
[00:06:52.960 --> 00:06:54.860]   by exporting all of your transactions,
[00:06:54.860 --> 00:06:57.200]   putting them into a spreadsheet, doing things manually.
[00:06:57.200 --> 00:06:58.580]   That is totally possible.
[00:06:58.580 --> 00:07:00.860]   That is not within the scope of this conversation,
[00:07:00.860 --> 00:07:03.900]   mostly because there is no way to make that system simple
[00:07:03.900 --> 00:07:05.940]   and only take a few minutes a day or week.
[00:07:05.940 --> 00:07:08.160]   And so I much prefer thinking about a system
[00:07:08.160 --> 00:07:11.020]   that's easy and simple and works in an automated basis.
[00:07:11.020 --> 00:07:13.900]   So what almost all of these products are doing
[00:07:13.900 --> 00:07:16.340]   are using one of a few service providers
[00:07:16.340 --> 00:07:20.720]   that help aggregate data from your various accounts.
[00:07:20.720 --> 00:07:23.260]   The most common ones are Plaid and Yodlee.
[00:07:23.260 --> 00:07:25.620]   There are a few others that happen on the backend.
[00:07:25.620 --> 00:07:27.380]   MX is one and there's a couple others,
[00:07:27.380 --> 00:07:29.660]   but almost every consumer app I've seen
[00:07:29.660 --> 00:07:32.380]   is using Plaid or Yodlee as the primary source
[00:07:32.380 --> 00:07:34.760]   because they have some of the widest coverage
[00:07:34.760 --> 00:07:35.740]   and the best data.
[00:07:35.740 --> 00:07:37.340]   Now, how this actually works
[00:07:37.340 --> 00:07:39.020]   and something important to keep in mind
[00:07:39.020 --> 00:07:41.820]   is when you log into an app and you say,
[00:07:41.820 --> 00:07:44.420]   I wanna link my Chase account or my Capital One account
[00:07:44.420 --> 00:07:46.200]   or my Bank of America account,
[00:07:46.200 --> 00:07:47.660]   more often than not,
[00:07:47.660 --> 00:07:49.380]   you're gonna get a screen that pops up
[00:07:49.380 --> 00:07:51.280]   and that screen's from the aggregator.
[00:07:51.280 --> 00:07:52.940]   It's not from the app creator.
[00:07:52.940 --> 00:07:55.860]   And you're gonna put your login and password on that screen.
[00:07:55.860 --> 00:07:57.860]   Now, a couple financial institutions
[00:07:57.860 --> 00:07:59.960]   have started to adopt this thing called open banking
[00:07:59.960 --> 00:08:02.520]   where instead of actually typing in your username
[00:08:02.520 --> 00:08:04.860]   and password, you get redirected to the Chase site
[00:08:04.860 --> 00:08:06.120]   or the Capital One site.
[00:08:06.120 --> 00:08:08.180]   You put in your username and password there
[00:08:08.180 --> 00:08:10.960]   and you authenticate that you're allowing Chase
[00:08:10.960 --> 00:08:13.540]   or Capital One to share your data with that app.
[00:08:13.540 --> 00:08:14.900]   I love that direction,
[00:08:14.900 --> 00:08:17.560]   but with 20,000 plus financial institutions
[00:08:17.560 --> 00:08:19.860]   needing to implement that open banking technology,
[00:08:19.860 --> 00:08:20.900]   it's gonna take a while.
[00:08:20.900 --> 00:08:21.980]   So what's important to know
[00:08:21.980 --> 00:08:24.020]   is if an institution doesn't support that,
[00:08:24.020 --> 00:08:26.060]   you're gonna type in your login and password
[00:08:26.060 --> 00:08:29.420]   into a screen that's managed by Plaid or Yodlee
[00:08:29.420 --> 00:08:31.620]   or whatever the linking provider is,
[00:08:31.620 --> 00:08:34.940]   and they're gonna go log into your bank account
[00:08:34.940 --> 00:08:38.260]   on their server and pass that information back on
[00:08:38.260 --> 00:08:39.540]   to the app in question.
[00:08:39.540 --> 00:08:41.460]   And what's important about that flow
[00:08:41.460 --> 00:08:43.060]   is that the app you're using
[00:08:43.060 --> 00:08:45.620]   should never get access to any of your credentials,
[00:08:45.620 --> 00:08:46.780]   your username or password.
[00:08:46.780 --> 00:08:48.980]   And the company that's actually doing the aggregating
[00:08:48.980 --> 00:08:52.700]   is doing everything in a much more secure and monitored way
[00:08:52.700 --> 00:08:55.180]   than you need to rely on any of these apps to do.
[00:08:55.180 --> 00:08:57.740]   I haven't had any concern using any of these apps
[00:08:57.740 --> 00:08:58.580]   in the past.
[00:08:58.580 --> 00:08:59.980]   When it comes to Plaid and Yodlee,
[00:08:59.980 --> 00:09:02.580]   I'm very trustworthy of what they're doing.
[00:09:02.580 --> 00:09:03.740]   It's read-only.
[00:09:03.740 --> 00:09:06.100]   I'm not worried about sharing my logins.
[00:09:06.100 --> 00:09:09.420]   That said, I would love them all to support open banking
[00:09:09.420 --> 00:09:10.600]   and have authentication
[00:09:10.600 --> 00:09:12.480]   instead of username and password stuff,
[00:09:12.480 --> 00:09:13.900]   because that's even more secure.
[00:09:13.900 --> 00:09:16.060]   I will caveat one important thing.
[00:09:16.060 --> 00:09:18.220]   There are a few apps I've used in the past.
[00:09:18.220 --> 00:09:19.660]   I mentioned this in a past episode
[00:09:19.660 --> 00:09:22.300]   about the Max Rewards app for credit card tracking,
[00:09:22.300 --> 00:09:24.500]   where the username and password fields
[00:09:24.500 --> 00:09:28.340]   were actually not on pop-ups that said Plaid or Yodlee
[00:09:28.340 --> 00:09:29.940]   and were run by the linking sites.
[00:09:29.940 --> 00:09:32.860]   And for those apps, I would immediately turn away,
[00:09:32.860 --> 00:09:34.460]   delete the app and not use it.
[00:09:34.460 --> 00:09:36.340]   I want to be 100% sure
[00:09:36.340 --> 00:09:38.540]   that when I'm typing in my username and password
[00:09:38.540 --> 00:09:39.700]   to my banking site,
[00:09:39.700 --> 00:09:42.580]   it is on a site of a brand I trust like Plaid,
[00:09:42.580 --> 00:09:44.300]   like Yodlee, like MX,
[00:09:44.300 --> 00:09:46.620]   like any of the other major linking providers.
[00:09:46.620 --> 00:09:49.040]   So none of the tools that I'm talking about
[00:09:49.040 --> 00:09:51.260]   are ones where I've seen a circumstance
[00:09:51.260 --> 00:09:53.860]   where they're actually trying to collect your username
[00:09:53.860 --> 00:09:55.880]   and password first and pass them on.
[00:09:55.880 --> 00:09:58.100]   So I wouldn't be worried about that with these tools,
[00:09:58.100 --> 00:10:01.140]   but in any case, if you're using an app to do this,
[00:10:01.140 --> 00:10:02.600]   I would definitely make sure
[00:10:02.600 --> 00:10:04.780]   that you're typing in your username and password
[00:10:04.780 --> 00:10:07.440]   on a pop-up or a modal or a page
[00:10:07.440 --> 00:10:09.700]   run by the linking aggregation sites.
[00:10:09.700 --> 00:10:11.980]   Okay, so let's go to the tools that I played around with
[00:10:11.980 --> 00:10:14.020]   because the way I did this project
[00:10:14.020 --> 00:10:15.820]   and it was actually a little while ago.
[00:10:15.820 --> 00:10:17.280]   So on the plus side,
[00:10:17.280 --> 00:10:18.820]   I have some history of using them.
[00:10:18.820 --> 00:10:21.260]   On the downside, some of it's not as fresh as I want,
[00:10:21.260 --> 00:10:23.020]   but I actually opened up an account
[00:10:23.020 --> 00:10:25.580]   with Copilot, Monarch Money.
[00:10:25.580 --> 00:10:28.300]   I already had one with Mint, Rocket Money,
[00:10:28.300 --> 00:10:30.660]   Tiller HQ and YNAB.
[00:10:30.660 --> 00:10:32.580]   And I went through the entire process
[00:10:32.580 --> 00:10:36.220]   of syncing 2022 transactions across all my accounts,
[00:10:36.220 --> 00:10:38.800]   categorizing them and looking at the reports.
[00:10:38.800 --> 00:10:41.520]   And since then, I've also, in the past week,
[00:10:41.520 --> 00:10:44.060]   gone in and done the same thing for Simplify,
[00:10:44.060 --> 00:10:45.360]   which is a product from Quicken.
[00:10:45.360 --> 00:10:47.720]   So I went through the process for all of these tools
[00:10:47.720 --> 00:10:50.240]   and played with all of them, categorized everything.
[00:10:50.240 --> 00:10:52.640]   And so I wanna be clear that this is not everything.
[00:10:52.640 --> 00:10:54.640]   Ultimately, I ended up picking Copilot
[00:10:54.640 --> 00:10:56.920]   as the tool I thought was the best for me.
[00:10:56.920 --> 00:10:59.320]   And after becoming such a huge fan of the product,
[00:10:59.320 --> 00:11:02.040]   I probably used it six to 12 months at the time,
[00:11:02.040 --> 00:11:03.280]   I reached out to the team and said,
[00:11:03.280 --> 00:11:05.160]   "Hey guys, I really love your product.
[00:11:05.160 --> 00:11:07.840]   I don't wanna talk about any other personal finance products
[00:11:07.840 --> 00:11:09.840]   when it comes to spending tracking.
[00:11:09.840 --> 00:11:11.640]   And could we work together?"
[00:11:11.640 --> 00:11:13.360]   Fortunately, after some back and forth,
[00:11:13.360 --> 00:11:14.840]   we found a way to make that work.
[00:11:14.840 --> 00:11:16.720]   They are now a sponsor of the show.
[00:11:16.720 --> 00:11:20.040]   However, they did not ask me to make this episode.
[00:11:20.040 --> 00:11:22.080]   They don't even know I'm making this episode.
[00:11:22.080 --> 00:11:24.200]   They're not paying me to produce this episode.
[00:11:24.200 --> 00:11:26.580]   Everything in this episode is purely my own opinions.
[00:11:26.580 --> 00:11:27.560]   I was gonna make this episode
[00:11:27.560 --> 00:11:29.080]   whether they were a sponsor or not.
[00:11:29.080 --> 00:11:32.120]   But fortunately, I'm super excited to have them as a sponsor
[00:11:32.120 --> 00:11:33.580]   because I love the product.
[00:11:33.580 --> 00:11:36.240]   So if you go to allthehacks.com/copilot,
[00:11:36.240 --> 00:11:37.680]   you can get two months free.
[00:11:37.680 --> 00:11:38.880]   And throughout this episode,
[00:11:38.880 --> 00:11:40.400]   because as I mentioned in the intro,
[00:11:40.400 --> 00:11:43.020]   it's not just about how to track all of this.
[00:11:43.020 --> 00:11:45.120]   I wanna go through every single category
[00:11:45.120 --> 00:11:46.240]   where we spend money
[00:11:46.240 --> 00:11:48.080]   and talk about all the different things
[00:11:48.080 --> 00:11:49.040]   that we've thought about
[00:11:49.040 --> 00:11:51.440]   and some of the hacks and processes and tools we use
[00:11:51.440 --> 00:11:53.280]   to try to bring down our cost
[00:11:53.280 --> 00:11:55.080]   without making a lot of sacrifices.
[00:11:55.080 --> 00:11:57.240]   And that's gonna be a lot of this conversation.
[00:11:57.240 --> 00:11:59.140]   Hopefully you'll be able to use a lot of those tips
[00:11:59.140 --> 00:12:00.340]   to save money yourself.
[00:12:00.340 --> 00:12:01.400]   Within that process,
[00:12:01.400 --> 00:12:03.840]   I actually do talk about some other brands
[00:12:03.840 --> 00:12:05.480]   that I work with in the show
[00:12:05.480 --> 00:12:07.360]   and plenty of brands that I don't.
[00:12:07.360 --> 00:12:08.640]   And I just wanna be clear again
[00:12:08.640 --> 00:12:11.040]   that none of the brands that I'm partnering with in the show
[00:12:11.040 --> 00:12:13.200]   know that I'm even mentioning them in this episode,
[00:12:13.200 --> 00:12:15.040]   have paid me to mention this episode.
[00:12:15.040 --> 00:12:16.240]   I do have sponsors.
[00:12:16.240 --> 00:12:17.840]   Those sponsors do pay
[00:12:17.840 --> 00:12:19.820]   for the advertisements you hear on the show.
[00:12:19.820 --> 00:12:22.420]   I introduce all of them with a little whoosh sound
[00:12:22.420 --> 00:12:24.600]   and you can kind of tell that there's a sponsor coming in.
[00:12:24.600 --> 00:12:26.080]   I talk about how excited I am
[00:12:26.080 --> 00:12:27.840]   to have them partnering with the podcast.
[00:12:27.840 --> 00:12:29.200]   But throughout the rest of this episode,
[00:12:29.200 --> 00:12:31.880]   you will hear me talk about some brands that I love.
[00:12:31.880 --> 00:12:34.040]   And to the extent those brands have offers
[00:12:34.040 --> 00:12:37.000]   or deals for listeners, I'm gonna mention those.
[00:12:37.000 --> 00:12:39.400]   And I just thought it was good to be fully transparent
[00:12:39.400 --> 00:12:41.360]   that some of those brands are sponsors.
[00:12:41.360 --> 00:12:43.240]   Some of those links might not be sponsors.
[00:12:43.240 --> 00:12:44.940]   They might be my personal referral links,
[00:12:44.940 --> 00:12:47.500]   but none of them have paid to be here.
[00:12:47.500 --> 00:12:50.240]   And I've tried my best to only talk about the products
[00:12:50.240 --> 00:12:53.440]   and services that I've evaluated or that I think are great,
[00:12:53.440 --> 00:12:56.240]   which fortunately is exactly how I think about sponsors.
[00:12:56.240 --> 00:12:58.680]   Whenever I find a product I love that I wanna talk about,
[00:12:58.680 --> 00:13:00.840]   I reach out to them and say, can we work together?
[00:13:00.840 --> 00:13:03.000]   Because I really wanna only work with brands
[00:13:03.000 --> 00:13:03.940]   with products I love.
[00:13:03.940 --> 00:13:06.120]   So with that aside, let's talk about some of these tools.
[00:13:06.120 --> 00:13:09.760]   And again, I've used most of them for hours at a time
[00:13:09.760 --> 00:13:11.280]   going through all of these products,
[00:13:11.280 --> 00:13:12.980]   trying to decide what makes sense.
[00:13:12.980 --> 00:13:17.060]   There is nothing better than finding a brand of clothing
[00:13:17.060 --> 00:13:19.680]   that's comfortable, functional, and looks good.
[00:13:19.680 --> 00:13:21.280]   And that's exactly how I feel
[00:13:21.280 --> 00:13:23.400]   about our sponsor today, Viori.
[00:13:23.400 --> 00:13:25.600]   If you saw me in person, you'd know I believe it
[00:13:25.600 --> 00:13:27.560]   because there are very few days that go by
[00:13:27.560 --> 00:13:28.920]   where I'm not wearing one, two,
[00:13:28.920 --> 00:13:31.000]   or even three pieces of Viori.
[00:13:31.000 --> 00:13:33.400]   They make performance apparel for men and women
[00:13:33.400 --> 00:13:35.080]   that's incredibly versatile.
[00:13:35.080 --> 00:13:36.800]   Everything is designed to work out in,
[00:13:36.800 --> 00:13:39.080]   but doesn't look or feel like it at all.
[00:13:39.080 --> 00:13:40.400]   And it is so comfortable,
[00:13:40.400 --> 00:13:42.160]   you'll wanna wear it all the time.
[00:13:42.160 --> 00:13:44.400]   I've long said that Sunday performance joggers
[00:13:44.400 --> 00:13:46.160]   were my favorites and don't get me wrong,
[00:13:46.160 --> 00:13:47.720]   I have at least three pairs
[00:13:47.720 --> 00:13:49.940]   and they are the most comfortable pants I've owned,
[00:13:49.940 --> 00:13:51.280]   but I've been running a lot more
[00:13:51.280 --> 00:13:53.020]   and it's still warm in California.
[00:13:53.020 --> 00:13:55.920]   So I'm wearing my core shorts all the time.
[00:13:55.920 --> 00:13:57.760]   Their products are incredibly versatile
[00:13:57.760 --> 00:13:59.820]   and can be used for just about any activity,
[00:13:59.820 --> 00:14:02.040]   whether it's running, training, yoga,
[00:14:02.040 --> 00:14:03.600]   but they're also great for lounging
[00:14:03.600 --> 00:14:05.080]   and running around town.
[00:14:05.080 --> 00:14:07.840]   Honestly, I think Viori is an investment in your happiness
[00:14:07.840 --> 00:14:09.160]   and for All The Hacks listeners,
[00:14:09.160 --> 00:14:11.720]   they're offering 20% off your first purchase,
[00:14:11.720 --> 00:14:15.920]   as well as free shipping and returns on US orders over $75.
[00:14:15.920 --> 00:14:17.940]   So you should definitely check them out
[00:14:17.940 --> 00:14:20.360]   at allthehacks.com/viori.
[00:14:20.360 --> 00:14:24.760]   Again, go to allthehacks.com/v-u-o-r-i
[00:14:24.760 --> 00:14:26.760]   and get yourself some of the most comfortable
[00:14:26.760 --> 00:14:28.660]   and versatile clothing on the planet.
[00:14:28.660 --> 00:14:33.240]   Signing your life away to a big wireless provider
