
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:02:42.660 --> 00:02:43.500]   So--
[00:02:43.500 --> 00:02:44.940]   - All we need to do is turn over the calendar
[00:02:44.940 --> 00:02:46.020]   and look what happens.
[00:02:46.020 --> 00:02:46.940]   - Right, right.
[00:02:46.940 --> 00:02:49.620]   Also, there is a firearm test going on in the background,
[00:02:49.620 --> 00:02:51.580]   so hopefully it's not too loud.
[00:02:51.580 --> 00:02:53.020]   - Okay, good timing.
[00:02:53.020 --> 00:02:53.860]   Thanks, guys. - Great, yeah.
[00:02:53.860 --> 00:02:55.220]   - All right, let's do the first question.
[00:02:55.220 --> 00:02:57.620]   - Okay, up first we have a question from Mike.
[00:02:57.620 --> 00:02:59.740]   I've been considering shifting 20 to 30%
[00:02:59.740 --> 00:03:02.260]   of my all-stock ETF portfolio to bonds,
[00:03:02.260 --> 00:03:03.460]   but I haven't yet because the market
[00:03:03.460 --> 00:03:05.820]   is still well below the highs of 2022.
[00:03:05.820 --> 00:03:08.020]   My thought is that I have a long enough time horizon
[00:03:08.020 --> 00:03:09.820]   to wait until the stock market reaches new highs
[00:03:09.820 --> 00:03:11.340]   before making this shift.
[00:03:11.340 --> 00:03:13.420]   I recognize that this is a type of market timing,
[00:03:13.420 --> 00:03:15.740]   which generally doesn't work and should be avoided,
[00:03:15.740 --> 00:03:18.100]   but I don't see any gaps in this rationale,
[00:03:18.100 --> 00:03:20.140]   so I'd like to hear your thoughts.
[00:03:20.140 --> 00:03:22.180]   I find it interesting they admit
[00:03:22.180 --> 00:03:23.940]   that it usually doesn't work,
[00:03:23.940 --> 00:03:27.380]   but they think that this might work for them.
[00:03:27.380 --> 00:03:28.660]   - I guess any sort of market timing,
[00:03:28.660 --> 00:03:30.700]   there has to be some sort of gap in rationale.
[00:03:30.700 --> 00:03:32.540]   Now, I'm not sure the exact reason here,
[00:03:32.540 --> 00:03:34.260]   but since Mike is a viewer of the show,
[00:03:34.260 --> 00:03:37.620]   I'm guessing he analyzed his risk profile
[00:03:37.620 --> 00:03:39.020]   and time horizon and his plan,
[00:03:39.020 --> 00:03:41.020]   and he said, "You know, I need a more balanced portfolio.
[00:03:41.020 --> 00:03:42.480]   "I'm going from all-stock to bonds.
[00:03:42.480 --> 00:03:44.420]   "I realize I need more balance," for whatever reason.
[00:03:44.420 --> 00:03:46.980]   So he wants to go from 100% in stocks
[00:03:46.980 --> 00:03:49.780]   to more of an 80/20, 70/30 portfolio.
[00:03:49.780 --> 00:03:51.340]   Now, some people prefer the glide path,
[00:03:51.340 --> 00:03:53.220]   which is just slowly moving from all-equity
[00:03:53.220 --> 00:03:54.420]   to something more balanced.
[00:03:54.420 --> 00:03:55.260]   So that could mean, I don't know,
[00:03:55.260 --> 00:03:57.180]   5% or 10% per year you move.
[00:03:57.180 --> 00:04:00.340]   So you go 100% to 95% to 90%, whatever, in a slow...
[00:04:00.340 --> 00:04:02.100]   That's how the target date funds do it, right?
[00:04:02.100 --> 00:04:03.720]   They do it in a slow manner.
[00:04:03.720 --> 00:04:04.620]   They slowly...
[00:04:04.620 --> 00:04:06.320]   Other people would rather just rip off the Band-Aid
[00:04:06.320 --> 00:04:08.180]   and, like, "If this is the allocation I want,
[00:04:08.180 --> 00:04:10.020]   "I'm just gonna go to it now."
[00:04:10.020 --> 00:04:12.080]   It sounds like Mike wants to rip off the Band-Aid,
[00:04:12.080 --> 00:04:13.360]   but he's not quite there yet
[00:04:13.360 --> 00:04:16.140]   because he thinks stocks can snap back.
[00:04:16.140 --> 00:04:17.140]   Now, the rationale here
[00:04:17.140 --> 00:04:19.540]   that stocks are more attractive than bonds,
[00:04:19.540 --> 00:04:20.580]   it makes more sense,
[00:04:20.580 --> 00:04:22.460]   'cause even if stocks just go back to all-time highs,
[00:04:22.460 --> 00:04:23.520]   they'd probably have more upside.
[00:04:23.520 --> 00:04:25.100]   The problem here, as always,
[00:04:25.100 --> 00:04:26.960]   that even if you're right directionally,
[00:04:26.960 --> 00:04:29.100]   that stocks do have more upside,
[00:04:29.100 --> 00:04:30.140]   you might not nail the timing.
[00:04:30.140 --> 00:04:31.980]   So, John, throw up the table I made here.
[00:04:31.980 --> 00:04:34.100]   So these are the drawdowns as of yesterday.
[00:04:34.100 --> 00:04:34.940]   It might be a little better
[00:04:34.940 --> 00:04:36.020]   after a little bit of rally today,
[00:04:36.020 --> 00:04:38.340]   but the S&P from all-time highs is down 16%.
[00:04:38.340 --> 00:04:42.060]   The Russell 2000 index of small caps was down 22.
[00:04:42.060 --> 00:04:44.320]   NASDAQ 100 is still down 28%.
[00:04:44.320 --> 00:04:45.420]   Just to break even,
[00:04:45.420 --> 00:04:49.380]   we gotta see gains of 19, 28, and 38, respectively, right?
[00:04:49.380 --> 00:04:51.160]   Now, if that happens in less than a year,
[00:04:51.160 --> 00:04:52.780]   you're talking great annualized returns.
[00:04:52.780 --> 00:04:53.620]   It's gonna be awesome.
[00:04:53.620 --> 00:04:55.520]   Of course that's gonna beat the bond market.
[00:04:55.520 --> 00:04:57.420]   But I'd say it takes a little longer.
[00:04:57.420 --> 00:04:59.340]   I looked at what the annualized returns would be here
[00:04:59.340 --> 00:05:01.800]   over two, three, four, or five years.
[00:05:01.800 --> 00:05:04.980]   If we're talking four years,
[00:05:04.980 --> 00:05:07.500]   it could be more of a 4% return
[00:05:07.500 --> 00:05:09.760]   for the S&P to get back to that break even.
[00:05:09.760 --> 00:05:12.300]   And now we're looking pretty similar to bond yields.
[00:05:12.300 --> 00:05:13.940]   Now, I'm not saying it's going to take that long,
[00:05:13.940 --> 00:05:15.800]   but if you look at the history of bear markets,
[00:05:15.800 --> 00:05:18.220]   some of them have taken that long to break even.
[00:05:18.220 --> 00:05:20.060]   I hope it doesn't take that long, but you never know.
[00:05:20.060 --> 00:05:23.600]   So I think the whole point of setting an asset allocation
[00:05:23.600 --> 00:05:25.960]   in the first place is not necessarily to optimize
[00:05:25.960 --> 00:05:27.400]   for the highest returns possible.
[00:05:27.400 --> 00:05:29.700]   If you're gonna optimize for the highest returns possible,
[00:05:29.700 --> 00:05:30.880]   you invest in the stock market
[00:05:30.880 --> 00:05:32.320]   and maybe add some leverage on there, right?
[00:05:32.320 --> 00:05:33.560]   That's like a textbook.
[00:05:33.560 --> 00:05:34.920]   That's how you'd wanna optimize.
[00:05:34.920 --> 00:05:38.280]   But I think the asset allocation really is about trying
[00:05:38.280 --> 00:05:40.720]   to earn the highest return for a given level of risk.
[00:05:40.720 --> 00:05:43.120]   And if you've figured out that a given level of risk for me
[00:05:43.120 --> 00:05:45.780]   is 80/20 or 70/30,
[00:05:45.780 --> 00:05:47.960]   the longer you stay in an all-stock portfolio,
[00:05:47.960 --> 00:05:49.480]   the longer there's a risk mismatch.
[00:05:49.480 --> 00:05:51.720]   So I think you might be fine
[00:05:51.720 --> 00:05:54.600]   since you've already dealt with an all-stock portfolio
[00:05:54.600 --> 00:05:57.120]   for this long, but I think that there's a few options.
[00:05:57.120 --> 00:05:58.400]   So you could wait it out
[00:05:58.400 --> 00:06:01.120]   and sell some of your stocks after a big rebound.
[00:06:01.120 --> 00:06:02.500]   The only caveat here is that you might just need
[00:06:02.500 --> 00:06:03.340]   to be a little more patient.
[00:06:03.340 --> 00:06:04.840]   If the market is doing great now,
[00:06:04.840 --> 00:06:06.680]   it could fall again next month, who knows?
[00:06:06.680 --> 00:06:07.720]   We could be back here next month and say,
[00:06:07.720 --> 00:06:10.060]   "Hey, we're back to a down 6% month."
[00:06:10.060 --> 00:06:11.220]   Wouldn't surprise me.
[00:06:11.220 --> 00:06:12.120]   You could rip the bandaid off
[00:06:12.120 --> 00:06:14.000]   and just move to that stated asset allocation.
[00:06:14.000 --> 00:06:16.240]   The bad news is you're selling some stocks at a loss,
[00:06:16.240 --> 00:06:17.280]   probably in the midst of a drawdown.
[00:06:17.280 --> 00:06:18.480]   The good news is you're buying bonds
[00:06:18.480 --> 00:06:19.560]   at a much higher yield here.
[00:06:19.560 --> 00:06:21.560]   So maybe bonds provide a little bit of a boost
[00:06:21.560 --> 00:06:22.880]   'cause you have higher yields.
[00:06:22.880 --> 00:06:24.760]   The third option, if you want to split the difference,
[00:06:24.760 --> 00:06:27.120]   is just my glide path, dollar cost average, right?
[00:06:27.120 --> 00:06:29.440]   Do 5% every three months, every six months,
[00:06:29.440 --> 00:06:31.080]   every nine, 12 months, whatever it is.
[00:06:31.080 --> 00:06:33.500]   Pick a time, do it at a predetermined intervals,
[00:06:33.500 --> 00:06:35.240]   and then just ease into it.
[00:06:35.240 --> 00:06:37.720]   And because if the stock market falls,
[00:06:37.720 --> 00:06:40.360]   then you're gonna think, "Well, what am I waiting for?"
[00:06:40.360 --> 00:06:41.760]   And then you could just have to double down
[00:06:41.760 --> 00:06:42.580]   and do it at a different time.
[00:06:42.580 --> 00:06:44.680]   So it's possible we could slingshot back
[00:06:44.680 --> 00:06:45.520]   to new all-time highs.
[00:06:45.520 --> 00:06:46.340]   It wouldn't surprise me.
[00:06:46.340 --> 00:06:48.340]   It's also possible that we could just kind of drift sideways
[00:06:48.340 --> 00:06:49.960]   for a while and who knows what happens.
[00:06:49.960 --> 00:06:52.480]   So I would just have a contingency plan
[00:06:52.480 --> 00:06:53.680]   if you're gonna stick in all stocks
[00:06:53.680 --> 00:06:55.640]   that you want to get to this other allocation,
[00:06:55.640 --> 00:06:56.920]   just in case stocks roll over again
[00:06:56.920 --> 00:06:57.960]   or they go sideways for a while
[00:06:57.960 --> 00:07:01.280]   and then you're kind of stuck and go, "Now what do I do?"
[00:07:01.280 --> 00:07:03.280]   - But to be clear, what's your market prediction
[00:07:03.280 --> 00:07:04.440]   for the year overall?
[00:07:04.440 --> 00:07:09.760]   - I give my S&P 500 levels in December.
[00:07:09.760 --> 00:07:11.100]   - Okay, okay. - I wait.
[00:07:11.100 --> 00:07:13.200]   - I'm trying to get you on CNBC, you know?
[00:07:13.200 --> 00:07:17.640]   - I put all my predictions through Michael.
[00:07:17.640 --> 00:07:19.420]   He's like my puppet.
[00:07:19.420 --> 00:07:20.820]   Let's do another one.
[00:07:20.820 --> 00:07:23.860]   - Okay, up next we have a question from Joe.
[00:07:23.860 --> 00:07:25.920]   "If I have a pension and an annuity,
[00:07:25.920 --> 00:07:28.160]   "is that a substitute for bonds?"
[00:07:28.160 --> 00:07:29.000]   - Good question.
[00:07:29.000 --> 00:07:31.140]   I've received some variation of this question for years.
[00:07:31.140 --> 00:07:32.140]   This was actually another follow-up
[00:07:32.140 --> 00:07:34.300]   to our discussion last week on the pros and cons
[00:07:34.300 --> 00:07:36.740]   of having 100% all-stock portfolio.
[00:07:36.740 --> 00:07:38.100]   And what did you say?
[00:07:38.100 --> 00:07:39.660]   70% of the people in the chat last week
[00:07:39.660 --> 00:07:41.700]   said that they actually have all their money in stocks?
[00:07:41.700 --> 00:07:42.540]   Something like that?
[00:07:42.540 --> 00:07:44.140]   - Something like that, yeah.
[00:07:44.140 --> 00:07:45.260]   - Okay, pretty good.
[00:07:45.260 --> 00:07:47.640]   Another one people ask is if Social Security
[00:07:47.640 --> 00:07:48.480]   should count as a bond.
[00:07:48.480 --> 00:07:50.280]   'Cause Social Security really is a form of annuity.
[00:07:50.280 --> 00:07:52.440]   I've seen estimates in the range of,
[00:07:52.440 --> 00:07:53.720]   'cause you take those payments
[00:07:53.720 --> 00:07:56.080]   and the present value of any investment
[00:07:56.080 --> 00:07:58.000]   is take the future cash flows,
[00:07:58.000 --> 00:08:00.600]   discount them back at some reasonable discount rate.
[00:08:00.600 --> 00:08:02.060]   If you did that for Social Security,
[00:08:02.060 --> 00:08:03.480]   depending on how much you made
[00:08:03.480 --> 00:08:05.080]   and how long you live and all these things
[00:08:05.080 --> 00:08:08.160]   that they change from person to person,
[00:08:08.160 --> 00:08:10.600]   the present value of even Social Security as an annuity
[00:08:10.600 --> 00:08:13.680]   could be something like 300 to $500,000.
[00:08:13.680 --> 00:08:15.140]   Like that would be the present value
[00:08:15.140 --> 00:08:17.540]   of trying to buy an annuity stream like that.
[00:08:17.540 --> 00:08:20.180]   Obviously, it's impossible to come up with a precise value
[00:08:20.180 --> 00:08:21.780]   for these things 'cause rates are always changing
[00:08:21.780 --> 00:08:23.660]   and no one knows how long they're gonna live.
[00:08:23.660 --> 00:08:25.780]   But let's say you made some reasonable assumptions
[00:08:25.780 --> 00:08:28.100]   and you discount your periodic payments from your annuity
[00:08:28.100 --> 00:08:30.820]   or your pension back to give yourself a range
[00:08:30.820 --> 00:08:32.180]   of the current value of those payments.
[00:08:32.180 --> 00:08:35.300]   Let's say you have like a $600,000 portfolio
[00:08:35.300 --> 00:08:37.060]   and you realize that these annuity payments
[00:08:37.060 --> 00:08:38.100]   and this pension payment is worth
[00:08:38.100 --> 00:08:40.660]   something like 400 to 600,000.
[00:08:40.660 --> 00:08:44.520]   So does that mean that you now have a 60/40 portfolio
[00:08:44.520 --> 00:08:47.520]   or a 50/50 portfolio and then you can go all in on stocks
[00:08:47.520 --> 00:08:49.520]   'cause that other piece is your bonds?
[00:08:49.520 --> 00:08:52.260]   I don't necessarily like to look at it that way.
[00:08:52.260 --> 00:08:53.480]   I prefer to approach this
[00:08:53.480 --> 00:08:55.360]   from more of a financial planning perspective
[00:08:55.360 --> 00:08:57.600]   than a portfolio management perspective
[00:08:57.600 --> 00:08:59.600]   because think about it, if you had no,
[00:08:59.600 --> 00:09:01.920]   let's pretend you have no pension income and no annuity
[00:09:01.920 --> 00:09:03.320]   and you retire, would you rely strictly,
[00:09:03.320 --> 00:09:05.180]   and you're relying strictly on your portfolio
[00:09:05.180 --> 00:09:06.200]   for your spending purposes.
[00:09:06.200 --> 00:09:09.080]   You decide, all right, I can spend maybe 4% to 5% per year
[00:09:09.080 --> 00:09:10.780]   from this portfolio for withdrawals
[00:09:10.780 --> 00:09:12.920]   and that's gonna get me through things.
[00:09:12.920 --> 00:09:14.560]   Now, let's say you run the numbers
[00:09:14.560 --> 00:09:15.720]   and you realize you do have this pension,
[00:09:15.720 --> 00:09:16.560]   you do have the annuity,
[00:09:16.560 --> 00:09:18.240]   and it takes your spending from your portfolio down
[00:09:18.240 --> 00:09:20.600]   from 4% to 5% to 2% to 3%.
[00:09:20.600 --> 00:09:22.560]   So that gives you the ability to potentially
[00:09:22.560 --> 00:09:24.520]   take more risk in your portfolio,
[00:09:24.520 --> 00:09:25.880]   but the question then becomes,
[00:09:25.880 --> 00:09:27.360]   do you want to take more risk?
[00:09:27.360 --> 00:09:31.080]   Like you can take more risk, but do you really need to?
[00:09:31.080 --> 00:09:33.400]   And you might not need to anymore, but you could want to.
[00:09:33.400 --> 00:09:35.360]   So I think that's what it really comes down to.
[00:09:35.360 --> 00:09:36.400]   Like a lower spending rate
[00:09:36.400 --> 00:09:37.840]   gives you the ability to take more risk.
[00:09:37.840 --> 00:09:39.600]   It doesn't necessarily force you to take more risk.
[00:09:39.600 --> 00:09:40.600]   It doesn't require you to.
[00:09:40.600 --> 00:09:42.320]   So I think you still,
[00:09:42.320 --> 00:09:44.600]   if you have a hard time dealing with volatility,
[00:09:44.600 --> 00:09:46.000]   having an all stock portfolio,
[00:09:46.000 --> 00:09:48.020]   even if you have that other income coming in,
[00:09:48.020 --> 00:09:48.860]   it's probably not gonna help much.
[00:09:48.860 --> 00:09:51.320]   'Cause think about it, if you're still working
[00:09:51.320 --> 00:09:52.720]   and you're getting a paycheck and income coming in,
[00:09:52.720 --> 00:09:54.600]   does that make it easier to sit through the volatility
[00:09:54.600 --> 00:09:55.520]   in the stock market?
[00:09:55.520 --> 00:09:56.440]   For some people it might,
[00:09:56.440 --> 00:09:57.560]   'cause they know they have future savings.
[00:09:57.560 --> 00:09:59.440]   Other people say, no, I can't do this.
[00:09:59.440 --> 00:10:00.280]   I need an emotional hedge.
[00:10:00.280 --> 00:10:01.160]   I need cash or bonds.
[00:10:01.160 --> 00:10:02.800]   So I just think you have to decide
[00:10:02.800 --> 00:10:04.080]   whether you're comfortable taking more risk.
[00:10:04.080 --> 00:10:07.300]   If you have that annuity and the pension coming in,
[00:10:07.300 --> 00:10:09.000]   obviously you're in a much better spot.
[00:10:09.000 --> 00:10:10.840]   It makes your life more predictable and easier
[00:10:10.840 --> 00:10:12.500]   in terms of spending needs.
[00:10:12.500 --> 00:10:15.440]   But I think it really depends on how you handle volatility.
[00:10:15.440 --> 00:10:20.200]   - Well now, maybe I'm wrong here,
[00:10:20.200 --> 00:10:22.540]   but I feel like I've read before about pensions
[00:10:22.540 --> 00:10:24.320]   not actually coming to fruition, right?
[00:10:24.320 --> 00:10:25.960]   Isn't that a thing that happens?
[00:10:25.960 --> 00:10:28.800]   So are they 100% given?
[00:10:28.800 --> 00:10:30.600]   - You mean if a company goes under?
[00:10:30.600 --> 00:10:31.440]   - Yeah, yeah.
[00:10:31.440 --> 00:10:33.480]   I feel like I've heard of them getting cut in half
[00:10:33.480 --> 00:10:35.720]   or being like, yeah.
[00:10:35.720 --> 00:10:37.180]   - Well, there's some insurance there
[00:10:37.180 --> 00:10:39.240]   and it'd be hard to cut it in half immediately
[00:10:39.240 --> 00:10:40.080]   for some people.
[00:10:40.080 --> 00:10:42.320]   But your future benefits could be taken down
[00:10:42.320 --> 00:10:43.380]   if you're a young person right now.
[00:10:43.380 --> 00:10:46.360]   Say you might not get the same benefits as if you're a teacher
[00:10:46.360 --> 00:10:47.560]   and your benefits are a little,
[00:10:47.560 --> 00:10:48.400]   you have to put more money in
[00:10:48.400 --> 00:10:49.720]   or you don't get as much as the other teachers.
[00:10:49.720 --> 00:10:52.280]   But yeah, for some people, I guess it would be,
[00:10:52.280 --> 00:10:55.080]   can I really bank on this?
[00:10:55.080 --> 00:10:56.880]   But yeah, if you're in the position
[00:10:56.880 --> 00:10:57.920]   of getting a pension income,
[00:10:57.920 --> 00:10:59.080]   you're in a better spot than a lot of people
[00:10:59.080 --> 00:11:00.920]   'cause a lot of people don't have those anymore.
[00:11:00.920 --> 00:11:02.000]   - Right.
[00:11:02.000 --> 00:11:03.440]   - By the way, I heard the fire alarm.
[00:11:03.440 --> 00:11:04.280]   Nicely done.
[00:11:04.280 --> 00:11:07.080]   It's getting louder and louder, it feels like.
[00:11:07.080 --> 00:11:08.320]   - All right, let's do another one.
[00:11:08.320 --> 00:11:11.280]   - Okay, up next we have a question from Casey.
[00:11:11.280 --> 00:11:12.840]   I've heard you guys say quite a few times
[00:11:12.840 --> 00:11:14.500]   that trees don't grow to the sky
[00:11:14.500 --> 00:11:16.640]   and you're usually talking about a particular company
[00:11:16.640 --> 00:11:19.240]   or Bitcoin or maybe ARK, et cetera.
[00:11:19.240 --> 00:11:21.840]   But could the same be true for the stock market in general?
[00:11:21.840 --> 00:11:24.540]   Does it hit a point where it simply can't grow anymore?
[00:11:24.540 --> 00:11:26.520]   After all, money is scarce and limited.
[00:11:26.520 --> 00:11:29.640]   If everyone invests in the stock market,
[00:11:29.640 --> 00:11:31.640]   we can't all become millionaires, right?
[00:11:33.080 --> 00:11:35.640]   - So I've only read one Jonathan Franzen book in my life.
[00:11:35.640 --> 00:11:37.840]   Are you a Franzen fan at all?
[00:11:37.840 --> 00:11:40.680]   - I actually have a book or two, but I haven't read them.
[00:11:40.680 --> 00:11:42.560]   - Okay, I think the one was called "Freedom," I think.
[00:11:42.560 --> 00:11:45.720]   I read it, I don't know, probably eight or nine years ago.
[00:11:45.720 --> 00:11:46.760]   The only thing I remember about the book,
[00:11:46.760 --> 00:11:47.640]   it was a really long book,
[00:11:47.640 --> 00:11:50.080]   was that the whole basic premise was
[00:11:50.080 --> 00:11:52.480]   why do we need to have so much economic and personal growth?
[00:11:52.480 --> 00:11:53.440]   Why can't we just chill
[00:11:53.440 --> 00:11:55.340]   and be happy where we are for a while?
[00:11:55.340 --> 00:11:57.800]   And that sounds great until you realize
[00:11:57.800 --> 00:11:59.680]   that this machine that we're in,
[00:11:59.680 --> 00:12:01.760]   it kind of rests on the fact that growth.
[00:12:01.760 --> 00:12:03.840]   Listen, if we all woke up one day and decided
[00:12:03.840 --> 00:12:05.280]   we're not gonna prove ourselves anymore,
[00:12:05.280 --> 00:12:07.360]   no more innovation, we're happy where we are,
[00:12:07.360 --> 00:12:09.480]   sure, the stock market will stop growing,
[00:12:09.480 --> 00:12:11.800]   corporations will stop throwing off profits,
[00:12:11.800 --> 00:12:15.400]   and we'll probably descend into Mad Max territory
[00:12:15.400 --> 00:12:18.180]   or something, and people will be very angry.
[00:12:18.180 --> 00:12:21.100]   - So you're that optimistic?
[00:12:21.100 --> 00:12:24.240]   - No, I just don't think, I think as a species,
[00:12:24.240 --> 00:12:25.280]   the one thing that sets us apart
[00:12:25.280 --> 00:12:26.580]   is that we like to move forward
[00:12:26.580 --> 00:12:28.360]   and improve and have progress.
[00:12:28.360 --> 00:12:30.840]   It's kind of just in our DNA, right?
[00:12:30.840 --> 00:12:34.400]   So Buffett, in 2008, wrote his "Buy American IM" thing
[00:12:34.400 --> 00:12:35.920]   in October, 2008.
[00:12:35.920 --> 00:12:37.960]   He was like 30% too early, but so be it.
[00:12:37.960 --> 00:12:38.800]   He said, "Over the long term,
[00:12:38.800 --> 00:12:40.540]   "the stock market will be good news.
[00:12:40.540 --> 00:12:41.380]   "In the 20th century,
[00:12:41.380 --> 00:12:43.220]   "the United States has endured two world wars,
[00:12:43.220 --> 00:12:45.160]   "other traumatic and expensive military conflicts,
[00:12:45.160 --> 00:12:47.180]   "the depression, a dozen or so recessions,
[00:12:47.180 --> 00:12:49.400]   "financial panics, oil shocks, a flu epidemic,"
[00:12:49.400 --> 00:12:51.240]   which was one of two now,
[00:12:51.240 --> 00:12:52.980]   "and the resignation of a disgraced president.
[00:12:52.980 --> 00:12:56.280]   "Yet the Dow rose from 66 to 11,497."
[00:12:56.280 --> 00:12:57.280]   That was in the fall of 2008.
[00:12:57.280 --> 00:12:59.080]   The Dow is now over 33,000.
[00:12:59.080 --> 00:13:00.920]   "Since then, we've had wars, a pandemic,
[00:13:00.920 --> 00:13:03.600]   "skyrocketing inflation and insurrection of the capital.
[00:13:03.600 --> 00:13:04.500]   "Things are still moving forward.
[00:13:04.500 --> 00:13:05.340]   "People are still innovating.
[00:13:05.340 --> 00:13:06.760]   "Despite all the bad stuff, people just keep moving forward.
[00:13:06.760 --> 00:13:08.800]   "So I do, however, think it makes sense
[00:13:08.800 --> 00:13:10.640]   "to temporary expectations of future returns."
[00:13:10.640 --> 00:13:12.280]   So John Thrope, this is one of my favorite charts,
[00:13:12.280 --> 00:13:14.120]   courtesy of the Credit Suisse yearbook.
[00:13:14.120 --> 00:13:16.640]   This shows the relative size of equities markets
[00:13:16.640 --> 00:13:20.920]   around the globe in 1899 and 2022.
