
[00:00:00.000 --> 00:00:04.000]   Time to text the group chat because Barbados is now closer than ever.
[00:02:14.000 --> 00:02:17.000]   Open line Friday, you call in, talk about anything that you want.
[00:02:17.000 --> 00:02:20.000]   You're welcome to join. You're welcome to ask any questions.
[00:02:20.000 --> 00:02:25.000]   You can talk about your personal situation. You can opine on anything that you wish to discuss.
[00:02:25.000 --> 00:02:29.000]   You can ask for my opinion, perspective, etc. It's completely open line.
[00:02:29.000 --> 00:02:31.000]   I don't screen the calls in any way.
[00:02:31.000 --> 00:02:36.000]   If you would like to gain access to one of these Q&A shows, the way you do that is by becoming a patron of the show.
[00:02:36.000 --> 00:02:40.000]   Go to patreon.com/radicalpersonalfinance.
[00:02:40.000 --> 00:02:43.000]   Sign up to support the show there on Patreon.
[00:02:43.000 --> 00:02:46.000]   And that will gain you access to these Friday call-in shows.
[00:02:46.000 --> 00:02:49.000]   We begin today with Ethan in Wisconsin.
[00:02:49.000 --> 00:02:52.000]   Ethan, welcome to the show. How can I serve you today, sir?
[00:02:52.000 --> 00:02:55.000]   Hi Joshua. Thanks so much for taking my call.
[00:02:55.000 --> 00:02:57.000]   I'm a huge fan of everything you do.
[00:02:57.000 --> 00:02:59.000]   I just wanted to say thanks and congratulations on the new baby.
[00:02:59.000 --> 00:03:01.000]   Thank you.
[00:03:01.000 --> 00:03:11.000]   My question is basically where is the value in a financial professional if I can open a Roth IRA on my own?
[00:03:11.000 --> 00:03:14.000]   Like through Vanguard or something like that?
[00:03:14.000 --> 00:03:19.000]   Why should I have a financial professional in my corner? Where is the value in that?
[00:03:19.000 --> 00:03:23.000]   That's a good question. How much money do you earn?
[00:03:23.000 --> 00:03:26.000]   Right now I make about $61,000 a year.
[00:03:26.000 --> 00:03:35.000]   If you could work with a financial professional who could coach you into doubling your income over the next two years, would you be willing to pay for that?
[00:03:35.000 --> 00:03:37.000]   Yeah.
[00:03:37.000 --> 00:03:40.000]   That would be a good example.
[00:03:40.000 --> 00:03:45.000]   How much do you spend normally in your budget?
[00:03:45.000 --> 00:03:48.000]   Like putting away in the retirement account?
[00:03:48.000 --> 00:03:53.000]   How much do you spend in your normal budget? What are your living expenses?
[00:03:53.000 --> 00:03:57.000]   Oh, cost of living per month is about $2,200 a month.
[00:03:57.000 --> 00:04:15.000]   Okay. So if you could work with a financial professional who was able to lower your expenses from $2,200 a month to say $1,200 per month, would it be worth paying that person for his help?
[00:04:15.000 --> 00:04:17.000]   Yeah, I suppose.
[00:04:17.000 --> 00:04:30.000]   Okay. So the answer to your question is it's worth working with a financial professional if you believe that that financial professional can help you to improve your situation.
[00:04:30.000 --> 00:04:44.000]   Now, where you immediately went was to what the financial industry has done, which has been to focus primarily on investment, saying, "Okay, we'll come and buy stocks and mutual funds."
[00:04:44.000 --> 00:04:58.000]   What has happened over, I would say, the last 30 years is that there has been a revolution in the delivery and application of financial advice, specifically as it relates to stocks and mutual funds.
[00:04:58.000 --> 00:05:14.000]   If you were to go back to, say, 1950, and I know that I just went back now 70 years, but I'm just trying to go far enough back that we get before the revolution of mutual funds, before we get the revolution of passive funds, etc.
[00:05:14.000 --> 00:05:26.000]   But if you were to go back to then, to say 1950, the advice and input of a financial professional would be really tremendous that that financial professional could help you improve your overall rate of return.
[00:05:26.000 --> 00:05:40.000]   Well, what's happened is that first we had the stockbroker kind of revolution where previously it was hard to buy stocks, it was expensive to buy stocks, and stockbrokers saw we can make a lot of money, so they started selling stocks more aggressively.
[00:05:40.000 --> 00:05:54.000]   Then we had the mutual fund revolution, then Jack Bogle came along and revolutionized the mutual fund industry with his basically invention and marketing of the index fund.
[00:05:54.000 --> 00:06:08.000]   The index fund and also the development of no-load mutual funds, meaning mutual funds that could be purchased without any sales commissions, that upended the entire stockbroker industry and the entire mutual fund sales industry.
[00:06:08.000 --> 00:06:22.000]   So we're in the current incredible world that we live in where you can go out and with literally a few hundred dollars you can purchase mutual funds with no sales charges, extremely low expense ratios.
[00:06:22.000 --> 00:06:26.000]   You can put those right into your Roth IRA, you can do that at any number of great institutions.
[00:06:26.000 --> 00:06:31.000]   And so there's been an absolute revolution in investing.
[00:06:31.000 --> 00:06:37.000]   And so the investment advice industry has had to come to terms with that, and that's the question that you're looking at.
[00:06:37.000 --> 00:06:44.000]   But that question is only a small subset of your overall financial lifestyle.
[00:06:44.000 --> 00:06:50.000]   And you could use a financial professional in any number of areas of your financial lifestyle.
[00:06:50.000 --> 00:06:52.000]   So I immediately went to income, right?
[00:06:52.000 --> 00:06:56.000]   If you're earning $61,000 per year, and how old are you, Ethan?
[00:06:56.000 --> 00:06:58.000]   I'm 25.
[00:06:58.000 --> 00:07:07.000]   Okay, so at 25 years old, if you're earning $61,000 per year, your number one financial priority should be to double and then double and then double again your income.
[00:07:07.000 --> 00:07:14.000]   And you should be investing into resources and teachers and products, etc., that can help you do that.
[00:07:14.000 --> 00:07:20.000]   When you are young, your most important asset is your earning ability.
[00:07:20.000 --> 00:07:25.000]   And the younger you are and the more effectively you can grow that, the better.
[00:07:25.000 --> 00:07:33.000]   So you should be out buying books from financial professionals, career coaches, taking courses, taking seminars.
[00:07:33.000 --> 00:07:38.000]   If you want to start a side business or develop a new skill, you should be investing into that.
[00:07:38.000 --> 00:07:45.000]   And you should look at your overall financial situation holistically, recognizing that those people are financial professionals.
[00:07:45.000 --> 00:07:53.000]   That was why years ago, the very first course I created and sold here at Radical Personal Finance was not a course on buying mutual funds or what stock to pick.
[00:07:53.000 --> 00:07:57.000]   It was a course on how to build your career and build your income.
[00:07:57.000 --> 00:08:04.000]   And I, today, coach a significant, decent number of clients where we work on that day after day after day.
[00:08:04.000 --> 00:08:06.000]   How do you increase your income substantially?
[00:08:06.000 --> 00:08:10.000]   And good coaching makes a world of difference in that space.
[00:08:10.000 --> 00:08:18.000]   But that's not something that T. Rowe Price is going to sell funds to or Fidelity or your Edward Jones guy is usually talking about.
[00:08:18.000 --> 00:08:21.000]   But that is, at its core, financial coaching.
[00:08:21.000 --> 00:08:24.000]   Now, you can go to other aspects of financial coaching.
[00:08:24.000 --> 00:08:27.000]   I talked about expenses, and of course, I don't know.
[00:08:27.000 --> 00:08:30.000]   It's hard to trim your expenses a ton.
[00:08:30.000 --> 00:08:35.000]   And I think that those things are often not worth paying for specific people.
[00:08:35.000 --> 00:08:37.000]   But I've taken courses on couponing.
[00:08:37.000 --> 00:08:44.000]   I've taken courses on credit card hacking and credit card mileage and how to travel the world cheaper, etc.
[00:08:44.000 --> 00:08:51.000]   So ways that you can spend your money effectively is good things to take training on.
[00:08:51.000 --> 00:09:01.000]   The challenge is a lot of that stuff is not--that kind of advice is pretty inexpensive, and you're already fairly close to as low as you can reasonably go.
[00:09:01.000 --> 00:09:11.000]   Now, when you go to investing, it's important to look at investing and ask yourself, "Can a financial professional help me with my investing strategy?"
[00:09:11.000 --> 00:09:14.000]   Which is, again, the question you asked me. I just diverted for a moment.
[00:09:14.000 --> 00:09:22.000]   The answer is if all you're going to do is go and buy a Roth IRA--excuse me, go and open a Roth IRA and put mutual funds inside that Roth IRA,
[00:09:22.000 --> 00:09:27.000]   you don't need any kind of financial professional at your current stage of financial growth.
[00:09:27.000 --> 00:09:29.000]   And I would recommend against it.
[00:09:29.000 --> 00:09:32.000]   There's no financial professional who's going to take you on as a client.
[00:09:32.000 --> 00:09:35.000]   You don't make enough. You don't have enough.
[00:09:35.000 --> 00:09:38.000]   Unless you have a lot of money that you haven't told me about, you don't make enough.
[00:09:38.000 --> 00:09:43.000]   You don't have enough to get the attention of a good professional.
[00:09:43.000 --> 00:09:46.000]   And that professional probably can't provide any real value to you.
[00:09:46.000 --> 00:09:50.000]   If you're earning your income at a job, for example, a professional can't do any tax planning for you.
[00:09:50.000 --> 00:09:59.000]   If you're just investing in mutual funds, you are a perfect fit for being a DIYer and doing it yourself very, very inexpensively.
[00:09:59.000 --> 00:10:09.000]   But you should consider if you could learn better investment strategies that would create for you more long-term rates of return.
[00:10:09.000 --> 00:10:18.000]   Now, in general, I like to discourage young guys from focusing too heavily on rate of return because the most important thing is how much money you're putting in.
[00:10:18.000 --> 00:10:22.000]   But there's no question that you can develop investing skills.
[00:10:22.000 --> 00:10:33.000]   And if you will develop investing skills, you can substantially increase your lifetime rate of return by developing those investing skills.
[00:10:33.000 --> 00:10:45.000]   So if you have an interest in a particular area of investing, then your particular way to engage with a financial professional might be to go and, again, take a class, take a seminar, go through a – read a book, read 10 books.
[00:10:45.000 --> 00:10:49.000]   Go through and develop your own skill set in your areas of interest.
[00:10:49.000 --> 00:10:55.000]   And if you find that investing is something that's interesting to you, that's how you'll engage with financial professionals.
[00:10:55.000 --> 00:11:04.000]   So in summary, the financial industry, the mainstream financial industry is not looking to work with you, not looking to help you, and they don't offer you any value.
[00:11:04.000 --> 00:11:20.000]   But you may find quite a lot of people who do want to sell you stuff that will help you, and it'll help you to increase your income, lower your expenses, increase your investment rate of return, and that will pay off in the long run.
[00:11:20.000 --> 00:11:26.000]   So what I would encourage you to do is take 5% to 10% of your income, set it aside, and invest it into yourself.
[00:11:26.000 --> 00:11:35.000]   Most importantly, your earning ability, invest it into the books, the courses, the seminars, the coaches, et cetera, and focus heavily on earning, keep your expenses low.
[00:11:35.000 --> 00:11:43.000]   And then when you're looking at investing, ask yourself, "How specifically do I want to invest as an individual and what would be the best way for me to do it?"
[00:11:43.000 --> 00:11:52.000]   And if it costs you money to get the best quality coaching and advice that can cut years off of your learning curve, that's money well spent.
[00:11:52.000 --> 00:12:01.000]   You muted yourself, Ethan. I'm going to unmute you here so we can hear you. Go ahead.
[00:12:01.000 --> 00:12:07.000]   Cool. Yeah, no, that makes a lot of sense. Thank you. I really appreciate that.
[00:12:07.000 --> 00:12:23.000]   I've actually been thinking about, I'm kind of on the brink of starting my own bookkeeping side hustle here. I currently work as a civil engineer as a W2 job, and so I'm trying to make the transition to working in a small business setting where I'm kind of the owner.
[00:12:23.000 --> 00:12:29.000]   So I think that's really good advice. I've got one other really quick question for you. Do you got a sec?
[00:12:29.000 --> 00:12:31.000]   Go ahead.
[00:12:31.000 --> 00:12:45.000]   So I'm just also just trying to educate myself as much about the real estate market as possible. Do you have like a course or an instructor that you'd recommend going to to educate myself about the real estate market?
[00:12:45.000 --> 00:12:59.000]   My preferred place to start is by getting and reading John Reed's books. I think that of all of the real estate gurus, he is the most honest, the most analytical, and the most straightforward.
[00:12:59.000 --> 00:13:13.000]   I also like Jack Schaub's, John Schaub's books. I usually recommend first Building Wealth One House at a Time by John Schaub. I don't know if he's updated it in the last decade. I need to check to see if he has a new edition of that because the market has changed dramatically.
[00:13:13.000 --> 00:13:20.000]   But what I love about his book is it's got the motivational element, and I think the motivational element is important, right?
[00:13:20.000 --> 00:13:36.000]   Especially when you're young, you need to get a vision in your head of what you're trying to accomplish. And so getting a vision to try reading a very motivational real estate book where you're trying to build a $5 million real estate portfolio is really, really helpful and important to help to give you a vision.
[00:13:36.000 --> 00:13:56.000]   And I really like the no-nonsense analytical approach of John Reed. So johntreed.com. You can buy all his books for like $600. You don't need all of them. Start with a few of them. They're $30 a pop. But I would get his books and work my way through those.
[00:13:56.000 --> 00:14:11.000]   Because if you understand the real estate marketplace holistically and you understand the strategies that can be applied at certain times and in certain places, then you can look around in your area and you can get involved.
[00:14:11.000 --> 00:14:33.000]   What I would caution you though is real estate is a rich man's game. You need money to play in real estate. And so you should be focused on saving, I don't know, $100 grand as fast as you can. So keep your money, only put the minimum into a Roth IRA. Stack up as much other money as possible. You need to make sure you pile up capital before you get involved in real estate. Make sense?
[00:14:33.000 --> 00:14:37.000]   Yeah, perfect. Thank you so much, Joshua. I appreciate it.
[00:14:37.000 --> 00:14:44.000]   My pleasure. We go on to Kyle in Washington. Kyle, welcome to the show. How can I serve you today?
[00:14:44.000 --> 00:15:03.000]   Hi, Joshua. Hope the lady's doing well. I have an easy one and a hard one. Well, a short one and a long one maybe. So what's the best, when I Google this question, what's the best e-reader?
[00:15:03.000 --> 00:15:30.000]   I don't really feel like doing the research. So I've got somewhere like six or seven library cards set up right now and I don't want to get an Amazon e-reader or maybe I do. I just don't want to do all the research about all these different doggone formats and what e-readers use which and all this stuff.
[00:15:30.000 --> 00:15:43.000]   And so I'm looking for a good one. One that I can go out and get these free books and the PDFs and that I can use it on my Libby library cards and all that manner of stuff.
[00:15:43.000 --> 00:16:09.000]   So in most cases, especially with e-readers, it pays to start with the biggest and the best which is going to be a Kindle. And the Kindle is universally, to the extent that you can borrow free e-books from your local library, it's almost certainly going to be set up to work with Kindle for those free books that you can borrow from the local library.
[00:16:09.000 --> 00:16:25.000]   Kindle also has access to Amazon's, what do they call it, their unlimited Amazon, I've forgotten the name of it, I don't have it currently. But they have a little subscription service where you pay, I can't remember, ten bucks a month, something like that.
[00:16:25.000 --> 00:16:40.000]   Kindle Unlimited, that's what it is. And so they have access to Kindle Unlimited which works really, really well with the Amazon system. And then of course you have access to the Amazon Kindle bookstore.
[00:16:40.000 --> 00:16:58.000]   And again, when you go with the biggest brand, you will always have the biggest selection. So there are other platforms that have perfectly great products, right?
[00:16:58.000 --> 00:17:18.000]   You've got the Nook. Does Barnes and Noble still make and sell the Nook? They have their own e-book store. They have the Kobo, it's pretty big, right? Owned by Walmart. Kobo.com, they sell an e-reader, etc. But having Amazon means you're going to have access to the biggest library, the books are going to come out, the newest and they're going to be the most available.
[00:17:18.000 --> 00:17:42.000]   The only reason you wouldn't choose Amazon is that you'll be completely locked into a locked down ecosystem where you can't easily get your books out. You can't easily get the digital rights management stuff off of it. You can't control your library yourself. It's just a hassle.
[00:17:42.000 --> 00:17:55.000]   And so you get kind of this double-edged sword. You get the best library, you get the simplest way to purchase books, view books, the best reading experience, etc. But you can't control the content in any way.
[00:17:55.000 --> 00:18:12.000]   So if you want control, then you'll go with another solution. But more and more, I myself have come to appreciate, while I have a couple other ones that I use so that I can control all the content, I've come to appreciate just the ease and simplicity of the Kindle system.
[00:18:12.000 --> 00:18:30.000]   So we use, in my household, I have four or five Amazon Kindles that are just set up in the conventional way. I used to take the Kindle and hack it a little bit so I could put files onto it manually, etc. I don't do that anymore. I just use the Amazon servers. It works really well.
[00:18:30.000 --> 00:18:49.000]   And then I have a couple of other e-readers. I use one with Kobo that I like a lot, and I use another one that I use to view stuff from my computer. So I think the answer for most people is just Kindle because you're probably not going to want to get involved with all that techie stuff.
[00:18:49.000 --> 00:19:06.000]   Yeah, and that's what I hear you espousing often is the ability to own and control the files. I'm not entirely sure how important that is to me, but I do like the idea of, as you say, the ownership portion.
[00:19:06.000 --> 00:19:29.000]   Philosophically, it's a very powerful point. I was just recently speaking with a friend of mine, and his point that he made to me that persuaded me afresh is that more and more, if we're not going to commit ourselves to learning how to control our devices and our library, etc., it's going to put us very much behind.
[00:19:29.000 --> 00:19:47.000]   So we need to be consistent about learning how to do it. And so I'm in favor of that. I'm just not willing to become a teacher in that space. I'm mediocre. I'm better than most, not as good as some in that space. And I think that the key is to notice why am I doing this.
[00:19:47.000 --> 00:20:10.000]   So, for example, if I'm reading, which is what you're doing with a reader, why am I reading? What's my purpose in reading? What am I going after? And so I want to not sacrifice the actual outcome of what I'm trying to accomplish, which is to consume targeted information that is helpful and appropriate for me in my industry, in my hobbies, in my goals, etc.
[00:20:10.000 --> 00:20:25.000]   I don't want to lose sight of that because of putting up too many tech walls. And what I've done over the years is I've put up lots of tech walls, and that keeps you from doing the thing. So just spending the money and getting the thing and actually doing it.
[00:20:25.000 --> 00:20:46.000]   And again, at this point in time, and I think for most people, and almost certainly for you, saving money on books should not be a priority. So you want a system that allows you to get the right books, meaning the ones that are actually the useful ones, to get them immediately when you want them and need them so that you can get the specific information that you need out of them so that you can achieve your goals.
[00:20:46.000 --> 00:20:52.000]   You're not looking to save money and read junky books that you can get on Kindle Unlimited just because you don't want to spend $15 on a book. That's silly.
[00:20:52.000 --> 00:20:56.000]   Certainly.
[00:20:56.000 --> 00:21:07.000]   Okay. And then if I want to get crazy, more advanced, however you want to call it, then I'm going to start running a different product like you have going.
[00:21:07.000 --> 00:21:28.000]   You're going to do different things. And so if you have a huge library, if you just want a reader, I'll tell you there is probably the best system. Like if you want a no screen reader, then there are plenty of e-ink readers that you can use. But none of them are going to give you what you're looking for in terms of the reading experience.
[00:21:28.000 --> 00:21:48.000]   If you're going to be reading a lot of PDFs, you cannot beat the experience on an iPad Pro with an Apple Pencil. Or if you want an e-ink version of that, get a Remarkable tablet. A Remarkable tablet is going to work well for PDFs. You can read them, you can mark them up, and you don't have to have the bright screen. You can have the e-ink.
[00:21:48.000 --> 00:22:03.000]   So I would say at its core, my favorite reading experience is on the iPad Pro with the Apple Pencil because I can have access to all the books, I can mark them all up, I can have them how I want them. That's kind of the best experience if you are going to go with a screen as well.
[00:22:03.000 --> 00:22:18.000]   Okay. Yeah, I've tried reading on my computer screen. I tried reading on my phone. I didn't like it. So I'm trying something different. So I appreciate those. And then is the system you're using on your computer, is that what you're posting?
[00:22:18.000 --> 00:22:32.000]   For example, you posted something on Twitter the other day about, I forget the name of the book, about trying not to get raped and murdered in your own home. I forget the title. The subtitle stuck hard.
[00:22:32.000 --> 00:22:50.000]   But you posted like four pages of this book that I read, so I got that book. But is that what you're using on your computer? Because I've seen you post a few things like that where you're reading what appears to be an actual full-color book on your machine.
[00:22:50.000 --> 00:23:07.000]   Yeah, so when I was posting that, that is pictures of… With that it's totally different. So with that, I got the physical book, I read the physical book, what you saw was just how I mark up and interact with the physical book. And then later, I scanned the physical book.
[00:23:07.000 --> 00:23:22.000]   And so I cut the spine off of it, I scanned the physical book, and then I put that into my computer. So going back about three years ago when my wife and I started traveling in our RV full-time, I decided to go ahead and digitize my library.
[00:23:22.000 --> 00:23:44.000]   There's a whole podcast episode where I explain the whole process. But I digitized probably, I don't know, a thousand to fifteen hundred book library. And I did what's called destructive scanning. So I cut off all the spines of the books, and then I fed the books through a duplex scanner.
[00:23:44.000 --> 00:24:00.000]   And for me, that was a really great solution. I really love it because I have on all of my devices, I have access to my entire library that I can pull up and I can see, I'll tell you right now how many books are in there.
[00:24:00.000 --> 00:24:15.000]   And I can search it, so it looks like there's, oh come on, three thousand, so I have three thousand and sixteen books right now in my library. And I can put any one of these, and it's actually a combination of formats.
[00:24:15.000 --> 00:24:36.000]   It's e-books, PDFs, etc. And I use the popular library application called Calibre to manage it. So what this gives me is it gives me access to all of my scanned PDFs of my books, all of my textbooks, all of my everything there, that I can pull it up anywhere in the world.
[00:24:36.000 --> 00:24:57.000]   And so any book that I want to read, I can just grab it, and if I'm preparing a course or I want to look something up, I have all of the stuff in there. And a lot of it is tagged, not all of it, but if I look at tax planning and someone asks me a question of tax planning, I can search it and I can see I've got fifty-seven books here on tax planning that are here.
[00:24:57.000 --> 00:25:12.000]   So tax planning for the family home, or tax planning for overseas property, or international tax and business guide. And so all of this stuff that I collect is all in one place, and so that helps me in my work.
[00:25:12.000 --> 00:25:26.000]   So what that was, I was going back to the scan of a book that I read, you know, however long ago, eight years ago, something like that, and I just took some screenshots from my PDF. I wouldn't recommend this system to most people.
[00:25:26.000 --> 00:25:43.000]   So it works well for me, and I like it, but what I have often done actually is gone through and purchased, I've gone back through and I've repurchased a lot of those books. The problem is with books is always the space, is where am I going to keep them?
[00:25:43.000 --> 00:26:02.000]   And when I started traveling, I figured, well, let me just go ahead and do this. So I will often now just go ahead and buy a physical copy of the book and a digital copy of the book. And I have found that I read better with a physical copy for all of the bonuses of digital.
[00:26:02.000 --> 00:26:19.000]   I read better with a physical copy. I'm less distractible. My marginalia is easier to engage in, and I remember the book better when I interact with a physical copy. But because of my weird international lifestyle, it's often hard to get my hands on the books that I want in the format, etc.
[00:26:19.000 --> 00:26:40.000]   So I basically just do all of the above. And so I have books that I purchase in every platform. I have books that I purchase, physical ones and e-books, etc. And just for my needs as a thinker, basically a professional thinker, that seems to be what I've come to for me. But I don't recommend that system, but that's what it was.
[00:26:40.000 --> 00:26:44.000]   Okay. Wonderful. Thank you.
[00:26:44.000 --> 00:27:13.000]   Remember, it's not so important the format that you read. It's much more important what you're going to read and why you're going to read it. And then when you understand what you're going to read and why you're going to read it, then the format will be fairly apparent. And reading as a technology is not something that is in and of itself good somehow. It's just a way of acquiring information and a way of accessing things.
[00:27:13.000 --> 00:27:25.000]   So you want to think about your goals in reading. So if I want to read current novels, then I'll just get those from my local library or make sure that I've got something set up with my local library subscription.
[00:27:25.000 --> 00:27:45.000]   If, on the other hand, I'm trying to read professional work that's going to improve my career or help me to accomplish my goals, then I may need to approach it slightly differently. So think more about why you're reading and what you're reading and make sure you're reading the right stuff at the right time rather than these particular details.
[00:27:45.000 --> 00:27:58.000]   Sure. Yeah. The thing I've been struggling with a little bit mostly is I've been going through so much material and I need a note-taking system, I think, more than anything else right now so I can keep straight.
[00:27:58.000 --> 00:28:20.000]   When a topic comes up in casual conversation, I say, "Oh, it would be a great thing to read about that," and then I don't remember it. And it'd be nice to have a more refined note-taking system to go along with. Otherwise, you're just chewing through content. You might as well be listening to some podcast.
[00:28:20.000 --> 00:28:45.000]   So there's a lot of good thinkers out there who are working on that and who have ideas. I think that simple scales and fancy fails. So having a simple system that you know how to use is a productive and effective thing to do. So anything that you design, it should be simple. There's nothing wrong with an analog system.
[00:28:45.000 --> 00:29:10.000]   One of the people who's really famous is the author Robert Greene. Probably his best-known book would be The 48 Laws of Power. Robert Greene is this remarkable researcher, very interesting guy. He has a system of note-taking that he uses that's entirely based on physical cards, physical three-by-five cards.
[00:29:10.000 --> 00:29:37.000]   His pupil, his apprentice for many years, was Ryan Holiday. Ryan Holiday, author of probably about a dozen books now, big into Stoicism with the Stoicism books, etc. But he has a similar system where he goes through and he takes notes on all of his books with a physical system of flashcards.
[00:29:37.000 --> 00:29:58.000]   So if you're interested in their systems, you can go and you can find both of them discussing them on YouTube. You can find interesting videos of them. It kind of works with the Kettle. It's a German word from a guy who invented this system. I've forgotten the word, but it's Kettle something or other that you can find online as well.
[00:29:58.000 --> 00:30:14.000]   Now you can modernize that with electronic technology systems, but again you have to say, "What am I trying to do?" For a content creator like Ryan or like me or something like that, ideas are our raw materials.
[00:30:14.000 --> 00:30:34.000]   Ryan is putting out a book a year. He needs a system that's going to allow him to read the necessary books that he needs to read to write a new book of his own and synthesize those ideas. So he has a system, Zettelkasten. Now I'm going to actually look it up. Yeah, Zettelkasten, that's what it is.
[00:30:34.000 --> 00:30:50.000]   Zettelkasten is the system that is an old-fashioned way of doing it with card files. So the point is there are a lot of technology systems that are created for you and if you think about your application, you can find one.
[00:30:50.000 --> 00:31:06.000]   So for students, I'm a big fan of the application RemNote. RemNote is a note-taking application that was invented by this guy. I think it's Kai Academy. I'll look it up here while I'm talking to you.
[00:31:06.000 --> 00:31:22.000]   This really smart brothers, or maybe it's, yeah, there we go, Kajin Koi Academy. Two brothers at Kajin Koi Academy who created this system called RemNote.
[00:31:22.000 --> 00:31:39.000]   And RemNote is a note-taking application in some ways similar to applications like Notion, but what it allows you to do is it allows you to create spaced repetition flashcards directly from the note-taking system.
[00:31:39.000 --> 00:31:50.000]   And so I really love this application, especially for students, because it allows you to take notes on the content you hear and then turn those notes into flashcards.
[00:31:50.000 --> 00:32:01.000]   This is kind of an update of SuperMemo, kind of the classic, if you went back 20 years, the software package that was created by, I forgot his name, Piotr something or other, I think it was a Polish guy.
[00:32:01.000 --> 00:32:20.000]   Super smart guy, he created this system called SuperMemo, which was a software application that allowed you to basically do all of your reading inside the system and then you put all of your thinking into this system of spaced repetition so you could remember the concepts and things that you worked at.
[00:32:20.000 --> 00:32:33.000]   So if I'm studying for, if I'm reading to study for something, then I'll take notes with something like RemNote using all of the different tools that are available so that I can drill that into my head with that.
[00:32:33.000 --> 00:32:38.000]   That would be different than just taking notes for your own personal files.
[00:32:38.000 --> 00:32:42.000]   So I can't tell you exactly the note system that works for you.
[00:32:42.000 --> 00:32:52.000]   I would say a simple one, right, using just the native apps, the native notes app on your phone is probably the best place to start, especially if you can synchronize it over to your PC for easier typing.
[00:32:52.000 --> 00:33:10.000]   So if that's Google Notes or Google Docs or if that's Apple Notes, that's a good place to start.
[00:33:10.000 --> 00:33:25.000]   Yeah, I started using Evernote a while back at your recommendation and it's fallen short in a few areas. I just haven't made a switch to something new so I'll have to go looking around. I think I'll add that to your podcast you just did about the five things I should do this new year.
[00:33:25.000 --> 00:33:39.000]   Virtually all of us have a long string of applications that we've tried and different things we've done and journals we've started and filing systems we've done. I've actually learned to be super careful of it.
[00:33:39.000 --> 00:33:57.000]   I often find myself, if I find myself creating a new system, a lot of times it's just resistance. I'm procrastinating by saying, "Let me go and design a cool new productivity system." I know now that I'm resisting the actual work that I should be doing and I don't need a new system, I just need to go do the work.
[00:33:57.000 --> 00:33:59.000]   Right.
[00:33:59.000 --> 00:34:03.000]   Was that both your questions or that was the easy question?
[00:34:03.000 --> 00:34:13.000]   Yeah, I know. I probably shouldn't say that. Folks say that all the time and then you end up really helping. If you've got time, if I'm still the only guy, I'd love to hit you with another one.
[00:34:13.000 --> 00:34:14.000]   I've got one more.
[00:34:14.000 --> 00:34:23.000]   Let me look at Evernote real fast. I'll read it to you.
