
[00:00:00.000 --> 00:00:01.000]   Hello, everybody.
[00:04:05.040 --> 00:04:06.040]   very painful.
[00:04:06.040 --> 00:04:07.040]   Got it.
[00:04:07.040 --> 00:04:11.040]   And isn't that a long and stressful day, usually?
[00:04:11.040 --> 00:04:13.720]   Yeah, absolutely.
[00:04:13.720 --> 00:04:17.840]   At this time, there was a lot of things about my job that were great, but a number of things
[00:04:17.840 --> 00:04:18.840]   that were not so great.
[00:04:18.840 --> 00:04:23.600]   I was working 50 to 60 hours a week baseline, just doing my job.
[00:04:23.600 --> 00:04:26.160]   And then at the time, I lived in Southern California.
[00:04:26.160 --> 00:04:32.600]   I lived in Los Angeles and practiced down in Orange County near Disneyland.
[00:04:32.600 --> 00:04:38.600]   So I was driving literally 2 to 2 and 1/2 hours every day just in the Southern California
[00:04:38.600 --> 00:04:39.600]   traffic.
[00:04:39.600 --> 00:04:42.600]   So I was feeling burnt out.
[00:04:42.600 --> 00:04:48.840]   And it was interesting, because burnout, traditionally, you would think of someone in their 50s working
[00:04:48.840 --> 00:04:49.840]   really hard.
[00:04:49.840 --> 00:04:53.640]   And they've been doing it for decades as a physician.
[00:04:53.640 --> 00:04:58.420]   And in my case-- and I think, actually, a lot of physicians nowadays, we're finding
[00:04:58.420 --> 00:05:01.360]   burnout earlier than we used to.
[00:05:01.360 --> 00:05:03.160]   And that was the case for me.
[00:05:03.160 --> 00:05:09.440]   Interesting, because I think part of becoming a physician or getting to the top of any type
[00:05:09.440 --> 00:05:16.960]   of well-paying field is to have the endurance to keep on going no matter what.
[00:05:16.960 --> 00:05:21.280]   And do you think there's some kind of disconnect in terms of the people who are in medical
[00:05:21.280 --> 00:05:26.640]   school thinking about what life will be like as a physician versus what happens and what
[00:05:26.640 --> 00:05:28.760]   life is like after they get there?
[00:05:28.760 --> 00:05:30.120]   Yeah, absolutely.
[00:05:30.120 --> 00:05:34.800]   And I think this has always been the case, except that now people feel more empowered
[00:05:34.800 --> 00:05:35.800]   to talk about it.
[00:05:35.800 --> 00:05:40.440]   We're in this world of social media where there's a lot more openness and transparency.
[00:05:40.440 --> 00:05:45.000]   But I think the term that we're looking for is arrival fallacy.
[00:05:45.000 --> 00:05:50.040]   And a lot of people work towards a goal, and they expect that once they achieve that goal,
[00:05:50.040 --> 00:05:51.320]   their life's going to be incredible.
[00:05:51.320 --> 00:05:53.200]   And it's going to stay that way.
[00:05:53.200 --> 00:05:55.620]   But I think we're very adaptable creatures.
[00:05:55.620 --> 00:05:58.240]   So once we reach a goal, it's great for a little bit of time.
[00:05:58.240 --> 00:06:01.520]   And then all of a sudden, you're saying, "Oh, this is just life now."
[00:06:01.520 --> 00:06:06.340]   So you're sort of searching for that next thing all the time.
[00:06:06.340 --> 00:06:09.000]   Did you have some pressure to become a doctor?
[00:06:09.000 --> 00:06:12.640]   Because I remember in high school, I knew there were some of the kids who wanted to
[00:06:12.640 --> 00:06:14.120]   be doctors very early on.
[00:06:14.120 --> 00:06:17.480]   Our salutatorian became a doctor, and he was always very smart.
[00:06:17.480 --> 00:06:19.920]   And I was like, "No, I can't get those trade As.
[00:06:19.920 --> 00:06:20.920]   Nope, not me."
[00:06:20.920 --> 00:06:24.480]   But he also went to William & Mary, and then he went to medical school.
[00:06:24.480 --> 00:06:25.880]   I just knew I couldn't do it.
[00:06:25.880 --> 00:06:30.140]   So did you have some kind of predetermined view of being a doctor?
[00:06:30.140 --> 00:06:31.960]   How did you decide to be a doctor?
[00:06:31.960 --> 00:06:32.960]   Yeah, absolutely.
[00:06:32.960 --> 00:06:34.240]   I mean, I'm Korean.
[00:06:34.240 --> 00:06:41.240]   So when I was growing up, there were sort of a few professions that seemed to be an
[00:06:41.240 --> 00:06:43.120]   option for me.
[00:06:43.120 --> 00:06:48.640]   And it's not like my mom sat me down and said, "Okay, Dan, you can become a doctor, a lawyer,
[00:06:48.640 --> 00:06:49.640]   or an engineer."
[00:06:49.640 --> 00:06:55.800]   But in church, that was sort of what the other Korean moms would brag about.
[00:06:55.800 --> 00:07:01.880]   And after a time, becoming a physician actually did seem something like I was really interested
[00:07:01.880 --> 00:07:08.760]   in because I didn't have a very good understanding of what people did in "finance."
[00:07:08.760 --> 00:07:14.760]   And I think that's something that you can talk about and how you ended up going into
[00:07:14.760 --> 00:07:15.760]   there.
[00:07:15.760 --> 00:07:17.920]   But for me, I sort of understood what doctors did.
[00:07:17.920 --> 00:07:22.440]   It's like doctors help people get better, and doctors are respected, and doctors make
[00:07:22.440 --> 00:07:23.440]   a good living.
[00:07:23.440 --> 00:07:25.280]   And all of these things sort of seem to make sense.
[00:07:25.280 --> 00:07:33.760]   And when I started college, yeah, I basically started out with the goal of becoming a physician.
[00:07:33.760 --> 00:07:36.920]   And I sort of meandered a little bit.
[00:07:36.920 --> 00:07:39.160]   I took some time off in college.
[00:07:39.160 --> 00:07:46.740]   I did other things and eventually did come back to pre-med and eventually went to med
[00:07:46.740 --> 00:07:49.560]   school, and that sort of became the goal.
[00:07:49.560 --> 00:07:50.560]   Got it.
[00:07:50.560 --> 00:07:55.360]   Where did you go to undergrad and medical school?
[00:07:55.360 --> 00:07:58.560]   So I went to undergrad at Yale University.
[00:07:58.560 --> 00:08:04.720]   And then afterwards, I was a philosophy major there, so I had a couple of pre-med requirements
[00:08:04.720 --> 00:08:06.480]   that I still had when I graduated.
[00:08:06.480 --> 00:08:11.920]   So after that, I did a year at Penn, just kind of finishing up med requirements.
[00:08:11.920 --> 00:08:15.200]   And then I went to the University of Pittsburgh for medical school.
[00:08:15.200 --> 00:08:19.320]   And then I did six years of urology residency at USC in LA.
[00:08:19.320 --> 00:08:20.600]   Oh, wow.
[00:08:20.600 --> 00:08:21.600]   So that's interesting.
[00:08:21.600 --> 00:08:25.560]   So getting into Yale is kind of impossible nowadays.
[00:08:25.560 --> 00:08:28.960]   What do you think enabled you to get into Yale?
[00:08:28.960 --> 00:08:35.800]   And then how did you feel going from Yale to Pittsburgh Medical School?
[00:08:35.800 --> 00:08:42.000]   So I think about this, and it's one of my favorite conversations these days, talking
[00:08:42.000 --> 00:08:45.000]   about other--
[00:08:45.000 --> 00:08:47.800]   So I went to Yale, my wife went to Yale, her sisters went to Yale.
[00:08:47.800 --> 00:08:52.960]   So when we get together on family vacations, we kind of sit around and say, oh, are kids
[00:08:52.960 --> 00:08:53.960]   ever going to get into Yale?
[00:08:53.960 --> 00:08:55.160]   It's so much harder now.
[00:08:55.160 --> 00:08:56.680]   We talk about these things, right?
[00:08:56.680 --> 00:08:59.680]   And then there's been recent things in the news about affirmative action and legacy and
[00:08:59.680 --> 00:09:00.680]   all that stuff.
[00:09:00.680 --> 00:09:07.080]   But I think the thing, when I look back, I did work really hard in high school.
[00:09:07.080 --> 00:09:08.320]   I was valedictorian.
[00:09:08.320 --> 00:09:09.320]   I got straight As.
[00:09:09.320 --> 00:09:13.400]   I got a 1540 on the SATs.
[00:09:13.400 --> 00:09:14.600]   I was drum major.
[00:09:14.600 --> 00:09:15.600]   I did track.
[00:09:15.600 --> 00:09:18.000]   I was in student government.
[00:09:18.000 --> 00:09:20.320]   I did all sorts of stuff.
[00:09:20.320 --> 00:09:22.120]   And I went to governor's school.
[00:09:22.120 --> 00:09:26.000]   So I mean, I did work really hard early on.
[00:09:26.000 --> 00:09:31.560]   And when I got into Yale, I was incredibly happy and grateful.
[00:09:31.560 --> 00:09:35.080]   And I think that even when you do all those things, even when you check off the boxes,
[00:09:35.080 --> 00:09:36.240]   it's still a crapshoot.
[00:09:36.240 --> 00:09:40.320]   Because acceptance rates are low now, but they were low back then as well.
[00:09:40.320 --> 00:09:43.140]   And I think a lot of things kind of have to go right.
[00:09:43.140 --> 00:09:45.200]   And I just got lucky.
[00:09:45.200 --> 00:09:46.560]   I don't know if you got lucky.
[00:09:46.560 --> 00:09:50.200]   Because if you did all those things like governor's school, I didn't even know what governor's
[00:09:50.200 --> 00:09:53.160]   school was in high school.
[00:09:53.160 --> 00:09:54.840]   They seem like you did a lot of things.
[00:09:54.840 --> 00:09:59.240]   So did your parents say, "Hey, you need to get into one of these schools when you're
[00:09:59.240 --> 00:10:03.560]   at a young age," or were you self-motivated?
[00:10:03.560 --> 00:10:05.760]   I think it was both, honestly.
[00:10:05.760 --> 00:10:10.440]   And I've talked about this and written about this on the blog a lot.
[00:10:10.440 --> 00:10:16.120]   But my family struggled financially for a significant part of my childhood.
[00:10:16.120 --> 00:10:22.900]   I mean, when I was very young, in the '80s, my dad was working in real estate in Manhattan
[00:10:22.900 --> 00:10:25.800]   and as kind of a commercial broker.
[00:10:25.800 --> 00:10:26.800]   And things were quite good.
[00:10:26.800 --> 00:10:29.600]   But then there was a recession.
[00:10:29.600 --> 00:10:32.680]   And then his entire sort of livelihood dried up.
[00:10:32.680 --> 00:10:38.720]   And pretty much from middle school onwards, we really struggled financially to a point
[00:10:38.720 --> 00:10:43.560]   where at times my mom was worried about just buying us food for dinner.
[00:10:43.560 --> 00:10:51.200]   And it coincided with a time when I was starting to realize what was going on as I was getting
[00:10:51.200 --> 00:10:52.200]   older.
[00:10:52.200 --> 00:10:59.160]   And I could tell that one ticket to financial stability was to go to a good college and
[00:10:59.160 --> 00:11:01.280]   get a good job.
[00:11:01.280 --> 00:11:04.720]   So that did motivate me.
[00:11:04.720 --> 00:11:12.400]   I think that also my parents, I have to give them a lot of credit because I think one thing
[00:11:12.400 --> 00:11:16.800]   that they did convince me of, and I don't know how much was internal versus external,
[00:11:16.800 --> 00:11:19.200]   but they said, "Look, you're smart.
[00:11:19.200 --> 00:11:22.520]   You have a lot of potential and you should try to fulfill that potential."
[00:11:22.520 --> 00:11:25.840]   And it's something that sort of I still believe in.
[00:11:25.840 --> 00:11:30.160]   And I believe for all people that if you have abilities and if you have talents, you should
[00:11:30.160 --> 00:11:31.160]   share them with the world.
[00:11:31.160 --> 00:11:33.300]   You should try to achieve to the limits of your potential.
[00:11:33.300 --> 00:11:38.880]   And I think that did sort of instill that self-motivation that helped me to achieve
[00:11:38.880 --> 00:11:42.760]   both in high school, college, med school, et cetera.
[00:11:42.760 --> 00:11:48.680]   What do you think the percentage split is between genetics, smarts, natural ability,
[00:11:48.680 --> 00:11:49.680]   and work ethic?
[00:11:49.680 --> 00:11:58.480]   And just two variables in terms of getting into college and having a successful career.
[00:11:58.480 --> 00:12:00.200]   So this is a really loaded conversation, right?
[00:12:00.200 --> 00:12:05.180]   Because I think that getting into college is, there's so many factors that have to go
[00:12:05.180 --> 00:12:06.180]   right.
[00:12:06.180 --> 00:12:12.500]   I do think that even though my family struggled with money, they from a very early age invested
[00:12:12.500 --> 00:12:13.700]   in my education.
[00:12:13.700 --> 00:12:22.360]   So when we were choosing between buying new shoes and getting cumon, like math lessons,
[00:12:22.360 --> 00:12:29.460]   my mom and my dad would choose lessons and all these things that they felt that were
[00:12:29.460 --> 00:12:31.860]   going to be important in getting ahead.
[00:12:31.860 --> 00:12:37.420]   So I think a lot of it is sort of the environment in which you were raised, which is related
[00:12:37.420 --> 00:12:42.340]   to privilege and sort of education and all that.
[00:12:42.340 --> 00:12:45.420]   Genetics I think do have a correlation with IQ, right?
[00:12:45.420 --> 00:12:52.560]   But something that I am realizing more in my 30s and 40s is that pure intelligence only
[00:12:52.560 --> 00:12:53.560]   gets you so far in life.
[00:12:53.560 --> 00:12:58.740]   And I do think that at the extremes it can kind of work against you, but so many of the
[00:12:58.740 --> 00:13:03.060]   really successful people that I see nowadays and the people that I admire, they didn't
[00:13:03.060 --> 00:13:04.540]   go to the best colleges.
[00:13:04.540 --> 00:13:10.300]   And if they did the SATs, maybe they wouldn't get what I got, but they have other skills
[00:13:10.300 --> 00:13:12.380]   that are in life that are even more useful.
[00:13:12.380 --> 00:13:16.140]   Like they're incredible with people, they can relate to people, they can motivate people,
[00:13:16.140 --> 00:13:17.180]   they can communicate.
[00:13:17.180 --> 00:13:23.200]   And all these things I think can be even more important than pure intelligence.
[00:13:23.200 --> 00:13:27.580]   So I got to lock you down on an exact percentage here because this is like a quiz here.
[00:13:27.580 --> 00:13:31.740]   So that would be, I guess, nurture what you're talking about.
[00:13:31.740 --> 00:13:35.980]   So give me a percentage because there's only two variables and then we figure out one variable,
[00:13:35.980 --> 00:13:36.980]   we know the other.
[00:13:36.980 --> 00:13:42.240]   So in terms of genetics and nature, what do you think that percentage is?
[00:13:42.240 --> 00:13:47.700]   In terms of your success, determining your success in life, getting ahead.
[00:13:47.700 --> 00:13:52.940]   Genetics versus nurture, so nature versus nurture?
[00:13:52.940 --> 00:13:55.960]   Correct.
[00:13:55.960 --> 00:13:57.960]   I'm going to go 50/50.
[00:13:57.960 --> 00:14:02.260]   50/50, that's the safe bet.
[00:14:02.260 --> 00:14:07.700]   It's a safe bet, but it's so true because you see these people who are clearly, clearly
[00:14:07.700 --> 00:14:12.440]   smart, right?
[00:14:12.440 --> 00:14:14.800]   Some people are too smart.
[00:14:14.800 --> 00:14:27.480]   I was talking to someone's father, an incredibly smart guy, and he said that from the age of
[00:14:27.480 --> 00:14:34.140]   five he looked around and realized he was smarter than everyone, including adults, that
[00:14:34.140 --> 00:14:36.680]   he was encountering, right?
[00:14:36.680 --> 00:14:42.980]   And to him, I think that obviously in certain aspects of his career, that was a luxury because
[00:14:42.980 --> 00:14:47.660]   he could do computations, he could have insight into various problems.
[00:14:47.660 --> 00:14:51.900]   But in a lot of ways, I think that worked against him because he was very bored and
[00:14:51.900 --> 00:14:57.460]   very isolated as a child because he saw himself as just different, right?
[00:14:57.460 --> 00:14:59.300]   It wasn't necessarily that he was better.
[00:14:59.300 --> 00:15:00.860]   I think it just kind of isolated him.
[00:15:00.860 --> 00:15:11.940]   So on the other hand, a lot of people who maybe aren't the smartest, but they have those
[00:15:11.940 --> 00:15:15.880]   skills that we talked about, they're definitely going to go farther and have gone farther
[00:15:15.880 --> 00:15:20.820]   in life than people like that.
[00:15:20.820 --> 00:15:23.140]   And it's definitely a mix.
[00:15:23.140 --> 00:15:28.220]   And you see the success of very, very wealthy kids, right?
[00:15:28.220 --> 00:15:33.140]   And maybe they're not the smartest, but they were supported and continue to be supported
[00:15:33.140 --> 00:15:37.720]   by their family who might have a lot of resources, and I would consider that nurture, right?
[00:15:37.720 --> 00:15:42.480]   So I think that more and more I'm realizing pure smarts will only get you so far.
[00:15:42.480 --> 00:15:46.560]   You have to have that support if you want to succeed in life as well.
[00:15:46.560 --> 00:15:48.480]   And one can make up for the other.
[00:15:48.480 --> 00:15:51.960]   >>No, you're absolutely right.
[00:15:51.960 --> 00:15:54.880]   It's always interesting because as a parent, I'm thinking to myself, how much effort should
[00:15:54.880 --> 00:16:00.380]   I put into parenting and how much are they just going to figure it out on their own?
[00:16:00.380 --> 00:16:02.200]   So you have kids, right, Daniel?
[00:16:02.200 --> 00:16:03.200]   >>Yeah.
[00:16:03.200 --> 00:16:05.200]   I've got a five-year-old and a nine-year-old.
[00:16:05.200 --> 00:16:07.920]   They're two boys.
[00:16:07.920 --> 00:16:13.520]   >>And when you think about them going to college, how do you see that?
[00:16:13.520 --> 00:16:17.400]   What if they don't get into Yale?
[00:16:17.400 --> 00:16:25.460]   >>So they're young, and who knows how the next 10 years are going to go.
[00:16:25.460 --> 00:16:27.080]   But I would love for them to go to Yale.
[00:16:27.080 --> 00:16:32.240]   It's like I had an incredible experience, and when I got there, I realized that I wasn't
[00:16:32.240 --> 00:16:33.720]   the smartest person in the room.
[00:16:33.720 --> 00:16:39.640]   I was surrounded by all these people who were incredibly accomplished and interesting and
[00:16:39.640 --> 00:16:43.120]   much, much better than me in a lot of ways.
[00:16:43.120 --> 00:16:48.280]   I think in a lot of ways, I focused so much on academics in high school that I stunted
[00:16:48.280 --> 00:16:49.280]   my social growth.
[00:16:49.280 --> 00:16:54.000]   So it wasn't until literally first or second year of med school that I was like, I think
[00:16:54.000 --> 00:16:55.920]   I kind of get this whole social thing now.
[00:16:55.920 --> 00:17:00.920]   So I was like president of my med school class and things like that because finally, I felt
[00:17:00.920 --> 00:17:04.200]   like I sort of got it, how everyone relates and everything like that.
[00:17:04.200 --> 00:17:10.720]   But in college, when I first started out, I was behind, absolutely, in terms of social
[00:17:10.720 --> 00:17:14.240]   interaction and all that stuff.
[00:17:14.240 --> 00:17:18.880]   When I think about that for my kids, I think there's so many factors that go into it.
[00:17:18.880 --> 00:17:20.640]   I would love for them to go to Yale.
[00:17:20.640 --> 00:17:27.800]   And when I think about them objectively right now, I think they're both very smart.
[00:17:27.800 --> 00:17:30.820]   But again, that only gets you so far.
[00:17:30.820 --> 00:17:36.240]   So smart plus lazy will not get you as far as smart plus very determined.
[00:17:36.240 --> 00:17:40.520]   So I'd love for them to go to Yale, but I think that they're going to be successful
[00:17:40.520 --> 00:17:41.520]   regardless.
[00:17:41.520 --> 00:17:42.520]   >> Okay.
[00:17:42.520 --> 00:17:49.440]   I guess I asked this question because you decided to go to medical school and be a doctor
[00:17:49.440 --> 00:17:52.040]   and do that route.
[00:17:52.040 --> 00:17:58.080]   And there seemed to have been a dissatisfaction that fell upon you just not too long after
[00:17:58.080 --> 00:18:03.400]   you started working, despite the income, despite the status and all that.
[00:18:03.400 --> 00:18:07.280]   So would you want them to go through that same path?
[00:18:07.280 --> 00:18:11.680]   And how do you think you would have done things differently if you knew then what you know
[00:18:11.680 --> 00:18:12.680]   now?
[00:18:12.680 --> 00:18:19.960]   >> So I would start out by saying that I'm incredibly grateful to the medical path that
[00:18:19.960 --> 00:18:20.960]   I did.
[00:18:20.960 --> 00:18:28.200]   Because even now, I'm spending about a quarter to a third of my time in medicine still.
[00:18:28.200 --> 00:18:34.440]   I do locum tendens urology, which is I kind of visit places and help them fill a specific
[00:18:34.440 --> 00:18:35.440]   need.
[00:18:35.440 --> 00:18:37.980]   And I travel around and do that.
[00:18:37.980 --> 00:18:43.920]   And I spend the rest of my time in business like real estate and the blog and content
[00:18:43.920 --> 00:18:45.600]   creation and all that.
[00:18:45.600 --> 00:18:50.720]   And I am incredibly grateful because I never would have had the freedom to do this if I
[00:18:50.720 --> 00:18:56.720]   hadn't gone through medical training and had that very high income to sort of give me the
[00:18:56.720 --> 00:19:00.000]   freedom to do all this stuff.
[00:19:00.000 --> 00:19:01.000]   But you're right.
[00:19:01.000 --> 00:19:05.880]   I mean, if I had to think about it for my kids, I would not recommend them to go into
[00:19:05.880 --> 00:19:08.600]   medicine, certainly not surgery.
[00:19:08.600 --> 00:19:14.000]   Because the six years of training that I had to do to become a surgeon, I came out very
[00:19:14.000 --> 00:19:15.000]   well trained.
[00:19:15.000 --> 00:19:16.120]   But it was torture.
[00:19:16.120 --> 00:19:20.480]   It was 80-hour plus weeks.
[00:19:20.480 --> 00:19:24.360]   One week I hit, I think, 120 hours or something like that.
[00:19:24.360 --> 00:19:26.040]   It was ridiculous, right?
[00:19:26.040 --> 00:19:34.040]   And there's so much life that you give up along the way in medical training.
[00:19:34.040 --> 00:19:39.440]   And honestly, the equation of medicine for physicians today is very different from what
[00:19:39.440 --> 00:19:41.860]   it was 20 years ago.
[00:19:41.860 --> 00:19:43.540]   There's much less autonomy.
[00:19:43.540 --> 00:19:46.320]   Most physicians now are employed.
[00:19:46.320 --> 00:19:49.080]   Most physicians now are burnt out.
[00:19:49.080 --> 00:19:57.120]   And these are well documented in surveys that have been done throughout the pandemic.
[00:19:57.120 --> 00:20:01.360]   And certainly things are worse now than they were just three or four years ago because
[00:20:01.360 --> 00:20:03.680]   of the pandemic.
[00:20:03.680 --> 00:20:05.080]   But this is well documented.
[00:20:05.080 --> 00:20:09.880]   So you're talking about a physician workforce now that is in more debt than they used to
[00:20:09.880 --> 00:20:10.880]   be.
[00:20:10.880 --> 00:20:13.120]   They're more burnt out than they used to be.
[00:20:13.120 --> 00:20:15.200]   And they have a lot less control over their lives.
[00:20:15.200 --> 00:20:19.920]   So if I were to recommend to my kids what I would want them to do with their lives,
[00:20:19.920 --> 00:20:23.200]   I would want them to do something where they have complete control over their schedule.
[00:20:23.200 --> 00:20:28.480]   So entrepreneurship and business, I think, offer that.
[00:20:28.480 --> 00:20:36.240]   And they're a lot of the reason why I chose in 2018, 2019, as I was going through this
[00:20:36.240 --> 00:20:39.920]   creative process with the blog and figuring out how to get to financial independence,
[00:20:39.920 --> 00:20:46.760]   I decided to shift towards investing and real estate because I felt like that was the path.
[00:20:46.760 --> 00:20:52.680]   And to get that life of autonomy where you can decide exactly what to do with your week,
[00:20:52.680 --> 00:20:53.680]   that's how you get there.
[00:20:53.680 --> 00:20:56.840]   You don't do it by having a traditional job where you beholden to an employer.
[00:20:56.840 --> 00:21:02.240]   Well, it definitely helps, though, to have that foundation of income and your learning
[00:21:02.240 --> 00:21:05.800]   so you can have those savings to invest.
[00:21:05.800 --> 00:21:11.720]   It's an interesting journey that I think many people wonder from the outside looking in.
[00:21:11.720 --> 00:21:13.360]   Doctors, they make good money.
[00:21:13.360 --> 00:21:16.800]   So let's talk about money because you were open about that with TikTok and how much you
[00:21:16.800 --> 00:21:17.800]   made.
[00:21:17.800 --> 00:21:22.200]   So can you give listeners an idea of how much you made as a resident and then how much you
[00:21:22.200 --> 00:21:27.840]   made your path over the next five years and then why you shifted from moving from Southern
[00:21:27.840 --> 00:21:30.200]   California to Tennessee?
[00:21:30.200 --> 00:21:31.520]   Sure.
[00:21:31.520 --> 00:21:39.040]   So I think people know this now because a lot of people like on TikTok and are very
[00:21:39.040 --> 00:21:40.880]   transparent about resident salaries.
[00:21:40.880 --> 00:21:45.360]   But residents and these are training doctors, they are physicians, they have an MD, they
[00:21:45.360 --> 00:21:50.920]   finish medical school, but they're kind of learning their specialty.
[00:21:50.920 --> 00:21:56.080]   You can make anywhere from like $45,000 a year to $70,000 a year.
[00:21:56.080 --> 00:21:58.640]   I think that's really typical as a resident.
[00:21:58.640 --> 00:22:01.040]   And you do that for three years.
[00:22:01.040 --> 00:22:04.720]   You do that for six years or seven years in some cases.
[00:22:04.720 --> 00:22:11.280]   And you're working, remember, probably about 80 hours a week, depending on your specialty.
[00:22:11.280 --> 00:22:14.720]   Doesn't seem safe working eight hours a week if you're actually doing some surgery.
[00:22:14.720 --> 00:22:19.120]   What do you think?
[00:22:19.120 --> 00:22:26.320]   I think that it is not ideal, but it's the way that medical training is created.
[00:22:26.320 --> 00:22:28.520]   And is it safe?
