
[00:00:00.000 --> 00:00:04.000]   My first time. I can't believe how incredibly nervous I am.
[00:03:48.000 --> 00:04:03.000]   One of the things is the real gift that Elon gave me of, I would say, trust and friendship in just sitting there and thinking.
[00:04:03.000 --> 00:04:10.000]   So the silence to me was really powerful that he would trust me, that I wouldn't interrupt him,
[00:04:10.000 --> 00:04:14.000]   that I would just sit there and really listen. And then he could sit there.
[00:04:14.000 --> 00:04:21.000]   We could sit there in silence and think. I think silence is one of the most intimate things that two people can share with each other,
[00:04:21.000 --> 00:04:29.000]   because it's having a trust that like you're on the same page, like with friends, with that in relationships, just silence can be beautiful.
[00:04:29.000 --> 00:04:35.000]   And in a podcast conversation, especially when there's nerves, where there's so much uncertainty,
[00:04:35.000 --> 00:04:43.000]   the mics are recording. Silence is a real gift. And it's a, I don't know, like I said, trust and friendship.
[00:04:43.000 --> 00:04:48.000]   And also it made me realize as a fan of podcast how much I love the silence.
[00:04:48.000 --> 00:04:56.000]   I used to think actually the first time we talked, I asked him, what one question would you ask for an AGI system,
[00:04:56.000 --> 00:05:01.000]   an artificial general intelligence system? And so he took a long time to answer that.
[00:05:01.000 --> 00:05:05.000]   That's so we got more comfortable through the span of that conversation.
[00:05:05.000 --> 00:05:10.000]   And I actually one of the only things I edited in that conversation was the length of the pause.
[00:05:10.000 --> 00:05:18.000]   I actually made it shorter than it was. And later I realized that that's not you know, you don't need to.
[00:05:18.000 --> 00:05:27.000]   People can wait. It's OK if the pause is 15 seconds. It's good to see a man, a human being think.
[00:05:27.000 --> 00:05:36.000]   And that's one of the beautiful things about long form is you have as much time as you need to think.
[00:05:36.000 --> 00:05:41.000]   Oh, do I click on these super chats? Let me wrap up. Let me just finish.
[00:05:41.000 --> 00:05:45.000]   Talking about a couple of thoughts I had about that interview.
[00:05:45.000 --> 00:05:51.000]   So the other thing is offline and on mic, we talked a lot. We talked a lot offline, actually.
[00:05:51.000 --> 00:06:00.000]   And he sung praises to the engineers and that the engineers, especially like the low level software engineers,
[00:06:00.000 --> 00:06:06.000]   are the, as he said in the podcast, unsung heroes. And they are to me, too.
[00:06:06.000 --> 00:06:11.000]   The people that make the compute infrastructure happen, the admins, the DevOps people.
[00:06:11.000 --> 00:06:16.000]   When I worked at Google, that was the case, too. Yes, the machine learning stuff is the sexy stuff.
[00:06:16.000 --> 00:06:21.000]   That's what I worked on. But the people that actually do the distributed compute,
[00:06:21.000 --> 00:06:25.000]   they're able to train the networks across a large number of computers.
[00:06:25.000 --> 00:06:30.000]   They're able to even just like the low level stuff, even the security stuff, everything, the whole thing,
[00:06:30.000 --> 00:06:35.000]   low level software engineering, building a compiler from scratch.
[00:06:35.000 --> 00:06:44.000]   So doing the on board, so on vehicle computation, making that efficient, making that reliable,
[00:06:44.000 --> 00:06:48.000]   because it's a safety critical system. So that's incredibly difficult.
[00:06:48.000 --> 00:06:54.000]   And that's machine learning is in that situation, honestly, is the icing on the cake.
[00:06:54.000 --> 00:07:01.000]   It's the cherry on the cake. The bulk of the work and the incredible work that's being done is on the low level software engineers.
[00:07:01.000 --> 00:07:08.000]   So he sung praises to them. And even just the hardware. I mean, obviously the hardware.
[00:07:08.000 --> 00:07:15.000]   Hardware is where the magic is and also on the manufacture side. So all the way down to the raw materials.
[00:07:15.000 --> 00:07:19.000]   Going from raw materials to the manufacturers, through the supply chain,
[00:07:19.000 --> 00:07:26.000]   especially when the resilience of the supply chain is tested. That's engineers all the way down.
[00:07:26.000 --> 00:07:29.000]   It's like turtles all the way down. It's engineers all the way down.
[00:07:29.000 --> 00:07:37.000]   Hopefully I'm not rambling way too long. The other thing, obviously, I didn't know how to ask this.
[00:07:37.000 --> 00:07:42.000]   So, of course, my usual mumbling way I rambled on for a while and asking this question.
[00:07:42.000 --> 00:07:56.000]   But Elon Musk seems, and it's sad to me to see, but seems to have a non-zero, non-empty set of doubters in this world.
[00:07:56.000 --> 00:08:02.000]   And yeah, you could say maybe it's because of financial, because of shorting stocks and all those kinds of things.
[00:08:02.000 --> 00:08:07.000]   But I know people that aren't shorting the stock and they're still full of doubt.
[00:08:07.000 --> 00:08:13.000]   First of all, to me as a human being, that breaks my heart. I think optimism is just fun.
[00:08:13.000 --> 00:08:17.000]   And also optimism is the thing that creates the change.
[00:08:17.000 --> 00:08:25.000]   But when I talk about them, I think the more interesting doubt is Elon Musk's own self-doubt.
[00:08:25.000 --> 00:08:31.000]   And the doubt from people that are in the field of battle.
[00:08:31.000 --> 00:08:36.000]   So these aren't just critics, but the legit engineers that doubt whether something is possible.
[00:08:36.000 --> 00:08:42.000]   When there's all that kind of doubt, like you have with Starship now, like you had when building Autopilot from scratch,
[00:08:42.000 --> 00:08:45.000]   throughout the history of Autopilot, what do you do?
[00:08:45.000 --> 00:08:47.000]   And that's when he said, "Fuck that, we'll get it done."
[00:08:47.000 --> 00:08:52.000]   I don't care about optimism or pessimism. Fuck that, we'll get it done.
[00:08:52.000 --> 00:08:58.000]   I mean, I'm gonna, I don't know. I feel like I'm gonna take that little clip and just play it every morning for myself.
[00:08:58.000 --> 00:09:01.000]   Because you can get so lost into overthinking stuff.
[00:09:01.000 --> 00:09:08.000]   The reality is, just get it done. And don't quit until it's done. That's it. It's simple.
[00:09:08.000 --> 00:09:14.000]   And New Year's resolutions, last thing I'll say.
[00:09:14.000 --> 00:09:21.000]   Off mic and on mic and afterwards, we also hung out together for New Year's.
[00:09:21.000 --> 00:09:30.000]   I think from the company perspective, just overall, first of all, there's an excitement for the future.
[00:09:30.000 --> 00:09:34.000]   And like he tweeted today, I think, "Let's make this the Roaring 20s."
[00:09:34.000 --> 00:09:43.000]   I think there's an optimism that coming out of this pandemic, we'll build our way out of it.
[00:09:43.000 --> 00:09:48.000]   We will innovate our way out of it. And that means both the software and the hardware.
[00:09:48.000 --> 00:09:51.000]   It's again, the "Fuck that, we'll get it done."
[00:09:51.000 --> 00:09:57.000]   And that's, I don't know, that optimism about the New Year's definitely just permeates everything.
[00:09:57.000 --> 00:10:00.000]   So on Neuralink, there's a lot of really ambitious goals.
[00:10:00.000 --> 00:10:07.000]   So on the Neuralink side, it's implanting into humans, pending FDA approval, all that kind of stuff.
[00:10:07.000 --> 00:10:09.000]   They're full steam ahead there.
[00:10:09.000 --> 00:10:17.000]   Tesla Autopilot, like he said in the podcast, solving level 4 full self-driving this year.
[00:10:17.000 --> 00:10:23.000]   I think he said, likely this year, 2022.
[00:10:23.000 --> 00:10:30.000]   Of course, I could talk for a long time, I probably will about each words in that sentence.
[00:10:30.000 --> 00:10:34.000]   Like what is level 4 exactly? What does solve exactly mean?
[00:10:34.000 --> 00:10:37.000]   And what are the sort of the stages of solution?
[00:10:37.000 --> 00:10:43.000]   Because one is the technological, two is the deployment and the human interactions, the human factor side of it.
[00:10:43.000 --> 00:10:46.000]   Three is the policy, like, is this going to get approved?
[00:10:46.000 --> 00:10:49.000]   Like, is NHTSA going to freak out? All those kinds of things.
[00:10:49.000 --> 00:10:55.000]   And then social acceptance of the technology, all that, you know, in interaction with vehicles that don't have Autopilot,
[00:10:55.000 --> 00:10:57.000]   other Tesla vehicles and then other vehicles in general.
[00:10:57.000 --> 00:11:03.000]   So solve is almost like, like Wittgenstein would lose his shit over the word solve.
[00:11:03.000 --> 00:11:07.000]   Like, you know, what does it exactly mean? And what does level 4 mean?
[00:11:07.000 --> 00:11:10.000]   Is it under certain geographic locations and so on?
[00:11:10.000 --> 00:11:16.000]   But the big point is that in 2022, there's going to be big leaps of improvement.
[00:11:16.000 --> 00:11:20.000]   And that is the way I hear that message. And there's full steam ahead there.
[00:11:20.000 --> 00:11:24.000]   So much exciting stuff going on. Most of it, which is already made public.
[00:11:24.000 --> 00:11:27.000]   And I don't know, I'm really excited as an AI person.
[00:11:27.000 --> 00:11:33.000]   And of course, as a person, you know, who grew up in the Soviet Union,
[00:11:33.000 --> 00:11:37.000]   will he shut up about the Soviet Union already? I'm sorry.
[00:11:37.000 --> 00:11:41.000]   I love my dad as a physicist. I love space exploration.
[00:11:41.000 --> 00:11:47.000]   To me, Starship and just the number of launches that are planned for 2022 on the SpaceX side,
[00:11:47.000 --> 00:11:52.000]   NASA and everybody else is just like pushing straight ahead into space,
[00:11:52.000 --> 00:11:58.000]   hopefully putting a human back on the moon and hopefully soon enough.
[00:11:58.000 --> 00:12:04.000]   Let me take that 20 second pause as well. Putting a human on Mars, maybe this decade.
[00:12:04.000 --> 00:12:08.000]   I mean, to me, that's exciting. I'll go. I'll be the first human.
[00:12:08.000 --> 00:12:14.000]   That's why I'm training with David Goggins, to be the first human on Mars.
[00:12:14.000 --> 00:12:21.000]   And my own New Year's resolutions in general, I've been working a lot on robots,
[00:12:21.000 --> 00:12:25.000]   but I haven't released anything yet. And this is for fun.
[00:12:25.000 --> 00:12:28.000]   This is not for the startup and the business side of things.
[00:12:28.000 --> 00:12:31.000]   This is just I love robots. I love legged robots.
[00:12:31.000 --> 00:12:36.000]   And I love exploring the problem human robot interaction, both in research
[00:12:36.000 --> 00:12:41.000]   and there's almost like philosophical art in movement.
[00:12:41.000 --> 00:12:46.000]   There's something that robots make us feel. And I want to understand that.
[00:12:46.000 --> 00:12:50.000]   I want to explore it together with people by shooting a bunch of videos with robots,
[00:12:50.000 --> 00:12:56.000]   having robots hang out with me in Austin in public, walking around with them, inspire people.
[00:12:56.000 --> 00:13:02.000]   If people are scared to just sort of use that fragility to try to understand where's the fear
[00:13:02.000 --> 00:13:04.000]   and try to educate people grounded in that.
[00:13:04.000 --> 00:13:10.000]   So I definitely want to build a bunch of robots. Do a bunch of difficult interviews.
[00:13:10.000 --> 00:13:15.000]   They're coming up. You know, I do see myself as an idiot.
[00:13:15.000 --> 00:13:27.000]   I do see myself as somebody who. Relative to.
[00:13:27.000 --> 00:13:36.000]   How little I know, any anything that I do know, even things I spent several years on just feel so minuscule.
[00:13:36.000 --> 00:13:44.000]   So I think I just lead with humility in these conversations, which I think can get me in trouble.
[00:13:44.000 --> 00:13:48.000]   But I would I would like to err on the side of humility and love.
[00:13:48.000 --> 00:13:56.000]   But at the same time. There's going to be a lot of people that criticize me, often rightfully so.
[00:13:56.000 --> 00:14:04.000]   And I have to walk gracefully through that fire, not not not let the ego flare up to where you start to pay.
[00:14:04.000 --> 00:14:07.000]   We start to be defensive and all those kinds of things.
[00:14:07.000 --> 00:14:10.000]   Instead, sort of calmly take the criticism, learn from it, grow from it.
[00:14:10.000 --> 00:14:17.000]   And I've already had a few in the space of coronavirus, a few difficult conversations, and I'll have several more.
[00:14:17.000 --> 00:14:22.000]   There's some other very difficult conversations coming up, some of them in Russian.
[00:14:22.000 --> 00:14:31.000]   So I've been also practicing Russian. I'll take if travel allows, I will take a trip to Russia for maybe two or three months.
[00:14:31.000 --> 00:14:43.000]   Take a take a journey of sorts to to explore the language, the people, the struggles, the history, the the future, the powerful and the brilliant.
[00:14:43.000 --> 00:14:52.000]   From the science and the technology world to the geopolitical world. And also Khabib.
[00:14:52.000 --> 00:14:57.000]   He's definitely going to be on the podcast, but not until I wrestle him.
[00:14:57.000 --> 00:15:03.000]   By the way, I love wrestling and there's going to be a bunch of wrestling videos coming out.
[00:15:03.000 --> 00:15:13.000]   I love Khabib. I love the Dagestanis. Vysotsky is definitely somebody I want to talk to in Russian.
[00:15:13.000 --> 00:15:18.000]   One of the greatest wrestlers, if not the greatest wrestlers of all time.
[00:15:18.000 --> 00:15:24.000]   Alexander Karelin. That's another part of my life that I just keep to the side.
[00:15:24.000 --> 00:15:30.000]   I just am inspired by sport. I'm a scientist first, but sport challenges the body.
[00:15:30.000 --> 00:15:34.000]   To me, science and philosophy challenges the mind. And I love doing both.
[00:15:34.000 --> 00:15:39.000]   And they both are a source of humility. I'm going to I'm still at MIT.
[00:15:39.000 --> 00:15:47.000]   I will teach. I will give a bunch of lectures there. I'll teach courses there in 2022.
[00:15:47.000 --> 00:15:52.000]   I really refuse to teach remotely. So there's I'll speak about this later.
[00:15:52.000 --> 00:16:00.000]   There's been a few challenges because of Omicron. So I may release a few lectures on video.
[00:16:00.000 --> 00:16:06.000]   But unfortunately, given how many people signed up to the MIT lectures, it's just an insane number of people.
[00:16:06.000 --> 00:16:10.000]   And MIT is very nervous about what's going to happen. They might be closing their doors.
[00:16:10.000 --> 00:16:19.000]   Harvard and Stanford is going remote. And given that situation, I think I would love to sort of hug people with open arms.
[00:16:19.000 --> 00:16:26.000]   And meet them and not be so concerned about masks and all those kinds of things.
[00:16:26.000 --> 00:16:31.000]   I would love to give the lecture when we open back up fully. And publishing papers.
[00:16:31.000 --> 00:16:36.000]   I want to continue doing research at MIT. I have so many incredible colleagues there.
[00:16:36.000 --> 00:16:41.000]   So many friends, so many people that inspire me. I still love MIT. I still love Boston.
[00:16:41.000 --> 00:16:51.000]   Most of the time I currently spend in Austin. Like I said, I challenge myself physically and mentally.
[00:16:51.000 --> 00:16:56.000]   We've been talking with David a lot. He's dealing with some injuries. I was dealing with some injuries.
[00:16:56.000 --> 00:17:00.000]   But we're getting close to 100%. And we're going to do something insane together physically.
[00:17:00.000 --> 00:17:06.000]   That was a precondition, I would say, for a podcast. I don't want to just talk to David Goggins on a podcast.
[00:17:06.000 --> 00:17:13.000]   You've got to do something crazy together first. And then do a podcast. Survive or die trying.
[00:17:13.000 --> 00:17:21.000]   Try. Okay, let's see. Have fun. Like what I'm doing here. I did a podcast with Tim Dillon.
[00:17:21.000 --> 00:17:27.000]   The Great, The Powerful. One of the greatest living comedians. Tim Dillon. That's part of having fun.
[00:17:27.000 --> 00:17:34.000]   And doing this is part of having fun. If you guys have questions about the Tim Dillon conversation, I'm happy to answer.
[00:17:34.000 --> 00:17:43.000]   He's just so awesome. And he's yet another way I humble myself. Because he makes fun of me. And I deserve all of it.
[00:17:43.000 --> 00:17:50.000]   And like Elon said, try to be useful to others. I really don't care about personal career success.
[00:17:50.000 --> 00:18:01.000]   About any kind of "success", financial or otherwise. I think about how can I build stuff. How can I do things that help others.
[00:18:01.000 --> 00:18:08.000]   One, it's just fun. And I think it also directs your mind in the proper direction.
[00:18:08.000 --> 00:18:13.000]   And in the end, love. Add a bit of love to the world.
[00:18:13.000 --> 00:18:20.000]   That's the "help others". I'm a big fan of helping people move. I like lifting heavy things.
[00:18:20.000 --> 00:18:28.000]   But in the end, the way I want to help others is just by adding love to their life in whatever way I can.
[00:18:28.000 --> 00:18:34.000]   Alright, that's it for New Year's Resolutions. I can say a lot more, but let me just answer a few questions.
[00:18:34.000 --> 00:18:40.000]   I wonder if I can just keep clicking on... Do these superchats disappear? I don't know what I'm doing.
[00:18:40.000 --> 00:18:47.000]   I don't know what I'm doing. What does it mean when there's different letters before the dollar sign?
[00:18:47.000 --> 00:18:59.000]   Okay, how do I make a superchat sticky? Wait, I'll just read it.
[00:18:59.000 --> 00:19:04.000]   This is not going to work, is it? I'm also slow at reading.
[00:19:04.000 --> 00:19:09.000]   This robot is operating at subpar performance.
[00:19:09.000 --> 00:19:22.000]   What's the most important book to you or top 10? Question from Joseph. Do you agree with Elon that the best way to learn something is to talk to people and read?
[00:19:22.000 --> 00:19:35.000]   I don't know. Hey guys, is that superchat visible on the YouTube stream? From Joseph? When I click on it?
[00:19:35.000 --> 00:19:43.000]   Loading, loading. I have a team of robots, all of which are superior to me. Nope, it's not appearing. I see the no.
[00:19:43.000 --> 00:19:51.000]   Wow, the internet works. No, thank you. Alright, how do I make it appear? Double click, put user in time.
[00:19:51.000 --> 00:20:03.000]   Put user in time. Report, add moderator. No. Double click. No. Put user in... Oh, timeout. I don't want to put Joseph in timeout.
[00:20:03.000 --> 00:20:11.000]   Alright, well, whatever. I'm just going to read it and we're going to have to deal with it. This boomer is going to have to read some manuals tonight.
[00:20:11.000 --> 00:20:16.000]   Yeah, my top books. I'll probably talk about this more in the future.
[00:20:16.000 --> 00:20:24.000]   I'm such a sucker for Animal Farm. I love Animal Farm. I've read it many, many, many, many times. It just connects to something deep.
[00:20:24.000 --> 00:20:36.000]   I love people that are able to, through minimum amount of words, convey something deeply honest about the human condition, about human nature, whether it's the dark side or the beautiful aspect.
[00:20:36.000 --> 00:20:44.000]   I love The Stranger by Camus. Despite what Michael Malice said in a recent conversation, I love The Plague by Camus as well.
[00:20:44.000 --> 00:21:03.000]   It's very relevant to today. Dostoevsky's The Idiot by a far my favorite Dostoevsky novel. It could be one of my favorite novels, but I don't usually recommend it because maybe you're not into memorizing 1,000 Russian names and keeping track of a bunch of weaving narratives.
[00:21:03.000 --> 00:21:20.000]   I just aspire to be philosophically somebody like the main character, which is Prince Mishkin, aka The Idiot. The naive nature of his optimism is something I aspire to, and a lot of people in the book criticize it.
[00:21:20.000 --> 00:21:35.000]   He's the one that says beauty will save the world, and the characters criticize that. I think it's unclear whether the naivety that he has is supposed to be positive or negative.
[00:21:35.000 --> 00:21:53.000]   That's the struggle of the book. To me, I would err on the side of the naive positivity, appreciation of beauty, and longing for love. I agree with Dilan very much that reading is a superpower.
[00:21:53.000 --> 00:22:14.000]   I've talked to Jim Keller a bunch of times, and every time I've talked to him, I've learned 10x more than I would ever learn about him in any other way. Engineering discussions with experts is just incredible.
[00:22:14.000 --> 00:22:35.000]   Are you a robot? Would you take no for an answer? For me, reading is definitely a shortcut to learning. I'm a huge believer in reading. There are so many different paths and trajectories you can take through the reading space.
[00:22:35.000 --> 00:23:02.000]   You can learn about human nature through reading history. You can read business books, which are full of cliches and advice books. But when you cut through all the bullshit, there are kernels of advice that can shake up your mind and truly help you discover yourself.
[00:23:02.000 --> 00:23:19.000]   Sorry, I get a little bit distracted every once in a while. There are also just technical books, or popular versions of technical books like something by Sean Carroll, or even sapiens, like looking at evolutionary biology view of life, or anything by Richard Dawkins.
[00:23:19.000 --> 00:23:41.000]   Those kinds of things give you another perspective on humanity, and somehow that kind of percolates down to your own life as well. Lex, maybe you can turn on the slow chat mode? That's one of the folks from our team. I don't even know how to do that, man.
[00:23:41.000 --> 00:23:55.000]   I'm barely hanging on here and I'm still scared shitless. Okay. Favorite book? I don't know, I keep changing. I would say The Idiot, number one. Animal Farm, number two.
[00:23:55.000 --> 00:24:08.000]   Right, so let me click on Super Chats.
[00:24:08.000 --> 00:24:22.000]   You know what, I'm just going to trust my team of incredible folks. I don't know if they want me to call them out by name. One of them is Russian, has a strong Russian accent. I'm not going to do a Russian accent.
[00:24:22.000 --> 00:24:30.000]   So sorry, they're paying attention to the Super Chats. They'll grab them.
[00:24:30.000 --> 00:24:38.000]   I'm getting some Russian emojis from them. All right, cool.
[00:24:38.000 --> 00:25:04.000]   Lessons from Elon. Matt Affronti asks, "Love all the work, Lex. Keep crushing it, brother." Thank you, man. "What is the biggest lessons you've learned through talking with Elon Musk?"
[00:25:04.000 --> 00:25:14.000]   As I take a 20 second silent pause. I apologize, I'm thinking.
[00:25:14.000 --> 00:25:34.000]   In many ways, don't listen to anybody when it contradicts the careful, rigorous, first principles, conclusions of your mind.
[00:25:34.000 --> 00:25:52.000]   So your parents, society, friends, loved ones, school, don't listen to anybody. They have learned the ways of the past. If you want to define the future, you have to think on your own and take big risks with the thoughts you take.
[00:25:52.000 --> 00:26:06.000]   It's not necessarily a lesson I learned from him through words, but through actions. Just the way we talk about anything, he refuses to be weighed down by the ways things were done in the past.
[00:26:06.000 --> 00:26:18.000]   That's a superpower. Listen to no one when it comes to following some kind of hunger to create the new thing that you have.
[00:26:18.000 --> 00:26:38.000]   It's not just about listening to the person, it's about spending time in that space around them.
[00:26:38.000 --> 00:26:48.000]   "What are your thoughts on the flaws of Elon Musk?"
[00:26:48.000 --> 00:26:58.000]   Elon's flaws. "Don't touch me, I'm crazy," says... I love the internet and your username, dear sir or madam.
[00:26:58.000 --> 00:27:08.000]   "What are your thoughts on Elon Musk's individual, aside from his career accomplishments?"
[00:27:08.000 --> 00:27:24.000]   He has flaws. He has many flaws. That's what makes us human. It's the Robin Williams from Good Will Hunting. That speech he makes about himself and his wife, that they're flawed.
[00:27:24.000 --> 00:27:36.000]   He tells that story about her farting in the night and she wakes herself up. I think that was improvised actually. That whole story just shows that's the good stuff.
[00:27:36.000 --> 00:27:46.000]   That's what makes us who we are, that's what we fall in love with. That's the kind of perturbation that results in progress.
[00:27:46.000 --> 00:28:00.000]   If you're perfect things, perfect people don't make progress. Fucked up people make progress. It's the whole Kerouac thing. It's the mad ones. The ones for me are the mad ones.
[00:28:00.000 --> 00:28:20.000]   I can list a bunch of flaws. The very thing I said that's the great advice, the flaw of being unwilling to fit in, which makes him difficult to talk to because he's constantly challenging the small talk of our daily existence.
[00:28:20.000 --> 00:28:38.000]   Love, of course. I talk about love so much. He's so focused on engineering problems that sometimes, like I asked him in several ways. I tried to ask him about love, romantic love, friendship and family.
[00:28:38.000 --> 00:28:52.000]   You could tell how uncomfortable he was with that. He said, "Now that is a truly peculiar question." I think is what he said. Then he went on to quote, "What is love? Baby, don't hurt me."
[00:28:52.000 --> 00:29:18.000]   I don't know if it's a flaw. To me, it's a flaw because allowing yourself to be fragile, to the ups and downs of attachment to others, to love, I think is truly fulfilling and makes you a better engineer and better entrepreneur.
[00:29:18.000 --> 00:29:36.000]   The problem is when you feel the world heavily, when you feel the connection to others, when that ultimately is lost or is damaged or is hurt, again, the ups and downs of love, that's going to really hurt.
[00:29:36.000 --> 00:29:56.000]   That pain is not productive in terms of launching rockets to space. I think one of the things that Elon is better than anybody I've ever met is whenever there's tragic events, whenever there's difficult events, whenever there's emergencies, he's able to think clearly and say, "Okay, well, this happened. What is the right next step to take to solve this problem?"
[00:29:56.000 --> 00:30:16.000]   It's not meandering about the negativity around, "Oh, why did this happen?" in terms of the unproductive why. It's the, "Oh, why did bad things happen to good people?" That kind of stuff. Nope. This happened. That's the way it is. What is the best thing we could do? Let's make that action.
[00:30:16.000 --> 00:30:25.000]   I can continue, but let's leave it there.
[00:30:25.000 --> 00:30:33.000]   Ultra marathons, plans on competing, any...
[00:30:33.000 --> 00:30:42.000]   Sorry, just so many questions. Plans on competing in any ultra marathons. I don't...
[00:30:42.000 --> 00:31:04.000]   Perhaps, but I really hate running. That's why I love running. I hate running. It tests my mind. I get on the road, and one mile in, all the demons I have, "Why aren't you having you done this and that and all the things that you said you're going to do, you told yourself you're going to do, you haven't done it yet. Why are you still single?
[00:31:04.000 --> 00:31:23.000]   Why are you... Why is your... Where are the robots? You love robots. Let's get them running around Austin." All the productivity questions, all that is just, "What are you doing with your life?" And then the questions of mortality, all that comes out one mile in. If we're being honest, it's a half a mile in.
[00:31:23.000 --> 00:31:40.000]   And so that process, that's why I love... I'm pooping, Lex. Congratulations, sir or madam. I congratulate you. I hope it goes well for you. That's why I both love and hate running. And so for me, the race itself is not important, the ultra marathon race.
[00:31:40.000 --> 00:31:59.000]   But David Goggins, whatever we do, whether it's on road, I don't want to do a treadmill thing with him. I just love nature. So I want to go out outside. Whatever we do, I think I can break him or break myself in the process.
[00:31:59.000 --> 00:32:19.000]   When I was out in Vegas doing pushups with him, I think I legitimately thought I could do more pushups in my drunk madness than David Goggins. So I'm excited for the possibility of facing him and running. Not really a competition with David, of course. It's a competition with myself and seeing how far I can go.
[00:32:19.000 --> 00:32:46.000]   The longest I've ever run is 22 miles in one take. I've done the 4x4x48, but one take is 22 miles. And that actually I had to quit because I didn't get enough salt and water. It's just I started shivering. And yeah, I want to see how far I can go, how much pain I can take. So definitely will happen this year. And we'll do a podcast before and after.
