
[00:00:00.000 --> 00:00:03.360]   [MUSIC PLAYING]
[00:02:58.240 --> 00:02:59.600]   available on Ultralytics.
[00:02:59.600 --> 00:03:01.800]   And it's a low-code platform, which
[00:03:01.800 --> 00:03:04.840]   makes it very easy for us to use these models,
[00:03:04.840 --> 00:03:07.800]   to fine-tune these models, to deploy these models
[00:03:07.800 --> 00:03:11.120]   in production, and et cetera.
[00:03:11.120 --> 00:03:14.720]   So a simple workflow using Ultralytics
[00:03:14.720 --> 00:03:17.280]   might look something like the following.
[00:03:17.280 --> 00:03:21.960]   So you initialize the YOLO checkpoint
[00:03:21.960 --> 00:03:24.360]   that you want to be using.
[00:03:24.360 --> 00:03:28.920]   You pass all your training data, your metadata, your epochs,
[00:03:28.920 --> 00:03:31.360]   your image size, your batch size, everything
[00:03:31.360 --> 00:03:34.080]   in model.train if you want to fine-tune that model
[00:03:34.080 --> 00:03:36.240]   or perform transfer learning.
[00:03:36.240 --> 00:03:40.400]   If you want to validate it on your validation data set
[00:03:40.400 --> 00:03:44.120]   or your holdout data set, you just run model.validate.
[00:03:44.120 --> 00:03:47.160]   And if you want to perform inference,
[00:03:47.160 --> 00:03:52.080]   you just pass your images, your video feed, your camera feed,
[00:03:52.080 --> 00:03:57.120]   anything into the model, and it does the inference for you.
[00:03:57.120 --> 00:04:00.520]   So yeah, it's just five lines of code
[00:04:00.520 --> 00:04:03.840]   for the entire computer vision workflow we can think of.
[00:04:03.840 --> 00:04:08.800]   So yeah, Ultralytics is kind of a superpower in that sense.
[00:04:08.800 --> 00:04:16.000]   But we would still like to supercharge our superpower
[00:04:16.000 --> 00:04:20.720]   by adding weights and biases in Ultralytics workflow.
[00:04:20.720 --> 00:04:24.640]   So the weights and biases callback
[00:04:24.640 --> 00:04:27.400]   or the weights and biases integration for Ultralytics,
[00:04:27.400 --> 00:04:28.240]   it's very simple.
[00:04:28.240 --> 00:04:33.200]   It doesn't change your Ultralytics code much at all.
[00:04:33.200 --> 00:04:36.480]   All you need to do is just import that function
[00:04:36.480 --> 00:04:40.800]   from oneb.integration.Ultralytics import add oneb callback
[00:04:40.800 --> 00:04:44.160]   and just call the function before you train your model,
[00:04:44.160 --> 00:04:45.640]   before you validate your model,
[00:04:45.640 --> 00:04:48.400]   or before you perform inference with your model.
[00:04:48.400 --> 00:04:51.720]   So the weights and biases callback for Ultralytics
[00:04:51.720 --> 00:04:53.680]   is very useful.
[00:04:53.680 --> 00:04:57.280]   It does a lot of things other than tracking your experiments.
[00:04:57.280 --> 00:05:00.680]   So it helps make your experiments reproducible
[00:05:00.680 --> 00:05:05.360]   by managing all the matrix, the configs and everything.
[00:05:05.360 --> 00:05:10.360]   It enables you to visualize how your model is learning
[00:05:10.360 --> 00:05:14.400]   on an epoch by epoch basis, basically.
[00:05:14.400 --> 00:05:17.440]   And it also synchronizes and versions
[00:05:17.440 --> 00:05:22.000]   your model checkpoints using model registry and artifacts.
[00:05:22.000 --> 00:05:28.200]   So we will see some code in action
[00:05:28.200 --> 00:05:30.960]   to determine how useful this might be.
[00:05:30.960 --> 00:05:35.960]   So I would request you to click on this link
[00:05:35.960 --> 00:05:38.800]   or scan this QR code to get access to this code.
[00:05:38.800 --> 00:05:42.000]   This is the code that I'll be showcasing right now.
[00:05:42.000 --> 00:05:45.640]   So let me just transition
[00:05:45.640 --> 00:05:47.800]   into this particular Google Colab notebook.
[00:05:47.800 --> 00:05:51.000]   So all we will be doing in this notebook
[00:05:51.000 --> 00:05:55.160]   is seeing some Ultralytics and weights and biases action
[00:05:55.160 --> 00:05:58.680]   hands-on and what we will be doing
[00:05:58.680 --> 00:06:03.680]   is we will be training a very simple YOLOv8N
[00:06:03.680 --> 00:06:06.120]   or N stands for nano here.
[00:06:06.120 --> 00:06:10.000]   So we will be fine tuning YOLOv8N pre-trained checkpoint
[00:06:10.000 --> 00:06:15.000]   for a very specific dataset, which is the COCO128 dataset.
[00:06:15.000 --> 00:06:17.920]   So it's a subset, it's a very small subset
[00:06:17.920 --> 00:06:19.960]   of the MSCOCO dataset,
[00:06:19.960 --> 00:06:22.520]   which enables us to experiment rapidly.
[00:06:22.520 --> 00:06:27.200]   And if you take a look at the code,
[00:06:27.200 --> 00:06:28.760]   if I start from the beginning,
[00:06:28.760 --> 00:06:31.280]   so we are installing Ultralytics
[00:06:31.280 --> 00:06:33.680]   and weights and biases basically.
[00:06:33.680 --> 00:06:38.400]   And as usual, we are just importing weights and biases
[00:06:38.400 --> 00:06:40.680]   and the add one we call back,
[00:06:40.680 --> 00:06:42.360]   which is basically the weights and biases integration
[00:06:42.360 --> 00:06:43.240]   for Ultralytics.
[00:06:43.240 --> 00:06:47.560]   And what we are doing is we have said the,
[00:06:47.560 --> 00:06:50.400]   you can just, this is a Colab form using which you can,
[00:06:50.400 --> 00:06:52.400]   you know, just change the model checkpoint
[00:06:52.400 --> 00:06:55.800]   to something else, maybe YOLOv8X for extra large
[00:06:55.800 --> 00:06:56.640]   or something like that.
[00:06:56.640 --> 00:06:58.320]   We will go with nano for this one.
[00:06:58.320 --> 00:07:04.400]   And yes, so Ultralytics also supports a couple of datasets
[00:07:04.400 --> 00:07:08.160]   like COCO128, which you can use out of the box
[00:07:08.160 --> 00:07:10.160]   by just mentioning the dataset.
[00:07:10.160 --> 00:07:14.160]   So yeah, so you can just change that here
[00:07:14.160 --> 00:07:16.080]   and it would automatically download the dataset
[00:07:16.080 --> 00:07:18.400]   and start training the model.
[00:07:18.400 --> 00:07:23.120]   I won't be running this Colab right now,
[00:07:23.120 --> 00:07:25.360]   but it takes a very less amount of time
[00:07:25.360 --> 00:07:28.200]   and you can run it with a free tier Google Colab notebook.
[00:07:28.200 --> 00:07:33.200]   So I highly encourage you to run this at your free time.
[00:07:33.200 --> 00:07:37.840]   But if you run this, you will, you're, you know,
[00:07:37.840 --> 00:07:39.680]   the integration is actually gonna create
[00:07:39.680 --> 00:07:41.840]   a weights and biases run, which is basically
[00:07:41.840 --> 00:07:45.400]   an analogous for your machine learning experiment
[00:07:45.400 --> 00:07:47.920]   in terms of weights and biases lingo.
[00:07:47.920 --> 00:07:51.360]   So what a weights and biases run is,
[00:07:51.360 --> 00:07:53.480]   it kind of looks something like this.
[00:07:54.400 --> 00:07:58.520]   And yes, if you see carefully,
[00:07:58.520 --> 00:08:01.400]   if I, you know, move this for a little bit,
[00:08:01.400 --> 00:08:04.640]   you know, the integration actually tracks everything,
[00:08:04.640 --> 00:08:06.680]   right from how the learning rate scheduler
[00:08:06.680 --> 00:08:08.720]   is behaving during your training
[00:08:08.720 --> 00:08:13.080]   to all the media logs that Ultralytics itself produces
[00:08:13.080 --> 00:08:17.760]   for the validation metrics that Ultralytics creates
[00:08:17.760 --> 00:08:19.040]   over the epochs.
[00:08:19.040 --> 00:08:21.960]   In this case, I have just trained for two epochs.
[00:08:21.960 --> 00:08:24.360]   The training metric, the training losses,
[00:08:24.360 --> 00:08:29.360]   the validation losses, you know,
[00:08:29.360 --> 00:08:32.480]   some parameters about our model, for example,
[00:08:32.480 --> 00:08:35.240]   it's calculating the number of model parameters.
[00:08:35.240 --> 00:08:39.720]   And in this case, it shows the speed of inference
[00:08:39.720 --> 00:08:41.160]   of this particular model.
[00:08:41.160 --> 00:08:44.640]   So a lot of things is tracked and even the system metrics.
[00:08:44.640 --> 00:08:47.560]   So your GPU utilization, your CPU utilization,
[00:08:47.560 --> 00:08:50.960]   how much power your GPU is drawing.
[00:08:50.960 --> 00:08:54.040]   So a lot of things similarly is tracked also,
[00:08:54.040 --> 00:08:56.640]   automatically out of the box.
[00:08:56.640 --> 00:09:00.200]   And I wanna draw your attention to, you know,
[00:09:00.200 --> 00:09:01.960]   one of the tables here.
[00:09:01.960 --> 00:09:06.080]   So these are, you know, interactive tables,
[00:09:06.080 --> 00:09:07.720]   which are automatically created
[00:09:07.720 --> 00:09:10.080]   by the Ultralytics integration.
[00:09:10.080 --> 00:09:12.920]   And what it does is, if you see carefully,
[00:09:12.920 --> 00:09:16.320]   it basically takes a validation batch
[00:09:16.320 --> 00:09:20.160]   and, you know, plots the validation,
[00:09:20.160 --> 00:09:22.160]   plots the predicted bounding box,
[00:09:22.160 --> 00:09:24.560]   or in case you're using something other
[00:09:24.560 --> 00:09:26.920]   than object detection, semantic segmentation,
[00:09:26.920 --> 00:09:29.120]   or something else on top of each other
[00:09:29.120 --> 00:09:31.400]   so that you can compare the performance of your model
[00:09:31.400 --> 00:09:33.280]   on an epoch-wise basis.
[00:09:33.280 --> 00:09:34.720]   And let's say in this case,
[00:09:34.720 --> 00:09:36.320]   if I want to just look at the latest epoch,
[00:09:36.320 --> 00:09:40.240]   so I can say, use a very simple filter operation,
[00:09:40.240 --> 00:09:43.720]   like row of epoch, sorry,
[00:09:43.720 --> 00:09:47.160]   row of epoch is equal to one.
[00:09:47.160 --> 00:09:49.760]   And if I hit apply,
[00:09:49.760 --> 00:09:52.240]   it would only show us the latest epoch.
[00:09:52.240 --> 00:09:55.040]   And if you kind of see one of the images,
[00:09:55.040 --> 00:09:57.960]   you can see the ground truth
[00:09:57.960 --> 00:10:01.240]   and the predicted bounding boxes
[00:10:01.240 --> 00:10:02.480]   were laid on top of each other.
[00:10:02.480 --> 00:10:03.520]   So for one moment,
[00:10:03.520 --> 00:10:06.320]   let us remove the ground truth predictions
[00:10:06.320 --> 00:10:08.600]   and just focus on the predicted bounding box.
[00:10:08.600 --> 00:10:12.840]   So we can see, yes, the model is doing pretty good, right?
[00:10:12.840 --> 00:10:16.160]   But let's say we do not, in this particular case,
[00:10:16.160 --> 00:10:20.040]   at least we do not want the model to pick up people
[00:10:20.040 --> 00:10:21.600]   or detect people from the crowd itself.
[00:10:21.600 --> 00:10:24.400]   So one of the things in object detection literature
[00:10:24.400 --> 00:10:27.040]   we can do is increase the confidence threshold
[00:10:27.040 --> 00:10:29.360]   or the intersection over union threshold,
[00:10:29.360 --> 00:10:32.640]   which we can do simply by moving the slider.
[00:10:32.640 --> 00:10:35.760]   So we can kind of,
[00:10:35.760 --> 00:10:38.440]   for the sake of our application,
[00:10:38.440 --> 00:10:41.320]   we can analyze it in this kind of fine-grained details,
[00:10:41.320 --> 00:10:44.480]   like we can manipulate the confidence threshold
[00:10:44.480 --> 00:10:46.760]   of the prediction of our model
[00:10:46.760 --> 00:10:48.080]   and see how it performs
[00:10:48.080 --> 00:10:51.960]   with respect to high and low thresholds, respectively.
[00:10:51.960 --> 00:10:55.760]   So we can see that although all the people
[00:10:55.760 --> 00:10:56.720]   in the crowd disappear,
[00:10:56.720 --> 00:10:59.760]   if I move to a higher confidence threshold,
[00:10:59.760 --> 00:11:01.800]   the baseball glove and the baseball bat
[00:11:01.800 --> 00:11:05.360]   are objects which are probably in the foreground of the image
[00:11:05.360 --> 00:11:06.520]   and should be detected,
[00:11:06.520 --> 00:11:09.320]   are still detected with a pretty high confidence.
[00:11:09.320 --> 00:11:12.120]   And if you want to explore all the confidence details
[00:11:12.120 --> 00:11:15.320]   in a classifies manner, in further fine-grained manner,
[00:11:15.320 --> 00:11:17.880]   you can do so by scrolling
[00:11:17.880 --> 00:11:19.720]   through this mean confidence section.
[00:11:19.720 --> 00:11:24.720]   So it's the confidence meaned across each occurrence
[00:11:24.720 --> 00:11:28.040]   of a particular category for this particular image.
[00:11:28.040 --> 00:11:30.880]   And similarly, when you hit,
[00:11:30.880 --> 00:11:33.360]   this table is produced when you hit model.train.
[00:11:33.360 --> 00:11:35.760]   And similarly, when you hit model.validate,
[00:11:35.760 --> 00:11:39.000]   this, the similar kind of table is produced
[00:11:39.000 --> 00:11:41.920]   on your validation dataset after you have trained.
[00:11:41.920 --> 00:11:44.920]   So this is also quite useful in a similar manner.
[00:11:44.920 --> 00:11:50.800]   And I'll go back to the presentation for a moment now.
[00:11:50.800 --> 00:11:54.120]   So, you know, since Ultralytics supports
[00:11:54.120 --> 00:11:58.400]   a myriad of multiple tasks and not just object detection,
[00:11:58.400 --> 00:12:00.240]   so we also asked the same question,
[00:12:00.240 --> 00:12:02.000]   like why just support object detection
[00:12:02.000 --> 00:12:05.160]   when we can support all kinds of modalities,
[00:12:05.160 --> 00:12:07.240]   including semantic segmentation,
[00:12:07.240 --> 00:12:09.760]   suppose estimation, instant segmentation masks,
[00:12:09.760 --> 00:12:12.760]   bounding boxes, everything all at once,
[00:12:12.760 --> 00:12:14.080]   why not go for that?
[00:12:14.080 --> 00:12:18.240]   And so I just, you know, kind of want to play this video
[00:12:18.240 --> 00:12:21.920]   for you all, which showcases the full extent
[00:12:21.920 --> 00:12:24.360]   of the Weizenbass' integration for Ultralytics
[00:12:24.360 --> 00:12:25.680]   in its full glory.
[00:12:25.680 --> 00:12:28.760]   So what you can see here is the same thing
[00:12:28.760 --> 00:12:30.720]   for an instant segmentation workflow
[00:12:30.720 --> 00:12:33.920]   where we have the predicted segmentation masks,
[00:12:33.920 --> 00:12:36.160]   the predicted ground truth bounding boxes,
[00:12:36.160 --> 00:12:39.320]   the, sorry, the ground truth bounding boxes
[00:12:39.320 --> 00:12:41.520]   and as well as the predicted bounding boxes.
[00:12:41.520 --> 00:12:44.680]   And you can interact with each and every class
[00:12:44.680 --> 00:12:47.040]   and each and every annotation,
[00:12:47.040 --> 00:12:50.040]   right from the confidence threshold to the prediction masks
[00:12:50.040 --> 00:12:52.920]   to the bounding boxes, everything in an,
[00:12:52.920 --> 00:12:55.240]   using this particular interactive workflow,
[00:12:55.240 --> 00:12:59.840]   which is automatically logged by your Weizenbass' integration
[00:12:59.840 --> 00:13:02.120]   as part of your Ultralytics workflow.
[00:13:03.680 --> 00:13:07.640]   So I'm gonna let, I'm not gonna, you know,
[00:13:07.640 --> 00:13:09.200]   play this video for three minutes.
[00:13:09.200 --> 00:13:11.800]   I'll rather move on to the next slide.
[00:13:11.800 --> 00:13:14.280]   Sorry.
[00:13:14.280 --> 00:13:17.160]   So I wholeheartedly recommend you that
[00:13:17.160 --> 00:13:19.040]   if you want to know more about this integration
[00:13:19.040 --> 00:13:21.720]   and if you want to know more about how you can,
[00:13:21.720 --> 00:13:24.640]   in, you know, supercharge your own computer vision workflows
[00:13:24.640 --> 00:13:25.720]   using Ultralytics,
[00:13:25.720 --> 00:13:27.720]   you can check out this particular report I wrote,
[00:13:27.720 --> 00:13:30.760]   which details all the functions of this integration,
[00:13:30.760 --> 00:13:32.200]   so all the features of this integration
[00:13:32.200 --> 00:13:34.880]   and how you can use it very easily
[00:13:34.880 --> 00:13:37.440]   for your particular computer vision use case.
[00:13:37.440 --> 00:13:40.200]   So that's all from my end.
[00:13:40.200 --> 00:13:43.320]   If you have any questions, feel free to drop them.
[00:13:43.320 --> 00:13:53.800]   - Presentation, we have a couple of questions.
[00:13:53.800 --> 00:13:57.640]   So let me start with first one.
[00:13:57.640 --> 00:13:59.600]   So in the Weizenbass' ecosystem,
[00:13:59.600 --> 00:14:01.680]   what are the most critical factors to consider
[00:14:01.680 --> 00:14:04.160]   when optimizing for computer vision models
[00:14:04.160 --> 00:14:06.240]   for scalability and efficiency?
[00:14:06.240 --> 00:14:11.760]   - Well, so we have this one very particular tool
[00:14:11.760 --> 00:14:13.200]   as part of the Weizenbass' ecosystem,
[00:14:13.200 --> 00:14:15.080]   which is called Sweeps,
[00:14:15.080 --> 00:14:17.320]   which is, which on the surface is,
[00:14:17.320 --> 00:14:18.800]   it's basically a very powerful
[00:14:18.800 --> 00:14:22.360]   hyperparameter search optimization system.
[00:14:22.360 --> 00:14:24.600]   But unlike most other available
[00:14:24.600 --> 00:14:26.400]   hyperparameter search optimization system,
[00:14:26.400 --> 00:14:28.280]   what Sweeps enables you to do is,
[00:14:29.520 --> 00:14:32.440]   it enables you to basically analyze different trends
[00:14:32.440 --> 00:14:33.680]   in your hyperparameters
[00:14:33.680 --> 00:14:39.320]   and analyze trends for correlation,
[00:14:39.320 --> 00:14:41.520]   analyze parameters importance
[00:14:41.520 --> 00:14:46.160]   for a given particular hyperparameter sweep.
[00:14:46.160 --> 00:14:49.960]   And you can actually determine
[00:14:49.960 --> 00:14:53.640]   which particular metric you want to optimize for.
[00:14:53.640 --> 00:14:55.520]   Usually it's the business metric.
[00:14:55.520 --> 00:14:58.120]   For example, in case of object detection,
[00:14:58.120 --> 00:15:00.040]   it's gonna be something like map, for example.
[00:15:00.040 --> 00:15:01.840]   So if you're optimizing for map,
[00:15:01.840 --> 00:15:04.160]   which particular hyperparameters,
[00:15:04.160 --> 00:15:09.160]   affect your map the most in the best possible manner
[00:15:09.160 --> 00:15:14.280]   or which particular model backbones from Ultralytics
[00:15:14.280 --> 00:15:17.400]   is gonna help you maximize the map
[00:15:17.400 --> 00:15:19.360]   for your particular use case,
[00:15:19.360 --> 00:15:22.480]   or maybe it's IOU for your segmentation use case.
[00:15:22.480 --> 00:15:25.400]   So yeah, Sweeps is a tool that I highly recommend
[00:15:25.400 --> 00:15:29.320]   that you check out for these kinds of optimization scenarios.
[00:15:29.320 --> 00:15:30.600]   - Cool.
[00:15:30.600 --> 00:15:31.920]   I think that might actually be connected
[00:15:31.920 --> 00:15:33.920]   to the next question that we had,
[00:15:33.920 --> 00:15:36.920]   which is what would be your top tip
[00:15:36.920 --> 00:15:38.960]   for using weights and biases for object detection?
[00:15:38.960 --> 00:15:39.800]   Is it Sweeps?
[00:15:39.800 --> 00:15:43.840]   - I would say running Sweeps is actually
[00:15:43.840 --> 00:15:45.920]   in a lot of cases computationally expensive.
[00:15:45.920 --> 00:15:50.920]   So if you have the necessary compute,
[00:15:50.920 --> 00:15:52.080]   I mean, go for it.
[00:15:53.240 --> 00:15:57.560]   I typically run Sweeps for like 80 to 100 runs,
[00:15:57.560 --> 00:16:02.040]   which in many cases takes several days to run.
[00:16:02.040 --> 00:16:05.080]   But yeah, Sweeps is not a one-shot solution
[00:16:05.080 --> 00:16:10.080]   to maximize the quality of your computation results.
[00:16:10.080 --> 00:16:16.520]   For that, all we can do is build the best tools for you.
[00:16:16.520 --> 00:16:17.360]   At the end of the day,
[00:16:17.360 --> 00:16:19.560]   it's you, the machine learning engineer,
[00:16:19.560 --> 00:16:21.320]   who is wielding these tools,
[00:16:21.320 --> 00:16:24.640]   and it's up to you how smartly you can use it.
[00:16:24.640 --> 00:16:26.680]   And we are always up for feedback.
[00:16:26.680 --> 00:16:28.640]   So if you're looking for a particular tool,
[00:16:28.640 --> 00:16:30.160]   which is not in our arsenal,
[00:16:30.160 --> 00:16:31.840]   feel free to submit a feature request.
[00:16:31.840 --> 00:16:34.440]   We are always looking out for new feature requests.
[00:16:34.440 --> 00:16:36.240]   - Cool, perfect.
[00:16:36.240 --> 00:16:37.440]   Thank you.
[00:16:37.440 --> 00:16:38.560]   We got a couple more.
[00:16:38.560 --> 00:16:41.160]   In terms of model performance,
[00:16:41.160 --> 00:16:45.560]   what do you prioritize when it comes to metrics,
[00:16:45.560 --> 00:16:48.120]   when it comes to evaluating computer vision models?
[00:16:49.320 --> 00:16:51.280]   - That's an excellent question, actually.
[00:16:51.280 --> 00:16:55.640]   So business metrics can come in a lot of forms, right?
[00:16:55.640 --> 00:16:57.760]   For example, mean average precision,
[00:16:57.760 --> 00:16:58.600]   which is the map,
[00:16:58.600 --> 00:17:02.280]   which is a very common metric for object detection.
[00:17:02.280 --> 00:17:06.520]   There's box classification accuracy,
[00:17:06.520 --> 00:17:08.520]   because object detection at the end of the day
[00:17:08.520 --> 00:17:11.040]   is a detection plus classification problem.
[00:17:11.040 --> 00:17:12.200]   For semantic segmentation,
[00:17:12.200 --> 00:17:16.040]   there's something like intersection over union.
[00:17:16.040 --> 00:17:20.040]   So the business metrics for different problems vary,
[00:17:20.040 --> 00:17:21.560]   but there's a common business metric,
[00:17:21.560 --> 00:17:25.040]   which connects all kinds of computer vision applications,
[00:17:25.040 --> 00:17:26.160]   irrespective of the task,
[00:17:26.160 --> 00:17:30.120]   which is the number of parameters of your model,
[00:17:30.120 --> 00:17:31.520]   the inference speed,
[00:17:31.520 --> 00:17:33.880]   or in one word, you can say the flops,
[00:17:33.880 --> 00:17:36.840]   or floating operations per second for your particular model.
[00:17:36.840 --> 00:17:38.880]   So that's an interesting,
[00:17:38.880 --> 00:17:42.040]   and I would say oftentimes the most important
[00:17:42.040 --> 00:17:45.680]   business metric to optimize for,
[00:17:45.680 --> 00:17:49.360]   even it means sacrificing a little bit on the other ones.
[00:17:49.360 --> 00:17:54.400]   So, because oftentimes we are actually gonna be deploying
[00:17:54.400 --> 00:17:57.600]   our computer vision applications on edge devices.
[00:17:57.600 --> 00:18:00.960]   So we would ideally want to reduce their memory footprint,
[00:18:00.960 --> 00:18:03.920]   their inference lags, and the flops in general.
[00:18:03.920 --> 00:18:10.360]   - Thank you so much for such a great answer.
[00:18:10.360 --> 00:18:12.680]   I think this is the last one we have so far,
[00:18:12.680 --> 00:18:15.200]   unless someone else submits anything now,
[00:18:15.200 --> 00:18:18.680]   but are there any future computer vision integrations
[00:18:18.680 --> 00:18:20.000]   that we're planning or any upgrades
[00:18:20.000 --> 00:18:22.840]   to the existing integrations that we have?
[00:18:22.840 --> 00:18:24.680]   - Absolutely.
[00:18:24.680 --> 00:18:29.680]   So one of the biggest tasks, day-to-day tasks,
[00:18:29.680 --> 00:18:31.800]   which I have to encounter daily is,
[00:18:31.800 --> 00:18:34.920]   maintaining our existing computer vision integrations.
[00:18:34.920 --> 00:18:37.520]   So that takes precedence because,
[00:18:37.520 --> 00:18:39.240]   computer vision is a rapidly moving field
[00:18:39.240 --> 00:18:40.800]   and all the libraries,
[00:18:40.800 --> 00:18:43.000]   computer vision libraries that we have integrations for
[00:18:43.000 --> 00:18:44.800]   are also evolving rapidly.
[00:18:44.800 --> 00:18:48.960]   So it's one of our top priorities is the,
[00:18:48.960 --> 00:18:51.240]   once we already have integrations for,
[00:18:51.240 --> 00:18:55.680]   we should maintain them and keep them up to date.
[00:18:55.680 --> 00:18:59.840]   Other than that, one of the libraries
[00:18:59.840 --> 00:19:02.680]   that we are probably gonna integrate,
[00:19:02.680 --> 00:19:07.280]   or we are scoping or planning for an integration
[00:19:07.280 --> 00:19:11.760]   is Autodistill, which is a distillation library
[00:19:11.760 --> 00:19:14.200]   for computer vision models.
[00:19:14.200 --> 00:19:17.080]   So yeah, that's kind of the plan right now.
[00:19:17.080 --> 00:19:19.160]   - That's cool.
[00:19:19.160 --> 00:19:20.560]   Thank you so much Samekh.
[00:19:20.560 --> 00:19:22.000]   Thanks so much for your presentation
[00:19:22.000 --> 00:19:23.280]   and for joining us today.
[00:19:23.280 --> 00:19:26.720]   We can move on to Anton's presentation.
[00:19:26.720 --> 00:19:30.000]   Anton will focus on crucial metric and tests
[00:19:30.000 --> 00:19:31.800]   for understanding object detection
[00:19:31.800 --> 00:19:34.360]   and tracking performances and smart count,
[00:19:34.360 --> 00:19:37.000]   and how these can be implemented with weights and biases
[00:19:37.000 --> 00:19:41.480]   using ultralytic repository as a practical example.
[00:19:41.480 --> 00:19:43.480]   Hi Anton, thanks so much for joining us.
[00:19:43.480 --> 00:19:45.680]   And yeah, you can take it away.
[00:19:45.680 --> 00:19:46.920]   - Yes, thanks Agata.
[00:19:46.920 --> 00:19:49.440]   Let me share my slides.
[00:19:49.440 --> 00:19:55.720]   So today we will try to learn
[00:19:55.720 --> 00:19:57.440]   how to navigate vision systems
[00:19:57.440 --> 00:20:00.200]   with weights and biases and smart count.
[00:20:00.200 --> 00:20:02.640]   But first let me introduce myself.
[00:20:02.640 --> 00:20:04.040]   My name is Anton.
[00:20:04.040 --> 00:20:05.800]   I had a couple of years of experience
[00:20:05.800 --> 00:20:08.160]   working in different startups,
[00:20:08.160 --> 00:20:11.640]   both from software engineering standpoint
[00:20:11.640 --> 00:20:12.680]   and machine learning.
