
[00:00:00.000 --> 00:00:05.900]   Since late April, myself and machine learning engineer Josh Stapleton have evaluated over
[00:02:05.320 --> 00:02:10.880]   not to mention cost tens of thousands of dollars. And trust me, a month of YouTube advertising would
[00:02:10.880 --> 00:02:16.360]   not even cover the first hour of that run, unfortunately. And no, we would never compromise
[00:02:16.360 --> 00:02:23.920]   by asking GPT-4 to grade its own answers. It would be unscientific and inaccurate. The infamous MIT
[00:02:23.920 --> 00:02:24.460]   paper is enough evidence for that. But it would be a waste of time to do that. And I think that's
[00:02:24.460 --> 00:02:24.500]   what we're going to do. We're going to do a lot of research on this. And I think that's what we're going to do.
[00:02:24.500 --> 00:02:24.600]   And I think that's what we're going to do. And I think that's what we're going to do. And I think that's what we're going to do.
[00:02:24.600 --> 00:02:28.940]   There's enough evidence of that. GPT-4 didn't get 100% on an MIT degree,
[00:02:28.940 --> 00:02:34.640]   and this paper was withdrawn. So yes, we had to lower the power level of SmartGPT,
[00:02:34.640 --> 00:02:39.840]   get rid of the reflection and resolving, deliberately sacrificing some of its intelligence
[00:02:39.840 --> 00:02:45.460]   because we simply couldn't afford to unleash it fully. And yet, we still got a new, albeit
[00:02:45.460 --> 00:02:54.140]   unofficial, record of 88.4% on the MMLU. That not only beats the 86.4% recorded by OpenAI,
[00:02:54.140 --> 00:02:54.580]   it does. And that's because we still have a new record of 88.4% on the MMLU.
[00:02:54.580 --> 00:03:01.660]   It beats the projections for 2024 that Metaculous recorded before ChatGPT came out. And yet,
[00:03:01.660 --> 00:03:06.900]   we are both convinced that there are at least a dozen more ways performance can be further
[00:03:06.900 --> 00:03:13.380]   boosted using existing models. Yes, that might mean GPT-4 getting a result reserved for June
[00:03:13.380 --> 00:03:19.320]   of 2025. The thing is, we have hit the limits of what a self-funding team of two can do.
[00:03:19.320 --> 00:03:24.460]   Before I briefly touch on what the MMLU is, I am happy to say that all of our results,
[00:03:24.560 --> 00:03:33.380]   and answers, that's 2,850 for the GPT-4 run and over 120,000 for GPT-3.5, are freely available
[00:03:33.380 --> 00:03:39.520]   to browse in a GitHub repository linked in the description. So what the hell is MMLU anyway?
[00:03:39.520 --> 00:03:45.360]   Well, it is arguably the best-known benchmark of language model performance. It stands for
[00:03:45.360 --> 00:03:52.600]   Massive Multitask Language Understanding. Massive because it has over 14,000 questions and multitask
[00:03:52.600 --> 00:03:54.540]   because it covers 57 different languages. And it's a very, very good benchmark for language
[00:03:54.540 --> 00:03:55.340]   management. It's a very, very good benchmark for language development. And it's a very, very good
[00:03:55.340 --> 00:03:59.420]   benchmark for language development. The idea behind it was truly fantastic. And it is important
[00:03:59.420 --> 00:04:05.740]   enough to feature prominently on the first page of the GPT-4 technical report. In the past,
[00:04:05.740 --> 00:04:12.220]   I have said that getting 100% on this test would be a good sign of AGI. Others have talked about 95%.
[00:04:12.220 --> 00:04:16.680]   I do think I have like a 50% chance, like within the next 20 years or so,
[00:04:16.680 --> 00:04:20.560]   there might be something what we might call an AGI or transformative AI.
[00:04:20.560 --> 00:04:24.500]   What do I mean by this? Well, maybe you can measure it on benchmarks. There's like,
[00:04:24.520 --> 00:04:29.400]   this famous MMLU benchmark is like, yeah, there's something which like scores like 95% on this.
[00:04:29.400 --> 00:04:35.900]   And the paper itself notes that an 89.8% performance represents human expert ability,
[00:04:35.900 --> 00:04:40.880]   which as you can tell from the title, we are achingly close to beating. And as you'll see
[00:04:40.880 --> 00:04:47.860]   in a moment, GPT-4 with the full power of prompt engineering could likely get upwards of 90 to 92%
[00:04:47.860 --> 00:04:54.500]   right now. And frankly, whether it's GPT-5 or Gemini, that 95% threshold should be
[00:04:54.500 --> 00:05:00.980]   easily be broken by next year, not in 20 years. If we didn't use the full power of SmartGPT,
[00:05:00.980 --> 00:05:08.980]   how did we get 88.4%? And why does the title say 89%? Well, let me show you the two facets of
[00:05:08.980 --> 00:05:16.420]   SmartGPT that we did use. The thing is the MMLU demands a single character answer, A, B, C, or D.
[00:05:16.420 --> 00:05:22.200]   And that answer must be immediate. Now imagine taking a test and the very first thought you had
[00:05:22.200 --> 00:05:24.480]   had to be your final answer. On a quick test, you might be able to get a single answer,
[00:05:24.480 --> 00:05:30.000]   this is believed to be a key reason for hallucinations. This was a great paper on
[00:05:30.000 --> 00:05:36.060]   how language model hallucinations can snowball from the first few tokens. As they say, the language
[00:05:36.060 --> 00:05:41.240]   model first commits to an answer. That's before outputting the explanation. And this is a problem
[00:05:41.240 --> 00:05:45.700]   because transformers cannot find the answer within one time step because of their limited
[00:05:45.700 --> 00:05:50.760]   reasoning abilities within that time step. And why don't language models like GPT-4 back down
[00:05:50.760 --> 00:05:54.460]   and change halfway through? Well, they prioritize fluency and
[00:05:54.460 --> 00:06:01.120]   coherence at the expense of factuality. But rushing an answer in your first token is particularly
[00:06:01.120 --> 00:06:06.800]   hobbling in questions like this requiring deeper thought or calculation. It's fine for questions
[00:06:06.800 --> 00:06:11.720]   that need memorized knowledge, but not for questions like these. We went through all of
[00:06:11.720 --> 00:06:18.200]   these subjects in the MMLU and characterized around a third of them as requiring that kind
[00:06:18.200 --> 00:06:24.080]   of deeper thought. And of course, most ways that you use GPT-4 will also require some thought. But
[00:06:24.440 --> 00:06:26.180]   the first two are the most common ones. The first one is the one that is the most common.
[00:06:26.180 --> 00:06:26.660]   The second one is the one that is the most common. The third one is the one that is the most common.
[00:06:26.660 --> 00:06:26.740]   The third one is the one that is the most common. The third one is the one that is the most common.
[00:06:26.740 --> 00:06:33.860]   Open source teams and groups like OpenAI and Google all draw on the dev set when testing a model.
[00:06:33.860 --> 00:06:38.820]   Notice the five questions each with a single character answer. We were not, of course,
[00:06:38.820 --> 00:06:43.820]   the first team to realize that this underplays the abilities of the model.
[00:06:43.820 --> 00:06:49.380]   The Minerva paper from Google said this: "The standard way of evaluating on the
[00:06:49.380 --> 00:06:54.420]   MMLU is to construct a five-shot prompt out of the dev set." So what they did in
[00:06:54.420 --> 00:06:58.980]   the first two years, instead, like us, was to use a prompt which has a chain of thought
[00:06:58.980 --> 00:07:02.880]   before outputting the final answer. You can see some examples below.
[00:07:02.880 --> 00:07:08.100]   Essentially, it allows the model to think a bit first and gives it a scratch pad. There
[00:07:08.100 --> 00:07:12.540]   are other theories though, like the length and detail of the exemplars triggering different
[00:07:12.540 --> 00:07:19.080]   weights of the model. This paper from two months ago used longer exemplars for the moral scenarios
[00:07:19.080 --> 00:07:24.400]   subject within the MMLU. With these five custom exemplars plus self-consistency, which I'll
[00:07:24.400 --> 00:07:30.940]   get to in a moment, they saw accuracy go up to 80% from 68%. But before even this paper came out,
[00:07:30.940 --> 00:07:37.780]   Josh and I were sourcing and crafting bespoke exemplars for the 21 subjects we deemed would
[00:07:37.780 --> 00:07:43.960]   need the most working out. For the other subjects, we may do with the normal dev examples. OpenAI and
[00:07:43.960 --> 00:07:48.580]   Google don't do this for their benchmarking, underplaying the abilities of their model.
[00:07:48.580 --> 00:07:53.620]   So why doesn't everyone do it, you might ask? My theory is that it's because you have to hand-grade
[00:07:53.620 --> 00:07:54.380]   every answer, and that's why we're doing this. But it's not just the model that's doing it. It's
[00:07:54.380 --> 00:07:55.480]   the level of accuracy that we're taking into account. We're taking into account the level of
[00:07:55.480 --> 00:07:56.340]   accuracy that we're taking into account. We're taking into account the level of accuracy that we're
[00:07:56.340 --> 00:07:56.600]   taking into account. We're taking into account the level of accuracy that we're taking into account.
[00:07:56.600 --> 00:07:57.440]   And it's not just the level of accuracy that we're taking into account. It's the level of accuracy that
[00:07:57.440 --> 00:07:58.060]   we're taking into account. We're taking into account the level of accuracy that we're taking into account.
[00:07:58.060 --> 00:08:04.940]   Essentially, you're taking the time to listen, which is the least that we can do, I feel, as we approach
[00:08:04.940 --> 00:08:10.720]   human-level intelligences. Even though it still took weeks, to make checking easier, we taught
[00:08:10.720 --> 00:08:18.780]   GPT-3.5 and GPT-4 through our exemplars to always end with a final answer in the same format.
[00:08:18.780 --> 00:08:24.360]   Lesson one, therefore, for everyone watching, is don't make the first token the final answer.
[00:08:24.360 --> 00:08:31.940]   Lesson two comes from a paper on self-consistency, which in a nutshell says that taking the highest
[00:08:31.940 --> 00:08:37.040]   probability answer, sometimes called greedy decoding, doesn't always reflect the best
[00:08:37.040 --> 00:08:42.380]   answer the model is capable of. In other words, don't take the model's first answer as its final
[00:08:42.380 --> 00:08:47.920]   answer. Take this example. The highest single probability answer was this, and that was
[00:08:47.920 --> 00:08:54.340]   incorrect. For open AI, it would now be over, it's incorrect, done. But sometimes, if you look at all
[00:08:54.340 --> 00:09:00.040]   the different answers that a model might give, and then take the majority answer, the final answer
[00:09:00.040 --> 00:09:05.160]   that came up the most often, it can get it right. Interestingly, in the Minerva paper, they used
[00:09:05.160 --> 00:09:13.620]   256 samples, although only 16 for the MMLU. Open AI even put a little footnote in their GPT-4
[00:09:13.620 --> 00:09:18.920]   technical paper, admitting that they don't use that approach, but Google does. And yes, this can
[00:09:18.920 --> 00:09:24.320]   significantly affect the final results. Look at the boost going up to 40%.
[00:09:24.320 --> 00:09:27.940]   Now, the MMLU has 40 sampling paths, and it hasn't fully leveled off yet. These aren't
[00:09:27.940 --> 00:09:32.720]   re-dos where you keep trying until you get it right. This is letting the model explore its
[00:09:32.720 --> 00:09:37.940]   full probability distribution of outputs, and taking the truly most probable final answer.
[00:09:37.940 --> 00:09:43.100]   Letting the model think, not rushing it. For our runs, we limited ourselves to 9 samples,
[00:09:43.100 --> 00:09:47.780]   and took the majority vote. But of course, the results could have been dramatically better if
[00:09:47.780 --> 00:09:54.300]   we did 40 samples, or indeed 256. Now, aside from these two hard-won lessons, which I'm going to
[00:09:54.300 --> 00:10:00.760]   show how all of you can benefit from, the other difference from the previous state-of-the-art 86.4%
[00:10:00.760 --> 00:10:06.060]   was that we did use the most current versions of each model. So, the models may have independently
[00:10:06.060 --> 00:10:12.020]   gotten better or worse in certain topics. But I would say that our broad findings do run counter
[00:10:12.020 --> 00:10:17.920]   to any simple, it's-got-dumber narrative. And if I had to guess, behind the scenes, Open AI have
[00:10:17.920 --> 00:10:23.660]   implemented some fine-tuning involving step-by-step solutions. As I see that phrase cropping up in
[00:10:24.280 --> 00:10:30.740]   the middle of the video, I would say that the model is now able to do more than just
[00:10:30.740 --> 00:10:34.280]   the same thing. And that particular trick from the original SmartGPT seems less effective than before.
[00:10:34.280 --> 00:10:38.460]   And now I'm going to ask Josh to talk about our state-of-the-art score, not only with GPT-4,
[00:10:38.460 --> 00:10:45.340]   but also with GPT-3.5. But just before I do, here is a hint of why the title talks about
[00:10:45.340 --> 00:10:54.260]   breaking a benchmark. I'll show you how GPT-4 itself encouraged us to question many of the
[00:10:54.260 --> 00:11:00.440]   tests, leading to the discovery of at least 80, and likely hundreds of errors in the test. Enough to
[00:11:00.440 --> 00:11:07.280]   significantly affect final results by up to 2%. And given that the differences in, say, the open-source
[00:11:07.280 --> 00:11:12.440]   language model leaderboard come down to as little as 0.1 of a percent, that's pretty big. Yes, we've
[00:11:12.440 --> 00:11:17.000]   been in contact with some of the authors of the test over the past month to check our findings, and
[00:11:17.000 --> 00:11:24.240]   I'll say more in a bit. But first, here is ML engineer Josh detailing how the magic happened. Josh, by the way, is a pretty
[00:11:24.240 --> 00:11:28.260]   precocious AI consultant working on a master's at Imperial College London.
[00:11:28.260 --> 00:11:54.220]   Josh Stapleton: Hi everyone, nice to meet you all. My name is Josh Stapleton, and let me show you the version of SmartGPT we used. The SmartGPT framework is highly parallelized and can handle industry-scale use cases. We used a thread and a syncIO-based approach to make simultaneous calls to the API at answer option, answer, and subject levels, stacking parallelization upon parallelization. This led to crazy iteration speed boosts. For example, we were able to
[00:11:54.220 --> 00:12:24.200]   complete the final GPT-4 run in under two hours, generating single answer options in series would have taken weeks. We did two large runs using SmartGPT, first with GPT 3.5 and then GPT 4. The 3.5 run was on the entirety of MMLU for a total of nine times 14,042 questions, 126,000 answers. This was a mammoth effort to manually grade, but the SmartGPT innovations and hard work ended up boosting GPT
[00:12:24.200 --> 00:12:54.180]   3.5's performance by a significant 3.7%, from 70% to 73.7%. The GPT-4 run using SmartGPT also beat the OpenAI MMLU benchmark score substantially, and this run actually resulted in the discovery of a number of problematic MMLU questions, which Philip will talk about shortly. The cost to run GPT-4 on all MMLU would have been too high for us to self-fund, having already each invested four-figure sums, so we used a representative subset
[00:12:54.180 --> 00:13:24.160]   of 2,850 questions from the total of 14,042, of course fully weighted to official standards. SmartGPT is a model-agnostic, parametrized, and highly flexible system that can be applied to disparate use cases. We are already working on applications in a number of domains in both the public and private sectors. The system is evolving and improving constantly under the hood as we continue to innovate. While the current system can get state-of-the-art results, with the ability to handle enterprise-scale data, the
[00:13:24.160 --> 00:13:46.260]   system is still a challenge. There are a number of known ways to improve it, which we aim to implement in the near future. From better and more numerous automatically sourced exemplars, to LLM-driven prompt optimization, to fine-tuning, we are just getting started with SmartGPT. And we are uniquely positioned as a tiny team to integrate both our own ongoing improvements, as well as promising discoveries in the field as they arise. Back to Philip.
[00:13:54.140 --> 00:14:24.120]   Here is the question that started it all off. As you can see, the question makes no sense. The text says, demand reduction, and the answers are either 134, 234, 123, 124. What on earth is that about? Now remember, it was only human grading that enabled us to spot this. I reckon most companies like OpenAI rely on auto-grading by exact match. That would immediately toss out any answer like these as null because an answer of A, B, C, or D
[00:14:24.120 --> 00:14:54.100]   hasn't been given. Now I should say, it was human grading that caught this, and GPT-4 itself. Here is poor GPT-3.5 bravely giving an answer to a question that doesn't make absolutely any sense at all. I love how a couple of times it changed its mind and was like, no, no, no, D, not B. What then followed was weeks and weeks of me following up every quote-unquote mistake with the official source the question came from. When I found the original source, I realised what the problem was. Sometimes,
[00:14:54.100 --> 00:14:58.900]   they just hadn't pasted all of these statements. When you can see all four of these statements,
[00:14:58.900 --> 00:15:03.560]   the answer options make a lot more sense. Now I know what some of you may be thinking. Maybe
[00:15:03.560 --> 00:15:07.640]   it's just business ethics, that's just one subject, and what, it's a dozen questions,
[00:15:07.640 --> 00:15:12.780]   what's the big deal? Well first of all, business ethics only has 100 questions, so 13 of them,
[00:15:12.780 --> 00:15:19.080]   missing vital context, completely undermines that entire subject. And second of all, it wasn't just
[00:15:19.080 --> 00:15:23.680]   business ethics, and it wasn't just this same problem. It wouldn't always be about missing statements,
[00:15:24.080 --> 00:15:28.080]   it would be about missing the whole thing. So let's take a look at the results of the
[00:15:28.080 --> 00:15:32.300]   first two questions. So let's take a look at the results of the first two questions.
[00:15:32.300 --> 00:15:54.060]   So let's take a look at the results of the first two questions. So let's take a look at the results
[00:15:54.060 --> 00:16:24.040]   of the first two questions. So let's take a look at the results of the first two questions. So let's
[00:16:24.040 --> 00:16:54.020]   take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:16:54.020 --> 00:17:24.000]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:17:24.000 --> 00:17:53.980]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:17:53.980 --> 00:18:23.960]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:18:23.960 --> 00:18:53.940]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:18:53.940 --> 00:19:23.920]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:19:23.920 --> 00:19:53.900]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:19:53.900 --> 00:20:23.880]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:20:23.880 --> 00:20:53.860]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:20:53.860 --> 00:21:23.840]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:21:23.840 --> 00:21:53.820]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:21:53.820 --> 00:22:23.800]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:22:23.800 --> 00:22:53.780]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:22:53.780 --> 00:23:23.760]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:23:23.760 --> 00:23:53.740]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:23:53.740 --> 00:24:23.720]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:24:23.720 --> 00:24:53.700]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:24:53.700 --> 00:25:23.680]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:25:23.680 --> 00:25:53.660]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:25:53.660 --> 00:26:23.640]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.
[00:26:23.640 --> 00:26:43.540]   So let's take a look at the results of the first two questions. So let's take a look at the results of the first two questions.

