
[00:00:00.000 --> 00:00:01.960]   (upbeat music)
[00:04:28.900 --> 00:04:30.420]   Is that a prereq?
[00:04:30.420 --> 00:04:33.940]   - I think science is important to at least trust
[00:04:33.940 --> 00:04:36.260]   or to have some understanding of,
[00:04:36.260 --> 00:04:38.580]   because I think a lot of the taboo things
[00:04:38.580 --> 00:04:42.520]   in a home kitchen stem from, oh, you can't cook it that way
[00:04:42.520 --> 00:04:44.840]   or you're not allowed to do it a certain way
[00:04:44.840 --> 00:04:46.800]   because this is how it's always been done.
[00:04:46.800 --> 00:04:51.480]   And if you don't like challenging the status quo in life
[00:04:51.480 --> 00:04:53.600]   and the kitchen is probably not the easiest thing
[00:04:53.600 --> 00:04:56.480]   to sort of do 'cause cooking seems like the provenance
[00:04:56.480 --> 00:04:59.580]   of keeping it safe, keeping it simple, keeping it wholesome.
[00:04:59.580 --> 00:05:02.520]   If you believe in science, then it's a lot easier
[00:05:02.520 --> 00:05:05.960]   to do certain things that you may not normally do.
[00:05:05.960 --> 00:05:06.800]   - Okay.
[00:05:06.800 --> 00:05:09.460]   Are there some principles that we should just lay out front
[00:05:09.460 --> 00:05:11.580]   before we chat about things people just need
[00:05:11.580 --> 00:05:14.520]   to kind of either throw out the window, old wisdom
[00:05:14.520 --> 00:05:17.300]   or science to understand and lay a foundation?
[00:05:17.300 --> 00:05:19.540]   - I mean, there's so much just stupid shit.
[00:05:19.540 --> 00:05:20.380]   - Let's do it.
[00:05:20.380 --> 00:05:21.400]   Let's do it.
[00:05:21.400 --> 00:05:22.820]   - I mean, I don't even know which ones.
[00:05:22.820 --> 00:05:24.520]   You just have to see it to do it.
[00:05:24.520 --> 00:05:26.500]   Like I saw, like some people were telling me,
[00:05:26.500 --> 00:05:28.060]   oh, you gotta soak your chicken in milk.
[00:05:28.060 --> 00:05:28.900]   I'm like, why?
[00:05:28.900 --> 00:05:31.340]   Oh, 'cause it takes out the blood.
[00:05:31.340 --> 00:05:34.180]   I'm like, what are you talking about?
[00:05:34.180 --> 00:05:37.920]   Like, you're not brining it, you're just soaking it for what?
[00:05:37.920 --> 00:05:40.440]   And they don't even know, if you ask them why,
[00:05:40.440 --> 00:05:42.840]   they're like, it's 'cause my mom did it.
[00:05:42.840 --> 00:05:45.680]   That's the kind of stuff that happens where you're like,
[00:05:45.680 --> 00:05:49.200]   okay, like it's not necessary for you to do that.
[00:05:49.200 --> 00:05:52.160]   It just, it's certain things about time and temperature.
[00:05:52.160 --> 00:05:53.220]   That's all that matters.
[00:05:53.220 --> 00:05:55.160]   But I think the one that's the easiest thing
[00:05:55.160 --> 00:05:57.600]   that I talk about the most is probably the microwave.
[00:05:57.600 --> 00:05:59.680]   - Most people think the microwave is like a quick place
[00:05:59.680 --> 00:06:00.800]   to reheat leftovers.
[00:06:00.800 --> 00:06:03.400]   I, in the last week, have talked to a handful of people.
[00:06:03.400 --> 00:06:05.160]   All of them seemed like it was crazy
[00:06:05.160 --> 00:06:07.640]   when I told them we were cooking full meals
[00:06:07.640 --> 00:06:10.280]   in the microwave with like meat and fish.
[00:06:10.280 --> 00:06:12.320]   So what do you want to tell these people
[00:06:12.320 --> 00:06:15.080]   that think the microwave is not a way to cook?
[00:06:15.080 --> 00:06:17.320]   Because I think you've said it's the single best piece
[00:06:17.320 --> 00:06:18.720]   of equipment you have in your kitchen.
[00:06:18.720 --> 00:06:19.760]   - I mean, it's a joke.
[00:06:19.760 --> 00:06:21.760]   It's like culinary arbitrage.
[00:06:21.760 --> 00:06:23.080]   It's like the best play
[00:06:23.080 --> 00:06:25.080]   if you were gonna try to make a financial trade here.
[00:06:25.080 --> 00:06:28.600]   It's in like 91% of all US households collecting dust.
[00:06:28.600 --> 00:06:31.640]   And if people use it, it's usually for popcorn
[00:06:31.640 --> 00:06:36.120]   or for reheating leftovers or a mug of water for something.
[00:06:36.120 --> 00:06:39.880]   And the reality is, I mean, it's not a joke.
[00:06:39.880 --> 00:06:44.280]   It's sort of like you press a button and things get hot.
[00:06:44.280 --> 00:06:46.240]   It's like the most magical element
[00:06:46.240 --> 00:06:48.160]   I could possibly think of.
[00:06:48.160 --> 00:06:52.320]   It's unfortunate that the UX and the UI is so bad
[00:06:52.320 --> 00:06:55.120]   on microwaves across the board and the marketing of it,
[00:06:55.120 --> 00:06:57.560]   because if the microwave technology came out today,
[00:06:57.560 --> 00:06:59.000]   I don't think you'd call it a microwave.
[00:06:59.000 --> 00:07:00.960]   That's what happens when you leave it to the military
[00:07:00.960 --> 00:07:03.280]   to come up with sort of marketing.
[00:07:03.280 --> 00:07:06.520]   It'd probably be called the turbo chef, right?
[00:07:06.520 --> 00:07:08.480]   'Cause that's what you use when you go into a Starbucks
[00:07:08.480 --> 00:07:09.480]   and they reheat all your food.
[00:07:09.480 --> 00:07:11.040]   It's a convection oven and a microwave,
[00:07:11.040 --> 00:07:13.160]   but it's called a turbo chef.
[00:07:13.160 --> 00:07:15.160]   And that's gonna be coming to a kitchen near you.
[00:07:15.160 --> 00:07:17.400]   And it's gonna be marketed as the new convection oven
[00:07:17.400 --> 00:07:19.840]   that's going to dramatically chop off 75%
[00:07:19.840 --> 00:07:21.160]   of your cooking time.
[00:07:21.160 --> 00:07:22.880]   And it will conveniently drop
[00:07:22.880 --> 00:07:25.080]   that it's using microwave technology
[00:07:25.080 --> 00:07:26.440]   to cook your food faster.
[00:07:26.440 --> 00:07:28.480]   People are using microwaves all the time.
[00:07:28.480 --> 00:07:30.600]   When they go out to eat, they may not realize it.
[00:07:30.600 --> 00:07:32.960]   But ultimately, if you understand the science,
[00:07:32.960 --> 00:07:37.200]   you're using microwaves to effectively heat
[00:07:37.200 --> 00:07:41.000]   the water molecules inherent in foods.
[00:07:41.000 --> 00:07:42.800]   And that's all that's happening.
[00:07:42.800 --> 00:07:45.320]   And it's steaming in and of itself.
[00:07:45.320 --> 00:07:48.740]   So it's the most energy efficient way of cooking.
[00:07:48.740 --> 00:07:50.760]   Again, if you cook for two hours,
[00:07:50.760 --> 00:07:52.920]   it's probably not right for the microwave, right?
[00:07:52.920 --> 00:07:56.120]   But for cooking, like say blanching some broccoli
[00:07:56.120 --> 00:07:57.520]   or something like that,
[00:07:57.520 --> 00:08:01.120]   why would I take four liters of water,
[00:08:01.120 --> 00:08:03.360]   take 12 minutes to bring that to a boil,
[00:08:03.360 --> 00:08:05.160]   steam or boil my broccoli
[00:08:05.160 --> 00:08:07.120]   when I could do that in five minutes in a microwave?
[00:08:07.120 --> 00:08:09.760]   It's just more energy efficient, number one.
[00:08:09.760 --> 00:08:13.320]   Number two, it's gonna be the most nutrient dense way
[00:08:13.320 --> 00:08:15.400]   of preserving all the stuff in your food
[00:08:15.400 --> 00:08:16.880]   because there's no osmosis.
[00:08:16.880 --> 00:08:19.600]   There's nothing happening where you're gonna lose
[00:08:19.600 --> 00:08:23.120]   any flavor or any nutrients to the water
[00:08:23.120 --> 00:08:24.940]   or to the outside environment.
[00:08:24.940 --> 00:08:28.380]   Three, you can cook cleaner than anything else.
[00:08:28.380 --> 00:08:32.720]   I don't have to add anything to a microwave, right?
[00:08:32.720 --> 00:08:34.660]   Like I don't have to add oil, I don't have to add fat.
[00:08:34.660 --> 00:08:37.580]   So it's theoretically, 'cause you can,
[00:08:37.580 --> 00:08:39.700]   make delicious things with no fats whatsoever
[00:08:39.700 --> 00:08:41.340]   if you should so choose.
[00:08:41.340 --> 00:08:44.300]   And if you look at it just as a steamer,
[00:08:44.300 --> 00:08:45.840]   basically it's really good for anything
[00:08:45.840 --> 00:08:48.300]   that doesn't need to be crispy
[00:08:48.300 --> 00:08:50.180]   or long braise for that matter.
[00:08:50.180 --> 00:08:52.780]   We're trying to break down muscle fibers, et cetera.
[00:08:52.780 --> 00:08:55.580]   So most people would think that it's crazy
[00:08:55.580 --> 00:08:58.420]   to cook a lobster in a microwave, right?
[00:08:58.420 --> 00:08:59.500]   They'd say that's insane.
[00:08:59.500 --> 00:09:01.220]   That's the dumbest thing I've ever heard.
[00:09:01.220 --> 00:09:02.700]   And trust me, I used to be one of those people
[00:09:02.700 --> 00:09:05.900]   and tell like, oh yeah, the science sort of makes sense.
[00:09:05.900 --> 00:09:08.100]   And not that science doesn't make just a sort of sense,
[00:09:08.100 --> 00:09:09.700]   it makes a lot of sense.
[00:09:09.700 --> 00:09:13.360]   And I'd argue that you could butter poach a lobster
[00:09:13.360 --> 00:09:16.480]   in the microwave within any day better than you could
[00:09:16.480 --> 00:09:20.200]   and more consistently than any other way of cooking lobster.
[00:09:20.200 --> 00:09:21.040]   - That's crazy.
[00:09:21.040 --> 00:09:21.900]   I haven't made it to that point.
[00:09:21.900 --> 00:09:25.300]   And for anyone listening that isn't familiar with any day,
[00:09:25.300 --> 00:09:27.340]   it's a set of microwave cookware
[00:09:27.340 --> 00:09:28.820]   that is not just for the microwave.
[00:09:28.820 --> 00:09:30.820]   The one thing you didn't put in your points
[00:09:30.820 --> 00:09:32.940]   was the thing you're cooking with
[00:09:32.940 --> 00:09:35.740]   is also the thing that you can store leftovers with
[00:09:35.740 --> 00:09:38.220]   and the thing that you can put on the plate to serve with.
[00:09:38.220 --> 00:09:39.740]   - And you can put it in an oven.
[00:09:39.740 --> 00:09:43.760]   This morning I just made package of Korean wheat noodles,
[00:09:43.760 --> 00:09:45.020]   fresh noodles.
[00:09:45.020 --> 00:09:47.620]   I had a package of like one and a half pounds
[00:09:47.620 --> 00:09:49.500]   of frozen chicken thighs.
[00:09:49.500 --> 00:09:51.100]   I had some leftover shiitake mushrooms.
[00:09:51.100 --> 00:09:52.620]   I had a couple of cloves of garlic.
[00:09:52.620 --> 00:09:53.740]   We're leaving town on Friday.
[00:09:53.740 --> 00:09:56.080]   So I just wanna use all the stuff we have in the house.
[00:09:56.080 --> 00:09:59.620]   And now that I'm at the office a lot more, the studio,
[00:09:59.620 --> 00:10:01.740]   I'm cooking all my meals ahead of time.
[00:10:01.740 --> 00:10:04.180]   So my wife or whoever's at home,
[00:10:04.180 --> 00:10:05.740]   they can still have a freshly cooked meal.
[00:10:05.740 --> 00:10:07.980]   They're just reheating it usually in any day.
[00:10:07.980 --> 00:10:11.660]   So I took a large deep any day.
[00:10:11.660 --> 00:10:14.460]   I took out the chicken thighs and I covered it in any day
[00:10:14.460 --> 00:10:17.620]   and I microwaved it for about seven and a half minutes.
[00:10:17.620 --> 00:10:19.720]   I took out a pair of scissors
[00:10:19.720 --> 00:10:22.100]   and it's still raw in the center, right?
[00:10:22.100 --> 00:10:24.380]   This block of frozen chicken thighs.
[00:10:24.380 --> 00:10:26.220]   And I just cut it up.
[00:10:26.220 --> 00:10:28.340]   Again, seems insane.
[00:10:28.340 --> 00:10:31.020]   Taking scissors, kitchen shears,
[00:10:31.020 --> 00:10:32.420]   and I'm cutting into little bits.
[00:10:32.420 --> 00:10:34.220]   The main reason why is as a home cook,
[00:10:34.220 --> 00:10:37.580]   I don't want to wash more dishes than I need to.
[00:10:37.580 --> 00:10:40.540]   I'm always worried about cross-contamination with poultry.
[00:10:40.540 --> 00:10:43.940]   So if I take the chicken raw, put it on a cutting board,
[00:10:43.940 --> 00:10:46.060]   I have now chicken all over my hands.
[00:10:46.060 --> 00:10:47.100]   I'm gonna cut it.
[00:10:47.100 --> 00:10:48.400]   So I have to wash the knife.
[00:10:48.400 --> 00:10:49.380]   I have to wash the cutting board.
[00:10:49.380 --> 00:10:51.180]   I have to wash my hands multiple times
[00:10:51.180 --> 00:10:53.020]   if you're gonna do it correctly.
[00:10:53.020 --> 00:10:54.860]   And now if I just do it in the any day,
[00:10:54.860 --> 00:10:56.100]   I don't even have to wash my hands
[00:10:56.100 --> 00:10:57.460]   'cause I've never touched chicken.
[00:10:57.460 --> 00:10:59.100]   I put the lid on.
[00:10:59.100 --> 00:11:00.420]   I cook it for about seven and a half minutes
[00:11:00.420 --> 00:11:04.100]   so it's thawed out, but the center is still gonna be raw.
[00:11:04.100 --> 00:11:06.580]   I could cook it all the way, but there's no need.
[00:11:06.580 --> 00:11:08.360]   So I'm taking frozen chicken.
[00:11:08.360 --> 00:11:10.700]   Usually if I have to defrost it, that's at least a day,
[00:11:10.700 --> 00:11:12.540]   but how else are you gonna defrost it?
[00:11:12.540 --> 00:11:14.940]   You have to like just leave it out.
[00:11:14.940 --> 00:11:17.120]   So I've done that in seven and a half minutes to defrost it.
[00:11:17.120 --> 00:11:18.920]   Now I've chopped it up in the bits.
[00:11:18.920 --> 00:11:21.500]   I've taken the garlic and I've taken the shiitake mushrooms.
[00:11:21.500 --> 00:11:23.620]   I've added, you know, momo soy sauce,
[00:11:23.620 --> 00:11:27.180]   some dark soy sauce, some agave, some neutral oil.
[00:11:27.180 --> 00:11:30.480]   And I'm just sauteing that, added some scallions.
[00:11:30.480 --> 00:11:34.020]   And as that's cooking, I added my chopped chicken
[00:11:34.020 --> 00:11:37.300]   and all the juices that accumulated
[00:11:37.300 --> 00:11:40.220]   and pretty much saute that for like a minute.
[00:11:40.220 --> 00:11:42.140]   And then I add the noodles that I cooked,
[00:11:42.140 --> 00:11:44.260]   re-season and I'm ready to go.
[00:11:44.260 --> 00:11:45.580]   Put it back into any day
[00:11:45.580 --> 00:11:47.900]   and they're gonna reheat that for lunch.
[00:11:47.900 --> 00:11:50.440]   So again, is it pretty?
[00:11:50.440 --> 00:11:51.820]   Absolutely not.
[00:11:51.820 --> 00:11:54.400]   But I'm not like cooking for an audience
[00:11:54.400 --> 00:11:55.900]   other than my family.
[00:11:55.900 --> 00:11:58.680]   The final product looks delicious, tastes delicious,
[00:11:58.680 --> 00:12:00.580]   but it was a roundabout way of getting there,
[00:12:00.580 --> 00:12:01.760]   but it was extremely quick.
[00:12:01.760 --> 00:12:03.320]   I cooked that in 10 minutes.
[00:12:03.320 --> 00:12:05.640]   The water was boiling, I microwaved the chicken.
[00:12:05.640 --> 00:12:09.520]   So to do a delicious dish in 10 minutes, it's hard to beat.
[00:12:09.520 --> 00:12:10.520]   - I've had a great experience
[00:12:10.520 --> 00:12:12.840]   cooking in the microwave recently this past week.
[00:12:12.840 --> 00:12:14.760]   And I actually reached out to Anyday
[00:12:14.760 --> 00:12:17.280]   and they decided to offer a deal for all listeners.
[00:12:17.280 --> 00:12:20.280]   So if you want 15% off your Anyday purchase,
[00:12:20.280 --> 00:12:23.160]   go to allthehacks.com/anyday.
[00:12:23.160 --> 00:12:25.640]   But if you're an All The Hacks member, check your email
[00:12:25.640 --> 00:12:28.440]   because there's a 20% off code coming your way.
[00:12:28.440 --> 00:12:29.460]   And if you're not a member,
[00:12:29.460 --> 00:12:32.000]   you can join at allthehacks.com/join.
[00:12:32.000 --> 00:12:34.120]   Okay, I have a few more questions here.
[00:12:34.120 --> 00:12:36.760]   Are there any other unusual things you cook in the microwave?
[00:12:36.760 --> 00:12:38.720]   - I mean, lobster, listen, I say lobster
[00:12:38.720 --> 00:12:40.600]   because that's the people go, what the fuck?
[00:12:40.600 --> 00:12:45.600]   But the reality is, is if you just like eating vegetables,
[00:12:45.800 --> 00:12:47.440]   which you're gonna use all the time, every day.
[00:12:47.440 --> 00:12:49.920]   If you have kids, it's how I cook
[00:12:49.920 --> 00:12:51.840]   almost everything for my kids as well.
[00:12:51.840 --> 00:12:53.360]   Vegetables work extremely well.
[00:12:53.360 --> 00:12:55.160]   Frozen vegetables work really well.
[00:12:55.160 --> 00:12:58.200]   I make gravies in there and I can make a one-pot
[00:12:58.200 --> 00:12:59.280]   mac and cheese from scratch
[00:12:59.280 --> 00:13:00.840]   faster than a box mac and cheese.
[00:13:00.840 --> 00:13:02.160]   That tastes way better.
[00:13:02.160 --> 00:13:03.920]   But my kids probably will still wanna eat
[00:13:03.920 --> 00:13:05.280]   the box mac and cheese.
[00:13:05.280 --> 00:13:06.320]   - And when you're making it,
[00:13:06.320 --> 00:13:09.200]   is it just throw in water, pasta, butter, cheese?
[00:13:09.200 --> 00:13:11.080]   Like, you know, you can throw it in or?
[00:13:11.080 --> 00:13:13.020]   - Well, yeah, a lot of it's, again,
[00:13:13.020 --> 00:13:14.440]   just understanding the food science of it all.
[00:13:14.440 --> 00:13:19.160]   So if I add water, just to cover the macaroni
[00:13:19.160 --> 00:13:21.920]   or any pasta shape, and I add some salt,
[00:13:21.920 --> 00:13:25.680]   but not too much salt because the salt's gonna reduce,
[00:13:25.680 --> 00:13:28.520]   right, because I'm gonna evaporate most of the water away.
[00:13:28.520 --> 00:13:31.360]   I'll say I put a cup and a half, two cups of pasta,
[00:13:31.360 --> 00:13:34.080]   cover it with water, maybe a couple millimeters
[00:13:34.080 --> 00:13:35.680]   over the pasta itself.
[00:13:35.680 --> 00:13:38.240]   I'll pop it in the microwave, uncovered,
[00:13:38.240 --> 00:13:40.800]   and it'll be there for about like nine to 10 minutes.
[00:13:40.800 --> 00:13:42.240]   I will take it out.
[00:13:42.240 --> 00:13:46.600]   Fat water now is going to be concentrated with starch,
[00:13:46.600 --> 00:13:49.600]   right, so it's gonna be almost viscous.
[00:13:49.600 --> 00:13:51.520]   But I wanna microwave it to the point
[00:13:51.520 --> 00:13:53.080]   where most of that water has evaporated.
[00:13:53.080 --> 00:13:54.280]   There is some left.
[00:13:54.280 --> 00:13:56.560]   For that same reason, when you make pastas,
[00:13:56.560 --> 00:13:58.440]   a lot of times you're adding at least a scoop or two
[00:13:58.440 --> 00:14:00.320]   of the pasta water back into the sauce
[00:14:00.320 --> 00:14:02.760]   because of the starch that's now in the water.
[00:14:02.760 --> 00:14:04.920]   The pasta's now pretty seasoned
[00:14:04.920 --> 00:14:07.920]   because of the amount of salt that I put in.
[00:14:07.920 --> 00:14:10.640]   Now, all I need to do is make a roux
[00:14:10.640 --> 00:14:12.520]   to make a bechamel 'cause that's how you traditionally
[00:14:12.520 --> 00:14:14.320]   make macaroni and cheese.
[00:14:14.320 --> 00:14:18.600]   You take flour, you take butter or some fat,
[00:14:18.600 --> 00:14:21.720]   and then you milk to it, and you thicken that up,
[00:14:21.720 --> 00:14:23.360]   turns it into a gravy more or less,
[00:14:23.360 --> 00:14:25.080]   and then you can mount it with cheese,
[00:14:25.080 --> 00:14:26.880]   and that's your cheese sauce.
[00:14:26.880 --> 00:14:29.920]   That's a lot of pots and pans already, right,
[00:14:29.920 --> 00:14:31.240]   if you're doing it that way.
[00:14:31.240 --> 00:14:32.800]   All of this is gonna be in one pot.
[00:14:32.800 --> 00:14:34.520]   After nine to 10 minutes, I'm taking the pasta out.
[00:14:34.520 --> 00:14:38.160]   I'm gonna throw maybe a tablespoon or two of butter
[00:14:38.160 --> 00:14:39.000]   right in there.
[00:14:39.000 --> 00:14:41.640]   I'm gonna add a tablespoon of flour.
[00:14:41.640 --> 00:14:44.280]   I'm gonna add a little bit of milk,
[00:14:44.280 --> 00:14:45.880]   maybe like three, four tablespoons.
[00:14:45.880 --> 00:14:48.560]   I'm gonna mix it up, and I'm gonna put it back
[00:14:48.560 --> 00:14:50.920]   in the microwave for about three minutes.
[00:14:50.920 --> 00:14:52.360]   It's gonna come back out.
[00:14:52.360 --> 00:14:55.560]   I'm gonna stir it up, and I don't have to worry about lumps
[00:14:55.560 --> 00:14:58.720]   because the macaroni itself is an agitator.
[00:14:58.720 --> 00:15:01.840]   It's like every piece of macaroni is effectively a whisk,
[00:15:01.840 --> 00:15:03.920]   so all I have to do is mix it around.
[00:15:03.920 --> 00:15:05.760]   I can even put the lid on and shake it up,
[00:15:05.760 --> 00:15:09.760]   and it's an extremely sort of like thick bechamel now,
[00:15:09.760 --> 00:15:13.400]   and now I can add in the cheese, and it's now ripping hot.
[00:15:13.400 --> 00:15:16.560]   I add the cheese in now because it starts to cool it down
[00:15:16.560 --> 00:15:18.680]   so I can more quickly serve it to my children.
[00:15:18.680 --> 00:15:20.420]   They don't have to wait, right?
