
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:07:47.920 --> 00:07:52.920]   One would be, I'm sitting on some appreciated securities,
[00:07:53.400 --> 00:07:55.760]   I wanna reset the basis on them, right?
[00:07:55.760 --> 00:07:59.240]   So, it could be a mutual fund I like, it has a gain,
[00:07:59.240 --> 00:08:01.160]   I just wanna reset that basis,
[00:08:01.160 --> 00:08:04.320]   and if I can keep my income below these thresholds, fine,
[00:08:04.320 --> 00:08:06.160]   I just reset my basis.
[00:08:06.160 --> 00:08:10.020]   The other one is maybe more like Candace's situation.
[00:08:10.020 --> 00:08:13.080]   She's been in ACME stock for 25 years,
[00:08:13.080 --> 00:08:16.280]   she doesn't like it from an investment perspective anymore,
[00:08:16.280 --> 00:08:18.440]   so she wants a tax-free exit,
[00:08:18.440 --> 00:08:20.280]   or at least a tax-efficient exit,
[00:08:20.280 --> 00:08:22.360]   so she starts dripping it out
[00:08:22.360 --> 00:08:24.160]   in terms of some taxable sales,
[00:08:24.160 --> 00:08:27.180]   does this tax gain harvesting, manages her income,
[00:08:27.180 --> 00:08:30.880]   and then she reallocates into her desired stocks,
[00:08:30.880 --> 00:08:33.480]   bonds, mutual funds, ETFs, whatever it is she likes.
[00:08:33.480 --> 00:08:35.920]   So, to my mind, there's the tax angle
[00:08:35.920 --> 00:08:39.240]   to tax gain harvesting, just resetting basis,
[00:08:39.240 --> 00:08:42.300]   or it's, hey, I want to reallocate
[00:08:42.300 --> 00:08:45.560]   or get into cash in a tax-efficient manner.
[00:08:45.560 --> 00:08:47.360]   So, that's tax gain harvesting,
[00:08:47.360 --> 00:08:48.640]   a lot been written about that,
[00:08:48.640 --> 00:08:50.560]   I myself have written about that,
[00:08:50.560 --> 00:08:53.200]   but you need to keep that income low enough.
[00:08:53.200 --> 00:08:58.440]   Another exit, and this exit is charitable gifting,
[00:08:58.440 --> 00:09:01.440]   this is for the otherwise charitably inclined, right?
[00:09:01.440 --> 00:09:03.320]   Charitable contributions are great,
[00:09:03.320 --> 00:09:06.440]   but they're a real expensive way to get a tax benefit
[00:09:06.440 --> 00:09:08.760]   if you aren't otherwise charitably inclined,
[00:09:08.760 --> 00:09:09.720]   and there are plenty of people,
[00:09:09.720 --> 00:09:12.360]   hey, you know, I go to mass every week,
[00:09:12.360 --> 00:09:14.080]   I donate to my church,
[00:09:14.080 --> 00:09:17.400]   or I have this charity I give to year in and year out,
[00:09:17.400 --> 00:09:19.720]   or maybe I'm just looking for a one-time donation,
[00:09:19.720 --> 00:09:21.960]   something really hit my heart,
[00:09:21.960 --> 00:09:24.360]   something really pulled at my heartstrings,
[00:09:24.360 --> 00:09:26.940]   I want to give some money to them.
[00:09:26.940 --> 00:09:31.220]   This Acme stock, in Candice's case,
[00:09:31.220 --> 00:09:34.600]   could be a real win from a tax perspective,
[00:09:34.600 --> 00:09:36.800]   and so what am I talking about?
[00:09:36.800 --> 00:09:40.240]   There are plenty of 501(c)(3) charities today
[00:09:40.240 --> 00:09:45.240]   that will accept, appreciate securities as a donation.
[00:09:45.880 --> 00:09:50.600]   They have a brokerage account set up so they can accept them.
[00:09:50.600 --> 00:09:53.000]   I believe most of the common,
[00:09:53.000 --> 00:09:55.840]   most popular brokerage platforms facilitate this,
[00:09:55.840 --> 00:09:57.600]   I myself have done this,
[00:09:57.600 --> 00:10:00.140]   and what you do is you just go into that account
[00:10:00.140 --> 00:10:04.040]   and transfer a certain number of shares
[00:10:04.040 --> 00:10:06.200]   to the charitable organization,
[00:10:06.200 --> 00:10:08.960]   and so what you're doing is you're taking
[00:10:08.960 --> 00:10:12.160]   this appreciated stock and you're making it currency
[00:10:12.160 --> 00:10:14.880]   to do something you probably would have otherwise done,
[00:10:14.880 --> 00:10:16.920]   which is make this charitable donation, right?
[00:10:16.920 --> 00:10:21.920]   So instead of sending $500 to her church,
[00:10:21.920 --> 00:10:25.160]   she just goes into her brokerage account,
[00:10:25.160 --> 00:10:27.800]   grabs one, says, all right, brokerage,
[00:10:27.800 --> 00:10:31.560]   send one share of Acme, which is worth $500,
[00:10:31.560 --> 00:10:33.240]   to that charity, right?
[00:10:33.240 --> 00:10:35.720]   So instead of having to go into her checking account,
[00:10:35.720 --> 00:10:37.520]   she gets to make that same donation
[00:10:37.520 --> 00:10:39.600]   with the appreciated stock.
[00:10:39.600 --> 00:10:42.680]   What does she do from a tax perspective by doing that?
[00:10:42.680 --> 00:10:46.960]   One, the capital gain on that share of stock, forgiven,
[00:10:46.960 --> 00:10:50.240]   it's gone, it is never gonna be taxed,
[00:10:50.240 --> 00:10:52.680]   and that benefit is not income limited.
[00:10:52.680 --> 00:10:55.680]   So Candace could be making a billion dollars a year,
[00:10:55.680 --> 00:11:00.080]   maybe she's some big movie star or whatever,
[00:11:00.080 --> 00:11:01.960]   venture capital, I don't know what,
[00:11:01.960 --> 00:11:05.360]   but the capital gain is forgiven
[00:11:05.360 --> 00:11:08.560]   regardless of her taxable income, right?
[00:11:08.560 --> 00:11:10.880]   No income limitation on that.
[00:11:10.880 --> 00:11:15.560]   And then the second potential benefit,
[00:11:15.560 --> 00:11:17.520]   which is income limited,
[00:11:17.520 --> 00:11:20.280]   is she could take an itemized deduction
[00:11:20.280 --> 00:11:21.880]   for that donation, right?
[00:11:21.880 --> 00:11:23.520]   So there is a limit,
[00:11:23.520 --> 00:11:27.520]   you can only take a current year itemized deduction
[00:11:27.520 --> 00:11:30.800]   of up to 30% of your so-called adjusted gross income
[00:11:30.800 --> 00:11:35.000]   for donations of appreciated stock.
[00:11:35.000 --> 00:11:36.880]   And it may be that Candace,
[00:11:36.880 --> 00:11:38.520]   we're gonna talk about this in a second,
[00:11:38.520 --> 00:11:39.720]   in a little more detail,
[00:11:39.720 --> 00:11:42.280]   Candace may not be itemizing, right?
[00:11:42.280 --> 00:11:46.280]   That said, I think benefit number one is good enough, right?
[00:11:46.280 --> 00:11:47.120]   Who cares?
[00:11:47.120 --> 00:11:48.600]   Maybe she's taking the standard deduction,
[00:11:48.600 --> 00:11:50.080]   maybe she's married, right?
[00:11:50.080 --> 00:11:52.240]   So if she's married filing joint,
[00:11:52.240 --> 00:11:55.760]   her standard deduction is 25,100 this year,
[00:11:55.760 --> 00:11:58.560]   and it might be a little higher if she's over 65
[00:11:58.560 --> 00:12:00.680]   and blind and those sorts of things.
[00:12:00.680 --> 00:12:03.760]   But so maybe this is a $20,000 donation,
[00:12:03.760 --> 00:12:05.680]   maybe she doesn't have enough taxes,
[00:12:05.680 --> 00:12:07.640]   mortgage interest, other donations,
[00:12:07.640 --> 00:12:08.840]   so she doesn't itemize.
[00:12:08.840 --> 00:12:10.320]   Well, okay, that's fine.
[00:12:10.320 --> 00:12:14.000]   She avoided going into her checking account
[00:12:14.000 --> 00:12:16.440]   to make this substantial donation,
[00:12:16.440 --> 00:12:19.040]   and she avoided a big capital gains tax.
[00:12:19.040 --> 00:12:21.560]   So with or without benefit number two,
[00:12:21.560 --> 00:12:25.400]   I think benefit number one is powerful enough
[00:12:25.400 --> 00:12:28.600]   that she might wanna do this charitable gifting.
[00:12:28.600 --> 00:12:30.840]   And like I said, in today's environment,
[00:12:30.840 --> 00:12:32.840]   I believe there are plenty of retirees
[00:12:32.840 --> 00:12:35.400]   that should just never donate cash to charities again.
[00:12:35.400 --> 00:12:40.400]   Maybe you do $10 at your grandchild's raffle or something,
[00:12:40.400 --> 00:12:41.880]   but for the most part,
[00:12:41.880 --> 00:12:44.080]   the serious charitable donations
[00:12:44.080 --> 00:12:46.320]   should be made with appreciated stock
[00:12:46.320 --> 00:12:47.600]   that you don't, for whatever reason,
[00:12:47.600 --> 00:12:49.120]   don't wanna have anymore.
[00:12:49.120 --> 00:12:51.880]   One big caveat on this.
[00:12:51.880 --> 00:12:53.640]   Stock bonds, mutual funds, ETFs,
[00:12:53.640 --> 00:12:55.480]   securities with built-in losses,
[00:12:55.480 --> 00:12:58.000]   never donate those, right?
[00:12:58.000 --> 00:12:59.080]   What do you do, right?
[00:12:59.080 --> 00:13:00.920]   So, hey, I'm sitting on Acme stock,
[00:13:00.920 --> 00:13:03.000]   it's got a $10,000 loss.
[00:13:03.000 --> 00:13:05.440]   I want to donate some of that to charity.
[00:13:05.440 --> 00:13:06.400]   Don't do it.
[00:13:06.400 --> 00:13:08.760]   Sell the Acme stock first.
[00:13:08.760 --> 00:13:10.640]   Pop that taxable loss.
[00:13:10.640 --> 00:13:11.840]   It may be limited, right?
[00:13:11.840 --> 00:13:13.000]   I'm sure everybody on this call
[00:13:13.000 --> 00:13:16.160]   is very familiar with the $3,000 per return limit
[00:13:16.160 --> 00:13:21.160]   on taking capital losses against ordinary income, right?
[00:13:21.160 --> 00:13:26.600]   So maybe you create a big loss, it's deferred,
[00:13:26.600 --> 00:13:29.880]   but that loss goes on for perpetuity, right?
[00:13:29.880 --> 00:13:31.040]   So for the rest of your life.
[00:13:31.040 --> 00:13:33.440]   So you create a capital loss,
[00:13:33.440 --> 00:13:34.680]   maybe you can't use it this year
[00:13:34.680 --> 00:13:36.000]   'cause of other losses, fine.
[00:13:36.000 --> 00:13:38.520]   You use it the next year or the following year,
[00:13:38.520 --> 00:13:40.520]   but a loss is a terrible thing to waste.
[00:13:40.520 --> 00:13:44.560]   So do not donate built-in loss stock
[00:13:44.560 --> 00:13:46.720]   or securities to a charity.
[00:13:46.720 --> 00:13:48.960]   Sell them first, donate the cash.
[00:13:48.960 --> 00:13:52.560]   Well, all right.
[00:13:52.560 --> 00:13:54.840]   I don't wanna donate directly to my charity.
[00:13:54.840 --> 00:13:56.360]   Are there other charitable things
[00:13:56.360 --> 00:13:58.920]   I could do with this appreciated stock?
[00:13:58.920 --> 00:14:00.320]   I call this planning technique,
[00:14:00.320 --> 00:14:02.560]   the hyper-donor advised fund,
[00:14:02.560 --> 00:14:05.840]   because it essentially combines two planning techniques.
[00:14:05.840 --> 00:14:07.480]   Something called the donor advised fund,
[00:14:07.480 --> 00:14:09.640]   which I bet a lot of you are familiar with,
[00:14:09.640 --> 00:14:13.440]   with that first idea of skirting the capital gain
[00:14:13.440 --> 00:14:15.600]   by donating appreciated stock.
[00:14:15.600 --> 00:14:18.760]   So now what I do is instead of donating appreciated stock
[00:14:18.760 --> 00:14:22.480]   to a charity, I donate it directly
[00:14:22.480 --> 00:14:25.320]   to my donor advised fund, right?
[00:14:25.320 --> 00:14:28.800]   And what I'm doing there is I'm sort of stepping up
[00:14:28.800 --> 00:14:33.800]   this game of charitable giving with a tax advantage, right?
[00:14:33.800 --> 00:14:35.480]   I'm avoiding the capital gain.
[00:14:35.480 --> 00:14:40.480]   So I transfer $1,000 worth of ACME stock
[00:14:40.480 --> 00:14:42.960]   to my donor advised fund.
[00:14:42.960 --> 00:14:45.240]   First of all, subject to that 30% limitation,
[00:14:45.240 --> 00:14:48.160]   I get that deduction potentially,
[00:14:48.160 --> 00:14:50.840]   and I avoid the capital gain
[00:14:50.840 --> 00:14:53.280]   on whatever I put into the donor advised fund.
[00:14:53.280 --> 00:14:55.800]   The donor advised fund will sell off that stock
[00:14:55.800 --> 00:14:58.920]   in all likelihood, and then you can redirect it
[00:14:58.920 --> 00:15:02.760]   to invest in, usually donor advised funds
[00:15:02.760 --> 00:15:04.440]   are a little more conservatively invested,
[00:15:04.440 --> 00:15:09.440]   but each brokerage will have a different investment menu
[00:15:09.440 --> 00:15:10.880]   for the donor advised fund.
[00:15:10.880 --> 00:15:13.840]   The donor advised fund is a great timing play.
[00:15:13.840 --> 00:15:16.320]   So what it does is it says, okay,
[00:15:16.320 --> 00:15:18.360]   I'm gonna transfer some assets
[00:15:18.360 --> 00:15:20.840]   to the so-called donor advised fund.
[00:15:20.840 --> 00:15:22.840]   I'm going to take a tax deduction
[00:15:22.840 --> 00:15:25.080]   for the fair market value of what I put in.
[00:15:25.080 --> 00:15:30.080]   I avoid capital gain, and then I can donate
[00:15:30.080 --> 00:15:33.160]   to charities on my schedule, right?
[00:15:33.160 --> 00:15:35.920]   So maybe I have a big capital gain.
[00:15:35.920 --> 00:15:37.680]   There's, let's just say I have a stock position.
[00:15:37.680 --> 00:15:41.520]   It's worth, let's just say it's worth 20,000,
[00:15:41.520 --> 00:15:43.240]   and I have a basis of 10,000.
[00:15:43.240 --> 00:15:45.800]   I don't want to sell it and trip a $10,000 gain.
[00:15:45.800 --> 00:15:47.840]   So I just put it in donor advised fund.
[00:15:47.840 --> 00:15:48.720]   It's gone, right?
[00:15:48.720 --> 00:15:50.840]   I can never use it again, right?
[00:15:50.840 --> 00:15:52.320]   It can't fix my roof.
[00:15:52.320 --> 00:15:54.040]   It can't install a pool, right?
[00:15:54.040 --> 00:15:56.120]   So I gotta be terribly inclined,
[00:15:56.120 --> 00:15:57.240]   but I might be saying, look,
[00:15:57.240 --> 00:15:59.600]   I donate 5,000 a year to charity.
[00:15:59.600 --> 00:16:00.840]   Well, why don't I do this?
[00:16:00.840 --> 00:16:02.880]   Why don't I do the donor advised fund
[00:16:02.880 --> 00:16:06.040]   for 20,000 in the year 2021,
[00:16:06.040 --> 00:16:08.080]   take that with other deductions
[00:16:08.080 --> 00:16:10.680]   as an itemized deduction this year.
[00:16:10.680 --> 00:16:14.880]   So let's say my other itemized deductions are $20,000.
[00:16:14.880 --> 00:16:19.520]   So now I take a $40,000 itemized deduction in 2021,
[00:16:19.520 --> 00:16:23.200]   and then in 2022, 2023, 2024,
[00:16:23.200 --> 00:16:28.200]   I get the standard deduction at 25,000 plus if I'm married.
[00:16:28.200 --> 00:16:31.440]   And over the next four years,
[00:16:31.440 --> 00:16:34.280]   I donate 5,000 a year to the charity
[00:16:34.280 --> 00:16:35.960]   out of the donor advised fund.
[00:16:35.960 --> 00:16:38.800]   The charity's experience with me is not different at all.
[00:16:38.800 --> 00:16:42.240]   They just get 5,000 a year every year from me, right?
[00:16:42.240 --> 00:16:43.760]   'Cause people in real life,
[00:16:43.760 --> 00:16:44.960]   people rarely say, you know,
[00:16:44.960 --> 00:16:48.040]   I like to donate 5,000 a year to this charity.
[00:16:48.040 --> 00:16:50.720]   I'm just gonna front load, do 20,000 a year,
[00:16:50.720 --> 00:16:52.320]   and then not give them a penny
[00:16:52.320 --> 00:16:53.760]   for the next three or four years.
[00:16:53.760 --> 00:16:55.320]   People don't wanna do that, right?
[00:16:55.320 --> 00:16:58.080]   So how do I optimize, right?
[00:16:58.080 --> 00:17:00.040]   In this environment where I've got
[00:17:00.040 --> 00:17:02.880]   such a high standard deduction,
[00:17:02.880 --> 00:17:06.480]   what I wanna do is I don't wanna be giving 5,000 a year
[00:17:06.480 --> 00:17:09.240]   and it just goes away and I get my standard deduction.
[00:17:09.240 --> 00:17:12.080]   Why not take a bunch of money now,
[00:17:12.080 --> 00:17:14.120]   put it in the donor advised fund,
[00:17:14.120 --> 00:17:17.320]   and then, you know, get a one-time tax benefit,
[00:17:17.320 --> 00:17:19.680]   and then rely back on those standard deductions
[00:17:19.680 --> 00:17:21.000]   every year after that.
[00:17:21.000 --> 00:17:22.640]   That could be a great timing play
[00:17:22.640 --> 00:17:25.440]   and a great way to avoid capital gains.
[00:17:25.440 --> 00:17:27.240]   All right.
[00:17:27.240 --> 00:17:29.360]   Another one.
[00:17:29.360 --> 00:17:33.240]   So I had an AICPA conference this week,
[00:17:33.240 --> 00:17:36.040]   and I will say in the advisor world,
[00:17:36.040 --> 00:17:38.240]   and I'm sure in the client world,
[00:17:38.240 --> 00:17:41.960]   people are starting to get a little freaked out
[00:17:41.960 --> 00:17:44.640]   about future tax increases.
