
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:01:24.500 --> 00:01:26.580]   John, let's share that photo,
[00:01:26.580 --> 00:01:28.220]   that great photo of Ben enjoying,
[00:01:28.220 --> 00:01:29.660]   what is, is this a margarita?
[00:01:29.660 --> 00:01:31.140]   This isn't a Miami Vice, right?
[00:01:31.140 --> 00:01:32.340]   - No, that's a margarita.
[00:01:32.340 --> 00:01:35.500]   I saw a giant margarita cup
[00:01:35.500 --> 00:01:36.380]   and I told my wife, I'm like,
[00:01:36.380 --> 00:01:38.620]   well, I have to order one because look at it.
[00:01:38.620 --> 00:01:40.940]   It's, you know, it's a giant margarita cup, so.
[00:01:40.940 --> 00:01:41.760]   - I'm jealous.
[00:01:41.760 --> 00:01:42.660]   I think we should kick off next week
[00:01:42.660 --> 00:01:44.420]   with margaritas and Miami Vices.
[00:01:44.420 --> 00:01:46.060]   - All right, I think that's what people in the chat
[00:01:46.060 --> 00:01:48.980]   were saying, basically, if everyone's ready.
[00:01:48.980 --> 00:01:50.540]   We're at the drinking stage of the bear markets.
[00:01:50.540 --> 00:01:51.940]   All right, let's do the first question.
[00:01:51.940 --> 00:01:52.760]   - Okay.
[00:01:52.760 --> 00:01:54.620]   So up first, we have--
[00:01:54.620 --> 00:01:57.380]   - By the way, there was no bottom in that margarita either.
[00:01:57.380 --> 00:01:59.740]   It was bottomless, just like the stock market.
[00:01:59.740 --> 00:02:02.500]   - That's, yeah, I would probably be dead.
[00:02:02.500 --> 00:02:03.860]   I'd be dead.
[00:02:03.860 --> 00:02:05.460]   Okay, so up first.
[00:02:05.460 --> 00:02:07.540]   I think the correct answer is that anyone
[00:02:07.540 --> 00:02:11.560]   with a 15 to 30 year time horizon should DCA and chill,
[00:02:11.560 --> 00:02:13.700]   but is there a case for going to cash
[00:02:13.700 --> 00:02:15.380]   and then lump summing into a bottom
[00:02:15.380 --> 00:02:17.220]   that you would be comfortable with?
[00:02:17.220 --> 00:02:20.940]   My current philosophy is to put 10% into my 401k
[00:02:20.940 --> 00:02:23.780]   with an additional 3.5% company match,
[00:02:23.780 --> 00:02:28.760]   $500 a month into a Roth, $50 a day into a trading account,
[00:02:28.760 --> 00:02:31.340]   and to not touch money I have in a TSP.
[00:02:31.340 --> 00:02:32.940]   I don't know what a TSP is.
[00:02:32.940 --> 00:02:34.860]   I wish I had started this earlier,
[00:02:34.860 --> 00:02:36.900]   but better late than never, I guess.
[00:02:36.900 --> 00:02:38.580]   It just seems like every time I'm close
[00:02:38.580 --> 00:02:40.380]   to getting everything sorted financially,
[00:02:40.380 --> 00:02:41.940]   the market gods look down and say,
[00:02:41.940 --> 00:02:44.660]   "Not today, not on my watch."
[00:02:44.660 --> 00:02:46.540]   - All right, we gotta add this one to your list of acronyms.
[00:02:46.540 --> 00:02:48.140]   TSP is Thrift Savings Plan.
[00:02:48.140 --> 00:02:49.980]   That's the government's retirement plan,
[00:02:49.980 --> 00:02:51.860]   which is honestly one of the best retirement plans
[00:02:51.860 --> 00:02:53.900]   that there is, my brother works for the government,
[00:02:53.900 --> 00:02:56.900]   and all of the funds are index funds,
[00:02:56.900 --> 00:02:59.160]   and they all cost like two to five basis points
[00:02:59.160 --> 00:03:00.740]   'cause it's all the federal government.
[00:03:00.740 --> 00:03:01.740]   - I remember you discussing this
[00:03:01.740 --> 00:03:03.100]   on Animal Spirits a long time ago.
[00:03:03.100 --> 00:03:05.000]   - Yeah, it's a very good one.
[00:03:05.000 --> 00:03:07.940]   So all right, Bernard Baruch was this
[00:03:07.940 --> 00:03:09.700]   really well-known investor who made a ton of money,
[00:03:09.700 --> 00:03:11.460]   who ended up being one of the wealthiest men
[00:03:11.460 --> 00:03:12.980]   in the world in the early 1900s.
[00:03:12.980 --> 00:03:14.460]   He actually made it, of all things,
[00:03:14.460 --> 00:03:16.020]   speculating in the sugar markets
[00:03:16.020 --> 00:03:18.620]   when he got a seat at the New York Stock Exchange.
[00:03:18.620 --> 00:03:20.100]   And even though he called a few tops in his day,
[00:03:20.100 --> 00:03:22.900]   I think he actually called the 1929 top pretty good,
[00:03:22.900 --> 00:03:24.380]   he said, his famous quote is,
[00:03:24.380 --> 00:03:26.440]   "Don't try to buy at the bottom or sell at the top.
[00:03:26.440 --> 00:03:28.380]   "It can't be done except by liars."
[00:03:28.380 --> 00:03:31.760]   And here's the problem with market timing.
[00:03:31.760 --> 00:03:34.520]   It's a gateway drug to either a cash addiction
[00:03:34.520 --> 00:03:36.060]   or future market timing, right?
[00:03:36.060 --> 00:03:37.300]   Because you have to be right twice,
[00:03:37.300 --> 00:03:39.620]   once on the way out and then once you need to get back in.
[00:03:39.620 --> 00:03:42.580]   I actually received an email from a reader a few years ago
[00:03:42.580 --> 00:03:46.620]   who said that he got out at the top at the end of 1999,
[00:03:46.620 --> 00:03:49.580]   like probably one of the biggest peaks
[00:03:49.580 --> 00:03:51.220]   in stock market history, right?
[00:03:51.220 --> 00:03:53.420]   Dot-com bubble was just about to crash.
[00:03:53.420 --> 00:03:57.440]   He told me in 2015, he was still sitting in cash since 1999.
[00:03:57.440 --> 00:04:00.460]   Now, this guy nailed the top
[00:04:00.460 --> 00:04:02.100]   and then sat in cash for almost two decades.
[00:04:02.100 --> 00:04:04.080]   So I wrote him back and I said, why did you do this?
[00:04:04.080 --> 00:04:05.780]   Like, what do you think the reasoning is?
[00:04:05.780 --> 00:04:07.160]   I'm trying to get behind the psychology of this.
[00:04:07.160 --> 00:04:08.900]   He wrote me back and he said, there's three things.
[00:04:08.900 --> 00:04:09.820]   One was fear.
[00:04:09.820 --> 00:04:10.700]   He was just scared
[00:04:10.700 --> 00:04:12.420]   that he was gonna put all his money back in
[00:04:12.420 --> 00:04:14.260]   and then the market was gonna fall further
[00:04:14.260 --> 00:04:15.620]   because something else was gonna happen.
[00:04:15.620 --> 00:04:17.300]   Two, he said it was arrogance.
[00:04:17.300 --> 00:04:18.740]   He thought that he could do this kind of thing
[00:04:18.740 --> 00:04:21.740]   without incurring the emotional costs of timing the market.
[00:04:21.740 --> 00:04:24.300]   And three, he said he had this loss of confidence
[00:04:24.300 --> 00:04:26.580]   in most asset classes because of government spending
[00:04:26.580 --> 00:04:30.100]   or whatever, one of these macro fears.
[00:04:30.100 --> 00:04:32.460]   And his quote was, I'm living proof
[00:04:32.460 --> 00:04:35.060]   that the challenge in timing the market is being right,
[00:04:35.060 --> 00:04:36.380]   both in getting out and getting back in,
[00:04:36.380 --> 00:04:38.960]   plus having the courage and confidence to take action.
[00:04:38.960 --> 00:04:40.060]   'Cause I think anytime you do this,
[00:04:40.060 --> 00:04:41.180]   one of the worst things that can happen
[00:04:41.180 --> 00:04:42.940]   is you actually get it right.
[00:04:42.940 --> 00:04:44.740]   You either put money in at the bottom
[00:04:44.740 --> 00:04:45.580]   or you take it out at the top
[00:04:45.580 --> 00:04:48.220]   and you think, well, I should just do this again.
[00:04:48.220 --> 00:04:49.620]   This was easy, right?
[00:04:49.620 --> 00:04:52.300]   Then you kind of think, well, wait, maybe I should,
[00:04:52.300 --> 00:04:54.380]   once I got out, I should wait a little longer.
[00:04:54.380 --> 00:04:55.340]   Stocks keep dropping.
[00:04:55.340 --> 00:04:57.380]   Maybe I should wait a little longer.
[00:04:57.380 --> 00:05:00.100]   There was a study done by Peter Lynch back in the '90s.
[00:05:00.100 --> 00:05:04.100]   He looked at this three-year window from 1965 to 1995.
[00:05:04.100 --> 00:05:06.740]   And he found that if you were able to nail the bottom
[00:05:06.740 --> 00:05:09.220]   every single year in the lowest of the stock market,
[00:05:09.220 --> 00:05:10.900]   the lowest point of the year every single year
[00:05:10.900 --> 00:05:12.260]   over this 30-year window,
[00:05:12.260 --> 00:05:15.160]   you would have had returns of like 11.7% per year.
[00:05:15.160 --> 00:05:17.380]   But if you just put your money to work
[00:05:17.380 --> 00:05:19.200]   on the first day of the year and not tried to guess anything,
[00:05:19.200 --> 00:05:21.700]   you would have had returns of 11% per year.
[00:05:21.700 --> 00:05:23.780]   So you got less than 1%
[00:05:23.780 --> 00:05:26.420]   for nailing the bottom every single year.
[00:05:26.420 --> 00:05:27.660]   And by the way,
[00:05:27.660 --> 00:05:30.940]   nailing the bottom every single year is basically impossible.
[00:05:30.940 --> 00:05:33.260]   So, I mean, just like the simple strategy is just,
[00:05:33.260 --> 00:05:34.580]   I'd say don't overthink it.
[00:05:34.580 --> 00:05:36.800]   No one can pick tops or bottoms.
[00:05:36.800 --> 00:05:38.420]   It's almost impossible to do.
[00:05:38.420 --> 00:05:40.160]   And this person already has a good strategy
[00:05:40.160 --> 00:05:41.560]   of putting money in their foreign K,
[00:05:41.560 --> 00:05:42.760]   putting money in their Roth,
[00:05:42.760 --> 00:05:45.340]   putting money into their trading account.
[00:05:45.340 --> 00:05:47.340]   Have yourself a little speculation account.
[00:05:47.340 --> 00:05:48.860]   Maybe you can try to do it there,
[00:05:48.860 --> 00:05:50.540]   but trying to do it for your whole portfolio
[00:05:50.540 --> 00:05:53.420]   and lump summing in and trying to nail the bottom.
[00:05:53.420 --> 00:05:55.460]   I just don't see the point of putting yourself
[00:05:55.460 --> 00:05:57.660]   through like the emotional ringer in rollercoaster
[00:05:57.660 --> 00:05:59.720]   that you go through of trying to do that
[00:05:59.720 --> 00:06:01.740]   and all the stress involved if you're right
[00:06:01.740 --> 00:06:02.580]   or if you're wrong.
[00:06:02.580 --> 00:06:04.480]   It's just, it's not worth it to me.
[00:06:04.480 --> 00:06:06.340]   - Yeah, I mean, I feel like personally,
[00:06:06.340 --> 00:06:09.580]   I'm pretty good at picking the tops and buying the tops,
[00:06:09.580 --> 00:06:13.700]   but yeah, the bottoms are much harder, it seems like.
[00:06:13.700 --> 00:06:14.540]   - The anti-dunking strategy.
[00:06:14.540 --> 00:06:16.260]   - You guys have talked a lot about before
[00:06:16.260 --> 00:06:18.780]   how the biggest up days are in the middle
[00:06:18.780 --> 00:06:22.020]   of some of the worst, craziest times in the market, right?
[00:06:22.020 --> 00:06:23.580]   So, it's one of those things like, yeah,
[00:06:23.580 --> 00:06:24.940]   it doesn't even behoove you that much
[00:06:24.940 --> 00:06:29.160]   to really mess with it and try to pick the perfect entry.
[00:06:29.160 --> 00:06:30.780]   - And right when you put that lump sum to work,
[00:06:30.780 --> 00:06:33.420]   you're just gonna be a wreck because you're gonna think
[00:06:33.420 --> 00:06:35.620]   that you're gonna regret your decision for doing it.
[00:06:35.620 --> 00:06:38.220]   I just don't see what the point is
[00:06:38.220 --> 00:06:39.620]   of putting yourself through that
[00:06:39.620 --> 00:06:40.580]   because at the end of the day,
[00:06:40.580 --> 00:06:42.880]   is it really going to change your finances that much?
[00:06:42.880 --> 00:06:44.780]   So, Jason Zweig did this thing
[00:06:44.780 --> 00:06:47.240]   where he interviewed these people a number of years ago,
[00:06:47.240 --> 00:06:48.900]   all these people in Boca Raton, Florida,
[00:06:48.900 --> 00:06:50.460]   which is a nice retirement community,
[00:06:50.460 --> 00:06:52.500]   and the quote was something like,
[00:06:52.500 --> 00:06:54.260]   he's sitting in all these elegant homes
[00:06:54.260 --> 00:06:56.420]   and manicured lawns and palm trees,
[00:06:56.420 --> 00:06:58.540]   and he asked the people, "To get here,
[00:06:58.540 --> 00:06:59.580]   "did you have to beat the market?"
[00:06:59.580 --> 00:07:01.060]   And some people said, "Yeah, I beat the market.
[00:07:01.060 --> 00:07:01.900]   "I produced some alpha."
[00:07:01.900 --> 00:07:02.720]   Some people said, "I don't know."
[00:07:02.720 --> 00:07:03.700]   And then one guy said, "Who cares?
[00:07:03.700 --> 00:07:06.620]   "All I know is my investments helped me end up in Boca,
[00:07:06.620 --> 00:07:07.460]   "so what does it matter?"
[00:07:07.460 --> 00:07:10.140]   So, I think in 30 or 40 years,
[00:07:10.140 --> 00:07:12.100]   is it really gonna matter if you nail the bottom?
[00:07:12.100 --> 00:07:14.620]   Like, is it gonna change your financial picture that much
[00:07:14.620 --> 00:07:15.460]   if you actually do?
[00:07:15.460 --> 00:07:17.380]   So, if not, what's the point?
[00:07:17.380 --> 00:07:18.980]   - Right. - That's the whole thing.
[00:07:18.980 --> 00:07:20.980]   All right, let's do another one.
[00:07:20.980 --> 00:07:22.500]   - Okay.
[00:07:22.500 --> 00:07:24.900]   So, I'm 38 years old and have accumulated
[00:07:24.900 --> 00:07:27.460]   a portfolio of index funds through years of investing.
[00:07:27.460 --> 00:07:28.540]   I was wondering if it makes sense
[00:07:28.540 --> 00:07:29.980]   to hedge for downside protection
[00:07:29.980 --> 00:07:31.600]   so that a market crash doesn't wipe out
[00:07:31.600 --> 00:07:33.100]   years of investing returns.
[00:07:33.100 --> 00:07:35.700]   Also, what is probably the best method of doing this?
[00:07:35.700 --> 00:07:37.780]   Long puts, short futures.
[00:07:37.780 --> 00:07:39.380]   I know a perfect hedge doesn't exist
[00:07:39.380 --> 00:07:41.260]   and understand that hedging costs money
[00:07:41.260 --> 00:07:43.220]   and is not guaranteed to work as planned.
[00:07:43.220 --> 00:07:45.580]   This is one our regulars will notice from.
[00:07:45.580 --> 00:07:46.420]   What are your thoughts?
[00:07:46.420 --> 00:07:47.900]   But we didn't really get to dive that deep into it,
[00:07:47.900 --> 00:07:49.420]   so we wanted to kind of go deeper.
[00:07:49.420 --> 00:07:51.500]   - John, every time I hear someone talk about hedging,
[00:07:51.500 --> 00:07:52.340]   I have to think of this.
[00:07:52.340 --> 00:07:53.980]   John, put up the commercial here from,
[00:07:53.980 --> 00:07:56.180]   this is a CNBC commercial from Interactive Brokers,
[00:07:56.180 --> 00:07:57.740]   I believe, a few years ago.
[00:07:57.740 --> 00:07:59.980]   This turned into a meme pretty quick on Fintwit.
[00:07:59.980 --> 00:08:02.420]   She was having dinner and the market was down 2%
[00:08:02.420 --> 00:08:03.420]   and she said, "Excuse me, I need to play
[00:08:03.420 --> 00:08:04.960]   "some hedging trades."
[00:08:05.800 --> 00:08:08.000]   - (sighs) I don't, so after 2008,
[00:08:08.000 --> 00:08:09.880]   tail risk strategies were all rage.
[00:08:09.880 --> 00:08:12.320]   And the problem is these strategies only came into vogue
[00:08:12.320 --> 00:08:13.840]   after the crash had occurred.
[00:08:13.840 --> 00:08:16.840]   And the idea is, right, you buy these options
[00:08:16.840 --> 00:08:18.200]   and then when volatility spikes,
[00:08:18.200 --> 00:08:19.920]   these option prices go up.
[00:08:19.920 --> 00:08:23.440]   And I guess the thing about it, thinking it is,
[00:08:23.440 --> 00:08:24.920]   well, you're paying insurance premiums
[00:08:24.920 --> 00:08:27.240]   'cause those are, maybe when the bull market,
[00:08:27.240 --> 00:08:31.280]   you know, from 2009, 2021 or whatever,
[00:08:31.280 --> 00:08:33.760]   those tail risk strategies are gonna be a huge drag on you.
[00:08:33.760 --> 00:08:35.080]   So you think, well, it's an insurance premium
[00:08:35.080 --> 00:08:37.800]   for when the world does blow up, then it's gonna happen.
[00:08:37.800 --> 00:08:41.080]   I will say option strategies are difficult to implement
[00:08:41.080 --> 00:08:43.600]   because, so this is not something you'd wanna try
[00:08:43.600 --> 00:08:45.520]   on your own because unless you really, truly understand
[00:08:45.520 --> 00:08:48.380]   how those contracts work, how they're priced, et cetera,
[00:08:48.380 --> 00:08:50.260]   I just don't think that that's something
[00:08:50.260 --> 00:08:52.060]   that you wanna be dabbling in.
[00:08:52.060 --> 00:08:53.960]   And the problem with using options
[00:08:53.960 --> 00:08:55.040]   to hedge your portfolio at all times
[00:08:55.040 --> 00:08:56.080]   is that the market goes up most of the time.
[00:08:56.080 --> 00:08:57.980]   So John, throw this chart up from Ed Yardeni.
[00:08:57.980 --> 00:09:00.220]   This is just the bull market since 1928.
[00:09:02.040 --> 00:09:04.520]   He kind of defines this as it's reset
[00:09:04.520 --> 00:09:06.240]   after a bear market of 20%.
[00:09:06.240 --> 00:09:07.840]   And you can see there's a lot of them.
[00:09:07.840 --> 00:09:10.720]   Now, I look back at this going back to just 1950.
[00:09:10.720 --> 00:09:14.800]   So the average bear market since 1950 is a loss of 36%.
[00:09:14.800 --> 00:09:17.280]   So that's what we're talking about, right?
[00:09:17.280 --> 00:09:20.400]   If you're up a dollar, you're back down to,
[00:09:20.400 --> 00:09:23.820]   call it 65 cents after the average bear market.
[00:09:23.820 --> 00:09:28.960]   I guess there's different strategies to hedge
[00:09:28.960 --> 00:09:30.940]   if you're gonna be on something like a tail risk strategy
[00:09:30.940 --> 00:09:32.760]   that's done for you.
[00:09:32.760 --> 00:09:33.600]   I mean, the easiest one
[00:09:33.600 --> 00:09:36.560]   is probably just hold more cash or bonds, right?
[00:09:36.560 --> 00:09:38.480]   Some people would say, "Well, bonds are a terrible hedge
[00:09:38.480 --> 00:09:40.800]   "because they prove this year they don't work."
[00:09:40.800 --> 00:09:41.640]   I don't know.
[00:09:41.640 --> 00:09:44.100]   I don't think one year can disprove
[00:09:44.100 --> 00:09:45.720]   the way fixed income securities work
[00:09:45.720 --> 00:09:47.640]   just 'cause rates are rising from historically low levels.
[00:09:47.640 --> 00:09:49.120]   But cash is a pretty easy one, right?
[00:09:49.120 --> 00:09:50.800]   That nominally, you're not gonna lose money.
[00:09:50.800 --> 00:09:52.840]   On the real basis, you are, but not nominally.
[00:09:52.840 --> 00:09:54.160]   Then you could look at things like commodities
[00:09:54.160 --> 00:09:57.120]   or managed futures, which can go long and short the markets,
[00:09:57.120 --> 00:09:59.300]   maybe a trend following strategy.
[00:09:59.300 --> 00:10:01.160]   I think a lot of the easiest hedges
[00:10:01.160 --> 00:10:02.920]   are actually more personal finance related.
[00:10:02.920 --> 00:10:04.560]   So, just having a more patient
[00:10:04.560 --> 00:10:05.660]   long-term investment strategy,
[00:10:05.660 --> 00:10:07.840]   setting the right asset allocation ahead of time,
[00:10:07.840 --> 00:10:09.840]   extending your time rise in a little bit,
[00:10:09.840 --> 00:10:11.840]   maybe saving more money,
[00:10:11.840 --> 00:10:13.180]   and then just the ability to stick
[00:10:13.180 --> 00:10:14.760]   with your investment plan during a downturn.
[00:10:14.760 --> 00:10:17.640]   So, I think the problem with hedges is
[00:10:17.640 --> 00:10:19.300]   they always seem more attractive
[00:10:19.300 --> 00:10:21.680]   after a bear market has happened.
[00:10:21.680 --> 00:10:24.280]   And then they seem less attractive during a bull market.
[00:10:24.280 --> 00:10:25.280]   And I think that's the problem,
[00:10:25.280 --> 00:10:27.560]   is people jump into them after stocks are down
[00:10:27.560 --> 00:10:29.580]   and then they wanna get out of them after stocks are up.
[00:10:29.580 --> 00:10:30.420]   Could you find a strategy
[00:10:30.420 --> 00:10:33.060]   that you're willing to put 5% of your portfolio in?
[00:10:33.060 --> 00:10:34.620]   Some sort of tail risk strategy
[00:10:34.620 --> 00:10:36.420]   that's gonna maybe help you
[00:10:36.420 --> 00:10:38.220]   when everything else is going bad?
[00:10:38.220 --> 00:10:39.460]   Sure, but I don't know,
[00:10:39.460 --> 00:10:40.760]   isn't just holding a little more cash
[00:10:40.760 --> 00:10:42.900]   and have a little more equity probably a better option
[00:10:42.900 --> 00:10:45.340]   because you know exactly how that strategy
[00:10:45.340 --> 00:10:47.100]   is gonna perform regardless
[00:10:47.100 --> 00:10:49.260]   and it's not gonna surprise you at all?
[00:10:49.260 --> 00:10:50.460]   - Yeah, it kind of brings to mind
[00:10:50.460 --> 00:10:52.980]   the phrase adding insult to injury.
[00:10:52.980 --> 00:10:54.220]   If you're just like, yeah,
[00:10:54.220 --> 00:10:56.220]   once the market's already down big, you're hedging,
[00:10:56.220 --> 00:10:58.480]   then the market starts to go back up at some point
[00:10:58.480 --> 00:11:00.280]   and you've got all these hedges on
[00:11:00.280 --> 00:11:02.080]   that are then moving against you.
[00:11:02.080 --> 00:11:03.840]   So it's kind of like you're messing yourself
[00:11:03.840 --> 00:11:05.200]   up both directions.
[00:11:05.200 --> 00:11:07.680]   - Yeah, again, if you wanna have an insurance strategy
[00:11:07.680 --> 00:11:09.800]   and you understand that you're paying premiums on it,
[00:11:09.800 --> 00:11:12.320]   for most of the time you're paying insurance on your house
[00:11:12.320 --> 00:11:14.800]   and it doesn't burn down, but that's still good money,
[00:11:14.800 --> 00:11:15.640]   that makes sense.
[00:11:15.640 --> 00:11:17.120]   But it's just something you really have to stick with
[00:11:17.120 --> 00:11:18.480]   and not jump in and out of.
[00:11:18.480 --> 00:11:20.800]   - Yep.
[00:11:20.800 --> 00:11:22.220]   - All right, let's do one more.
[00:11:22.220 --> 00:11:25.540]   - Okay, up next is a long one, so stick with us.
[00:11:26.400 --> 00:11:29.080]   I'm trying to figure out how to be opportunistic
[00:11:29.080 --> 00:11:30.280]   in a bear market.
[00:11:30.280 --> 00:11:32.000]   I don't have cash on the sidelines
[00:11:32.000 --> 00:11:34.400]   and with five kids, I don't have much disposable income
[00:11:34.400 --> 00:11:37.300]   to put to work, so I'm resorting to the following moves.
[00:11:37.300 --> 00:11:40.520]   One, upping my 401(k) contribution to 19%
[00:11:40.520 --> 00:11:42.460]   from the usual 9%.
[00:11:42.460 --> 00:11:44.800]   I'm buying cheaper and it's these kinds of markets
[00:11:44.800 --> 00:11:47.320]   where the long-term money is likely made.
[00:11:47.320 --> 00:11:49.160]   This will also help make up for any mistakes
[00:11:49.160 --> 00:11:51.220]   I make in number two below,
[00:11:51.220 --> 00:11:53.920]   but I can't afford this percent for long.
[00:11:53.920 --> 00:11:58.180]   Number two, DCA-ing into beaten up growth stocks in my IRA.
[00:11:58.180 --> 00:12:01.220]   I think there are some stocks that are down 40 to 70%
[00:12:01.220 --> 00:12:02.540]   but are great deals.
[00:12:02.540 --> 00:12:04.720]   It's okay if the stocks continue to go down,
[00:12:04.720 --> 00:12:06.420]   I'm just nibbling and will continue to nibble
[00:12:06.420 --> 00:12:08.060]   as prices drop.
[00:12:08.060 --> 00:12:10.840]   Am I onto something or am I just excusing bad behavior?
[00:12:10.840 --> 00:12:13.660]   Overall portfolio, counting IRAs and 401(k)
[00:12:13.660 --> 00:12:16.800]   is in the $550,000 range and I'm 53 years old.
[00:12:16.800 --> 00:12:19.120]   - You know what I noticed?
[00:12:19.120 --> 00:12:21.340]   People only nibble during a bear market.
[00:12:21.340 --> 00:12:23.340]   There's no nibbling that's done in a bull market, right?
[00:12:23.340 --> 00:12:25.020]   In a bear market, everyone nibbling
[00:12:25.020 --> 00:12:27.840]   because they're so concerned that once you buy a stock,
[00:12:27.840 --> 00:12:28.680]   it's going to go down again,
[00:12:28.680 --> 00:12:31.420]   which seems to be happening a lot in this market.
[00:12:31.420 --> 00:12:33.260]   Listen, number one, I love the strategy
[00:12:33.260 --> 00:12:35.360]   of increasing your savings rate if possible right now.
[00:12:35.360 --> 00:12:38.100]   Again, some people say, "Well, that's market timing."
[00:12:38.100 --> 00:12:38.940]   So what?
[00:12:38.940 --> 00:12:40.020]   You're buying more when the market is down,
[00:12:40.020 --> 00:12:42.220]   even if you don't completely nail the bottom.
[00:12:42.220 --> 00:12:43.060]   I like the idea.
[00:12:43.060 --> 00:12:46.220]   And if you say, "I can't afford it for long,
[00:12:46.220 --> 00:12:47.220]   "just do it for a little while,"
[00:12:47.220 --> 00:12:49.180]   you're not going to regret those purchases.
[00:12:49.180 --> 00:12:51.420]   I think it sounds like your strategy to me
[00:12:51.420 --> 00:12:52.980]   is something like a core and explore.
[00:12:52.980 --> 00:12:55.020]   And the core is your 401(k).
[00:12:55.020 --> 00:12:56.800]   That sounds to me like it's more long-term.
[00:12:56.800 --> 00:12:59.820]   You're just buying stocks, hopefully a low-cost index fund,
[00:12:59.820 --> 00:13:01.460]   target date fund kind of thing.
[00:13:01.460 --> 00:13:02.820]   And then in your other account, your IRA,
[00:13:02.820 --> 00:13:04.620]   you're speculating a little bit.
[00:13:04.620 --> 00:13:05.780]   I don't have a problem with that
[00:13:05.780 --> 00:13:07.220]   as long as it's sized correctly.
[00:13:07.220 --> 00:13:09.640]   I think if you want to scratch that itch and do it,
[00:13:09.640 --> 00:13:11.840]   that's fine, so it's like this core explore.
[00:13:11.840 --> 00:13:15.820]   I don't think that's big of a deal.
[00:13:15.820 --> 00:13:18.020]   As long as you understand that IRA is speculation,
[00:13:18.020 --> 00:13:19.380]   it could go really wrong.
[00:13:19.380 --> 00:13:20.860]   Some of these stocks may never come back,
[00:13:20.860 --> 00:13:24.580]   but buying down 40 to 70% probably is better
[00:13:24.580 --> 00:13:26.860]   than buying when they're up three or 400%.
[00:13:26.860 --> 00:13:28.480]   I guess the one thing you have to think about
[00:13:28.480 --> 00:13:29.980]   if you're doing this strategy,
[00:13:29.980 --> 00:13:34.140]   like what's your out if things continue to go wrong?
[00:13:34.140 --> 00:13:36.300]   When would you consider changing course?
[00:13:36.300 --> 00:13:38.700]   What's your holding period for these stocks?
[00:13:38.700 --> 00:13:40.660]   How long are you willing to be wrong, quote unquote,
[00:13:40.660 --> 00:13:42.920]   if they continue to go against you?
[00:13:42.920 --> 00:13:43.980]   That's the thing I think a lot of people
[00:13:43.980 --> 00:13:45.820]   don't really think about.
[00:13:45.820 --> 00:13:48.220]   They just think, "Well, I bought a stock down 70%,
[00:13:48.220 --> 00:13:50.420]   "so even if it gets back to break even,
[00:13:50.420 --> 00:13:53.100]   "I'm gonna do wonderfully and triple my money or whatever."
[00:13:53.100 --> 00:13:55.620]   So that's the thing is just understanding,
[00:13:55.620 --> 00:13:56.900]   like at what point do you give up
[00:13:56.900 --> 00:13:58.020]   with a speculation account,
[00:13:58.020 --> 00:14:00.900]   and at what point is it too much of your portfolio
