
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:03.500 --> 00:03:06.220]   to the high school, the junior high and high school years,
[00:03:06.220 --> 00:03:08.380]   I was getting a little nervous
[00:03:08.380 --> 00:03:10.340]   about how well I could do that.
[00:03:10.340 --> 00:03:14.620]   And when I was introduced to CC by some friends
[00:03:14.620 --> 00:03:19.180]   who had older students, I was mesmerized
[00:03:19.180 --> 00:03:22.000]   by the plan that I saw laid out.
[00:03:22.000 --> 00:03:26.620]   And really the challenge program is what hooked my husband.
[00:03:26.620 --> 00:03:30.220]   What hooked me was somebody had done
[00:03:30.220 --> 00:03:32.820]   some really good planning.
[00:03:32.820 --> 00:03:35.820]   It was everything that I had wanted my girls to know
[00:03:35.820 --> 00:03:39.100]   in the way I was excited to teach them.
[00:03:39.100 --> 00:03:41.940]   And so we jumped in at that level.
[00:03:41.940 --> 00:03:43.780]   I started tutoring Challenge B
[00:03:43.780 --> 00:03:47.100]   'cause I actually like junior high students.
[00:03:47.100 --> 00:03:49.140]   And I loved mock trial.
[00:03:49.140 --> 00:03:50.860]   I loved doing logic with them.
[00:03:50.860 --> 00:03:54.660]   And I've sat in a lot of seats
[00:03:54.660 --> 00:03:57.660]   on the CC bus through the years.
[00:03:57.660 --> 00:04:00.940]   I've been in some state management leadership roles.
[00:04:00.940 --> 00:04:04.080]   I've served as a Challenge B program manager.
[00:04:04.080 --> 00:04:09.100]   Most recently, well, I worked on practicum for years.
[00:04:09.100 --> 00:04:13.420]   And so some people know me from kind of creating
[00:04:13.420 --> 00:04:16.180]   the practicums and then training the speakers
[00:04:16.180 --> 00:04:18.820]   for those events for about seven years.
[00:04:18.820 --> 00:04:23.580]   And most recently I have come to rest
[00:04:23.580 --> 00:04:26.440]   in the curriculum development team
[00:04:26.440 --> 00:04:31.080]   where I am blessed to get paid real money
[00:04:31.080 --> 00:04:34.660]   to read and write and encourage parents.
[00:04:34.660 --> 00:04:39.560]   And I have spent most of the last year
[00:04:39.560 --> 00:04:41.860]   working on a brand new piece of curriculum
[00:04:41.860 --> 00:04:44.060]   that you guys have talked about before,
[00:04:44.060 --> 00:04:47.940]   Scribblers at Home, Recipes from Lifelong Learners,
[00:04:47.940 --> 00:04:51.100]   which actually is the perfect place for me
[00:04:51.100 --> 00:04:53.940]   because I get to encourage parents
[00:04:53.940 --> 00:04:58.340]   and play with little kids and develop tools
[00:04:58.340 --> 00:05:00.540]   that I know are gonna bless families.
[00:05:00.540 --> 00:05:02.580]   And that's really what's close to my heart
[00:05:02.580 --> 00:05:04.460]   after all these years with CC.
[00:05:04.460 --> 00:05:05.780]   - I love that.
[00:05:05.780 --> 00:05:08.180]   And you also have another new role
[00:05:08.180 --> 00:05:10.820]   if my memory serves me right, right?
[00:05:10.820 --> 00:05:14.100]   Lisa, you have just become a grandmother, right?
[00:05:14.100 --> 00:05:18.900]   - Yes, I've just become a grandmother, our first grandson.
[00:05:18.900 --> 00:05:22.620]   My husband, David and I have two lovely daughters
[00:05:22.620 --> 00:05:27.060]   and now we have one handsome grandson who was born in June
[00:05:27.060 --> 00:05:32.060]   and we have really relished our new roles as grandparents.
[00:05:32.060 --> 00:05:33.460]   It's been great.
[00:05:33.460 --> 00:05:34.300]   - That's awesome.
[00:05:34.300 --> 00:05:36.700]   It's funny how the Lord brought you right now
[00:05:36.700 --> 00:05:38.780]   to the role of writing Scribblers,
[00:05:38.780 --> 00:05:41.780]   which is for the younger children.
[00:05:41.780 --> 00:05:45.220]   And He has given you one to just start fresh with, right?
[00:05:45.220 --> 00:05:46.300]   As a grandparent.
[00:05:46.300 --> 00:05:49.060]   - I know, I just think he probably was laughing
[00:05:49.060 --> 00:05:52.020]   the whole time because I started working on Scribblers
[00:05:52.020 --> 00:05:56.500]   before Gideon was a twinkle in his parents' eye.
[00:05:56.500 --> 00:05:59.860]   And so it is really cool to me to think
[00:05:59.860 --> 00:06:03.620]   that I had a hand in something
[00:06:03.620 --> 00:06:06.820]   that I know we'll be using with him.
[00:06:06.820 --> 00:06:08.260]   - That is awesome.
[00:06:08.260 --> 00:06:11.100]   Well, tell me a little bit about when you first found out
[00:06:11.100 --> 00:06:12.780]   you were going to be a grandmother.
[00:06:12.780 --> 00:06:14.900]   Like what came into your mind?
[00:06:14.900 --> 00:06:16.380]   What were you excited about?
[00:06:16.380 --> 00:06:18.260]   What were you maybe fearful about?
[00:06:18.260 --> 00:06:19.620]   What were your thoughts?
[00:06:19.620 --> 00:06:23.380]   - Well, I was super excited to be a grandmother.
[00:06:23.380 --> 00:06:26.700]   I have friends who have welcomed grandchildren
[00:06:26.700 --> 00:06:29.740]   and they have said to me, "Oh, this is the best."
[00:06:29.740 --> 00:06:32.900]   You thought you loved your children unconditionally,
[00:06:32.900 --> 00:06:36.420]   but just wait until you have a grandchild.
[00:06:36.420 --> 00:06:40.060]   And so I was really, I'll be really frank with you guys.
[00:06:40.060 --> 00:06:45.660]   Through the years, the Lord has taught me so much
[00:06:45.660 --> 00:06:48.740]   as I have worked with classical conversations
[00:06:48.740 --> 00:06:51.820]   and as I've been blessed to work with parents.
[00:06:51.820 --> 00:06:55.300]   You know, a lot of people say, "Oh, you've taught me so much."
[00:06:55.300 --> 00:06:57.460]   Or even you guys have said,
[00:06:57.460 --> 00:06:59.940]   "Oh, I know that there are things that we want to know
[00:06:59.940 --> 00:07:04.900]   from you," but I feel like God did such a work in me
[00:07:04.900 --> 00:07:07.300]   and in my understanding in my life.
[00:07:07.300 --> 00:07:11.180]   And so I feel like, and I've told people before
[00:07:11.180 --> 00:07:12.940]   at practicums who come up and say,
[00:07:12.940 --> 00:07:16.020]   "Oh, can't you just come home and homeschool my children?
[00:07:16.020 --> 00:07:18.980]   I wish my children had you as a mom."
[00:07:18.980 --> 00:07:22.700]   And it makes me, it humbles me, but it also makes me laugh.
[00:07:22.700 --> 00:07:25.580]   And I look at them and I say, "Hey, you know what?
[00:07:25.580 --> 00:07:29.900]   My children wish they had had this me as a mom too.
[00:07:29.900 --> 00:07:32.420]   They did not have this me because the Lord
[00:07:32.420 --> 00:07:37.420]   has done such a work as far as me understanding Him,
[00:07:37.420 --> 00:07:42.740]   understanding myself, understanding education,
[00:07:42.740 --> 00:07:46.140]   understanding what He's trying to communicate to me
[00:07:46.140 --> 00:07:48.580]   and to the rest of us through His creation,
[00:07:48.580 --> 00:07:50.420]   through His word and through the people
[00:07:50.420 --> 00:07:51.900]   He puts in our paths."
[00:07:51.900 --> 00:07:56.100]   So what I was most excited about is a do-over,
[00:07:56.100 --> 00:08:01.100]   a chance to pour into a new little life
[00:08:01.100 --> 00:08:05.660]   kind of in a more relaxed way, okay?
[00:08:05.660 --> 00:08:08.500]   Knowing that, "Oh, you know what?
[00:08:08.500 --> 00:08:10.020]   I'm not going to do that perfectly
[00:08:10.020 --> 00:08:11.300]   and that's going to be okay.
[00:08:11.300 --> 00:08:13.140]   And actually that's going to be better
[00:08:13.140 --> 00:08:16.740]   because I won't be setting myself and this child up
[00:08:16.740 --> 00:08:20.180]   with unreal expectations."
[00:08:20.180 --> 00:08:23.820]   And so I was really excited to be a grandmother
[00:08:23.820 --> 00:08:27.460]   because it gave me an opportunity
[00:08:27.460 --> 00:08:30.740]   to enjoy this little person,
[00:08:30.740 --> 00:08:33.340]   probably in a way I was too uptight
[00:08:33.340 --> 00:08:37.380]   to enjoy my own girls at points in their childhood.
[00:08:37.380 --> 00:08:40.740]   - I want to pause right there and just say it again
[00:08:40.740 --> 00:08:43.380]   for myself and all the people in the back.
[00:08:43.380 --> 00:08:48.300]   The fact that you saw or can see now
[00:08:48.300 --> 00:08:51.460]   that you were too uptight to enjoy your kids.
[00:08:51.460 --> 00:08:55.180]   I mean, there are little whispers in my head
[00:08:55.180 --> 00:08:58.180]   and I'm even thinking about just my day yesterday, right?
[00:08:58.180 --> 00:09:00.140]   And how, you know, you want to be a good mom
[00:09:00.140 --> 00:09:02.180]   and I think a lot of it comes from fear,
[00:09:02.180 --> 00:09:05.060]   but the kind of fear that like you are trying
[00:09:05.060 --> 00:09:08.060]   to be a good steward of your child's life.
[00:09:08.060 --> 00:09:10.340]   You're trying to be faithful to the Lord.
[00:09:10.340 --> 00:09:12.540]   So you want your kid to have good character.
[00:09:12.540 --> 00:09:14.140]   So you're trying to be on your pees and pews.
[00:09:14.140 --> 00:09:15.700]   They don't develop these habits that they're like,
[00:09:15.700 --> 00:09:16.660]   "Mom, why didn't you help me?"
[00:09:16.660 --> 00:09:19.300]   You know, whether it's nose picking or being rude,
[00:09:19.300 --> 00:09:20.980]   you know, just all the things.
[00:09:20.980 --> 00:09:23.100]   But I think at the end of the day,
[00:09:23.100 --> 00:09:28.100]   there is a sense that we have that might not be from God,
[00:09:28.100 --> 00:09:29.700]   that it's all on us.
[00:09:29.700 --> 00:09:32.700]   And so we end up, instead of being intentional
[00:09:32.700 --> 00:09:35.620]   or instead of being faithful, which is what we want,
[00:09:35.620 --> 00:09:36.940]   we end up being uptight.
[00:09:36.940 --> 00:09:37.780]   - Right.
[00:09:37.780 --> 00:09:39.700]   - And we suck the joy out of the moment.
[00:09:39.700 --> 00:09:44.220]   - We do, and I think that another huge fallacy
[00:09:44.220 --> 00:09:47.140]   that Satan uses, or I should just say,
[00:09:47.140 --> 00:09:49.700]   he used it in my life.
[00:09:49.700 --> 00:09:54.700]   I fell prey to believing that there was one right way
[00:09:54.700 --> 00:09:59.380]   to do almost all the things I did with and for my girls.
[00:09:59.380 --> 00:10:04.260]   And that if I did not find that one right way,
[00:10:04.260 --> 00:10:07.340]   that, okay, they weren't gonna be derailed totally,
[00:10:07.340 --> 00:10:08.820]   but they would suffer for it.
[00:10:08.820 --> 00:10:10.420]   And we would suffer for it.
[00:10:10.420 --> 00:10:13.420]   And it wouldn't be as good as it,
[00:10:13.420 --> 00:10:15.660]   the experience would not be as good as it could be.
[00:10:15.660 --> 00:10:19.820]   And so I spent, not all my time,
[00:10:19.820 --> 00:10:22.740]   I truly did enjoy my girls a lot.
[00:10:22.740 --> 00:10:25.020]   And we loved homeschooling,
[00:10:25.020 --> 00:10:29.580]   but I do know that I was so focused on doing things right
[00:10:29.580 --> 00:10:33.580]   that sometimes we did not have as much fun
[00:10:33.580 --> 00:10:36.700]   enjoying one another as we should have.
[00:10:36.700 --> 00:10:37.700]   - That's such a good point.
[00:10:37.700 --> 00:10:39.740]   And that's such a huge thing.
[00:10:39.740 --> 00:10:41.500]   I think about that catechism that says,
[00:10:41.500 --> 00:10:43.860]   what is the chief end of man?
[00:10:43.860 --> 00:10:44.700]   What is it to worship God?
[00:10:44.700 --> 00:10:47.900]   - To glorify God and enjoy Him forever.
[00:10:47.900 --> 00:10:49.020]   - There you go.
[00:10:49.020 --> 00:10:50.540]   And I think there's a part of that
[00:10:50.540 --> 00:10:52.180]   that we mirror for our kids.
[00:10:52.180 --> 00:10:55.700]   Like when I think about how parenting is modeling
[00:10:55.700 --> 00:10:58.020]   the heart of God for your kids,
[00:10:58.020 --> 00:11:01.580]   the enjoying one another piece is so big.
[00:11:01.580 --> 00:11:03.780]   And I don't know, I'm glad that you said that
[00:11:03.780 --> 00:11:05.860]   'cause I feel like I'm gonna be thinking about that
[00:11:05.860 --> 00:11:06.700]   for a week.
[00:11:06.700 --> 00:11:09.060]   So let's talk about how,
[00:11:09.060 --> 00:11:11.140]   and I know you're very much at the beginning of it,
[00:11:11.140 --> 00:11:12.860]   how old is your grandson right now?
[00:11:12.860 --> 00:11:15.580]   - He is almost four months old.
[00:11:15.580 --> 00:11:18.460]   - Okay, so he's a little nugget,
[00:11:18.460 --> 00:11:20.700]   probably just starting to smile and stuff.
[00:11:20.700 --> 00:11:23.500]   Tell us a little bit though,
[00:11:23.500 --> 00:11:25.140]   in your short journey so far,
[00:11:25.140 --> 00:11:28.620]   how has being a grandmother changed you?
[00:11:28.620 --> 00:11:30.420]   How has it changed your perspective?
[00:11:30.420 --> 00:11:32.220]   You kind of hit a little bit on it just now,
[00:11:32.220 --> 00:11:34.540]   but what are the things that you feel God
[00:11:34.540 --> 00:11:36.060]   is kind of churning in your heart
[00:11:36.060 --> 00:11:39.500]   and using being a grandma to do in your life?
[00:11:39.700 --> 00:11:42.940]   - Hmm, I think that
[00:11:42.940 --> 00:11:49.260]   He is using Gideon to help me focus on simple joy
[00:11:49.260 --> 00:11:51.700]   and simple pleasures.
[00:11:51.700 --> 00:11:55.860]   He is teaching me with Gideon
[00:11:55.860 --> 00:12:00.580]   to enjoy all of the moments
[00:12:00.580 --> 00:12:04.380]   and not wish any one of them away.
[00:12:04.380 --> 00:12:06.260]   You guys are still young moms.
[00:12:06.260 --> 00:12:09.420]   And so I can say this to you and you'll remember,
[00:12:09.420 --> 00:12:13.100]   there were times when my girls were newborns
[00:12:13.100 --> 00:12:17.380]   that I thought, okay, this is never going to get easier.
[00:12:17.380 --> 00:12:19.940]   This is not, this piece is never going away.
[00:12:19.940 --> 00:12:22.780]   It will never be quote unquote, right again.
[00:12:22.780 --> 00:12:29.260]   And now of course, I realized that's not true.
[00:12:29.260 --> 00:12:33.460]   And the sleepless night doesn't last forever.
[00:12:33.460 --> 00:12:36.180]   And the stage where
[00:12:37.700 --> 00:12:41.620]   your baby or your small child does this thing that,
[00:12:41.620 --> 00:12:44.220]   you know, it's cute the first time
[00:12:44.220 --> 00:12:46.500]   and then it's just annoying.
[00:12:46.500 --> 00:12:48.260]   That doesn't last forever.
[00:12:48.260 --> 00:12:51.740]   And so Gideon, having him
[00:12:51.740 --> 00:12:55.100]   has helped me be just really open
[00:12:55.100 --> 00:12:57.460]   to living more in the moment.
[00:12:57.460 --> 00:13:00.220]   When I was a mom of a newborn,
[00:13:00.220 --> 00:13:01.900]   I remember saying to myself,
[00:13:01.900 --> 00:13:06.020]   well, when she sleeps through the night, it will be better.
[00:13:06.020 --> 00:13:10.140]   Well, when we get on a better nursing schedule,
[00:13:10.140 --> 00:13:11.260]   it will be better.
[00:13:11.260 --> 00:13:16.220]   Well, when, you know, when she doesn't throw her spoon
[00:13:16.220 --> 00:13:18.940]   or when she will eat what I fix
[00:13:18.940 --> 00:13:21.660]   or when she stops asking so many questions,
[00:13:21.660 --> 00:13:24.020]   and by the way, that never happened.
[00:13:24.020 --> 00:13:26.940]   But you just keep, I just found myself
[00:13:26.940 --> 00:13:31.620]   so often living for the next moment
[00:13:31.620 --> 00:13:34.340]   instead of living in the moment
[00:13:34.340 --> 00:13:35.820]   that the Lord had provided.
[00:13:35.820 --> 00:13:40.820]   That with Gideon, when my daughter brought him home,
[00:13:40.820 --> 00:13:43.460]   I stayed with them for a couple of nights
[00:13:43.460 --> 00:13:45.700]   and she was like, oh, I just really need a break.
[00:13:45.700 --> 00:13:47.180]   And I'm like, I'm fine.
[00:13:47.180 --> 00:13:48.820]   I can stay up with him.
[00:13:48.820 --> 00:13:51.980]   I can, it will be my pleasure
[00:13:51.980 --> 00:13:55.140]   to spend some of these in the middle of the night hours
[00:13:55.140 --> 00:13:57.020]   with him, just looking at him
[00:13:57.020 --> 00:13:59.340]   because he's changing every minute.
[00:13:59.340 --> 00:14:00.900]   And that was a gift.
[00:14:00.900 --> 00:14:03.380]   And I think that is a perspective
[00:14:03.380 --> 00:14:05.220]   that I'm happy to have now
[00:14:05.220 --> 00:14:08.100]   that I didn't have when my girls were little.
[00:14:08.100 --> 00:14:10.020]   - Yeah, I bet your girls are happy
[00:14:10.020 --> 00:14:12.260]   or your daughter is happy to have that as well
[00:14:12.260 --> 00:14:13.940]   because you're saying that that's a gift
[00:14:13.940 --> 00:14:16.020]   for that time with Gideon.
[00:14:16.020 --> 00:14:19.220]   But I know she sees that as a blessing to her
[00:14:19.220 --> 00:14:21.420]   that you are giving to her, right?
[00:14:21.420 --> 00:14:24.980]   - Yeah, I hope so, I think so, yeah.
[00:14:24.980 --> 00:14:26.780]   - I would have loved that for sure.
[00:14:26.780 --> 00:14:29.300]   And I just keep thinking like,
[00:14:29.300 --> 00:14:32.140]   this is what us young moms need to hear.
[00:14:32.140 --> 00:14:35.460]   And it's so uplifting for that reminder
[00:14:35.460 --> 00:14:37.940]   to enjoy the simple joys
[00:14:37.940 --> 00:14:40.100]   because we can get, as you said, caught up
[00:14:40.100 --> 00:14:41.380]   in things like that.
[00:14:41.380 --> 00:14:45.140]   And we forget that we can enjoy the seasons
[00:14:45.140 --> 00:14:47.060]   even if they're hard.
[00:14:47.060 --> 00:14:50.860]   - Yes, and that there's more than one right answer
[00:14:50.860 --> 00:14:51.700]   for things.
[00:14:51.700 --> 00:14:55.220]   I thought, if you don't,
[00:14:55.220 --> 00:14:57.260]   if the girl, if I had a schedule in my mind
[00:14:57.260 --> 00:15:00.740]   or a sense of what would be best for this baby
[00:15:00.740 --> 00:15:01.980]   and it didn't happen,
[00:15:01.980 --> 00:15:04.660]   it just kind of threw me for a loop
[00:15:04.660 --> 00:15:06.740]   and I felt like, I don't know what to do.
[00:15:06.740 --> 00:15:09.420]   And so the answer with the baby,
[00:15:09.420 --> 00:15:11.220]   they don't perform on command.
[00:15:11.220 --> 00:15:13.300]   And I know that now,
[00:15:13.300 --> 00:15:16.380]   but if I could just have looked back and said,
[00:15:16.380 --> 00:15:17.980]   you know what?
[00:15:17.980 --> 00:15:22.980]   Whatever is happening is what is supposed to happen.
[00:15:22.980 --> 00:15:25.820]   So let's just enjoy that thing
[00:15:25.820 --> 00:15:28.980]   instead of spending my time thinking,
[00:15:28.980 --> 00:15:32.340]   why is this not going like I expected it to go?
[00:15:32.340 --> 00:15:34.820]   Just enjoy what God has given you.
[00:15:34.820 --> 00:15:36.860]   There's beauty in that,
[00:15:36.860 --> 00:15:39.460]   even if it's not what I expected to see.
[00:15:39.460 --> 00:15:40.300]   - That's great.
[00:15:40.300 --> 00:15:42.780]   - Yeah, it can also bestow that sense of wonder
[00:15:42.780 --> 00:15:46.220]   in you as a grandparent and as a mom
[00:15:46.220 --> 00:15:48.860]   and even for our kids just to say,
[00:15:48.860 --> 00:15:50.620]   okay, I wasn't expecting that,
[00:15:50.620 --> 00:15:52.900]   but man, look at how God can perform
[00:15:52.900 --> 00:15:56.020]   and look at what God has created in this moment
[00:15:56.020 --> 00:15:58.660]   and just His mightiness.
[00:15:58.660 --> 00:16:00.980]   I don't know, that's what it makes me think of.
[00:16:00.980 --> 00:16:02.340]   - It's amazing.
[00:16:02.340 --> 00:16:05.180]   - And we're so excited about this new Scribblers.
[00:16:05.180 --> 00:16:06.900]   Let's go back to that real quick.
[00:16:06.900 --> 00:16:08.580]   You've written the Scribblers program
[00:16:08.580 --> 00:16:10.740]   for Classical Conversations.
[00:16:10.740 --> 00:16:12.380]   It's meant for the younger kids.
[00:16:12.380 --> 00:16:14.900]   So tell us a little bit about it.
[00:16:14.900 --> 00:16:19.740]   - Well, it was really born out of Lee's desire,
[00:16:19.740 --> 00:16:24.740]   Lee Borton's desire to help young families
[00:16:24.900 --> 00:16:29.220]   develop good learning habits, to find a good rhythm.
[00:16:29.220 --> 00:16:32.500]   And as she talked to me a little bit about the project
[00:16:32.500 --> 00:16:35.660]   before we ever wrote the first activity
[00:16:35.660 --> 00:16:37.380]   or developed the first chart,
[00:16:37.380 --> 00:16:40.660]   it really resonated with me
[00:16:40.660 --> 00:16:42.860]   in that there were so many things
[00:16:42.860 --> 00:16:47.060]   that I wish I had known when I started homeschooling.
[00:16:47.060 --> 00:16:49.700]   So many things that I learned along the way
[00:16:49.700 --> 00:16:52.380]   and I got better at and we got more comfortable at
[00:16:52.380 --> 00:16:53.700]   and it was all great.
[00:16:53.700 --> 00:16:58.140]   But what if I had known at the beginning
[00:16:58.140 --> 00:17:02.020]   that developing the relationships
[00:17:02.020 --> 00:17:05.140]   between family members was key?
[00:17:05.140 --> 00:17:07.700]   It was so key that it was way more important
[00:17:07.700 --> 00:17:10.660]   than what reading curriculum I picked.
[00:17:10.660 --> 00:17:14.540]   What if I had realized at the beginning
[00:17:14.540 --> 00:17:19.500]   that there were simple rhythms that we could start
[00:17:19.500 --> 00:17:21.880]   when the kids were really young
[00:17:21.880 --> 00:17:25.260]   that would become so much a part of our family's DNA
[00:17:25.260 --> 00:17:28.340]   that it would become just what we do.
[00:17:28.340 --> 00:17:31.020]   Like learning is just what we do.
[00:17:31.020 --> 00:17:33.980]   Reading good books is just what we do.
[00:17:33.980 --> 00:17:37.900]   Talking about big ideas is just what we do.
[00:17:37.900 --> 00:17:39.500]   And we don't even notice it.
[00:17:39.500 --> 00:17:42.620]   Going outside to look at what God's made
[00:17:42.620 --> 00:17:45.380]   and then asking questions about it
[00:17:45.380 --> 00:17:47.220]   and looking in the scripture
[00:17:47.220 --> 00:17:51.500]   and asking other people what they know about the world.
[00:17:51.500 --> 00:17:54.780]   If I had known at the beginning
[00:17:54.780 --> 00:17:57.020]   that that was the kind of thing
[00:17:57.020 --> 00:18:00.620]   that would change the world for me and my kids
[00:18:00.620 --> 00:18:03.660]   and my husband, I would have done that in a skinny minute.
[00:18:03.660 --> 00:18:05.660]   But I didn't know.
[00:18:05.660 --> 00:18:08.380]   I was so set at the beginning
[00:18:08.380 --> 00:18:11.780]   that I had to pick the right reading curriculum,
[00:18:11.780 --> 00:18:15.220]   that we needed to spend X amount of time doing math.
[00:18:15.220 --> 00:18:18.620]   I needed to be sure that we did handwriting
[00:18:18.620 --> 00:18:21.000]   and we did it as long as we were supposed to
[00:18:21.000 --> 00:18:24.100]   and at the right time, they became good spellers
[00:18:24.100 --> 00:18:25.620]   and that we learned about this.
[00:18:25.620 --> 00:18:27.900]   I was so worried about all of that stuff
[00:18:27.900 --> 00:18:30.340]   that a lot of times in the early years,
[00:18:30.340 --> 00:18:33.020]   I would get to the end of the day and think,
[00:18:33.020 --> 00:18:34.980]   well, we didn't finish the math lesson
[00:18:34.980 --> 00:18:36.700]   and she still can't read
[00:18:36.700 --> 00:18:39.820]   and we didn't even do a science experiment
[00:18:39.820 --> 00:18:43.180]   and art is just like what they do when I'm not looking.
[00:18:43.180 --> 00:18:47.540]   If I had had somebody to tell me,
[00:18:47.540 --> 00:18:50.920]   hey, take a deep breath.
[00:18:50.920 --> 00:18:54.380]   You prayed together with your girls.
[00:18:54.380 --> 00:18:56.720]   You read together.
[00:18:56.720 --> 00:18:59.440]   You played outside together.
[00:18:59.440 --> 00:19:02.320]   You fixed lunch for daddy.
[00:19:02.320 --> 00:19:06.160]   You explored the ladybugs on the back steps.
[00:19:06.160 --> 00:19:10.840]   You prayed, played, read, explored and served.
[00:19:10.840 --> 00:19:12.400]   That was a good day.
[00:19:12.400 --> 00:19:13.720]   You did a good thing
[00:19:13.720 --> 00:19:17.240]   and y'all established really good rhythms.
[00:19:17.240 --> 00:19:19.340]   That was a good homeschool day.
[00:19:19.340 --> 00:19:24.600]   And so "Scribblers" was really written
[00:19:24.600 --> 00:19:26.440]   to encourage parents
[00:19:26.440 --> 00:19:32.400]   that the things their children do naturally are enough
[00:19:32.400 --> 00:19:37.720]   that parents can intentionally harvest the habits
